date,close price,XRAY_SHE,XRAY_TA,XRAY_TL,market cap,PB Ratio
1987-10-15,0.71,105000000.0,486000000.0,381000000.0,,
1987-10-16,0.71,105000000.0,486000000.0,381000000.0,,
1987-10-19,0.71,105000000.0,486000000.0,381000000.0,,
1987-10-20,0.73,105000000.0,486000000.0,381000000.0,,
1987-10-21,0.73,105000000.0,486000000.0,381000000.0,,
1987-10-22,0.71,105000000.0,486000000.0,381000000.0,,
1987-10-23,0.65,105000000.0,486000000.0,381000000.0,,
1987-10-26,0.6,105000000.0,486000000.0,381000000.0,,
1987-10-27,0.56,105000000.0,486000000.0,381000000.0,,
1987-10-28,0.58,105000000.0,486000000.0,381000000.0,,
1987-10-29,0.58,105000000.0,486000000.0,381000000.0,,
1987-10-30,0.58,105000000.0,486000000.0,381000000.0,,
1987-11-02,0.58,105000000.0,486000000.0,381000000.0,,
1987-11-03,0.52,105000000.0,486000000.0,381000000.0,,
1987-11-04,0.52,105000000.0,486000000.0,381000000.0,,
1987-11-05,0.52,105000000.0,486000000.0,381000000.0,,
1987-11-06,0.54,105000000.0,486000000.0,381000000.0,,
1987-11-09,0.6,105000000.0,486000000.0,381000000.0,,
1987-11-10,0.52,105000000.0,486000000.0,381000000.0,,
1987-11-11,0.52,105000000.0,486000000.0,381000000.0,,
1987-11-12,0.54,105000000.0,486000000.0,381000000.0,,
1987-11-13,0.54,105000000.0,486000000.0,381000000.0,,
1987-11-16,0.46,105000000.0,486000000.0,381000000.0,,
1987-11-17,0.54,105000000.0,486000000.0,381000000.0,,
1987-11-18,0.54,105000000.0,486000000.0,381000000.0,,
1987-11-19,0.48,105000000.0,486000000.0,381000000.0,,
1987-11-20,0.54,105000000.0,486000000.0,381000000.0,,
1987-11-23,0.52,105000000.0,486000000.0,381000000.0,,
1987-11-24,0.52,105000000.0,486000000.0,381000000.0,,
1987-11-25,0.58,105000000.0,486000000.0,381000000.0,,
1987-11-27,0.56,105000000.0,486000000.0,381000000.0,,
1987-11-30,0.56,105000000.0,486000000.0,381000000.0,,
1987-12-01,0.58,105000000.0,486000000.0,381000000.0,,
1987-12-02,0.58,105000000.0,486000000.0,381000000.0,,
1987-12-03,0.58,105000000.0,486000000.0,381000000.0,,
1987-12-04,0.54,105000000.0,486000000.0,381000000.0,,
1987-12-07,0.58,105000000.0,486000000.0,381000000.0,,
1987-12-08,0.54,105000000.0,486000000.0,381000000.0,,
1987-12-09,0.54,105000000.0,486000000.0,381000000.0,,
1987-12-10,0.54,105000000.0,486000000.0,381000000.0,,
1987-12-11,0.58,105000000.0,486000000.0,381000000.0,,
1987-12-14,0.54,105000000.0,486000000.0,381000000.0,,
1987-12-15,0.58,105000000.0,486000000.0,381000000.0,,
1987-12-16,0.58,105000000.0,486000000.0,381000000.0,,
1987-12-17,0.6,105000000.0,486000000.0,381000000.0,,
1987-12-18,0.6,105000000.0,486000000.0,381000000.0,,
1987-12-21,0.58,105000000.0,486000000.0,381000000.0,,
1987-12-22,0.55,105000000.0,486000000.0,381000000.0,,
1987-12-23,0.6,105000000.0,486000000.0,381000000.0,,
1987-12-24,0.6,105000000.0,486000000.0,381000000.0,,
1987-12-28,0.6,105000000.0,486000000.0,381000000.0,,
1987-12-29,0.6,105000000.0,486000000.0,381000000.0,,
1987-12-30,0.54,105000000.0,486000000.0,381000000.0,,
1987-12-31,0.6,105000000.0,486000000.0,381000000.0,,
1988-01-04,0.57,105000000.0,486000000.0,381000000.0,,
1988-01-05,0.6,105000000.0,486000000.0,381000000.0,,
1988-01-06,0.6,105000000.0,486000000.0,381000000.0,,
1988-01-07,0.59,105000000.0,486000000.0,381000000.0,,
1988-01-08,0.6,105000000.0,486000000.0,381000000.0,,
1988-01-11,0.6,105000000.0,486000000.0,381000000.0,,
1988-01-12,0.6,105000000.0,486000000.0,381000000.0,,
1988-01-13,0.59,105000000.0,486000000.0,381000000.0,,
1988-01-14,0.59,105000000.0,486000000.0,381000000.0,,
1988-01-15,0.59,105000000.0,486000000.0,381000000.0,,
1988-01-18,0.63,105000000.0,486000000.0,381000000.0,,
1988-01-19,0.66,105000000.0,486000000.0,381000000.0,,
1988-01-20,0.67,105000000.0,486000000.0,381000000.0,,
1988-01-21,0.63,105000000.0,486000000.0,381000000.0,,
1988-01-22,0.67,105000000.0,486000000.0,381000000.0,,
1988-01-25,0.67,105000000.0,486000000.0,381000000.0,,
1988-01-26,0.6,105000000.0,486000000.0,381000000.0,,
1988-01-27,0.67,105000000.0,486000000.0,381000000.0,,
1988-01-28,0.67,105000000.0,486000000.0,381000000.0,,
1988-01-29,0.6,105000000.0,486000000.0,381000000.0,,
1988-02-01,0.6,105000000.0,486000000.0,381000000.0,,
1988-02-02,0.63,105000000.0,486000000.0,381000000.0,,
1988-02-03,0.63,105000000.0,486000000.0,381000000.0,,
1988-02-04,0.67,105000000.0,486000000.0,381000000.0,,
1988-02-05,0.69,105000000.0,486000000.0,381000000.0,,
1988-02-08,0.67,105000000.0,486000000.0,381000000.0,,
1988-02-09,0.71,105000000.0,486000000.0,381000000.0,,
1988-02-10,0.67,105000000.0,486000000.0,381000000.0,,
1988-02-11,0.65,105000000.0,486000000.0,381000000.0,,
1988-02-12,0.71,105000000.0,486000000.0,381000000.0,,
1988-02-16,0.65,105000000.0,486000000.0,381000000.0,,
1988-02-17,0.65,105000000.0,486000000.0,381000000.0,,
1988-02-18,0.65,105000000.0,486000000.0,381000000.0,,
1988-02-19,0.66,105000000.0,486000000.0,381000000.0,,
1988-02-22,0.67,105000000.0,486000000.0,381000000.0,,
1988-02-23,0.67,105000000.0,486000000.0,381000000.0,,
1988-02-24,0.69,105000000.0,486000000.0,381000000.0,,
1988-02-25,0.69,105000000.0,486000000.0,381000000.0,,
1988-02-26,0.71,105000000.0,486000000.0,381000000.0,,
1988-02-29,0.68,105000000.0,486000000.0,381000000.0,,
1988-03-01,0.71,105000000.0,486000000.0,381000000.0,,
1988-03-02,0.71,105000000.0,486000000.0,381000000.0,,
1988-03-03,0.71,105000000.0,486000000.0,381000000.0,,
1988-03-04,0.65,105000000.0,486000000.0,381000000.0,,
1988-03-07,0.65,105000000.0,486000000.0,381000000.0,,
1988-03-08,0.65,105000000.0,486000000.0,381000000.0,,
1988-03-09,0.71,105000000.0,486000000.0,381000000.0,,
1988-03-10,0.71,105000000.0,486000000.0,381000000.0,,
1988-03-11,0.68,105000000.0,486000000.0,381000000.0,,
1988-03-14,0.69,105000000.0,486000000.0,381000000.0,,
1988-03-15,0.67,105000000.0,486000000.0,381000000.0,,
1988-03-16,0.67,105000000.0,486000000.0,381000000.0,,
1988-03-17,0.69,105000000.0,486000000.0,381000000.0,,
1988-03-18,0.71,105000000.0,486000000.0,381000000.0,,
1988-03-21,0.71,105000000.0,486000000.0,381000000.0,,
1988-03-22,0.71,105000000.0,486000000.0,381000000.0,,
1988-03-23,0.67,105000000.0,486000000.0,381000000.0,,
1988-03-24,0.69,105000000.0,486000000.0,381000000.0,,
1988-03-25,0.69,105000000.0,486000000.0,381000000.0,,
1988-03-28,0.71,105000000.0,486000000.0,381000000.0,,
1988-03-29,0.73,105000000.0,486000000.0,381000000.0,,
1988-03-30,0.69,105000000.0,486000000.0,381000000.0,,
1988-03-31,0.77,105000000.0,486000000.0,381000000.0,,
1988-04-04,0.77,105000000.0,486000000.0,381000000.0,,
1988-04-05,0.71,105000000.0,486000000.0,381000000.0,,
1988-04-06,0.77,105000000.0,486000000.0,381000000.0,,
1988-04-07,0.71,105000000.0,486000000.0,381000000.0,,
1988-04-08,0.77,105000000.0,486000000.0,381000000.0,,
1988-04-11,0.73,105000000.0,486000000.0,381000000.0,,
1988-04-12,0.77,105000000.0,486000000.0,381000000.0,,
1988-04-13,0.69,105000000.0,486000000.0,381000000.0,,
1988-04-14,0.75,105000000.0,486000000.0,381000000.0,,
1988-04-15,0.71,105000000.0,486000000.0,381000000.0,,
1988-04-18,0.68,105000000.0,486000000.0,381000000.0,,
1988-04-19,0.73,105000000.0,486000000.0,381000000.0,,
1988-04-20,0.69,105000000.0,486000000.0,381000000.0,,
1988-04-21,0.69,105000000.0,486000000.0,381000000.0,,
1988-04-22,0.65,105000000.0,486000000.0,381000000.0,,
1988-04-25,0.73,105000000.0,486000000.0,381000000.0,,
1988-04-26,0.73,105000000.0,486000000.0,381000000.0,,
1988-04-27,0.67,105000000.0,486000000.0,381000000.0,,
1988-04-28,0.73,105000000.0,486000000.0,381000000.0,,
1988-04-29,0.67,105000000.0,486000000.0,381000000.0,,
1988-05-02,0.67,105000000.0,486000000.0,381000000.0,,
1988-05-03,0.67,105000000.0,486000000.0,381000000.0,,
1988-05-04,0.73,105000000.0,486000000.0,381000000.0,,
1988-05-05,0.73,105000000.0,486000000.0,381000000.0,,
1988-05-06,0.7,105000000.0,486000000.0,381000000.0,,
1988-05-09,0.7,105000000.0,486000000.0,381000000.0,,
1988-05-10,0.73,105000000.0,486000000.0,381000000.0,,
1988-05-11,0.71,105000000.0,486000000.0,381000000.0,,
1988-05-12,0.67,105000000.0,486000000.0,381000000.0,,
1988-05-13,0.73,105000000.0,486000000.0,381000000.0,,
1988-05-16,0.71,105000000.0,486000000.0,381000000.0,,
1988-05-17,0.75,105000000.0,486000000.0,381000000.0,,
1988-05-18,0.71,105000000.0,486000000.0,381000000.0,,
1988-05-19,0.77,105000000.0,486000000.0,381000000.0,,
1988-05-20,0.71,105000000.0,486000000.0,381000000.0,,
1988-05-23,0.71,105000000.0,486000000.0,381000000.0,,
1988-05-24,0.71,105000000.0,486000000.0,381000000.0,,
1988-05-25,0.71,105000000.0,486000000.0,381000000.0,,
1988-05-26,0.71,105000000.0,486000000.0,381000000.0,,
1988-05-27,0.71,105000000.0,486000000.0,381000000.0,,
1988-05-31,0.71,105000000.0,486000000.0,381000000.0,,
1988-06-01,0.79,105000000.0,486000000.0,381000000.0,,
1988-06-02,0.74,105000000.0,486000000.0,381000000.0,,
1988-06-03,0.74,105000000.0,486000000.0,381000000.0,,
1988-06-06,0.79,105000000.0,486000000.0,381000000.0,,
1988-06-07,0.74,105000000.0,486000000.0,381000000.0,,
1988-06-08,0.77,105000000.0,486000000.0,381000000.0,,
1988-06-09,0.73,105000000.0,486000000.0,381000000.0,,
1988-06-10,0.73,105000000.0,486000000.0,381000000.0,,
1988-06-13,0.75,105000000.0,486000000.0,381000000.0,,
1988-06-14,0.73,105000000.0,486000000.0,381000000.0,,
1988-06-15,0.79,105000000.0,486000000.0,381000000.0,,
1988-06-16,0.73,105000000.0,486000000.0,381000000.0,,
1988-06-17,0.73,105000000.0,486000000.0,381000000.0,,
1988-06-20,0.75,105000000.0,486000000.0,381000000.0,,
1988-06-21,0.73,105000000.0,486000000.0,381000000.0,,
1988-06-22,0.73,105000000.0,486000000.0,381000000.0,,
1988-06-23,0.73,105000000.0,486000000.0,381000000.0,,
1988-06-24,0.71,105000000.0,486000000.0,381000000.0,,
1988-06-27,0.75,105000000.0,486000000.0,381000000.0,,
1988-06-28,0.71,105000000.0,486000000.0,381000000.0,,
1988-06-29,0.71,105000000.0,486000000.0,381000000.0,,
1988-06-30,0.77,105000000.0,486000000.0,381000000.0,,
1988-07-01,0.77,105000000.0,486000000.0,381000000.0,,
1988-07-05,0.75,105000000.0,486000000.0,381000000.0,,
1988-07-06,0.75,105000000.0,486000000.0,381000000.0,,
1988-07-07,0.77,105000000.0,486000000.0,381000000.0,,
1988-07-08,0.77,105000000.0,486000000.0,381000000.0,,
1988-07-11,0.73,105000000.0,486000000.0,381000000.0,,
1988-07-12,0.77,105000000.0,486000000.0,381000000.0,,
1988-07-13,0.75,105000000.0,486000000.0,381000000.0,,
1988-07-14,0.77,105000000.0,486000000.0,381000000.0,,
1988-07-15,0.75,105000000.0,486000000.0,381000000.0,,
1988-07-18,0.77,105000000.0,486000000.0,381000000.0,,
1988-07-19,0.79,105000000.0,486000000.0,381000000.0,,
1988-07-20,0.79,105000000.0,486000000.0,381000000.0,,
1988-07-21,0.79,105000000.0,486000000.0,381000000.0,,
1988-07-22,0.75,105000000.0,486000000.0,381000000.0,,
1988-07-25,0.75,105000000.0,486000000.0,381000000.0,,
1988-07-26,0.81,105000000.0,486000000.0,381000000.0,,
1988-07-27,0.77,105000000.0,486000000.0,381000000.0,,
1988-07-28,0.77,105000000.0,486000000.0,381000000.0,,
1988-07-29,0.81,105000000.0,486000000.0,381000000.0,,
1988-08-01,0.75,105000000.0,486000000.0,381000000.0,,
1988-08-02,0.79,105000000.0,486000000.0,381000000.0,,
1988-08-03,0.75,105000000.0,486000000.0,381000000.0,,
1988-08-04,0.79,105000000.0,486000000.0,381000000.0,,
1988-08-05,0.79,105000000.0,486000000.0,381000000.0,,
1988-08-08,0.79,105000000.0,486000000.0,381000000.0,,
1988-08-09,0.79,105000000.0,486000000.0,381000000.0,,
1988-08-10,0.75,105000000.0,486000000.0,381000000.0,,
1988-08-11,0.79,105000000.0,486000000.0,381000000.0,,
1988-08-12,0.73,105000000.0,486000000.0,381000000.0,,
1988-08-15,0.73,105000000.0,486000000.0,381000000.0,,
1988-08-16,0.74,105000000.0,486000000.0,381000000.0,,
1988-08-17,0.71,105000000.0,486000000.0,381000000.0,,
1988-08-18,0.71,105000000.0,486000000.0,381000000.0,,
1988-08-19,0.71,105000000.0,486000000.0,381000000.0,,
1988-08-22,0.71,105000000.0,486000000.0,381000000.0,,
1988-08-23,0.67,105000000.0,486000000.0,381000000.0,,
1988-08-24,0.68,105000000.0,486000000.0,381000000.0,,
1988-08-25,0.73,105000000.0,486000000.0,381000000.0,,
1988-08-26,0.67,105000000.0,486000000.0,381000000.0,,
1988-08-29,0.67,105000000.0,486000000.0,381000000.0,,
1988-08-30,0.67,105000000.0,486000000.0,381000000.0,,
1988-08-31,0.67,105000000.0,486000000.0,381000000.0,,
1988-09-01,0.67,105000000.0,486000000.0,381000000.0,,
1988-09-02,0.69,105000000.0,486000000.0,381000000.0,,
1988-09-06,0.69,105000000.0,486000000.0,381000000.0,,
1988-09-07,0.73,105000000.0,486000000.0,381000000.0,,
1988-09-08,0.73,105000000.0,486000000.0,381000000.0,,
1988-09-09,0.73,105000000.0,486000000.0,381000000.0,,
1988-09-12,0.73,105000000.0,486000000.0,381000000.0,,
1988-09-13,0.73,105000000.0,486000000.0,381000000.0,,
1988-09-14,0.69,105000000.0,486000000.0,381000000.0,,
1988-09-15,0.69,105000000.0,486000000.0,381000000.0,,
1988-09-16,0.73,105000000.0,486000000.0,381000000.0,,
1988-09-19,0.73,105000000.0,486000000.0,381000000.0,,
1988-09-20,0.69,105000000.0,486000000.0,381000000.0,,
1988-09-21,0.71,105000000.0,486000000.0,381000000.0,,
1988-09-22,0.69,105000000.0,486000000.0,381000000.0,,
1988-09-23,0.73,105000000.0,486000000.0,381000000.0,,
1988-09-26,0.73,105000000.0,486000000.0,381000000.0,,
1988-09-27,0.69,105000000.0,486000000.0,381000000.0,,
1988-09-28,0.72,105000000.0,486000000.0,381000000.0,,
1988-09-29,0.73,105000000.0,486000000.0,381000000.0,,
1988-09-30,0.73,105000000.0,486000000.0,381000000.0,,
1988-10-03,0.69,105000000.0,486000000.0,381000000.0,,
1988-10-04,0.69,105000000.0,486000000.0,381000000.0,,
1988-10-05,0.73,105000000.0,486000000.0,381000000.0,,
1988-10-06,0.71,105000000.0,486000000.0,381000000.0,,
1988-10-07,0.69,105000000.0,486000000.0,381000000.0,,
1988-10-10,0.69,105000000.0,486000000.0,381000000.0,,
1988-10-11,0.65,105000000.0,486000000.0,381000000.0,,
1988-10-12,0.71,105000000.0,486000000.0,381000000.0,,
1988-10-13,0.69,105000000.0,486000000.0,381000000.0,,
1988-10-14,0.71,105000000.0,486000000.0,381000000.0,,
1988-10-17,0.71,105000000.0,486000000.0,381000000.0,,
1988-10-18,0.71,105000000.0,486000000.0,381000000.0,,
1988-10-19,0.71,105000000.0,486000000.0,381000000.0,,
1988-10-20,0.65,105000000.0,486000000.0,381000000.0,,
1988-10-21,0.65,105000000.0,486000000.0,381000000.0,,
1988-10-24,0.65,105000000.0,486000000.0,381000000.0,,
1988-10-25,0.65,105000000.0,486000000.0,381000000.0,,
1988-10-26,0.66,105000000.0,486000000.0,381000000.0,,
1988-10-27,0.66,105000000.0,486000000.0,381000000.0,,
1988-10-28,0.66,105000000.0,486000000.0,381000000.0,,
1988-10-31,0.69,105000000.0,486000000.0,381000000.0,,
1988-11-01,0.65,105000000.0,486000000.0,381000000.0,,
1988-11-02,0.65,105000000.0,486000000.0,381000000.0,,
1988-11-03,0.65,105000000.0,486000000.0,381000000.0,,
1988-11-04,0.66,105000000.0,486000000.0,381000000.0,,
1988-11-07,0.63,105000000.0,486000000.0,381000000.0,,
1988-11-08,0.68,105000000.0,486000000.0,381000000.0,,
1988-11-09,0.63,105000000.0,486000000.0,381000000.0,,
1988-11-10,0.69,105000000.0,486000000.0,381000000.0,,
1988-11-11,0.69,105000000.0,486000000.0,381000000.0,,
1988-11-14,0.69,105000000.0,486000000.0,381000000.0,,
1988-11-15,0.65,105000000.0,486000000.0,381000000.0,,
1988-11-16,0.58,105000000.0,486000000.0,381000000.0,,
1988-11-17,0.58,105000000.0,486000000.0,381000000.0,,
1988-11-18,0.58,105000000.0,486000000.0,381000000.0,,
1988-11-21,0.58,105000000.0,486000000.0,381000000.0,,
1988-11-22,0.58,105000000.0,486000000.0,381000000.0,,
1988-11-23,0.58,105000000.0,486000000.0,381000000.0,,
1988-11-25,0.58,105000000.0,486000000.0,381000000.0,,
1988-11-28,0.58,105000000.0,486000000.0,381000000.0,,
1988-11-29,0.58,105000000.0,486000000.0,381000000.0,,
1988-11-30,0.6,105000000.0,486000000.0,381000000.0,,
1988-12-01,0.6,105000000.0,486000000.0,381000000.0,,
1988-12-02,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-05,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-06,0.59,105000000.0,486000000.0,381000000.0,,
1988-12-07,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-08,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-09,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-12,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-13,0.58,105000000.0,486000000.0,381000000.0,,
1988-12-14,0.58,105000000.0,486000000.0,381000000.0,,
1988-12-15,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-16,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-19,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-20,0.63,105000000.0,486000000.0,381000000.0,,
1988-12-21,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-22,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-23,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-27,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-28,0.58,105000000.0,486000000.0,381000000.0,,
1988-12-29,0.56,105000000.0,486000000.0,381000000.0,,
1988-12-30,0.65,105000000.0,486000000.0,381000000.0,,
1989-01-03,0.58,105000000.0,486000000.0,381000000.0,,
1989-01-04,0.58,105000000.0,486000000.0,381000000.0,,
1989-01-05,0.56,105000000.0,486000000.0,381000000.0,,
1989-01-06,0.56,105000000.0,486000000.0,381000000.0,,
1989-01-09,0.6,105000000.0,486000000.0,381000000.0,,
1989-01-10,0.6,105000000.0,486000000.0,381000000.0,,
1989-01-11,0.6,105000000.0,486000000.0,381000000.0,,
1989-01-12,0.6,105000000.0,486000000.0,381000000.0,,
1989-01-13,0.6,105000000.0,486000000.0,381000000.0,,
1989-01-16,0.6,105000000.0,486000000.0,381000000.0,,
1989-01-17,0.63,105000000.0,486000000.0,381000000.0,,
1989-01-18,0.61,105000000.0,486000000.0,381000000.0,,
1989-01-19,0.6,105000000.0,486000000.0,381000000.0,,
1989-01-20,0.58,105000000.0,486000000.0,381000000.0,,
1989-01-23,0.58,105000000.0,486000000.0,381000000.0,,
1989-01-24,0.56,105000000.0,486000000.0,381000000.0,,
1989-01-25,0.6,105000000.0,486000000.0,381000000.0,,
1989-01-26,0.64,105000000.0,486000000.0,381000000.0,,
1989-01-27,0.64,105000000.0,486000000.0,381000000.0,,
1989-01-30,0.65,105000000.0,486000000.0,381000000.0,,
1989-01-31,0.63,105000000.0,486000000.0,381000000.0,,
1989-02-01,0.56,105000000.0,486000000.0,381000000.0,,
1989-02-02,0.56,105000000.0,486000000.0,381000000.0,,
1989-02-03,0.58,105000000.0,486000000.0,381000000.0,,
1989-02-06,0.58,105000000.0,486000000.0,381000000.0,,
1989-02-07,0.56,105000000.0,486000000.0,381000000.0,,
1989-02-08,0.6,105000000.0,486000000.0,381000000.0,,
1989-02-09,0.58,105000000.0,486000000.0,381000000.0,,
1989-02-10,0.6,105000000.0,486000000.0,381000000.0,,
1989-02-13,0.59,105000000.0,486000000.0,381000000.0,,
1989-02-14,0.59,105000000.0,486000000.0,381000000.0,,
1989-02-15,0.59,105000000.0,486000000.0,381000000.0,,
1989-02-16,0.65,105000000.0,486000000.0,381000000.0,,
1989-02-17,0.59,105000000.0,486000000.0,381000000.0,,
1989-02-21,0.59,105000000.0,486000000.0,381000000.0,,
1989-02-22,0.6,105000000.0,486000000.0,381000000.0,,
1989-02-23,0.6,105000000.0,486000000.0,381000000.0,,
1989-02-24,0.63,105000000.0,486000000.0,381000000.0,,
1989-02-27,0.61,105000000.0,486000000.0,381000000.0,,
1989-02-28,0.61,105000000.0,486000000.0,381000000.0,,
1989-03-01,0.57,105000000.0,486000000.0,381000000.0,,
1989-03-02,0.57,105000000.0,486000000.0,381000000.0,,
1989-03-03,0.57,105000000.0,486000000.0,381000000.0,,
1989-03-06,0.6,105000000.0,486000000.0,381000000.0,,
1989-03-07,0.65,105000000.0,486000000.0,381000000.0,,
1989-03-08,0.65,105000000.0,486000000.0,381000000.0,,
1989-03-09,0.61,105000000.0,486000000.0,381000000.0,,
1989-03-10,0.61,105000000.0,486000000.0,381000000.0,,
1989-03-13,0.63,105000000.0,486000000.0,381000000.0,,
1989-03-14,0.63,105000000.0,486000000.0,381000000.0,,
1989-03-15,0.63,105000000.0,486000000.0,381000000.0,,
1989-03-16,0.59,105000000.0,486000000.0,381000000.0,,
1989-03-17,0.57,105000000.0,486000000.0,381000000.0,,
1989-03-20,0.57,105000000.0,486000000.0,381000000.0,,
1989-03-21,0.58,105000000.0,486000000.0,381000000.0,,
1989-03-22,0.63,105000000.0,486000000.0,381000000.0,,
1989-03-23,0.58,105000000.0,486000000.0,381000000.0,,
1989-03-27,0.56,105000000.0,486000000.0,381000000.0,,
1989-03-28,0.63,105000000.0,486000000.0,381000000.0,,
1989-03-29,0.63,105000000.0,486000000.0,381000000.0,,
1989-03-30,0.56,105000000.0,486000000.0,381000000.0,,
1989-03-31,0.56,105000000.0,486000000.0,381000000.0,,
1989-04-03,0.58,105000000.0,486000000.0,381000000.0,,
1989-04-04,0.58,105000000.0,486000000.0,381000000.0,,
1989-04-05,0.58,105000000.0,486000000.0,381000000.0,,
1989-04-06,0.56,105000000.0,486000000.0,381000000.0,,
1989-04-07,0.63,105000000.0,486000000.0,381000000.0,,
1989-04-10,0.56,105000000.0,486000000.0,381000000.0,,
1989-04-11,0.56,105000000.0,486000000.0,381000000.0,,
1989-04-12,0.6,105000000.0,486000000.0,381000000.0,,
1989-04-13,0.56,105000000.0,486000000.0,381000000.0,,
1989-04-14,0.58,105000000.0,486000000.0,381000000.0,,
1989-04-17,0.6,105000000.0,486000000.0,381000000.0,,
1989-04-18,0.59,105000000.0,486000000.0,381000000.0,,
1989-04-19,0.56,105000000.0,486000000.0,381000000.0,,
1989-04-20,0.56,105000000.0,486000000.0,381000000.0,,
1989-04-21,0.6,105000000.0,486000000.0,381000000.0,,
1989-04-24,0.56,105000000.0,486000000.0,381000000.0,,
1989-04-25,0.6,105000000.0,486000000.0,381000000.0,,
1989-04-26,0.56,105000000.0,486000000.0,381000000.0,,
1989-04-27,0.56,105000000.0,486000000.0,381000000.0,,
1989-04-28,0.58,105000000.0,486000000.0,381000000.0,,
1989-05-01,0.56,105000000.0,486000000.0,381000000.0,,
1989-05-02,0.56,105000000.0,486000000.0,381000000.0,,
1989-05-03,0.56,105000000.0,486000000.0,381000000.0,,
1989-05-04,0.56,105000000.0,486000000.0,381000000.0,,
1989-05-05,0.59,105000000.0,486000000.0,381000000.0,,
1989-05-08,0.58,105000000.0,486000000.0,381000000.0,,
1989-05-09,0.58,105000000.0,486000000.0,381000000.0,,
1989-05-10,0.63,105000000.0,486000000.0,381000000.0,,
1989-05-11,0.56,105000000.0,486000000.0,381000000.0,,
1989-05-12,0.56,105000000.0,486000000.0,381000000.0,,
1989-05-15,0.56,105000000.0,486000000.0,381000000.0,,
1989-05-16,0.56,105000000.0,486000000.0,381000000.0,,
1989-05-17,0.56,105000000.0,486000000.0,381000000.0,,
1989-05-18,0.57,105000000.0,486000000.0,381000000.0,,
