date,close price,CL_SHE,CL_TA,CL_TL,market cap,PB Ratio
1973-07-23,2.08,1190000000.0,3525000000.0,2334000000.0,,
1973-07-24,2.08,1190000000.0,3525000000.0,2334000000.0,,
1973-07-25,2.13,1190000000.0,3525000000.0,2334000000.0,,
1973-07-26,2.13,1190000000.0,3525000000.0,2334000000.0,,
1973-07-27,2.15,1190000000.0,3525000000.0,2334000000.0,,
1973-07-30,2.16,1190000000.0,3525000000.0,2334000000.0,,
1973-07-31,2.17,1190000000.0,3525000000.0,2334000000.0,,
1973-08-01,2.13,1190000000.0,3525000000.0,2334000000.0,,
1973-08-02,2.12,1190000000.0,3525000000.0,2334000000.0,,
1973-08-03,2.02,1190000000.0,3525000000.0,2334000000.0,,
1973-08-06,2.03,1190000000.0,3525000000.0,2334000000.0,,
1973-08-07,2.04,1190000000.0,3525000000.0,2334000000.0,,
1973-08-08,2.02,1190000000.0,3525000000.0,2334000000.0,,
1973-08-09,2.05,1190000000.0,3525000000.0,2334000000.0,,
1973-08-10,2.02,1190000000.0,3525000000.0,2334000000.0,,
1973-08-13,1.98,1190000000.0,3525000000.0,2334000000.0,,
1973-08-14,1.98,1190000000.0,3525000000.0,2334000000.0,,
1973-08-15,1.99,1190000000.0,3525000000.0,2334000000.0,,
1973-08-16,2.0,1190000000.0,3525000000.0,2334000000.0,,
1973-08-17,1.98,1190000000.0,3525000000.0,2334000000.0,,
1973-08-20,1.9,1190000000.0,3525000000.0,2334000000.0,,
1973-08-21,1.89,1190000000.0,3525000000.0,2334000000.0,,
1973-08-22,1.92,1190000000.0,3525000000.0,2334000000.0,,
1973-08-23,1.91,1190000000.0,3525000000.0,2334000000.0,,
1973-08-24,1.87,1190000000.0,3525000000.0,2334000000.0,,
1973-08-27,1.94,1190000000.0,3525000000.0,2334000000.0,,
1973-08-28,2.0,1190000000.0,3525000000.0,2334000000.0,,
1973-08-29,2.07,1190000000.0,3525000000.0,2334000000.0,,
1973-08-30,2.05,1190000000.0,3525000000.0,2334000000.0,,
1973-08-31,2.05,1190000000.0,3525000000.0,2334000000.0,,
1973-09-04,2.07,1190000000.0,3525000000.0,2334000000.0,,
1973-09-05,2.01,1190000000.0,3525000000.0,2334000000.0,,
1973-09-06,1.95,1190000000.0,3525000000.0,2334000000.0,,
1973-09-07,2.02,1190000000.0,3525000000.0,2334000000.0,,
1973-09-10,1.99,1190000000.0,3525000000.0,2334000000.0,,
1973-09-11,1.98,1190000000.0,3525000000.0,2334000000.0,,
1973-09-12,2.02,1190000000.0,3525000000.0,2334000000.0,,
1973-09-13,2.03,1190000000.0,3525000000.0,2334000000.0,,
1973-09-14,2.07,1190000000.0,3525000000.0,2334000000.0,,
1973-09-17,2.09,1190000000.0,3525000000.0,2334000000.0,,
1973-09-18,2.06,1190000000.0,3525000000.0,2334000000.0,,
1973-09-19,2.03,1190000000.0,3525000000.0,2334000000.0,,
1973-09-20,2.04,1190000000.0,3525000000.0,2334000000.0,,
1973-09-21,2.05,1190000000.0,3525000000.0,2334000000.0,,
1973-09-24,2.1,1190000000.0,3525000000.0,2334000000.0,,
1973-09-25,2.12,1190000000.0,3525000000.0,2334000000.0,,
1973-09-26,2.11,1190000000.0,3525000000.0,2334000000.0,,
1973-09-27,2.1,1190000000.0,3525000000.0,2334000000.0,,
1973-09-28,2.03,1190000000.0,3525000000.0,2334000000.0,,
1973-10-01,1.98,1190000000.0,3525000000.0,2334000000.0,,
1973-10-02,1.99,1190000000.0,3525000000.0,2334000000.0,,
1973-10-03,2.0,1190000000.0,3525000000.0,2334000000.0,,
1973-10-04,1.98,1190000000.0,3525000000.0,2334000000.0,,
1973-10-05,2.05,1190000000.0,3525000000.0,2334000000.0,,
1973-10-08,2.09,1190000000.0,3525000000.0,2334000000.0,,
1973-10-09,2.1,1190000000.0,3525000000.0,2334000000.0,,
1973-10-10,2.04,1190000000.0,3525000000.0,2334000000.0,,
1973-10-11,2.16,1190000000.0,3525000000.0,2334000000.0,,
1973-10-12,2.17,1190000000.0,3525000000.0,2334000000.0,,
1973-10-15,2.15,1190000000.0,3525000000.0,2334000000.0,,
1973-10-16,2.15,1190000000.0,3525000000.0,2334000000.0,,
1973-10-17,2.09,1190000000.0,3525000000.0,2334000000.0,,
1973-10-18,2.08,1190000000.0,3525000000.0,2334000000.0,,
1973-10-19,2.16,1190000000.0,3525000000.0,2334000000.0,,
1973-10-22,2.09,1190000000.0,3525000000.0,2334000000.0,,
1973-10-23,2.1,1190000000.0,3525000000.0,2334000000.0,,
1973-10-24,2.13,1190000000.0,3525000000.0,2334000000.0,,
1973-10-25,2.09,1190000000.0,3525000000.0,2334000000.0,,
1973-10-26,2.07,1190000000.0,3525000000.0,2334000000.0,,
1973-10-29,2.01,1190000000.0,3525000000.0,2334000000.0,,
1973-10-30,1.95,1190000000.0,3525000000.0,2334000000.0,,
1973-10-31,1.91,1190000000.0,3525000000.0,2334000000.0,,
1973-11-01,1.94,1190000000.0,3525000000.0,2334000000.0,,
1973-11-02,1.9,1190000000.0,3525000000.0,2334000000.0,,
1973-11-05,1.91,1190000000.0,3525000000.0,2334000000.0,,
1973-11-06,1.92,1190000000.0,3525000000.0,2334000000.0,,
1973-11-07,1.98,1190000000.0,3525000000.0,2334000000.0,,
1973-11-08,2.02,1190000000.0,3525000000.0,2334000000.0,,
1973-11-09,1.94,1190000000.0,3525000000.0,2334000000.0,,
1973-11-12,1.92,1190000000.0,3525000000.0,2334000000.0,,
1973-11-13,1.91,1190000000.0,3525000000.0,2334000000.0,,
1973-11-14,1.89,1190000000.0,3525000000.0,2334000000.0,,
1973-11-15,1.93,1190000000.0,3525000000.0,2334000000.0,,
1973-11-16,2.03,1190000000.0,3525000000.0,2334000000.0,,
1973-11-19,1.92,1190000000.0,3525000000.0,2334000000.0,,
1973-11-20,1.91,1190000000.0,3525000000.0,2334000000.0,,
1973-11-21,1.94,1190000000.0,3525000000.0,2334000000.0,,
1973-11-23,1.91,1190000000.0,3525000000.0,2334000000.0,,
1973-11-26,1.77,1190000000.0,3525000000.0,2334000000.0,,
1973-11-27,1.8,1190000000.0,3525000000.0,2334000000.0,,
1973-11-28,1.83,1190000000.0,3525000000.0,2334000000.0,,
1973-11-29,1.75,1190000000.0,3525000000.0,2334000000.0,,
1973-11-30,1.7,1190000000.0,3525000000.0,2334000000.0,,
1973-12-03,1.66,1190000000.0,3525000000.0,2334000000.0,,
1973-12-04,1.67,1190000000.0,3525000000.0,2334000000.0,,
1973-12-05,1.67,1190000000.0,3525000000.0,2334000000.0,,
1973-12-06,1.81,1190000000.0,3525000000.0,2334000000.0,,
1973-12-07,1.8,1190000000.0,3525000000.0,2334000000.0,,
1973-12-10,1.8,1190000000.0,3525000000.0,2334000000.0,,
1973-12-11,1.77,1190000000.0,3525000000.0,2334000000.0,,
1973-12-12,1.63,1190000000.0,3525000000.0,2334000000.0,,
1973-12-13,1.6,1190000000.0,3525000000.0,2334000000.0,,
1973-12-14,1.62,1190000000.0,3525000000.0,2334000000.0,,
1973-12-17,1.62,1190000000.0,3525000000.0,2334000000.0,,
1973-12-18,1.7,1190000000.0,3525000000.0,2334000000.0,,
1973-12-19,1.66,1190000000.0,3525000000.0,2334000000.0,,
1973-12-20,1.61,1190000000.0,3525000000.0,2334000000.0,,
1973-12-21,1.55,1190000000.0,3525000000.0,2334000000.0,,
1973-12-24,1.38,1190000000.0,3525000000.0,2334000000.0,,
1973-12-26,1.51,1190000000.0,3525000000.0,2334000000.0,,
1973-12-27,1.56,1190000000.0,3525000000.0,2334000000.0,,
1973-12-28,1.55,1190000000.0,3525000000.0,2334000000.0,,
1973-12-31,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-01-02,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-01-03,1.62,1190000000.0,3525000000.0,2334000000.0,,
1974-01-04,1.54,1190000000.0,3525000000.0,2334000000.0,,
1974-01-07,1.52,1190000000.0,3525000000.0,2334000000.0,,
1974-01-08,1.43,1190000000.0,3525000000.0,2334000000.0,,
1974-01-09,1.39,1190000000.0,3525000000.0,2334000000.0,,
1974-01-10,1.42,1190000000.0,3525000000.0,2334000000.0,,
1974-01-11,1.38,1190000000.0,3525000000.0,2334000000.0,,
1974-01-14,1.31,1190000000.0,3525000000.0,2334000000.0,,
1974-01-15,1.33,1190000000.0,3525000000.0,2334000000.0,,
1974-01-16,1.37,1190000000.0,3525000000.0,2334000000.0,,
1974-01-17,1.47,1190000000.0,3525000000.0,2334000000.0,,
1974-01-18,1.42,1190000000.0,3525000000.0,2334000000.0,,
1974-01-21,1.47,1190000000.0,3525000000.0,2334000000.0,,
1974-01-22,1.46,1190000000.0,3525000000.0,2334000000.0,,
1974-01-23,1.48,1190000000.0,3525000000.0,2334000000.0,,
1974-01-24,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-01-25,1.56,1190000000.0,3525000000.0,2334000000.0,,
1974-01-28,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-01-29,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-01-30,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-01-31,1.58,1190000000.0,3525000000.0,2334000000.0,,
1974-02-01,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-02-04,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-02-05,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-02-06,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-02-07,1.58,1190000000.0,3525000000.0,2334000000.0,,
1974-02-08,1.52,1190000000.0,3525000000.0,2334000000.0,,
1974-02-11,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-02-12,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-02-13,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-02-14,1.51,1190000000.0,3525000000.0,2334000000.0,,
1974-02-15,1.51,1190000000.0,3525000000.0,2334000000.0,,
1974-02-19,1.51,1190000000.0,3525000000.0,2334000000.0,,
1974-02-20,1.52,1190000000.0,3525000000.0,2334000000.0,,
1974-02-21,1.49,1190000000.0,3525000000.0,2334000000.0,,
1974-02-22,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-02-25,1.49,1190000000.0,3525000000.0,2334000000.0,,
1974-02-26,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-02-27,1.51,1190000000.0,3525000000.0,2334000000.0,,
1974-02-28,1.52,1190000000.0,3525000000.0,2334000000.0,,
1974-03-01,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-03-04,1.62,1190000000.0,3525000000.0,2334000000.0,,
1974-03-05,1.65,1190000000.0,3525000000.0,2334000000.0,,
1974-03-06,1.65,1190000000.0,3525000000.0,2334000000.0,,
1974-03-07,1.6,1190000000.0,3525000000.0,2334000000.0,,
1974-03-08,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-03-11,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-03-12,1.78,1190000000.0,3525000000.0,2334000000.0,,
1974-03-13,1.82,1190000000.0,3525000000.0,2334000000.0,,
1974-03-14,1.76,1190000000.0,3525000000.0,2334000000.0,,
1974-03-15,1.73,1190000000.0,3525000000.0,2334000000.0,,
1974-03-18,1.73,1190000000.0,3525000000.0,2334000000.0,,
1974-03-19,1.68,1190000000.0,3525000000.0,2334000000.0,,
1974-03-20,1.7,1190000000.0,3525000000.0,2334000000.0,,
1974-03-21,1.68,1190000000.0,3525000000.0,2334000000.0,,
1974-03-22,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-03-25,1.7,1190000000.0,3525000000.0,2334000000.0,,
1974-03-26,1.73,1190000000.0,3525000000.0,2334000000.0,,
1974-03-27,1.73,1190000000.0,3525000000.0,2334000000.0,,
1974-03-28,1.64,1190000000.0,3525000000.0,2334000000.0,,
1974-03-29,1.56,1190000000.0,3525000000.0,2334000000.0,,
1974-04-01,1.57,1190000000.0,3525000000.0,2334000000.0,,
1974-04-02,1.59,1190000000.0,3525000000.0,2334000000.0,,
1974-04-03,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-04-04,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-04-05,1.6,1190000000.0,3525000000.0,2334000000.0,,
1974-04-08,1.59,1190000000.0,3525000000.0,2334000000.0,,
1974-04-09,1.67,1190000000.0,3525000000.0,2334000000.0,,
1974-04-10,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-04-11,1.64,1190000000.0,3525000000.0,2334000000.0,,
1974-04-15,1.67,1190000000.0,3525000000.0,2334000000.0,,
1974-04-16,1.72,1190000000.0,3525000000.0,2334000000.0,,
1974-04-17,1.73,1190000000.0,3525000000.0,2334000000.0,,
1974-04-18,1.71,1190000000.0,3525000000.0,2334000000.0,,
1974-04-19,1.69,1190000000.0,3525000000.0,2334000000.0,,
1974-04-22,1.65,1190000000.0,3525000000.0,2334000000.0,,
1974-04-23,1.58,1190000000.0,3525000000.0,2334000000.0,,
1974-04-24,1.57,1190000000.0,3525000000.0,2334000000.0,,
1974-04-25,1.59,1190000000.0,3525000000.0,2334000000.0,,
1974-04-26,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-04-29,1.62,1190000000.0,3525000000.0,2334000000.0,,
1974-04-30,1.62,1190000000.0,3525000000.0,2334000000.0,,
1974-05-01,1.67,1190000000.0,3525000000.0,2334000000.0,,
1974-05-02,1.65,1190000000.0,3525000000.0,2334000000.0,,
1974-05-03,1.64,1190000000.0,3525000000.0,2334000000.0,,
1974-05-06,1.62,1190000000.0,3525000000.0,2334000000.0,,
1974-05-07,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-05-08,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-05-09,1.67,1190000000.0,3525000000.0,2334000000.0,,
1974-05-10,1.68,1190000000.0,3525000000.0,2334000000.0,,
1974-05-13,1.65,1190000000.0,3525000000.0,2334000000.0,,
1974-05-14,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-05-15,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-05-16,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-05-17,1.61,1190000000.0,3525000000.0,2334000000.0,,
1974-05-20,1.64,1190000000.0,3525000000.0,2334000000.0,,
1974-05-21,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-05-22,1.59,1190000000.0,3525000000.0,2334000000.0,,
1974-05-23,1.61,1190000000.0,3525000000.0,2334000000.0,,
1974-05-24,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-05-28,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-05-29,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-05-30,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-05-31,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-06-03,1.68,1190000000.0,3525000000.0,2334000000.0,,
1974-06-04,1.69,1190000000.0,3525000000.0,2334000000.0,,
1974-06-05,1.74,1190000000.0,3525000000.0,2334000000.0,,
1974-06-06,1.85,1190000000.0,3525000000.0,2334000000.0,,
1974-06-07,1.84,1190000000.0,3525000000.0,2334000000.0,,
1974-06-10,1.83,1190000000.0,3525000000.0,2334000000.0,,
1974-06-11,1.83,1190000000.0,3525000000.0,2334000000.0,,
1974-06-12,1.82,1190000000.0,3525000000.0,2334000000.0,,
1974-06-13,1.86,1190000000.0,3525000000.0,2334000000.0,,
1974-06-14,1.84,1190000000.0,3525000000.0,2334000000.0,,
1974-06-17,1.8,1190000000.0,3525000000.0,2334000000.0,,
1974-06-18,1.85,1190000000.0,3525000000.0,2334000000.0,,
1974-06-19,1.82,1190000000.0,3525000000.0,2334000000.0,,
1974-06-20,1.88,1190000000.0,3525000000.0,2334000000.0,,
1974-06-21,1.85,1190000000.0,3525000000.0,2334000000.0,,
1974-06-24,1.79,1190000000.0,3525000000.0,2334000000.0,,
1974-06-25,1.81,1190000000.0,3525000000.0,2334000000.0,,
1974-06-26,1.79,1190000000.0,3525000000.0,2334000000.0,,
1974-06-27,1.74,1190000000.0,3525000000.0,2334000000.0,,
1974-06-28,1.71,1190000000.0,3525000000.0,2334000000.0,,
1974-07-01,1.72,1190000000.0,3525000000.0,2334000000.0,,
1974-07-02,1.67,1190000000.0,3525000000.0,2334000000.0,,
1974-07-03,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-07-05,1.73,1190000000.0,3525000000.0,2334000000.0,,
1974-07-08,1.66,1190000000.0,3525000000.0,2334000000.0,,
1974-07-09,1.58,1190000000.0,3525000000.0,2334000000.0,,
1974-07-10,1.57,1190000000.0,3525000000.0,2334000000.0,,
1974-07-11,1.53,1190000000.0,3525000000.0,2334000000.0,,
1974-07-12,1.59,1190000000.0,3525000000.0,2334000000.0,,
1974-07-15,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-07-16,1.59,1190000000.0,3525000000.0,2334000000.0,,
1974-07-17,1.58,1190000000.0,3525000000.0,2334000000.0,,
1974-07-18,1.61,1190000000.0,3525000000.0,2334000000.0,,
1974-07-19,1.62,1190000000.0,3525000000.0,2334000000.0,,
1974-07-22,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-07-23,1.64,1190000000.0,3525000000.0,2334000000.0,,
1974-07-24,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-07-25,1.63,1190000000.0,3525000000.0,2334000000.0,,
1974-07-26,1.64,1190000000.0,3525000000.0,2334000000.0,,
1974-07-29,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-07-30,1.48,1190000000.0,3525000000.0,2334000000.0,,
1974-07-31,1.48,1190000000.0,3525000000.0,2334000000.0,,
1974-08-01,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-08-02,1.49,1190000000.0,3525000000.0,2334000000.0,,
1974-08-05,1.45,1190000000.0,3525000000.0,2334000000.0,,
1974-08-06,1.48,1190000000.0,3525000000.0,2334000000.0,,
1974-08-07,1.49,1190000000.0,3525000000.0,2334000000.0,,
1974-08-08,1.48,1190000000.0,3525000000.0,2334000000.0,,
1974-08-09,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-08-12,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-08-13,1.44,1190000000.0,3525000000.0,2334000000.0,,
1974-08-14,1.34,1190000000.0,3525000000.0,2334000000.0,,
1974-08-15,1.37,1190000000.0,3525000000.0,2334000000.0,,
1974-08-16,1.32,1190000000.0,3525000000.0,2334000000.0,,
1974-08-19,1.34,1190000000.0,3525000000.0,2334000000.0,,
1974-08-20,1.38,1190000000.0,3525000000.0,2334000000.0,,
1974-08-21,1.36,1190000000.0,3525000000.0,2334000000.0,,
1974-08-22,1.34,1190000000.0,3525000000.0,2334000000.0,,
1974-08-23,1.29,1190000000.0,3525000000.0,2334000000.0,,
1974-08-26,1.3,1190000000.0,3525000000.0,2334000000.0,,
1974-08-27,1.29,1190000000.0,3525000000.0,2334000000.0,,
1974-08-28,1.23,1190000000.0,3525000000.0,2334000000.0,,
1974-08-29,1.23,1190000000.0,3525000000.0,2334000000.0,,
1974-08-30,1.32,1190000000.0,3525000000.0,2334000000.0,,
1974-09-03,1.27,1190000000.0,3525000000.0,2334000000.0,,
1974-09-04,1.23,1190000000.0,3525000000.0,2334000000.0,,
1974-09-05,1.34,1190000000.0,3525000000.0,2334000000.0,,
1974-09-06,1.31,1190000000.0,3525000000.0,2334000000.0,,
1974-09-09,1.23,1190000000.0,3525000000.0,2334000000.0,,
1974-09-10,1.23,1190000000.0,3525000000.0,2334000000.0,,
1974-09-11,1.2,1190000000.0,3525000000.0,2334000000.0,,
1974-09-12,1.16,1190000000.0,3525000000.0,2334000000.0,,
1974-09-13,1.08,1190000000.0,3525000000.0,2334000000.0,,
1974-09-16,1.03,1190000000.0,3525000000.0,2334000000.0,,
1974-09-17,1.1,1190000000.0,3525000000.0,2334000000.0,,
1974-09-18,1.09,1190000000.0,3525000000.0,2334000000.0,,
1974-09-19,1.24,1190000000.0,3525000000.0,2334000000.0,,
1974-09-20,1.2,1190000000.0,3525000000.0,2334000000.0,,
1974-09-23,1.21,1190000000.0,3525000000.0,2334000000.0,,
1974-09-24,1.2,1190000000.0,3525000000.0,2334000000.0,,
1974-09-25,1.16,1190000000.0,3525000000.0,2334000000.0,,
1974-09-26,1.13,1190000000.0,3525000000.0,2334000000.0,,
1974-09-27,1.12,1190000000.0,3525000000.0,2334000000.0,,
1974-09-30,1.05,1190000000.0,3525000000.0,2334000000.0,,
1974-10-01,1.06,1190000000.0,3525000000.0,2334000000.0,,
1974-10-02,1.13,1190000000.0,3525000000.0,2334000000.0,,
1974-10-03,1.06,1190000000.0,3525000000.0,2334000000.0,,
1974-10-04,1.09,1190000000.0,3525000000.0,2334000000.0,,
1974-10-07,1.14,1190000000.0,3525000000.0,2334000000.0,,
1974-10-08,1.13,1190000000.0,3525000000.0,2334000000.0,,
1974-10-09,1.22,1190000000.0,3525000000.0,2334000000.0,,
1974-10-10,1.31,1190000000.0,3525000000.0,2334000000.0,,
1974-10-11,1.47,1190000000.0,3525000000.0,2334000000.0,,
1974-10-14,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-10-15,1.47,1190000000.0,3525000000.0,2334000000.0,,
1974-10-16,1.39,1190000000.0,3525000000.0,2334000000.0,,
1974-10-17,1.52,1190000000.0,3525000000.0,2334000000.0,,
1974-10-18,1.5,1190000000.0,3525000000.0,2334000000.0,,
1974-10-21,1.46,1190000000.0,3525000000.0,2334000000.0,,
1974-10-22,1.52,1190000000.0,3525000000.0,2334000000.0,,
1974-10-23,1.41,1190000000.0,3525000000.0,2334000000.0,,
1974-10-24,1.41,1190000000.0,3525000000.0,2334000000.0,,
1974-10-25,1.38,1190000000.0,3525000000.0,2334000000.0,,
1974-10-28,1.4,1190000000.0,3525000000.0,2334000000.0,,
1974-10-29,1.51,1190000000.0,3525000000.0,2334000000.0,,
1974-10-30,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-10-31,1.56,1190000000.0,3525000000.0,2334000000.0,,
1974-11-01,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-11-04,1.54,1190000000.0,3525000000.0,2334000000.0,,
1974-11-05,1.59,1190000000.0,3525000000.0,2334000000.0,,
1974-11-06,1.57,1190000000.0,3525000000.0,2334000000.0,,
1974-11-07,1.58,1190000000.0,3525000000.0,2334000000.0,,
1974-11-08,1.52,1190000000.0,3525000000.0,2334000000.0,,
1974-11-11,1.52,1190000000.0,3525000000.0,2334000000.0,,
1974-11-12,1.51,1190000000.0,3525000000.0,2334000000.0,,
1974-11-13,1.51,1190000000.0,3525000000.0,2334000000.0,,
1974-11-14,1.47,1190000000.0,3525000000.0,2334000000.0,,
1974-11-15,1.45,1190000000.0,3525000000.0,2334000000.0,,
1974-11-18,1.4,1190000000.0,3525000000.0,2334000000.0,,
1974-11-19,1.35,1190000000.0,3525000000.0,2334000000.0,,
1974-11-20,1.4,1190000000.0,3525000000.0,2334000000.0,,
1974-11-21,1.47,1190000000.0,3525000000.0,2334000000.0,,
1974-11-22,1.45,1190000000.0,3525000000.0,2334000000.0,,
1974-11-25,1.48,1190000000.0,3525000000.0,2334000000.0,,
1974-11-26,1.54,1190000000.0,3525000000.0,2334000000.0,,
1974-11-27,1.53,1190000000.0,3525000000.0,2334000000.0,,
1974-11-29,1.55,1190000000.0,3525000000.0,2334000000.0,,
1974-12-02,1.45,1190000000.0,3525000000.0,2334000000.0,,
1974-12-03,1.38,1190000000.0,3525000000.0,2334000000.0,,
1974-12-04,1.4,1190000000.0,3525000000.0,2334000000.0,,
1974-12-05,1.38,1190000000.0,3525000000.0,2334000000.0,,
1974-12-06,1.37,1190000000.0,3525000000.0,2334000000.0,,
1974-12-09,1.37,1190000000.0,3525000000.0,2334000000.0,,
1974-12-10,1.47,1190000000.0,3525000000.0,2334000000.0,,
