date,close price,KHC_SHE,KHC_TA,KHC_TL,market cap,PB Ratio
2015-08-17,75.8,15059000000.0,36062000000.0,21003000000.0,47981400000.0,3.186227505146424
2015-08-18,75.19,15059000000.0,36062000000.0,21003000000.0,47595270000.0,3.16058636031609
2015-08-19,74.78,15059000000.0,36062000000.0,21003000000.0,47335740000.0,3.143352148217013
2015-08-20,74.25,15059000000.0,36062000000.0,21003000000.0,47000250000.0,3.121073776479182
2015-08-21,72.27,15059000000.0,36062000000.0,21003000000.0,45746910000.0,3.0378451424397372
2015-08-24,70.87,15059000000.0,36062000000.0,21003000000.0,44860710000.0,2.9789966133209376
2015-08-25,70.21,15059000000.0,36062000000.0,21003000000.0,44442929999.99999,2.951253735307789
2015-08-26,73.91,15059000000.0,36062000000.0,21003000000.0,46785030000.0,3.106781990836045
2015-08-27,75.18,15059000000.0,36062000000.0,21003000000.0,47588940000.00001,3.1601660136795275
2015-08-28,74.69,15059000000.0,36062000000.0,21003000000.0,47278770000.0,3.1395690284879474
2015-08-31,72.66,15059000000.0,36062000000.0,21003000000.0,45993780000.0,3.054238661265688
2015-09-01,70.12,15059000000.0,36062000000.0,21003000000.0,44385960000.0,2.9474706155787236
2015-09-02,72.07,15059000000.0,36062000000.0,21003000000.0,45620309999.99999,3.0294382097084793
2015-09-03,72.16,15059000000.0,36062000000.0,21003000000.0,45677280000.0,3.033221329437546
2015-09-04,70.57,15059000000.0,36062000000.0,21003000000.0,44670809999.99999,2.9663862142240514
2015-09-08,74.07,15059000000.0,36062000000.0,21003000000.0,46886309999.99999,3.11350753702105
2015-09-09,72.17,15059000000.0,36062000000.0,21003000000.0,45683610000.0,3.0336416760741085
2015-09-10,72.16,15059000000.0,36062000000.0,21003000000.0,45677280000.0,3.033221329437546
2015-09-11,73.76,15059000000.0,36062000000.0,21003000000.0,46690080000.0,3.100476791287602
2015-09-14,74.55,15059000000.0,36062000000.0,21003000000.0,47190150000.0,3.1336841755760676
2015-09-15,75.39,15059000000.0,36062000000.0,21003000000.0,47721870000.0,3.1689932930473472
2015-09-16,76.37,15059000000.0,36062000000.0,21003000000.0,48342210000.0,3.2101872634305066
2015-09-17,76.43,15059000000.0,36062000000.0,21003000000.0,48380190000.00001,3.2127093432498843
2015-09-18,75.44,15059000000.0,36062000000.0,21003000000.0,47753520000.0,3.1710950262301614
2015-09-21,75.2,15059000000.0,36062000000.0,21003000000.0,47601600000.0,3.161006706952653
2015-09-22,74.31,15059000000.0,36062000000.0,21003000000.0,47038230000.0,3.123595856298559
2015-09-23,73.31,15059000000.0,36062000000.0,21003000000.0,46405230000.0,3.081561192642274
2015-09-24,72.92,15059000000.0,36062000000.0,21003000000.0,46158360000.0,3.0651676738163225
2015-09-25,73.35,15059000000.0,36062000000.0,21003000000.0,46430550000.0,3.083242579188525
2015-09-28,69.99,15059000000.0,36062000000.0,21003000000.0,55012139999.99999,3.6531071120260306
2015-09-29,69.2,15059000000.0,36062000000.0,21003000000.0,54391200000.0,3.611873298359785
2015-09-30,70.58,15059000000.0,36062000000.0,21003000000.0,55475880000.0,3.6839019855236073
2015-10-01,70.83,15059000000.0,36062000000.0,21003000000.0,55672380000.0,3.6969506607344447
2015-10-02,71.41,15059000000.0,36062000000.0,21003000000.0,56128260000.0,3.727223587223587
2015-10-05,72.24,15059000000.0,36062000000.0,21003000000.0,56780639999.99999,3.770545188923567
2015-10-06,72.47,15059000000.0,36062000000.0,21003000000.0,56961420000.0,3.782549970117538
2015-10-07,73.15,15059000000.0,36062000000.0,21003000000.0,57495900000.00001,3.818042366691016
2015-10-08,74.43,15059000000.0,36062000000.0,21003000000.0,58501980000.00001,3.8848515837705033
2015-10-09,74.39,15059000000.0,36062000000.0,21003000000.0,58470540000.0,3.8827637957367687
2015-10-12,73.72,15059000000.0,36062000000.0,21003000000.0,57943920000.0,3.8477933461717244
2015-10-13,73.38,15059000000.0,36062000000.0,21003000000.0,57676680000.0,3.8300471478849856
2015-10-14,73.77,15059000000.0,36062000000.0,21003000000.0,57983220000.0,3.850403081213892
2015-10-15,75.22,15059000000.0,36062000000.0,21003000000.0,59122920000.0,3.926085397436749
2015-10-16,77.39,15059000000.0,36062000000.0,21003000000.0,60828540000.0,4.039347898266818
2015-10-19,76.8,15059000000.0,36062000000.0,21003000000.0,60364800000.0,4.008553024769241
2015-10-20,76.87,15059000000.0,36062000000.0,21003000000.0,60419820000.0,4.012206653828275
2015-10-21,77.05,15059000000.0,36062000000.0,21003000000.0,60561300000.0,4.021601699980079
2015-10-22,79.94,15059000000.0,36062000000.0,21003000000.0,62832840000.0,4.172444385417358
2015-10-23,77.98,15059000000.0,36062000000.0,21003000000.0,61292280000.0,4.070142771764393
2015-10-26,76.81,15059000000.0,36062000000.0,21003000000.0,60372660000.0,4.009074971777674
2015-10-27,77.17,15059000000.0,36062000000.0,21003000000.0,60655620000.0,4.02786506408128
2015-10-28,79.18,15059000000.0,36062000000.0,21003000000.0,62235480000.00001,4.132776412776414
2015-10-29,78.65,15059000000.0,36062000000.0,21003000000.0,61818900000.00001,4.105113221329438
2015-10-30,77.97,15059000000.0,36062000000.0,21003000000.0,61284420000.0,4.06962082475596
2015-11-02,78.27,15059000000.0,36062000000.0,21003000000.0,61520220000.0,4.085279235008965
2015-11-03,76.43,15059000000.0,36062000000.0,21003000000.0,60073980000.00001,3.989240985457202
2015-11-04,75.82,15059000000.0,36062000000.0,21003000000.0,59594519999.99999,3.957402217942758
2015-11-05,75.42,15059000000.0,36062000000.0,21003000000.0,59280120000.0,3.9365243376054186
2015-11-06,72.01,67131000000.0,121792000000.0,54661000000.0,56599860000.00001,0.8431255306788221
2015-11-09,71.24,67131000000.0,121792000000.0,54661000000.0,55994639999.99999,0.8341100236850336
2015-11-10,72.08,67131000000.0,121792000000.0,54661000000.0,56654880000.0,0.8439451222237119
2015-11-11,72.11,67131000000.0,121792000000.0,54661000000.0,56678460000.0,0.8442963757429504
2015-11-12,70.9,67131000000.0,121792000000.0,54661000000.0,55727400000.00001,0.8301291504669974
2015-11-13,70.77,67131000000.0,121792000000.0,54661000000.0,55625220000.0,0.8286070518836305
2015-11-16,71.65,67131000000.0,121792000000.0,54661000000.0,56316900000.00001,0.8389104884479601
2015-11-17,71.45,67131000000.0,121792000000.0,54661000000.0,56159700000.0,0.8365687983197033
2015-11-18,72.58,67131000000.0,121792000000.0,54661000000.0,57047880000.0,0.8497993475443536
2015-11-19,73.34,67131000000.0,121792000000.0,54661000000.0,57645240000.0,0.858697770031729
2015-11-20,73.65,67131000000.0,121792000000.0,54661000000.0,57888900000.00001,0.862327389730527
2015-11-23,74.07,67131000000.0,121792000000.0,54661000000.0,58219019999.99999,0.8672449389998658
2015-11-24,74.47,67131000000.0,121792000000.0,54661000000.0,58533420000.0,0.8719283192563794
2015-11-25,74.64,67131000000.0,121792000000.0,54661000000.0,58667040000.0,0.8739187558653975
2015-11-27,74.61,67131000000.0,121792000000.0,54661000000.0,58643460000.0,0.873567502346159
2015-11-30,73.69,67131000000.0,121792000000.0,54661000000.0,57920340000.0,0.8627957277561782
2015-12-01,74.47,67131000000.0,121792000000.0,54661000000.0,58533420000.0,0.8719283192563794
2015-12-02,73.04,67131000000.0,121792000000.0,54661000000.0,57409440000.00001,0.855185234839344
2015-12-03,71.46,67131000000.0,121792000000.0,54661000000.0,56167559999.99999,0.836685882826116
2015-12-04,72.22,67131000000.0,121792000000.0,54661000000.0,56764920000.0,0.8455843053134915
2015-12-07,71.43,67131000000.0,121792000000.0,54661000000.0,56143980000.00001,0.8363346293068777
2015-12-08,71.53,67131000000.0,121792000000.0,54661000000.0,56222580000.0,0.837505474371006
2015-12-09,70.9,67131000000.0,121792000000.0,54661000000.0,55727400000.00001,0.8301291504669974
2015-12-10,70.84,67131000000.0,121792000000.0,54661000000.0,55680240000.0,0.8294266434285203
2015-12-11,69.69,67131000000.0,121792000000.0,54661000000.0,54776340000.0,0.8159619251910444
2015-12-14,70.97,67131000000.0,121792000000.0,54661000000.0,55782420000.0,0.8309487420118872
2015-12-15,72.01,67131000000.0,121792000000.0,54661000000.0,56599860000.00001,0.8431255306788221
2015-12-16,73.01,67131000000.0,121792000000.0,54661000000.0,57385860000.00001,0.8548339813201056
2015-12-17,71.92,67131000000.0,121792000000.0,54661000000.0,56529120000.0,0.8420717701211065
2015-12-18,70.67,67131000000.0,121792000000.0,54661000000.0,55546620000.0,0.8274362068195021
2015-12-21,71.38,67131000000.0,121792000000.0,54661000000.0,56104680000.0,0.8357492067748135
2015-12-22,72.93,67131000000.0,121792000000.0,54661000000.0,57322980000.00001,0.8538973052688029
2015-12-23,74.51,67131000000.0,121792000000.0,54661000000.0,58564860000.00001,0.8723966572820308
2015-12-24,73.96,67131000000.0,121792000000.0,54661000000.0,58132559999.99999,0.8659570094293246
2015-12-28,73.42,67131000000.0,121792000000.0,54661000000.0,57708120000.0,0.8596344460830316
2015-12-29,74.69,67131000000.0,121792000000.0,54661000000.0,58706340000.0,0.8745041783974616
2015-12-30,73.75,67131000000.0,121792000000.0,54661000000.0,57967500000.0,0.8634982347946553
2015-12-31,72.76,67131000000.0,121792000000.0,54661000000.0,57189360000.00001,0.8519068686597847
2016-01-04,72.7,67131000000.0,121792000000.0,54661000000.0,89057500000.0,1.3266225737736663
2016-01-05,73.39,67131000000.0,121792000000.0,54661000000.0,89902750000.0,1.3392136270873367
2016-01-06,73.53,67131000000.0,121792000000.0,54661000000.0,90074250000.0,1.341768333556777
2016-01-07,71.9,67131000000.0,121792000000.0,54661000000.0,88077500000.0,1.3120242510911502
2016-01-08,71.18,67131000000.0,121792000000.0,54661000000.0,87195500000.00002,1.2988857606768858
2016-01-11,72.27,67131000000.0,121792000000.0,54661000000.0,88530750000.0,1.318775975331814
2016-01-12,73.23,67131000000.0,121792000000.0,54661000000.0,89706750000.0,1.3362939625508334
2016-01-13,70.81,67131000000.0,121792000000.0,54661000000.0,86742250000.0,1.2921340364362217
2016-01-14,70.74,67131000000.0,121792000000.0,54661000000.0,86656500000.0,1.2908566832015016
2016-01-15,69.2,67131000000.0,121792000000.0,54661000000.0,84770000000.0,1.2627549120376578
2016-01-19,70.17,67131000000.0,121792000000.0,54661000000.0,85958250000.0,1.2804553782902086
2016-01-20,71.17,67131000000.0,121792000000.0,54661000000.0,87183250000.0,1.2987032816433541
2016-01-21,73.05,67131000000.0,121792000000.0,54661000000.0,89486250000.0,1.3330093399472673
2016-01-22,74.39,67131000000.0,121792000000.0,54661000000.0,91127750000.0,1.357461530440482
2016-01-25,74.03,67131000000.0,121792000000.0,54661000000.0,90686750000.0,1.3508922852333498
2016-01-26,75.98,67131000000.0,121792000000.0,54661000000.0,93075500000.0,1.3864756967719831
2016-01-27,75.97,67131000000.0,121792000000.0,54661000000.0,93063250000.0,1.3862932177384517
2016-01-28,76.16,67131000000.0,121792000000.0,54661000000.0,93296000000.0,1.3897603193755492
2016-01-29,78.06,67131000000.0,121792000000.0,54661000000.0,95623500000.0,1.4244313357465255
2016-02-01,77.01,67131000000.0,121792000000.0,54661000000.0,94337250000.0,1.4052710372257229
2016-02-02,75.97,67131000000.0,121792000000.0,54661000000.0,93063250000.0,1.3862932177384517
2016-02-03,74.89,67131000000.0,121792000000.0,54661000000.0,91740250000.0,1.3665854821170547
2016-02-04,74.15,67131000000.0,121792000000.0,54661000000.0,90833750000.0,1.3530820336357272
2016-02-05,72.78,67131000000.0,121792000000.0,54661000000.0,89155500000.0,1.328082406041918
2016-02-08,71.22,67131000000.0,121792000000.0,54661000000.0,87244500000.0,1.2996156768110112
2016-02-09,71.51,67131000000.0,121792000000.0,54661000000.0,87599750000.0,1.3049075687834235
2016-02-10,72.11,67131000000.0,121792000000.0,54661000000.0,88334750000.0,1.3158563107953107
2016-02-11,71.44,67131000000.0,121792000000.0,54661000000.0,87514000000.0,1.3036302155487032
2016-02-12,71.92,67131000000.0,121792000000.0,54661000000.0,88102000000.0,1.312389209158213
2016-02-16,72.31,67131000000.0,121792000000.0,54661000000.0,88579750000.0,1.3195058914659397
2016-02-17,74.24,67131000000.0,121792000000.0,54661000000.0,90944000000.0,1.3547243449375101
2016-02-18,73.45,67131000000.0,121792000000.0,54661000000.0,89976250000.0,1.3403085012885254
2016-02-19,73.52,67131000000.0,121792000000.0,54661000000.0,90062000000.0,1.3415858545232455
2016-02-22,73.33,67131000000.0,121792000000.0,54661000000.0,89829250000.0,1.338118752886148
2016-02-23,72.82,67131000000.0,121792000000.0,54661000000.0,89204499999.99998,1.3288123221760437
2016-02-24,72.99,67131000000.0,121792000000.0,54661000000.0,89412750000.0,1.3319144657460786
2016-02-25,74.96,67131000000.0,121792000000.0,54661000000.0,91825999999.99998,1.3678628353517746
2016-02-26,77.84,67131000000.0,121792000000.0,54661000000.0,95354000000.0,1.4204167970088335
2016-02-29,77.02,67131000000.0,121792000000.0,54661000000.0,94349500000.0,1.4054535162592543
2016-03-01,77.66,67131000000.0,121792000000.0,54661000000.0,95133500000.0,1.4171321744052674
2016-03-02,77.49,67131000000.0,121792000000.0,54661000000.0,94925250000.0,1.4140300308352327
2016-03-03,77.37,66005000000.0,122973000000.0,56968000000.0,94778250000.0,1.4359253086887358
2016-03-04,77.2,66005000000.0,122973000000.0,56968000000.0,94570000000.0,1.4327702446784334
2016-03-07,76.5,66005000000.0,122973000000.0,56968000000.0,93712500000.0,1.4197788046360125
2016-03-08,76.29,66005000000.0,122973000000.0,56968000000.0,93455250000.00002,1.4158813726232864
2016-03-09,76.63,66005000000.0,122973000000.0,56968000000.0,93871750000.0,1.4221915006438905
2016-03-10,76.22,66005000000.0,122973000000.0,56968000000.0,93369500000.0,1.414582228619044
2016-03-11,76.95,66005000000.0,122973000000.0,56968000000.0,94263750000.0,1.428130444663283
2016-03-14,77.57,66005000000.0,122973000000.0,56968000000.0,95023249999.99998,1.4396371487008557
2016-03-15,77.78,66005000000.0,122973000000.0,56968000000.0,95280500000.0,1.4435345807135822
2016-03-16,78.03,66005000000.0,122973000000.0,56968000000.0,95586750000.0,1.4481743807287326
2016-03-17,78.01,66005000000.0,122973000000.0,56968000000.0,95562250000.0,1.4478031967275207
2016-03-18,77.31,66005000000.0,122973000000.0,56968000000.0,94704750000.0,1.4348117566850995
2016-03-21,76.59,66005000000.0,122973000000.0,56968000000.0,93822750000.0,1.4214491326414667
2016-03-22,76.44,66005000000.0,122973000000.0,56968000000.0,93639000000.0,1.4186652526323764
2016-03-23,76.81,66005000000.0,122973000000.0,56968000000.0,94092250000.0,1.425532156654799
2016-03-24,76.46,66005000000.0,122973000000.0,56968000000.0,93663499999.99998,1.4190364366335881
2016-03-28,77.76,66005000000.0,122973000000.0,56968000000.0,95256000000.0,1.4431633967123703
2016-03-29,78.8,66005000000.0,122973000000.0,56968000000.0,96530000000.0,1.4624649647753958
2016-03-30,78.9,66005000000.0,122973000000.0,56968000000.0,96652500000.0,1.464320884781456
2016-03-31,78.56,66005000000.0,122973000000.0,56968000000.0,96236000000.0,1.4580107567608513
2016-04-01,79.08,66005000000.0,122973000000.0,56968000000.0,96873000000.0,1.467661540792364
2016-04-04,78.85,66005000000.0,122973000000.0,56968000000.0,96670100000.0,1.4645875312476329
2016-04-05,78.01,66005000000.0,122973000000.0,56968000000.0,95640260000.0,1.4489850768881145
2016-04-06,78.36,66005000000.0,122973000000.0,56968000000.0,96069360000.0,1.4554860995379137
2016-04-07,77.5,66005000000.0,122973000000.0,56968000000.0,95015000000.0,1.4395121581698356
2016-04-08,78.47,66005000000.0,122973000000.0,56968000000.0,96204220000.0,1.4575292780849936
2016-04-11,77.91,66005000000.0,122973000000.0,56968000000.0,95517660000.0,1.4471276418453147
2016-04-12,78.33,66005000000.0,122973000000.0,56968000000.0,96032580000.0,1.454928869025074
2016-04-13,77.4,66005000000.0,122973000000.0,56968000000.0,94892400000.0,1.4376547231270358
2016-04-14,77.17,66005000000.0,122973000000.0,56968000000.0,94610420000.0,1.4333826225285964
2016-04-15,78.05,66005000000.0,122973000000.0,56968000000.0,95689300000.0,1.4497280509052344
2016-04-18,78.34,66005000000.0,122973000000.0,56968000000.0,96044840000.0,1.455114612529354
2016-04-19,78.3,66005000000.0,122973000000.0,56968000000.0,95995800000.0,1.4543716385122338
2016-04-20,77.92,66005000000.0,122973000000.0,56968000000.0,95529920000.0,1.4473133853495947
2016-04-21,76.74,66005000000.0,122973000000.0,56968000000.0,94083240000.0,1.4253956518445572
2016-04-22,78.1,66005000000.0,122973000000.0,56968000000.0,95750600000.0,1.4506567684266343
2016-04-25,78.73,66005000000.0,122973000000.0,56968000000.0,96522980000.0,1.462358609196273
2016-04-26,78.7,66005000000.0,122973000000.0,56968000000.0,96486200000.0,1.4618013786834332
2016-04-27,79.1,66005000000.0,122973000000.0,56968000000.0,96976600000.0,1.4692311188546323
2016-04-28,78.36,66005000000.0,122973000000.0,56968000000.0,96069360000.0,1.4554860995379137
2016-04-29,78.07,66005000000.0,122973000000.0,56968000000.0,95713819999.99998,1.4500995379137942
2016-05-02,79.52,66005000000.0,122973000000.0,56968000000.0,97491520000.0,1.4770323460343913
2016-05-03,78.68,66005000000.0,122973000000.0,56968000000.0,96461680000.00002,1.4614298916748734
2016-05-04,79.98,66005000000.0,122973000000.0,56968000000.0,98055480000.0,1.4855765472312703
2016-05-05,82.97,66363000000.0,123273000000.0,56910000000.0,101721220000.0,1.532800204933472
2016-05-06,84.0,66363000000.0,123273000000.0,56910000000.0,102984000000.0,1.5518285791781565
2016-05-09,84.26,66363000000.0,123273000000.0,56910000000.0,103302760000.0,1.556631858113708
2016-05-10,86.14,66363000000.0,123273000000.0,56910000000.0,105607640000.0,1.5913632596476952
2016-05-11,85.2,66363000000.0,123273000000.0,56910000000.0,104455200000.0,1.5739975588807016
2016-05-12,86.34,66363000000.0,123273000000.0,56910000000.0,105852840000.0,1.5950580895981195
2016-05-13,85.13,66363000000.0,123273000000.0,56910000000.0,104369380000.0,1.572704368398053
2016-05-16,85.87,66363000000.0,123273000000.0,56910000000.0,105276620000.0,1.5863752392146226
2016-05-17,82.16,66363000000.0,123273000000.0,56910000000.0,100728160000.0,1.517836143634254
2016-05-18,81.18,66363000000.0,123273000000.0,56910000000.0,99526680000.00002,1.4997314768771757
2016-05-19,83.0,66363000000.0,123273000000.0,56910000000.0,101758000000.0,1.5333544294260355
2016-05-20,82.42,66363000000.0,123273000000.0,56910000000.0,101046920000.0,1.5226394225698054
2016-05-23,82.81,66363000000.0,123273000000.0,56910000000.0,101525060000.0,1.5298443409731326
2016-05-24,84.22,66363000000.0,123273000000.0,56910000000.0,103253720000.0,1.555892892123623
2016-05-25,84.27,66363000000.0,123273000000.0,56910000000.0,103315020000.0,1.556816599611229
2016-05-26,83.81,66363000000.0,123273000000.0,56910000000.0,102751060000.0,1.5483184907252536
2016-05-27,84.1,66363000000.0,123273000000.0,56910000000.0,103106600000.0,1.5536759941533687
2016-05-31,83.19,66363000000.0,123273000000.0,56910000000.0,101990940000.0,1.5368645178789386
2016-06-01,83.95,66363000000.0,123273000000.0,56910000000.0,102922700000.0,1.5509048716905505
2016-06-02,84.78,66363000000.0,123273000000.0,56910000000.0,103940280000.0,1.5662384159848108
2016-06-03,85.3,66363000000.0,123273000000.0,56910000000.0,104577800000.0,1.5758449738559137
2016-06-06,84.99,66363000000.0,123273000000.0,56910000000.0,104197740000.0,1.5701179874327562
2016-06-07,84.75,66363000000.0,123273000000.0,56910000000.0,103903500000.0,1.5656841914922472
2016-06-08,85.18,66363000000.0,123273000000.0,56910000000.0,104430680000.00002,1.5736280758856593
2016-06-09,85.62,66363000000.0,123273000000.0,56910000000.0,104970120000.0,1.5817567017765923
2016-06-10,85.34,66363000000.0,123273000000.0,56910000000.0,104626840000.0,1.5765839398459984
2016-06-13,84.95,66363000000.0,123273000000.0,56910000000.0,104148700000.0,1.5693790214426713
2016-06-14,84.88,66363000000.0,123273000000.0,56910000000.0,104062880000.0,1.568085830960023
2016-06-15,84.84,66363000000.0,123273000000.0,56910000000.0,104013840000.0,1.567346864969938
2016-06-16,85.28,66363000000.0,123273000000.0,56910000000.0,104553280000.0,1.5754754908608712
2016-06-17,84.82,66363000000.0,123273000000.0,56910000000.0,103989319999.99998,1.5669773819748953
2016-06-20,85.5,66363000000.0,123273000000.0,56910000000.0,104823000000.0,1.579539803806338
2016-06-21,85.69,66363000000.0,123273000000.0,56910000000.0,105055940000.0,1.5830498922592409
2016-06-22,85.21,66363000000.0,123273000000.0,56910000000.0,104467459999.99998,1.5741823003782225
2016-06-23,86.37,66363000000.0,123273000000.0,56910000000.0,105889620000.0,1.595612314090683
2016-06-24,83.73,66363000000.0,123273000000.0,56910000000.0,102652980000.0,1.5468405587450837
2016-06-27,83.63,66363000000.0,123273000000.0,56910000000.0,102530380000.0,1.5449931437698718
2016-06-28,84.77,66363000000.0,123273000000.0,56910000000.0,103928020000.0,1.5660536744872895
2016-06-29,86.1,66363000000.0,123273000000.0,56910000000.0,105558600000.0,1.5906242936576105
2016-06-30,88.48,66363000000.0,123273000000.0,56910000000.0,108476480000.0,1.6345927700676581
2016-07-01,88.24,66363000000.0,123273000000.0,56910000000.0,108182240000.0,1.6301589741271492
2016-07-05,88.74,66363000000.0,123273000000.0,56910000000.0,108795240000.0,1.6393960490032096
2016-07-06,89.74,66363000000.0,123273000000.0,56910000000.0,110021240000.0,1.6578701987553306
2016-07-07,89.31,66363000000.0,123273000000.0,56910000000.0,109494060000.0,1.6499263143619185
2016-07-08,89.85,66363000000.0,123273000000.0,56910000000.0,110156100000.0,1.6599023552280638
2016-07-11,89.84,66363000000.0,123273000000.0,56910000000.0,110143840000.0,1.6597176137305427
2016-07-12,87.8,66363000000.0,123273000000.0,56910000000.0,107642800000.0,1.622030348236216
2016-07-13,89.02,66363000000.0,123273000000.0,56910000000.0,109138520000.0,1.6445688109338035
2016-07-14,88.34,66363000000.0,123273000000.0,56910000000.0,108304840000.0,1.6320063891023613
2016-07-15,88.86,66363000000.0,123273000000.0,56910000000.0,108942360000.0,1.6416129469734642
2016-07-18,89.1,66363000000.0,123273000000.0,56910000000.0,109236600000.0,1.6460467429139731
2016-07-19,88.97,66363000000.0,123273000000.0,56910000000.0,109077220000.0,1.6436451034461974
2016-07-20,88.17,66363000000.0,123273000000.0,56910000000.0,108096420000.0,1.6288657836445006
2016-07-21,87.64,66363000000.0,123273000000.0,56910000000.0,107446640000.0,1.6190744842758766
2016-07-22,88.16,66363000000.0,123273000000.0,56910000000.0,108084160000.0,1.6286810421469795
2016-07-25,88.41,66363000000.0,123273000000.0,56910000000.0,108390660000.0,1.6332995795850098
2016-07-26,87.06,66363000000.0,123273000000.0,56910000000.0,106735560000.0,1.6083594774196466
2016-07-27,85.63,66363000000.0,123273000000.0,56910000000.0,104982380000.0,1.5819414432741137
2016-07-28,85.96,66363000000.0,123273000000.0,56910000000.0,105386959999.99998,1.5880379126923132
2016-07-29,86.39,66363000000.0,123273000000.0,56910000000.0,105914140000.0,1.5959817970857255
2016-08-01,85.97,66363000000.0,123273000000.0,56910000000.0,105399220000.0,1.5882226541898348
2016-08-02,85.15,66363000000.0,123273000000.0,56910000000.0,104393900000.0,1.5730738513930955
2016-08-03,84.9,66363000000.0,123273000000.0,56910000000.0,104087400000.0,1.5684553139550654
2016-08-04,85.54,66363000000.0,123273000000.0,56910000000.0,104872040000.00002,1.580278769796423
2016-08-05,88.79,57826000000.0,121684000000.0,63858000000.0,108856540000.00002,1.882484349600526
2016-08-08,88.75,57826000000.0,121684000000.0,63858000000.0,108807500000.0,1.8816362881748694
2016-08-09,89.78,57826000000.0,121684000000.0,63858000000.0,110070280000.0,1.9034738698855187
2016-08-10,89.35,57826000000.0,121684000000.0,63858000000.0,109543100000.0,1.8943572095597137
2016-08-11,89.44,57826000000.0,121684000000.0,63858000000.0,109653440000.0,1.8962653477674403
2016-08-12,89.56,57826000000.0,121684000000.0,63858000000.0,109800560000.0,1.8988095320444092
2016-08-15,89.08,57826000000.0,121684000000.0,63858000000.0,109212080000.0,1.8886327949365338
2016-08-16,88.96,57826000000.0,121684000000.0,63858000000.0,109064959999.99998,1.8860886106595647
2016-08-17,89.41,57826000000.0,121684000000.0,63858000000.0,109616660000.0,1.895629301698198
2016-08-18,89.76,57826000000.0,121684000000.0,63858000000.0,110045760000.0,1.9030498391726904
2016-08-19,89.92,57826000000.0,121684000000.0,63858000000.0,110241920000.0,1.9064420848753156
2016-08-22,89.97,57826000000.0,121684000000.0,63858000000.0,110303220000.0,1.907502161657386
2016-08-23,89.47,57826000000.0,121684000000.0,63858000000.0,109690220000.0,1.8969013938366825
2016-08-24,88.95,57826000000.0,121684000000.0,63858000000.0,109052700000.0,1.8858765953031509
2016-08-25,88.9,57826000000.0,121684000000.0,63858000000.0,108991400000.0,1.8848165185210806
