date,close price,WEC_SHE,WEC_TA,WEC_TL,market cap,PB Ratio
1980-06-05,2.79,10492700000.0,35042000000.0,24549300000.0,,
1980-06-06,2.81,10492700000.0,35042000000.0,24549300000.0,,
1980-06-09,2.81,10492700000.0,35042000000.0,24549300000.0,,
1980-06-10,2.78,10492700000.0,35042000000.0,24549300000.0,,
1980-06-11,2.82,10492700000.0,35042000000.0,24549300000.0,,
1980-06-12,2.83,10492700000.0,35042000000.0,24549300000.0,,
1980-06-13,2.86,10492700000.0,35042000000.0,24549300000.0,,
1980-06-16,2.86,10492700000.0,35042000000.0,24549300000.0,,
1980-06-17,2.89,10492700000.0,35042000000.0,24549300000.0,,
1980-06-18,2.92,10492700000.0,35042000000.0,24549300000.0,,
1980-06-19,2.9,10492700000.0,35042000000.0,24549300000.0,,
1980-06-20,2.9,10492700000.0,35042000000.0,24549300000.0,,
1980-06-23,2.9,10492700000.0,35042000000.0,24549300000.0,,
1980-06-24,2.89,10492700000.0,35042000000.0,24549300000.0,,
1980-06-25,2.89,10492700000.0,35042000000.0,24549300000.0,,
1980-06-26,2.89,10492700000.0,35042000000.0,24549300000.0,,
1980-06-27,2.89,10492700000.0,35042000000.0,24549300000.0,,
1980-06-30,2.83,10492700000.0,35042000000.0,24549300000.0,,
1980-07-01,2.83,10492700000.0,35042000000.0,24549300000.0,,
1980-07-02,2.79,10492700000.0,35042000000.0,24549300000.0,,
1980-07-03,2.79,10492700000.0,35042000000.0,24549300000.0,,
1980-07-07,2.78,10492700000.0,35042000000.0,24549300000.0,,
1980-07-08,2.81,10492700000.0,35042000000.0,24549300000.0,,
1980-07-09,2.81,10492700000.0,35042000000.0,24549300000.0,,
1980-07-10,2.81,10492700000.0,35042000000.0,24549300000.0,,
1980-07-11,2.78,10492700000.0,35042000000.0,24549300000.0,,
1980-07-14,2.81,10492700000.0,35042000000.0,24549300000.0,,
1980-07-15,2.78,10492700000.0,35042000000.0,24549300000.0,,
1980-07-16,2.81,10492700000.0,35042000000.0,24549300000.0,,
1980-07-17,2.79,10492700000.0,35042000000.0,24549300000.0,,
1980-07-18,2.81,10492700000.0,35042000000.0,24549300000.0,,
1980-07-21,2.83,10492700000.0,35042000000.0,24549300000.0,,
1980-07-22,2.79,10492700000.0,35042000000.0,24549300000.0,,
1980-07-23,2.79,10492700000.0,35042000000.0,24549300000.0,,
1980-07-24,2.79,10492700000.0,35042000000.0,24549300000.0,,
1980-07-25,2.82,10492700000.0,35042000000.0,24549300000.0,,
1980-07-28,2.81,10492700000.0,35042000000.0,24549300000.0,,
1980-07-29,2.81,10492700000.0,35042000000.0,24549300000.0,,
1980-07-30,2.78,10492700000.0,35042000000.0,24549300000.0,,
1980-07-31,2.71,10492700000.0,35042000000.0,24549300000.0,,
1980-08-01,2.69,10492700000.0,35042000000.0,24549300000.0,,
1980-08-04,2.64,10492700000.0,35042000000.0,24549300000.0,,
1980-08-05,2.61,10492700000.0,35042000000.0,24549300000.0,,
1980-08-06,2.6,10492700000.0,35042000000.0,24549300000.0,,
1980-08-07,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-08-08,2.57,10492700000.0,35042000000.0,24549300000.0,,
1980-08-11,2.57,10492700000.0,35042000000.0,24549300000.0,,
1980-08-12,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-08-13,2.6,10492700000.0,35042000000.0,24549300000.0,,
1980-08-14,2.61,10492700000.0,35042000000.0,24549300000.0,,
1980-08-15,2.61,10492700000.0,35042000000.0,24549300000.0,,
1980-08-18,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-08-19,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-08-20,2.6,10492700000.0,35042000000.0,24549300000.0,,
1980-08-21,2.61,10492700000.0,35042000000.0,24549300000.0,,
1980-08-22,2.69,10492700000.0,35042000000.0,24549300000.0,,
1980-08-25,2.71,10492700000.0,35042000000.0,24549300000.0,,
1980-08-26,2.75,10492700000.0,35042000000.0,24549300000.0,,
1980-08-27,2.71,10492700000.0,35042000000.0,24549300000.0,,
1980-08-28,2.69,10492700000.0,35042000000.0,24549300000.0,,
1980-08-29,2.68,10492700000.0,35042000000.0,24549300000.0,,
1980-09-02,2.68,10492700000.0,35042000000.0,24549300000.0,,
1980-09-03,2.65,10492700000.0,35042000000.0,24549300000.0,,
1980-09-04,2.67,10492700000.0,35042000000.0,24549300000.0,,
1980-09-05,2.63,10492700000.0,35042000000.0,24549300000.0,,
1980-09-08,2.61,10492700000.0,35042000000.0,24549300000.0,,
1980-09-09,2.64,10492700000.0,35042000000.0,24549300000.0,,
1980-09-10,2.63,10492700000.0,35042000000.0,24549300000.0,,
1980-09-11,2.64,10492700000.0,35042000000.0,24549300000.0,,
1980-09-12,2.61,10492700000.0,35042000000.0,24549300000.0,,
1980-09-15,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-09-16,2.53,10492700000.0,35042000000.0,24549300000.0,,
1980-09-17,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-09-18,2.56,10492700000.0,35042000000.0,24549300000.0,,
1980-09-19,2.6,10492700000.0,35042000000.0,24549300000.0,,
1980-09-22,2.56,10492700000.0,35042000000.0,24549300000.0,,
1980-09-23,2.56,10492700000.0,35042000000.0,24549300000.0,,
1980-09-24,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-09-25,2.57,10492700000.0,35042000000.0,24549300000.0,,
1980-09-26,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-09-29,2.57,10492700000.0,35042000000.0,24549300000.0,,
1980-09-30,2.57,10492700000.0,35042000000.0,24549300000.0,,
1980-10-01,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-10-02,2.6,10492700000.0,35042000000.0,24549300000.0,,
1980-10-03,2.6,10492700000.0,35042000000.0,24549300000.0,,
1980-10-06,2.6,10492700000.0,35042000000.0,24549300000.0,,
1980-10-07,2.61,10492700000.0,35042000000.0,24549300000.0,,
1980-10-08,2.6,10492700000.0,35042000000.0,24549300000.0,,
1980-10-09,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-10-10,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-10-13,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-10-14,2.6,10492700000.0,35042000000.0,24549300000.0,,
1980-10-15,2.6,10492700000.0,35042000000.0,24549300000.0,,
1980-10-16,2.57,10492700000.0,35042000000.0,24549300000.0,,
1980-10-17,2.56,10492700000.0,35042000000.0,24549300000.0,,
1980-10-20,2.54,10492700000.0,35042000000.0,24549300000.0,,
1980-10-21,2.53,10492700000.0,35042000000.0,24549300000.0,,
1980-10-22,2.54,10492700000.0,35042000000.0,24549300000.0,,
1980-10-23,2.53,10492700000.0,35042000000.0,24549300000.0,,
1980-10-24,2.53,10492700000.0,35042000000.0,24549300000.0,,
1980-10-27,2.5,10492700000.0,35042000000.0,24549300000.0,,
1980-10-28,2.53,10492700000.0,35042000000.0,24549300000.0,,
1980-10-29,2.51,10492700000.0,35042000000.0,24549300000.0,,
1980-10-30,2.5,10492700000.0,35042000000.0,24549300000.0,,
1980-10-31,2.51,10492700000.0,35042000000.0,24549300000.0,,
1980-11-03,2.39,10492700000.0,35042000000.0,24549300000.0,,
1980-11-05,2.4,10492700000.0,35042000000.0,24549300000.0,,
1980-11-06,2.33,10492700000.0,35042000000.0,24549300000.0,,
1980-11-07,2.33,10492700000.0,35042000000.0,24549300000.0,,
1980-11-10,2.33,10492700000.0,35042000000.0,24549300000.0,,
1980-11-11,2.33,10492700000.0,35042000000.0,24549300000.0,,
1980-11-12,2.42,10492700000.0,35042000000.0,24549300000.0,,
1980-11-13,2.39,10492700000.0,35042000000.0,24549300000.0,,
1980-11-14,2.39,10492700000.0,35042000000.0,24549300000.0,,
1980-11-17,2.33,10492700000.0,35042000000.0,24549300000.0,,
1980-11-18,2.42,10492700000.0,35042000000.0,24549300000.0,,
1980-11-19,2.36,10492700000.0,35042000000.0,24549300000.0,,
1980-11-20,2.38,10492700000.0,35042000000.0,24549300000.0,,
1980-11-21,2.35,10492700000.0,35042000000.0,24549300000.0,,
1980-11-24,2.36,10492700000.0,35042000000.0,24549300000.0,,
1980-11-25,2.35,10492700000.0,35042000000.0,24549300000.0,,
1980-11-26,2.38,10492700000.0,35042000000.0,24549300000.0,,
1980-11-28,2.39,10492700000.0,35042000000.0,24549300000.0,,
1980-12-01,2.35,10492700000.0,35042000000.0,24549300000.0,,
1980-12-02,2.31,10492700000.0,35042000000.0,24549300000.0,,
1980-12-03,2.31,10492700000.0,35042000000.0,24549300000.0,,
1980-12-04,2.28,10492700000.0,35042000000.0,24549300000.0,,
1980-12-05,2.25,10492700000.0,35042000000.0,24549300000.0,,
1980-12-08,2.19,10492700000.0,35042000000.0,24549300000.0,,
1980-12-09,2.28,10492700000.0,35042000000.0,24549300000.0,,
1980-12-10,2.24,10492700000.0,35042000000.0,24549300000.0,,
1980-12-11,2.25,10492700000.0,35042000000.0,24549300000.0,,
1980-12-12,2.25,10492700000.0,35042000000.0,24549300000.0,,
1980-12-15,2.19,10492700000.0,35042000000.0,24549300000.0,,
1980-12-16,2.19,10492700000.0,35042000000.0,24549300000.0,,
1980-12-17,2.29,10492700000.0,35042000000.0,24549300000.0,,
1980-12-18,2.44,10492700000.0,35042000000.0,24549300000.0,,
1980-12-19,2.5,10492700000.0,35042000000.0,24549300000.0,,
1980-12-22,2.53,10492700000.0,35042000000.0,24549300000.0,,
1980-12-23,2.58,10492700000.0,35042000000.0,24549300000.0,,
1980-12-24,2.57,10492700000.0,35042000000.0,24549300000.0,,
1980-12-26,2.53,10492700000.0,35042000000.0,24549300000.0,,
1980-12-29,2.51,10492700000.0,35042000000.0,24549300000.0,,
1980-12-30,2.49,10492700000.0,35042000000.0,24549300000.0,,
1980-12-31,2.47,10492700000.0,35042000000.0,24549300000.0,,
1981-01-02,2.46,10492700000.0,35042000000.0,24549300000.0,,
1981-01-05,2.6,10492700000.0,35042000000.0,24549300000.0,,
1981-01-06,2.58,10492700000.0,35042000000.0,24549300000.0,,
1981-01-07,2.5,10492700000.0,35042000000.0,24549300000.0,,
1981-01-08,2.51,10492700000.0,35042000000.0,24549300000.0,,
1981-01-09,2.53,10492700000.0,35042000000.0,24549300000.0,,
1981-01-12,2.54,10492700000.0,35042000000.0,24549300000.0,,
1981-01-13,2.53,10492700000.0,35042000000.0,24549300000.0,,
1981-01-14,2.56,10492700000.0,35042000000.0,24549300000.0,,
1981-01-15,2.57,10492700000.0,35042000000.0,24549300000.0,,
1981-01-16,2.58,10492700000.0,35042000000.0,24549300000.0,,
1981-01-19,2.58,10492700000.0,35042000000.0,24549300000.0,,
1981-01-20,2.6,10492700000.0,35042000000.0,24549300000.0,,
1981-01-21,2.56,10492700000.0,35042000000.0,24549300000.0,,
1981-01-22,2.53,10492700000.0,35042000000.0,24549300000.0,,
1981-01-23,2.56,10492700000.0,35042000000.0,24549300000.0,,
1981-01-26,2.51,10492700000.0,35042000000.0,24549300000.0,,
1981-01-27,2.47,10492700000.0,35042000000.0,24549300000.0,,
1981-01-28,2.42,10492700000.0,35042000000.0,24549300000.0,,
1981-01-29,2.46,10492700000.0,35042000000.0,24549300000.0,,
1981-01-30,2.44,10492700000.0,35042000000.0,24549300000.0,,
1981-02-02,2.43,10492700000.0,35042000000.0,24549300000.0,,
1981-02-03,2.32,10492700000.0,35042000000.0,24549300000.0,,
1981-02-04,2.33,10492700000.0,35042000000.0,24549300000.0,,
1981-02-05,2.35,10492700000.0,35042000000.0,24549300000.0,,
1981-02-06,2.35,10492700000.0,35042000000.0,24549300000.0,,
1981-02-09,2.31,10492700000.0,35042000000.0,24549300000.0,,
1981-02-10,2.31,10492700000.0,35042000000.0,24549300000.0,,
1981-02-11,2.31,10492700000.0,35042000000.0,24549300000.0,,
1981-02-12,2.31,10492700000.0,35042000000.0,24549300000.0,,
1981-02-13,2.26,10492700000.0,35042000000.0,24549300000.0,,
1981-02-17,2.28,10492700000.0,35042000000.0,24549300000.0,,
1981-02-18,2.28,10492700000.0,35042000000.0,24549300000.0,,
1981-02-19,2.26,10492700000.0,35042000000.0,24549300000.0,,
1981-02-20,2.28,10492700000.0,35042000000.0,24549300000.0,,
1981-02-23,2.26,10492700000.0,35042000000.0,24549300000.0,,
1981-02-24,2.32,10492700000.0,35042000000.0,24549300000.0,,
1981-02-25,2.35,10492700000.0,35042000000.0,24549300000.0,,
1981-02-26,2.33,10492700000.0,35042000000.0,24549300000.0,,
1981-02-27,2.36,10492700000.0,35042000000.0,24549300000.0,,
1981-03-02,2.29,10492700000.0,35042000000.0,24549300000.0,,
1981-03-03,2.28,10492700000.0,35042000000.0,24549300000.0,,
1981-03-04,2.26,10492700000.0,35042000000.0,24549300000.0,,
1981-03-05,2.29,10492700000.0,35042000000.0,24549300000.0,,
1981-03-06,2.31,10492700000.0,35042000000.0,24549300000.0,,
1981-03-09,2.32,10492700000.0,35042000000.0,24549300000.0,,
1981-03-10,2.35,10492700000.0,35042000000.0,24549300000.0,,
1981-03-11,2.39,10492700000.0,35042000000.0,24549300000.0,,
1981-03-12,2.39,10492700000.0,35042000000.0,24549300000.0,,
1981-03-13,2.43,10492700000.0,35042000000.0,24549300000.0,,
1981-03-16,2.46,10492700000.0,35042000000.0,24549300000.0,,
1981-03-17,2.5,10492700000.0,35042000000.0,24549300000.0,,
1981-03-18,2.47,10492700000.0,35042000000.0,24549300000.0,,
1981-03-19,2.49,10492700000.0,35042000000.0,24549300000.0,,
1981-03-20,2.49,10492700000.0,35042000000.0,24549300000.0,,
1981-03-23,2.47,10492700000.0,35042000000.0,24549300000.0,,
1981-03-24,2.44,10492700000.0,35042000000.0,24549300000.0,,
1981-03-25,2.47,10492700000.0,35042000000.0,24549300000.0,,
1981-03-26,2.5,10492700000.0,35042000000.0,24549300000.0,,
1981-03-27,2.47,10492700000.0,35042000000.0,24549300000.0,,
1981-03-30,2.47,10492700000.0,35042000000.0,24549300000.0,,
1981-03-31,2.53,10492700000.0,35042000000.0,24549300000.0,,
1981-04-01,2.53,10492700000.0,35042000000.0,24549300000.0,,
1981-04-02,2.51,10492700000.0,35042000000.0,24549300000.0,,
1981-04-03,2.53,10492700000.0,35042000000.0,24549300000.0,,
1981-04-06,2.51,10492700000.0,35042000000.0,24549300000.0,,
1981-04-07,2.53,10492700000.0,35042000000.0,24549300000.0,,
1981-04-08,2.53,10492700000.0,35042000000.0,24549300000.0,,
1981-04-09,2.49,10492700000.0,35042000000.0,24549300000.0,,
1981-04-10,2.5,10492700000.0,35042000000.0,24549300000.0,,
1981-04-13,2.42,10492700000.0,35042000000.0,24549300000.0,,
1981-04-14,2.42,10492700000.0,35042000000.0,24549300000.0,,
1981-04-15,2.44,10492700000.0,35042000000.0,24549300000.0,,
1981-04-16,2.51,10492700000.0,35042000000.0,24549300000.0,,
1981-04-20,2.5,10492700000.0,35042000000.0,24549300000.0,,
1981-04-21,2.53,10492700000.0,35042000000.0,24549300000.0,,
1981-04-22,2.51,10492700000.0,35042000000.0,24549300000.0,,
1981-04-23,2.54,10492700000.0,35042000000.0,24549300000.0,,
1981-04-24,2.56,10492700000.0,35042000000.0,24549300000.0,,
1981-04-27,2.58,10492700000.0,35042000000.0,24549300000.0,,
1981-04-28,2.57,10492700000.0,35042000000.0,24549300000.0,,
1981-04-29,2.56,10492700000.0,35042000000.0,24549300000.0,,
1981-04-30,2.56,10492700000.0,35042000000.0,24549300000.0,,
1981-05-01,2.5,10492700000.0,35042000000.0,24549300000.0,,
1981-05-04,2.47,10492700000.0,35042000000.0,24549300000.0,,
1981-05-05,2.42,10492700000.0,35042000000.0,24549300000.0,,
1981-05-06,2.42,10492700000.0,35042000000.0,24549300000.0,,
1981-05-07,2.44,10492700000.0,35042000000.0,24549300000.0,,
1981-05-08,2.46,10492700000.0,35042000000.0,24549300000.0,,
1981-05-11,2.42,10492700000.0,35042000000.0,24549300000.0,,
1981-05-12,2.44,10492700000.0,35042000000.0,24549300000.0,,
1981-05-13,2.44,10492700000.0,35042000000.0,24549300000.0,,
1981-05-14,2.5,10492700000.0,35042000000.0,24549300000.0,,
1981-05-15,2.54,10492700000.0,35042000000.0,24549300000.0,,
1981-05-18,2.54,10492700000.0,35042000000.0,24549300000.0,,
1981-05-19,2.51,10492700000.0,35042000000.0,24549300000.0,,
1981-05-20,2.51,10492700000.0,35042000000.0,24549300000.0,,
1981-05-21,2.53,10492700000.0,35042000000.0,24549300000.0,,
1981-05-22,2.56,10492700000.0,35042000000.0,24549300000.0,,
1981-05-26,2.63,10492700000.0,35042000000.0,24549300000.0,,
1981-05-27,2.63,10492700000.0,35042000000.0,24549300000.0,,
1981-05-28,2.64,10492700000.0,35042000000.0,24549300000.0,,
1981-05-29,2.64,10492700000.0,35042000000.0,24549300000.0,,
1981-06-01,2.63,10492700000.0,35042000000.0,24549300000.0,,
1981-06-02,2.64,10492700000.0,35042000000.0,24549300000.0,,
1981-06-03,2.63,10492700000.0,35042000000.0,24549300000.0,,
1981-06-04,2.65,10492700000.0,35042000000.0,24549300000.0,,
1981-06-05,2.67,10492700000.0,35042000000.0,24549300000.0,,
1981-06-08,2.72,10492700000.0,35042000000.0,24549300000.0,,
1981-06-09,2.76,10492700000.0,35042000000.0,24549300000.0,,
1981-06-10,2.85,10492700000.0,35042000000.0,24549300000.0,,
1981-06-11,2.85,10492700000.0,35042000000.0,24549300000.0,,
1981-06-12,2.88,10492700000.0,35042000000.0,24549300000.0,,
1981-06-15,2.89,10492700000.0,35042000000.0,24549300000.0,,
1981-06-16,2.83,10492700000.0,35042000000.0,24549300000.0,,
1981-06-17,2.86,10492700000.0,35042000000.0,24549300000.0,,
1981-06-18,2.81,10492700000.0,35042000000.0,24549300000.0,,
1981-06-19,2.79,10492700000.0,35042000000.0,24549300000.0,,
1981-06-22,2.86,10492700000.0,35042000000.0,24549300000.0,,
1981-06-23,2.86,10492700000.0,35042000000.0,24549300000.0,,
1981-06-24,2.86,10492700000.0,35042000000.0,24549300000.0,,
1981-06-25,2.86,10492700000.0,35042000000.0,24549300000.0,,
1981-06-26,2.88,10492700000.0,35042000000.0,24549300000.0,,
1981-06-29,2.86,10492700000.0,35042000000.0,24549300000.0,,
1981-06-30,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-07-01,2.75,10492700000.0,35042000000.0,24549300000.0,,
1981-07-02,2.74,10492700000.0,35042000000.0,24549300000.0,,
1981-07-06,2.71,10492700000.0,35042000000.0,24549300000.0,,
1981-07-07,2.67,10492700000.0,35042000000.0,24549300000.0,,
1981-07-08,2.65,10492700000.0,35042000000.0,24549300000.0,,
1981-07-09,2.71,10492700000.0,35042000000.0,24549300000.0,,
1981-07-10,2.75,10492700000.0,35042000000.0,24549300000.0,,
1981-07-13,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-07-14,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-07-15,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-07-16,2.79,10492700000.0,35042000000.0,24549300000.0,,
1981-07-17,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-07-20,2.76,10492700000.0,35042000000.0,24549300000.0,,
1981-07-21,2.75,10492700000.0,35042000000.0,24549300000.0,,
1981-07-22,2.75,10492700000.0,35042000000.0,24549300000.0,,
1981-07-23,2.76,10492700000.0,35042000000.0,24549300000.0,,
1981-07-24,2.76,10492700000.0,35042000000.0,24549300000.0,,
1981-07-27,2.79,10492700000.0,35042000000.0,24549300000.0,,
1981-07-28,2.83,10492700000.0,35042000000.0,24549300000.0,,
1981-07-29,2.86,10492700000.0,35042000000.0,24549300000.0,,
1981-07-30,2.86,10492700000.0,35042000000.0,24549300000.0,,
1981-07-31,2.88,10492700000.0,35042000000.0,24549300000.0,,
1981-08-03,2.94,10492700000.0,35042000000.0,24549300000.0,,
1981-08-04,2.86,10492700000.0,35042000000.0,24549300000.0,,
1981-08-05,2.92,10492700000.0,35042000000.0,24549300000.0,,
1981-08-06,2.9,10492700000.0,35042000000.0,24549300000.0,,
1981-08-07,2.9,10492700000.0,35042000000.0,24549300000.0,,
1981-08-10,2.92,10492700000.0,35042000000.0,24549300000.0,,
1981-08-11,3.03,10492700000.0,35042000000.0,24549300000.0,,
1981-08-12,2.97,10492700000.0,35042000000.0,24549300000.0,,
1981-08-13,2.96,10492700000.0,35042000000.0,24549300000.0,,
1981-08-14,2.94,10492700000.0,35042000000.0,24549300000.0,,
1981-08-17,2.89,10492700000.0,35042000000.0,24549300000.0,,
1981-08-18,2.88,10492700000.0,35042000000.0,24549300000.0,,
1981-08-19,2.88,10492700000.0,35042000000.0,24549300000.0,,
1981-08-20,2.89,10492700000.0,35042000000.0,24549300000.0,,
1981-08-21,2.89,10492700000.0,35042000000.0,24549300000.0,,
1981-08-24,2.81,10492700000.0,35042000000.0,24549300000.0,,
1981-08-25,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-08-26,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-08-27,2.83,10492700000.0,35042000000.0,24549300000.0,,
1981-08-28,2.85,10492700000.0,35042000000.0,24549300000.0,,
1981-08-31,2.85,10492700000.0,35042000000.0,24549300000.0,,
1981-09-01,2.81,10492700000.0,35042000000.0,24549300000.0,,
1981-09-02,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-09-03,2.76,10492700000.0,35042000000.0,24549300000.0,,
1981-09-04,2.75,10492700000.0,35042000000.0,24549300000.0,,
1981-09-08,2.72,10492700000.0,35042000000.0,24549300000.0,,
1981-09-09,2.75,10492700000.0,35042000000.0,24549300000.0,,
1981-09-10,2.79,10492700000.0,35042000000.0,24549300000.0,,
1981-09-11,2.83,10492700000.0,35042000000.0,24549300000.0,,
1981-09-14,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-09-15,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-09-16,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-09-17,2.76,10492700000.0,35042000000.0,24549300000.0,,
1981-09-18,2.75,10492700000.0,35042000000.0,24549300000.0,,
1981-09-21,2.82,10492700000.0,35042000000.0,24549300000.0,,
1981-09-22,2.79,10492700000.0,35042000000.0,24549300000.0,,
1981-09-23,2.74,10492700000.0,35042000000.0,24549300000.0,,
1981-09-24,2.79,10492700000.0,35042000000.0,24549300000.0,,
1981-09-25,2.78,10492700000.0,35042000000.0,24549300000.0,,
1981-09-28,2.79,10492700000.0,35042000000.0,24549300000.0,,
1981-09-29,2.81,10492700000.0,35042000000.0,24549300000.0,,
1981-09-30,2.82,10492700000.0,35042000000.0,24549300000.0,,
1981-10-01,2.79,10492700000.0,35042000000.0,24549300000.0,,
1981-10-02,2.81,10492700000.0,35042000000.0,24549300000.0,,
1981-10-05,2.81,10492700000.0,35042000000.0,24549300000.0,,
1981-10-06,2.81,10492700000.0,35042000000.0,24549300000.0,,
1981-10-07,2.83,10492700000.0,35042000000.0,24549300000.0,,
1981-10-08,2.92,10492700000.0,35042000000.0,24549300000.0,,
1981-10-09,2.92,10492700000.0,35042000000.0,24549300000.0,,
1981-10-12,2.94,10492700000.0,35042000000.0,24549300000.0,,
1981-10-13,2.93,10492700000.0,35042000000.0,24549300000.0,,
1981-10-14,2.89,10492700000.0,35042000000.0,24549300000.0,,
1981-10-15,2.92,10492700000.0,35042000000.0,24549300000.0,,
1981-10-16,2.89,10492700000.0,35042000000.0,24549300000.0,,
1981-10-19,2.89,10492700000.0,35042000000.0,24549300000.0,,
1981-10-20,2.89,10492700000.0,35042000000.0,24549300000.0,,
1981-10-21,2.88,10492700000.0,35042000000.0,24549300000.0,,
1981-10-22,2.89,10492700000.0,35042000000.0,24549300000.0,,
1981-10-23,2.86,10492700000.0,35042000000.0,24549300000.0,,
1981-10-26,2.86,10492700000.0,35042000000.0,24549300000.0,,
