date,HPQ,HPQ_SHE,PB Ratio
2002-06-13,,14961000000.0,
2002-07-31,16068570.0,14961000000.0,0.0010740304792460397
2002-08-01,15543780.0,14961000000.0,0.0010389532785241627
2002-08-02,14519189.999999998,14961000000.0,0.0009704692199719269
2002-08-05,13744500.0,14961000000.0,0.0009186885903348707
2002-08-06,14344260.0,14961000000.0,0.0009587768197313013
2002-08-07,14669130.0,14961000000.0,0.0009804912773210346
2002-08-08,15368850.0,14961000000.0,0.0010272608782835372
2002-08-09,15218910.0,14961000000.0,0.0010172388209344295
2002-08-12,15093960.0,14961000000.0,0.0010088871064768397
2002-08-13,14994000.0,14961000000.0,0.001002205734910768
2002-08-14,16593360.0,14961000000.0,0.0011091076799679166
2002-08-15,17018190.0,14961000000.0,0.0011375035091237217
2002-08-16,17093160.0,14961000000.0,0.0011425145377982756
2002-08-19,17018190.0,14961000000.0,0.0011375035091237217
2002-08-20,16468410.0,14961000000.0,0.0011007559655103268
2002-08-21,16693320.0,14961000000.0,0.0011157890515339883
2002-08-22,17368050.0,14961000000.0,0.0011608883096049728
2002-08-23,16693320.0,14961000000.0,0.0011157890515339883
2002-08-26,16843260.0,14961000000.0,0.0011258111088830961
2002-08-27,16118550.0,14961000000.0,0.0010773711650290756
2002-08-28,16193520.000000002,14961000000.0,0.0010823821937036295
2002-08-29,15693720.0,14961000000.0,0.0010489753358732706
2002-08-30,15243900.0,14961000000.0,0.0010189091638259475
2002-09-03,14244300.0,14961000000.0,0.0009520954481652296
2002-09-04,14844060.000000002,14961000000.0,0.0009921836775616604
2002-09-05,14594160.0,14961000000.0,0.0009754802486464808
2002-09-06,15318870.0,14961000000.0,0.0010239201925005012
2002-09-09,15318870.0,14961000000.0,0.0010239201925005012
2002-09-10,16068570.0,14961000000.0,0.0010740304792460397
2002-09-11,16293479.999999998,14961000000.0,0.0010890635652697012
2002-09-12,15443820.0,14961000000.0,0.001032271906958091
2002-09-13,15318870.0,36341000000.0,0.0004215313282518368
2002-09-16,15493800.0,36341000000.0,0.0004263448997000633
2002-09-17,15143939.999999998,36341000000.0,0.0004167177568036102
2002-09-18,15193920.0,36341000000.0,0.000418093062931675
2002-09-19,14594160.0,36341000000.0,0.0004015893893948983
2002-09-20,14694120.0,36341000000.0,0.0004043400016510278
2002-09-23,14619150.0,36341000000.0,0.00040227704245893067
2002-09-24,13944420.0,36341000000.0,0.00038371040973005695
2002-09-25,14569170.0,36341000000.0,0.00040090173633086597
2002-09-26,13694520.000000002,36341000000.0,0.00037683387908973344
2002-09-27,13644540.0,36341000000.0,0.0003754585729616686
2002-09-30,13244700.0,36341000000.0,0.0003644561239371509
2002-10-01,14094360.0,36341000000.0,0.0003878363281142511
2002-10-02,13494600.0,36341000000.0,0.00037133265457747446
2002-10-03,13594560.000000002,36341000000.0,0.000374083266833604
2002-10-04,12994800.0,36341000000.0,0.00035757959329682726
2002-10-07,13119750.0,36341000000.0,0.0003610178586169891
2002-10-08,13094760.0,36341000000.0,0.0003603302055529567
2002-10-09,12669930.0,36341000000.0,0.0003486401034644066
2002-10-10,13394640.0,36341000000.0,0.00036858204232134505
2002-10-11,13644540.0,36341000000.0,0.0003754585729616686
2002-10-14,13869450.0,36341000000.0,0.0003816474505379599
2002-10-15,15318870.0,36341000000.0,0.0004215313282518368
2002-10-16,14694120.0,36341000000.0,0.0004043400016510278
2002-10-17,14744100.0,36341000000.0,0.0004057153077790925
2002-10-18,14844060.000000002,36341000000.0,0.000408465920035222
2002-10-21,15868650.0,36341000000.0,0.0004366596956605487
2002-10-22,15743700.0,36341000000.0,0.0004332214303403869
2002-10-23,16318470.0,36341000000.0,0.0004490374508131312
2002-10-24,15668729.999999998,36341000000.0,0.00043115847114828977
2002-10-25,16593360.0,36341000000.0,0.0004566016345174871
2002-10-28,17318070.0,36341000000.0,0.0004765435733744256
2002-10-29,17018190.0,36341000000.0,0.00046829173660603725
2002-10-30,17767890.0,36341000000.0,0.000488921328527008
2002-10-31,17942820.0,36341000000.0,0.0004937348999752345
2002-11-01,18517590.0,36341000000.0,0.0005095509204479789
2002-11-04,20091959.999999996,36341000000.0,0.0005528730634820174
2002-11-05,19442220.0,36341000000.0,0.0005349940838171762
2002-11-06,19867050.0,36341000000.0,0.0005466841859057263
2002-11-07,18967410.0,36341000000.0,0.0005219286756005613
2002-11-08,18917430.0,36341000000.0,0.0005205533694724966
2002-11-11,16843260.0,36341000000.0,0.00046347816515781074
2002-11-12,17592960.0,36341000000.0,0.00048410775707878156
2002-11-13,18292680.0,36341000000.0,0.0005033620428716876
2002-11-14,19167330.0,36341000000.0,0.0005274299001128203
2002-11-15,19167330.0,36341000000.0,0.0005274299001128203
2002-11-18,19142340.0,36341000000.0,0.0005267422470487879
2002-11-19,18792480.0,36341000000.0,0.0005171151041523348
2002-11-20,19117350.0,36341000000.0,0.0005260545939847556
2002-11-21,21541379.999999996,36341000000.0,0.0005927569411958944
2002-11-22,21741300.0,36341000000.0,0.0005982581657081533
2002-11-25,21891240.0,36341000000.0,0.0006023840840923475
2002-11-26,21266490.0,36341000000.0,0.0005851927574915385
2002-11-27,22241100.0,36341000000.0,0.0006120112269888006
2002-11-29,22116150.0,36341000000.0,0.0006085729616686388
2002-12-02,22515990.0,36341000000.0,0.0006195754106931565
2002-12-03,21816270.0,36341000000.0,0.0006003211249002504
2002-12-04,20841660.0,36341000000.0,0.0005735026554029883
2002-12-05,20716709.999999996,36341000000.0,0.0005700643900828265
2002-12-06,21366450.0,36341000000.0,0.0005879433697476679
2002-12-09,20466810.0,36341000000.0,0.000563187859442503
2002-12-10,21191520.0,36341000000.0,0.0005831297982994414
2002-12-11,20691720.0,36341000000.0,0.0005693767370187942
2002-12-12,21291480.0,36341000000.0,0.0005858804105555709
2002-12-13,21091560.0,36341000000.0,0.000580379186043312
2002-12-16,21516390.0,36341000000.0,0.0005920692881318621
2002-12-17,21541379.999999996,36341000000.0,0.0005927569411958944
2002-12-18,21391440.0,36341000000.0,0.0005886310228117003
2002-12-19,21516390.0,36341000000.0,0.0005920692881318621
2002-12-20,21466410.0,36341000000.0,0.0005906939820037974
2002-12-23,21191520.0,36341000000.0,0.0005831297982994414
2002-12-24,20916629.999999996,36341000000.0,0.0005755656145950853
2002-12-26,20766690.0,36341000000.0,0.0005714396962108913
2002-12-27,20366850.0,36341000000.0,0.0005604372471863735
2002-12-30,19792080.0,36341000000.0,0.0005446212267136292
2002-12-31,19692120.0,36341000000.0,0.0005418706144574998
2003-01-02,20666730.0,36341000000.0,0.0005686890839547618
2003-01-03,21066570.0,36341000000.0,0.0005796915329792797
2003-01-06,22291080.0,36341000000.0,0.0006133865331168653
2003-01-07,22640940.0,36341000000.0,0.0006230136760133183
2003-01-08,22141140.0,36341000000.0,0.000609260614732671
2003-01-09,23240700.0,36341000000.0,0.000639517349550095
2003-01-10,23665530.0,36341000000.0,0.0006512074516386451
2003-01-13,23115750.0,36341000000.0,0.0006360790842299331
2003-01-14,23390640.0,36341000000.0,0.0006436432679342891
2003-01-15,22990800.0,36341000000.0,0.0006326408189097713
2003-01-16,22690920.0,36341000000.0,0.000624388982141383
2003-01-17,21816270.0,36341000000.0,0.0006003211249002504
2003-01-21,21491400.0,36262000000.0,0.0005926700126854559
2003-01-22,21516390.0,36262000000.0,0.0005933591638629971
2003-01-23,22241100.0,36262000000.0,0.0006133445480116927
2003-01-24,21266490.0,36262000000.0,0.0005864676520875848
2003-01-27,20841660.0,36262000000.0,0.0005747520820693839
2003-01-28,21316470.0,36262000000.0,0.0005878459544426673
2003-01-29,21891240.0,36262000000.0,0.0006036964315261155
2003-01-30,20666730.0,36262000000.0,0.0005699280238265954
2003-01-31,19767090.0,36262000000.0,0.0005451185814351111
2003-02-03,0.0,36262000000.0,0.0
2003-02-04,0.0,36262000000.0,0.0
2003-02-05,0.0,36262000000.0,0.0
2003-02-06,0.0,36262000000.0,0.0
2003-02-07,0.0,36262000000.0,0.0
2003-02-10,0.0,36262000000.0,0.0
2003-02-11,0.0,36262000000.0,0.0
2003-02-12,0.0,36262000000.0,0.0
2003-02-13,0.0,36262000000.0,0.0
2003-02-14,0.0,36262000000.0,0.0
2003-02-18,0.0,36262000000.0,0.0
2003-02-19,0.0,36262000000.0,0.0
2003-02-20,0.0,36262000000.0,0.0
2003-02-21,0.0,36262000000.0,0.0
2003-02-24,0.0,36262000000.0,0.0
2003-02-25,0.0,36262000000.0,0.0
2003-02-26,0.0,36262000000.0,0.0
2003-02-27,0.0,36262000000.0,0.0
2003-02-28,0.0,36262000000.0,0.0
2003-03-03,0.0,36262000000.0,0.0
2003-03-04,0.0,36262000000.0,0.0
2003-03-05,0.0,36262000000.0,0.0
2003-03-06,0.0,36262000000.0,0.0
2003-03-07,0.0,36262000000.0,0.0
2003-03-10,0.0,36262000000.0,0.0
2003-03-11,0.0,36262000000.0,0.0
2003-03-12,0.0,36469000000.0,0.0
2003-03-13,0.0,36469000000.0,0.0
2003-03-14,0.0,36469000000.0,0.0
2003-03-17,0.0,36469000000.0,0.0
2003-03-18,0.0,36469000000.0,0.0
2003-03-19,0.0,36469000000.0,0.0
2003-03-20,0.0,36469000000.0,0.0
2003-03-21,0.0,36469000000.0,0.0
2003-03-24,0.0,36469000000.0,0.0
2003-03-25,0.0,36469000000.0,0.0
2003-03-26,0.0,36469000000.0,0.0
2003-03-27,0.0,36469000000.0,0.0
2003-03-28,0.0,36469000000.0,0.0
2003-03-31,0.0,36469000000.0,0.0
2003-04-01,0.0,36469000000.0,0.0
2003-04-02,0.0,36469000000.0,0.0
2003-04-03,0.0,36469000000.0,0.0
2003-04-04,0.0,36469000000.0,0.0
2003-04-07,0.0,36469000000.0,0.0
2003-04-08,0.0,36469000000.0,0.0
2003-04-09,0.0,36469000000.0,0.0
2003-04-10,0.0,36469000000.0,0.0
2003-04-11,0.0,36469000000.0,0.0
2003-04-14,0.0,36469000000.0,0.0
2003-04-15,0.0,36469000000.0,0.0
2003-04-16,0.0,36469000000.0,0.0
2003-04-17,0.0,36469000000.0,0.0
2003-04-21,0.0,36469000000.0,0.0
2003-04-22,0.0,36469000000.0,0.0
2003-04-23,0.0,36469000000.0,0.0
2003-04-24,0.0,36469000000.0,0.0
2003-04-25,0.0,36469000000.0,0.0
2003-04-28,0.0,36469000000.0,0.0
2003-04-29,0.0,36469000000.0,0.0
2003-04-30,0.0,36469000000.0,0.0
2003-05-01,22542909085.44,36469000000.0,0.6181389422643889
2003-05-02,22662818176.32,36469000000.0,0.6214269153615399
2003-05-05,22872659085.36,36469000000.0,0.6271808682815542
2003-05-06,23592113630.64,36469000000.0,0.6469087068644602
2003-05-07,23442227267.04,36469000000.0,0.6427987404930215
2003-05-08,23262363630.72,36469000000.0,0.637866780847295
2003-05-09,23592113630.64,36469000000.0,0.6469087068644602
2003-05-12,23712022721.52,36469000000.0,0.6501966799616112
2003-05-13,23532159085.2,36469000000.0,0.6452647203158848
2003-05-14,23712022721.52,36469000000.0,0.6501966799616112
2003-05-15,24011795448.72,36469000000.0,0.6584166127044888
2003-05-16,24431477266.8,36469000000.0,0.6699245185445173
2003-05-19,22992568176.24,36469000000.0,0.6304688413787053
2003-05-20,23202409085.28,36469000000.0,0.6362227942987194
2003-05-21,24431477266.8,36469000000.0,0.6699245185445173
2003-05-22,25120954539.36,36469000000.0,0.6888303638531356
2003-05-23,25180909084.8,36469000000.0,0.690474350401711
2003-05-27,25420727266.56,36469000000.0,0.6970502965960131
2003-05-28,26379999993.600002,36469000000.0,0.7233540813732211
2003-05-29,25960318175.52,36469000000.0,0.7118461755331926
2003-05-30,26559863629.92,36469000000.0,0.7282860410189476
2003-06-02,27309295447.92,36469000000.0,0.7488358728761413
2003-06-03,27309295447.92,36469000000.0,0.7488358728761413
2003-06-04,28628295447.600002,36469000000.0,0.7850035769448025
2003-06-05,29827386356.399998,36469000000.0,0.8178833079163125
2003-06-06,29977272720.0,36469000000.0,0.8219932742877513
2003-06-09,29317772720.16,36469000000.0,0.8039094222534207
2003-06-10,29437681811.04,36469000000.0,0.8071973953505718
