date,close price,AES_SHE,AES_TA,AES_TL,market cap,PB Ratio
1992-02-19,5.18,2462000000.0,34566000000.0,32104000000.0,,
1992-02-20,5.42,2462000000.0,34566000000.0,32104000000.0,,
1992-02-21,5.42,2462000000.0,34566000000.0,32104000000.0,,
1992-02-24,5.26,2462000000.0,34566000000.0,32104000000.0,,
1992-02-25,5.22,2462000000.0,34566000000.0,32104000000.0,,
1992-02-26,5.2,2462000000.0,34566000000.0,32104000000.0,,
1992-02-27,5.18,2462000000.0,34566000000.0,32104000000.0,,
1992-02-28,5.26,2462000000.0,34566000000.0,32104000000.0,,
1992-03-02,5.32,2462000000.0,34566000000.0,32104000000.0,,
1992-03-03,5.56,2462000000.0,34566000000.0,32104000000.0,,
1992-03-04,5.4,2462000000.0,34566000000.0,32104000000.0,,
1992-03-05,5.42,2462000000.0,34566000000.0,32104000000.0,,
1992-03-06,5.34,2462000000.0,34566000000.0,32104000000.0,,
1992-03-09,5.34,2462000000.0,34566000000.0,32104000000.0,,
1992-03-10,5.54,2462000000.0,34566000000.0,32104000000.0,,
1992-03-11,5.46,2462000000.0,34566000000.0,32104000000.0,,
1992-03-12,5.42,2462000000.0,34566000000.0,32104000000.0,,
1992-03-13,5.34,2462000000.0,34566000000.0,32104000000.0,,
1992-03-16,5.42,2462000000.0,34566000000.0,32104000000.0,,
1992-03-17,5.34,2462000000.0,34566000000.0,32104000000.0,,
1992-03-18,5.5,2462000000.0,34566000000.0,32104000000.0,,
1992-03-19,5.78,2462000000.0,34566000000.0,32104000000.0,,
1992-03-20,5.87,2462000000.0,34566000000.0,32104000000.0,,
1992-03-23,5.87,2462000000.0,34566000000.0,32104000000.0,,
1992-03-24,5.78,2462000000.0,34566000000.0,32104000000.0,,
1992-03-25,5.95,2462000000.0,34566000000.0,32104000000.0,,
1992-03-26,6.05,2462000000.0,34566000000.0,32104000000.0,,
1992-03-27,5.95,2462000000.0,34566000000.0,32104000000.0,,
1992-03-30,6.07,2462000000.0,34566000000.0,32104000000.0,,
1992-03-31,6.03,2462000000.0,34566000000.0,32104000000.0,,
1992-04-01,5.87,2462000000.0,34566000000.0,32104000000.0,,
1992-04-02,5.62,2462000000.0,34566000000.0,32104000000.0,,
1992-04-03,5.5,2462000000.0,34566000000.0,32104000000.0,,
1992-04-06,5.74,2462000000.0,34566000000.0,32104000000.0,,
1992-04-07,5.66,2462000000.0,34566000000.0,32104000000.0,,
1992-04-08,5.66,2462000000.0,34566000000.0,32104000000.0,,
1992-04-09,5.7,2462000000.0,34566000000.0,32104000000.0,,
1992-04-10,5.66,2462000000.0,34566000000.0,32104000000.0,,
1992-04-13,5.7,2462000000.0,34566000000.0,32104000000.0,,
1992-04-14,5.72,2462000000.0,34566000000.0,32104000000.0,,
1992-04-15,5.83,2462000000.0,34566000000.0,32104000000.0,,
1992-04-16,5.54,2462000000.0,34566000000.0,32104000000.0,,
1992-04-20,5.44,2462000000.0,34566000000.0,32104000000.0,,
1992-04-21,5.5,2462000000.0,34566000000.0,32104000000.0,,
1992-04-22,5.52,2462000000.0,34566000000.0,32104000000.0,,
1992-04-23,5.54,2462000000.0,34566000000.0,32104000000.0,,
1992-04-24,5.54,2462000000.0,34566000000.0,32104000000.0,,
1992-04-27,5.54,2462000000.0,34566000000.0,32104000000.0,,
1992-04-28,5.54,2462000000.0,34566000000.0,32104000000.0,,
1992-04-29,5.72,2462000000.0,34566000000.0,32104000000.0,,
1992-04-30,5.74,2462000000.0,34566000000.0,32104000000.0,,
1992-05-01,5.74,2462000000.0,34566000000.0,32104000000.0,,
1992-05-04,5.83,2462000000.0,34566000000.0,32104000000.0,,
1992-05-05,5.0,2462000000.0,34566000000.0,32104000000.0,,
1992-05-06,4.73,2462000000.0,34566000000.0,32104000000.0,,
1992-05-07,4.31,2462000000.0,34566000000.0,32104000000.0,,
1992-05-08,4.57,2462000000.0,34566000000.0,32104000000.0,,
1992-05-11,4.61,2462000000.0,34566000000.0,32104000000.0,,
1992-05-12,4.65,2462000000.0,34566000000.0,32104000000.0,,
1992-05-13,4.69,2462000000.0,34566000000.0,32104000000.0,,
1992-05-14,4.69,2462000000.0,34566000000.0,32104000000.0,,
1992-05-15,4.57,2462000000.0,34566000000.0,32104000000.0,,
1992-05-18,4.45,2462000000.0,34566000000.0,32104000000.0,,
1992-05-19,4.29,2462000000.0,34566000000.0,32104000000.0,,
1992-05-20,4.41,2462000000.0,34566000000.0,32104000000.0,,
1992-05-21,4.29,2462000000.0,34566000000.0,32104000000.0,,
1992-05-22,4.41,2462000000.0,34566000000.0,32104000000.0,,
1992-05-26,4.49,2462000000.0,34566000000.0,32104000000.0,,
1992-05-27,4.65,2462000000.0,34566000000.0,32104000000.0,,
1992-05-28,4.65,2462000000.0,34566000000.0,32104000000.0,,
1992-05-29,4.69,2462000000.0,34566000000.0,32104000000.0,,
1992-06-01,4.81,2462000000.0,34566000000.0,32104000000.0,,
1992-06-02,4.69,2462000000.0,34566000000.0,32104000000.0,,
1992-06-03,4.61,2462000000.0,34566000000.0,32104000000.0,,
1992-06-04,4.53,2462000000.0,34566000000.0,32104000000.0,,
1992-06-05,4.53,2462000000.0,34566000000.0,32104000000.0,,
1992-06-08,4.25,2462000000.0,34566000000.0,32104000000.0,,
1992-06-09,4.17,2462000000.0,34566000000.0,32104000000.0,,
1992-06-10,4.17,2462000000.0,34566000000.0,32104000000.0,,
1992-06-11,4.33,2462000000.0,34566000000.0,32104000000.0,,
1992-06-12,4.33,2462000000.0,34566000000.0,32104000000.0,,
1992-06-15,4.39,2462000000.0,34566000000.0,32104000000.0,,
1992-06-16,4.49,2462000000.0,34566000000.0,32104000000.0,,
1992-06-17,4.17,2462000000.0,34566000000.0,32104000000.0,,
1992-06-18,4.33,2462000000.0,34566000000.0,32104000000.0,,
1992-06-19,4.37,2462000000.0,34566000000.0,32104000000.0,,
1992-06-22,4.29,2462000000.0,34566000000.0,32104000000.0,,
1992-06-23,2.75,2462000000.0,34566000000.0,32104000000.0,,
1992-06-24,2.89,2462000000.0,34566000000.0,32104000000.0,,
1992-06-25,2.85,2462000000.0,34566000000.0,32104000000.0,,
1992-06-26,2.91,2462000000.0,34566000000.0,32104000000.0,,
1992-06-29,3.11,2462000000.0,34566000000.0,32104000000.0,,
1992-06-30,3.11,2462000000.0,34566000000.0,32104000000.0,,
1992-07-01,3.16,2462000000.0,34566000000.0,32104000000.0,,
1992-07-02,3.28,2462000000.0,34566000000.0,32104000000.0,,
1992-07-06,3.36,2462000000.0,34566000000.0,32104000000.0,,
1992-07-07,3.32,2462000000.0,34566000000.0,32104000000.0,,
1992-07-08,3.32,2462000000.0,34566000000.0,32104000000.0,,
1992-07-09,3.44,2462000000.0,34566000000.0,32104000000.0,,
1992-07-10,3.44,2462000000.0,34566000000.0,32104000000.0,,
1992-07-13,3.52,2462000000.0,34566000000.0,32104000000.0,,
1992-07-14,3.68,2462000000.0,34566000000.0,32104000000.0,,
1992-07-15,3.66,2462000000.0,34566000000.0,32104000000.0,,
1992-07-16,3.64,2462000000.0,34566000000.0,32104000000.0,,
1992-07-17,3.16,2462000000.0,34566000000.0,32104000000.0,,
1992-07-20,3.11,2462000000.0,34566000000.0,32104000000.0,,
1992-07-21,2.87,2462000000.0,34566000000.0,32104000000.0,,
1992-07-22,2.95,2462000000.0,34566000000.0,32104000000.0,,
1992-07-23,3.07,2462000000.0,34566000000.0,32104000000.0,,
1992-07-24,3.11,2462000000.0,34566000000.0,32104000000.0,,
1992-07-27,3.22,2462000000.0,34566000000.0,32104000000.0,,
1992-07-28,3.2,2462000000.0,34566000000.0,32104000000.0,,
1992-07-29,3.16,2462000000.0,34566000000.0,32104000000.0,,
1992-07-30,3.11,2462000000.0,34566000000.0,32104000000.0,,
1992-07-31,3.46,2462000000.0,34566000000.0,32104000000.0,,
1992-08-03,3.48,2462000000.0,34566000000.0,32104000000.0,,
1992-08-04,3.32,2462000000.0,34566000000.0,32104000000.0,,
1992-08-05,3.16,2462000000.0,34566000000.0,32104000000.0,,
1992-08-06,3.11,2462000000.0,34566000000.0,32104000000.0,,
1992-08-07,3.16,2462000000.0,34566000000.0,32104000000.0,,
1992-08-10,3.07,2462000000.0,34566000000.0,32104000000.0,,
1992-08-11,3.2,2462000000.0,34566000000.0,32104000000.0,,
1992-08-12,3.36,2462000000.0,34566000000.0,32104000000.0,,
1992-08-13,3.42,2462000000.0,34566000000.0,32104000000.0,,
1992-08-14,3.6,2462000000.0,34566000000.0,32104000000.0,,
1992-08-17,3.44,2462000000.0,34566000000.0,32104000000.0,,
1992-08-18,3.32,2462000000.0,34566000000.0,32104000000.0,,
1992-08-19,3.36,2462000000.0,34566000000.0,32104000000.0,,
1992-08-20,3.36,2462000000.0,34566000000.0,32104000000.0,,
1992-08-21,3.28,2462000000.0,34566000000.0,32104000000.0,,
1992-08-24,3.14,2462000000.0,34566000000.0,32104000000.0,,
1992-08-25,3.07,2462000000.0,34566000000.0,32104000000.0,,
1992-08-26,3.07,2462000000.0,34566000000.0,32104000000.0,,
1992-08-27,3.11,2462000000.0,34566000000.0,32104000000.0,,
1992-08-28,3.11,2462000000.0,34566000000.0,32104000000.0,,
1992-08-31,3.2,2462000000.0,34566000000.0,32104000000.0,,
1992-09-01,3.24,2462000000.0,34566000000.0,32104000000.0,,
1992-09-02,3.52,2462000000.0,34566000000.0,32104000000.0,,
1992-09-03,3.4,2462000000.0,34566000000.0,32104000000.0,,
1992-09-04,3.4,2462000000.0,34566000000.0,32104000000.0,,
1992-09-08,3.28,2462000000.0,34566000000.0,32104000000.0,,
1992-09-09,3.32,2462000000.0,34566000000.0,32104000000.0,,
1992-09-10,3.48,2462000000.0,34566000000.0,32104000000.0,,
1992-09-11,3.62,2462000000.0,34566000000.0,32104000000.0,,
1992-09-14,3.68,2462000000.0,34566000000.0,32104000000.0,,
1992-09-15,3.64,2462000000.0,34566000000.0,32104000000.0,,
1992-09-16,3.64,2462000000.0,34566000000.0,32104000000.0,,
1992-09-17,3.6,2462000000.0,34566000000.0,32104000000.0,,
1992-09-18,3.6,2462000000.0,34566000000.0,32104000000.0,,
1992-09-21,3.64,2462000000.0,34566000000.0,32104000000.0,,
1992-09-22,3.64,2462000000.0,34566000000.0,32104000000.0,,
1992-09-23,3.56,2462000000.0,34566000000.0,32104000000.0,,
1992-09-24,3.68,2462000000.0,34566000000.0,32104000000.0,,
1992-09-25,3.56,2462000000.0,34566000000.0,32104000000.0,,
1992-09-28,3.36,2462000000.0,34566000000.0,32104000000.0,,
1992-09-29,3.36,2462000000.0,34566000000.0,32104000000.0,,
1992-09-30,3.4,2462000000.0,34566000000.0,32104000000.0,,
1992-10-01,3.4,2462000000.0,34566000000.0,32104000000.0,,
1992-10-02,3.38,2462000000.0,34566000000.0,32104000000.0,,
1992-10-05,3.32,2462000000.0,34566000000.0,32104000000.0,,
1992-10-06,3.56,2462000000.0,34566000000.0,32104000000.0,,
1992-10-07,3.5,2462000000.0,34566000000.0,32104000000.0,,
1992-10-08,3.56,2462000000.0,34566000000.0,32104000000.0,,
1992-10-09,3.52,2462000000.0,34566000000.0,32104000000.0,,
1992-10-12,3.56,2462000000.0,34566000000.0,32104000000.0,,
1992-10-13,3.56,2462000000.0,34566000000.0,32104000000.0,,
1992-10-14,3.58,2462000000.0,34566000000.0,32104000000.0,,
1992-10-15,3.66,2462000000.0,34566000000.0,32104000000.0,,
1992-10-16,3.6,2462000000.0,34566000000.0,32104000000.0,,
1992-10-19,3.52,2462000000.0,34566000000.0,32104000000.0,,
1992-10-20,3.4,2462000000.0,34566000000.0,32104000000.0,,
1992-10-21,3.56,2462000000.0,34566000000.0,32104000000.0,,
1992-10-22,3.52,2462000000.0,34566000000.0,32104000000.0,,
1992-10-23,3.6,2462000000.0,34566000000.0,32104000000.0,,
1992-10-26,3.52,2462000000.0,34566000000.0,32104000000.0,,
1992-10-27,3.48,2462000000.0,34566000000.0,32104000000.0,,
1992-10-28,3.48,2462000000.0,34566000000.0,32104000000.0,,
1992-10-29,3.6,2462000000.0,34566000000.0,32104000000.0,,
1992-10-30,3.6,2462000000.0,34566000000.0,32104000000.0,,
1992-11-02,3.6,2462000000.0,34566000000.0,32104000000.0,,
1992-11-03,3.44,2462000000.0,34566000000.0,32104000000.0,,
1992-11-04,3.44,2462000000.0,34566000000.0,32104000000.0,,
1992-11-05,3.46,2462000000.0,34566000000.0,32104000000.0,,
1992-11-06,3.48,2462000000.0,34566000000.0,32104000000.0,,
1992-11-09,3.44,2462000000.0,34566000000.0,32104000000.0,,
1992-11-10,3.4,2462000000.0,34566000000.0,32104000000.0,,
1992-11-11,3.5,2462000000.0,34566000000.0,32104000000.0,,
1992-11-12,3.48,2462000000.0,34566000000.0,32104000000.0,,
1992-11-13,3.8,2462000000.0,34566000000.0,32104000000.0,,
1992-11-16,3.84,2462000000.0,34566000000.0,32104000000.0,,
1992-11-17,3.72,2462000000.0,34566000000.0,32104000000.0,,
1992-11-18,3.76,2462000000.0,34566000000.0,32104000000.0,,
1992-11-19,3.72,2462000000.0,34566000000.0,32104000000.0,,
1992-11-20,3.76,2462000000.0,34566000000.0,32104000000.0,,
1992-11-23,3.92,2462000000.0,34566000000.0,32104000000.0,,
1992-11-24,4.09,2462000000.0,34566000000.0,32104000000.0,,
1992-11-25,4.09,2462000000.0,34566000000.0,32104000000.0,,
1992-11-27,4.17,2462000000.0,34566000000.0,32104000000.0,,
1992-11-30,4.19,2462000000.0,34566000000.0,32104000000.0,,
1992-12-01,3.92,2462000000.0,34566000000.0,32104000000.0,,
1992-12-02,3.84,2462000000.0,34566000000.0,32104000000.0,,
1992-12-03,3.88,2462000000.0,34566000000.0,32104000000.0,,
1992-12-04,3.96,2462000000.0,34566000000.0,32104000000.0,,
1992-12-07,4.13,2462000000.0,34566000000.0,32104000000.0,,
1992-12-08,4.09,2462000000.0,34566000000.0,32104000000.0,,
1992-12-09,4.13,2462000000.0,34566000000.0,32104000000.0,,
1992-12-10,4.05,2462000000.0,34566000000.0,32104000000.0,,
1992-12-11,4.03,2462000000.0,34566000000.0,32104000000.0,,
1992-12-14,4.05,2462000000.0,34566000000.0,32104000000.0,,
1992-12-15,4.0,2462000000.0,34566000000.0,32104000000.0,,
1992-12-16,4.05,2462000000.0,34566000000.0,32104000000.0,,
1992-12-17,4.13,2462000000.0,34566000000.0,32104000000.0,,
1992-12-18,4.13,2462000000.0,34566000000.0,32104000000.0,,
1992-12-21,4.25,2462000000.0,34566000000.0,32104000000.0,,
1992-12-22,4.37,2462000000.0,34566000000.0,32104000000.0,,
1992-12-23,4.31,2462000000.0,34566000000.0,32104000000.0,,
1992-12-24,4.37,2462000000.0,34566000000.0,32104000000.0,,
1992-12-28,4.37,2462000000.0,34566000000.0,32104000000.0,,
1992-12-29,4.41,2462000000.0,34566000000.0,32104000000.0,,
1992-12-30,4.37,2462000000.0,34566000000.0,32104000000.0,,
1992-12-31,4.49,2462000000.0,34566000000.0,32104000000.0,,
1993-01-04,4.31,2462000000.0,34566000000.0,32104000000.0,,
1993-01-05,4.41,2462000000.0,34566000000.0,32104000000.0,,
1993-01-06,4.41,2462000000.0,34566000000.0,32104000000.0,,
1993-01-07,4.33,2462000000.0,34566000000.0,32104000000.0,,
1993-01-08,4.49,2462000000.0,34566000000.0,32104000000.0,,
1993-01-11,4.53,2462000000.0,34566000000.0,32104000000.0,,
1993-01-12,4.43,2462000000.0,34566000000.0,32104000000.0,,
1993-01-13,4.49,2462000000.0,34566000000.0,32104000000.0,,
1993-01-14,4.49,2462000000.0,34566000000.0,32104000000.0,,
1993-01-15,4.57,2462000000.0,34566000000.0,32104000000.0,,
1993-01-18,4.61,2462000000.0,34566000000.0,32104000000.0,,
1993-01-19,4.57,2462000000.0,34566000000.0,32104000000.0,,
1993-01-20,4.57,2462000000.0,34566000000.0,32104000000.0,,
1993-01-21,4.73,2462000000.0,34566000000.0,32104000000.0,,
1993-01-22,4.65,2462000000.0,34566000000.0,32104000000.0,,
1993-01-25,4.65,2462000000.0,34566000000.0,32104000000.0,,
1993-01-26,4.69,2462000000.0,34566000000.0,32104000000.0,,
1993-01-27,4.61,2462000000.0,34566000000.0,32104000000.0,,
1993-01-28,4.43,2462000000.0,34566000000.0,32104000000.0,,
1993-01-29,4.41,2462000000.0,34566000000.0,32104000000.0,,
1993-02-01,4.53,2462000000.0,34566000000.0,32104000000.0,,
1993-02-02,4.53,2462000000.0,34566000000.0,32104000000.0,,
1993-02-03,4.49,2462000000.0,34566000000.0,32104000000.0,,
