date,close price,DFS_SHE,DFS_TA,DFS_TL,market cap,PB Ratio
2007-10-03,21.35,5780000000.0,35673000000.0,29892000000.0,10217276816.25,1.7676949509083044
2007-10-04,22.02,5780000000.0,35673000000.0,29892000000.0,10537912669.5,1.8231682819204151
2007-10-05,22.73,5780000000.0,35673000000.0,29892000000.0,10877690961.75,1.8819534535899654
2007-10-08,22.65,5780000000.0,35673000000.0,29892000000.0,10839406083.75,1.8753297722750866
2007-10-09,23.03,5780000000.0,35673000000.0,29892000000.0,11021259254.25,1.9067922585207613
2007-10-10,22.65,5780000000.0,35673000000.0,29892000000.0,10839406083.75,1.8753297722750866
2007-10-11,22.03,5780000000.0,35673000000.0,29892000000.0,10542698279.25,1.823996242084775
2007-10-12,22.13,5667000000.0,36141000000.0,30474000000.0,10590554376.75,1.868811430518793
2007-10-15,21.38,5667000000.0,36141000000.0,30474000000.0,10231633645.5,1.8054762035468501
2007-10-16,20.93,5667000000.0,36141000000.0,30474000000.0,10016281206.75,1.7674750673636845
2007-10-17,20.78,5667000000.0,36141000000.0,30474000000.0,9944497060.5,1.7548080219692959
2007-10-18,20.53,5667000000.0,36141000000.0,30474000000.0,9824856816.75,1.733696279645315
2007-10-19,19.8,5667000000.0,36141000000.0,30474000000.0,9475507305.0,1.6720499920592906
2007-10-22,19.68,5667000000.0,36141000000.0,30474000000.0,9418079988.0,1.6619163557437797
2007-10-23,19.41,5667000000.0,36141000000.0,30474000000.0,9288868524.75,1.6391156740338804
2007-10-24,18.39,5667000000.0,36141000000.0,30474000000.0,8800736330.25,1.552979765352038
2007-10-25,17.56,5667000000.0,36141000000.0,30474000000.0,8403530720.999999,1.4828887808364213
2007-10-26,18.93,5667000000.0,36141000000.0,30474000000.0,9059159256.75,1.598581128771837
2007-10-29,19.49,5667000000.0,36141000000.0,30474000000.0,9327153402.75,1.6458714315775542
2007-10-30,20.14,5667000000.0,36141000000.0,30474000000.0,9638218036.5,1.7007619616199048
2007-10-31,19.3,5667000000.0,36141000000.0,30474000000.0,9236226817.5,1.6298265074113287
2007-11-01,18.52,5667000000.0,36141000000.0,30474000000.0,8862949257.0,1.5639578713605082
2007-11-02,18.18,5667000000.0,36141000000.0,30474000000.0,8700238525.5,1.535245901799894
2007-11-05,18.15,5667000000.0,36141000000.0,30474000000.0,8685881696.25,1.5327124927210165
2007-11-06,18.24,5667000000.0,36141000000.0,30474000000.0,8728952184.0,1.5403127199576496
2007-11-07,17.26,5667000000.0,36141000000.0,30474000000.0,8259962428.500001,1.4575546900476444
2007-11-08,17.7,5667000000.0,36141000000.0,30474000000.0,8470529257.5,1.4947113565378507
2007-11-09,17.82,5667000000.0,36141000000.0,30474000000.0,8527956574.5,1.5048449928533616
2007-11-12,18.01,5667000000.0,36141000000.0,30474000000.0,8618883159.75,1.520889917019587
2007-11-13,19.0,5667000000.0,36141000000.0,30474000000.0,9092658525.0,1.6044924166225516
2007-11-14,18.29,5667000000.0,36141000000.0,30474000000.0,8752880232.75,1.5445350684224457
2007-11-15,17.68,5667000000.0,36141000000.0,30474000000.0,8460958038.0,1.4930224171519322
2007-11-16,17.76,5667000000.0,36141000000.0,30474000000.0,8499242916.000001,1.4997781746956063
2007-11-19,16.74,5667000000.0,36141000000.0,30474000000.0,8011110721.499999,1.4136422660137637
2007-11-20,16.44,5667000000.0,36141000000.0,30474000000.0,7867542429.000001,1.3883081752249868
2007-11-21,16.25,5667000000.0,36141000000.0,30474000000.0,7776615843.75,1.3722632510587613
2007-11-23,16.68,5667000000.0,36141000000.0,30474000000.0,7982397063.0,1.4085754478560084
2007-11-26,16.3,5667000000.0,36141000000.0,30474000000.0,7800543892.5,1.3764855995235574
2007-11-27,16.75,5667000000.0,36141000000.0,30474000000.0,8015896331.25,1.4144867357067232
2007-11-28,17.65,5667000000.0,36141000000.0,30474000000.0,8446601208.749999,1.4904890080730544
2007-11-29,17.28,5667000000.0,36141000000.0,30474000000.0,8269533648.000001,1.459243629433563
2007-11-30,17.37,5667000000.0,36141000000.0,30474000000.0,8312604135.75,1.4668438566701958
2007-12-03,16.39,5667000000.0,36141000000.0,30474000000.0,2662194920.0,0.4697714699135345
2007-12-04,16.21,5667000000.0,36141000000.0,30474000000.0,2632957880.0,0.464612295747309
2007-12-05,16.45,5667000000.0,36141000000.0,30474000000.0,2671940600.0,0.4714911946356097
2007-12-06,17.32,5667000000.0,36141000000.0,30474000000.0,2813252960.0,0.49642720310569965
2007-12-07,16.76,5667000000.0,36141000000.0,30474000000.0,2722293280.0000005,0.48037643903299815
2007-12-10,17.27,5667000000.0,36141000000.0,30474000000.0,2805131560.0,0.494994099170637
2007-12-11,16.32,5667000000.0,36141000000.0,30474000000.0,2650824960.0,0.4677651244044468
2007-12-12,16.51,5667000000.0,36141000000.0,30474000000.0,2681686280.0000005,0.47321091935768494
2007-12-13,16.42,5667000000.0,36141000000.0,30474000000.0,2667067760.0000005,0.47063133227457216
2007-12-14,15.64,5667000000.0,36141000000.0,30474000000.0,2540373920.0,0.44827491088759486
2007-12-17,15.61,5667000000.0,36141000000.0,30474000000.0,2535501080.0,0.4474150485265573
2007-12-18,15.89,5667000000.0,36141000000.0,30474000000.0,2580980920.0,0.45544043056290806
2007-12-19,15.89,5667000000.0,36141000000.0,30474000000.0,2580980920.0,0.45544043056290806
2007-12-20,15.46,5667000000.0,36141000000.0,30474000000.0,2511136880.0,0.44311573672136934
2007-12-21,15.5,5667000000.0,36141000000.0,30474000000.0,2517634000.0,0.44426221986941944
2007-12-24,15.63,5667000000.0,36141000000.0,30474000000.0,2538749640.0,0.44798829010058233
2007-12-26,15.71,5667000000.0,36141000000.0,30474000000.0,2551743880.0,0.45028125639668254
2007-12-27,15.2,5667000000.0,36141000000.0,30474000000.0,2468905600.0,0.4356635962590436
2007-12-28,14.94,5667000000.0,36141000000.0,30474000000.0,2426674320.0,0.4282114557967178
2007-12-31,15.08,5667000000.0,36141000000.0,30474000000.0,2449414240.0,0.43222414681489324
2008-01-02,14.9,5667000000.0,36141000000.0,30474000000.0,2420177200.0,0.4270649726486677
2008-01-03,14.83,5667000000.0,36141000000.0,30474000000.0,2408807240.0,0.42505862713958004
2008-01-04,13.94,5667000000.0,36141000000.0,30474000000.0,2264246320.0,0.39954937709546495
2008-01-07,14.38,5667000000.0,36141000000.0,30474000000.0,2335714640.0,0.41216069172401626
2008-01-08,13.6,5667000000.0,36141000000.0,30474000000.0,2209020800.0,0.389804270337039
2008-01-09,14.18,5667000000.0,36141000000.0,30474000000.0,2303229040.0,0.4064282759837657
2008-01-10,14.26,5667000000.0,36141000000.0,30474000000.0,2316223280.0,0.4087212422798659
2008-01-11,13.73,5667000000.0,36141000000.0,30474000000.0,2230136440.0,0.39353034056820185
2008-01-14,13.56,5667000000.0,36141000000.0,30474000000.0,2202523680.0,0.38865778718898886
2008-01-15,13.2,5667000000.0,36141000000.0,30474000000.0,2144049600.0,0.37833943885653787
2008-01-16,13.07,5667000000.0,36141000000.0,30474000000.0,2122933960.0,0.374613368625375
2008-01-17,12.55,5667000000.0,36141000000.0,30474000000.0,2038471400.0,0.35970908770072346
2008-01-18,12.63,5667000000.0,36141000000.0,30474000000.0,2051465640.0000002,0.3620020539968238
2008-01-22,12.71,5667000000.0,36141000000.0,30474000000.0,2064459880.0000002,0.364295020292924
2008-01-23,14.6,5667000000.0,36141000000.0,30474000000.0,2371448800.0,0.4184663490382919
2008-01-24,15.7,5667000000.0,36141000000.0,30474000000.0,2550119600.0,0.44999463560967
2008-01-25,15.56,5667000000.0,36141000000.0,30474000000.0,2527379680.0,0.4459819445914946
2008-01-28,16.0,5667000000.0,36141000000.0,30474000000.0,2598848000.0,0.4585932592200459
2008-01-29,16.35,5667000000.0,36141000000.0,30474000000.0,2655697800.0,0.46862498676548436
2008-01-30,16.3,5667000000.0,36141000000.0,30474000000.0,2647576400.0,0.46719188283042173
2008-01-31,17.49,5667000000.0,36141000000.0,30474000000.0,2840865719.9999995,0.5012997564849125
2008-02-01,17.96,5667000000.0,36141000000.0,30474000000.0,2917206880.0,0.5147709334745015
2008-02-04,16.34,5667000000.0,36141000000.0,30474000000.0,2654073520.0,0.46833836597847184
2008-02-05,15.8,5667000000.0,36141000000.0,30474000000.0,2566362400.0,0.4528608434797953
2008-02-06,15.77,5667000000.0,36141000000.0,30474000000.0,2561489560.0,0.4520009811187577
2008-02-07,16.21,5667000000.0,36141000000.0,30474000000.0,2632957880.0,0.464612295747309
2008-02-08,15.63,5667000000.0,36141000000.0,30474000000.0,2538749640.0,0.44798829010058233
2008-02-11,15.17,5667000000.0,36141000000.0,30474000000.0,2464032760.0,0.434803733898006
2008-02-12,14.98,5667000000.0,36141000000.0,30474000000.0,2433171440.0,0.429357938944768
2008-02-13,15.28,5667000000.0,36141000000.0,30474000000.0,2481899840.0,0.4379565625551438
2008-02-14,14.81,5667000000.0,36141000000.0,30474000000.0,2405558680.0,0.424485385565555
2008-02-15,14.23,5667000000.0,36141000000.0,30474000000.0,2311350440.0,0.4078613799188283
2008-02-19,13.97,5667000000.0,36141000000.0,30474000000.0,2269119160.0,0.4004092394565026
2008-02-20,14.57,5667000000.0,36141000000.0,30474000000.0,2366575960.0,0.41760648667725425
2008-02-21,14.16,5667000000.0,36141000000.0,30474000000.0,2299980480.0,0.4058550344097406
2008-02-22,15.1,5667000000.0,36141000000.0,30474000000.0,2452662800.0,0.4327973883889183
2008-02-25,15.5,5667000000.0,36141000000.0,30474000000.0,2517634000.0,0.44426221986941944
2008-02-26,16.19,5667000000.0,36141000000.0,30474000000.0,2629709320.0,0.46403905417328395
2008-02-27,16.1,5599000000.0,37376000000.0,31777000000.0,2615090800.0,0.4670639042686194
2008-02-28,15.76,5599000000.0,37376000000.0,31777000000.0,2559865280.0,0.4572004429362386
2008-02-29,15.09,5599000000.0,37376000000.0,31777000000.0,2451038520.0,0.4377636220753706
2008-03-03,14.98,5599000000.0,37376000000.0,31777000000.0,5134916034.360001,0.91711306203965
2008-03-04,14.73,5599000000.0,37376000000.0,31777000000.0,5049219838.860001,0.9018074368387213
2008-03-05,14.72,5599000000.0,37376000000.0,31777000000.0,5045791991.04,0.9011952118306841
2008-03-06,13.8,5599000000.0,37376000000.0,31777000000.0,4730429991.6,0.8448705110912663
2008-03-07,14.15,5599000000.0,37376000000.0,31777000000.0,4850404665.3,0.8662983863725665
2008-03-10,13.3,5599000000.0,37376000000.0,31777000000.0,4559037600.6,0.8142592606894089
2008-03-11,15.03,5599000000.0,37376000000.0,31777000000.0,5152055273.46,0.9201741870798357
2008-03-12,15.28,5599000000.0,37376000000.0,31777000000.0,5237751468.96,0.9354798122807644
2008-03-13,15.75,5599000000.0,37376000000.0,31777000000.0,5398860316.5,0.9642543876585105
2008-03-14,15.47,5599000000.0,37376000000.0,31777000000.0,5302880577.54,0.9471120874334703
2008-03-17,15.18,5599000000.0,37376000000.0,31777000000.0,5203472990.76,0.929357562200393
2008-03-18,17.4,5599000000.0,37376000000.0,31777000000.0,5964455206.799999,1.06527151398464
2008-03-19,15.2,5599000000.0,37376000000.0,31777000000.0,5210328686.4,0.9305820122164672
2008-03-20,16.76,5599000000.0,37376000000.0,31777000000.0,5745072946.320001,1.0260891134702628
2008-03-24,16.68,5599000000.0,37376000000.0,31777000000.0,5717650163.76,1.0211913134059654
2008-03-25,17.22,5599000000.0,37376000000.0,31777000000.0,5902753946.04,1.0542514638399714
2008-03-26,15.99,5599000000.0,37376000000.0,31777000000.0,5481128664.18,0.9789477878514021
2008-03-27,16.22,5599000000.0,37376000000.0,31777000000.0,5559969164.04,0.9930289630362564
2008-03-28,15.98,5599000000.0,37376000000.0,31777000000.0,5477700816.360001,0.978335562843365
2008-03-31,16.37,5599000000.0,37376000000.0,31777000000.0,5611386881.34,1.0022123381568138
2008-04-01,17.73,5599000000.0,37376000000.0,31777000000.0,6077574184.860001,1.0854749392498662
2008-04-02,17.47,5599000000.0,37376000000.0,31777000000.0,5988450141.54,1.0695570890409
2008-04-03,17.68,5599000000.0,37376000000.0,31777000000.0,6060434945.76,1.0824138142096804
2008-04-04,17.14,5599000000.0,37376000000.0,31777000000.0,5875331163.4800005,1.0493536637756744
2008-04-07,18.09,5599000000.0,37376000000.0,31777000000.0,6200976706.38,1.1075150395392035
2008-04-08,18.37,5599000000.0,37376000000.0,31777000000.0,6296956445.34,1.1246573397642436
2008-04-09,17.7,5599000000.0,37376000000.0,31777000000.0,6067290641.4,1.0836382642257545
2008-04-10,17.8,5599000000.0,37376000000.0,31777000000.0,6101569119.6,1.0897605143061262
2008-04-11,17.55,5599000000.0,37376000000.0,31777000000.0,6015872924.1,1.0744548891051975
2008-04-14,17.04,5654000000.0,37328000000.0,31674000000.0,5841052685.28,1.0330832481924301
2008-04-15,17.02,5654000000.0,37328000000.0,31674000000.0,5834196989.639999,1.03187070916873
2008-04-16,17.95,5654000000.0,37328000000.0,31674000000.0,6152986836.9,1.0882537737707816
2008-04-17,18.21,5654000000.0,37328000000.0,31674000000.0,6242110880.22,1.1040167810788823
2008-04-18,18.48,5654000000.0,37328000000.0,31674000000.0,6334662771.360001,1.1203860578988327
2008-04-21,18.48,5654000000.0,37328000000.0,31674000000.0,6334662771.360001,1.1203860578988327
2008-04-22,18.06,5654000000.0,37328000000.0,31674000000.0,6190693162.919999,1.0949227384011317
2008-04-23,17.96,5654000000.0,37328000000.0,31674000000.0,6156414684.72,1.0888600432826319
2008-04-24,18.31,5654000000.0,37328000000.0,31674000000.0,6276389358.419999,1.1100794761973822
2008-04-25,18.85,5654000000.0,37328000000.0,31674000000.0,6461493140.700001,1.1428180298372834
2008-04-28,18.92,5654000000.0,37328000000.0,31674000000.0,6485488075.440001,1.1470619164202336
2008-04-29,18.66,5654000000.0,37328000000.0,31674000000.0,6396364032.12,1.131298909112133
2008-04-30,18.21,5654000000.0,37328000000.0,31674000000.0,6242110880.22,1.1040167810788823
2008-05-01,19.25,5654000000.0,37328000000.0,31674000000.0,6598607053.5,1.167068810311284
2008-05-02,18.7,5654000000.0,37328000000.0,31674000000.0,6410075423.4,1.133723987159533
2008-05-05,18.84,5654000000.0,37328000000.0,31674000000.0,6458065292.88,1.1422117603254334
2008-05-06,19.23,5654000000.0,37328000000.0,31674000000.0,6591751357.860001,1.1658562712875842
2008-05-07,18.24,5654000000.0,37328000000.0,31674000000.0,6252394423.679999,1.105835589614432
2008-05-08,17.99,5654000000.0,37328000000.0,31674000000.0,6166698228.179999,1.0906788518181818
2008-05-09,17.52,5654000000.0,37328000000.0,31674000000.0,6005589380.639999,1.0621841847612308
2008-05-12,17.99,5654000000.0,37328000000.0,31674000000.0,6166698228.179999,1.0906788518181818
2008-05-13,18.17,5654000000.0,37328000000.0,31674000000.0,6228399488.940001,1.1015917030314821
2008-05-14,18.44,5654000000.0,37328000000.0,31674000000.0,6320951380.080001,1.1179609798514327
2008-05-15,18.68,5654000000.0,37328000000.0,31674000000.0,6403219727.76,1.1325114481358332
2008-05-16,18.41,5654000000.0,37328000000.0,31674000000.0,6310667836.62,1.1161421713158826
2008-05-19,18.67,5654000000.0,37328000000.0,31674000000.0,6399791879.940001,1.131905178623983
2008-05-20,17.9,5654000000.0,37328000000.0,31674000000.0,6135847597.799999,1.0852224262115315
2008-05-21,17.08,5654000000.0,37328000000.0,31674000000.0,5854764076.559999,1.0355083262398301
2008-05-22,17.16,5654000000.0,37328000000.0,31674000000.0,5882186859.12,1.0403584823346304
2008-05-23,16.84,5654000000.0,37328000000.0,31674000000.0,5772495728.88,1.0209578579554297
2008-05-27,17.15,5654000000.0,37328000000.0,31674000000.0,5878759011.299999,1.0397522128227803
2008-05-28,17.16,5654000000.0,37328000000.0,31674000000.0,5882186859.12,1.0403584823346304
2008-05-29,17.25,5654000000.0,37328000000.0,31674000000.0,5913037489.5,1.0458149079412804
2008-05-30,17.15,5654000000.0,37328000000.0,31674000000.0,5878759011.299999,1.0397522128227803
2008-06-02,16.3,5654000000.0,37328000000.0,31674000000.0,6259894950.5,1.1071621773081004
2008-06-03,15.8,5654000000.0,37328000000.0,31674000000.0,6067873633.0,1.0732001473293244
2008-06-04,15.94,5654000000.0,37328000000.0,31674000000.0,6121639601.9,1.0827095157233817
2008-06-05,16.87,5654000000.0,37328000000.0,31674000000.0,6478799252.450001,1.1458788914839053
2008-06-06,15.7,5654000000.0,37328000000.0,31674000000.0,6029469369.5,1.066407741333569
2008-06-09,15.33,5654000000.0,37328000000.0,31674000000.0,5887373594.55,1.041275839149275
2008-06-10,15.2,5654000000.0,37328000000.0,31674000000.0,5837448052.0,1.0324457113547931
2008-06-11,14.52,5654000000.0,37328000000.0,31674000000.0,5576299060.2,0.9862573505836576
2008-06-12,15.3,5654000000.0,37328000000.0,31674000000.0,5875852315.5,1.0392381173505483
2008-06-13,15.65,5654000000.0,37328000000.0,31674000000.0,6010267237.75,1.0630115383356915
2008-06-16,16.13,5654000000.0,37328000000.0,31674000000.0,6194607702.549999,1.0956150871153165
2008-06-17,15.48,5654000000.0,37328000000.0,31674000000.0,5944979989.8,1.0514644481429076
2008-06-18,15.25,5654000000.0,37328000000.0,31674000000.0,5856650183.75,1.0358419143526707
2008-06-19,14.82,5654000000.0,37328000000.0,31674000000.0,5691511850.7,1.0066345685709233
2008-06-20,14.41,5654000000.0,37328000000.0,31674000000.0,5534054370.35,0.9787857039883269
2008-06-23,14.56,5654000000.0,37328000000.0,31674000000.0,5591660765.6,0.9889743129819597
2008-06-24,15.04,5654000000.0,37328000000.0,31674000000.0,5776001230.4,1.0215778617615847
2008-06-25,14.33,5654000000.0,37328000000.0,31674000000.0,5503330959.55,0.9733517791917227
2008-06-26,13.15,5654000000.0,37328000000.0,31674000000.0,5050160650.25,0.8932013884418111
2008-06-27,13.57,5654000000.0,37328000000.0,31674000000.0,5211458556.95,0.9217294936239829
2008-06-30,13.17,5654000000.0,37328000000.0,31674000000.0,5057841502.95,0.8945598696409621
2008-07-01,14.0,5654000000.0,37328000000.0,31674000000.0,5376596890.0,0.9509368394057305
2008-07-02,13.76,5654000000.0,37328000000.0,31674000000.0,5284426657.6,0.934635065015918
2008-07-03,13.78,5654000000.0,37328000000.0,31674000000.0,5292107510.3,0.935993546215069
2008-07-07,13.42,5654000000.0,37328000000.0,31674000000.0,5153852161.7,0.9115408846303502
2008-07-08,14.17,5654000000.0,37328000000.0,31674000000.0,5441884137.95,0.9624839295985143
2008-07-09,13.9,5654000000.0,37328000000.0,31674000000.0,5338192626.5,0.9441444334099752
2008-07-10,13.95,5850000000.0,34234000000.0,28384000000.0,5357394758.25,0.9157939757692307
2008-07-11,14.02,5850000000.0,34234000000.0,28384000000.0,5384277742.7,0.9203893577264957
2008-07-14,12.93,5850000000.0,34234000000.0,28384000000.0,4965671270.55,0.8488326958205129
2008-07-15,13.43,5850000000.0,34234000000.0,28384000000.0,5157692588.05,0.8816568526581197
2008-07-16,14.77,5850000000.0,34234000000.0,28384000000.0,5672309718.95,0.969625592982906
2008-07-17,16.16,5850000000.0,34234000000.0,28384000000.0,6206128981.6,1.060876748991453
2008-07-18,16.33,5850000000.0,34234000000.0,28384000000.0,6271416229.549999,1.0720369623162391
2008-07-21,15.19,5850000000.0,34234000000.0,28384000000.0,5833607625.65,0.9971978847264956
2008-07-22,14.62,5850000000.0,34234000000.0,28384000000.0,5614703323.7,0.9597783459316239
2008-07-23,15.32,5850000000.0,34234000000.0,28384000000.0,5883533168.2,1.0057321655042735
2008-07-24,13.82,5850000000.0,34234000000.0,28384000000.0,5307469215.7,0.907259694991453
2008-07-25,14.05,5850000000.0,34234000000.0,28384000000.0,5395799021.75,0.9223588071367521
2008-07-28,13.35,5850000000.0,34234000000.0,28384000000.0,5126969177.25,0.8764049875641026
2008-07-29,14.61,5850000000.0,34234000000.0,28384000000.0,5610862897.349999,0.9591218627948717
2008-07-30,14.92,5850000000.0,34234000000.0,28384000000.0,5729916114.2,0.979472840034188
2008-07-31,14.65,5850000000.0,34234000000.0,28384000000.0,5626224602.75,0.9617477953418804
2008-08-01,14.99,5850000000.0,34234000000.0,28384000000.0,5756799098.65,0.9840682219914529
2008-08-04,14.51,5850000000.0,34234000000.0,28384000000.0,5572458633.85,0.9525570314273505
2008-08-05,15.34,5850000000.0,34234000000.0,28384000000.0,5891214020.9,1.0070451317777778
2008-08-06,15.06,5850000000.0,34234000000.0,28384000000.0,5783682083.1,0.988663603948718
2008-08-07,14.29,5850000000.0,34234000000.0,28384000000.0,5487969254.15,0.9381144024188034
2008-08-08,14.97,5850000000.0,34234000000.0,28384000000.0,5749118245.95,0.9827552557179486
2008-08-11,15.39,5850000000.0,34234000000.0,28384000000.0,5910416152.650001,1.0103275474615385
2008-08-12,14.34,5850000000.0,34234000000.0,28384000000.0,5507171385.9,0.941396818102564
2008-08-13,14.2,5850000000.0,34234000000.0,28384000000.0,5453405417.0,0.9322060541880341
2008-08-14,14.63,5850000000.0,34234000000.0,28384000000.0,5618543750.05,0.9604348290683761
2008-08-15,15.61,5850000000.0,34234000000.0,28384000000.0,5994905532.349999,1.0247701764700854
2008-08-18,15.07,5850000000.0,34234000000.0,28384000000.0,5787522509.45,0.98932008708547
2008-08-19,14.38,5850000000.0,34234000000.0,28384000000.0,5522533091.3,0.9440227506495726
2008-08-20,14.59,5850000000.0,34234000000.0,28384000000.0,5603182044.65,0.9578088965213675
2008-08-21,15.21,5850000000.0,34234000000.0,28384000000.0,5841288478.35,0.998510851
2008-08-22,15.6,5850000000.0,34234000000.0,28384000000.0,5991065106.0,1.0241136933333332
2008-08-25,15.15,5850000000.0,34234000000.0,28384000000.0,5818245920.25,0.9945719521794871
2008-08-26,15.5,5850000000.0,34234000000.0,28384000000.0,5952660842.5,1.017548861965812
2008-08-27,15.57,5850000000.0,34234000000.0,28384000000.0,5979543826.95,1.0221442439230768
