date,ROL,ROL_SHE,PB Ratio
2001-05-14,,81212000.0,
2001-12-31,53246284.96,81212000.0,0.6556455321873614
2002-01-02,52641213.54,81212000.0,0.6481950147761415
2002-01-03,54153892.09,81212000.0,0.6668213083041915
2002-01-04,55364034.93,81212000.0,0.6817223431266315
2002-01-07,53548820.67,81212000.0,0.6593707908929715
2002-01-08,53246284.96,81212000.0,0.6556455321873614
2002-01-09,52943749.25,81212000.0,0.6519202734817514
2002-01-10,52943749.25,81212000.0,0.6519202734817514
2002-01-11,52641213.54,81212000.0,0.6481950147761415
2002-01-14,52641213.54,81212000.0,0.6481950147761415
2002-01-15,52943749.25,81212000.0,0.6519202734817514
2002-01-16,52338677.83,81212000.0,0.6444697560705315
2002-01-17,53246284.96,81212000.0,0.6556455321873614
2002-01-18,50825999.28,81212000.0,0.6258434625424815
2002-01-22,50825999.28,81212000.0,0.6258434625424815
2002-01-23,50825999.28,81212000.0,0.6258434625424815
2002-01-24,49918392.15,81212000.0,0.6146676864256514
2002-01-25,50825999.28,81212000.0,0.6258434625424815
2002-01-28,51733606.41,81212000.0,0.6370192386593114
2002-01-29,51128534.99,81212000.0,0.6295687212480915
2002-01-30,52036142.12,81212000.0,0.6407444973649215
2002-01-31,53246284.96,81212000.0,0.6556455321873614
2002-02-01,52641213.54,81212000.0,0.6481950147761415
2002-02-04,52036142.12,81212000.0,0.6407444973649215
2002-02-05,52338677.83,81212000.0,0.6444697560705315
2002-02-06,51733606.41,81212000.0,0.6370192386593114
2002-02-07,50825999.28,81212000.0,0.6258434625424815
2002-02-08,52036142.12,81212000.0,0.6407444973649215
2002-02-11,52338677.83,81212000.0,0.6444697560705315
2002-02-12,51733606.41,81212000.0,0.6370192386593114
2002-02-13,52641213.54,81212000.0,0.6481950147761415
2002-02-14,52641213.54,81212000.0,0.6481950147761415
2002-02-15,52641213.54,81212000.0,0.6481950147761415
2002-02-19,51128534.99,81212000.0,0.6295687212480915
2002-02-20,53246284.96,81212000.0,0.6556455321873614
2002-02-21,52036142.12,81212000.0,0.6407444973649215
2002-02-22,53548820.67,81212000.0,0.6593707908929715
2002-02-25,53246284.96,81212000.0,0.6556455321873614
2002-02-26,53246284.96,81212000.0,0.6556455321873614
2002-02-27,53548820.67,81212000.0,0.6593707908929715
2002-02-28,53246284.96,81212000.0,0.6556455321873614
2002-03-01,53548820.67,81212000.0,0.6593707908929715
2002-03-04,54456427.800000004,81212000.0,0.6705465670098015
2002-03-05,54456427.800000004,81212000.0,0.6705465670098015
2002-03-06,54758963.51,81212000.0,0.6742718257154114
2002-03-07,54153892.09,81212000.0,0.6668213083041915
2002-03-08,54456427.800000004,81212000.0,0.6705465670098015
2002-03-11,54758963.51,81212000.0,0.6742718257154114
2002-03-12,54456427.800000004,81212000.0,0.6705465670098015
2002-03-13,54153892.09,81212000.0,0.6668213083041915
2002-03-14,54758963.51,81212000.0,0.6742718257154114
2002-03-15,55061499.22,81212000.0,0.6779970844210215
2002-03-18,55364034.93,81212000.0,0.6817223431266315
2002-03-19,55666570.64,81212000.0,0.6854476018322415
2002-03-20,55061499.22,85498000.0,0.6440092074668413
2002-03-21,55969106.35,85498000.0,0.6546247438536574
2002-03-22,55969106.35,85498000.0,0.6546247438536574
2002-03-25,55969106.35,85498000.0,0.6546247438536574
2002-03-26,56876713.48,85498000.0,0.6652402802404734
2002-03-27,56271642.06,85498000.0,0.6581632559825961
2002-03-28,55969106.35,85498000.0,0.6546247438536574
2002-04-01,55666570.64,85498000.0,0.6510862317247187
2002-04-02,55364034.93,85498000.0,0.6475477195957801
2002-04-03,54758963.51,85498000.0,0.6404706953379026
2002-04-04,55061499.22,85498000.0,0.6440092074668413
2002-04-05,55061499.22,85498000.0,0.6440092074668413
2002-04-08,55364034.93,85498000.0,0.6475477195957801
2002-04-09,55666570.64,85498000.0,0.6510862317247187
2002-04-10,56271642.06,85498000.0,0.6581632559825961
2002-04-11,55666570.64,85498000.0,0.6510862317247187
2002-04-12,56876713.48,85498000.0,0.6652402802404734
2002-04-15,56271642.06,85498000.0,0.6581632559825961
2002-04-16,57179249.19,85498000.0,0.6687787923694121
2002-04-17,56876713.48,85498000.0,0.6652402802404734
2002-04-18,56271642.06,85498000.0,0.6581632559825961
2002-04-19,55969106.35,85498000.0,0.6546247438536574
2002-04-22,55969106.35,85498000.0,0.6546247438536574
2002-04-23,55969106.35,85498000.0,0.6546247438536574
2002-04-24,54456427.800000004,85498000.0,0.636932183208964
2002-04-25,54153892.09,85498000.0,0.6333936710800253
2002-04-26,53548820.67,85498000.0,0.6263166468221479
2002-04-29,52943749.25,85498000.0,0.6192396225642706
2002-04-30,53548820.67,85498000.0,0.6263166468221479
2002-05-01,53246284.96,85498000.0,0.6227781346932092
2002-05-02,52943749.25,85498000.0,0.6192396225642706
2002-05-03,53851356.38,85498000.0,0.6298551589510866
2002-05-06,53851356.38,85498000.0,0.6298551589510866
2002-05-07,53246284.96,85498000.0,0.6227781346932092
2002-05-08,54758963.51,85498000.0,0.6404706953379026
2002-05-09,53851356.38,85498000.0,0.6298551589510866
2002-05-10,53246284.96,85498000.0,0.6227781346932092
2002-05-13,54758963.51,85498000.0,0.6404706953379026
2002-05-14,56271642.06,85498000.0,0.6581632559825961
2002-05-15,56574177.77,85498000.0,0.6617017681115348
2002-05-16,56271642.06,85498000.0,0.6581632559825961
2002-05-17,56574177.77,85498000.0,0.6617017681115348
2002-05-20,55969106.35,85498000.0,0.6546247438536574
2002-05-21,53851356.38,85498000.0,0.6298551589510866
2002-05-22,54456427.800000004,85498000.0,0.636932183208964
2002-05-23,56876713.48,85498000.0,0.6652402802404734
2002-05-24,56271642.06,85498000.0,0.6581632559825961
2002-05-28,55364034.93,85498000.0,0.6475477195957801
2002-05-29,53851356.38,85498000.0,0.6298551589510866
2002-05-30,55061499.22,85498000.0,0.6440092074668413
2002-05-31,55364034.93,85498000.0,0.6475477195957801
2002-06-03,52943749.25,85498000.0,0.6192396225642706
2002-06-04,52036142.12,85498000.0,0.6086240861774544
2002-06-05,52036142.12,85498000.0,0.6086240861774544
2002-06-06,49313320.73,85498000.0,0.5767774770170062
2002-06-07,49918392.15,85498000.0,0.5838545012748836
2002-06-10,49918392.15,85498000.0,0.5838545012748836
2002-06-11,49313320.73,85498000.0,0.5767774770170062
2002-06-12,50523463.57,85498000.0,0.590931525532761
2002-06-13,49010785.02,85498000.0,0.5732389648880676
2002-06-14,49615856.44,85498000.0,0.580315989145945
2002-06-17,49918392.15,85498000.0,0.5838545012748836
2002-06-18,50220927.86,85498000.0,0.5873930134038223
2002-06-19,48708249.31,85498000.0,0.569700452759129
2002-06-20,49313320.73,85498000.0,0.5767774770170062
2002-06-21,49615856.44,85498000.0,0.580315989145945
2002-06-24,49615856.44,85498000.0,0.580315989145945
2002-06-25,49615856.44,85498000.0,0.580315989145945
2002-06-26,52943749.25,85498000.0,0.6192396225642706
2002-06-27,52943749.25,85498000.0,0.6192396225642706
2002-06-28,54153892.09,85498000.0,0.6333936710800253
2002-07-01,51431070.699999996,85498000.0,0.601547061919577
2002-07-02,49918392.15,85498000.0,0.5838545012748836
2002-07-03,49918392.15,85498000.0,0.5838545012748836
2002-07-05,51733606.41,85498000.0,0.6050855740485157
2002-07-08,50825999.28,85498000.0,0.5944700376616997
2002-07-09,50220927.86,85498000.0,0.5873930134038223
2002-07-10,49615856.44,85498000.0,0.580315989145945
2002-07-11,50220927.86,85498000.0,0.5873930134038223
2002-07-12,49615856.44,85498000.0,0.580315989145945
2002-07-15,50523463.57,85498000.0,0.590931525532761
2002-07-16,49615856.44,85498000.0,0.580315989145945
2002-07-17,49918392.15,85498000.0,0.5838545012748836
2002-07-18,49010785.02,85498000.0,0.5732389648880676
2002-07-19,49615856.44,85498000.0,0.580315989145945
2002-07-22,49313320.73,85498000.0,0.5767774770170062
2002-07-23,48708249.31,85498000.0,0.569700452759129
2002-07-24,52338677.83,85498000.0,0.6121625983063931
2002-07-25,51128534.99,85498000.0,0.5980085497906384
2002-07-26,51128534.99,85498000.0,0.5980085497906384
2002-07-29,53548820.67,85498000.0,0.6263166468221479
2002-07-30,53246284.96,85498000.0,0.6227781346932092
2002-07-31,54153892.09,85498000.0,0.6333936710800253
2002-08-01,53851356.38,85498000.0,0.6298551589510866
2002-08-02,52338677.83,85498000.0,0.6121625983063931
2002-08-05,49918392.15,85498000.0,0.5838545012748836
2002-08-06,51431070.699999996,85498000.0,0.601547061919577
2002-08-07,52036142.12,85498000.0,0.6086240861774544
2002-08-08,53246284.96,85498000.0,0.6227781346932092
2002-08-09,53246284.96,85498000.0,0.6227781346932092
2002-08-12,52338677.83,85498000.0,0.6121625983063931
2002-08-13,50825999.28,85498000.0,0.5944700376616997
2002-08-14,53246284.96,85498000.0,0.6227781346932092
2002-08-15,54456427.800000004,85498000.0,0.636932183208964
2002-08-16,55364034.93,85498000.0,0.6475477195957801
2002-08-19,55666570.64,85498000.0,0.6510862317247187
2002-08-20,56271642.06,85498000.0,0.6581632559825961
2002-08-21,56574177.77,85498000.0,0.6617017681115348
2002-08-22,56876713.48,85498000.0,0.6652402802404734
2002-08-23,54758963.51,85498000.0,0.6404706953379026
2002-08-26,56271642.06,85498000.0,0.6581632559825961
2002-08-27,53851356.38,85498000.0,0.6298551589510866
2002-08-28,52338677.83,85498000.0,0.6121625983063931
2002-08-29,53246284.96,85498000.0,0.6227781346932092
2002-08-30,52641213.54,85498000.0,0.6157011104353318
2002-09-03,49918392.15,85498000.0,0.5838545012748836
