date,PSX,PSX_SHE,PB Ratio
2012-10-15,28259586320.0,18948000000.0,1.4914284526071353
2012-10-16,29603158360.0,18948000000.0,1.562336835549926
2012-10-17,29705040600.0,18948000000.0,1.5677137745408487
2012-10-18,29010967840.0,18948000000.0,1.5310833776651889
2012-10-19,28425144960.0,18948000000.0,1.5001659784673844
2012-10-22,29023703120.0,18948000000.0,1.5317554950390542
2012-10-23,28603438880.0,18948000000.0,1.5095756217014988
2012-10-24,28514291920.0,18948000000.0,1.5048708000844417
2012-10-25,28673482920.0,18948000000.0,1.513272267257758
2012-10-26,30246290000.0,18948000000.0,1.5962787629301245
2012-10-31,30029790239.999996,18948000000.0,1.584852767574414
2012-11-01,30169878320.0,20573000000.0,1.4664792844991008
2012-11-02,29424864440.0,20573000000.0,1.4302660982841588
2012-11-05,30411848640.0,20573000000.0,1.4782408321586546
2012-11-06,31863670560.0,20573000000.0,1.5488101181159772
2012-11-07,31494347440.0,20573000000.0,1.5308582822145531
2012-11-08,31201436000.0,20573000000.0,1.5166206192582512
2012-11-09,30188981239.999996,20573000000.0,1.467407827735381
2012-11-12,30150775400.0,20573000000.0,1.4655507412628201
2012-11-13,29838761040.0,20573000000.0,1.4503845350702378
2012-11-14,29138320640.0,20573000000.0,1.4163379497399504
2012-11-15,28870879760.000004,20573000000.0,1.4033383444320227
2012-11-16,29144688280.000004,20573000000.0,1.4166474641520441
2012-11-19,30641083680.0,20573000000.0,1.4893833509940213
2012-11-20,31239641840.0,20573000000.0,1.5184777057308123
2012-11-21,31449773960.0,20573000000.0,1.5286916813298983
2012-11-23,31723582480.0,20573000000.0,1.5420008010499198
2012-11-26,31558023840.0,20573000000.0,1.5339534263354884
2012-11-27,31876405840.0,20573000000.0,1.5494291469401642
2012-11-28,32474964000.0,20573000000.0,1.5785235016769552
2012-11-29,32831551840.0,20573000000.0,1.5958563087541924
2012-11-30,33347330680.0,20573000000.0,1.6209269761337675
2012-12-03,32831551840.0,20573000000.0,1.5958563087541924
2012-12-04,32831551840.0,20573000000.0,1.5958563087541924
2012-12-05,32277567160.0,20573000000.0,1.5689285549020562
2012-12-06,32455861080.0,20573000000.0,1.5775949584406748
2012-12-07,33328227760.000004,20573000000.0,1.6199984328974872
2012-12-10,34117815120.0,20573000000.0,1.6583782199970836
2012-12-11,33773962560.0,20573000000.0,1.6416644417440334
2012-12-12,33780330200.0,20573000000.0,1.641973956156127
2012-12-13,33245448440.0,20573000000.0,1.6159747455402713
2012-12-14,34047771080.0,20573000000.0,1.6549735614640548
2012-12-17,34079609280.000004,20573000000.0,1.6565211335245227
2012-12-18,33856741880.0,20573000000.0,1.6456881291012493
2012-12-19,33430110000.0,20573000000.0,1.6249506634909834
2012-12-20,33379168880.0,20573000000.0,1.622474548194235
2012-12-21,33213610239.999996,20573000000.0,1.6144271734798035
2012-12-24,33092625080.0,20573000000.0,1.6085463996500267
2012-12-26,32704199040.0,20573000000.0,1.5896660205123219
2012-12-27,32831551840.0,20573000000.0,1.5958563087541924
2012-12-28,32201155480.0,20573000000.0,1.5652143819569337
2012-12-31,33812168400.0,20573000000.0,1.6435215282165945
2013-01-02,34884974880.0,20573000000.0,1.695667859816264
2013-01-03,33578208720.0,20573000000.0,1.6321493569241239
2013-01-04,33546644320.0,20573000000.0,1.6306150935692412
2013-01-07,32422951680.0,20573000000.0,1.5759953181354203
2013-01-08,32568147920.000004,20573000000.0,1.5830529295678804
2013-01-09,32397700160.0,20573000000.0,1.5747679074515142
2013-01-10,32517644880.0,20573000000.0,1.580598108200068
2013-01-11,31930547040.0,20573000000.0,1.5520608097992514
2013-01-14,32416638800.0,20573000000.0,1.5756884654644436
2013-01-15,32978485120.0,20573000000.0,1.6029983531813543
2013-01-16,34417821760.0,20573000000.0,1.6729607621640015
2013-01-17,34815533200.0,20573000000.0,1.6922924804355224
2013-01-18,34765030160.0,20573000000.0,1.68983765906771
2013-01-22,34474637680.0,20573000000.0,1.67572243620279
2013-01-23,35049109760.0,20573000000.0,1.7036460292616535
2013-01-24,35427882560.0,20573000000.0,1.722057189520245
2013-01-25,35863471280.0,20573000000.0,1.743230023817625
2013-01-28,36040231920.0,20573000000.0,1.7518218986049676
2013-01-29,37801525440.0,20573000000.0,1.8374337938074174
2013-01-30,38357058880.0,20573000000.0,1.8644368288533515
2013-01-31,38237114160.0,20573000000.0,1.8586066281047975
2013-02-01,39613322000.0,20573000000.0,1.9255005103776794
2013-02-04,38647451360.0,20573000000.0,1.8785520517182714
2013-02-05,38514880880.0,20573000000.0,1.8721081456277646
2013-02-06,38963095360.0,20573000000.0,1.8938946852670977
2013-02-07,39935278880.0,20573000000.0,1.941149996597482
2013-02-08,40415057760.0,20573000000.0,1.964470799591698
2013-02-11,40516063840.00001,20573000000.0,1.9693804423273227
2013-02-12,40673885840.00001,20573000000.0,1.9770517591017356
2013-02-13,40471873680.0,20573000000.0,1.9672324736304865
2013-02-14,40926401040.0,20573000000.0,1.9893258659407962
2013-02-15,40509750960.0,20573000000.0,1.9690735896563456
2013-02-19,40882210880.0,20573000000.0,1.9871778972439604
2013-02-20,39543880320.0,20573000000.0,1.9221251309969378
2013-02-21,39322929520.0,20573000000.0,1.9113852875127595
2013-02-22,40471873680.0,20775000000.0,1.948104629602888
2013-02-25,38723205920.0,20775000000.0,1.8639328962695547
2013-02-26,38653764240.0,20775000000.0,1.860590336462094
2013-02-27,39764831120.0,20775000000.0,1.914071293381468
2013-02-28,39745892480.0,20775000000.0,1.9131596861612514
2013-03-01,40339303200.0,20775000000.0,1.941723379061372
2013-03-04,41462995840.00001,20775000000.0,1.9958120741275576
2013-03-05,41519811760.0,20775000000.0,1.9985468957882069
2013-03-06,41696572400.0,20775000000.0,2.0070552298435618
2013-03-07,41582940560.0,20775000000.0,2.0015855865222623
2013-03-08,41683946640.0,20775000000.0,2.006447491696751
2013-03-11,41469308720.0,20775000000.0,1.9961159432009628
2013-03-12,41803891360.0,20775000000.0,2.012221004091456
2013-03-13,40749640400.0,20775000000.0,1.9614748688327317
2013-03-14,41002155600.0,20775000000.0,1.973629631768953
2013-03-15,40497125200.0,20775000000.0,1.9493201058965102
2013-03-18,41052658640.0,20775000000.0,1.9760605843561974
2013-03-19,41292548080.0,20775000000.0,1.9876076091456076
2013-03-20,42637191520.00001,20775000000.0,2.052331721780987
2013-03-21,42182664159.99999,20775000000.0,2.0304531484957877
2013-03-22,42643504400.0,20775000000.0,2.0526355908543925
2013-03-25,42207915680.0,20775000000.0,2.0316686247894102
2013-03-26,42447805120.0,20775000000.0,2.0432156495788205
2013-03-27,43098031760.0,20775000000.0,2.074514164139591
2013-03-28,44171221360.0,20775000000.0,2.126171906618532
2013-04-01,43584228720.0,20775000000.0,2.097917146570397
2013-04-02,42000718680.0,20775000000.0,2.0216952433213
2013-04-03,39248427420.0,20775000000.0,1.8892143162454873
2013-04-04,39204441030.0,20775000000.0,1.8870970411552346
2013-04-05,39154170870.0,20775000000.0,1.8846772981949458
2013-04-08,39977344740.0,20775000000.0,1.9243005891696752
2013-04-09,40630856820.0,20775000000.0,1.9557572476534295
2013-04-10,40128155220.0,20775000000.0,1.9315598180505416
2013-04-11,38965657770.0,20775000000.0,1.8756032620938627
2013-04-12,38123632590.0,20775000000.0,1.8350725675090254
2013-04-15,36144245040.0,20775000000.0,1.7397951884476535
2013-04-16,37250188560.0,20775000000.0,1.7930295335740072
2013-04-17,36439582230.0,20775000000.0,1.7540111783393502
2013-04-18,35962015710.0,20775000000.0,1.7310236202166065
2013-04-19,36345325680.0,20775000000.0,1.7494741602888086
2013-04-22,37344445110.0,20775000000.0,1.7975665516245487
2013-04-23,38425253550.0,20775000000.0,1.8495910252707581
2013-04-24,38846266140.0,20775000000.0,1.869856372563177
2013-04-25,38896536300.0,20775000000.0,1.8722761155234657
2013-04-26,38708023200.0,20775000000.0,1.8632020794223827
2013-04-29,38833698600.0,20775000000.0,1.8692514368231048
2013-04-30,38299578150.0,20775000000.0,1.843541667870036
2013-05-01,37495255590.0,20775000000.0,1.804825780505415
2013-05-02,37891133100.0,21344000000.0,1.7752592344452773
2013-05-03,39072481860.0,21344000000.0,1.8306072835457272
2013-05-06,40134438990.0,21344000000.0,1.8803616468328337
2013-05-07,40517748960.0,21344000000.0,1.8983203223388305
2013-05-08,39845385570.0,21344000000.0,1.866819039074213
2013-05-09,39041063010.0,21344000000.0,1.8291352609632683
2013-05-10,38569780260.0,21344000000.0,1.8070549222263868
2013-05-13,38940522690.0,21344000000.0,1.8244247886994003
2013-05-14,40266398160.0,21344000000.0,1.8865441416791604
2013-05-15,40813086150.0,21344000000.0,1.912157334613943
2013-05-16,40115587680.0,21344000000.0,1.8794784332833583
2013-05-17,41133558419.99999,21344000000.0,1.927171964955022
2013-05-20,41447746919.99999,21344000000.0,1.9418921907796098
2013-05-21,41108423340.0,21344000000.0,1.9259943468890555
2013-05-22,41089572030.0,21344000000.0,1.9251111333395803
2013-05-23,41001599250.0,21344000000.0,1.9209894701086956
2013-05-24,41139842190.0,21344000000.0,1.9274663694715142
2013-05-28,41799638040.0,21344000000.0,1.9583788437031484
2013-05-29,42000718680.0,21344000000.0,1.9677997882308846
2013-05-30,41956732290.0,21344000000.0,1.9657389566154422
2013-05-31,41831056889.99999,21344000000.0,1.959850866285607
2013-06-03,41523152160.0,21344000000.0,1.9454250449775112
2013-06-04,40957612860.00001,21344000000.0,1.9189286384932538
2013-06-05,39971060970.0,21344000000.0,1.872707129404048
2013-06-06,40844505000.0,21344000000.0,1.9136293571964018
2013-06-07,41391192990.0,21344000000.0,1.9392425501311845
2013-06-10,40913626470.0,21344000000.0,1.916867806877811
2013-06-11,40190992920.0,21344000000.0,1.8830112874812595
2013-06-12,39782547870.0,21344000000.0,1.8638749939092953
2013-06-13,40536600270.0,21344000000.0,1.899203535888306
2013-06-14,40096736370.0,21344000000.0,1.878595219733883
2013-06-17,40379506020.0,21344000000.0,1.891843422976012
2013-06-18,40461195030.0,21344000000.0,1.8956706816904048
2013-06-19,39983628510.0,21344000000.0,1.8732959384370316
2013-06-20,37947687030.0,21344000000.0,1.777908875093703
2013-06-21,37231337250.0,21344000000.0,1.744346760213643
2013-06-24,35936880630.0,21344000000.0,1.683699429816342
2013-06-25,37331877570.0,21344000000.0,1.7490572324775113
2013-06-26,37526674440.0,21344000000.0,1.7581837724887557
2013-06-27,37212485940.0,21344000000.0,1.743463546664168
2013-06-28,37017689070.0,21344000000.0,1.7343370066529236
2013-07-01,36744529400.0,21344000000.0,1.721539046101949
2013-07-02,35609129680.0,21344000000.0,1.6683437818590705
2013-07-03,35983437280.0,21344000000.0,1.6858806821589205
2013-07-05,35708945040.0,21344000000.0,1.673020288605697
2013-07-08,36650952500.0,21344000000.0,1.7171548210269865
2013-07-09,36501229460.0,21344000000.0,1.7101400609070465
2013-07-10,34991522140.0,21344000000.0,1.639407896364318
2013-07-11,36033344960.0,21344000000.0,1.688218935532234
2013-07-12,36863060140.0,21344000000.0,1.7270923978635682
2013-07-15,36950398580.0,21344000000.0,1.7311843412668666
2013-07-16,35958483440.0,21344000000.0,1.6847115554722638
2013-07-17,36208021840.0,21344000000.0,1.6964028223388306
2013-07-18,35509314320.0,21344000000.0,1.6636672751124437
2013-07-19,35864906540.0,21344000000.0,1.6803273303973014
2013-07-22,36158114160.0,21344000000.0,1.6940645689655172
2013-07-23,37112598540.0,21344000000.0,1.738783664730135
2013-07-24,36707098640.0,21344000000.0,1.719785356071964
2013-07-25,37068929320.0,21344000000.0,1.7367376930284857
2013-07-26,36806914000.0,21344000000.0,1.7244618628185906
2013-07-29,36781960160.0,21344000000.0,1.7232927361319341
2013-07-30,36476275620.0,21344000000.0,1.7089709342203898
2013-07-31,38366529000.0,21344000000.0,1.7975322807346328
2013-08-01,37755159920.0,21655000000.0,1.7434846418840915
2013-08-02,36438844860.0,21655000000.0,1.6826989083352575
2013-08-05,36058298800.0,21655000000.0,1.665125781574694
2013-08-06,36376460260.0,21655000000.0,1.6798180678827062
2013-08-07,36158114160.0,21655000000.0,1.6697351262987763
2013-08-08,36806914000.0,21655000000.0,1.6996958670053106
2013-08-09,36757006320.0,21655000000.0,1.6973911946432694
2013-08-12,36289121820.0,21655000000.0,1.6757848912491342
2013-08-13,36863060140.0,21655000000.0,1.702288623412607
2013-08-14,36675906340.0,21655000000.0,1.6936461020549527
2013-08-15,35652798900.0,21655000000.0,1.6464003186331102
2013-08-16,35122529800.0,21655000000.0,1.6219131747864235
2013-08-19,34523637640.0,21655000000.0,1.5942571064419302
2013-08-20,35565460460.0,21655000000.0,1.6423671419995383
2013-08-21,36151875700.0,21655000000.0,1.669447042253521
2013-08-22,36251691060.0,21655000000.0,1.6740563869776033
2013-08-23,36251691060.0,21655000000.0,1.6740563869776033
2013-08-26,36264167980.0,21655000000.0,1.6746325550681136
2013-08-27,35621606600.0,21655000000.0,1.6449598984068345
2013-08-28,36201783380.0,21655000000.0,1.6717517146155623
2013-08-29,36008391120.0,21655000000.0,1.662821109212653
2013-08-30,35621606600.0,21655000000.0,1.6449598984068345
2013-09-03,36251691060.0,21655000000.0,1.6740563869776033
2013-09-04,36825629380.0,21655000000.0,1.700560119141076
2013-09-05,36058298800.0,21655000000.0,1.665125781574694
2013-09-06,35821237320.0,21655000000.0,1.6541785878549988
2013-09-09,35852429620.0,21655000000.0,1.6556190080812745
2013-09-10,35428214340.0,21655000000.0,1.6360292930039253
2013-09-11,35515552780.0,21655000000.0,1.640062469637497
2013-09-12,35216106700.0,21655000000.0,1.6262344354652505
2013-09-13,35640321980.0,21655000000.0,1.6458241505426
2013-09-16,35453168180.0,21655000000.0,1.6371816291849457
2013-09-17,34966568300.0,21655000000.0,1.614711073655045
2013-09-18,35715183500.0,21655000000.0,1.6492811590856615
2013-09-19,36276644900.0,21655000000.0,1.675208723158624
2013-09-20,36139398780.0,21655000000.0,1.668870874163011
2013-09-23,35814998860.0,21655000000.0,1.6538905038097438
2013-09-24,36039583420.0,21655000000.0,1.6642615294389287
2013-09-25,36214260300.0,21655000000.0,1.6723278827060726
2013-09-26,36482514080.0,21655000000.0,1.6847154966520435
2013-09-27,36513706380.0,21655000000.0,1.6861559168783191
2013-09-30,36070775720.0,21655000000.0,1.6657019496652044
2013-10-01,35839463100.0,21655000000.0,1.655020230893558
2013-10-02,36631769020.0,21655000000.0,1.6916078974832602
2013-10-03,36866984840.0,21655000000.0,1.702469861002078
2013-10-04,36625579130.0,21655000000.0,1.6913220563380282
2013-10-07,35839463100.0,21655000000.0,1.655020230893558
2013-10-08,35214284210.0,21655000000.0,1.6261502752251211
2013-10-09,35220474100.0,21655000000.0,1.6264361163703533
2013-10-10,36254185730.0,21655000000.0,1.6741715876241052
2013-10-11,37096010770.0,21655000000.0,1.7130459833756637
2013-10-14,37436454720.0,21655000000.0,1.7287672463634265
2013-10-15,36829845500.0,21655000000.0,1.7007548141306859
2013-10-16,37591201970.0,21655000000.0,1.7359132749942277
2013-10-17,38513495580.0,21655000000.0,1.7785036056338028
2013-10-18,39293421720.0,21655000000.0,1.8145195899330409
2013-10-21,39559586990.0,21655000000.0,1.826810759178019
2013-10-22,40160006320.0,21655000000.0,1.8545373502655276
2013-10-23,40023828740.0,21655000000.0,1.8482488450704226
2013-10-24,39138674470.0,21655000000.0,1.8073735613022397
2013-10-25,39243902600.0,21655000000.0,1.8122328607711844
2013-10-28,39169623920.0,21655000000.0,1.8088027670284
2013-10-29,39701954460.0,21655000000.0,1.833385105518356
2013-10-30,40376652470.0,21655000000.0,1.8645417903486492
2013-10-31,39881461270.00001,21550000000.0,1.850647854756381
2013-11-01,39695764570.0,21550000000.0,1.8420308385150812
2013-11-04,39887651160.0,21550000000.0,1.8509350886310905
2013-11-05,39782423030.0,21550000000.0,1.846052112761021
2013-11-06,39838132040.0,21550000000.0,1.8486372176334107
2013-11-07,39516257760.0,21550000000.0,1.8337010561484919
2013-11-08,40457121040.0,21550000000.0,1.8773606051044083
2013-11-11,40537589610.0,21550000000.0,1.881094645475638
2013-11-12,40488070490.0,21550000000.0,1.8787967744779583
2013-11-13,40884223450.0,21550000000.0,1.8971797424593968
2013-11-14,41818896840.0,21550000000.0,1.9405520575406032
2013-11-15,41534161900.0,21550000000.0,1.9273392993039442
2013-11-18,41602250689.99999,21550000000.0,1.9304988719257536
2013-11-19,41948884530.0,21550000000.0,1.9465839689095128
2013-11-20,41490832670.0,21550000000.0,1.9253286621809744
2013-11-21,41781757500.0,21550000000.0,1.9388286542923434
2013-11-22,42388366720.0,21550000000.0,1.966977574013921
2013-11-25,42487404960.0,21550000000.0,1.9715733160092808
2013-11-26,42555493750.0,21550000000.0,1.9747328886310904
2013-11-27,43403508680.0,21550000000.0,2.0140839294663575
2013-11-29,43087824290.0,21550000000.0,1.9994350018561484
2013-12-02,44171055040.0,21550000000.0,2.0497009299303945
2013-12-03,43700623400.0,21550000000.0,2.027871155452436
2013-12-04,43075444510.0,21550000000.0,1.9988605341067285
2013-12-05,43162102970.0,21550000000.0,2.0028818083526683
2013-12-06,44096776360.0,21550000000.0,2.046254123433875
2013-12-09,44461979870.0,21550000000.0,2.0632009220417635
2013-12-10,44325802290.0,21550000000.0,2.0568817767981438
2013-12-11,43855370650.0,21550000000.0,2.0350520023201857
2013-12-12,44084396580.0,21550000000.0,2.045679655684455
2013-12-13,44319612400.0,21550000000.0,2.056594542923434
2013-12-16,44944791290.0,21550000000.0,2.0856051642691416
2013-12-17,44938601400.0,21550000000.0,2.0853179303944316
2013-12-18,45792806220.0,21550000000.0,2.124956205104408
2013-12-19,45136677880.0,21550000000.0,2.0945094143851506
2013-12-20,45823755670.0,21550000000.0,2.126392374477958
2013-12-23,46058971490.0,21550000000.0,2.1373072617169373
2013-12-24,46263237860.0,21550000000.0,2.1467859795823667
2013-12-26,46498453680.0,21550000000.0,2.1577008668213455
2013-12-27,46269427750.0,21550000000.0,2.1470732134570767
2013-12-30,46250858080.0,21550000000.0,2.146211511832947
2013-12-31,47742621570.0,21550000000.0,2.215434875638051
2014-01-02,45073008750.0,21550000000.0,2.0915549303944316
2014-01-03,44978676750.0,21550000000.0,2.0871775754060327
2014-01-06,45403170750.0,21550000000.0,2.1068756728538283
2014-01-07,45409066500.0,21550000000.0,2.1071492575406032
2014-01-08,45320630250.0,21550000000.0,2.103045487238979
2014-01-09,46063494750.0,21550000000.0,2.137517157772622
2014-01-10,45986850000.0,21550000000.0,2.1339605568445474
2014-01-13,44695680750.0,21550000000.0,2.0740455104408353
2014-01-14,45096591750.0,21550000000.0,2.0926492691415315
2014-01-15,44536495500.0,21550000000.0,2.0666587238979117
2014-01-16,44448059250.0,21550000000.0,2.0625549535962877
2014-01-17,44819491500.0,21550000000.0,2.079790788863109
2014-01-21,45338317500.0,21550000000.0,2.103866241299304
2014-01-22,45456232500.0,21550000000.0,2.109337935034803
2014-01-23,45515190000.0,21550000000.0,2.112073781902552
2014-01-24,43887963000.0,21550000000.0,2.0365644083526684
2014-01-27,44159167500.0,21550000000.0,2.0491493039443154
2014-01-28,44265291000.0,21550000000.0,2.0540738283062643
2014-01-29,43734673500.00001,21550000000.0,2.02945120649652
2014-01-30,43369137000.0,21550000000.0,2.0124889559164734
2014-01-31,43092036750.0,21550000000.0,1.999630475638051
2014-02-03,42072072000.0,21550000000.0,1.952300324825986
2014-02-04,41942365500.0,21550000000.0,1.9462814617169373
2014-02-05,41665265250.0,21550000000.0,1.933422981438515
2014-02-06,43215847500.0,21550000000.0,2.0053757540603248
2014-02-07,43793631000.0,21550000000.0,2.032187053364269
2014-02-10,42608585250.0,21550000000.0,1.9771965313225057
2014-02-11,43681611750.0,21550000000.0,2.026988944315545
2014-02-12,43416303000.0,21550000000.0,2.014677633410673
2014-02-13,44011773750.0,21550000000.0,2.042309686774942
2014-02-14,44766429750.00001,21550000000.0,2.077328526682135
2014-02-18,44442163500.0,21550000000.0,2.0622813689095127
2014-02-19,44377310250.0,21550000000.0,2.0592719373549886
2014-02-20,44389101750.0,21550000000.0,2.059819106728538
2014-02-21,44188646250.0,21950000000.0,2.0131501708428248
2014-02-24,44955093750.0,21950000000.0,2.0480680523917996
2014-02-25,45709749750.0,21950000000.0,2.082448735763098
2014-02-26,45255777000.0,21950000000.0,2.0617666059225512
2014-02-27,44064835500.0,21950000000.0,2.007509589977221
2014-02-28,44135584500.0,21950000000.0,2.01073277904328
2014-03-03,44135584500.0,21950000000.0,2.01073277904328
2014-03-04,44854866000.0,21950000000.0,2.043501867881549
2014-03-05,45285255750.0,21950000000.0,2.0631096013667425
2014-03-06,46069390500.0,21950000000.0,2.0988332801822325
2014-03-07,46034016000.0,21950000000.0,2.0972216856492025
2014-03-10,46375969500.0,21950000000.0,2.1128004328018224
2014-03-11,46623591000.0,21950000000.0,2.12408159453303
2014-03-12,47166000000.0,21950000000.0,2.14879271070615
2014-03-13,46069390500.0,21950000000.0,2.0988332801822325
2014-03-14,46393656750.0,21950000000.0,2.113606230068337
2014-03-17,46782776250.0,21950000000.0,2.131333769931663
2014-03-18,47372351250.0,21950000000.0,2.15819367881549
2014-03-19,46240367250.00001,21950000000.0,2.1066226537585426
2014-03-20,46281637500.0,21950000000.0,2.10850284738041
2014-03-21,45957371250.0,21950000000.0,2.0937298974943053
2014-03-24,45644896500.0,21950000000.0,2.079494145785877
2014-03-25,46104765000.0,21950000000.0,2.100444874715262
2014-03-26,45521085750.0,21950000000.0,2.0738535649202734
2014-03-27,45314734500.0,21950000000.0,2.0644525968109337
2014-03-28,45190923750.0,21950000000.0,2.0588120159453305
2014-03-31,45432649500.0,21950000000.0,2.069824578587699
2014-04-01,46219666100.0,21950000000.0,2.105679548974943
