date,FE,FE_SHE,PB Ratio
2009-08-26,13895459999.999998,8973000000.0,1.5485857572718151
2009-08-27,13956660000.0,8973000000.0,1.5554062186559678
2009-08-28,13993379999.999998,8973000000.0,1.5594984954864592
2009-08-31,13809780000.0,8973000000.0,1.539037111334002
2009-09-01,13773060000.0,8973000000.0,1.5349448345035106
2009-09-02,13681260000.0,8973000000.0,1.5247141424272819
2009-09-03,13910760000.0,8973000000.0,1.5502908726178535
2009-09-04,14036220000.0,8973000000.0,1.564272818455366
2009-09-08,14082120000.000002,8973000000.0,1.5693881644934806
2009-09-09,14176980000.0,8973000000.0,1.5799598796389167
2009-09-10,14259600000.0,8973000000.0,1.5891675025075225
2009-09-11,14048459999.999998,8973000000.0,1.5656369107321964
2009-09-14,14256540000.000002,8973000000.0,1.5888264794383151
2009-09-15,14329980000.0,8973000000.0,1.597011033099298
2009-09-16,14614560000.0,8973000000.0,1.6287261785356069
2009-09-17,14320800000.0,8973000000.0,1.595987963891675
2009-09-18,14375879999.999998,8973000000.0,1.602126379137412
2009-09-21,14397300000.0,8973000000.0,1.6045135406218656
2009-09-22,14421780000.0,8973000000.0,1.6072417251755267
2009-09-23,14339160000.0,8973000000.0,1.5980341023069207
2009-09-24,14189220000.0,8973000000.0,1.5813239719157473
2009-09-25,13975020000.0,8973000000.0,1.5574523570712135
2009-09-28,14140260000.0,8973000000.0,1.5758676028084253
2009-09-29,14121900000.0,8973000000.0,1.5738214643931796
2009-09-30,13990320000.0,8973000000.0,1.5591574724172517
2009-10-01,13684320000.0,8973000000.0,1.5250551654964895
2009-10-02,13705740000.0,8973000000.0,1.5274423269809427
2009-10-05,13870980000.0,8973000000.0,1.5458575727181545
2009-10-06,14088240000.0,8973000000.0,1.5700702106318958
2009-10-07,13846500000.0,8973000000.0,1.5431293881644934
2009-10-08,13889340000.0,8973000000.0,1.5479037111334002
2009-10-09,14017860000.0,8973000000.0,1.5622266800401203
2009-10-12,14091300000.0,8973000000.0,1.5704112337011034
2009-10-13,14192280000.0,8973000000.0,1.5816649949849548
2009-10-14,14229000000.0,8973000000.0,1.5857572718154462
2009-10-15,14430959999.999998,8973000000.0,1.6082647943831492
2009-10-16,14421780000.0,8973000000.0,1.6072417251755267
2009-10-19,14486040000.000002,8973000000.0,1.614403209628887
2009-10-20,14222879999.999998,8973000000.0,1.5850752256770309
2009-10-21,14216760000.0,8973000000.0,1.584393179538616
2009-10-22,14244300000.0,8973000000.0,1.5874623871614844
2009-10-23,14054580000.0,8973000000.0,1.5663189568706117
2009-10-26,13766940000.0,8973000000.0,1.5342627883650952
2009-10-27,13460940000.0,8973000000.0,1.500160481444333
2009-10-28,13363020000.0,8973000000.0,1.4892477432296891
2009-10-29,13574160000.0,8973000000.0,1.512778335005015
2009-10-30,13243680000.0,8973000000.0,1.4759478435305917
2009-11-02,12989700000.0,8973000000.0,1.447642928786359
2009-11-03,12864240000.0,8973000000.0,1.4336609829488465
2009-11-04,12852000000.0,8973000000.0,1.4322968906720162
2009-11-05,13038660000.0,8973000000.0,1.453099297893681
2009-11-06,12971340000.0,8973000000.0,1.4455967903711133
2009-11-09,13225320000.0,8492000000.0,1.5573857748469147
2009-11-10,13228379999.999998,8492000000.0,1.5577461139896371
2009-11-11,13099860000.0,8492000000.0,1.5426118699952898
2009-11-12,12741840000.0,8492000000.0,1.5004521902967498
2009-11-13,12873420000.0,8492000000.0,1.5159467734338201
2009-11-16,13026420000.0,8492000000.0,1.5339637305699483
2009-11-17,13050900000.0,8492000000.0,1.5368464437117286
2009-11-18,13060080000.0,8492000000.0,1.5379274611398963
2009-11-19,12867300000.0,8492000000.0,1.515226095148375
2009-11-20,12836700000.0,8492000000.0,1.5116227037211494
2009-11-23,12885660000.0,8492000000.0,1.5173881300047103
2009-11-24,12974400000.0,8492000000.0,1.5278379651436647
2009-11-25,13206959999.999998,8492000000.0,1.555223739990579
2009-11-27,13038660000.0,8492000000.0,1.5354050871408385
2009-11-30,13182480000.0,8492000000.0,1.552341026848799
2009-12-01,13295700000.0,8492000000.0,1.5656735751295336
2009-12-02,13433400000.0,8492000000.0,1.581888836552049
2009-12-03,13745520000.0,8492000000.0,1.6186434291097505
2009-12-04,13647600000.0,8492000000.0,1.6071125765426284
2009-12-07,13739400000.0,8492000000.0,1.6179227508243053
2009-12-08,13586400000.0,8492000000.0,1.599905793688177
2009-12-09,13711860000.0,8492000000.0,1.6146796985398022
2009-12-10,14020920000.0,8492000000.0,1.651073951954781
2009-12-11,14287140000.0,8492000000.0,1.682423457371644
2009-12-14,14467680000.0,8492000000.0,1.7036834667922751
2009-12-15,14455440000.0,8492000000.0,1.702242110221385
2009-12-16,14198400000.0,8492000000.0,1.6719736222326895
2009-12-17,14311620000.000002,8492000000.0,1.6853061705134247
2009-12-18,14342220000.0,8492000000.0,1.68890956194065
2009-12-21,14437080000.0,8492000000.0,1.7000800753650493
2009-12-22,14345280000.0,8492000000.0,1.6892699010833725
2009-12-23,14482980000.0,8492000000.0,1.705485162505888
2009-12-24,14522760000.0,8492000000.0,1.7101695713612812
2009-12-28,14476860000.0,8492000000.0,1.7047644842204428
2009-12-29,14473800000.0,8492000000.0,1.7044041450777203
2009-12-30,14531940000.0,8492000000.0,1.711250588789449
2009-12-31,14213700000.0,8492000000.0,1.6737753179463024
2010-01-04,14311620000.000002,8492000000.0,1.6853061705134247
2010-01-05,14152500000.0,8492000000.0,1.666568535091851
2010-01-06,14305500000.0,8492000000.0,1.6845854922279793
2010-01-07,14091300000.0,8492000000.0,1.6593617522374
2010-01-08,14017860000.0,8492000000.0,1.6507136128120583
2010-01-11,14262660000.0,8492000000.0,1.6795407442298633
2010-01-12,14284080000.0,8492000000.0,1.6820631182289214
2010-01-13,14366700000.0,8492000000.0,1.6917922750824306
2010-01-14,14342220000.0,8492000000.0,1.68890956194065
2010-01-15,14287140000.0,8492000000.0,1.682423457371644
2010-01-19,14391180000.0,8492000000.0,1.694674988224211
2010-01-20,14189220000.0,8492000000.0,1.6708926048045218
2010-01-21,13812840000.0,8492000000.0,1.6265708902496467
2010-01-22,13503780000.0,8492000000.0,1.590176636834668
2010-01-25,13583340000.0,8492000000.0,1.5995454545454546
2010-01-26,13650660000.0,8492000000.0,1.607472915685351
2010-01-27,13531320000.0,8492000000.0,1.593419689119171
2010-01-28,13359959999.999998,8492000000.0,1.5732406971267072
2010-01-29,13347720000.0,8492000000.0,1.5717993405558173
2010-02-01,13387500000.0,8492000000.0,1.5764837494112105
2010-02-02,13494600000.0,8492000000.0,1.5890956194065002
2010-02-03,13115160000.0,8492000000.0,1.5444135657089024
2010-02-04,12827520000.0,8492000000.0,1.5105416862929817
2010-02-05,12714300000.0,8492000000.0,1.4972091380122468
2010-02-08,12542940000.0,8492000000.0,1.4770301460197832
2010-02-09,12772440000.0,8492000000.0,1.5040555817239756
2010-02-10,12686760000.0,8492000000.0,1.4939660857277437
2010-02-11,12114540000.000002,8492000000.0,1.4265826660386247
2010-02-12,11992140000.0,8492000000.0,1.412169100329722
2010-02-16,11998260000.0,8492000000.0,1.4128897786151673
2010-02-17,11802420000.0,8492000000.0,1.3898280734809232
2010-02-18,11872800000.0,8492000000.0,1.3981158737635422
2010-02-19,12148200000.0,8559000000.0,1.419348054679285
2010-02-22,12160440000.0,8559000000.0,1.4207781282860148
2010-02-23,11998260000.0,8559000000.0,1.4018296529968455
2010-02-24,11970720000.0,8559000000.0,1.3986119873817036
2010-02-25,11955420000.0,8559000000.0,1.3968243953732913
2010-02-26,11826900000.0,8559000000.0,1.3818086225026287
2010-03-01,11955420000.0,8559000000.0,1.3968243953732913
2010-03-02,12031920000.0,8559000000.0,1.4057623554153522
2010-03-03,11909520000.0,8559000000.0,1.3914616193480547
2010-03-04,11909520000.0,8559000000.0,1.3914616193480547
2010-03-05,12120660000.0,8559000000.0,1.416130389064143
2010-03-08,12090060000.0,8559000000.0,1.4125552050473187
2010-03-09,12074760000.0,8559000000.0,1.4107676130389064
2010-03-10,12166560000.0,8559000000.0,1.4214931650893796
2010-03-11,12157379999.999998,8559000000.0,1.4204206098843322
2010-03-12,12071700000.0,8559000000.0,1.410410094637224
2010-03-15,12145140000.0,8559000000.0,1.4189905362776025
2010-03-16,12194100000.0,8559000000.0,1.4247108307045215
2010-03-17,12236940000.0,8559000000.0,1.4297160883280757
2010-03-18,12114540000.000002,8559000000.0,1.4154153522607784
2010-03-19,12172680000.0,8559000000.0,1.4222082018927444
2010-03-22,12203280000.0,8559000000.0,1.4257833859095688
2010-03-23,12374640000.0,8559000000.0,1.4458044164037855
2010-03-24,12322620000.000002,8559000000.0,1.4397266035751843
2010-03-25,11937060000.0,8559000000.0,1.3946792849631966
2010-03-26,11869740000.0,8559000000.0,1.386813880126183
2010-03-29,11930940000.0,8559000000.0,1.3939642481598318
2010-03-30,11897280000.0,8559000000.0,1.3900315457413248
2010-03-31,11961540000.000002,8559000000.0,1.3975394321766563
2010-04-01,0.0,8559000000.0,0.0
2010-04-05,0.0,8559000000.0,0.0
2010-04-06,0.0,8559000000.0,0.0
2010-04-07,0.0,8559000000.0,0.0
2010-04-08,0.0,8559000000.0,0.0
2010-04-09,0.0,8559000000.0,0.0
2010-04-12,0.0,8559000000.0,0.0
2010-04-13,0.0,8559000000.0,0.0
2010-04-14,0.0,8559000000.0,0.0
2010-04-15,0.0,8559000000.0,0.0
2010-04-16,0.0,8559000000.0,0.0
2010-04-19,0.0,8559000000.0,0.0
2010-04-20,0.0,8559000000.0,0.0
2010-04-21,0.0,8559000000.0,0.0
2010-04-22,0.0,8559000000.0,0.0
2010-04-23,0.0,8559000000.0,0.0
2010-04-26,0.0,8559000000.0,0.0
2010-04-27,0.0,8559000000.0,0.0
2010-04-28,0.0,8559000000.0,0.0
2010-04-29,0.0,8559000000.0,0.0
2010-04-30,0.0,8559000000.0,0.0
2010-05-03,0.0,8559000000.0,0.0
2010-05-04,0.0,8546000000.0,0.0
2010-05-05,0.0,8546000000.0,0.0
2010-05-06,0.0,8546000000.0,0.0
2010-05-07,0.0,8546000000.0,0.0
2010-05-10,0.0,8546000000.0,0.0
2010-05-11,0.0,8546000000.0,0.0
2010-05-12,0.0,8546000000.0,0.0
2010-05-13,0.0,8546000000.0,0.0
2010-05-14,0.0,8546000000.0,0.0
2010-05-17,0.0,8546000000.0,0.0
2010-05-18,0.0,8546000000.0,0.0
2010-05-19,0.0,8546000000.0,0.0
2010-05-20,0.0,8546000000.0,0.0
2010-05-21,0.0,8546000000.0,0.0
2010-05-24,0.0,8546000000.0,0.0
2010-05-25,0.0,8546000000.0,0.0
2010-05-26,0.0,8546000000.0,0.0
2010-05-27,0.0,8546000000.0,0.0
2010-05-28,0.0,8546000000.0,0.0
2010-06-01,0.0,8546000000.0,0.0
2010-06-02,0.0,8546000000.0,0.0
2010-06-03,0.0,8546000000.0,0.0
2010-06-04,0.0,8546000000.0,0.0
2010-06-07,0.0,8546000000.0,0.0
2010-06-08,0.0,8546000000.0,0.0
2010-06-09,0.0,8546000000.0,0.0
2010-06-10,0.0,8546000000.0,0.0
2010-06-11,0.0,8546000000.0,0.0
2010-06-14,0.0,8546000000.0,0.0
2010-06-15,0.0,8546000000.0,0.0
2010-06-16,0.0,8546000000.0,0.0
2010-06-17,0.0,8546000000.0,0.0
2010-06-18,0.0,8546000000.0,0.0
2010-06-21,0.0,8546000000.0,0.0
2010-06-22,0.0,8546000000.0,0.0
2010-06-23,0.0,8546000000.0,0.0
2010-06-24,0.0,8546000000.0,0.0
2010-06-25,0.0,8546000000.0,0.0
2010-06-28,0.0,8546000000.0,0.0
2010-06-29,0.0,8546000000.0,0.0
2010-06-30,0.0,8546000000.0,0.0
2010-07-01,10662800000.0,8546000000.0,1.2476948279897029
2010-07-02,10553000000.0,8546000000.0,1.2348467119120057
2010-07-06,10668900000.0,8546000000.0,1.2484086122162414
2010-07-07,10989150000.0,8546000000.0,1.285882284109525
2010-07-08,11105049999.999998,8546000000.0,1.2994441844137605
2010-07-09,11288050000.0,8546000000.0,1.3208577112099227
2010-07-12,11364300000.0,8546000000.0,1.329780014041657
2010-07-13,11428350000.0,8546000000.0,1.3372747484203136
2010-07-14,11443600000.0,8546000000.0,1.3390592089866604
2010-07-15,11458850000.0,8546000000.0,1.3408436695530073
2010-07-16,11318550000.0,8546000000.0,1.3244266323426164
2010-07-19,11483250000.0,8546000000.0,1.3436988064591622
2010-07-20,11571700000.0,8546000000.0,1.3540486777439737
2010-07-21,11544250000.0,8546000000.0,1.3508366487245496
2010-07-22,11721150000.0,8546000000.0,1.3715363912941727
2010-07-23,11541200000.000002,8546000000.0,1.3504797566112803
2010-07-26,11550350000.0,8546000000.0,1.3515504329510881
2010-07-27,11837050000.0,8546000000.0,1.3850982915984087
2010-07-28,11812650000.0,8546000000.0,1.3822431546922538
2010-07-29,11614400000.0,8546000000.0,1.359045167329745
2010-07-30,11498500000.0,8546000000.0,1.345483267025509
2010-08-02,11724200000.0,8546000000.0,1.371893283407442
2010-08-03,11773000000.0,8839000000.0,1.3319380020364295
2010-08-04,11544250000.0,8839000000.0,1.30605837764453
2010-08-05,11501550000.0,8839000000.0,1.3012275144247087
2010-08-06,11443600000.0,8839000000.0,1.2946713429120942
2010-08-09,11428350000.0,8839000000.0,1.292946034619301
2010-08-10,11385650000.0,8839000000.0,1.2881151713994796
2010-08-11,11071500000.0,8839000000.0,1.2525738205679375
2010-08-12,10909850000.0,8839000000.0,1.2342855526643286
2010-08-13,11053200000.0,8839000000.0,1.2505034506165855
2010-08-16,11129450000.0,8839000000.0,1.259129992080552
2010-08-17,11303300000.0,8839000000.0,1.2787985066183958
2010-08-18,11245350000.0,8839000000.0,1.2722423351057812
2010-08-19,11031850000.0,8839000000.0,1.248088019006675
2010-08-20,10931200000.000002,8839000000.0,1.2367009842742394
2010-08-23,11004400000.0,8839000000.0,1.244982464079647
2010-08-24,10964750000.0,8839000000.0,1.2404966625183844
2010-08-25,10946450000.0,8839000000.0,1.2384262925670324
2010-08-26,10925100000.0,8839000000.0,1.2360108609571219
2010-08-27,11181299999.999998,8839000000.0,1.2649960402760492
2010-08-30,11080650000.0,8839000000.0,1.2536090055436135
2010-08-31,11141650000.0,8839000000.0,1.2605102387147868
2010-09-01,11422250000.0,8839000000.0,1.2922559113021834
2010-09-02,11425300000.0,8839000000.0,1.2926009729607422
2010-09-03,11522900000.0,8839000000.0,1.3036429460346193
2010-09-07,11416150000.0,8839000000.0,1.2915657879850662
2010-09-08,11397850000.0,8839000000.0,1.2894954180337141
2010-09-09,11468000000.0,8839000000.0,1.2974318361805635
2010-09-10,11407000000.0,8839000000.0,1.2905306030093902
2010-09-13,11388700000.000002,8839000000.0,1.2884602330580384
2010-09-14,11196550000.0,8839000000.0,1.2667213485688427
2010-09-15,11141650000.0,8839000000.0,1.2605102387147868
2010-09-16,11053200000.0,8839000000.0,1.2505034506165855
2010-09-17,11074550000.0,8839000000.0,1.2529188822264963
2010-09-20,11199600000.0,8839000000.0,1.2670664102274012
2010-09-21,11108100000.0,8839000000.0,1.2567145604706416
2010-09-22,11306350000.0,8839000000.0,1.2791435682769543
2010-09-23,11403950000.0,8839000000.0,1.2901855413508316
2010-09-24,11620500000.0,8839000000.0,1.3146849191084964
2010-09-27,11712000000.0,8839000000.0,1.3250367688652562
2010-09-28,11693700000.000002,8839000000.0,1.3229663989139044
2010-09-29,11754700000.0,8839000000.0,1.3298676320850775
2010-09-30,11754700000.0,8839000000.0,1.3298676320850775
2010-10-01,11861450000.0,8839000000.0,1.3419447901346306
2010-10-04,11763850000.0,8839000000.0,1.3309028170607535
2010-10-05,11840100000.0,8839000000.0,1.3395293585247199
2010-10-06,11779100000.0,8839000000.0,1.3326281253535468
2010-10-07,11730300000.0,8839000000.0,1.3271071388166082
2010-10-08,11733350000.0,8839000000.0,1.3274522004751668
2010-10-11,11724200000.0,8839000000.0,1.326417015499491
2010-10-12,11696750000.0,8839000000.0,1.323311460572463
2010-10-13,11861450000.0,8839000000.0,1.3419447901346306
2010-10-14,11788250000.0,8839000000.0,1.3336633103292228
2010-10-15,11873650000.0,8839000000.0,1.3433250367688652
2010-10-18,12026150000.0,8839000000.0,1.3605781196967983
2010-10-19,12026150000.0,8839000000.0,1.3605781196967983
2010-10-20,12099350000.0,8839000000.0,1.3688595995022061
2010-10-21,11995650000.0,8839000000.0,1.3571275031112118
2010-10-22,11443600000.0,8839000000.0,1.2946713429120942
2010-10-25,11324650000.0,8839000000.0,1.2812139382283063
2010-10-26,11117250000.0,8717000000.0,1.2753527589767122
2010-10-27,11059300000.0,8717000000.0,1.268704829643226
2010-10-28,11031850000.0,8717000000.0,1.2655558104852587
2010-10-29,11077600000.0,8717000000.0,1.2708041757485373
2010-11-01,11001350000.0,8717000000.0,1.2620569003097395
2010-11-02,11239250000.0,8717000000.0,1.2893483996787887
2010-11-03,10940350000.0,8717000000.0,1.2550590799587014
2010-11-04,10964750000.0,8717000000.0,1.2578582080991167
2010-11-05,10946450000.0,8717000000.0,1.2557588619938052
2010-11-08,10995250000.0,8717000000.0,1.2613571182746357
2010-11-09,11019650000.0,8717000000.0,1.264156246415051
2010-11-10,10876299999.999998,8717000000.0,1.2477113685901111
2010-11-11,10888500000.0,8717000000.0,1.249110932660319
2010-11-12,10787850000.0,8717000000.0,1.237564529081106
2010-11-15,10824450000.0,8717000000.0,1.241763221291729
2010-11-16,10726850000.0,8717000000.0,1.2305667087300678
2010-11-17,10888500000.0,8717000000.0,1.249110932660319
2010-11-18,10989150000.0,8717000000.0,1.260657336239532
2010-11-19,11056250000.0,8717000000.0,1.268354938625674
2010-11-22,10964750000.0,8717000000.0,1.2578582080991167
2010-11-23,10797000000.0,8717000000.0,1.2386142021337616
2010-11-24,10781750000.0,8717000000.0,1.2368647470460021
2010-11-26,10745150000.0,8717000000.0,1.2326660548353792
2010-11-29,10784800000.0,8717000000.0,1.237214638063554
2010-11-30,10708550000.0,8717000000.0,1.2284673626247562
2010-12-01,10736000000.0,8717000000.0,1.2316163817827235
2010-12-02,10876299999.999998,8717000000.0,1.2477113685901111
2010-12-03,10867150000.0,8717000000.0,1.2466616955374556
2010-12-06,10812250000.0,8717000000.0,1.240363657221521
2010-12-07,10845800000.0,8717000000.0,1.2442124584145922
2010-12-08,10873250000.0,8717000000.0,1.2473614775725594
2010-12-09,10858000000.0,8717000000.0,1.2456120224847997
2010-12-10,10873250000.0,8717000000.0,1.2473614775725594
2010-12-13,10897650000.0,8717000000.0,1.2501606057129746
2010-12-14,10983050000.0,8717000000.0,1.2599575542044281
2010-12-15,10931200000.000002,8717000000.0,1.254009406906046
2010-12-16,10986100000.0,8717000000.0,1.26030744522198
2010-12-17,11065400000.0,8717000000.0,1.2694046116783297
2010-12-20,11132500000.0,8717000000.0,1.2771022140644717
2010-12-21,11172150000.0,8717000000.0,1.2816507972926465
2010-12-22,11242300000.0,8717000000.0,1.2896982906963406
2010-12-23,11297200000.0,8717000000.0,1.295996329012275
2010-12-27,11361250000.0,8717000000.0,1.303344040380865
2010-12-28,11397850000.0,8717000000.0,1.307542732591488
2010-12-29,11376500000.0,8717000000.0,1.3050934954686246
2010-12-30,11361250000.0,8717000000.0,1.303344040380865
2010-12-31,11291100000.0,8717000000.0,1.2952965469771711
2011-01-03,12917379999.999998,8717000000.0,1.4818607319031776
2011-01-04,12996270000.0,8717000000.0,1.4909108638292992
2011-01-05,13040860000.000002,8717000000.0,1.4960261557875418
2011-01-06,13088879999.999998,8717000000.0,1.5015349317425717
2011-01-07,13119750000.0,8717000000.0,1.505076287713663
2011-01-10,13119750000.0,8717000000.0,1.505076287713663
2011-01-11,13058010000.0,8717000000.0,1.497993575771481
2011-01-12,13130040000.0,8717000000.0,1.5062567397040265
2011-01-13,13157480000.0,8717000000.0,1.5094046116783297
2011-01-14,13239800000.0,8717000000.0,1.518848227601239
2011-01-18,13294680000.0,8717000000.0,1.5251439715498452
2011-01-19,13315260000.0,8717000000.0,1.5275048755305725
2011-01-20,13514200000.0,8717000000.0,1.5503269473442698
2011-01-21,13572510000.0,8717000000.0,1.5570161752896639
2011-01-24,13524490000.0,8717000000.0,1.5515073993346336
2011-01-25,13370139999.999998,8717000000.0,1.5338006194791785
2011-01-26,13352990000.0,8717000000.0,1.5318331994952392
2011-01-27,13545070000.0,8717000000.0,1.5538683033153609
2011-01-28,13298110000.000002,8717000000.0,1.5255374555466332
2011-01-31,13418160000.0,8717000000.0,1.539309395434209
2011-02-01,13630820000.0,8717000000.0,1.563705403235058
2011-02-02,13932660000.0,8717000000.0,1.598331994952392
2011-02-03,13754300000.0,8717000000.0,1.5778708271194217
2011-02-04,13593090000.0,8717000000.0,1.5593770792703912
2011-02-07,13692560000.0,8717000000.0,1.5707881151772398
2011-02-08,13695990000.0,8717000000.0,1.5711815991740277
2011-02-09,13695990000.0,8717000000.0,1.5711815991740277
2011-02-10,13822899999.999998,8717000000.0,1.5857405070551793
2011-02-11,13630820000.0,8717000000.0,1.563705403235058
2011-02-14,13373570000.0,8717000000.0,1.5341941034759665
2011-02-15,13445600000.000002,8717000000.0,1.5424572674085124
2011-02-16,13178060000.0,8545000000.0,1.542195435927443
2011-02-17,13126610000.000002,8545000000.0,1.5361743709771798
2011-02-18,12999700000.0,8545000000.0,1.5213224107665302
2011-02-22,13106030000.0,8545000000.0,1.5337659449970744
2011-02-23,13058010000.0,8545000000.0,1.5281462843768285
2011-02-24,13088879999.999998,8545000000.0,1.5317589233469864
2011-02-25,12948250000.0,8545000000.0,1.5153013458162667
2011-02-28,13136899999.999998,8545000000.0,1.537378583967232
2011-03-01,12886510000.0,8545000000.0,1.5080760678759508
2011-03-02,12800760000.0,8545000000.0,1.498040959625512
2011-03-03,12728730000.0,8545000000.0,1.4896114686951434
2011-03-04,12694430000.0,8545000000.0,1.4855974253949678
2011-03-07,12783610000.000002,8545000000.0,1.4960339379754244
2011-03-08,12859070000.0,8545000000.0,1.5048648332358103
2011-03-09,13263810000.0,8545000000.0,1.5522305441778819
2011-03-10,13143760000.0,8545000000.0,1.5381813926272674
2011-03-11,13188350000.000002,8545000000.0,1.543399648917496
2011-03-14,13143760000.0,8545000000.0,1.5381813926272674
2011-03-15,12769889999.999998,8545000000.0,1.4944283206553537
2011-03-16,12550370000.000002,8545000000.0,1.4687384435342308
2011-03-17,12540080000.0,8545000000.0,1.4675342305441779
2011-03-18,12526360000.000002,8545000000.0,1.4659286132241078
2011-03-21,12618970000.0,8545000000.0,1.4767665301345816
2011-03-22,12625830000.0,8545000000.0,1.4775693387946167
2011-03-23,12591530000.0,8545000000.0,1.473555295494441
2011-03-24,12546940000.0,8545000000.0,1.468337039204213
2011-03-25,12533220000.0,8545000000.0,1.4667314218841427
2011-03-28,12433750000.0,8545000000.0,1.4550906963136336
2011-03-29,12502350000.000002,8545000000.0,1.4631187829139851
2011-03-30,12732160000.0,8545000000.0,1.490012873025161
2011-03-31,12721870000.000002,8545000000.0,1.4888086600351085
2011-04-01,14229500000.0,8545000000.0,1.6652428320655355
2011-04-04,14176020000.0,8545000000.0,1.6589842012873026
2011-04-05,14046140000.000002,8545000000.0,1.6437846693973086
2011-04-06,14240960000.0,8545000000.0,1.6665839672322995
2011-04-07,14195119999.999998,8545000000.0,1.6612194265652427
2011-04-08,14183660000.000002,8545000000.0,1.6598782913984789
2011-04-11,14042320000.0,8545000000.0,1.6433376243417204
2011-04-12,14134000000.0,8545000000.0,1.6540667056758338
2011-04-13,14409040000.0,8545000000.0,1.6862539496781743
2011-04-14,14558020000.0,8545000000.0,1.7036887068461088
2011-04-15,14668800000.0,8545000000.0,1.7166530134581626
2011-04-18,14561839999.999998,8545000000.0,1.7041357519016966
2011-04-19,14714640000.000002,8545000000.0,1.7220175541252196
2011-04-20,14855980000.0,8545000000.0,1.7385582211819777
2011-04-21,14852160000.000002,8545000000.0,1.7381111761263899
2011-04-25,14787220000.0,8545000000.0,1.7305114101813925
2011-04-26,15043160000.000002,8545000000.0,1.760463428905793
2011-04-27,15131020000.0,8545000000.0,1.7707454651843184
2011-04-28,15207420000.0,8545000000.0,1.7796863662960796
2011-04-29,15264720000.0,8545000000.0,1.7863920421299004
2011-05-02,15134839999.999998,8545000000.0,1.7711925102399062
2011-05-03,16051640000.000002,12729000000.0,1.2610291460444656
2011-05-04,15986700000.0,12729000000.0,1.25592740985152
2011-05-05,15753680000.0,12729000000.0,1.2376211799827166
2011-05-06,15883560000.0,12729000000.0,1.2478246523686072
2011-05-09,15883560000.0,12729000000.0,1.2478246523686072
2011-05-10,16357240000.0,12729000000.0,1.2850373163642077
2011-05-11,16277020000.0,12729000000.0,1.2787351716552753
2011-05-12,16639920000.0,12729000000.0,1.3072448739099694
2011-05-13,16246460000.0,12729000000.0,1.276334354623301
2011-05-16,16991359999.999998,12729000000.0,1.3348542697776729
2011-05-17,17396280000.0,12729000000.0,1.3666650954513315
2011-05-18,17140339999.999998,12729000000.0,1.3465582528085474
2011-05-19,17113599999.999998,12729000000.0,1.3444575379055699
2011-05-20,17098320000.0,12729000000.0,1.3432571293895827
2011-05-23,16800359999.999998,12729000000.0,1.319849163327834
2011-05-24,16976080000.0,12729000000.0,1.333653861261686
2011-05-25,17025740000.0,12729000000.0,1.3375551889386441
2011-05-26,16918780000.0,12729000000.0,1.3291523293267342
2011-05-27,16941700000.0,12729000000.0,1.330952942100715
2011-05-31,17044839999.999998,12729000000.0,1.3390556995836278
2011-06-01,16808000000.0,12729000000.0,1.3204493675858275
2011-06-02,16704859999.999998,12729000000.0,1.3123466101029144
2011-06-03,16681940000.0,12729000000.0,1.310545997328934
2011-06-06,16552060000.0,12729000000.0,1.3003425249430434
2011-06-07,16563520000.0,12729000000.0,1.3012428313300337
2011-06-08,16559700000.0,12729000000.0,1.300942729201037
2011-06-09,16712500000.0,12729000000.0,1.3129468143609082
2011-06-10,16506220000.0,12729000000.0,1.2967412993950822
2011-06-13,16406900000.000002,12729000000.0,1.288938644041166
2011-06-14,16731599999.999998,12729000000.0,1.314447325005892
2011-06-15,16433640000.000002,12729000000.0,1.2910393589441433
2011-06-16,16582619999.999998,12729000000.0,1.3027433419750176
2011-06-17,16708680000.0,12729000000.0,1.3126467122319114
2011-06-20,16869119999.999998,12729000000.0,1.325251001649776
2011-06-21,16888220000.0,12729000000.0,1.32675151229476
2011-06-22,16769800000.0,12729000000.0,1.31744834629586
2011-06-23,16540599999.999998,12729000000.0,1.299442218556053
2011-06-24,16445099999.999998,12729000000.0,1.2919396653311335
2011-06-27,16521500000.0,12729000000.0,1.297941707911069
2011-06-28,16609359999.999998,12729000000.0,1.3048440568779949
2011-06-29,16788900000.000002,12729000000.0,1.3189488569408439
2011-06-30,16865300000.0,12729000000.0,1.3249508995207793
2011-07-01,17584220000.0,12729000000.0,1.3814298059549062
2011-07-05,17371460000.0,12729000000.0,1.3647152172205201
2011-07-06,17406920000.0,12729000000.0,1.3675009820095845
2011-07-07,17596040000.0,12729000000.0,1.3823583942179276
2011-07-08,17588160000.0,12729000000.0,1.3817393353759133
2011-07-11,17367520000.0,12729000000.0,1.364405687799513
2011-07-12,17296600000.0,12729000000.0,1.3588341582213843
2011-07-13,17229620000.0,12729000000.0,1.3535721580642628
2011-07-14,17091720000.000002,12729000000.0,1.3427386283290126
2011-07-15,17052320000.0,12729000000.0,1.339643334118941
2011-07-18,16894720000.000002,12729000000.0,1.3272621572786552
2011-07-19,16977460000.000002,12729000000.0,1.3337622751198053
2011-07-20,17111420000.0,12729000000.0,1.3442862754340483
2011-07-21,17544820000.0,12729000000.0,1.3783345117448347
2011-07-22,17477840000.0,12729000000.0,1.3730725115877132
2011-07-25,17863960000.0,12729000000.0,1.4034063948464137
2011-07-26,17867900000.0,12729000000.0,1.4037159242674209
