date,close price,AEP_SHE,AEP_TA,AEP_TL,market cap,PB Ratio
1989-11-24,30.5,5095000000.0,14746000000.0,9651000000.0,,
1989-11-27,30.38,5095000000.0,14746000000.0,9651000000.0,,
1989-11-28,30.38,5095000000.0,14746000000.0,9651000000.0,,
1989-11-29,30.5,5095000000.0,14746000000.0,9651000000.0,,
1989-11-30,31.0,5095000000.0,14746000000.0,9651000000.0,,
1989-12-01,31.5,5095000000.0,14746000000.0,9651000000.0,,
1989-12-04,31.38,5095000000.0,14746000000.0,9651000000.0,,
1989-12-05,31.75,5095000000.0,14746000000.0,9651000000.0,,
1989-12-06,31.75,5095000000.0,14746000000.0,9651000000.0,,
1989-12-07,31.88,5095000000.0,14746000000.0,9651000000.0,,
1989-12-08,32.13,5095000000.0,14746000000.0,9651000000.0,,
1989-12-11,31.88,5095000000.0,14746000000.0,9651000000.0,,
1989-12-12,32.63,5095000000.0,14746000000.0,9651000000.0,,
1989-12-13,32.63,5095000000.0,14746000000.0,9651000000.0,,
1989-12-14,33.0,5095000000.0,14746000000.0,9651000000.0,,
1989-12-15,32.88,5095000000.0,14746000000.0,9651000000.0,,
1989-12-18,32.75,5095000000.0,14746000000.0,9651000000.0,,
1989-12-19,32.75,5095000000.0,14746000000.0,9651000000.0,,
1989-12-20,33.0,5095000000.0,14746000000.0,9651000000.0,,
1989-12-21,32.75,5095000000.0,14746000000.0,9651000000.0,,
1989-12-22,33.0,5095000000.0,14746000000.0,9651000000.0,,
1989-12-26,32.75,5095000000.0,14746000000.0,9651000000.0,,
1989-12-27,32.88,5095000000.0,14746000000.0,9651000000.0,,
1989-12-28,32.88,5095000000.0,14746000000.0,9651000000.0,,
1989-12-29,33.0,5095000000.0,14746000000.0,9651000000.0,,
1990-01-02,33.13,5095000000.0,14746000000.0,9651000000.0,,
1990-01-03,33.0,5095000000.0,14746000000.0,9651000000.0,,
1990-01-04,32.5,5095000000.0,14746000000.0,9651000000.0,,
1990-01-05,31.75,5095000000.0,14746000000.0,9651000000.0,,
1990-01-08,31.63,5095000000.0,14746000000.0,9651000000.0,,
1990-01-09,31.5,5095000000.0,14746000000.0,9651000000.0,,
1990-01-10,31.63,5095000000.0,14746000000.0,9651000000.0,,
1990-01-11,31.88,5095000000.0,14746000000.0,9651000000.0,,
1990-01-12,31.25,5095000000.0,14746000000.0,9651000000.0,,
1990-01-15,31.25,5095000000.0,14746000000.0,9651000000.0,,
1990-01-16,31.38,5095000000.0,14746000000.0,9651000000.0,,
1990-01-17,31.25,5095000000.0,14746000000.0,9651000000.0,,
1990-01-18,30.88,5095000000.0,14746000000.0,9651000000.0,,
1990-01-19,31.25,5095000000.0,14746000000.0,9651000000.0,,
1990-01-22,30.88,5095000000.0,14746000000.0,9651000000.0,,
1990-01-23,31.13,5095000000.0,14746000000.0,9651000000.0,,
1990-01-24,30.63,5095000000.0,14746000000.0,9651000000.0,,
1990-01-25,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-01-26,30.75,5095000000.0,14746000000.0,9651000000.0,,
1990-01-29,30.63,5095000000.0,14746000000.0,9651000000.0,,
1990-01-30,30.63,5095000000.0,14746000000.0,9651000000.0,,
1990-01-31,30.88,5095000000.0,14746000000.0,9651000000.0,,
1990-02-01,30.88,5095000000.0,14746000000.0,9651000000.0,,
1990-02-02,31.0,5095000000.0,14746000000.0,9651000000.0,,
1990-02-05,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-02-06,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-02-07,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-02-08,30.25,5095000000.0,14746000000.0,9651000000.0,,
1990-02-09,30.25,5095000000.0,14746000000.0,9651000000.0,,
1990-02-12,30.38,5095000000.0,14746000000.0,9651000000.0,,
1990-02-13,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-02-14,30.38,5095000000.0,14746000000.0,9651000000.0,,
1990-02-15,30.38,5095000000.0,14746000000.0,9651000000.0,,
1990-02-16,30.25,5095000000.0,14746000000.0,9651000000.0,,
1990-02-20,29.75,5095000000.0,14746000000.0,9651000000.0,,
1990-02-21,29.75,5095000000.0,14746000000.0,9651000000.0,,
1990-02-22,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-02-23,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-02-26,30.0,5095000000.0,14746000000.0,9651000000.0,,
1990-02-27,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-02-28,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-03-01,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-03-02,30.63,5095000000.0,14746000000.0,9651000000.0,,
1990-03-05,30.38,5095000000.0,14746000000.0,9651000000.0,,
1990-03-06,30.63,5095000000.0,14746000000.0,9651000000.0,,
1990-03-07,30.38,5095000000.0,14746000000.0,9651000000.0,,
1990-03-08,30.63,5095000000.0,14746000000.0,9651000000.0,,
1990-03-09,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-03-12,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-03-13,30.63,5095000000.0,14746000000.0,9651000000.0,,
1990-03-14,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-03-15,30.63,5095000000.0,14746000000.0,9651000000.0,,
1990-03-16,30.75,5095000000.0,14746000000.0,9651000000.0,,
1990-03-19,30.63,5095000000.0,14746000000.0,9651000000.0,,
1990-03-20,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-03-21,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-03-22,30.38,5095000000.0,14746000000.0,9651000000.0,,
1990-03-23,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-03-26,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-03-27,30.5,5095000000.0,14746000000.0,9651000000.0,,
1990-03-28,30.25,5095000000.0,14746000000.0,9651000000.0,,
1990-03-29,30.25,5095000000.0,14746000000.0,9651000000.0,,
1990-03-30,30.38,5095000000.0,14746000000.0,9651000000.0,,
1990-04-02,30.25,5095000000.0,14746000000.0,9651000000.0,,
1990-04-03,30.25,5095000000.0,14746000000.0,9651000000.0,,
1990-04-04,30.38,5095000000.0,14746000000.0,9651000000.0,,
1990-04-05,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-04-06,30.25,5095000000.0,14746000000.0,9651000000.0,,
1990-04-09,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-04-10,30.0,5095000000.0,14746000000.0,9651000000.0,,
1990-04-11,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-04-12,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-04-16,30.0,5095000000.0,14746000000.0,9651000000.0,,
1990-04-17,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-04-18,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-04-19,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-04-20,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-04-23,29.5,5095000000.0,14746000000.0,9651000000.0,,
1990-04-24,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-04-25,29.25,5095000000.0,14746000000.0,9651000000.0,,
1990-04-26,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-04-27,29.25,5095000000.0,14746000000.0,9651000000.0,,
1990-04-30,29.13,5095000000.0,14746000000.0,9651000000.0,,
1990-05-01,29.13,5095000000.0,14746000000.0,9651000000.0,,
1990-05-02,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-05-03,29.25,5095000000.0,14746000000.0,9651000000.0,,
1990-05-04,28.88,5095000000.0,14746000000.0,9651000000.0,,
1990-05-07,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-05-08,29.0,5095000000.0,14746000000.0,9651000000.0,,
1990-05-09,29.13,5095000000.0,14746000000.0,9651000000.0,,
1990-05-10,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-05-11,29.75,5095000000.0,14746000000.0,9651000000.0,,
1990-05-14,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-05-15,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-05-16,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-05-17,30.0,5095000000.0,14746000000.0,9651000000.0,,
1990-05-18,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-05-21,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-05-22,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-05-23,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-05-24,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-05-25,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-05-29,28.88,5095000000.0,14746000000.0,9651000000.0,,
1990-05-30,28.88,5095000000.0,14746000000.0,9651000000.0,,
1990-05-31,29.0,5095000000.0,14746000000.0,9651000000.0,,
1990-06-01,29.25,5095000000.0,14746000000.0,9651000000.0,,
1990-06-04,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-06-05,30.25,5095000000.0,14746000000.0,9651000000.0,,
1990-06-06,30.0,5095000000.0,14746000000.0,9651000000.0,,
1990-06-07,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-06-08,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-06-11,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-06-12,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-06-13,30.13,5095000000.0,14746000000.0,9651000000.0,,
1990-06-14,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-06-15,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-06-18,29.5,5095000000.0,14746000000.0,9651000000.0,,
1990-06-19,29.5,5095000000.0,14746000000.0,9651000000.0,,
1990-06-20,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-06-21,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-06-22,29.25,5095000000.0,14746000000.0,9651000000.0,,
1990-06-25,29.0,5095000000.0,14746000000.0,9651000000.0,,
1990-06-26,29.0,5095000000.0,14746000000.0,9651000000.0,,
1990-06-27,29.13,5095000000.0,14746000000.0,9651000000.0,,
1990-06-28,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-06-29,29.75,5095000000.0,14746000000.0,9651000000.0,,
1990-07-02,29.63,5095000000.0,14746000000.0,9651000000.0,,
1990-07-03,29.5,5095000000.0,14746000000.0,9651000000.0,,
1990-07-05,29.5,5095000000.0,14746000000.0,9651000000.0,,
1990-07-06,29.75,5095000000.0,14746000000.0,9651000000.0,,
1990-07-09,29.75,5095000000.0,14746000000.0,9651000000.0,,
1990-07-10,29.5,5095000000.0,14746000000.0,9651000000.0,,
1990-07-11,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-07-12,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-07-13,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-07-16,29.5,5095000000.0,14746000000.0,9651000000.0,,
1990-07-17,29.5,5095000000.0,14746000000.0,9651000000.0,,
1990-07-18,29.25,5095000000.0,14746000000.0,9651000000.0,,
1990-07-19,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-07-20,29.25,5095000000.0,14746000000.0,9651000000.0,,
1990-07-23,28.88,5095000000.0,14746000000.0,9651000000.0,,
1990-07-24,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-07-25,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-07-26,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-07-27,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-07-30,29.38,5095000000.0,14746000000.0,9651000000.0,,
1990-07-31,29.88,5095000000.0,14746000000.0,9651000000.0,,
1990-08-01,30.25,5095000000.0,14746000000.0,9651000000.0,,
1990-08-02,29.75,5095000000.0,14746000000.0,9651000000.0,,
1990-08-03,29.5,5095000000.0,14746000000.0,9651000000.0,,
1990-08-06,28.13,5095000000.0,14746000000.0,9651000000.0,,
1990-08-07,28.13,5095000000.0,14746000000.0,9651000000.0,,
1990-08-08,28.63,5095000000.0,14746000000.0,9651000000.0,,
1990-08-09,28.5,5095000000.0,14746000000.0,9651000000.0,,
1990-08-10,28.25,5095000000.0,14746000000.0,9651000000.0,,
1990-08-13,28.5,5095000000.0,14746000000.0,9651000000.0,,
1990-08-14,28.5,5095000000.0,14746000000.0,9651000000.0,,
1990-08-15,28.63,5095000000.0,14746000000.0,9651000000.0,,
1990-08-16,28.38,5095000000.0,14746000000.0,9651000000.0,,
1990-08-17,28.13,5095000000.0,14746000000.0,9651000000.0,,
1990-08-20,28.38,5095000000.0,14746000000.0,9651000000.0,,
1990-08-21,27.88,5095000000.0,14746000000.0,9651000000.0,,
1990-08-22,27.5,5095000000.0,14746000000.0,9651000000.0,,
1990-08-23,26.63,5095000000.0,14746000000.0,9651000000.0,,
1990-08-24,26.25,5095000000.0,14746000000.0,9651000000.0,,
1990-08-27,26.63,5095000000.0,14746000000.0,9651000000.0,,
1990-08-28,26.5,5095000000.0,14746000000.0,9651000000.0,,
1990-08-29,26.5,5095000000.0,14746000000.0,9651000000.0,,
1990-08-30,26.5,5095000000.0,14746000000.0,9651000000.0,,
1990-08-31,26.5,5095000000.0,14746000000.0,9651000000.0,,
1990-09-04,26.5,5095000000.0,14746000000.0,9651000000.0,,
1990-09-05,26.75,5095000000.0,14746000000.0,9651000000.0,,
1990-09-06,26.63,5095000000.0,14746000000.0,9651000000.0,,
1990-09-07,26.88,5095000000.0,14746000000.0,9651000000.0,,
1990-09-10,26.88,5095000000.0,14746000000.0,9651000000.0,,
1990-09-11,26.75,5095000000.0,14746000000.0,9651000000.0,,
1990-09-12,26.63,5095000000.0,14746000000.0,9651000000.0,,
1990-09-13,26.38,5095000000.0,14746000000.0,9651000000.0,,
1990-09-14,26.13,5095000000.0,14746000000.0,9651000000.0,,
1990-09-17,26.25,5095000000.0,14746000000.0,9651000000.0,,
1990-09-18,26.25,5095000000.0,14746000000.0,9651000000.0,,
1990-09-19,26.38,5095000000.0,14746000000.0,9651000000.0,,
1990-09-20,26.13,5095000000.0,14746000000.0,9651000000.0,,
1990-09-21,26.5,5095000000.0,14746000000.0,9651000000.0,,
1990-09-24,26.0,5095000000.0,14746000000.0,9651000000.0,,
1990-09-25,26.13,5095000000.0,14746000000.0,9651000000.0,,
1990-09-26,26.25,5095000000.0,14746000000.0,9651000000.0,,
1990-09-27,26.5,5095000000.0,14746000000.0,9651000000.0,,
1990-09-28,26.5,5095000000.0,14746000000.0,9651000000.0,,
1990-10-01,27.25,5095000000.0,14746000000.0,9651000000.0,,
1990-10-02,27.0,5095000000.0,14746000000.0,9651000000.0,,
1990-10-03,26.88,5095000000.0,14746000000.0,9651000000.0,,
1990-10-04,27.25,5095000000.0,14746000000.0,9651000000.0,,
1990-10-05,27.38,5095000000.0,14746000000.0,9651000000.0,,
1990-10-08,27.88,5095000000.0,14746000000.0,9651000000.0,,
1990-10-09,27.38,5095000000.0,14746000000.0,9651000000.0,,
1990-10-10,27.25,5095000000.0,14746000000.0,9651000000.0,,
1990-10-11,27.13,5095000000.0,14746000000.0,9651000000.0,,
1990-10-12,27.75,5095000000.0,14746000000.0,9651000000.0,,
1990-10-15,27.88,5095000000.0,14746000000.0,9651000000.0,,
1990-10-16,27.25,5095000000.0,14746000000.0,9651000000.0,,
1990-10-17,27.75,5095000000.0,14746000000.0,9651000000.0,,
1990-10-18,28.0,5095000000.0,14746000000.0,9651000000.0,,
1990-10-19,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-10-22,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-10-23,28.38,5095000000.0,14746000000.0,9651000000.0,,
1990-10-24,28.38,5095000000.0,14746000000.0,9651000000.0,,
1990-10-25,28.13,5095000000.0,14746000000.0,9651000000.0,,
1990-10-26,27.88,5095000000.0,14746000000.0,9651000000.0,,
1990-10-29,27.75,5095000000.0,14746000000.0,9651000000.0,,
1990-10-30,28.0,5095000000.0,14746000000.0,9651000000.0,,
1990-10-31,28.0,5095000000.0,14746000000.0,9651000000.0,,
1990-11-01,28.63,5095000000.0,14746000000.0,9651000000.0,,
1990-11-02,29.0,5095000000.0,14746000000.0,9651000000.0,,
1990-11-05,28.5,5095000000.0,14746000000.0,9651000000.0,,
1990-11-06,28.38,5095000000.0,14746000000.0,9651000000.0,,
1990-11-07,27.63,5095000000.0,14746000000.0,9651000000.0,,
1990-11-08,27.63,5095000000.0,14746000000.0,9651000000.0,,
1990-11-09,28.0,5095000000.0,14746000000.0,9651000000.0,,
1990-11-12,28.5,5095000000.0,14746000000.0,9651000000.0,,
1990-11-13,28.13,5095000000.0,14746000000.0,9651000000.0,,
1990-11-14,28.25,5095000000.0,14746000000.0,9651000000.0,,
1990-11-15,28.13,5095000000.0,14746000000.0,9651000000.0,,
1990-11-16,28.38,5095000000.0,14746000000.0,9651000000.0,,
1990-11-19,28.25,5095000000.0,14746000000.0,9651000000.0,,
1990-11-20,28.0,5095000000.0,14746000000.0,9651000000.0,,
1990-11-21,28.25,5095000000.0,14746000000.0,9651000000.0,,
1990-11-23,28.25,5095000000.0,14746000000.0,9651000000.0,,
1990-11-26,28.13,5095000000.0,14746000000.0,9651000000.0,,
1990-11-27,28.25,5095000000.0,14746000000.0,9651000000.0,,
1990-11-28,28.13,5095000000.0,14746000000.0,9651000000.0,,
1990-11-29,28.0,5095000000.0,14746000000.0,9651000000.0,,
1990-11-30,28.25,5095000000.0,14746000000.0,9651000000.0,,
1990-12-03,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-12-04,29.0,5095000000.0,14746000000.0,9651000000.0,,
1990-12-05,29.0,5095000000.0,14746000000.0,9651000000.0,,
1990-12-06,28.75,5095000000.0,14746000000.0,9651000000.0,,
1990-12-07,28.5,5095000000.0,14746000000.0,9651000000.0,,
1990-12-10,28.38,5095000000.0,14746000000.0,9651000000.0,,
1990-12-11,28.25,5095000000.0,14746000000.0,9651000000.0,,
1990-12-12,28.38,5095000000.0,14746000000.0,9651000000.0,,
1990-12-13,28.13,5095000000.0,14746000000.0,9651000000.0,,
1990-12-14,27.88,5095000000.0,14746000000.0,9651000000.0,,
1990-12-17,27.75,5095000000.0,14746000000.0,9651000000.0,,
1990-12-18,28.5,5095000000.0,14746000000.0,9651000000.0,,
1990-12-19,28.13,5095000000.0,14746000000.0,9651000000.0,,
1990-12-20,27.88,5095000000.0,14746000000.0,9651000000.0,,
1990-12-21,27.88,5095000000.0,14746000000.0,9651000000.0,,
1990-12-24,27.88,5095000000.0,14746000000.0,9651000000.0,,
1990-12-26,27.88,5095000000.0,14746000000.0,9651000000.0,,
1990-12-27,28.0,5095000000.0,14746000000.0,9651000000.0,,
1990-12-28,27.75,5095000000.0,14746000000.0,9651000000.0,,
1990-12-31,28.0,5095000000.0,14746000000.0,9651000000.0,,
1991-01-02,27.75,5095000000.0,14746000000.0,9651000000.0,,
1991-01-03,27.63,5095000000.0,14746000000.0,9651000000.0,,
1991-01-04,27.75,5095000000.0,14746000000.0,9651000000.0,,
1991-01-07,27.5,5095000000.0,14746000000.0,9651000000.0,,
1991-01-08,27.88,5095000000.0,14746000000.0,9651000000.0,,
1991-01-09,27.25,5095000000.0,14746000000.0,9651000000.0,,
1991-01-10,27.63,5095000000.0,14746000000.0,9651000000.0,,
1991-01-11,27.75,5095000000.0,14746000000.0,9651000000.0,,
1991-01-14,27.63,5095000000.0,14746000000.0,9651000000.0,,
1991-01-15,27.38,5095000000.0,14746000000.0,9651000000.0,,
1991-01-16,27.25,5095000000.0,14746000000.0,9651000000.0,,
1991-01-17,27.63,5095000000.0,14746000000.0,9651000000.0,,
1991-01-18,27.63,5095000000.0,14746000000.0,9651000000.0,,
1991-01-21,27.88,5095000000.0,14746000000.0,9651000000.0,,
1991-01-22,27.5,5095000000.0,14746000000.0,9651000000.0,,
1991-01-23,27.5,5095000000.0,14746000000.0,9651000000.0,,
1991-01-24,27.5,5095000000.0,14746000000.0,9651000000.0,,
1991-01-25,27.38,5095000000.0,14746000000.0,9651000000.0,,
1991-01-28,27.38,5095000000.0,14746000000.0,9651000000.0,,
1991-01-29,27.38,5095000000.0,14746000000.0,9651000000.0,,
1991-01-30,27.5,5095000000.0,14746000000.0,9651000000.0,,
1991-01-31,27.5,5095000000.0,14746000000.0,9651000000.0,,
1991-02-01,27.5,5095000000.0,14746000000.0,9651000000.0,,
1991-02-04,27.0,5095000000.0,14746000000.0,9651000000.0,,
1991-02-05,26.88,5095000000.0,14746000000.0,9651000000.0,,
1991-02-06,27.25,5095000000.0,14746000000.0,9651000000.0,,
1991-02-07,27.88,5095000000.0,14746000000.0,9651000000.0,,
1991-02-08,28.25,5095000000.0,14746000000.0,9651000000.0,,
1991-02-11,28.63,5095000000.0,14746000000.0,9651000000.0,,
1991-02-12,28.5,5095000000.0,14746000000.0,9651000000.0,,
1991-02-13,29.25,5095000000.0,14746000000.0,9651000000.0,,
1991-02-14,29.0,5095000000.0,14746000000.0,9651000000.0,,
1991-02-15,28.75,5095000000.0,14746000000.0,9651000000.0,,
1991-02-19,29.0,5095000000.0,14746000000.0,9651000000.0,,
1991-02-20,28.75,5095000000.0,14746000000.0,9651000000.0,,
1991-02-21,28.75,5095000000.0,14746000000.0,9651000000.0,,
1991-02-22,28.75,5095000000.0,14746000000.0,9651000000.0,,
1991-02-25,28.88,5095000000.0,14746000000.0,9651000000.0,,
1991-02-26,28.63,5095000000.0,14746000000.0,9651000000.0,,
1991-02-27,28.5,5095000000.0,14746000000.0,9651000000.0,,
1991-02-28,28.5,5095000000.0,14746000000.0,9651000000.0,,
1991-03-01,28.63,5095000000.0,14746000000.0,9651000000.0,,
1991-03-04,28.63,5095000000.0,14746000000.0,9651000000.0,,
1991-03-05,28.75,5095000000.0,14746000000.0,9651000000.0,,
1991-03-06,28.63,5095000000.0,14746000000.0,9651000000.0,,
1991-03-07,28.63,5095000000.0,14746000000.0,9651000000.0,,
1991-03-08,28.63,5095000000.0,14746000000.0,9651000000.0,,
1991-03-11,28.63,5095000000.0,14746000000.0,9651000000.0,,
1991-03-12,28.5,5095000000.0,14746000000.0,9651000000.0,,
1991-03-13,28.38,5095000000.0,14746000000.0,9651000000.0,,
1991-03-14,28.38,5095000000.0,14746000000.0,9651000000.0,,
1991-03-15,28.38,5095000000.0,14746000000.0,9651000000.0,,
1991-03-18,27.88,5095000000.0,14746000000.0,9651000000.0,,
1991-03-19,27.63,5095000000.0,14746000000.0,9651000000.0,,
1991-03-20,27.63,5095000000.0,14746000000.0,9651000000.0,,
1991-03-21,27.88,5095000000.0,14746000000.0,9651000000.0,,
1991-03-22,28.25,5095000000.0,14746000000.0,9651000000.0,,
1991-03-25,28.63,5095000000.0,14746000000.0,9651000000.0,,
1991-03-26,29.25,5095000000.0,14746000000.0,9651000000.0,,
1991-03-27,29.0,5095000000.0,14746000000.0,9651000000.0,,
1991-03-28,29.13,5095000000.0,14746000000.0,9651000000.0,,
1991-04-01,29.13,5095000000.0,14746000000.0,9651000000.0,,
1991-04-02,29.5,5095000000.0,14746000000.0,9651000000.0,,
1991-04-03,29.38,5095000000.0,14746000000.0,9651000000.0,,
1991-04-04,29.5,5095000000.0,14746000000.0,9651000000.0,,
1991-04-05,29.25,5095000000.0,14746000000.0,9651000000.0,,
1991-04-08,29.75,5095000000.0,14746000000.0,9651000000.0,,
1991-04-09,29.75,5095000000.0,14746000000.0,9651000000.0,,
1991-04-10,29.63,5095000000.0,14746000000.0,9651000000.0,,
1991-04-11,29.75,5095000000.0,14746000000.0,9651000000.0,,
1991-04-12,29.88,5095000000.0,14746000000.0,9651000000.0,,
1991-04-15,30.0,5095000000.0,14746000000.0,9651000000.0,,
1991-04-16,30.0,5095000000.0,14746000000.0,9651000000.0,,
1991-04-17,30.25,5095000000.0,14746000000.0,9651000000.0,,
1991-04-18,30.0,5095000000.0,14746000000.0,9651000000.0,,
1991-04-19,30.0,5095000000.0,14746000000.0,9651000000.0,,
1991-04-22,29.75,5095000000.0,14746000000.0,9651000000.0,,
1991-04-23,29.25,5095000000.0,14746000000.0,9651000000.0,,
1991-04-24,29.38,5095000000.0,14746000000.0,9651000000.0,,
1991-04-25,29.25,5095000000.0,14746000000.0,9651000000.0,,
1991-04-26,29.63,5095000000.0,14746000000.0,9651000000.0,,
1991-04-29,29.38,5095000000.0,14746000000.0,9651000000.0,,
1991-04-30,29.63,5095000000.0,14746000000.0,9651000000.0,,
