date,close price,BIIB_SHE,BIIB_TA,BIIB_TL,market cap,PB Ratio
1991-11-26,1.88,55000000.0,58000000.0,4000000.0,,
1991-11-27,1.96,55000000.0,58000000.0,4000000.0,,
1991-11-29,2.0,55000000.0,58000000.0,4000000.0,,
1991-12-02,2.13,55000000.0,58000000.0,4000000.0,,
1991-12-03,2.06,55000000.0,58000000.0,4000000.0,,
1991-12-04,2.0,55000000.0,58000000.0,4000000.0,,
1991-12-05,2.04,55000000.0,58000000.0,4000000.0,,
1991-12-06,1.96,55000000.0,58000000.0,4000000.0,,
1991-12-09,2.04,55000000.0,58000000.0,4000000.0,,
1991-12-10,2.04,55000000.0,58000000.0,4000000.0,,
1991-12-11,2.33,55000000.0,58000000.0,4000000.0,,
1991-12-12,2.46,55000000.0,58000000.0,4000000.0,,
1991-12-13,2.46,55000000.0,58000000.0,4000000.0,,
1991-12-16,2.46,55000000.0,58000000.0,4000000.0,,
1991-12-17,2.42,55000000.0,58000000.0,4000000.0,,
1991-12-18,2.33,55000000.0,58000000.0,4000000.0,,
1991-12-19,2.29,55000000.0,58000000.0,4000000.0,,
1991-12-20,2.17,55000000.0,58000000.0,4000000.0,,
1991-12-23,2.25,55000000.0,58000000.0,4000000.0,,
1991-12-24,2.17,55000000.0,58000000.0,4000000.0,,
1991-12-26,2.08,55000000.0,58000000.0,4000000.0,,
1991-12-27,2.13,55000000.0,58000000.0,4000000.0,,
1991-12-30,2.29,55000000.0,58000000.0,4000000.0,,
1991-12-31,2.17,55000000.0,58000000.0,4000000.0,,
1992-01-02,2.13,55000000.0,58000000.0,4000000.0,,
1992-01-03,2.31,55000000.0,58000000.0,4000000.0,,
1992-01-06,2.58,55000000.0,58000000.0,4000000.0,,
1992-01-07,2.75,55000000.0,58000000.0,4000000.0,,
1992-01-08,3.25,55000000.0,58000000.0,4000000.0,,
1992-01-09,3.21,55000000.0,58000000.0,4000000.0,,
1992-01-10,3.04,55000000.0,58000000.0,4000000.0,,
1992-01-13,3.08,55000000.0,58000000.0,4000000.0,,
1992-01-14,3.33,55000000.0,58000000.0,4000000.0,,
1992-01-15,2.96,55000000.0,58000000.0,4000000.0,,
1992-01-16,3.17,55000000.0,58000000.0,4000000.0,,
1992-01-17,3.08,55000000.0,58000000.0,4000000.0,,
1992-01-20,2.83,55000000.0,58000000.0,4000000.0,,
1992-01-21,2.73,55000000.0,58000000.0,4000000.0,,
1992-01-22,2.79,55000000.0,58000000.0,4000000.0,,
1992-01-23,2.79,55000000.0,58000000.0,4000000.0,,
1992-01-24,2.79,55000000.0,58000000.0,4000000.0,,
1992-01-27,2.63,55000000.0,58000000.0,4000000.0,,
1992-01-28,2.67,55000000.0,58000000.0,4000000.0,,
1992-01-29,2.58,55000000.0,58000000.0,4000000.0,,
1992-01-30,2.63,55000000.0,58000000.0,4000000.0,,
1992-01-31,2.58,55000000.0,58000000.0,4000000.0,,
1992-02-03,2.56,55000000.0,58000000.0,4000000.0,,
1992-02-04,2.5,55000000.0,58000000.0,4000000.0,,
1992-02-05,2.58,55000000.0,58000000.0,4000000.0,,
1992-02-06,2.58,55000000.0,58000000.0,4000000.0,,
1992-02-07,2.5,55000000.0,58000000.0,4000000.0,,
1992-02-10,2.33,55000000.0,58000000.0,4000000.0,,
1992-02-11,2.29,55000000.0,58000000.0,4000000.0,,
1992-02-12,2.21,55000000.0,58000000.0,4000000.0,,
1992-02-13,2.46,55000000.0,58000000.0,4000000.0,,
1992-02-14,2.29,55000000.0,58000000.0,4000000.0,,
1992-02-18,2.13,55000000.0,58000000.0,4000000.0,,
1992-02-19,2.08,55000000.0,58000000.0,4000000.0,,
1992-02-20,2.25,55000000.0,58000000.0,4000000.0,,
1992-02-21,2.27,55000000.0,58000000.0,4000000.0,,
1992-02-24,2.29,55000000.0,58000000.0,4000000.0,,
1992-02-25,2.21,55000000.0,58000000.0,4000000.0,,
1992-02-26,2.38,55000000.0,58000000.0,4000000.0,,
1992-02-27,2.21,55000000.0,58000000.0,4000000.0,,
1992-02-28,2.33,55000000.0,58000000.0,4000000.0,,
1992-03-02,2.29,55000000.0,58000000.0,4000000.0,,
1992-03-03,2.25,55000000.0,58000000.0,4000000.0,,
1992-03-04,2.33,55000000.0,58000000.0,4000000.0,,
1992-03-05,2.25,55000000.0,58000000.0,4000000.0,,
1992-03-06,2.17,55000000.0,58000000.0,4000000.0,,
1992-03-09,2.13,55000000.0,58000000.0,4000000.0,,
1992-03-10,2.17,55000000.0,58000000.0,4000000.0,,
1992-03-11,2.08,55000000.0,58000000.0,4000000.0,,
1992-03-12,2.13,55000000.0,58000000.0,4000000.0,,
1992-03-13,2.0,55000000.0,58000000.0,4000000.0,,
1992-03-16,1.92,55000000.0,58000000.0,4000000.0,,
1992-03-17,1.96,55000000.0,58000000.0,4000000.0,,
1992-03-18,1.88,55000000.0,58000000.0,4000000.0,,
1992-03-19,1.88,55000000.0,58000000.0,4000000.0,,
1992-03-20,1.88,55000000.0,58000000.0,4000000.0,,
1992-03-23,1.88,55000000.0,58000000.0,4000000.0,,
1992-03-24,1.92,55000000.0,58000000.0,4000000.0,,
1992-03-25,1.83,55000000.0,58000000.0,4000000.0,,
1992-03-26,1.92,55000000.0,58000000.0,4000000.0,,
1992-03-27,1.9,55000000.0,58000000.0,4000000.0,,
1992-03-30,1.92,55000000.0,58000000.0,4000000.0,,
1992-03-31,1.83,55000000.0,58000000.0,4000000.0,,
1992-04-01,1.79,55000000.0,58000000.0,4000000.0,,
1992-04-02,1.83,55000000.0,58000000.0,4000000.0,,
1992-04-03,1.88,55000000.0,58000000.0,4000000.0,,
1992-04-06,1.58,55000000.0,58000000.0,4000000.0,,
1992-04-07,1.27,55000000.0,58000000.0,4000000.0,,
1992-04-08,1.29,55000000.0,58000000.0,4000000.0,,
1992-04-09,1.46,55000000.0,58000000.0,4000000.0,,
1992-04-10,1.5,55000000.0,58000000.0,4000000.0,,
1992-04-13,1.5,55000000.0,58000000.0,4000000.0,,
1992-04-14,1.46,55000000.0,58000000.0,4000000.0,,
1992-04-15,1.38,55000000.0,58000000.0,4000000.0,,
1992-04-16,1.33,55000000.0,58000000.0,4000000.0,,
1992-04-20,1.13,55000000.0,58000000.0,4000000.0,,
1992-04-21,1.33,55000000.0,58000000.0,4000000.0,,
1992-04-22,1.33,55000000.0,58000000.0,4000000.0,,
1992-04-23,1.38,55000000.0,58000000.0,4000000.0,,
1992-04-24,1.38,55000000.0,58000000.0,4000000.0,,
1992-04-27,1.33,55000000.0,58000000.0,4000000.0,,
1992-04-28,1.33,55000000.0,58000000.0,4000000.0,,
1992-04-29,1.21,55000000.0,58000000.0,4000000.0,,
1992-04-30,1.33,55000000.0,58000000.0,4000000.0,,
1992-05-01,1.38,55000000.0,58000000.0,4000000.0,,
1992-05-04,1.29,55000000.0,58000000.0,4000000.0,,
1992-05-05,1.42,55000000.0,58000000.0,4000000.0,,
1992-05-06,1.23,55000000.0,58000000.0,4000000.0,,
1992-05-07,1.25,55000000.0,58000000.0,4000000.0,,
1992-05-08,1.17,55000000.0,58000000.0,4000000.0,,
1992-05-11,1.17,55000000.0,58000000.0,4000000.0,,
1992-05-12,1.21,55000000.0,58000000.0,4000000.0,,
1992-05-13,1.21,55000000.0,58000000.0,4000000.0,,
1992-05-14,1.13,55000000.0,58000000.0,4000000.0,,
1992-05-15,1.08,55000000.0,58000000.0,4000000.0,,
1992-05-18,1.1,55000000.0,58000000.0,4000000.0,,
1992-05-19,1.17,55000000.0,58000000.0,4000000.0,,
1992-05-20,1.17,55000000.0,58000000.0,4000000.0,,
1992-05-21,1.17,55000000.0,58000000.0,4000000.0,,
1992-05-22,1.1,55000000.0,58000000.0,4000000.0,,
1992-05-26,1.04,55000000.0,58000000.0,4000000.0,,
1992-05-27,1.21,55000000.0,58000000.0,4000000.0,,
1992-05-28,1.29,55000000.0,58000000.0,4000000.0,,
1992-05-29,1.33,55000000.0,58000000.0,4000000.0,,
1992-06-01,1.38,55000000.0,58000000.0,4000000.0,,
1992-06-02,1.42,55000000.0,58000000.0,4000000.0,,
1992-06-03,1.33,55000000.0,58000000.0,4000000.0,,
1992-06-04,1.42,55000000.0,58000000.0,4000000.0,,
1992-06-05,1.35,55000000.0,58000000.0,4000000.0,,
1992-06-08,1.38,55000000.0,58000000.0,4000000.0,,
1992-06-09,1.33,55000000.0,58000000.0,4000000.0,,
1992-06-10,1.29,55000000.0,58000000.0,4000000.0,,
1992-06-11,1.35,55000000.0,58000000.0,4000000.0,,
1992-06-12,1.38,55000000.0,58000000.0,4000000.0,,
1992-06-15,1.33,55000000.0,58000000.0,4000000.0,,
1992-06-16,1.25,55000000.0,58000000.0,4000000.0,,
1992-06-17,1.25,55000000.0,58000000.0,4000000.0,,
1992-06-18,1.19,55000000.0,58000000.0,4000000.0,,
1992-06-19,1.25,55000000.0,58000000.0,4000000.0,,
1992-06-22,1.25,55000000.0,58000000.0,4000000.0,,
1992-06-23,1.17,55000000.0,58000000.0,4000000.0,,
1992-06-24,1.13,55000000.0,58000000.0,4000000.0,,
1992-06-25,1.19,55000000.0,58000000.0,4000000.0,,
1992-06-26,1.13,55000000.0,58000000.0,4000000.0,,
1992-06-29,1.17,55000000.0,58000000.0,4000000.0,,
1992-06-30,1.1,55000000.0,58000000.0,4000000.0,,
1992-07-01,1.17,55000000.0,58000000.0,4000000.0,,
1992-07-02,1.15,55000000.0,58000000.0,4000000.0,,
1992-07-06,1.33,55000000.0,58000000.0,4000000.0,,
1992-07-07,1.29,55000000.0,58000000.0,4000000.0,,
1992-07-08,1.29,55000000.0,58000000.0,4000000.0,,
1992-07-09,1.5,55000000.0,58000000.0,4000000.0,,
1992-07-10,1.44,55000000.0,58000000.0,4000000.0,,
1992-07-13,1.33,55000000.0,58000000.0,4000000.0,,
1992-07-14,1.33,55000000.0,58000000.0,4000000.0,,
1992-07-15,1.29,55000000.0,58000000.0,4000000.0,,
1992-07-16,1.25,55000000.0,58000000.0,4000000.0,,
1992-07-17,1.25,55000000.0,58000000.0,4000000.0,,
1992-07-20,1.25,55000000.0,58000000.0,4000000.0,,
1992-07-21,1.25,55000000.0,58000000.0,4000000.0,,
1992-07-22,1.19,55000000.0,58000000.0,4000000.0,,
1992-07-23,1.17,55000000.0,58000000.0,4000000.0,,
1992-07-24,1.17,55000000.0,58000000.0,4000000.0,,
1992-07-27,1.33,55000000.0,58000000.0,4000000.0,,
1992-07-28,1.29,55000000.0,58000000.0,4000000.0,,
1992-07-29,1.33,55000000.0,58000000.0,4000000.0,,
1992-07-30,1.42,55000000.0,58000000.0,4000000.0,,
1992-07-31,1.42,55000000.0,58000000.0,4000000.0,,
1992-08-03,1.42,55000000.0,58000000.0,4000000.0,,
1992-08-04,1.38,55000000.0,58000000.0,4000000.0,,
1992-08-05,1.33,55000000.0,58000000.0,4000000.0,,
1992-08-06,1.46,55000000.0,58000000.0,4000000.0,,
1992-08-07,1.44,55000000.0,58000000.0,4000000.0,,
1992-08-10,1.38,55000000.0,58000000.0,4000000.0,,
1992-08-11,1.42,55000000.0,58000000.0,4000000.0,,
1992-08-12,1.42,55000000.0,58000000.0,4000000.0,,
1992-08-13,1.33,55000000.0,58000000.0,4000000.0,,
1992-08-14,1.42,55000000.0,58000000.0,4000000.0,,
1992-08-17,1.33,55000000.0,58000000.0,4000000.0,,
1992-08-18,1.33,55000000.0,58000000.0,4000000.0,,
1992-08-19,1.38,55000000.0,58000000.0,4000000.0,,
1992-08-20,1.21,55000000.0,58000000.0,4000000.0,,
1992-08-21,1.17,55000000.0,58000000.0,4000000.0,,
1992-08-24,1.1,55000000.0,58000000.0,4000000.0,,
1992-08-25,1.08,55000000.0,58000000.0,4000000.0,,
1992-08-26,1.15,55000000.0,58000000.0,4000000.0,,
1992-08-27,1.13,55000000.0,58000000.0,4000000.0,,
1992-08-28,1.13,55000000.0,58000000.0,4000000.0,,
1992-08-31,1.19,55000000.0,58000000.0,4000000.0,,
1992-09-01,1.13,55000000.0,58000000.0,4000000.0,,
1992-09-02,1.21,55000000.0,58000000.0,4000000.0,,
1992-09-03,1.17,55000000.0,58000000.0,4000000.0,,
1992-09-04,1.17,55000000.0,58000000.0,4000000.0,,
1992-09-08,1.08,55000000.0,58000000.0,4000000.0,,
1992-09-09,1.17,55000000.0,58000000.0,4000000.0,,
1992-09-10,1.21,55000000.0,58000000.0,4000000.0,,
1992-09-11,1.21,55000000.0,58000000.0,4000000.0,,
1992-09-14,1.21,55000000.0,58000000.0,4000000.0,,
1992-09-15,1.17,55000000.0,58000000.0,4000000.0,,
1992-09-16,1.17,55000000.0,58000000.0,4000000.0,,
1992-09-17,1.17,55000000.0,58000000.0,4000000.0,,
1992-09-18,1.17,55000000.0,58000000.0,4000000.0,,
1992-09-21,1.13,55000000.0,58000000.0,4000000.0,,
1992-09-22,1.13,55000000.0,58000000.0,4000000.0,,
1992-09-23,1.13,55000000.0,58000000.0,4000000.0,,
1992-09-24,1.15,55000000.0,58000000.0,4000000.0,,
1992-09-25,1.15,55000000.0,58000000.0,4000000.0,,
1992-09-28,1.13,55000000.0,58000000.0,4000000.0,,
1992-09-29,1.08,55000000.0,58000000.0,4000000.0,,
1992-09-30,1.08,55000000.0,58000000.0,4000000.0,,
1992-10-01,1.13,55000000.0,58000000.0,4000000.0,,
1992-10-02,1.04,55000000.0,58000000.0,4000000.0,,
1992-10-05,1.08,55000000.0,58000000.0,4000000.0,,
1992-10-06,1.13,55000000.0,58000000.0,4000000.0,,
1992-10-07,1.08,55000000.0,58000000.0,4000000.0,,
1992-10-08,1.15,55000000.0,58000000.0,4000000.0,,
1992-10-09,1.17,55000000.0,58000000.0,4000000.0,,
1992-10-12,1.08,55000000.0,58000000.0,4000000.0,,
1992-10-13,1.21,55000000.0,58000000.0,4000000.0,,
1992-10-14,1.38,55000000.0,58000000.0,4000000.0,,
1992-10-15,1.29,55000000.0,58000000.0,4000000.0,,
1992-10-16,1.29,55000000.0,58000000.0,4000000.0,,
1992-10-19,1.42,55000000.0,58000000.0,4000000.0,,
1992-10-20,1.29,55000000.0,58000000.0,4000000.0,,
1992-10-21,1.46,55000000.0,58000000.0,4000000.0,,
1992-10-22,1.5,55000000.0,58000000.0,4000000.0,,
1992-10-23,1.54,55000000.0,58000000.0,4000000.0,,
1992-10-26,1.58,55000000.0,58000000.0,4000000.0,,
1992-10-27,1.63,55000000.0,58000000.0,4000000.0,,
1992-10-28,1.54,55000000.0,58000000.0,4000000.0,,
1992-10-29,1.54,55000000.0,58000000.0,4000000.0,,
1992-10-30,1.58,55000000.0,58000000.0,4000000.0,,
1992-11-02,1.65,55000000.0,58000000.0,4000000.0,,
1992-11-03,1.67,55000000.0,58000000.0,4000000.0,,
1992-11-04,1.58,55000000.0,58000000.0,4000000.0,,
1992-11-05,1.6,55000000.0,58000000.0,4000000.0,,
1992-11-06,1.63,55000000.0,58000000.0,4000000.0,,
1992-11-09,1.63,55000000.0,58000000.0,4000000.0,,
1992-11-10,1.63,55000000.0,58000000.0,4000000.0,,
1992-11-11,1.75,55000000.0,58000000.0,4000000.0,,
1992-11-12,1.71,55000000.0,58000000.0,4000000.0,,
1992-11-13,1.71,55000000.0,58000000.0,4000000.0,,
1992-11-16,1.63,55000000.0,58000000.0,4000000.0,,
1992-11-17,1.63,55000000.0,58000000.0,4000000.0,,
1992-11-18,1.71,55000000.0,58000000.0,4000000.0,,
1992-11-19,1.63,55000000.0,58000000.0,4000000.0,,
1992-11-20,1.67,55000000.0,58000000.0,4000000.0,,
1992-11-23,1.71,55000000.0,58000000.0,4000000.0,,
1992-11-24,1.73,55000000.0,58000000.0,4000000.0,,
1992-11-25,1.71,55000000.0,58000000.0,4000000.0,,
1992-11-27,1.75,55000000.0,58000000.0,4000000.0,,
1992-11-30,1.75,55000000.0,58000000.0,4000000.0,,
1992-12-01,1.75,55000000.0,58000000.0,4000000.0,,
1992-12-02,1.88,55000000.0,58000000.0,4000000.0,,
1992-12-03,1.83,55000000.0,58000000.0,4000000.0,,
1992-12-04,1.88,55000000.0,58000000.0,4000000.0,,
1992-12-07,1.79,55000000.0,58000000.0,4000000.0,,
1992-12-08,1.81,55000000.0,58000000.0,4000000.0,,
1992-12-09,1.79,55000000.0,58000000.0,4000000.0,,
1992-12-10,1.79,55000000.0,58000000.0,4000000.0,,
1992-12-11,1.83,55000000.0,58000000.0,4000000.0,,
1992-12-14,1.79,55000000.0,58000000.0,4000000.0,,
1992-12-15,1.79,55000000.0,58000000.0,4000000.0,,
1992-12-16,1.71,55000000.0,58000000.0,4000000.0,,
1992-12-17,1.75,55000000.0,58000000.0,4000000.0,,
1992-12-18,1.77,55000000.0,58000000.0,4000000.0,,
1992-12-21,1.83,55000000.0,58000000.0,4000000.0,,
1992-12-22,1.67,55000000.0,58000000.0,4000000.0,,
1992-12-23,1.67,55000000.0,58000000.0,4000000.0,,
1992-12-24,1.67,55000000.0,58000000.0,4000000.0,,
1992-12-28,1.69,55000000.0,58000000.0,4000000.0,,
1992-12-29,1.58,55000000.0,58000000.0,4000000.0,,
1992-12-30,1.5,55000000.0,58000000.0,4000000.0,,
1992-12-31,1.46,55000000.0,58000000.0,4000000.0,,
1993-01-04,1.5,55000000.0,58000000.0,4000000.0,,
1993-01-05,1.48,55000000.0,58000000.0,4000000.0,,
1993-01-06,1.5,55000000.0,58000000.0,4000000.0,,
1993-01-07,1.5,55000000.0,58000000.0,4000000.0,,
1993-01-08,1.42,55000000.0,58000000.0,4000000.0,,
1993-01-11,1.42,55000000.0,58000000.0,4000000.0,,
1993-01-12,1.33,55000000.0,58000000.0,4000000.0,,
1993-01-13,1.25,55000000.0,58000000.0,4000000.0,,
1993-01-14,1.29,55000000.0,58000000.0,4000000.0,,
1993-01-15,1.29,55000000.0,58000000.0,4000000.0,,
1993-01-18,1.21,55000000.0,58000000.0,4000000.0,,
1993-01-19,1.17,55000000.0,58000000.0,4000000.0,,
1993-01-20,1.17,55000000.0,58000000.0,4000000.0,,
1993-01-21,1.21,55000000.0,58000000.0,4000000.0,,
1993-01-22,1.25,55000000.0,58000000.0,4000000.0,,
1993-01-25,1.21,55000000.0,58000000.0,4000000.0,,
1993-01-26,1.17,55000000.0,58000000.0,4000000.0,,
1993-01-27,1.21,55000000.0,58000000.0,4000000.0,,
1993-01-28,1.13,55000000.0,58000000.0,4000000.0,,
1993-01-29,1.17,55000000.0,58000000.0,4000000.0,,
1993-02-01,1.17,55000000.0,58000000.0,4000000.0,,
1993-02-02,1.17,55000000.0,58000000.0,4000000.0,,
1993-02-03,1.17,55000000.0,58000000.0,4000000.0,,
1993-02-04,1.17,55000000.0,58000000.0,4000000.0,,
1993-02-05,1.13,55000000.0,58000000.0,4000000.0,,
1993-02-08,1.04,55000000.0,58000000.0,4000000.0,,
1993-02-09,1.0,55000000.0,58000000.0,4000000.0,,
1993-02-10,1.04,55000000.0,58000000.0,4000000.0,,
1993-02-11,1.08,55000000.0,58000000.0,4000000.0,,
1993-02-12,1.08,55000000.0,58000000.0,4000000.0,,
1993-02-16,1.0,55000000.0,58000000.0,4000000.0,,
1993-02-17,1.13,55000000.0,58000000.0,4000000.0,,
1993-02-18,1.17,55000000.0,58000000.0,4000000.0,,
1993-02-19,1.17,55000000.0,58000000.0,4000000.0,,
1993-02-22,1.17,55000000.0,58000000.0,4000000.0,,
1993-02-23,1.17,55000000.0,58000000.0,4000000.0,,
1993-02-24,1.13,55000000.0,58000000.0,4000000.0,,
1993-02-25,1.08,55000000.0,58000000.0,4000000.0,,
1993-02-26,1.17,55000000.0,58000000.0,4000000.0,,
1993-03-01,1.13,55000000.0,58000000.0,4000000.0,,
1993-03-02,1.04,55000000.0,58000000.0,4000000.0,,
1993-03-03,1.17,55000000.0,58000000.0,4000000.0,,
1993-03-04,1.13,55000000.0,58000000.0,4000000.0,,
1993-03-05,1.04,55000000.0,58000000.0,4000000.0,,
1993-03-08,1.0,55000000.0,58000000.0,4000000.0,,
1993-03-09,1.08,55000000.0,58000000.0,4000000.0,,
1993-03-10,1.0,55000000.0,58000000.0,4000000.0,,
1993-03-11,1.04,55000000.0,58000000.0,4000000.0,,
1993-03-12,1.0,55000000.0,58000000.0,4000000.0,,
1993-03-15,1.04,55000000.0,58000000.0,4000000.0,,
1993-03-16,1.0,55000000.0,58000000.0,4000000.0,,
1993-03-17,1.04,55000000.0,58000000.0,4000000.0,,
1993-03-18,1.04,55000000.0,58000000.0,4000000.0,,
1993-03-19,1.08,55000000.0,58000000.0,4000000.0,,
1993-03-22,0.94,55000000.0,58000000.0,4000000.0,,
1993-03-23,0.92,55000000.0,58000000.0,4000000.0,,
1993-03-24,1.0,55000000.0,58000000.0,4000000.0,,
1993-03-25,0.92,55000000.0,58000000.0,4000000.0,,
1993-03-26,0.94,55000000.0,58000000.0,4000000.0,,
1993-03-29,0.96,55000000.0,58000000.0,4000000.0,,
1993-03-30,0.92,55000000.0,58000000.0,4000000.0,,
1993-03-31,0.96,55000000.0,58000000.0,4000000.0,,
1993-04-01,0.96,55000000.0,58000000.0,4000000.0,,
1993-04-02,1.0,55000000.0,58000000.0,4000000.0,,
1993-04-05,0.92,55000000.0,58000000.0,4000000.0,,
1993-04-06,0.92,55000000.0,58000000.0,4000000.0,,
1993-04-07,0.92,55000000.0,58000000.0,4000000.0,,
1993-04-08,0.88,55000000.0,58000000.0,4000000.0,,
1993-04-12,0.88,55000000.0,58000000.0,4000000.0,,
1993-04-13,0.92,55000000.0,58000000.0,4000000.0,,
1993-04-14,0.92,55000000.0,58000000.0,4000000.0,,
1993-04-15,0.88,55000000.0,58000000.0,4000000.0,,
1993-04-16,0.83,55000000.0,58000000.0,4000000.0,,
1993-04-19,0.83,55000000.0,58000000.0,4000000.0,,
1993-04-20,0.92,55000000.0,58000000.0,4000000.0,,
1993-04-21,0.88,55000000.0,58000000.0,4000000.0,,
1993-04-22,0.88,55000000.0,58000000.0,4000000.0,,
1993-04-23,0.92,55000000.0,58000000.0,4000000.0,,
1993-04-26,0.88,55000000.0,58000000.0,4000000.0,,
1993-04-27,0.92,55000000.0,58000000.0,4000000.0,,
1993-04-28,0.92,55000000.0,58000000.0,4000000.0,,
1993-04-29,0.88,55000000.0,58000000.0,4000000.0,,
1993-04-30,0.79,55000000.0,58000000.0,4000000.0,,
1993-05-03,0.92,55000000.0,58000000.0,4000000.0,,
1993-05-04,0.83,55000000.0,58000000.0,4000000.0,,
1993-05-05,0.88,55000000.0,58000000.0,4000000.0,,
1993-05-06,0.88,55000000.0,58000000.0,4000000.0,,
1993-05-07,0.88,55000000.0,58000000.0,4000000.0,,
1993-05-10,1.04,55000000.0,58000000.0,4000000.0,,
1993-05-11,1.08,55000000.0,58000000.0,4000000.0,,
1993-05-12,1.08,55000000.0,58000000.0,4000000.0,,
1993-05-13,1.04,55000000.0,58000000.0,4000000.0,,
1993-05-14,1.13,55000000.0,58000000.0,4000000.0,,
1993-05-17,1.08,55000000.0,58000000.0,4000000.0,,
1993-05-18,1.04,55000000.0,58000000.0,4000000.0,,
1993-05-19,0.96,55000000.0,58000000.0,4000000.0,,
1993-05-20,0.92,55000000.0,58000000.0,4000000.0,,
1993-05-21,0.92,55000000.0,58000000.0,4000000.0,,
1993-05-24,0.88,55000000.0,58000000.0,4000000.0,,
1993-05-25,0.96,55000000.0,58000000.0,4000000.0,,
1993-05-26,0.92,55000000.0,58000000.0,4000000.0,,
1993-05-27,0.92,55000000.0,58000000.0,4000000.0,,
1993-05-28,0.94,55000000.0,58000000.0,4000000.0,,
1993-06-01,0.88,55000000.0,58000000.0,4000000.0,,
1993-06-02,0.88,55000000.0,58000000.0,4000000.0,,
1993-06-03,0.92,55000000.0,58000000.0,4000000.0,,
1993-06-04,0.96,55000000.0,58000000.0,4000000.0,,
1993-06-07,0.92,55000000.0,58000000.0,4000000.0,,
1993-06-08,0.96,55000000.0,58000000.0,4000000.0,,
1993-06-09,0.88,55000000.0,58000000.0,4000000.0,,
1993-06-10,0.88,55000000.0,58000000.0,4000000.0,,
1993-06-11,0.96,55000000.0,58000000.0,4000000.0,,
1993-06-14,0.88,55000000.0,58000000.0,4000000.0,,
1993-06-15,0.88,55000000.0,58000000.0,4000000.0,,
1993-06-16,0.83,55000000.0,58000000.0,4000000.0,,
1993-06-17,0.92,55000000.0,58000000.0,4000000.0,,
1993-06-18,0.88,55000000.0,58000000.0,4000000.0,,
1993-06-21,0.88,55000000.0,58000000.0,4000000.0,,
1993-06-22,0.88,55000000.0,58000000.0,4000000.0,,
1993-06-23,0.88,55000000.0,58000000.0,4000000.0,,
