date,close price,ABT_SHE,ABT_TA,ABT_TL,market cap,PB Ratio
1989-11-15,3.67,2746000000.0,5173000000.0,2427000000.0,,
1989-11-16,3.67,2746000000.0,5173000000.0,2427000000.0,,
1989-11-17,3.71,2746000000.0,5173000000.0,2427000000.0,,
1989-11-20,3.72,2746000000.0,5173000000.0,2427000000.0,,
1989-11-21,3.7,2746000000.0,5173000000.0,2427000000.0,,
1989-11-22,3.78,2746000000.0,5173000000.0,2427000000.0,,
1989-11-24,3.89,2746000000.0,5173000000.0,2427000000.0,,
1989-11-27,3.93,2746000000.0,5173000000.0,2427000000.0,,
1989-11-28,3.92,2746000000.0,5173000000.0,2427000000.0,,
1989-11-29,3.87,2746000000.0,5173000000.0,2427000000.0,,
1989-11-30,3.89,2746000000.0,5173000000.0,2427000000.0,,
1989-12-01,3.93,2746000000.0,5173000000.0,2427000000.0,,
1989-12-04,3.92,2746000000.0,5173000000.0,2427000000.0,,
1989-12-05,3.89,2746000000.0,5173000000.0,2427000000.0,,
1989-12-06,3.84,2746000000.0,5173000000.0,2427000000.0,,
1989-12-07,3.77,2746000000.0,5173000000.0,2427000000.0,,
1989-12-08,3.77,2746000000.0,5173000000.0,2427000000.0,,
1989-12-11,3.65,2746000000.0,5173000000.0,2427000000.0,,
1989-12-12,3.64,2746000000.0,5173000000.0,2427000000.0,,
1989-12-13,3.61,2746000000.0,5173000000.0,2427000000.0,,
1989-12-14,3.66,2746000000.0,5173000000.0,2427000000.0,,
1989-12-15,3.66,2746000000.0,5173000000.0,2427000000.0,,
1989-12-18,3.65,2746000000.0,5173000000.0,2427000000.0,,
1989-12-19,3.64,2746000000.0,5173000000.0,2427000000.0,,
1989-12-20,3.67,2746000000.0,5173000000.0,2427000000.0,,
1989-12-21,3.75,2746000000.0,5173000000.0,2427000000.0,,
1989-12-22,3.77,2746000000.0,5173000000.0,2427000000.0,,
1989-12-26,3.77,2746000000.0,5173000000.0,2427000000.0,,
1989-12-27,3.78,2746000000.0,5173000000.0,2427000000.0,,
1989-12-28,3.78,2746000000.0,5173000000.0,2427000000.0,,
1989-12-29,3.82,2746000000.0,5173000000.0,2427000000.0,,
1990-01-02,3.89,2746000000.0,5173000000.0,2427000000.0,,
1990-01-03,3.9,2746000000.0,5173000000.0,2427000000.0,,
1990-01-04,3.89,2746000000.0,5173000000.0,2427000000.0,,
1990-01-05,3.85,2746000000.0,5173000000.0,2427000000.0,,
1990-01-08,3.85,2746000000.0,5173000000.0,2427000000.0,,
1990-01-09,3.84,2746000000.0,5173000000.0,2427000000.0,,
1990-01-10,3.79,2746000000.0,5173000000.0,2427000000.0,,
1990-01-11,3.82,2746000000.0,5173000000.0,2427000000.0,,
1990-01-12,3.75,2746000000.0,5173000000.0,2427000000.0,,
1990-01-15,3.7,2746000000.0,5173000000.0,2427000000.0,,
1990-01-16,3.74,2746000000.0,5173000000.0,2427000000.0,,
1990-01-17,3.7,2746000000.0,5173000000.0,2427000000.0,,
1990-01-18,3.77,2746000000.0,5173000000.0,2427000000.0,,
1990-01-19,3.82,2746000000.0,5173000000.0,2427000000.0,,
1990-01-22,3.74,2746000000.0,5173000000.0,2427000000.0,,
1990-01-23,3.7,2746000000.0,5173000000.0,2427000000.0,,
1990-01-24,3.72,2746000000.0,5173000000.0,2427000000.0,,
1990-01-25,3.59,2746000000.0,5173000000.0,2427000000.0,,
1990-01-26,3.63,2746000000.0,5173000000.0,2427000000.0,,
1990-01-29,3.62,2746000000.0,5173000000.0,2427000000.0,,
1990-01-30,3.61,2746000000.0,5173000000.0,2427000000.0,,
1990-01-31,3.65,2746000000.0,5173000000.0,2427000000.0,,
1990-02-01,3.66,2746000000.0,5173000000.0,2427000000.0,,
1990-02-02,3.69,2746000000.0,5173000000.0,2427000000.0,,
1990-02-05,3.68,2746000000.0,5173000000.0,2427000000.0,,
1990-02-06,3.63,2746000000.0,5173000000.0,2427000000.0,,
1990-02-07,3.63,2746000000.0,5173000000.0,2427000000.0,,
1990-02-08,3.62,2746000000.0,5173000000.0,2427000000.0,,
1990-02-09,3.6,2746000000.0,5173000000.0,2427000000.0,,
1990-02-12,3.57,2746000000.0,5173000000.0,2427000000.0,,
1990-02-13,3.61,2746000000.0,5173000000.0,2427000000.0,,
1990-02-14,3.64,2746000000.0,5173000000.0,2427000000.0,,
1990-02-15,3.69,2746000000.0,5173000000.0,2427000000.0,,
1990-02-16,3.67,2746000000.0,5173000000.0,2427000000.0,,
1990-02-20,3.61,2746000000.0,5173000000.0,2427000000.0,,
1990-02-21,3.58,2746000000.0,5173000000.0,2427000000.0,,
1990-02-22,3.59,2746000000.0,5173000000.0,2427000000.0,,
1990-02-23,3.54,2746000000.0,5173000000.0,2427000000.0,,
1990-02-26,3.56,2746000000.0,5173000000.0,2427000000.0,,
1990-02-27,3.56,2746000000.0,5173000000.0,2427000000.0,,
1990-02-28,3.6,2746000000.0,5173000000.0,2427000000.0,,
1990-03-01,3.62,2746000000.0,5173000000.0,2427000000.0,,
1990-03-02,3.65,2746000000.0,5173000000.0,2427000000.0,,
1990-03-05,3.61,2746000000.0,5173000000.0,2427000000.0,,
1990-03-06,3.65,2746000000.0,5173000000.0,2427000000.0,,
1990-03-07,3.63,2746000000.0,5173000000.0,2427000000.0,,
1990-03-08,3.63,2746000000.0,5173000000.0,2427000000.0,,
1990-03-09,3.63,2746000000.0,5173000000.0,2427000000.0,,
1990-03-12,3.62,2746000000.0,5173000000.0,2427000000.0,,
1990-03-13,3.56,2746000000.0,5173000000.0,2427000000.0,,
1990-03-14,3.57,2746000000.0,5173000000.0,2427000000.0,,
1990-03-15,3.59,2746000000.0,5173000000.0,2427000000.0,,
1990-03-16,3.64,2746000000.0,5173000000.0,2427000000.0,,
1990-03-19,3.64,2746000000.0,5173000000.0,2427000000.0,,
1990-03-20,3.58,2746000000.0,5173000000.0,2427000000.0,,
1990-03-21,3.56,2746000000.0,5173000000.0,2427000000.0,,
1990-03-22,3.54,2746000000.0,5173000000.0,2427000000.0,,
1990-03-23,3.58,2746000000.0,5173000000.0,2427000000.0,,
1990-03-26,3.59,2746000000.0,5173000000.0,2427000000.0,,
1990-03-27,3.64,2746000000.0,5173000000.0,2427000000.0,,
1990-03-28,3.68,2746000000.0,5173000000.0,2427000000.0,,
1990-03-29,3.69,2746000000.0,5173000000.0,2427000000.0,,
1990-03-30,3.69,2746000000.0,5173000000.0,2427000000.0,,
1990-04-02,3.67,2746000000.0,5173000000.0,2427000000.0,,
1990-04-03,3.76,2746000000.0,5173000000.0,2427000000.0,,
1990-04-04,3.75,2746000000.0,5173000000.0,2427000000.0,,
1990-04-05,3.77,2746000000.0,5173000000.0,2427000000.0,,
1990-04-06,3.79,2746000000.0,5173000000.0,2427000000.0,,
1990-04-09,3.82,2746000000.0,5173000000.0,2427000000.0,,
1990-04-10,3.85,2746000000.0,5173000000.0,2427000000.0,,
1990-04-11,3.89,2746000000.0,5173000000.0,2427000000.0,,
1990-04-12,3.89,2746000000.0,5173000000.0,2427000000.0,,
1990-04-16,3.89,2746000000.0,5173000000.0,2427000000.0,,
1990-04-17,3.89,2746000000.0,5173000000.0,2427000000.0,,
1990-04-18,3.84,2746000000.0,5173000000.0,2427000000.0,,
1990-04-19,3.79,2746000000.0,5173000000.0,2427000000.0,,
1990-04-20,3.76,2746000000.0,5173000000.0,2427000000.0,,
1990-04-23,3.72,2746000000.0,5173000000.0,2427000000.0,,
1990-04-24,3.73,2746000000.0,5173000000.0,2427000000.0,,
1990-04-25,3.76,2746000000.0,5173000000.0,2427000000.0,,
1990-04-26,3.81,2746000000.0,5173000000.0,2427000000.0,,
1990-04-27,3.77,2746000000.0,5173000000.0,2427000000.0,,
1990-04-30,3.75,2746000000.0,5173000000.0,2427000000.0,,
1990-05-01,3.79,2746000000.0,5173000000.0,2427000000.0,,
1990-05-02,3.81,2746000000.0,5173000000.0,2427000000.0,,
1990-05-03,3.79,2746000000.0,5173000000.0,2427000000.0,,
1990-05-04,3.82,2746000000.0,5173000000.0,2427000000.0,,
1990-05-07,3.84,2746000000.0,5173000000.0,2427000000.0,,
1990-05-08,3.87,2746000000.0,5173000000.0,2427000000.0,,
1990-05-09,3.89,2746000000.0,5173000000.0,2427000000.0,,
1990-05-10,3.91,2746000000.0,5173000000.0,2427000000.0,,
1990-05-11,3.98,2746000000.0,5173000000.0,2427000000.0,,
1990-05-14,4.01,2746000000.0,5173000000.0,2427000000.0,,
1990-05-15,3.99,2746000000.0,5173000000.0,2427000000.0,,
1990-05-16,3.97,2746000000.0,5173000000.0,2427000000.0,,
1990-05-17,4.01,2746000000.0,5173000000.0,2427000000.0,,
1990-05-18,3.99,2746000000.0,5173000000.0,2427000000.0,,
1990-05-21,4.01,2746000000.0,5173000000.0,2427000000.0,,
1990-05-22,4.04,2746000000.0,5173000000.0,2427000000.0,,
1990-05-23,4.1,2746000000.0,5173000000.0,2427000000.0,,
1990-05-24,4.12,2746000000.0,5173000000.0,2427000000.0,,
1990-05-25,4.1,2746000000.0,5173000000.0,2427000000.0,,
1990-05-29,4.17,2746000000.0,5173000000.0,2427000000.0,,
1990-05-30,4.16,2746000000.0,5173000000.0,2427000000.0,,
1990-05-31,4.2,2746000000.0,5173000000.0,2427000000.0,,
1990-06-01,4.26,2746000000.0,5173000000.0,2427000000.0,,
1990-06-04,4.28,2746000000.0,5173000000.0,2427000000.0,,
1990-06-05,4.25,2746000000.0,5173000000.0,2427000000.0,,
1990-06-06,4.35,2746000000.0,5173000000.0,2427000000.0,,
1990-06-07,4.28,2746000000.0,5173000000.0,2427000000.0,,
1990-06-08,4.19,2746000000.0,5173000000.0,2427000000.0,,
1990-06-11,4.24,2746000000.0,5173000000.0,2427000000.0,,
1990-06-12,4.38,2746000000.0,5173000000.0,2427000000.0,,
1990-06-13,4.32,2746000000.0,5173000000.0,2427000000.0,,
1990-06-14,4.32,2746000000.0,5173000000.0,2427000000.0,,
1990-06-15,4.33,2746000000.0,5173000000.0,2427000000.0,,
1990-06-18,4.38,2746000000.0,5173000000.0,2427000000.0,,
1990-06-19,4.38,2746000000.0,5173000000.0,2427000000.0,,
1990-06-20,4.49,2746000000.0,5173000000.0,2427000000.0,,
1990-06-21,4.57,2746000000.0,5173000000.0,2427000000.0,,
1990-06-22,4.5,2746000000.0,5173000000.0,2427000000.0,,
1990-06-25,4.49,2746000000.0,5173000000.0,2427000000.0,,
1990-06-26,4.52,2746000000.0,5173000000.0,2427000000.0,,
1990-06-27,4.59,2746000000.0,5173000000.0,2427000000.0,,
1990-06-28,4.71,2746000000.0,5173000000.0,2427000000.0,,
1990-06-29,4.6,2746000000.0,5173000000.0,2427000000.0,,
1990-07-02,4.6,2746000000.0,5173000000.0,2427000000.0,,
1990-07-03,4.69,2746000000.0,5173000000.0,2427000000.0,,
1990-07-05,4.63,2746000000.0,5173000000.0,2427000000.0,,
1990-07-06,4.67,2746000000.0,5173000000.0,2427000000.0,,
1990-07-09,4.71,2746000000.0,5173000000.0,2427000000.0,,
1990-07-10,4.8,2746000000.0,5173000000.0,2427000000.0,,
1990-07-11,4.91,2746000000.0,5173000000.0,2427000000.0,,
1990-07-12,4.9,2746000000.0,5173000000.0,2427000000.0,,
1990-07-13,4.9,2746000000.0,5173000000.0,2427000000.0,,
1990-07-16,4.98,2746000000.0,5173000000.0,2427000000.0,,
1990-07-17,5.04,2746000000.0,5173000000.0,2427000000.0,,
1990-07-18,4.99,2746000000.0,5173000000.0,2427000000.0,,
1990-07-19,4.98,2746000000.0,5173000000.0,2427000000.0,,
1990-07-20,4.99,2746000000.0,5173000000.0,2427000000.0,,
1990-07-23,4.9,2746000000.0,5173000000.0,2427000000.0,,
1990-07-24,4.8,2746000000.0,5173000000.0,2427000000.0,,
1990-07-25,4.88,2746000000.0,5173000000.0,2427000000.0,,
1990-07-26,4.83,2746000000.0,5173000000.0,2427000000.0,,
1990-07-27,4.8,2746000000.0,5173000000.0,2427000000.0,,
1990-07-30,4.74,2746000000.0,5173000000.0,2427000000.0,,
1990-07-31,4.88,2746000000.0,5173000000.0,2427000000.0,,
1990-08-01,4.83,2746000000.0,5173000000.0,2427000000.0,,
1990-08-02,4.66,2746000000.0,5173000000.0,2427000000.0,,
1990-08-03,4.55,2746000000.0,5173000000.0,2427000000.0,,
1990-08-06,4.29,2746000000.0,5173000000.0,2427000000.0,,
1990-08-07,4.46,2746000000.0,5173000000.0,2427000000.0,,
1990-08-08,4.55,2746000000.0,5173000000.0,2427000000.0,,
1990-08-09,4.62,2746000000.0,5173000000.0,2427000000.0,,
1990-08-10,4.52,2746000000.0,5173000000.0,2427000000.0,,
1990-08-13,4.64,2746000000.0,5173000000.0,2427000000.0,,
1990-08-14,4.69,2746000000.0,5173000000.0,2427000000.0,,
1990-08-15,4.62,2746000000.0,5173000000.0,2427000000.0,,
1990-08-16,4.49,2746000000.0,5173000000.0,2427000000.0,,
1990-08-17,4.5,2746000000.0,5173000000.0,2427000000.0,,
1990-08-20,4.4,2746000000.0,5173000000.0,2427000000.0,,
1990-08-21,4.28,2746000000.0,5173000000.0,2427000000.0,,
1990-08-22,4.08,2746000000.0,5173000000.0,2427000000.0,,
1990-08-23,4.01,2746000000.0,5173000000.0,2427000000.0,,
1990-08-24,4.18,2746000000.0,5173000000.0,2427000000.0,,
1990-08-27,4.4,2746000000.0,5173000000.0,2427000000.0,,
1990-08-28,4.52,2746000000.0,5173000000.0,2427000000.0,,
1990-08-29,4.57,2746000000.0,5173000000.0,2427000000.0,,
1990-08-30,4.5,2746000000.0,5173000000.0,2427000000.0,,
1990-08-31,4.49,2746000000.0,5173000000.0,2427000000.0,,
1990-09-04,4.49,2746000000.0,5173000000.0,2427000000.0,,
1990-09-05,4.55,2746000000.0,5173000000.0,2427000000.0,,
1990-09-06,4.42,2746000000.0,5173000000.0,2427000000.0,,
1990-09-07,4.57,2746000000.0,5173000000.0,2427000000.0,,
1990-09-10,4.55,2746000000.0,5173000000.0,2427000000.0,,
1990-09-11,4.55,2746000000.0,5173000000.0,2427000000.0,,
1990-09-12,4.57,2746000000.0,5173000000.0,2427000000.0,,
1990-09-13,4.52,2746000000.0,5173000000.0,2427000000.0,,
1990-09-14,4.52,2746000000.0,5173000000.0,2427000000.0,,
1990-09-17,4.53,2746000000.0,5173000000.0,2427000000.0,,
1990-09-18,4.67,2746000000.0,5173000000.0,2427000000.0,,
1990-09-19,4.62,2746000000.0,5173000000.0,2427000000.0,,
1990-09-20,4.45,2746000000.0,5173000000.0,2427000000.0,,
1990-09-21,4.35,2746000000.0,5173000000.0,2427000000.0,,
1990-09-24,4.32,2746000000.0,5173000000.0,2427000000.0,,
1990-09-25,4.45,2746000000.0,5173000000.0,2427000000.0,,
1990-09-26,4.36,2746000000.0,5173000000.0,2427000000.0,,
1990-09-27,4.26,2746000000.0,5173000000.0,2427000000.0,,
1990-09-28,4.39,2746000000.0,5173000000.0,2427000000.0,,
1990-10-01,4.66,2746000000.0,5173000000.0,2427000000.0,,
1990-10-02,4.67,2746000000.0,5173000000.0,2427000000.0,,
1990-10-03,4.63,2746000000.0,5173000000.0,2427000000.0,,
1990-10-04,4.56,2746000000.0,5173000000.0,2427000000.0,,
1990-10-05,4.53,2746000000.0,5173000000.0,2427000000.0,,
1990-10-08,4.64,2746000000.0,5173000000.0,2427000000.0,,
1990-10-09,4.52,2746000000.0,5173000000.0,2427000000.0,,
1990-10-10,4.49,2746000000.0,5173000000.0,2427000000.0,,
1990-10-11,4.49,2746000000.0,5173000000.0,2427000000.0,,
1990-10-12,4.55,2746000000.0,5173000000.0,2427000000.0,,
1990-10-15,4.62,2746000000.0,5173000000.0,2427000000.0,,
1990-10-16,4.56,2746000000.0,5173000000.0,2427000000.0,,
1990-10-17,4.59,2746000000.0,5173000000.0,2427000000.0,,
1990-10-18,4.8,2746000000.0,5173000000.0,2427000000.0,,
1990-10-19,4.85,2746000000.0,5173000000.0,2427000000.0,,
1990-10-22,5.01,2746000000.0,5173000000.0,2427000000.0,,
1990-10-23,4.9,2746000000.0,5173000000.0,2427000000.0,,
1990-10-24,4.9,2746000000.0,5173000000.0,2427000000.0,,
1990-10-25,4.9,2746000000.0,5173000000.0,2427000000.0,,
1990-10-26,4.81,2746000000.0,5173000000.0,2427000000.0,,
1990-10-29,4.63,2746000000.0,5173000000.0,2427000000.0,,
1990-10-30,4.6,2746000000.0,5173000000.0,2427000000.0,,
1990-10-31,4.6,2746000000.0,5173000000.0,2427000000.0,,
1990-11-01,4.56,2746000000.0,5173000000.0,2427000000.0,,
1990-11-02,4.56,2746000000.0,5173000000.0,2427000000.0,,
1990-11-05,4.6,2746000000.0,5173000000.0,2427000000.0,,
1990-11-06,4.56,2746000000.0,5173000000.0,2427000000.0,,
1990-11-07,4.5,2746000000.0,5173000000.0,2427000000.0,,
1990-11-08,4.56,2746000000.0,5173000000.0,2427000000.0,,
1990-11-09,4.63,2746000000.0,5173000000.0,2427000000.0,,
1990-11-12,4.74,2746000000.0,5173000000.0,2427000000.0,,
1990-11-13,4.73,2746000000.0,5173000000.0,2427000000.0,,
1990-11-14,4.81,2746000000.0,5173000000.0,2427000000.0,,
1990-11-15,4.83,2746000000.0,5173000000.0,2427000000.0,,
1990-11-16,4.74,2746000000.0,5173000000.0,2427000000.0,,
1990-11-19,4.74,2746000000.0,5173000000.0,2427000000.0,,
1990-11-20,4.69,2746000000.0,5173000000.0,2427000000.0,,
1990-11-21,4.76,2746000000.0,5173000000.0,2427000000.0,,
1990-11-23,4.76,2746000000.0,5173000000.0,2427000000.0,,
1990-11-26,4.73,2746000000.0,5173000000.0,2427000000.0,,
1990-11-27,4.77,2746000000.0,5173000000.0,2427000000.0,,
1990-11-28,4.8,2746000000.0,5173000000.0,2427000000.0,,
1990-11-29,4.74,2746000000.0,5173000000.0,2427000000.0,,
1990-11-30,4.9,2746000000.0,5173000000.0,2427000000.0,,
1990-12-03,4.94,2746000000.0,5173000000.0,2427000000.0,,
1990-12-04,5.02,2746000000.0,5173000000.0,2427000000.0,,
1990-12-05,4.99,2746000000.0,5173000000.0,2427000000.0,,
1990-12-06,5.05,2746000000.0,5173000000.0,2427000000.0,,
1990-12-07,5.04,2746000000.0,5173000000.0,2427000000.0,,
1990-12-10,5.09,2746000000.0,5173000000.0,2427000000.0,,
1990-12-11,5.04,2746000000.0,5173000000.0,2427000000.0,,
1990-12-12,5.11,2746000000.0,5173000000.0,2427000000.0,,
1990-12-13,5.06,2746000000.0,5173000000.0,2427000000.0,,
1990-12-14,5.02,2746000000.0,5173000000.0,2427000000.0,,
1990-12-17,4.98,2746000000.0,5173000000.0,2427000000.0,,
1990-12-18,5.04,2746000000.0,5173000000.0,2427000000.0,,
1990-12-19,5.05,2746000000.0,5173000000.0,2427000000.0,,
1990-12-20,4.95,2746000000.0,5173000000.0,2427000000.0,,
1990-12-21,4.9,2746000000.0,5173000000.0,2427000000.0,,
1990-12-24,4.91,2746000000.0,5173000000.0,2427000000.0,,
1990-12-26,4.91,2746000000.0,5173000000.0,2427000000.0,,
1990-12-27,4.94,2746000000.0,5173000000.0,2427000000.0,,
1990-12-28,4.97,2746000000.0,5173000000.0,2427000000.0,,
1990-12-31,5.05,2746000000.0,5173000000.0,2427000000.0,,
1991-01-02,4.85,2746000000.0,5173000000.0,2427000000.0,,
1991-01-03,4.67,2746000000.0,5173000000.0,2427000000.0,,
1991-01-04,4.57,2746000000.0,5173000000.0,2427000000.0,,
1991-01-07,4.5,2746000000.0,5173000000.0,2427000000.0,,
1991-01-08,4.56,2746000000.0,5173000000.0,2427000000.0,,
1991-01-09,4.53,2746000000.0,5173000000.0,2427000000.0,,
1991-01-10,4.56,2746000000.0,5173000000.0,2427000000.0,,
1991-01-11,4.57,2746000000.0,5173000000.0,2427000000.0,,
1991-01-14,4.46,2746000000.0,5173000000.0,2427000000.0,,
1991-01-15,4.47,2746000000.0,5173000000.0,2427000000.0,,
1991-01-16,4.57,2746000000.0,5173000000.0,2427000000.0,,
1991-01-17,4.77,2746000000.0,5173000000.0,2427000000.0,,
1991-01-18,4.8,2746000000.0,5173000000.0,2427000000.0,,
1991-01-21,4.74,2746000000.0,5173000000.0,2427000000.0,,
1991-01-22,4.7,2746000000.0,5173000000.0,2427000000.0,,
1991-01-23,4.8,2746000000.0,5173000000.0,2427000000.0,,
1991-01-24,4.92,2746000000.0,5173000000.0,2427000000.0,,
1991-01-25,4.95,2746000000.0,5173000000.0,2427000000.0,,
1991-01-28,4.98,2746000000.0,5173000000.0,2427000000.0,,
1991-01-29,4.87,2746000000.0,5173000000.0,2427000000.0,,
1991-01-30,4.97,2746000000.0,5173000000.0,2427000000.0,,
1991-01-31,4.88,2746000000.0,5173000000.0,2427000000.0,,
1991-02-01,4.83,2746000000.0,5173000000.0,2427000000.0,,
1991-02-04,4.84,2746000000.0,5173000000.0,2427000000.0,,
1991-02-05,4.99,2746000000.0,5173000000.0,2427000000.0,,
1991-02-06,5.04,2746000000.0,5173000000.0,2427000000.0,,
1991-02-07,5.05,2746000000.0,5173000000.0,2427000000.0,,
1991-02-08,5.02,2746000000.0,5173000000.0,2427000000.0,,
1991-02-11,5.26,2746000000.0,5173000000.0,2427000000.0,,
1991-02-12,5.25,2746000000.0,5173000000.0,2427000000.0,,
1991-02-13,5.2,2746000000.0,5173000000.0,2427000000.0,,
1991-02-14,5.13,2746000000.0,5173000000.0,2427000000.0,,
1991-02-15,5.27,2746000000.0,5173000000.0,2427000000.0,,
1991-02-19,5.26,2746000000.0,5173000000.0,2427000000.0,,
1991-02-20,5.19,2746000000.0,5173000000.0,2427000000.0,,
1991-02-21,5.18,2746000000.0,5173000000.0,2427000000.0,,
1991-02-22,5.26,2746000000.0,5173000000.0,2427000000.0,,
1991-02-25,5.33,2746000000.0,5173000000.0,2427000000.0,,
1991-02-26,5.15,2746000000.0,5173000000.0,2427000000.0,,
1991-02-27,5.33,2746000000.0,5173000000.0,2427000000.0,,
1991-02-28,5.2,2746000000.0,5173000000.0,2427000000.0,,
1991-03-01,5.09,2746000000.0,5173000000.0,2427000000.0,,
1991-03-04,5.09,2746000000.0,5173000000.0,2427000000.0,,
1991-03-05,5.11,2746000000.0,5173000000.0,2427000000.0,,
1991-03-06,5.2,2746000000.0,5173000000.0,2427000000.0,,
1991-03-07,5.18,2746000000.0,5173000000.0,2427000000.0,,
1991-03-08,5.32,2746000000.0,5173000000.0,2427000000.0,,
1991-03-11,5.36,2746000000.0,5173000000.0,2427000000.0,,
1991-03-12,5.26,2746000000.0,5173000000.0,2427000000.0,,
1991-03-13,5.3,2746000000.0,5173000000.0,2427000000.0,,
1991-03-14,5.47,2746000000.0,5173000000.0,2427000000.0,,
1991-03-15,5.39,2746000000.0,5173000000.0,2427000000.0,,
1991-03-18,5.46,2746000000.0,5173000000.0,2427000000.0,,
1991-03-19,5.33,2746000000.0,5173000000.0,2427000000.0,,
1991-03-20,5.3,2746000000.0,5173000000.0,2427000000.0,,
1991-03-21,5.27,2746000000.0,5173000000.0,2427000000.0,,
1991-03-22,5.29,2746000000.0,5173000000.0,2427000000.0,,
1991-03-25,5.4,2746000000.0,5173000000.0,2427000000.0,,
1991-03-26,5.54,2746000000.0,5173000000.0,2427000000.0,,
1991-03-27,5.41,2746000000.0,5173000000.0,2427000000.0,,
1991-03-28,5.39,2746000000.0,5173000000.0,2427000000.0,,
1991-04-01,5.27,2746000000.0,5173000000.0,2427000000.0,,
1991-04-02,5.6,2746000000.0,5173000000.0,2427000000.0,,
1991-04-03,5.54,2746000000.0,5173000000.0,2427000000.0,,
1991-04-04,5.58,2746000000.0,5173000000.0,2427000000.0,,
1991-04-05,5.61,2746000000.0,5173000000.0,2427000000.0,,
1991-04-08,5.61,2746000000.0,5173000000.0,2427000000.0,,
1991-04-09,5.49,2746000000.0,5173000000.0,2427000000.0,,
1991-04-10,5.44,2746000000.0,5173000000.0,2427000000.0,,
1991-04-11,5.67,2746000000.0,5173000000.0,2427000000.0,,
1991-04-12,5.67,2746000000.0,5173000000.0,2427000000.0,,
1991-04-15,5.79,2746000000.0,5173000000.0,2427000000.0,,
1991-04-16,5.89,2746000000.0,5173000000.0,2427000000.0,,
1991-04-17,6.0,2746000000.0,5173000000.0,2427000000.0,,
1991-04-18,5.92,2746000000.0,5173000000.0,2427000000.0,,
1991-04-19,5.75,2746000000.0,5173000000.0,2427000000.0,,
1991-04-22,5.74,2746000000.0,5173000000.0,2427000000.0,,
1991-04-23,5.85,2746000000.0,5173000000.0,2427000000.0,,
1991-04-24,5.77,2746000000.0,5173000000.0,2427000000.0,,
1991-04-25,5.77,2746000000.0,5173000000.0,2427000000.0,,
1991-04-26,5.77,2746000000.0,5173000000.0,2427000000.0,,
1991-04-29,5.65,2746000000.0,5173000000.0,2427000000.0,,
1991-04-30,5.68,2746000000.0,5173000000.0,2427000000.0,,
