date,PCAR,PCAR_SHE,PB Ratio
2001-10-09,718960000.0000001,2206000000.0,0.32591115140525845
2001-10-10,769120000.0,2206000000.0,0.348649138712602
2001-10-11,795720000.0,2206000000.0,0.36070716228467814
2001-10-12,777480000.0,2206000000.0,0.35243880326382593
2001-10-15,797240000.0,2206000000.0,0.3613961922030825
2001-10-16,792680000.0,2206000000.0,0.3593291024478694
2001-10-17,748600000.0,2206000000.0,0.33934723481414325
2001-10-18,755440000.0,2206000000.0,0.3424478694469628
2001-10-19,753160000.0,2206000000.0,0.3414143245693563
2001-10-22,779000000.0,2206000000.0,0.3531278331822303
2001-10-23,804080000.0,2206000000.0,0.36449682683590207
2001-10-24,791920000.0,2206000000.0,0.3589845874886673
2001-10-25,826880000.0,2206000000.0,0.37483227561196736
2001-10-26,830680000.0,2206000000.0,0.37655485040797826
2001-10-29,792680000.0,2206000000.0,0.3593291024478694
2001-10-30,782800000.0,2206000000.0,0.35485040797824113
2001-10-31,792680000.0,2206000000.0,0.3593291024478694
2001-11-01,804080000.0,2206000000.0,0.36449682683590207
2001-11-02,837520000.0,2206000000.0,0.3796554850407978
2001-11-05,885400000.0,2206000000.0,0.4013599274705349
2001-11-06,925680000.0,2206000000.0,0.4196192203082502
2001-11-07,939360000.0,2206000000.0,0.4258204895738894
2001-11-08,910480000.0,2206000000.0,0.4127289211242067
2001-11-09,905160000.0,2248000000.0,0.4026512455516014
2001-11-12,908200000.0,2248000000.0,0.40400355871886123
2001-11-13,943920000.0,2248000000.0,0.4198932384341637
2001-11-14,894520000.0,2248000000.0,0.3979181494661922
2001-11-15,904400000.0,2248000000.0,0.4023131672597865
2001-11-16,900600000.0,2248000000.0,0.40062277580071176
2001-11-19,902880000.0,2248000000.0,0.4016370106761566
2001-11-20,885400000.0,2248000000.0,0.3938612099644128
2001-11-21,887680000.0,2248000000.0,0.39487544483985765
2001-11-23,908200000.0,2248000000.0,0.40400355871886123
2001-11-26,919600000.0,2248000000.0,0.4090747330960854
2001-11-27,900600000.0,2248000000.0,0.40062277580071176
2001-11-28,899080000.0,2248000000.0,0.39994661921708186
2001-11-29,905920000.0,2248000000.0,0.40298932384341635
2001-11-30,913520000.0,2248000000.0,0.4063701067615658
2001-12-03,905920000.0,2248000000.0,0.40298932384341635
2001-12-04,950000000.0,2248000000.0,0.4225978647686833
2001-12-05,977360000.0,2248000000.0,0.43476868327402135
2001-12-06,988000000.0,2248000000.0,0.4395017793594306
2001-12-07,971280000.0,2248000000.0,0.4320640569395018
2001-12-10,970520000.0,2248000000.0,0.43172597864768686
2001-12-11,961400000.0,2248000000.0,0.4276690391459075
2001-12-12,959880000.0,2248000000.0,0.4269928825622776
2001-12-13,943160000.0,2248000000.0,0.4195551601423488
2001-12-14,944680000.0,2248000000.0,0.42023131672597863
2001-12-17,959120000.0,2248000000.0,0.42665480427046265
2001-12-18,981920000.0,2248000000.0,0.436797153024911
2001-12-19,999400000.0,2248000000.0,0.4445729537366548
2001-12-20,978120000.0,2248000000.0,0.4351067615658363
2001-12-21,978120000.0,2248000000.0,0.4351067615658363
2001-12-24,992560000.0,2248000000.0,0.4415302491103203
2001-12-26,1019160000.0,2248000000.0,0.4533629893238434
2001-12-27,1013080000.0,2248000000.0,0.4506583629893238
2001-12-28,1016120000.0,2248000000.0,0.45201067615658364
2001-12-31,984960000.0000001,2248000000.0,0.4381494661921709
2002-01-02,981160000.0,2248000000.0,0.4364590747330961
2002-01-03,981920000.0,2248000000.0,0.436797153024911
2002-01-04,1000920000.0,2248000000.0,0.4452491103202847
2002-01-07,988760000.0,2248000000.0,0.43983985765124556
2002-01-08,970520000.0,2248000000.0,0.43172597864768686
2002-01-09,956080000.0,2248000000.0,0.42530249110320284
2002-01-10,945440000.0,2248000000.0,0.4205693950177936
2002-01-11,936320000.0,2248000000.0,0.41651245551601424
2002-01-14,931000000.0,2248000000.0,0.4141459074733096
2002-01-15,932520000.0,2248000000.0,0.4148220640569395
2002-01-16,935560000.0,2248000000.0,0.4161743772241993
2002-01-17,953039999.9999999,2248000000.0,0.42395017793594303
2002-01-18,927200000.0,2248000000.0,0.41245551601423486
2002-01-22,936320000.0,2248000000.0,0.41651245551601424
2002-01-23,953039999.9999999,2248000000.0,0.42395017793594303
2002-01-24,945440000.0,2248000000.0,0.4205693950177936
2002-01-25,959120000.0,2248000000.0,0.42665480427046265
2002-01-28,975080000.0,2248000000.0,0.4337544483985765
2002-01-29,961400000.0,2248000000.0,0.4276690391459075
2002-01-30,978880000.0,2248000000.0,0.43544483985765126
2002-01-31,994840000.0,2248000000.0,0.4425444839857651
2002-02-01,950760000.0,2248000000.0,0.4229359430604982
2002-02-04,951520000.0,2248000000.0,0.4232740213523132
2002-02-05,996360000.0,2248000000.0,0.44322064056939503
2002-02-06,984960000.0000001,2248000000.0,0.4381494661921709
2002-02-07,976600000.0,2248000000.0,0.4344306049822064
2002-02-08,977360000.0,2248000000.0,0.43476868327402135
2002-02-11,1011560000.0,2248000000.0,0.449982206405694
2002-02-12,1004720000.0,2248000000.0,0.4469395017793594
2002-02-13,1025240000.0,2248000000.0,0.456067615658363
2002-02-14,1011560000.0,2248000000.0,0.449982206405694
2002-02-15,985720000.0,2248000000.0,0.43848754448398575
2002-02-19,990280000.0,2248000000.0,0.44051601423487546
2002-02-20,1021440000.0,2248000000.0,0.4543772241992883
2002-02-21,1009280000.0,2248000000.0,0.4489679715302491
2002-02-22,1025240000.0,2248000000.0,0.456067615658363
2002-02-25,1064000000.0,2248000000.0,0.47330960854092524
2002-02-26,1076160000.0,2248000000.0,0.47871886120996443
2002-02-27,1083760000.0,2248000000.0,0.4820996441281139
2002-02-28,1079960000.0,2248000000.0,0.48040925266903917
2002-03-01,1108080000.0,2248000000.0,0.49291814946619217
2002-03-04,1188640000.0,2248000000.0,0.5287544483985765
2002-03-05,1111880000.0,2248000000.0,0.4946085409252669
2002-03-06,1147600000.0,2248000000.0,0.5104982206405694
2002-03-07,1125560000.0,2248000000.0,0.5006939501779359
2002-03-08,1133160000.0,2248000000.0,0.5040747330960854
2002-03-11,1147600000.0,2248000000.0,0.5104982206405694
2002-03-12,1125560000.0,2248000000.0,0.5006939501779359
2002-03-13,1097440000.0,2248000000.0,0.48818505338078294
2002-03-14,1101240000.0,2248000000.0,0.4898754448398577
2002-03-15,1097440000.0,2248000000.0,0.48818505338078294
2002-03-18,1098960000.0,2248000000.0,0.4888612099644128
2002-03-19,1137720000.0,2248000000.0,0.5061032028469751
2002-03-20,1101240000.0,2248000000.0,0.4898754448398577
2002-03-21,1083760000.0,2248000000.0,0.4820996441281139
2002-03-22,1083000000.0,2252000000.0,0.4809058614564831
2002-03-25,1048039999.9999999,2252000000.0,0.4653818827708703
2002-03-26,1069320000.0,2252000000.0,0.47483126110124335
2002-03-27,1095160000.0,2252000000.0,0.48630550621669627
2002-03-28,1098960000.0,2252000000.0,0.48799289520426287
2002-04-01,1689350000.0,2252000000.0,0.7501554174067495
2002-04-02,1660600000.0,2252000000.0,0.7373889875666074
2002-04-03,1622650000.0,2252000000.0,0.7205373001776199
2002-04-04,1674400000.0,2252000000.0,0.7435168738898756
2002-04-05,1697400000.0,2252000000.0,0.7537300177619893
2002-04-08,1679000000.0,2252000000.0,0.7455595026642984
2002-04-09,1711200000.0,2252000000.0,0.7598579040852576
2002-04-10,1757200000.0,2252000000.0,0.7802841918294849
2002-04-11,1699700000.0,2252000000.0,0.7547513321492008
2002-04-12,1700850000.0,2252000000.0,0.7552619893428064
2002-04-15,1661750000.0,2252000000.0,0.7378996447602132
2002-04-16,1698550000.0,2252000000.0,0.754240674955595
2002-04-17,1656000000.0,2252000000.0,0.7353463587921847
2002-04-18,1630700000.0,2252000000.0,0.7241119005328597
2002-04-19,1639900000.0,2252000000.0,0.7281971580817052
2002-04-22,1612300000.0,2252000000.0,0.7159413854351687
2002-04-23,1638750000.0,2252000000.0,0.7276865008880995
2002-04-24,1621500000.0,2252000000.0,0.7200266429840142
2002-04-25,1659450000.0,2252000000.0,0.7368783303730018
2002-04-26,1642200000.0,2252000000.0,0.7292184724689165
2002-04-29,1626100000.0,2252000000.0,0.7220692717584369
2002-04-30,1623800000.0,2252000000.0,0.7210479573712256
2002-05-01,1551350000.0,2252000000.0,0.6888765541740675
2002-05-02,1545600000.0,2252000000.0,0.6863232682060391
2002-05-03,1543300000.0,2252000000.0,0.6853019538188277
2002-05-06,1527200000.0,2252000000.0,0.6781527531083481
2002-05-07,1560550000.0,2252000000.0,0.6929618117229129
2002-05-08,1600800000.0,2252000000.0,0.7108348134991119
2002-05-09,1578950000.0,2252000000.0,0.7011323268206039
2002-05-10,1559400000.0,2299000000.0,0.678294910830796
2002-05-13,1539850000.0,2299000000.0,0.6697912135711179
2002-05-14,1583550000.0,2299000000.0,0.6887994780339278
2002-05-15,1631850000.0,2299000000.0,0.7098086124401913
2002-05-16,1614600000.0,2299000000.0,0.7023053501522402
2002-05-17,1605400000.0,2299000000.0,0.6983036102653327
2002-05-20,1599650000.0,2299000000.0,0.6958025228360156
2002-05-21,1566300000.0,2299000000.0,0.6812962157459765
2002-05-22,1605400000.0,2299000000.0,0.6983036102653327
2002-05-23,1613450000.0,2299000000.0,0.7018051326663767
2002-05-24,1610000000.0,2299000000.0,0.7003044802087864
2002-05-28,1592750000.0,2299000000.0,0.6928012179208352
2002-05-29,1567450000.0,2299000000.0,0.6817964332318399
2002-05-30,1506500000.0,2299000000.0,0.6552849064810787
2002-05-31,1507650000.0,2299000000.0,0.6557851239669421
2002-06-03,1484650000.0,2299000000.0,0.6457807742496737
2002-06-04,1434050000.0,2299000000.0,0.6237712048716834
2002-06-05,1466250000.0,2299000000.0,0.6377772944758591
2002-06-06,1415650000.0,2299000000.0,0.6157677250978686
2002-06-07,1458200000.0,2299000000.0,0.6342757720748151
2002-06-10,1454750000.0,2299000000.0,0.6327751196172249
2002-06-11,1437500000.0,2299000000.0,0.6252718573292736
2002-06-12,1438650000.0,2299000000.0,0.625772074815137
2002-06-13,1378850000.0,2299000000.0,0.5997607655502393
2002-06-14,1354700000.0,2299000000.0,0.5892561983471074
2002-06-17,1412200000.0,2299000000.0,0.6142670726402784
2002-06-18,1428300000.0,2299000000.0,0.6212701174423663
2002-06-19,1429450000.0,2299000000.0,0.6217703349282296
2002-06-20,1439800000.0,2299000000.0,0.6262722923010005
2002-06-21,1458200000.0,2299000000.0,0.6342757720748151
2002-06-24,1486950000.0,2299000000.0,0.6467812092214006
2002-06-25,1451300000.0,2299000000.0,0.6312744671596346
2002-06-26,1458200000.0,2299000000.0,0.6342757720748151
2002-06-27,1507650000.0,2299000000.0,0.6557851239669421
2002-06-28,1512250000.0,2299000000.0,0.6577859939103958
2002-07-01,1475520000.0,2299000000.0,0.6418094823836451
2002-07-02,1441880000.0,2299000000.0,0.6271770334928229
2002-07-03,1416360000.0,2299000000.0,0.6160765550239234
2002-07-05,1509160000.0,2299000000.0,0.6564419312744671
2002-07-08,1452320000.0,2299000000.0,0.6317181383210091
2002-07-09,1431440000.0,2299000000.0,0.6226359286646368
2002-07-10,1398960000.0,2299000000.0,0.6085080469769465
2002-07-11,1415200000.0,2299000000.0,0.6155719878207917
2002-07-12,1388520000.0,2299000000.0,0.6039669421487603
2002-07-15,1357200000.0,2299000000.0,0.5903436276642018
2002-07-16,1296880000.0,2299000000.0,0.5641061331013484
2002-07-17,1278320000.0,2299000000.0,0.5560330578512397
2002-07-18,1257440000.0,2299000000.0,0.5469508481948673
2002-07-19,1220320000.0,2299000000.0,0.5308046976946499
2002-07-22,1185520000.0,2299000000.0,0.515667681600696
2002-07-23,1170440000.0,2299000000.0,0.5091083079599826
2002-07-24,1269040000.0,2299000000.0,0.5519965202261853
2002-07-25,1257440000.0,2299000000.0,0.5469508481948673
2002-07-26,1281800000.0,2299000000.0,0.557546759460635
2002-07-29,1365320000.0,2299000000.0,0.5938755980861244
2002-07-30,1346760000.0,2299000000.0,0.5858025228360156
2002-07-31,1317760000.0,2299000000.0,0.5731883427577208
2002-08-01,1272520000.0,2299000000.0,0.5535102218355807
2002-08-02,1227280000.0,2299000000.0,0.5338321009134406
2002-08-05,1183200000.0,2299000000.0,0.5146585471944324
2002-08-06,1266720000.0,2299000000.0,0.5509873858199217
2002-08-07,1281800000.0,2299000000.0,0.557546759460635
2002-08-08,1321240000.0,2299000000.0,0.5747020443671161
2002-08-09,1316600000.0,2444000000.0,0.5387070376432078
2002-08-12,1318920000.0,2444000000.0,0.5396563011456629
2002-08-13,1313120000.0,2444000000.0,0.5372831423895253
2002-08-14,1350240000.0,2444000000.0,0.5524713584288052
2002-08-15,1344440000.0,2444000000.0,0.5500981996726677
2002-08-16,1276000000.0,2444000000.0,0.5220949263502455
2002-08-19,1331680000.0,2444000000.0,0.5448772504091653
2002-08-20,1311960000.0,2444000000.0,0.5368085106382978
2002-08-21,1330520000.0,2444000000.0,0.5444026186579378
2002-08-22,1352560000.0,2444000000.0,0.5534206219312602
2002-08-23,1318920000.0,2444000000.0,0.5396563011456629
2002-08-26,1339800000.0,2444000000.0,0.5481996726677578
2002-08-27,1296880000.0,2444000000.0,0.5306382978723404
2002-08-28,1230760000.0,2444000000.0,0.5035842880523732
2002-08-29,1195960000.0,2444000000.0,0.48934533551554826
2002-08-30,1213360000.0,2444000000.0,0.49646481178396074
2002-09-03,1126360000.0,2444000000.0,0.46086743044189854
2002-09-04,1186680000.0,2444000000.0,0.4855482815057283
2002-09-05,1139120000.0,2444000000.0,0.46608837970540096
2002-09-06,1176240000.0,2444000000.0,0.48127659574468085
2002-09-09,1207560000.0,2444000000.0,0.49409165302782326
2002-09-10,1211040000.0,2444000000.0,0.49551554828150574
2002-09-11,1202920000.0,2444000000.0,0.49219312602291326
2002-09-12,1183200000.0,2444000000.0,0.48412438625204585
2002-09-13,1179720000.0,2444000000.0,0.4827004909983633
2002-09-16,1178560000.0,2444000000.0,0.48222585924713585
2002-09-17,1166960000.0,2444000000.0,0.4774795417348609
2002-09-18,1164640000.0,2444000000.0,0.4765302782324059
2002-09-19,1149560000.0,2444000000.0,0.47036006546644843
2002-09-20,1146080000.0,2444000000.0,0.46893617021276596
2002-09-23,1118240000.0,2444000000.0,0.45754500818330607
2002-09-24,1077640000.0,2444000000.0,0.4409328968903437
2002-09-25,1114760000.0,2444000000.0,0.4561211129296236
2002-09-26,1171600000.0,2444000000.0,0.47937806873977085
2002-09-27,1205240000.0,2444000000.0,0.49314238952536826
2002-09-30,1161160000.0,2444000000.0,0.47510638297872343
2002-10-01,1244680000.0,2444000000.0,0.5092798690671031
2002-10-02,1202920000.0,2444000000.0,0.49219312602291326
2002-10-03,1204080000.0,2444000000.0,0.49266775777414074
2002-10-04,1177400000.0,2444000000.0,0.4817512274959084
2002-10-07,1143760000.0,2444000000.0,0.46798690671031096
2002-10-08,1127520000.0,2444000000.0,0.461342062193126
2002-10-09,1063720000.0,2444000000.0,0.43523731587561376
2002-10-10,1143760000.0,2444000000.0,0.46798690671031096
2002-10-11,1200600000.0,2444000000.0,0.49124386252045826
2002-10-14,1202920000.0,2444000000.0,0.49219312602291326
2002-10-15,1294560000.0,2444000000.0,0.5296890343698855
2002-10-16,1263240000.0,2444000000.0,0.5168739770867431
2002-10-17,1335160000.0,2444000000.0,0.5463011456628478
2002-10-18,1426800000.0,2444000000.0,0.58379705400982
2002-10-21,1523080000.0,2444000000.0,0.6231914893617021
2002-10-22,1388520000.0,2444000000.0,0.5681342062193127
2002-10-23,1456960000.0,2444000000.0,0.5961374795417349
2002-10-24,1451160000.0,2444000000.0,0.5937643207855974
2002-10-25,1497560000.0,2444000000.0,0.6127495908346973
2002-10-28,1494080000.0,2444000000.0,0.6113256955810147
2002-10-29,1470880000.0,2444000000.0,0.6018330605564648
2002-10-30,1488280000.0,2444000000.0,0.6089525368248773
2002-10-31,1516120000.0,2444000000.0,0.6203436988543372
2002-11-01,1548600000.0,2444000000.0,0.633633387888707
2002-11-04,1556720000.0,2444000000.0,0.6369558101472995
2002-11-05,1534680000.0,2444000000.0,0.627937806873977
2002-11-06,1554400000.0,2444000000.0,0.6360065466448446
2002-11-07,1481320000.0,2444000000.0,0.6061047463175123
2002-11-08,1490600000.0,2444000000.0,0.6099018003273322
2002-11-11,1416360000.0,2444000000.0,0.5795253682487725
2002-11-12,1452320000.0,2545000000.0,0.570656188605108
2002-11-13,1474360000.0,2545000000.0,0.5793163064833006
2002-11-14,1528880000.0,2545000000.0,0.6007387033398821
2002-11-15,1574120000.0,2545000000.0,0.6185147347740668
