date,close price,LB_SHE,LB_TA,LB_TL,market cap,PB Ratio
1982-06-16,3.28,1030000000.0,2215000000.0,1185000000.0,2368816000.0,2.299821359223301
1982-06-17,3.3,1030000000.0,2215000000.0,1185000000.0,2383260000.0,2.313844660194175
1982-06-18,3.3,1030000000.0,2215000000.0,1185000000.0,2383260000.0,2.313844660194175
1982-06-21,3.28,1030000000.0,2215000000.0,1185000000.0,2368816000.0,2.299821359223301
1982-06-22,3.26,1030000000.0,2215000000.0,1185000000.0,2354372000.0,2.285798058252427
1982-06-23,3.34,1030000000.0,2215000000.0,1185000000.0,2412148000.0,2.3418912621359222
1982-06-24,3.36,1030000000.0,2215000000.0,1185000000.0,2426592000.0,2.355914563106796
1982-06-25,3.36,1030000000.0,2215000000.0,1185000000.0,2426592000.0,2.355914563106796
1982-06-28,3.32,1030000000.0,2215000000.0,1185000000.0,2397704000.0,2.3278679611650483
1982-06-29,3.3,1030000000.0,2215000000.0,1185000000.0,2383260000.0,2.313844660194175
1982-06-30,3.28,1030000000.0,2215000000.0,1185000000.0,2368816000.0,2.299821359223301
1982-07-01,3.28,1030000000.0,2215000000.0,1185000000.0,2368816000.0,2.299821359223301
1982-07-02,3.26,1030000000.0,2215000000.0,1185000000.0,2354372000.0,2.285798058252427
1982-07-06,3.26,1030000000.0,2215000000.0,1185000000.0,2354372000.0,2.285798058252427
1982-07-07,3.26,1030000000.0,2215000000.0,1185000000.0,2354372000.0,2.285798058252427
1982-07-08,3.32,1030000000.0,2215000000.0,1185000000.0,2397704000.0,2.3278679611650483
1982-07-09,3.32,1030000000.0,2215000000.0,1185000000.0,2397704000.0,2.3278679611650483
1982-07-12,3.34,1030000000.0,2215000000.0,1185000000.0,2412148000.0,2.3418912621359222
1982-07-13,3.38,1030000000.0,2215000000.0,1185000000.0,2441036000.0,2.36993786407767
1982-07-14,3.36,1030000000.0,2215000000.0,1185000000.0,2426592000.0,2.355914563106796
1982-07-15,3.34,1030000000.0,2215000000.0,1185000000.0,2412148000.0,2.3418912621359222
1982-07-16,3.34,1030000000.0,2215000000.0,1185000000.0,2412148000.0,2.3418912621359222
1982-07-19,3.48,1030000000.0,2215000000.0,1185000000.0,2513256000.0,2.4400543689320386
1982-07-20,3.66,1030000000.0,2215000000.0,1185000000.0,2643252000.0,2.566264077669903
1982-07-21,3.77,1030000000.0,2215000000.0,1185000000.0,2722694000.0,2.643392233009709
1982-07-22,3.79,1030000000.0,2215000000.0,1185000000.0,2737138000.0,2.6574155339805827
1982-07-23,3.79,1030000000.0,2215000000.0,1185000000.0,2737138000.0,2.6574155339805827
1982-07-26,3.77,1030000000.0,2215000000.0,1185000000.0,2722694000.0,2.643392233009709
1982-07-27,3.73,1030000000.0,2215000000.0,1185000000.0,2693806000.0,2.615345631067961
1982-07-28,3.73,1030000000.0,2215000000.0,1185000000.0,2693806000.0,2.615345631067961
1982-07-29,3.69,1030000000.0,2215000000.0,1185000000.0,2664918000.0,2.5872990291262137
1982-07-30,3.71,1030000000.0,2215000000.0,1185000000.0,2679362000.0,2.6013223300970876
1982-08-02,3.73,1030000000.0,2215000000.0,1185000000.0,2693806000.0,2.615345631067961
1982-08-03,3.77,1030000000.0,2215000000.0,1185000000.0,2722694000.0,2.643392233009709
1982-08-04,3.73,1030000000.0,2215000000.0,1185000000.0,2693806000.0,2.615345631067961
1982-08-05,3.69,1030000000.0,2215000000.0,1185000000.0,2664918000.0,2.5872990291262137
1982-08-06,3.54,1030000000.0,2215000000.0,1185000000.0,2556588000.0,2.4821242718446603
1982-08-09,3.46,1030000000.0,2215000000.0,1185000000.0,2498812000.0,2.426031067961165
1982-08-10,3.48,1030000000.0,2215000000.0,1185000000.0,2513256000.0,2.4400543689320386
1982-08-11,3.36,1030000000.0,2215000000.0,1185000000.0,2426592000.0,2.355914563106796
1982-08-12,3.26,1030000000.0,2215000000.0,1185000000.0,2354372000.0,2.285798058252427
1982-08-13,3.23,1030000000.0,2215000000.0,1185000000.0,2332706000.0,2.2647631067961167
1982-08-16,3.28,1030000000.0,2215000000.0,1185000000.0,2368816000.0,2.299821359223301
1982-08-17,3.38,1030000000.0,2215000000.0,1185000000.0,2441036000.0,2.36993786407767
1982-08-18,3.42,1030000000.0,2215000000.0,1185000000.0,2469924000.0,2.3979844660194174
1982-08-19,3.44,1030000000.0,2215000000.0,1185000000.0,2484368000.0,2.4120077669902913
1982-08-20,3.52,1030000000.0,2215000000.0,1185000000.0,2542144000.0,2.4681009708737864
1982-08-23,3.87,1030000000.0,2215000000.0,1185000000.0,2794914000.0,2.713508737864078
1982-08-24,3.87,1030000000.0,2215000000.0,1185000000.0,2794914000.0,2.713508737864078
1982-08-25,4.09,1030000000.0,2215000000.0,1185000000.0,2953798000.0,2.8677650485436894
1982-08-26,4.3,1030000000.0,2215000000.0,1185000000.0,3105460000.0,3.015009708737864
1982-08-27,4.22,1030000000.0,2215000000.0,1185000000.0,3047684000.0,2.958916504854369
1982-08-30,4.42,1030000000.0,2215000000.0,1185000000.0,3192124000.0,3.099149514563107
1982-08-31,4.54,1030000000.0,2215000000.0,1185000000.0,3278788000.0,3.1832893203883494
1982-09-01,4.59,1030000000.0,2215000000.0,1185000000.0,3314898000.0,3.218347572815534
1982-09-02,4.63,1030000000.0,2215000000.0,1185000000.0,3343786000.0,3.2463941747572815
1982-09-03,4.67,1030000000.0,2215000000.0,1185000000.0,3372674000.0,3.2744407766990293
1982-09-07,4.67,1030000000.0,2215000000.0,1185000000.0,3372674000.0,3.2744407766990293
1982-09-08,4.67,1030000000.0,2215000000.0,1185000000.0,3372674000.0,3.2744407766990293
1982-09-09,4.79,1030000000.0,2215000000.0,1185000000.0,3459338000.0,3.358580582524272
1982-09-10,4.63,1030000000.0,2215000000.0,1185000000.0,3343786000.0,3.2463941747572815
1982-09-13,4.67,1030000000.0,2215000000.0,1185000000.0,3372674000.0,3.2744407766990293
1982-09-14,4.67,1030000000.0,2215000000.0,1185000000.0,3372674000.0,3.2744407766990293
1982-09-15,4.67,1030000000.0,2215000000.0,1185000000.0,3372674000.0,3.2744407766990293
1982-09-16,4.69,1030000000.0,2215000000.0,1185000000.0,3387118000.0,3.288464077669903
1982-09-17,4.63,1030000000.0,2215000000.0,1185000000.0,3343786000.0,3.2463941747572815
1982-09-20,4.46,1030000000.0,2215000000.0,1185000000.0,3221012000.0,3.1271961165048543
1982-09-21,4.34,1030000000.0,2215000000.0,1185000000.0,3134348000.0,3.043056310679612
1982-09-22,4.52,1030000000.0,2215000000.0,1185000000.0,3264344000.0,3.1692660194174755
1982-09-23,4.54,1030000000.0,2215000000.0,1185000000.0,3278788000.0,3.1832893203883494
1982-09-24,4.59,1030000000.0,2215000000.0,1185000000.0,3314898000.0,3.218347572815534
1982-09-27,4.69,1030000000.0,2215000000.0,1185000000.0,3387118000.0,3.288464077669903
1982-09-28,4.73,1030000000.0,2215000000.0,1185000000.0,3416006000.0,3.3165106796116506
1982-09-29,4.77,1030000000.0,2215000000.0,1185000000.0,3444894000.0,3.344557281553398
1982-09-30,4.91,1030000000.0,2215000000.0,1185000000.0,3546002000.0,3.4427203883495148
1982-10-01,4.95,1030000000.0,2215000000.0,1185000000.0,3574890000.0,3.470766990291262
1982-10-04,5.08,1030000000.0,2215000000.0,1185000000.0,3668776000.0,3.5619184466019416
1982-10-05,5.22,1030000000.0,2215000000.0,1185000000.0,3769884000.0,3.6600815533980584
1982-10-06,5.71,1030000000.0,2215000000.0,1185000000.0,4123762000.0,4.003652427184466
1982-10-07,5.49,1030000000.0,2215000000.0,1185000000.0,3964878000.0,3.8493961165048542
1982-10-08,5.57,1030000000.0,2215000000.0,1185000000.0,4022654000.0,3.9054893203883494
1982-10-11,5.73,1030000000.0,2215000000.0,1185000000.0,4138206000.0,4.01767572815534
1982-10-12,5.79,1030000000.0,2215000000.0,1185000000.0,4181538000.0,4.059745631067961
1982-10-13,6.0,1030000000.0,2215000000.0,1185000000.0,4333200000.0,4.2069902912621355
1982-10-14,5.98,1030000000.0,2215000000.0,1185000000.0,4318756000.0,4.1929669902912625
1982-10-15,6.0,1030000000.0,2215000000.0,1185000000.0,4333200000.0,4.2069902912621355
1982-10-18,6.04,1030000000.0,2215000000.0,1185000000.0,4362088000.0,4.235036893203883
1982-10-19,5.96,1030000000.0,2215000000.0,1185000000.0,4304312000.0,4.178943689320389
1982-10-20,6.16,1030000000.0,2215000000.0,1185000000.0,4448752000.0,4.319176699029126
1982-10-21,6.26,1030000000.0,2215000000.0,1185000000.0,4520972000.0,4.389293203883495
1982-10-22,6.31,1030000000.0,2215000000.0,1185000000.0,4557082000.0,4.42435145631068
1982-10-25,6.24,1030000000.0,2215000000.0,1185000000.0,4506528000.0,4.375269902912621
1982-10-26,5.86,1030000000.0,2215000000.0,1185000000.0,4232092000.0,4.108827184466019
1982-10-27,5.94,1030000000.0,2215000000.0,1185000000.0,4289868000.0,4.164920388349515
1982-10-28,6.0,1030000000.0,2215000000.0,1185000000.0,4333200000.0,4.2069902912621355
1982-10-29,6.49,1030000000.0,2215000000.0,1185000000.0,4687078000.0,4.550561165048544
1982-11-01,6.47,1030000000.0,2215000000.0,1185000000.0,4672634000.0,4.53653786407767
1982-11-02,6.72,1030000000.0,2215000000.0,1185000000.0,4853184000.0,4.711829126213592
1982-11-03,6.98,1030000000.0,2215000000.0,1185000000.0,5040956000.0,4.894132038834951
1982-11-04,6.86,1030000000.0,2215000000.0,1185000000.0,4954292000.0,4.809992233009709
1982-11-05,6.76,1030000000.0,2215000000.0,1185000000.0,4882072000.0,4.73987572815534
1982-11-08,6.86,1030000000.0,2215000000.0,1185000000.0,4954292000.0,4.809992233009709
1982-11-09,6.96,1030000000.0,2215000000.0,1185000000.0,5026512000.0,4.880108737864077
1982-11-10,6.9,1030000000.0,2215000000.0,1185000000.0,4983180000.0,4.8380388349514565
1982-11-11,6.76,1030000000.0,2215000000.0,1185000000.0,4882072000.0,4.73987572815534
1982-11-12,6.78,1030000000.0,2215000000.0,1185000000.0,4896516000.0,4.753899029126214
1982-11-15,6.47,1030000000.0,2215000000.0,1185000000.0,4672634000.0,4.53653786407767
1982-11-16,6.14,1030000000.0,2215000000.0,1185000000.0,4434308000.0,4.305153398058253
1982-11-17,6.59,1030000000.0,2215000000.0,1185000000.0,4759298000.0,4.620677669902912
1982-11-18,6.65,1030000000.0,2215000000.0,1185000000.0,4802630000.0,4.662747572815534
1982-11-19,6.78,1030000000.0,2215000000.0,1185000000.0,4896516000.0,4.753899029126214
1982-11-22,6.84,1030000000.0,2215000000.0,1185000000.0,4939848000.0,4.795968932038835
1982-11-23,3.42,1030000000.0,2215000000.0,1185000000.0,2469924000.0,2.3979844660194174
1982-11-24,3.48,1030000000.0,2215000000.0,1185000000.0,2513256000.0,2.4400543689320386
1982-11-26,3.52,1030000000.0,2215000000.0,1185000000.0,2542144000.0,2.4681009708737864
1982-11-29,3.69,1030000000.0,2215000000.0,1185000000.0,2664918000.0,2.5872990291262137
1982-11-30,3.99,1030000000.0,2215000000.0,1185000000.0,2881578000.0,2.7976485436893204
1982-12-01,3.91,1030000000.0,2215000000.0,1185000000.0,2823802000.0,2.741555339805825
1982-12-02,3.81,1030000000.0,2215000000.0,1185000000.0,2751582000.0,2.671438834951456
1982-12-03,3.77,1030000000.0,2215000000.0,1185000000.0,2722694000.0,2.643392233009709
1982-12-06,3.81,1030000000.0,2215000000.0,1185000000.0,2751582000.0,2.671438834951456
1982-12-07,3.73,1030000000.0,2215000000.0,1185000000.0,2693806000.0,2.615345631067961
1982-12-08,3.79,1030000000.0,2215000000.0,1185000000.0,2737138000.0,2.6574155339805827
1982-12-09,3.75,1030000000.0,2215000000.0,1185000000.0,2708250000.0,2.629368932038835
1982-12-10,3.69,1030000000.0,2215000000.0,1185000000.0,2664918000.0,2.5872990291262137
1982-12-13,3.69,1030000000.0,2215000000.0,1185000000.0,2664918000.0,2.5872990291262137
1982-12-14,3.77,1030000000.0,2215000000.0,1185000000.0,2722694000.0,2.643392233009709
1982-12-15,3.52,1030000000.0,2215000000.0,1185000000.0,2542144000.0,2.4681009708737864
1982-12-16,3.52,1030000000.0,2215000000.0,1185000000.0,2542144000.0,2.4681009708737864
1982-12-17,3.66,1030000000.0,2215000000.0,1185000000.0,2643252000.0,2.566264077669903
1982-12-20,3.75,1030000000.0,2215000000.0,1185000000.0,2708250000.0,2.629368932038835
1982-12-21,3.73,1030000000.0,2215000000.0,1185000000.0,2693806000.0,2.615345631067961
1982-12-22,3.81,1030000000.0,2215000000.0,1185000000.0,2751582000.0,2.671438834951456
1982-12-23,3.83,1030000000.0,2215000000.0,1185000000.0,2766026000.0,2.68546213592233
1982-12-27,3.97,1030000000.0,2215000000.0,1185000000.0,2867134000.0,2.7836252427184465
1982-12-28,3.93,1030000000.0,2215000000.0,1185000000.0,2838246000.0,2.755578640776699
1982-12-29,3.97,1030000000.0,2215000000.0,1185000000.0,2867134000.0,2.7836252427184465
1982-12-30,3.93,1030000000.0,2215000000.0,1185000000.0,2838246000.0,2.755578640776699
1982-12-31,3.93,1030000000.0,2215000000.0,1185000000.0,2838246000.0,2.755578640776699
1983-01-03,3.85,1030000000.0,2215000000.0,1185000000.0,2780470000.0,2.699485436893204
1983-01-04,3.87,1030000000.0,2215000000.0,1185000000.0,2794914000.0,2.713508737864078
1983-01-05,4.09,1030000000.0,2215000000.0,1185000000.0,2953798000.0,2.8677650485436894
1983-01-06,4.42,1030000000.0,2215000000.0,1185000000.0,3192124000.0,3.099149514563107
1983-01-07,4.22,1030000000.0,2215000000.0,1185000000.0,3047684000.0,2.958916504854369
1983-01-10,4.32,1030000000.0,2215000000.0,1185000000.0,3119904000.0,3.029033009708738
1983-01-11,4.32,1030000000.0,2215000000.0,1185000000.0,3119904000.0,3.029033009708738
1983-01-12,4.3,1030000000.0,2215000000.0,1185000000.0,3105460000.0,3.015009708737864
1983-01-13,4.3,1030000000.0,2215000000.0,1185000000.0,3105460000.0,3.015009708737864
1983-01-14,4.36,1030000000.0,2215000000.0,1185000000.0,3148792000.0,3.0570796116504853
1983-01-17,4.38,1030000000.0,2215000000.0,1185000000.0,3163236000.0,3.071102912621359
1983-01-18,4.24,1030000000.0,2215000000.0,1185000000.0,3062128000.0,2.9729398058252428
1983-01-19,3.99,1030000000.0,2215000000.0,1185000000.0,2881578000.0,2.7976485436893204
1983-01-20,3.87,1030000000.0,2215000000.0,1185000000.0,2794914000.0,2.713508737864078
1983-01-21,3.85,1030000000.0,2215000000.0,1185000000.0,2780470000.0,2.699485436893204
1983-01-24,3.75,1030000000.0,2215000000.0,1185000000.0,2708250000.0,2.629368932038835
1983-01-25,3.79,1030000000.0,2215000000.0,1185000000.0,2737138000.0,2.6574155339805827
1983-01-26,3.73,1030000000.0,2215000000.0,1185000000.0,2693806000.0,2.615345631067961
1983-01-27,3.89,1030000000.0,2215000000.0,1185000000.0,2809358000.0,2.7275320388349513
1983-01-28,3.97,1030000000.0,2215000000.0,1185000000.0,2867134000.0,2.7836252427184465
1983-01-31,3.97,1030000000.0,2215000000.0,1185000000.0,2867134000.0,2.7836252427184465
1983-02-01,4.14,1030000000.0,2215000000.0,1185000000.0,2989908000.0,2.9028233009708737
1983-02-02,4.32,1030000000.0,2215000000.0,1185000000.0,3119904000.0,3.029033009708738
1983-02-03,4.5,1030000000.0,2215000000.0,1185000000.0,3249900000.0,3.155242718446602
1983-02-04,4.67,1030000000.0,2215000000.0,1185000000.0,3372674000.0,3.2744407766990293
1983-02-07,4.57,1030000000.0,2215000000.0,1185000000.0,3300454000.0,3.2043242718446603
1983-02-08,4.44,1030000000.0,2215000000.0,1185000000.0,3206568000.0,3.1131728155339804
1983-02-09,4.48,1030000000.0,2215000000.0,1185000000.0,3235456000.0,3.141219417475728
1983-02-10,4.42,1030000000.0,2215000000.0,1185000000.0,3192124000.0,3.099149514563107
1983-02-11,4.59,1030000000.0,2215000000.0,1185000000.0,3314898000.0,3.218347572815534
1983-02-14,4.59,1030000000.0,2215000000.0,1185000000.0,3314898000.0,3.218347572815534
1983-02-15,4.61,1030000000.0,2215000000.0,1185000000.0,3329342000.0,3.2323708737864076
1983-02-16,4.63,1030000000.0,2215000000.0,1185000000.0,3343786000.0,3.2463941747572815
1983-02-17,4.5,1030000000.0,2215000000.0,1185000000.0,3249900000.0,3.155242718446602
1983-02-18,4.61,1030000000.0,2215000000.0,1185000000.0,3329342000.0,3.2323708737864076
1983-02-22,4.65,1030000000.0,2215000000.0,1185000000.0,3358230000.0,3.2604174757281554
1983-02-23,4.71,1030000000.0,2215000000.0,1185000000.0,3401562000.0,3.3024873786407767
1983-02-24,4.75,1030000000.0,2215000000.0,1185000000.0,3430450000.0,3.3305339805825245
1983-02-25,4.71,1030000000.0,2215000000.0,1185000000.0,3401562000.0,3.3024873786407767
1983-02-28,4.59,1030000000.0,2215000000.0,1185000000.0,3314898000.0,3.218347572815534
1983-03-01,4.91,1030000000.0,2215000000.0,1185000000.0,3546002000.0,3.4427203883495148
1983-03-02,4.87,1030000000.0,2215000000.0,1185000000.0,3517114000.0,3.414673786407767
1983-03-03,4.91,1030000000.0,2215000000.0,1185000000.0,3546002000.0,3.4427203883495148
1983-03-04,4.91,1030000000.0,2215000000.0,1185000000.0,3546002000.0,3.4427203883495148
1983-03-07,4.95,1030000000.0,2215000000.0,1185000000.0,3574890000.0,3.470766990291262
1983-03-08,4.83,1030000000.0,2215000000.0,1185000000.0,3488226000.0,3.3866271844660196
1983-03-09,4.83,1030000000.0,2215000000.0,1185000000.0,3488226000.0,3.3866271844660196
1983-03-10,4.83,1030000000.0,2215000000.0,1185000000.0,3488226000.0,3.3866271844660196
1983-03-11,4.79,1030000000.0,2215000000.0,1185000000.0,3459338000.0,3.358580582524272
1983-03-14,4.67,1030000000.0,2215000000.0,1185000000.0,3372674000.0,3.2744407766990293
1983-03-15,4.59,1030000000.0,2215000000.0,1185000000.0,3314898000.0,3.218347572815534
1983-03-16,4.46,1030000000.0,2215000000.0,1185000000.0,3221012000.0,3.1271961165048543
1983-03-17,4.44,1030000000.0,2215000000.0,1185000000.0,3206568000.0,3.1131728155339804
1983-03-18,4.38,1030000000.0,2215000000.0,1185000000.0,3163236000.0,3.071102912621359
1983-03-21,4.36,1030000000.0,2215000000.0,1185000000.0,3148792000.0,3.0570796116504853
1983-03-22,4.73,1030000000.0,2215000000.0,1185000000.0,3416006000.0,3.3165106796116506
1983-03-23,5.12,1030000000.0,2215000000.0,1185000000.0,3697664000.0,3.5899650485436894
1983-03-24,5.08,1030000000.0,2215000000.0,1185000000.0,3668776000.0,3.5619184466019416
1983-03-25,5.0,1030000000.0,2215000000.0,1185000000.0,3611000000.0,3.5058252427184464
1983-03-28,4.97,1030000000.0,2215000000.0,1185000000.0,3589334000.0,3.484790291262136
1983-03-29,4.95,1030000000.0,2215000000.0,1185000000.0,3574890000.0,3.470766990291262
1983-03-30,5.02,1030000000.0,2215000000.0,1185000000.0,3625444000.0,3.5198485436893203
1983-03-31,5.0,1030000000.0,2215000000.0,1185000000.0,3611000000.0,3.5058252427184464
1983-04-04,4.91,1030000000.0,2215000000.0,1185000000.0,3546002000.0,3.4427203883495148
1983-04-05,4.93,1030000000.0,2215000000.0,1185000000.0,3560446000.0,3.4567436893203882
1983-04-06,4.83,1030000000.0,2215000000.0,1185000000.0,3488226000.0,3.3866271844660196
1983-04-07,4.91,1030000000.0,2215000000.0,1185000000.0,3546002000.0,3.4427203883495148
1983-04-08,5.08,1030000000.0,2215000000.0,1185000000.0,3668776000.0,3.5619184466019416
1983-04-11,5.18,1030000000.0,2215000000.0,1185000000.0,3740996000.0,3.6320349514563106
1983-04-12,5.16,1030000000.0,2215000000.0,1185000000.0,3726552000.0,3.6180116504854367
1983-04-13,5.12,1030000000.0,2215000000.0,1185000000.0,3697664000.0,3.5899650485436894
1983-04-14,5.08,1030000000.0,2215000000.0,1185000000.0,3668776000.0,3.5619184466019416
1983-04-15,5.12,1030000000.0,2215000000.0,1185000000.0,3697664000.0,3.5899650485436894
1983-04-18,5.1,1030000000.0,2215000000.0,1185000000.0,3683220000.0,3.5759417475728155
1983-04-19,5.18,1030000000.0,2215000000.0,1185000000.0,3740996000.0,3.6320349514563106
1983-04-20,5.34,1030000000.0,2215000000.0,1185000000.0,3856548000.0,3.744221359223301
1983-04-21,5.53,1030000000.0,2215000000.0,1185000000.0,3993766000.0,3.877442718446602
1983-04-22,5.43,1030000000.0,2215000000.0,1185000000.0,3921546000.0,3.807326213592233
1983-04-25,5.45,1030000000.0,2215000000.0,1185000000.0,3935990000.0,3.821349514563107
1983-04-26,5.51,1030000000.0,2215000000.0,1185000000.0,3979322000.0,3.863419417475728
1983-04-27,5.53,1030000000.0,2215000000.0,1185000000.0,3993766000.0,3.877442718446602
1983-04-28,5.53,1030000000.0,2215000000.0,1185000000.0,3993766000.0,3.877442718446602
1983-04-29,5.61,1030000000.0,2215000000.0,1185000000.0,4051542000.0,3.933535922330097
1983-05-02,5.77,1030000000.0,2215000000.0,1185000000.0,4167094000.0,4.045722330097087
1983-05-03,5.79,1030000000.0,2215000000.0,1185000000.0,4181538000.0,4.059745631067961
1983-05-04,5.88,1030000000.0,2215000000.0,1185000000.0,4246536000.0,4.122850485436893
1983-05-05,6.02,1030000000.0,2215000000.0,1185000000.0,4347644000.0,4.221013592233009
1983-05-06,6.16,1030000000.0,2215000000.0,1185000000.0,4448752000.0,4.319176699029126
1983-05-09,5.94,1030000000.0,2215000000.0,1185000000.0,4289868000.0,4.164920388349515
1983-05-10,6.43,1030000000.0,2215000000.0,1185000000.0,4643746000.0,4.508491262135922
1983-05-11,6.57,1030000000.0,2215000000.0,1185000000.0,4744854000.0,4.6066543689320385
1983-05-12,6.69,1030000000.0,2215000000.0,1185000000.0,4831518000.0,4.690794174757282
1983-05-13,6.76,1030000000.0,2215000000.0,1185000000.0,4882072000.0,4.73987572815534
1983-05-16,6.59,1030000000.0,2215000000.0,1185000000.0,4759298000.0,4.620677669902912
1983-05-17,6.51,1030000000.0,2215000000.0,1185000000.0,4701522000.0,4.564584466019418
1983-05-18,6.55,1030000000.0,2215000000.0,1185000000.0,4730410000.0,4.5926310679611655
1983-05-19,6.49,1030000000.0,2215000000.0,1185000000.0,4687078000.0,4.550561165048544
1983-05-20,6.33,1030000000.0,2215000000.0,1185000000.0,4571526000.0,4.4383747572815535
1983-05-23,7.25,1030000000.0,2215000000.0,1185000000.0,5235950000.0,5.0834466019417475
1983-05-24,7.45,1030000000.0,2215000000.0,1185000000.0,5380390000.0,5.2236796116504856
1983-05-25,7.86,1030000000.0,2215000000.0,1185000000.0,5676492000.0,5.511157281553398
1983-05-26,8.19,1030000000.0,2215000000.0,1185000000.0,5914818000.0,5.742541747572815
