date,AMZN,AMZN_SHE,PB Ratio
2001-08-30,3143885580.0,-1429931000.0,-2.198627472234674
2001-08-31,3234331080.0,-1429931000.0,-2.261879125636132
2001-09-04,3107707380.0,-1429931000.0,-2.1733268108740913
2001-09-05,2767632300.0,-1429931000.0,-1.9355005940846097
2001-09-06,2948523300.0,-1429931000.0,-2.0620039008875253
2001-09-07,3078764820.0,-1429931000.0,-2.1530862817856247
2001-09-10,3122178660.0000005,-1429931000.0,-2.1834470754183246
2001-09-17,2709747180.0,-1429931000.0,-1.8950195359076767
2001-09-18,2637390780.0,-1429931000.0,-1.8444182131865103
2001-09-19,2644626420.0,-1429931000.0,-1.849478345458627
2001-09-20,2706129360.0,-1429931000.0,-1.8924894697716184
2001-09-21,2706129360.0,-1429931000.0,-1.8924894697716184
2001-09-24,2698893720.0,-1429931000.0,-1.8874293374995017
2001-09-25,2565034380.0,-1429931000.0,-1.7938168904653442
2001-09-26,2297315700.0,-1429931000.0,-1.606591996397029
2001-09-27,2243048400.0,-1429931000.0,-1.5686410043561543
2001-09-28,2159838540.0,-1429931000.0,-1.510449483226813
2001-10-01,2188908110.0,-1429931000.0,-1.530778834782937
2001-10-02,2214402880.0,-1429931000.0,-1.5486082055707584
2001-10-03,2462066360.0,-1429931000.0,-1.721807807509593
2001-10-04,2564045440.0,-1429931000.0,-1.7931252906608781
2001-10-05,2622319200.0,-1429931000.0,-1.833878138175898
2001-10-08,2593182320.0,-1429931000.0,-1.813501714418388
2001-10-09,2516698010.0,-1429931000.0,-1.7600136020549244
2001-10-10,2644171860.0,-1429931000.0,-1.8491604559940304
2001-10-11,2859056350.0,-1429931000.0,-1.9994365812056665
2001-10-12,2939182770.0,-1429931000.0,-2.055471746538819
2001-10-15,3234193680.0000005,-1429931000.0,-2.261783037083608
2001-10-16,3481857160.0,-1429931000.0,-2.4349826390224423
2001-10-17,3248762120.0,-1429931000.0,-2.2719712489623625
2001-10-18,3084867170.0,-1429931000.0,-2.157353865326369
2001-10-19,2917330110.0,-1429931000.0,-2.0401894287206863
2001-10-22,3194130470.0,-1429931000.0,-2.233765454417031
2001-10-23,3478215050.0000005,-1429931000.0,-2.432435586052754
2001-10-24,2782572040.0,-1429931000.0,-1.9459484688422028
2001-10-25,2829919470.0,-1429931000.0,-1.9790601574481566
2001-10-26,2753435160.0,-1429931000.0,-1.925572045084693
2001-10-29,2567687550.0,-1429931000.0,-1.7956723436305668
2001-10-30,2338234620.0,-1453994000.0,-1.6081459895983066
2001-10-31,2542192780.0,-1453994000.0,-1.7484204061364765
2001-11-01,2531266450.0,-1453994000.0,-1.740905705250503
2001-11-02,2443855810.0,-1453994000.0,-1.680788098162716
2001-11-05,2545834890.0,-1453994000.0,-1.7509253064318009
2001-11-06,2567687550.0,-1453994000.0,-1.7659547082037477
2001-11-07,2706087730.0,-1453994000.0,-1.8611409194260775
2001-11-08,2538550670.0,-1453994000.0,-1.745915505841152
2001-11-09,2593182320.0,-1453994000.0,-1.783489010271019
2001-11-12,2567687550.0,-1453994000.0,-1.7659547082037477
2001-11-13,2655098190.0,-1453994000.0,-1.8260723152915348
2001-11-14,3456362390.0,-1453994000.0,-2.377150380262917
2001-11-15,3296109550.0000005,-1453994000.0,-2.266934767268641
2001-11-16,3259688449.9999995,-1453994000.0,-2.2418857643153958
2001-11-19,3347099090.0,-1453994000.0,-2.3020033714031833
2001-11-20,3132214600.0,-1453994000.0,-2.1542142539790397
2001-11-21,3205056800.0000005,-1453994000.0,-2.2043122598855294
2001-11-23,3307035880.0,-1453994000.0,-2.274449468154614
2001-11-26,4447016310.0,-1453994000.0,-3.0584832605911716
2001-11-27,4181142280.0,-1453994000.0,-2.8756255390324856
2001-11-28,4221205490.0,-1453994000.0,-2.9031794422810546
2001-11-29,4060952650.0,-1453994000.0,-2.792963829286778
2001-11-30,4122868520.0,-1453994000.0,-2.835547134307294
2001-12-03,3820573390.0,-1453994000.0,-2.627640409795364
2001-12-04,4345037230.0,-1453994000.0,-2.9883460523220866
2001-12-05,4283121360.0,-1453994000.0,-2.9457627473015706
2001-12-06,4406953100.0,-1453994000.0,-3.0309293573426026
2001-12-07,4264910810.0000005,-1453994000.0,-2.9332382458249486
2001-12-10,4243058150.0,-1453994000.0,-2.9182088440530016
2001-12-11,4457942640.0,-1453994000.0,-3.065997961477145
2001-12-12,4337753010.0,-1453994000.0,-2.9833362517314375
2001-12-13,3966257790.0,-1453994000.0,-2.7278364216083424
2001-12-14,4006321000.0,-1453994000.0,-2.7553903248569114
2001-12-17,3937120910.0,-1453994000.0,-2.7077972192457467
2001-12-18,3955331460.0,-1453994000.0,-2.7203217207223687
2001-12-19,3900699810.0000005,-1453994000.0,-2.6827482162925023
2001-12-20,3696741650.0,-1453994000.0,-2.542473799754332
2001-12-21,3642110000.0,-1453994000.0,-2.504900295324465
2001-12-24,3580194130.0,-1453994000.0,-2.462316990303949
2001-12-26,4042742100.0,-1453994000.0,-2.7804393278101562
2001-12-27,3860636600.0,-1453994000.0,-2.655194313043933
2001-12-28,3969899900.0,-1453994000.0,-2.7303413219036665
2001-12-31,3940763020.0,-1453994000.0,-2.710302119541071
2002-01-02,4088419760.0000005,-1453994000.0,-2.8118546293863664
2002-01-03,4439068900.0,-1453994000.0,-3.053017343950525
2002-01-04,4569629750.0,-1453994000.0,-3.142811971713776
2002-01-07,4603202540.0,-1453994000.0,-3.1659020188528975
2002-01-08,4420417350.0,-1453994000.0,-3.0401895399843464
2002-01-09,4301047430.0,-1453994000.0,-2.958091594600803
2002-01-10,4118262239.9999995,-1453994000.0,-2.8323791157322518
2002-01-11,4114531929.9999995,-1453994000.0,-2.8298135549390158
2002-01-14,3771343410.0,-1453994000.0,-2.5937819619613287
2002-01-15,3838488989.9999995,-1453994000.0,-2.6399620562395714
2002-01-16,3405773030.0000005,-1453994000.0,-2.342357004224227
2002-01-17,3633321940.0,-1453994000.0,-2.4988562126116065
2002-01-18,3789994960.0,-1453994000.0,-2.6066097659275074
2002-01-22,4700190600.0,-1453994000.0,-3.2326065994770268
2002-01-23,4651696570.0,-1453994000.0,-3.1992543091649623
2002-01-24,5226164310.0,-1440000000.0,-3.6292807708333332
2002-01-25,5386567640.0,-1440000000.0,-3.740671972222222
2002-01-28,5781980500.0,-1440000000.0,-4.015264236111111
2002-01-29,5304500820.0,-1440000000.0,-3.683681125
2002-01-30,5185130900.0,-1440000000.0,-3.600785347222222
2002-01-31,5293309890.0,-1440000000.0,-3.6759096458333334
2002-02-01,5121715630.0,-1440000000.0,-3.5567469652777777
2002-02-04,4674078430.0,-1440000000.0,-3.245887798611111
2002-02-05,4289856500.0,-1440000000.0,-2.979067013888889
2002-02-06,4200329060.0,-1440000000.0,-2.9168951805555556
2002-02-07,4192868440.0,-1440000000.0,-2.9117141944444445
2002-02-08,4670348120.0,-1440000000.0,-3.2432973055555556
2002-02-11,4961312300.0,-1440000000.0,-3.4453557638888888
2002-02-12,4812099900.0,-1440000000.0,-3.3417360416666666
2002-02-13,4957581990.0,-1440000000.0,-3.442765270833333
2002-02-14,5177670280.0,-1440000000.0,-3.595604361111111
2002-02-15,5002345710.0,-1440000000.0,-3.4738511875
2002-02-19,4853133310.0,-1440000000.0,-3.3702314652777776
2002-02-20,4834481760.0,-1440000000.0,-3.357279
2002-02-21,4946391060.0,-1440000000.0,-3.434993791666667
2002-02-22,4875515170.0,-1440000000.0,-3.385774423611111
2002-02-25,5121715630.0,-1440000000.0,-3.5567469652777777
2002-02-26,5371646400.0,-1440000000.0,-3.73031
2002-02-27,5323152370.0,-1440000000.0,-3.6966335902777776
2002-02-28,5259737100.0,-1440000000.0,-3.6525952083333335
2002-03-01,5740947090.0,-1440000000.0,-3.9867688125
2002-03-04,6147550880.0,-1440000000.0,-4.269132555555555
2002-03-05,5957305070.0,-1440000000.0,-4.1370174097222225
2002-03-06,6091596229.999999,-1440000000.0,-4.230275159722222
2002-03-07,5826744220.0,-1440000000.0,-4.046350152777777
2002-03-08,6099056850.000001,-1440000000.0,-4.235456145833334
2002-03-11,6233348010.0,-1440000000.0,-4.328713895833333
2002-03-12,6084135609.999999,-1440000000.0,-4.225094173611111
2002-03-13,5871507940.0,-1440000000.0,-4.0774360694444445
2002-03-14,5401488880.0,-1440000000.0,-3.7510339444444445
2002-03-15,5233624930.0,-1440000000.0,-3.6344617569444444
2002-03-18,5599195310.0,-1440000000.0,-3.888330076388889
2002-03-19,5468634460.0,-1440000000.0,-3.7976628194444446
2002-03-20,5408949500.0,-1440000000.0,-3.7562149305555557
2002-03-21,5658880270.0,-1440000000.0,-3.929777965277778
2002-03-22,5793171430.0,-1440000000.0,-4.023035715277778
2002-03-25,5498476940.0,-1440000000.0,-3.818386763888889
2002-03-26,5532049730.0,-1440000000.0,-3.8417012013888887
2002-03-27,5315691750.0,-1440000000.0,-3.691452604166667
2002-03-28,5334343300.0,-1440000000.0,-3.7044050694444444
2002-04-01,5549926000.0,-1440000000.0,-3.854115277777778
2002-04-02,5343678750.0,-1440000000.0,-3.7108880208333335
2002-04-03,5126181650.0,-1440000000.0,-3.5598483680555555
2002-04-04,5077432300.0,-1440000000.0,-3.525994652777778
2002-04-05,5062432500.0,-1440000000.0,-3.515578125
2002-04-08,5231180250.0,-1440000000.0,-3.6327640625
2002-04-09,5099932000.0,-1440000000.0,-3.5416194444444447
2002-04-10,5054932600.0,-1440000000.0,-3.510369861111111
2002-04-11,4777436300.0,-1440000000.0,-3.3176640972222224
2002-04-12,4991183450.0,-1440000000.0,-3.4660996180555554
2002-04-15,5208680550.0,-1440000000.0,-3.6171392708333334
2002-04-16,5253679950.0,-1440000000.0,-3.6483888541666665
2002-04-17,5557425900.0,-1440000000.0,-3.8593235416666665
2002-04-18,5347428700.0,-1440000000.0,-3.713492152777778
2002-04-19,5448677350.0,-1440000000.0,-3.7838037152777777
2002-04-22,5366178450.0,-1440000000.0,-3.7265128125
2002-04-23,5272429700.0,-1440000000.0,-3.6614095138888887
2002-04-24,6296166050.0,-1447375000.0,-4.350058588824596
2002-04-25,6307415900.0,-1447375000.0,-4.357831177131013
2002-04-26,6341165450.0,-1447375000.0,-4.381148942050263
2002-04-29,6067419100.0,-1447375000.0,-4.1920159599274545
2002-04-30,6258666550.000001,-1447375000.0,-4.324149961136541
2002-05-01,6183667549.999999,-1447375000.0,-4.2723327057604275
2002-05-02,6119918400.0,-1447375000.0,-4.228288038690733
2002-05-03,6018669750.0,-1447375000.0,-4.158334743932982
2002-05-06,6044919400.0,-1447375000.0,-4.176470783314621
2002-05-07,6041169450.0,-1447375000.0,-4.173879920545816
2002-05-08,6494913400.0,-1447375000.0,-4.487374315571293
2002-05-09,6648661350.0,-1447375000.0,-4.593599689092322
2002-05-10,6352415300.000001,-1447375000.0,-4.388921530356681
2002-05-13,6494913400.0,-1447375000.0,-4.487374315571293
2002-05-14,7053655949.999999,-1447375000.0,-4.873412868123326
2002-05-15,7477400300.000001,-1447375000.0,-5.16618036099836
2002-05-16,7353651950.0,-1447375000.0,-5.080681889627774
2002-05-17,7184904200.0,-1447375000.0,-4.9640930650315225
2002-05-20,7271153050.0,-1447375000.0,-5.0236829087140515
2002-05-21,7034906200.000001,-1447375000.0,-4.860458554279299
2002-05-22,7031156250.0,-1447375000.0,-4.857867691510493
2002-05-23,7293652750.0,-1447375000.0,-5.039228085326885
2002-05-24,7301152650.0,-1447375000.0,-5.044409810864496
2002-05-28,7147404699.999999,-1447375000.0,-4.938184437343466
2002-05-29,7091155450.0,-1447375000.0,-4.899321495811383
2002-05-30,6888658150.0,-1447375000.0,-4.759414906295881
2002-05-31,6836158850.0,-1447375000.0,-4.723142827532602
2002-06-03,6734910200.0,-1447375000.0,-4.653189532774851
2002-06-04,6738660150.0,-1447375000.0,-4.6557803955436565
2002-06-05,6746160049.999999,-1447375000.0,-4.660962121081267
2002-06-06,6813659150.000001,-1447375000.0,-4.7075976509197694
2002-06-07,6967407099.999999,-1447375000.0,-4.813823024440797
2002-06-10,6487413500.0,-1447375000.0,-4.482192590033682
2002-06-11,6427414300.0,-1447375000.0,-4.440738785732792
2002-06-12,6404914599.999999,-1447375000.0,-4.425193609119958
2002-06-13,6536162850.0,-1447375000.0,-4.5158738060281545
2002-06-14,6307415900.0,-1447375000.0,-4.357831177131013
2002-06-17,6903657950.0,-1447375000.0,-4.769778357371103
2002-06-18,7042406100.0,-1447375000.0,-4.86564027981691
2002-06-19,6862408500.0,-1447375000.0,-4.741278866914241
2002-06-20,6581162250.0,-1447375000.0,-4.546964159253822
2002-06-21,6573662350.0,-1447375000.0,-4.54178243371621
2002-06-24,6566162450.000001,-1447375000.0,-4.5366007081786
2002-06-25,5752423300.0,-1447375000.0,-3.974383487347785
2002-06-26,5943670750.0,-1447375000.0,-4.10651748855687
2002-06-27,5947420700.0,-1447375000.0,-4.109108351325676
2002-06-28,6093668750.0,-1447375000.0,-4.210151999309094
2002-07-01,5102442200.0,-1447375000.0,-3.525307677692374
2002-07-02,5015832480.0,-1447375000.0,-3.465468506779515
2002-07-03,5366037000.0,-1447375000.0,-3.7074268935141204
2002-07-05,5727538440.0,-1447375000.0,-3.9571903894982294
2002-07-08,5625866160.0,-1447375000.0,-3.8869444062526988
2002-07-09,5874398400.0,-1447375000.0,-4.058656809741774
2002-07-10,5633397440.0,-1447375000.0,-3.8921478124190343
2002-07-11,5855570200.0,-1447375000.0,-4.045648294325935
2002-07-12,5810382520.0,-1447375000.0,-4.014427857327921
2002-07-15,6002430160.0,-1447375000.0,-4.147114714569479
2002-07-16,6134227560.0,-1447375000.0,-4.2381743224803525
2002-07-17,6085274240.0,-1447375000.0,-4.2043521823991705
2002-07-18,5855570200.0,-1447375000.0,-4.045648294325935
2002-07-19,5757663560.0,-1447375000.0,-3.978004014163572
2002-07-22,5836742000.0,-1447375000.0,-4.032639778910096
2002-07-23,5479006200.0,-1447375000.0,-3.7854779860091545
2002-07-24,5309552400.0,-1447375000.0,-3.6684013472666033
2002-07-25,4703284360.0,-1447375000.0,-3.249527150876587
2002-07-26,4868972520.0,-1443911000.0,-3.372072461529831
2002-07-29,5396162120.0,-1443911000.0,-3.7371847156784592
2002-07-30,5561850280.0,-1443911000.0,-3.8519342812680284
2002-07-31,5441349800.0,-1443911000.0,-3.768480051748342
2002-08-01,5332146240.0,-1443911000.0,-3.692849656246126
2002-08-02,5211645760.0,-1443911000.0,-3.6093954267264396
2002-08-05,4846378680.0,-1443911000.0,-3.35642479349489
2002-08-06,5173989360.0,-1443911000.0,-3.5833159800015375
2002-08-07,5121270400.0,-1443911000.0,-3.5468047545866748
2002-08-08,5234239600.0,-1443911000.0,-3.6250430947613808
2002-08-09,5369802640.0,-1443911000.0,-3.718929102971028
2002-08-12,5445115440.0,-1443911000.0,-3.771087996420832
2002-08-13,5245536520.0,-1443911000.0,-3.6328669287788515
2002-08-14,5238005240.0,-1443911000.0,-3.627651039433871
2002-08-15,5505365680.0,-1443911000.0,-3.8128151111806754
2002-08-16,5610803600.0,-1443911000.0,-3.885837562010401
2002-08-19,5836742000.0,-1443911000.0,-4.042314242359813
2002-08-20,6017492720.0,-1443911000.0,-4.167495586639343
2002-08-21,5791554320.0,-1443911000.0,-4.01101890628993
2002-08-22,5923351720.0,-1443911000.0,-4.102296969827088
2002-08-23,5712475880.0,-1443911000.0,-3.9562520681676365
2002-08-26,5622100520.0,-1443911000.0,-3.8936613960278716
2002-08-27,5467709280.0,-1443911000.0,-3.7867356644557733
2002-08-28,5486537480.0,-1443911000.0,-3.799775387818224
2002-08-29,5701178960.0,-1443911000.0,-3.9484282341501657
2002-08-30,5625866160.0,-1443911000.0,-3.896269340700362
2002-09-03,5497834400.0,-1443911000.0,-3.807599221835695
2002-09-04,5584444120.0,-1443911000.0,-3.8675819493029695
2002-09-05,5366037000.0,-1443911000.0,-3.7163211582985376
2002-09-06,5765194840.0,-1443911000.0,-3.9927632935824993
2002-09-09,6217071640.000001,-1443911000.0,-4.305716654281324
2002-09-10,6450541320.0,-1443911000.0,-4.467409223975716
2002-09-11,6443010040.0,-1443911000.0,-4.462193334630736
2002-09-12,6307447000.0,-1443911000.0,-4.368307326421088
2002-09-13,6254728040.0,-1443911000.0,-4.331796101006225
2002-09-16,6292384440.0,-1443911000.0,-4.357875547731127
2002-09-17,6533385400.000001,-1443911000.0,-4.524784006770501
2002-09-18,6676479720.0,-1443911000.0,-4.623885904325128
2002-09-19,6480666440.0,-1443911000.0,-4.488272781355637
2002-09-20,5972305040.0,-1443911000.0,-4.13620025056946
2002-09-23,6043852200.0,-1443911000.0,-4.185751199346774
2002-09-24,5998664520.0,-1443911000.0,-4.154455863276891
2002-09-25,5923351720.0,-1443911000.0,-4.102296969827088
2002-09-26,6458072599.999999,-1443911000.0,-4.472625113320696
2002-09-27,6405353640.000001,-1443911000.0,-4.436113887905834
2002-09-30,5998664520.0,-1443911000.0,-4.154455863276891
2002-10-01,6413252850.0,-1443911000.0,-4.441584592125138
2002-10-02,6435954630.000001,-1443911000.0,-4.457307015460095
2002-10-03,6337580250.0,-1443911000.0,-4.38917651434195
2002-10-04,6261907650.0,-1443911000.0,-4.336768436558763
2002-10-07,6295960320.0,-1443911000.0,-4.360352071561198
2002-10-08,6409469220.000001,-1443911000.0,-4.438964188235979
2002-10-09,6379200180.0,-1443911000.0,-4.418000957122704
2002-10-10,6795399480.0,-1443911000.0,-4.706245384930234
2002-10-11,6984580980.0,-1443911000.0,-4.837265579388204
2002-10-14,7264569600.0,-1443911000.0,-5.031175467185997
2002-10-15,7166195220.000001,-1443911000.0,-4.963044966067854
2002-10-16,7374294869.999999,-1443911000.0,-5.1071671799716185
2002-10-17,7090522619.999999,-1443911000.0,-4.910636888284665
2002-10-18,7204031520.0,-1443911000.0,-4.989249004959447
2002-10-21,7287271380.000001,-1443911000.0,-5.046897890520953
2002-10-22,7332674940.0,-1443911000.0,-5.078342737190866
2002-10-23,7472669250.0,-1443911000.0,-5.175297681089763
2002-10-24,7514289180.0,-1443911000.0,-5.2041221238705155
2002-10-25,7302405900.0,-1478439000.0,-4.939267632956111
2002-10-28,7033768170.0,-1478439000.0,-4.757564005007985
2002-10-29,7026200910.0,-1478439000.0,-4.752445592953108
2002-10-30,7219166039.999999,-1478439000.0,-4.8829651003524654
2002-10-31,7325107680.0,-1478439000.0,-4.954622869120741
2002-11-01,7491587400.0,-1478439000.0,-5.067227934328031
2002-11-04,7105657140.0,-1478439000.0,-4.806188919529315
2002-11-05,7082955360.0,-1478439000.0,-4.790833683364684
2002-11-06,7317540420.0,-1478439000.0,-4.949504457065864
2002-11-07,7234300560.0,-1478439000.0,-4.89320192446222
2002-11-08,7381862130.000001,-1478439000.0,-4.993010959532318
2002-11-11,7188897000.0,-1478439000.0,-4.862491452132959
2002-11-12,7499154660.0,-1478439000.0,-5.072346346382908
2002-11-13,7722388830.0,-1478439000.0,-5.223339502001774
2002-11-14,8025079230.0,-1478439000.0,-5.428075984196846
2002-11-15,8403442230.0,-1478439000.0,-5.683996586940685
2002-11-18,8482898460.000001,-1478439000.0,-5.737739913516893
2002-11-19,8055348270.0,-1478439000.0,-5.448549632416353
2002-11-20,8664512700.0,-1478439000.0,-5.860581802833935
2002-11-21,8853694200.0,-1478439000.0,-5.988542104205855
2002-11-22,9076928370.0,-1478439000.0,-6.13953525982472
2002-11-25,9175302750.0,-1478439000.0,-6.206074616538119
2002-11-26,8853694200.0,-1478439000.0,-5.988542104205855
2002-11-27,9110981040.0,-1478439000.0,-6.162568114071666
2002-11-29,8834776050.0,-1478439000.0,-5.975746074068663
2002-12-02,9122331930.0,-1478439000.0,-6.170245732153981
2002-12-03,8982337620.0,-1478439000.0,-6.075555109138761
2002-12-04,8849910570.0,-1478439000.0,-5.985982898178417
2002-12-05,8543436539.999999,-1478439000.0,-5.778687209955906
2002-12-06,8554787430.0,-1478439000.0,-5.786364828038222
2002-12-09,8202909840.0,-1478439000.0,-5.5483586674864505
2002-12-10,8271015180.0,-1478439000.0,-5.594424375980341
2002-12-11,8373173190.0,-1478439000.0,-5.6635229387211785
2002-12-12,8437494900.0,-1478439000.0,-5.707029441187631
2002-12-13,8392091340.0,-1478439000.0,-5.676318968858371
2002-12-16,8516951130.000001,-1478439000.0,-5.760772767763838
2002-12-17,8498032980.0,-1478439000.0,-5.7479767376266455
2002-12-18,8361822300.000001,-1478439000.0,-5.655845320638863
2002-12-19,8206693470.000001,-1478439000.0,-5.550917873513889
2002-12-20,8297500590.0,-1478439000.0,-5.61233881817241
2002-12-23,8414793119.999999,-1478439000.0,-5.691674205023
2002-12-24,8278582440.0,-1478439000.0,-5.599542788035218
2002-12-26,7680768900.0,-1478439000.0,-5.195188235699951
2002-12-27,7135926180.0,-1478439000.0,-4.826662567748822
2002-12-30,7283487750.0,-1478439000.0,-4.9264716028189195
2002-12-31,7147277070.0,-1478439000.0,-4.834340185831136
2003-01-02,7603747370.0,-1478439000.0,-5.143091713624979
2003-01-03,7972861320.0,-1478439000.0,-5.3927563599174535
2003-01-06,8042798700.0,-1478439000.0,-5.440061240267607
2003-01-07,8373058550.0,-1478439000.0,-5.6634453974766625
2003-01-08,8167131820.0,-1478439000.0,-5.524158805334546
2003-01-09,8334204450.0,-1478439000.0,-5.6371649083932445
2003-01-10,8283694120.0,-1478439000.0,-5.603000272584801
2003-01-13,8563443640.0,-1478439000.0,-5.792219793985413
2003-01-14,8835422340.0,-1478439000.0,-5.976183217569342
2003-01-15,8652808070.0,-1478439000.0,-5.8526649188772755
2003-01-16,8470193800.0,-1478439000.0,-5.729146620185209
2003-01-17,8314777399.999999,-1478439000.0,-5.624024663851535
2003-01-21,8190444279.999999,-1478439000.0,-5.539927098784596
2003-01-22,8225412970.000001,-1478439000.0,-5.563579538959674
2003-01-23,8466308390.0,-1478439000.0,-5.726518571276867
2003-01-24,8590641510.0,-1478439000.0,-5.810616136343806
2003-01-27,8462422980.0,-1478439000.0,-5.723890522368525
2003-01-28,8400256420.0,-1478439000.0,-5.681841739835056
2003-01-29,8578985279.999999,-1478439000.0,-5.8027319896187795
2003-01-30,8477964620.0,-1478439000.0,-5.734402718001893
2003-01-31,8489620850.000001,-1478439000.0,-5.7422868647269185
2003-02-03,8610068560.0,-1478439000.0,-5.823756380885515
2003-02-04,8567329050.0,-1478439000.0,-5.794847842893755
2003-02-05,8613953970.0,-1478439000.0,-5.8263844297938565
2003-02-06,8582870690.0,-1478439000.0,-5.805360038527122
2003-02-07,8330319040.000001,-1478439000.0,-5.6345368594849035
2003-02-10,8314777399.999999,-1478439000.0,-5.624024663851535
2003-02-11,8073881980.0,-1478439000.0,-5.461085631534341
2003-02-12,8209871330.0,-1478439000.0,-5.553067343326306
2003-02-13,7794132459.999999,-1478439000.0,-5.271866110133728
2003-02-14,7794132459.999999,-1478439000.0,-5.271866110133728
2003-02-18,8310891990.0,-1478439000.0,-5.621396614943193
2003-02-19,8233183790.000001,-1352814000.0,-6.085968795414596
2003-02-20,8299235760.0,-1352814000.0,-6.134794406326368
2003-02-21,8462422980.0,-1352814000.0,-6.255422386226044
2003-02-24,8462422980.0,-1352814000.0,-6.255422386226044
2003-02-25,8501277080.0,-1352814000.0,-6.284143333821206
2003-02-26,8408027240.0,-1352814000.0,-6.215213059592819
2003-02-27,8400256420.0,-1352814000.0,-6.209468870073787
2003-02-28,8551787410.000001,-1352814000.0,-6.321480565694915
2003-03-03,8474079209.999999,-1352814000.0,-6.264038670504592
2003-03-04,8652808070.0,-1352814000.0,-6.396155029442332
2003-03-05,8711089220.0,-1352814000.0,-6.439236450835074
2003-03-06,8815995290.0,-1352814000.0,-6.516783009342008
2003-03-07,8924786770.0,-1352814000.0,-6.597201662608459
2003-03-10,8889818080.0,-1352814000.0,-6.571352809772814
2003-03-11,8850963980.0,-1352814000.0,-6.542631862177654
2003-03-12,9076317760.0,-1352814000.0,-6.7092133582295865
2003-03-13,9488171220.0,-1352814000.0,-7.0136554027382925
2003-03-14,9600848110.0,-1352814000.0,-7.096946150764259
2003-03-17,10315763550.0,-1352814000.0,-7.625411586515219
2003-03-18,10405127980.0,-1352814000.0,-7.691469765984089
2003-03-19,10311878140.0,-1352814000.0,-7.6225394917557034
2003-03-20,10665450450.0,-1352814000.0,-7.883900114871667
2003-03-21,10851950130.0,-1352814000.0,-8.02176066332844
2003-03-24,10191430430.0,-1352814000.0,-7.533504554210705
2003-03-25,10451752900.0,-1352814000.0,-7.725934903098283
2003-03-26,10785898160.0,-1352814000.0,-7.972935052416666
2003-03-27,10789783570.0,-1352814000.0,-7.975807147176182
2003-03-28,10560544380.0,-1352814000.0,-7.8063535563647335
2003-03-31,10113722230.0,-1352814000.0,-7.476062659020383
2003-04-01,9991835420.0,-1352814000.0,-7.385963938871123
2003-04-02,10320462740.0,-1352814000.0,-7.628885227385287
2003-04-03,10426092950.0,-1352814000.0,-7.706967070121983
2003-04-04,10257867060.0,-1352814000.0,-7.582614505763542
2003-04-07,10492600860.0,-1352814000.0,-7.756129711845087
2003-04-08,10375233960.0,-1352814000.0,-7.669372108804315
