date,XRX,XRX_SHE,PB Ratio
2019-09-13,7186268580.0,4962000000.0,1.4482604957678356
2019-09-16,7242229140.0,4962000000.0,1.4595383192261184
2019-09-17,7165283370.0,4962000000.0,1.4440313119709793
2019-09-18,7130308020.0,4962000000.0,1.4369826723095527
2019-09-19,7041703800.0,4962000000.0,1.4191261185006045
2019-09-20,6911129160.0,4962000000.0,1.3928111970979444
2019-09-23,6955431270.0,4962000000.0,1.4017394740024183
2019-09-24,6880817190.0,4962000000.0,1.386702376058041
2019-09-25,6995070000.0,4962000000.0,1.4097279322853689
2019-09-26,7086005910.0,4962000000.0,1.4280543954050786
2019-09-27,7072015770.0,4962000000.0,1.425234939540508
2019-09-30,6974084790.0,4962000000.0,1.4054987484885126
2019-10-01,6871490430.0,4962000000.0,1.3848227388149938
2019-10-02,6754905930.0,4962000000.0,1.3613272732769044
2019-10-03,6838846770.0,4962000000.0,1.3782440084643288
2019-10-04,6899470710.0,4962000000.0,1.3904616505441354
2019-10-07,6955431270.0,4962000000.0,1.4017394740024183
2019-10-08,6601014390.0,4962000000.0,1.3303132587666264
2019-10-09,6705940440.0,4962000000.0,1.3514591777509068
2019-10-10,6719930580.0,4962000000.0,1.3542786336154777
2019-10-11,6857500290.0,4962000000.0,1.3820032829504232
2019-10-14,6822524940.0,4962000000.0,1.3749546432889963
2019-10-15,6957762960.0,4962000000.0,1.4022093833131801
2019-10-16,6866827050.0,4962000000.0,1.3838829201934704
2019-10-17,6894807330.0,4962000000.0,1.389521831922612
2019-10-18,6948436200.0,4962000000.0,1.400329746070133
2019-10-21,6985743240.0,4962000000.0,1.4078482950423217
2019-10-22,7079010840.0,4962000000.0,1.4266446674727933
2019-10-23,7153624920.0,4962000000.0,1.4416817654171705
2019-10-24,7083674220.0,4962000000.0,1.4275844860943168
2019-10-25,7113986190.0,4962000000.0,1.4336933071342202
2019-10-28,7179273510.0,4962000000.0,1.4468507678355502
2019-10-29,8025676980.0,4962000000.0,1.6174278476420798
2019-10-30,7955726279.999999,4962000000.0,1.6033305683192258
2019-10-31,7911424170.0,4962000000.0,1.5944022914147522
2019-11-01,7806498119.999999,4962000000.0,1.5732563724304713
2019-11-04,8083969230.0,4962000000.0,1.6291755804111245
2019-11-05,8480356529.999999,4962000000.0,1.7090601632406286
2019-11-06,8781144540.0,4855000000.0,1.8086806467559218
2019-11-07,8699535390.0,4855000000.0,1.7918713470648815
2019-11-08,9058615650.0,4855000000.0,1.8658322657054582
2019-11-11,8944362840.0,4855000000.0,1.8422992461380021
2019-11-12,8732179050.0,4855000000.0,1.7985950669412976
2019-11-13,8767154400.0,4855000000.0,1.805799052523172
2019-11-14,9011981850.0,4855000000.0,1.8562269515962926
2019-11-15,9079600860.0,4855000000.0,1.8701546570545828
2019-11-18,9163541700.0,4855000000.0,1.8874442224510815
2019-11-19,9021308610.0,4855000000.0,1.8581480144181257
2019-11-20,8930372700.0,4855000000.0,1.8394176519052523
2019-11-21,9021308610.0,4855000000.0,1.8581480144181257
2019-11-22,9107581140.0,4855000000.0,1.8759178455200824
2019-11-25,9037630440.0,4855000000.0,1.8615098743563336
2019-11-26,8930372700.0,4855000000.0,1.8394176519052523
2019-11-27,9046957200.0,4855000000.0,1.8634309371781668
2019-11-29,9077269170.0,4855000000.0,1.8696743913491247
2019-12-02,8977006500.0,4855000000.0,1.8490229660144182
2019-12-03,8918714250.0,4855000000.0,1.8370163233779608
2019-12-04,8942031150.0,4855000000.0,1.8418189804325438
2019-12-05,8818451580.0,4855000000.0,1.8163648980432543
2019-12-06,8806793130.0,4855000000.0,1.8139635695159628
2019-12-09,8699535390.0,4855000000.0,1.7918713470648815
2019-12-10,8571292440.0,4855000000.0,1.7654567332646756
2019-12-11,8515331880.000001,4855000000.0,1.7539303563336768
2019-12-12,8655233280.0,4855000000.0,1.782746298661174
2019-12-13,8589945960.0,4855000000.0,1.7692988589083418
2019-12-16,8582950890.000001,4855000000.0,1.7678580617919673
2019-12-17,8645906520.0,4855000000.0,1.7808252358393408
2019-12-18,8694872010.0,4855000000.0,1.790910815653965
2019-12-19,8634248070.0,4855000000.0,1.7784239073120494
2019-12-20,8708862150.0,4855000000.0,1.7937924098867146
2019-12-23,8708862150.0,4855000000.0,1.7937924098867146
2019-12-24,8713525530.0,4855000000.0,1.7947529412976313
2019-12-26,8739174120.0,4855000000.0,1.8000358640576726
2019-12-27,8699535390.0,4855000000.0,1.7918713470648815
2019-12-30,8603936100.0,4855000000.0,1.7721804531410916
2019-12-31,8596941030.0,4855000000.0,1.7707396560247168
2020-01-02,8610931170.0,4855000000.0,1.7736212502574664
2020-01-03,8499010050.000001,4855000000.0,1.7505684963954689
2020-01-06,8370767100.0,4855000000.0,1.7241538825952627
2020-01-07,8382425550.000001,4855000000.0,1.7265552111225542
2020-01-08,8377762170.0,4855000000.0,1.7255946797116375
2020-01-09,8533985400.0,4855000000.0,1.757772481977343
2020-01-10,8545643850.0,4855000000.0,1.7601738105046345
2020-01-13,8636579760.0,4855000000.0,1.7789041730175077
2020-01-14,8575955820.0,4855000000.0,1.7664172646755922
2020-01-15,8561965680.0,4855000000.0,1.7635356704428424
2020-01-16,8694872010.0,4855000000.0,1.790910815653965
2020-01-17,8704198770.0,4855000000.0,1.7928318784757982
2020-01-21,8401079070.0,4855000000.0,1.7303973367662204
2020-01-22,8468698080.0,4855000000.0,1.744325042224511
2020-01-23,8447712869.999999,4855000000.0,1.740002650875386
2020-01-24,8282162880.000001,4855000000.0,1.7059037857878478
2020-01-27,8172573449.999999,4855000000.0,1.6833312976313077
2020-01-28,8575955820.0,4855000000.0,1.7664172646755922
2020-01-29,8564297369.999999,4855000000.0,1.7640159361483005
2020-01-30,8622589620.0,4855000000.0,1.7760225787847579
2020-01-31,8293821330.0,4855000000.0,1.708305114315139
2020-02-03,8461703010.0,4855000000.0,1.7428842451081359
2020-02-04,8526990330.0,4855000000.0,1.756331684860968
2020-02-05,8771817780.0,4855000000.0,1.8067595839340886
2020-02-06,8785807920.0,4855000000.0,1.8096411781668382
2020-02-07,8666891730.0,4855000000.0,1.7851476271884654
2020-02-10,8788139610.0,4855000000.0,1.8101214438722966
2020-02-11,8746169190.0,4855000000.0,1.8014766611740474
2020-02-12,8904724110.0,4855000000.0,1.834134729145211
2020-02-13,8909387490.0,4855000000.0,1.8350952605561277
2020-02-14,8818451580.0,4855000000.0,1.8163648980432543
2020-02-18,8678550180.0,4855000000.0,1.787548955715757
2020-02-19,8573624130.000001,4855000000.0,1.7659369989701341
2020-02-20,8575955820.0,4855000000.0,1.7664172646755922
2020-02-21,8473361460.000001,4855000000.0,1.7452855736354276
2020-02-24,8128271340.0,4855000000.0,1.6742062492276004
2020-02-25,8501341740.0,4855000000.0,1.751048762100927
2020-02-26,8331128369.999999,4855000000.0,1.7159893656024714
2020-02-27,7888107270.0,4855000000.0,1.6247388815653965
2020-02-28,7508041800.000001,5587000000.0,1.3438413817791304
2020-03-02,7813493190.0,5587000000.0,1.398513189547163
2020-03-03,7431096030.0,5587000000.0,1.3300690943261142
2020-03-04,7855463609.999999,5587000000.0,1.406025346339717
2020-03-05,7382130540.0,5587000000.0,1.3213049114014677
2020-03-06,7295858010.0,5587000000.0,1.3058632557723286
2020-03-09,6412147500.0,5587000000.0,1.147690621084661
2020-03-10,6691950300.0,5587000000.0,1.197771666368355
2020-03-11,6491424960.0,5587000000.0,1.1618802505817076
2020-03-12,5572739100.0,5587000000.0,0.997447485233578
2020-03-13,5586729240.0,5587000000.0,0.9999515374977627
2020-03-16,4649389860.0,5587000000.0,0.8321800357973868
2020-03-17,4588765920.0,5587000000.0,0.8213291426525864
2020-03-18,3726040620.0,5587000000.0,0.6669125863611957
2020-03-19,4071130740.0,5587000000.0,0.728679208877752
2020-03-20,3835630050.0,5587000000.0,0.6865276624306426
2020-03-23,3756352590.0,5587000000.0,0.6723380329335958
2020-03-24,4087452570.0000005,5587000000.0,0.7316006031859675
2020-03-25,4341606780.0,5587000000.0,0.777090885985323
2020-03-26,4586434230.0,5587000000.0,0.8209118006085556
2020-03-27,4117764540.0,5587000000.0,0.7370260497583676
2020-03-30,4185383550.0,5587000000.0,0.7491289690352604
2020-03-31,3156666654.0400004,5587000000.0,0.5650020859208879
2020-04-01,2933333321.6000004,5587000000.0,0.5250283374977628
2020-04-02,3079999987.6800003,5587000000.0,0.5512797543726509
2020-04-03,2816666655.3999996,5587000000.0,0.5041465286200106
2020-04-06,3118333320.86,5587000000.0,0.5581409201467693
2020-04-07,3101666654.2599998,5587000000.0,0.5551578045928047
2020-04-08,3209999987.1600003,5587000000.0,0.5745480556935745
2020-04-09,3226666653.7599998,5587000000.0,0.5775311712475388
2020-04-13,3031666654.5400004,5587000000.0,0.5426287192661536
2020-04-14,3166666654.0,5587000000.0,0.5667919552532665
2020-04-15,2878333321.8199997,5587000000.0,0.5151840561696795
2020-04-16,2818333322.06,5587000000.0,0.5044448401754071
2020-04-17,3019999987.92,5587000000.0,0.5405405383783783
2020-04-20,2971666654.7799997,5587000000.0,0.5318895032718811
2020-04-21,2794999988.8199997,5587000000.0,0.5002684783998568
2020-04-22,2848333321.94,5587000000.0,0.5098144481725434
2020-04-23,2898333321.7400002,5587000000.0,0.5187637948344371
2020-04-24,2994999988.02,5587000000.0,0.5360658650474316
2020-04-27,2969999988.12,5587000000.0,0.5315911917164847
2020-04-28,2956666654.8399997,5587000000.0,0.529204699273313
2020-04-29,3214999987.14,5587000000.0,0.5754429903597638
2020-04-30,3048333321.14,5587000000.0,0.5456118348201181
2020-05-01,2838333321.98,5587000000.0,0.5080245788401647
2020-05-04,2803333322.12,5587000000.0,0.5017600361768391
2020-05-05,2838333321.98,5587000000.0,0.5080245788401647
2020-05-06,2783333322.2,5587000000.0,0.4981802975120816
2020-05-07,2888333321.7799997,0.0,inf
2020-05-08,3021666654.58,0.0,inf
2020-05-11,2929999988.2799997,0.0,inf
2020-05-12,2816666655.3999996,0.0,inf
2020-05-13,2561666656.42,0.0,inf
2020-05-14,2564999989.7400002,0.0,inf
2020-05-15,2481666656.7400002,0.0,inf
2020-05-18,2796666655.48,0.0,inf
2020-05-19,2896666655.08,0.0,inf
2020-05-20,2873333321.8399997,0.0,inf
2020-05-21,2873333321.8399997,0.0,inf
2020-05-22,2829999988.6800003,0.0,inf
2020-05-26,2904999988.38,0.0,inf
2020-05-27,3014999987.94,0.0,inf
2020-05-28,2801666655.4599996,0.0,inf
2020-05-29,2646666656.08,0.0,inf
2020-06-01,2833333322.0,0.0,inf
2020-06-02,2868333321.86,0.0,inf
2020-06-03,2991666654.7,0.0,inf
2020-06-04,2946666654.88,0.0,inf
2020-06-05,3076666654.36,0.0,inf
2020-06-09,3153333320.7200003,0.0,inf
2020-06-15,2798333322.14,0.0,inf
2020-07-29,3375832720.0,0.0,inf
2020-07-30,3473744640.0,5477000000.0,0.6342422201935366
2020-07-31,3543985799.9999995,5477000000.0,0.6470669709695087
2020-08-03,3407760520.0000005,5477000000.0,0.6221947270403506
2020-08-04,3337519360.0,5477000000.0,0.6093699762643783
2020-08-05,3431174452.8519998,5477000000.0,0.6264696828285558
2020-08-06,3480130200.0000005,5477000000.0,0.635408106627716
