date,close price,APD_SHE,APD_TA,APD_TL,market cap,PB Ratio
1980-05-19,3.96,1510000000.0,3521000000.0,2011000000.0,,
1980-05-20,3.99,1510000000.0,3521000000.0,2011000000.0,,
1980-05-21,3.97,1510000000.0,3521000000.0,2011000000.0,,
1980-05-22,4.19,1510000000.0,3521000000.0,2011000000.0,,
1980-05-23,4.34,1510000000.0,3521000000.0,2011000000.0,,
1980-05-27,4.37,1510000000.0,3521000000.0,2011000000.0,,
1980-05-28,4.35,1510000000.0,3521000000.0,2011000000.0,,
1980-05-29,4.28,1510000000.0,3521000000.0,2011000000.0,,
1980-05-30,4.34,1510000000.0,3521000000.0,2011000000.0,,
1980-06-02,4.29,1510000000.0,3521000000.0,2011000000.0,,
1980-06-03,4.34,1510000000.0,3521000000.0,2011000000.0,,
1980-06-04,4.45,1510000000.0,3521000000.0,2011000000.0,,
1980-06-05,4.45,1510000000.0,3521000000.0,2011000000.0,,
1980-06-06,4.38,1510000000.0,3521000000.0,2011000000.0,,
1980-06-09,4.28,1510000000.0,3521000000.0,2011000000.0,,
1980-06-10,4.35,1510000000.0,3521000000.0,2011000000.0,,
1980-06-11,4.37,1510000000.0,3521000000.0,2011000000.0,,
1980-06-12,4.39,1510000000.0,3521000000.0,2011000000.0,,
1980-06-13,4.51,1510000000.0,3521000000.0,2011000000.0,,
1980-06-16,4.61,1510000000.0,3521000000.0,2011000000.0,,
1980-06-17,4.58,1510000000.0,3521000000.0,2011000000.0,,
1980-06-18,4.54,1510000000.0,3521000000.0,2011000000.0,,
1980-06-19,4.52,1510000000.0,3521000000.0,2011000000.0,,
1980-06-20,4.45,1510000000.0,3521000000.0,2011000000.0,,
1980-06-23,4.47,1510000000.0,3521000000.0,2011000000.0,,
1980-06-24,4.45,1510000000.0,3521000000.0,2011000000.0,,
1980-06-25,4.57,1510000000.0,3521000000.0,2011000000.0,,
1980-06-26,4.58,1510000000.0,3521000000.0,2011000000.0,,
1980-06-27,4.65,1510000000.0,3521000000.0,2011000000.0,,
1980-06-30,4.48,1510000000.0,3521000000.0,2011000000.0,,
1980-07-01,4.48,1510000000.0,3521000000.0,2011000000.0,,
1980-07-02,4.57,1510000000.0,3521000000.0,2011000000.0,,
1980-07-03,4.8,1510000000.0,3521000000.0,2011000000.0,,
1980-07-07,4.91,1510000000.0,3521000000.0,2011000000.0,,
1980-07-08,4.94,1510000000.0,3521000000.0,2011000000.0,,
1980-07-09,4.9,1510000000.0,3521000000.0,2011000000.0,,
1980-07-10,4.81,1510000000.0,3521000000.0,2011000000.0,,
1980-07-11,4.86,1510000000.0,3521000000.0,2011000000.0,,
1980-07-14,4.91,1510000000.0,3521000000.0,2011000000.0,,
1980-07-15,5.13,1510000000.0,3521000000.0,2011000000.0,,
1980-07-16,5.12,1510000000.0,3521000000.0,2011000000.0,,
1980-07-17,5.07,1510000000.0,3521000000.0,2011000000.0,,
1980-07-18,5.02,1510000000.0,3521000000.0,2011000000.0,,
1980-07-21,5.03,1510000000.0,3521000000.0,2011000000.0,,
1980-07-22,5.02,1510000000.0,3521000000.0,2011000000.0,,
1980-07-23,5.0,1510000000.0,3521000000.0,2011000000.0,,
1980-07-24,4.74,1510000000.0,3521000000.0,2011000000.0,,
1980-07-25,4.67,1510000000.0,3521000000.0,2011000000.0,,
1980-07-28,4.77,1510000000.0,3521000000.0,2011000000.0,,
1980-07-29,5.0,1510000000.0,3521000000.0,2011000000.0,,
1980-07-30,5.0,1510000000.0,3521000000.0,2011000000.0,,
1980-07-31,5.2,1510000000.0,3521000000.0,2011000000.0,,
1980-08-01,5.25,1510000000.0,3521000000.0,2011000000.0,,
1980-08-04,5.15,1510000000.0,3521000000.0,2011000000.0,,
1980-08-05,5.1,1510000000.0,3521000000.0,2011000000.0,,
1980-08-06,5.04,1510000000.0,3521000000.0,2011000000.0,,
1980-08-07,5.15,1510000000.0,3521000000.0,2011000000.0,,
1980-08-08,5.22,1510000000.0,3521000000.0,2011000000.0,,
1980-08-11,5.17,1510000000.0,3521000000.0,2011000000.0,,
1980-08-12,5.17,1510000000.0,3521000000.0,2011000000.0,,
1980-08-13,5.23,1510000000.0,3521000000.0,2011000000.0,,
1980-08-14,5.41,1510000000.0,3521000000.0,2011000000.0,,
1980-08-15,5.52,1510000000.0,3521000000.0,2011000000.0,,
1980-08-18,5.43,1510000000.0,3521000000.0,2011000000.0,,
1980-08-19,5.38,1510000000.0,3521000000.0,2011000000.0,,
1980-08-20,5.45,1510000000.0,3521000000.0,2011000000.0,,
1980-08-21,5.55,1510000000.0,3521000000.0,2011000000.0,,
1980-08-22,5.64,1510000000.0,3521000000.0,2011000000.0,,
1980-08-25,5.55,1510000000.0,3521000000.0,2011000000.0,,
1980-08-26,5.51,1510000000.0,3521000000.0,2011000000.0,,
1980-08-27,5.38,1510000000.0,3521000000.0,2011000000.0,,
1980-08-28,5.38,1510000000.0,3521000000.0,2011000000.0,,
1980-08-29,5.32,1510000000.0,3521000000.0,2011000000.0,,
1980-09-02,5.32,1510000000.0,3521000000.0,2011000000.0,,
1980-09-03,5.42,1510000000.0,3521000000.0,2011000000.0,,
1980-09-04,5.51,1510000000.0,3521000000.0,2011000000.0,,
1980-09-05,5.41,1510000000.0,3521000000.0,2011000000.0,,
1980-09-08,5.3,1510000000.0,3521000000.0,2011000000.0,,
1980-09-09,5.19,1510000000.0,3521000000.0,2011000000.0,,
1980-09-10,5.43,1510000000.0,3521000000.0,2011000000.0,,
1980-09-11,5.49,1510000000.0,3521000000.0,2011000000.0,,
1980-09-12,5.49,1510000000.0,3521000000.0,2011000000.0,,
1980-09-15,5.55,1510000000.0,3521000000.0,2011000000.0,,
1980-09-16,5.74,1510000000.0,3521000000.0,2011000000.0,,
1980-09-17,5.9,1510000000.0,3521000000.0,2011000000.0,,
1980-09-18,5.87,1510000000.0,3521000000.0,2011000000.0,,
1980-09-19,5.88,1510000000.0,3521000000.0,2011000000.0,,
1980-09-22,5.98,1510000000.0,3521000000.0,2011000000.0,,
1980-09-23,6.01,1510000000.0,3521000000.0,2011000000.0,,
1980-09-24,6.01,1510000000.0,3521000000.0,2011000000.0,,
1980-09-25,5.96,1510000000.0,3521000000.0,2011000000.0,,
1980-09-26,5.72,1510000000.0,3521000000.0,2011000000.0,,
1980-09-29,5.65,1510000000.0,3521000000.0,2011000000.0,,
1980-09-30,5.68,1510000000.0,3521000000.0,2011000000.0,,
1980-10-01,5.8,1510000000.0,3521000000.0,2011000000.0,,
1980-10-02,6.19,1510000000.0,3521000000.0,2011000000.0,,
1980-10-03,6.17,1510000000.0,3521000000.0,2011000000.0,,
1980-10-06,6.24,1510000000.0,3521000000.0,2011000000.0,,
1980-10-07,6.17,1510000000.0,3521000000.0,2011000000.0,,
1980-10-08,6.13,1510000000.0,3521000000.0,2011000000.0,,
1980-10-09,6.04,1510000000.0,3521000000.0,2011000000.0,,
1980-10-10,5.91,1510000000.0,3521000000.0,2011000000.0,,
1980-10-13,5.96,1510000000.0,3521000000.0,2011000000.0,,
1980-10-14,6.04,1510000000.0,3521000000.0,2011000000.0,,
1980-10-15,6.13,1510000000.0,3521000000.0,2011000000.0,,
1980-10-16,5.93,1510000000.0,3521000000.0,2011000000.0,,
1980-10-17,5.9,1510000000.0,3521000000.0,2011000000.0,,
1980-10-20,5.78,1510000000.0,3521000000.0,2011000000.0,,
1980-10-21,5.88,1510000000.0,3521000000.0,2011000000.0,,
1980-10-22,5.91,1510000000.0,3521000000.0,2011000000.0,,
1980-10-23,5.97,1510000000.0,3521000000.0,2011000000.0,,
1980-10-24,5.88,1510000000.0,3521000000.0,2011000000.0,,
1980-10-27,5.9,1510000000.0,3521000000.0,2011000000.0,,
1980-10-28,5.97,1510000000.0,3521000000.0,2011000000.0,,
1980-10-29,6.09,1510000000.0,3521000000.0,2011000000.0,,
1980-10-30,5.93,1510000000.0,3521000000.0,2011000000.0,,
1980-10-31,5.72,1510000000.0,3521000000.0,2011000000.0,,
1980-11-03,5.65,1510000000.0,3521000000.0,2011000000.0,,
1980-11-05,5.81,1510000000.0,3521000000.0,2011000000.0,,
1980-11-06,5.69,1510000000.0,3521000000.0,2011000000.0,,
1980-11-07,5.54,1510000000.0,3521000000.0,2011000000.0,,
1980-11-10,5.56,1510000000.0,3521000000.0,2011000000.0,,
1980-11-11,5.67,1510000000.0,3521000000.0,2011000000.0,,
1980-11-12,5.74,1510000000.0,3521000000.0,2011000000.0,,
1980-11-13,5.96,1510000000.0,3521000000.0,2011000000.0,,
1980-11-14,6.03,1510000000.0,3521000000.0,2011000000.0,,
1980-11-17,6.07,1510000000.0,3521000000.0,2011000000.0,,
1980-11-18,6.04,1510000000.0,3521000000.0,2011000000.0,,
1980-11-19,5.91,1510000000.0,3521000000.0,2011000000.0,,
1980-11-20,5.74,1510000000.0,3521000000.0,2011000000.0,,
1980-11-21,5.72,1510000000.0,3521000000.0,2011000000.0,,
1980-11-24,5.64,1510000000.0,3521000000.0,2011000000.0,,
1980-11-25,5.56,1510000000.0,3521000000.0,2011000000.0,,
1980-11-26,5.58,1510000000.0,3521000000.0,2011000000.0,,
1980-11-28,5.59,1510000000.0,3521000000.0,2011000000.0,,
1980-12-01,5.51,1510000000.0,3521000000.0,2011000000.0,,
1980-12-02,5.43,1510000000.0,3521000000.0,2011000000.0,,
1980-12-03,5.41,1510000000.0,3521000000.0,2011000000.0,,
1980-12-04,5.33,1510000000.0,3521000000.0,2011000000.0,,
1980-12-05,5.26,1510000000.0,3521000000.0,2011000000.0,,
1980-12-08,5.06,1510000000.0,3521000000.0,2011000000.0,,
1980-12-09,5.23,1510000000.0,3521000000.0,2011000000.0,,
1980-12-10,4.99,1510000000.0,3521000000.0,2011000000.0,,
1980-12-11,4.93,1510000000.0,3521000000.0,2011000000.0,,
1980-12-12,5.12,1510000000.0,3521000000.0,2011000000.0,,
1980-12-15,5.02,1510000000.0,3521000000.0,2011000000.0,,
1980-12-16,4.94,1510000000.0,3521000000.0,2011000000.0,,
1980-12-17,4.86,1510000000.0,3521000000.0,2011000000.0,,
1980-12-18,4.77,1510000000.0,3521000000.0,2011000000.0,,
1980-12-19,4.8,1510000000.0,3521000000.0,2011000000.0,,
1980-12-22,4.74,1510000000.0,3521000000.0,2011000000.0,,
1980-12-23,4.81,1510000000.0,3521000000.0,2011000000.0,,
1980-12-24,4.8,1510000000.0,3521000000.0,2011000000.0,,
1980-12-26,4.89,1510000000.0,3521000000.0,2011000000.0,,
1980-12-29,4.86,1510000000.0,3521000000.0,2011000000.0,,
1980-12-30,4.8,1510000000.0,3521000000.0,2011000000.0,,
1980-12-31,4.78,1510000000.0,3521000000.0,2011000000.0,,
1981-01-02,4.83,1510000000.0,3521000000.0,2011000000.0,,
1981-01-05,4.83,1510000000.0,3521000000.0,2011000000.0,,
1981-01-06,4.83,1510000000.0,3521000000.0,2011000000.0,,
1981-01-07,4.68,1510000000.0,3521000000.0,2011000000.0,,
1981-01-08,4.63,1510000000.0,3521000000.0,2011000000.0,,
1981-01-09,4.57,1510000000.0,3521000000.0,2011000000.0,,
1981-01-12,4.58,1510000000.0,3521000000.0,2011000000.0,,
1981-01-13,4.58,1510000000.0,3521000000.0,2011000000.0,,
1981-01-14,4.74,1510000000.0,3521000000.0,2011000000.0,,
1981-01-15,4.9,1510000000.0,3521000000.0,2011000000.0,,
1981-01-16,4.94,1510000000.0,3521000000.0,2011000000.0,,
1981-01-19,5.02,1510000000.0,3521000000.0,2011000000.0,,
1981-01-20,4.94,1510000000.0,3521000000.0,2011000000.0,,
1981-01-21,4.97,1510000000.0,3521000000.0,2011000000.0,,
1981-01-22,5.02,1510000000.0,3521000000.0,2011000000.0,,
1981-01-23,4.99,1510000000.0,3521000000.0,2011000000.0,,
1981-01-26,5.2,1510000000.0,3521000000.0,2011000000.0,,
1981-01-27,5.17,1510000000.0,3521000000.0,2011000000.0,,
1981-01-28,5.09,1510000000.0,3521000000.0,2011000000.0,,
1981-01-29,5.06,1510000000.0,3521000000.0,2011000000.0,,
1981-01-30,5.09,1510000000.0,3521000000.0,2011000000.0,,
1981-02-02,4.96,1510000000.0,3521000000.0,2011000000.0,,
1981-02-03,5.0,1510000000.0,3521000000.0,2011000000.0,,
1981-02-04,5.07,1510000000.0,3521000000.0,2011000000.0,,
1981-02-05,5.07,1510000000.0,3521000000.0,2011000000.0,,
1981-02-06,5.06,1510000000.0,3521000000.0,2011000000.0,,
1981-02-09,5.07,1510000000.0,3521000000.0,2011000000.0,,
1981-02-10,5.07,1510000000.0,3521000000.0,2011000000.0,,
1981-02-11,5.03,1510000000.0,3521000000.0,2011000000.0,,
1981-02-12,4.93,1510000000.0,3521000000.0,2011000000.0,,
1981-02-13,4.91,1510000000.0,3521000000.0,2011000000.0,,
1981-02-17,4.91,1510000000.0,3521000000.0,2011000000.0,,
1981-02-18,4.96,1510000000.0,3521000000.0,2011000000.0,,
1981-02-19,4.91,1510000000.0,3521000000.0,2011000000.0,,
1981-02-20,4.86,1510000000.0,3521000000.0,2011000000.0,,
1981-02-23,4.8,1510000000.0,3521000000.0,2011000000.0,,
1981-02-24,4.86,1510000000.0,3521000000.0,2011000000.0,,
1981-02-25,4.81,1510000000.0,3521000000.0,2011000000.0,,
1981-02-26,4.93,1510000000.0,3521000000.0,2011000000.0,,
1981-02-27,4.94,1510000000.0,3521000000.0,2011000000.0,,
1981-03-02,5.12,1510000000.0,3521000000.0,2011000000.0,,
1981-03-03,5.06,1510000000.0,3521000000.0,2011000000.0,,
1981-03-04,5.0,1510000000.0,3521000000.0,2011000000.0,,
1981-03-05,4.91,1510000000.0,3521000000.0,2011000000.0,,
1981-03-06,4.84,1510000000.0,3521000000.0,2011000000.0,,
1981-03-09,4.84,1510000000.0,3521000000.0,2011000000.0,,
1981-03-10,4.76,1510000000.0,3521000000.0,2011000000.0,,
1981-03-11,4.73,1510000000.0,3521000000.0,2011000000.0,,
1981-03-12,4.76,1510000000.0,3521000000.0,2011000000.0,,
1981-03-13,4.94,1510000000.0,3521000000.0,2011000000.0,,
1981-03-16,5.23,1510000000.0,3521000000.0,2011000000.0,,
1981-03-17,5.2,1510000000.0,3521000000.0,2011000000.0,,
1981-03-18,5.28,1510000000.0,3521000000.0,2011000000.0,,
1981-03-19,5.39,1510000000.0,3521000000.0,2011000000.0,,
1981-03-20,5.52,1510000000.0,3521000000.0,2011000000.0,,
1981-03-23,5.56,1510000000.0,3521000000.0,2011000000.0,,
1981-03-24,5.51,1510000000.0,3521000000.0,2011000000.0,,
1981-03-25,5.45,1510000000.0,3521000000.0,2011000000.0,,
1981-03-26,5.42,1510000000.0,3521000000.0,2011000000.0,,
1981-03-27,5.25,1510000000.0,3521000000.0,2011000000.0,,
1981-03-30,5.17,1510000000.0,3521000000.0,2011000000.0,,
1981-03-31,5.17,1510000000.0,3521000000.0,2011000000.0,,
1981-04-01,5.26,1510000000.0,3521000000.0,2011000000.0,,
1981-04-02,5.35,1510000000.0,3521000000.0,2011000000.0,,
1981-04-03,5.32,1510000000.0,3521000000.0,2011000000.0,,
1981-04-06,5.28,1510000000.0,3521000000.0,2011000000.0,,
1981-04-07,5.1,1510000000.0,3521000000.0,2011000000.0,,
1981-04-08,5.17,1510000000.0,3521000000.0,2011000000.0,,
1981-04-09,5.3,1510000000.0,3521000000.0,2011000000.0,,
1981-04-10,5.28,1510000000.0,3521000000.0,2011000000.0,,
1981-04-13,5.09,1510000000.0,3521000000.0,2011000000.0,,
1981-04-14,5.06,1510000000.0,3521000000.0,2011000000.0,,
1981-04-15,5.1,1510000000.0,3521000000.0,2011000000.0,,
1981-04-16,5.17,1510000000.0,3521000000.0,2011000000.0,,
1981-04-20,5.19,1510000000.0,3521000000.0,2011000000.0,,
1981-04-21,5.19,1510000000.0,3521000000.0,2011000000.0,,
1981-04-22,5.25,1510000000.0,3521000000.0,2011000000.0,,
1981-04-23,5.32,1510000000.0,3521000000.0,2011000000.0,,
1981-04-24,5.32,1510000000.0,3521000000.0,2011000000.0,,
1981-04-27,5.29,1510000000.0,3521000000.0,2011000000.0,,
1981-04-28,5.19,1510000000.0,3521000000.0,2011000000.0,,
1981-04-29,5.17,1510000000.0,3521000000.0,2011000000.0,,
1981-04-30,5.3,1510000000.0,3521000000.0,2011000000.0,,
1981-05-01,5.39,1510000000.0,3521000000.0,2011000000.0,,
1981-05-04,5.28,1510000000.0,3521000000.0,2011000000.0,,
1981-05-05,5.19,1510000000.0,3521000000.0,2011000000.0,,
1981-05-06,5.28,1510000000.0,3521000000.0,2011000000.0,,
1981-05-07,5.39,1510000000.0,3521000000.0,2011000000.0,,
1981-05-08,5.25,1510000000.0,3521000000.0,2011000000.0,,
1981-05-11,5.17,1510000000.0,3521000000.0,2011000000.0,,
1981-05-12,5.23,1510000000.0,3521000000.0,2011000000.0,,
1981-05-13,5.41,1510000000.0,3521000000.0,2011000000.0,,
1981-05-14,5.39,1510000000.0,3521000000.0,2011000000.0,,
1981-05-15,5.33,1510000000.0,3521000000.0,2011000000.0,,
1981-05-18,5.16,1510000000.0,3521000000.0,2011000000.0,,
1981-05-19,5.17,1510000000.0,3521000000.0,2011000000.0,,
1981-05-20,5.07,1510000000.0,3521000000.0,2011000000.0,,
1981-05-21,4.97,1510000000.0,3521000000.0,2011000000.0,,
1981-05-22,4.93,1510000000.0,3521000000.0,2011000000.0,,
1981-05-26,4.99,1510000000.0,3521000000.0,2011000000.0,,
1981-05-27,5.02,1510000000.0,3521000000.0,2011000000.0,,
1981-05-28,5.0,1510000000.0,3521000000.0,2011000000.0,,
1981-05-29,5.09,1510000000.0,3521000000.0,2011000000.0,,
1981-06-01,5.04,1510000000.0,3521000000.0,2011000000.0,,
1981-06-02,4.96,1510000000.0,3521000000.0,2011000000.0,,
1981-06-03,4.97,1510000000.0,3521000000.0,2011000000.0,,
1981-06-04,4.89,1510000000.0,3521000000.0,2011000000.0,,
1981-06-05,4.99,1510000000.0,3521000000.0,2011000000.0,,
1981-06-08,5.07,1510000000.0,3521000000.0,2011000000.0,,
1981-06-09,5.15,1510000000.0,3521000000.0,2011000000.0,,
1981-06-10,5.1,1510000000.0,3521000000.0,2011000000.0,,
1981-06-11,4.99,1510000000.0,3521000000.0,2011000000.0,,
1981-06-12,5.0,1510000000.0,3521000000.0,2011000000.0,,
1981-06-15,4.86,1510000000.0,3521000000.0,2011000000.0,,
1981-06-16,4.71,1510000000.0,3521000000.0,2011000000.0,,
1981-06-17,4.71,1510000000.0,3521000000.0,2011000000.0,,
1981-06-18,4.74,1510000000.0,3521000000.0,2011000000.0,,
1981-06-19,4.74,1510000000.0,3521000000.0,2011000000.0,,
1981-06-22,4.65,1510000000.0,3521000000.0,2011000000.0,,
1981-06-23,4.74,1510000000.0,3521000000.0,2011000000.0,,
1981-06-24,4.71,1510000000.0,3521000000.0,2011000000.0,,
1981-06-25,4.68,1510000000.0,3521000000.0,2011000000.0,,
1981-06-26,4.63,1510000000.0,3521000000.0,2011000000.0,,
1981-06-29,4.51,1510000000.0,3521000000.0,2011000000.0,,
1981-06-30,4.55,1510000000.0,3521000000.0,2011000000.0,,
1981-07-01,4.52,1510000000.0,3521000000.0,2011000000.0,,
1981-07-02,4.63,1510000000.0,3521000000.0,2011000000.0,,
1981-07-06,4.45,1510000000.0,3521000000.0,2011000000.0,,
1981-07-07,4.45,1510000000.0,3521000000.0,2011000000.0,,
1981-07-08,4.48,1510000000.0,3521000000.0,2011000000.0,,
1981-07-09,4.54,1510000000.0,3521000000.0,2011000000.0,,
1981-07-10,4.5,1510000000.0,3521000000.0,2011000000.0,,
1981-07-13,4.42,1510000000.0,3521000000.0,2011000000.0,,
1981-07-14,4.47,1510000000.0,3521000000.0,2011000000.0,,
1981-07-15,4.54,1510000000.0,3521000000.0,2011000000.0,,
1981-07-16,4.58,1510000000.0,3521000000.0,2011000000.0,,
1981-07-17,4.68,1510000000.0,3521000000.0,2011000000.0,,
1981-07-20,4.6,1510000000.0,3521000000.0,2011000000.0,,
1981-07-21,4.42,1510000000.0,3521000000.0,2011000000.0,,
1981-07-22,4.41,1510000000.0,3521000000.0,2011000000.0,,
1981-07-23,4.41,1510000000.0,3521000000.0,2011000000.0,,
1981-07-24,4.37,1510000000.0,3521000000.0,2011000000.0,,
1981-07-27,4.35,1510000000.0,3521000000.0,2011000000.0,,
1981-07-28,4.29,1510000000.0,3521000000.0,2011000000.0,,
1981-07-29,4.28,1510000000.0,3521000000.0,2011000000.0,,
1981-07-30,4.28,1510000000.0,3521000000.0,2011000000.0,,
1981-07-31,4.31,1510000000.0,3521000000.0,2011000000.0,,
1981-08-03,4.37,1510000000.0,3521000000.0,2011000000.0,,
1981-08-04,4.48,1510000000.0,3521000000.0,2011000000.0,,
1981-08-05,4.5,1510000000.0,3521000000.0,2011000000.0,,
1981-08-06,4.63,1510000000.0,3521000000.0,2011000000.0,,
1981-08-07,4.63,1510000000.0,3521000000.0,2011000000.0,,
1981-08-10,4.61,1510000000.0,3521000000.0,2011000000.0,,
1981-08-11,4.58,1510000000.0,3521000000.0,2011000000.0,,
1981-08-12,4.42,1510000000.0,3521000000.0,2011000000.0,,
1981-08-13,4.47,1510000000.0,3521000000.0,2011000000.0,,
1981-08-14,4.54,1510000000.0,3521000000.0,2011000000.0,,
1981-08-17,4.5,1510000000.0,3521000000.0,2011000000.0,,
1981-08-18,4.39,1510000000.0,3521000000.0,2011000000.0,,
1981-08-19,4.47,1510000000.0,3521000000.0,2011000000.0,,
1981-08-20,4.41,1510000000.0,3521000000.0,2011000000.0,,
1981-08-21,4.38,1510000000.0,3521000000.0,2011000000.0,,
1981-08-24,4.26,1510000000.0,3521000000.0,2011000000.0,,
1981-08-25,4.38,1510000000.0,3521000000.0,2011000000.0,,
1981-08-26,4.34,1510000000.0,3521000000.0,2011000000.0,,
1981-08-27,4.25,1510000000.0,3521000000.0,2011000000.0,,
1981-08-28,4.25,1510000000.0,3521000000.0,2011000000.0,,
1981-08-31,4.18,1510000000.0,3521000000.0,2011000000.0,,
1981-09-01,4.18,1510000000.0,3521000000.0,2011000000.0,,
1981-09-02,4.12,1510000000.0,3521000000.0,2011000000.0,,
1981-09-03,4.03,1510000000.0,3521000000.0,2011000000.0,,
1981-09-04,4.16,1510000000.0,3521000000.0,2011000000.0,,
1981-09-08,4.12,1510000000.0,3521000000.0,2011000000.0,,
1981-09-09,4.15,1510000000.0,3521000000.0,2011000000.0,,
1981-09-10,4.19,1510000000.0,3521000000.0,2011000000.0,,
1981-09-11,4.38,1510000000.0,3521000000.0,2011000000.0,,
1981-09-14,4.34,1510000000.0,3521000000.0,2011000000.0,,
1981-09-15,4.34,1510000000.0,3521000000.0,2011000000.0,,
1981-09-16,4.26,1510000000.0,3521000000.0,2011000000.0,,
1981-09-17,4.21,1510000000.0,3521000000.0,2011000000.0,,
1981-09-18,4.16,1510000000.0,3521000000.0,2011000000.0,,
1981-09-21,4.25,1510000000.0,3521000000.0,2011000000.0,,
1981-09-22,4.16,1510000000.0,3521000000.0,2011000000.0,,
1981-09-23,4.12,1510000000.0,3521000000.0,2011000000.0,,
1981-09-24,4.09,1510000000.0,3521000000.0,2011000000.0,,
1981-09-25,4.02,1510000000.0,3521000000.0,2011000000.0,,
1981-09-28,4.05,1510000000.0,3521000000.0,2011000000.0,,
1981-09-29,4.1,1510000000.0,3521000000.0,2011000000.0,,
1981-09-30,4.06,1510000000.0,3521000000.0,2011000000.0,,
1981-10-01,4.05,1510000000.0,3521000000.0,2011000000.0,,
1981-10-02,4.02,1510000000.0,3521000000.0,2011000000.0,,
1981-10-05,4.09,1510000000.0,3521000000.0,2011000000.0,,
1981-10-06,4.1,1510000000.0,3521000000.0,2011000000.0,,
1981-10-07,4.28,1510000000.0,3521000000.0,2011000000.0,,
1981-10-08,4.42,1510000000.0,3521000000.0,2011000000.0,,
1981-10-09,4.45,1510000000.0,3521000000.0,2011000000.0,,
1981-10-12,4.45,1510000000.0,3521000000.0,2011000000.0,,
1981-10-13,4.5,1510000000.0,3521000000.0,2011000000.0,,
1981-10-14,4.45,1510000000.0,3521000000.0,2011000000.0,,
1981-10-15,4.31,1510000000.0,3521000000.0,2011000000.0,,
1981-10-16,4.28,1510000000.0,3521000000.0,2011000000.0,,
1981-10-19,4.22,1510000000.0,3521000000.0,2011000000.0,,
1981-10-20,4.34,1510000000.0,3521000000.0,2011000000.0,,
1981-10-21,4.42,1510000000.0,3521000000.0,2011000000.0,,
1981-10-22,4.42,1510000000.0,3521000000.0,2011000000.0,,
1981-10-23,4.37,1510000000.0,3521000000.0,2011000000.0,,
1981-10-26,4.39,1510000000.0,3521000000.0,2011000000.0,,
