date,close price,AIG_SHE,AIG_TA,AIG_TL,market cap,PB Ratio
1973-06-08,18.38,7623000000.0,42312000000.0,34689000000.0,,
1973-06-11,18.34,7623000000.0,42312000000.0,34689000000.0,,
1973-06-12,19.42,7623000000.0,42312000000.0,34689000000.0,,
1973-06-13,19.38,7623000000.0,42312000000.0,34689000000.0,,
1973-06-14,19.06,7623000000.0,42312000000.0,34689000000.0,,
1973-06-15,18.52,7623000000.0,42312000000.0,34689000000.0,,
1973-06-18,18.12,7623000000.0,42312000000.0,34689000000.0,,
1973-06-19,18.2,7623000000.0,42312000000.0,34689000000.0,,
1973-06-20,18.2,7623000000.0,42312000000.0,34689000000.0,,
1973-06-21,18.2,7623000000.0,42312000000.0,34689000000.0,,
1973-06-22,18.7,7623000000.0,42312000000.0,34689000000.0,,
1973-06-25,18.02,7623000000.0,42312000000.0,34689000000.0,,
1973-06-26,18.56,7623000000.0,42312000000.0,34689000000.0,,
1973-06-27,18.63,7623000000.0,42312000000.0,34689000000.0,,
1973-06-28,18.81,7623000000.0,42312000000.0,34689000000.0,,
1973-06-29,18.7,7623000000.0,42312000000.0,34689000000.0,,
1973-07-02,18.77,7623000000.0,42312000000.0,34689000000.0,,
1973-07-03,18.77,7623000000.0,42312000000.0,34689000000.0,,
1973-07-05,18.99,7623000000.0,42312000000.0,34689000000.0,,
1973-07-06,19.35,7623000000.0,42312000000.0,34689000000.0,,
1973-07-09,20.42,7623000000.0,42312000000.0,34689000000.0,,
1973-07-10,21.0,7623000000.0,42312000000.0,34689000000.0,,
1973-07-11,21.43,7623000000.0,42312000000.0,34689000000.0,,
1973-07-12,21.25,7623000000.0,42312000000.0,34689000000.0,,
1973-07-13,21.32,7623000000.0,42312000000.0,34689000000.0,,
1973-07-16,21.58,7623000000.0,42312000000.0,34689000000.0,,
1973-07-17,22.15,7623000000.0,42312000000.0,34689000000.0,,
1973-07-18,22.15,7623000000.0,42312000000.0,34689000000.0,,
1973-07-19,22.08,7623000000.0,42312000000.0,34689000000.0,,
1973-07-20,23.45,7623000000.0,42312000000.0,34689000000.0,,
1973-07-23,22.87,7623000000.0,42312000000.0,34689000000.0,,
1973-07-24,22.87,7623000000.0,42312000000.0,34689000000.0,,
1973-07-25,23.09,7623000000.0,42312000000.0,34689000000.0,,
1973-07-26,23.01,7623000000.0,42312000000.0,34689000000.0,,
1973-07-27,22.94,7623000000.0,42312000000.0,34689000000.0,,
1973-07-30,22.8,7623000000.0,42312000000.0,34689000000.0,,
1973-07-31,22.83,7623000000.0,42312000000.0,34689000000.0,,
1973-08-01,22.22,7623000000.0,42312000000.0,34689000000.0,,
1973-08-02,22.15,7623000000.0,42312000000.0,34689000000.0,,
1973-08-03,21.86,7623000000.0,42312000000.0,34689000000.0,,
1973-08-06,22.44,7623000000.0,42312000000.0,34689000000.0,,
1973-08-07,22.37,7623000000.0,42312000000.0,34689000000.0,,
1973-08-08,22.37,7623000000.0,42312000000.0,34689000000.0,,
1973-08-09,22.58,7623000000.0,42312000000.0,34689000000.0,,
1973-08-10,22.29,7623000000.0,42312000000.0,34689000000.0,,
1973-08-13,22.73,7623000000.0,42312000000.0,34689000000.0,,
1973-08-14,22.65,7623000000.0,42312000000.0,34689000000.0,,
1973-08-15,22.29,7623000000.0,42312000000.0,34689000000.0,,
1973-08-16,22.22,7623000000.0,42312000000.0,34689000000.0,,
1973-08-17,22.37,7623000000.0,42312000000.0,34689000000.0,,
1973-08-20,21.5,7623000000.0,42312000000.0,34689000000.0,,
1973-08-21,21.43,7623000000.0,42312000000.0,34689000000.0,,
1973-08-22,22.08,7623000000.0,42312000000.0,34689000000.0,,
1973-08-23,22.8,7623000000.0,42312000000.0,34689000000.0,,
1973-08-24,22.8,7623000000.0,42312000000.0,34689000000.0,,
1973-08-27,22.73,7623000000.0,42312000000.0,34689000000.0,,
1973-08-28,22.8,7623000000.0,42312000000.0,34689000000.0,,
1973-08-29,22.87,7623000000.0,42312000000.0,34689000000.0,,
1973-08-30,22.87,7623000000.0,42312000000.0,34689000000.0,,
1973-08-31,23.3,7623000000.0,42312000000.0,34689000000.0,,
1973-09-04,24.16,7623000000.0,42312000000.0,34689000000.0,,
1973-09-05,24.74,7623000000.0,42312000000.0,34689000000.0,,
1973-09-06,24.67,7623000000.0,42312000000.0,34689000000.0,,
1973-09-07,25.32,7623000000.0,42312000000.0,34689000000.0,,
1973-09-10,24.6,7623000000.0,42312000000.0,34689000000.0,,
1973-09-11,23.81,7623000000.0,42312000000.0,34689000000.0,,
1973-09-12,22.94,7623000000.0,42312000000.0,34689000000.0,,
1973-09-13,22.65,7623000000.0,42312000000.0,34689000000.0,,
1973-09-14,23.3,7623000000.0,42312000000.0,34689000000.0,,
1973-09-17,23.23,7623000000.0,42312000000.0,34689000000.0,,
1973-09-18,23.3,7623000000.0,42312000000.0,34689000000.0,,
1973-09-19,24.24,7623000000.0,42312000000.0,34689000000.0,,
1973-09-20,24.24,7623000000.0,42312000000.0,34689000000.0,,
1973-09-21,24.24,7623000000.0,42312000000.0,34689000000.0,,
1973-09-24,24.24,7623000000.0,42312000000.0,34689000000.0,,
1973-09-25,24.24,7623000000.0,42312000000.0,34689000000.0,,
1973-09-26,24.16,7623000000.0,42312000000.0,34689000000.0,,
1973-09-27,24.31,7623000000.0,42312000000.0,34689000000.0,,
1973-09-28,24.24,7623000000.0,42312000000.0,34689000000.0,,
1973-10-01,24.09,7623000000.0,42312000000.0,34689000000.0,,
1973-10-02,24.24,7623000000.0,42312000000.0,34689000000.0,,
1973-10-03,24.24,7623000000.0,42312000000.0,34689000000.0,,
1973-10-04,23.95,7623000000.0,42312000000.0,34689000000.0,,
1973-10-05,23.95,7623000000.0,42312000000.0,34689000000.0,,
1973-10-08,24.02,7623000000.0,42312000000.0,34689000000.0,,
1973-10-09,24.02,7623000000.0,42312000000.0,34689000000.0,,
1973-10-10,24.02,7623000000.0,42312000000.0,34689000000.0,,
1973-10-11,24.02,7623000000.0,42312000000.0,34689000000.0,,
1973-10-12,24.02,7623000000.0,42312000000.0,34689000000.0,,
1973-10-15,24.02,7623000000.0,42312000000.0,34689000000.0,,
1973-10-16,24.24,7623000000.0,42312000000.0,34689000000.0,,
1973-10-17,24.24,7623000000.0,42312000000.0,34689000000.0,,
1973-10-18,24.31,7623000000.0,42312000000.0,34689000000.0,,
1973-10-19,24.31,7623000000.0,42312000000.0,34689000000.0,,
1973-10-22,24.31,7623000000.0,42312000000.0,34689000000.0,,
1973-10-23,24.52,7623000000.0,42312000000.0,34689000000.0,,
1973-10-24,25.1,7623000000.0,42312000000.0,34689000000.0,,
1973-10-25,25.17,7623000000.0,42312000000.0,34689000000.0,,
1973-10-26,24.96,7623000000.0,42312000000.0,34689000000.0,,
1973-10-29,24.81,7623000000.0,42312000000.0,34689000000.0,,
1973-10-30,24.67,7623000000.0,42312000000.0,34689000000.0,,
1973-10-31,24.52,7623000000.0,42312000000.0,34689000000.0,,
1973-11-01,24.6,7623000000.0,42312000000.0,34689000000.0,,
1973-11-02,24.31,7623000000.0,42312000000.0,34689000000.0,,
1973-11-05,23.59,7623000000.0,42312000000.0,34689000000.0,,
1973-11-06,23.09,7623000000.0,42312000000.0,34689000000.0,,
1973-11-07,23.23,7623000000.0,42312000000.0,34689000000.0,,
1973-11-08,23.37,7623000000.0,42312000000.0,34689000000.0,,
1973-11-09,22.73,7623000000.0,42312000000.0,34689000000.0,,
1973-11-12,22.73,7623000000.0,42312000000.0,34689000000.0,,
1973-11-13,22.73,7623000000.0,42312000000.0,34689000000.0,,
1973-11-14,22.73,7623000000.0,42312000000.0,34689000000.0,,
1973-11-15,22.29,7623000000.0,42312000000.0,34689000000.0,,
1973-11-16,22.15,7623000000.0,42312000000.0,34689000000.0,,
1973-11-19,20.93,7623000000.0,42312000000.0,34689000000.0,,
1973-11-20,21.14,7623000000.0,42312000000.0,34689000000.0,,
1973-11-21,21.58,7623000000.0,42312000000.0,34689000000.0,,
1973-11-23,21.5,7623000000.0,42312000000.0,34689000000.0,,
1973-11-26,21.36,7623000000.0,42312000000.0,34689000000.0,,
1973-11-27,21.94,7623000000.0,42312000000.0,34689000000.0,,
1973-11-28,22.8,7623000000.0,42312000000.0,34689000000.0,,
1973-11-29,22.58,7623000000.0,42312000000.0,34689000000.0,,
1973-11-30,21.58,7623000000.0,42312000000.0,34689000000.0,,
1973-12-03,21.43,7623000000.0,42312000000.0,34689000000.0,,
1973-12-04,21.36,7623000000.0,42312000000.0,34689000000.0,,
1973-12-05,21.36,7623000000.0,42312000000.0,34689000000.0,,
1973-12-06,21.86,7623000000.0,42312000000.0,34689000000.0,,
1973-12-07,22.22,7623000000.0,42312000000.0,34689000000.0,,
1973-12-10,22.08,7623000000.0,42312000000.0,34689000000.0,,
1973-12-11,21.72,7623000000.0,42312000000.0,34689000000.0,,
1973-12-12,21.07,7623000000.0,42312000000.0,34689000000.0,,
1973-12-13,20.5,7623000000.0,42312000000.0,34689000000.0,,
1973-12-14,19.99,7623000000.0,42312000000.0,34689000000.0,,
1973-12-17,19.78,7623000000.0,42312000000.0,34689000000.0,,
1973-12-18,20.14,7623000000.0,42312000000.0,34689000000.0,,
1973-12-19,19.78,7623000000.0,42312000000.0,34689000000.0,,
1973-12-20,19.99,7623000000.0,42312000000.0,34689000000.0,,
1973-12-21,19.85,7623000000.0,42312000000.0,34689000000.0,,
1973-12-24,19.35,7623000000.0,42312000000.0,34689000000.0,,
1973-12-26,20.28,7623000000.0,42312000000.0,34689000000.0,,
1973-12-27,20.93,7623000000.0,42312000000.0,34689000000.0,,
1973-12-28,21.29,7623000000.0,42312000000.0,34689000000.0,,
1973-12-31,21.58,7623000000.0,42312000000.0,34689000000.0,,
1974-01-02,22.01,7623000000.0,42312000000.0,34689000000.0,,
1974-01-03,22.44,7623000000.0,42312000000.0,34689000000.0,,
1974-01-04,22.37,7623000000.0,42312000000.0,34689000000.0,,
1974-01-07,22.44,7623000000.0,42312000000.0,34689000000.0,,
1974-01-08,22.29,7623000000.0,42312000000.0,34689000000.0,,
1974-01-09,21.94,7623000000.0,42312000000.0,34689000000.0,,
1974-01-10,20.57,7623000000.0,42312000000.0,34689000000.0,,
1974-01-11,19.99,7623000000.0,42312000000.0,34689000000.0,,
1974-01-14,20.07,7623000000.0,42312000000.0,34689000000.0,,
1974-01-15,20.21,7623000000.0,42312000000.0,34689000000.0,,
1974-01-16,20.42,7623000000.0,42312000000.0,34689000000.0,,
1974-01-17,21.22,7623000000.0,42312000000.0,34689000000.0,,
1974-01-18,22.15,7623000000.0,42312000000.0,34689000000.0,,
1974-01-21,22.15,7623000000.0,42312000000.0,34689000000.0,,
1974-01-22,22.29,7623000000.0,42312000000.0,34689000000.0,,
1974-01-23,22.58,7623000000.0,42312000000.0,34689000000.0,,
1974-01-24,22.73,7623000000.0,42312000000.0,34689000000.0,,
1974-01-25,22.51,7623000000.0,42312000000.0,34689000000.0,,
1974-01-28,21.65,7623000000.0,42312000000.0,34689000000.0,,
1974-01-29,20.78,7623000000.0,42312000000.0,34689000000.0,,
1974-01-30,20.57,7623000000.0,42312000000.0,34689000000.0,,
1974-01-31,20.42,7623000000.0,42312000000.0,34689000000.0,,
1974-02-01,19.92,7623000000.0,42312000000.0,34689000000.0,,
1974-02-04,19.63,7623000000.0,42312000000.0,34689000000.0,,
1974-02-05,19.06,7623000000.0,42312000000.0,34689000000.0,,
1974-02-06,18.56,7623000000.0,42312000000.0,34689000000.0,,
1974-02-07,18.7,7623000000.0,42312000000.0,34689000000.0,,
1974-02-08,18.7,7623000000.0,42312000000.0,34689000000.0,,
1974-02-11,18.27,7623000000.0,42312000000.0,34689000000.0,,
1974-02-12,18.12,7623000000.0,42312000000.0,34689000000.0,,
1974-02-13,18.2,7623000000.0,42312000000.0,34689000000.0,,
1974-02-14,18.27,7623000000.0,42312000000.0,34689000000.0,,
1974-02-15,18.63,7623000000.0,42312000000.0,34689000000.0,,
1974-02-19,19.13,7623000000.0,42312000000.0,34689000000.0,,
1974-02-20,20.07,7623000000.0,42312000000.0,34689000000.0,,
1974-02-21,20.21,7623000000.0,42312000000.0,34689000000.0,,
1974-02-22,20.14,7623000000.0,42312000000.0,34689000000.0,,
1974-02-25,19.92,7623000000.0,42312000000.0,34689000000.0,,
1974-02-26,20.14,7623000000.0,42312000000.0,34689000000.0,,
1974-02-27,21.0,7623000000.0,42312000000.0,34689000000.0,,
1974-02-28,21.0,7623000000.0,42312000000.0,34689000000.0,,
1974-03-01,20.57,7623000000.0,42312000000.0,34689000000.0,,
1974-03-04,20.28,7623000000.0,42312000000.0,34689000000.0,,
1974-03-05,20.5,7623000000.0,42312000000.0,34689000000.0,,
1974-03-06,20.42,7623000000.0,42312000000.0,34689000000.0,,
1974-03-07,20.42,7623000000.0,42312000000.0,34689000000.0,,
1974-03-08,20.57,7623000000.0,42312000000.0,34689000000.0,,
1974-03-11,21.43,7623000000.0,42312000000.0,34689000000.0,,
1974-03-12,21.07,7623000000.0,42312000000.0,34689000000.0,,
1974-03-13,21.36,7623000000.0,42312000000.0,34689000000.0,,
1974-03-14,21.36,7623000000.0,42312000000.0,34689000000.0,,
1974-03-15,21.14,7623000000.0,42312000000.0,34689000000.0,,
1974-03-18,20.07,7623000000.0,42312000000.0,34689000000.0,,
1974-03-19,19.56,7623000000.0,42312000000.0,34689000000.0,,
1974-03-20,19.49,7623000000.0,42312000000.0,34689000000.0,,
1974-03-21,19.63,7623000000.0,42312000000.0,34689000000.0,,
1974-03-22,20.35,7623000000.0,42312000000.0,34689000000.0,,
1974-03-25,20.07,7623000000.0,42312000000.0,34689000000.0,,
1974-03-26,20.07,7623000000.0,42312000000.0,34689000000.0,,
1974-03-27,19.85,7623000000.0,42312000000.0,34689000000.0,,
1974-03-28,19.63,7623000000.0,42312000000.0,34689000000.0,,
1974-03-29,19.49,7623000000.0,42312000000.0,34689000000.0,,
1974-04-01,19.6,7623000000.0,42312000000.0,34689000000.0,,
1974-04-02,20.5,7623000000.0,42312000000.0,34689000000.0,,
1974-04-03,20.5,7623000000.0,42312000000.0,34689000000.0,,
1974-04-04,20.59,7623000000.0,42312000000.0,34689000000.0,,
1974-04-05,20.32,7623000000.0,42312000000.0,34689000000.0,,
1974-04-08,19.96,7623000000.0,42312000000.0,34689000000.0,,
1974-04-09,20.23,7623000000.0,42312000000.0,34689000000.0,,
1974-04-10,20.14,7623000000.0,42312000000.0,34689000000.0,,
1974-04-11,20.14,7623000000.0,42312000000.0,34689000000.0,,
1974-04-15,20.14,7623000000.0,42312000000.0,34689000000.0,,
1974-04-16,20.41,7623000000.0,42312000000.0,34689000000.0,,
1974-04-17,20.32,7623000000.0,42312000000.0,34689000000.0,,
1974-04-18,20.32,7623000000.0,42312000000.0,34689000000.0,,
1974-04-19,19.87,7623000000.0,42312000000.0,34689000000.0,,
1974-04-22,20.32,7623000000.0,42312000000.0,34689000000.0,,
1974-04-23,19.42,7623000000.0,42312000000.0,34689000000.0,,
1974-04-24,18.52,7623000000.0,42312000000.0,34689000000.0,,
1974-04-25,18.61,7623000000.0,42312000000.0,34689000000.0,,
1974-04-26,18.7,7623000000.0,42312000000.0,34689000000.0,,
1974-04-29,19.06,7623000000.0,42312000000.0,34689000000.0,,
1974-04-30,19.24,7623000000.0,42312000000.0,34689000000.0,,
1974-05-01,19.51,7623000000.0,42312000000.0,34689000000.0,,
1974-05-02,19.69,7623000000.0,42312000000.0,34689000000.0,,
1974-05-03,19.42,7623000000.0,42312000000.0,34689000000.0,,
1974-05-06,19.24,7623000000.0,42312000000.0,34689000000.0,,
1974-05-07,18.52,7623000000.0,42312000000.0,34689000000.0,,
1974-05-08,18.34,7623000000.0,42312000000.0,34689000000.0,,
1974-05-09,18.34,7623000000.0,42312000000.0,34689000000.0,,
1974-05-10,17.08,7623000000.0,42312000000.0,34689000000.0,,
1974-05-13,16.9,7623000000.0,42312000000.0,34689000000.0,,
1974-05-14,17.35,7623000000.0,42312000000.0,34689000000.0,,
1974-05-15,17.17,7623000000.0,42312000000.0,34689000000.0,,
1974-05-16,16.9,7623000000.0,42312000000.0,34689000000.0,,
1974-05-17,16.36,7623000000.0,42312000000.0,34689000000.0,,
1974-05-20,16.36,7623000000.0,42312000000.0,34689000000.0,,
1974-05-21,16.45,7623000000.0,42312000000.0,34689000000.0,,
1974-05-22,16.45,7623000000.0,42312000000.0,34689000000.0,,
1974-05-23,16.72,7623000000.0,42312000000.0,34689000000.0,,
1974-05-24,16.9,7623000000.0,42312000000.0,34689000000.0,,
1974-05-28,16.36,7623000000.0,42312000000.0,34689000000.0,,
1974-05-29,15.91,7623000000.0,42312000000.0,34689000000.0,,
1974-05-30,15.91,7623000000.0,42312000000.0,34689000000.0,,
1974-05-31,15.73,7623000000.0,42312000000.0,34689000000.0,,
1974-06-03,16.27,7623000000.0,42312000000.0,34689000000.0,,
1974-06-04,17.44,7623000000.0,42312000000.0,34689000000.0,,
1974-06-05,17.98,7623000000.0,42312000000.0,34689000000.0,,
1974-06-06,17.8,7623000000.0,42312000000.0,34689000000.0,,
1974-06-07,18.07,7623000000.0,42312000000.0,34689000000.0,,
1974-06-10,19.06,7623000000.0,42312000000.0,34689000000.0,,
1974-06-11,19.15,7623000000.0,42312000000.0,34689000000.0,,
1974-06-12,19.15,7623000000.0,42312000000.0,34689000000.0,,
1974-06-13,19.6,7623000000.0,42312000000.0,34689000000.0,,
1974-06-14,19.69,7623000000.0,42312000000.0,34689000000.0,,
1974-06-17,18.43,7623000000.0,42312000000.0,34689000000.0,,
1974-06-18,18.52,7623000000.0,42312000000.0,34689000000.0,,
1974-06-19,17.53,7623000000.0,42312000000.0,34689000000.0,,
1974-06-20,17.35,7623000000.0,42312000000.0,34689000000.0,,
1974-06-21,17.44,7623000000.0,42312000000.0,34689000000.0,,
1974-06-24,17.71,7623000000.0,42312000000.0,34689000000.0,,
1974-06-25,17.8,7623000000.0,42312000000.0,34689000000.0,,
1974-06-26,17.8,7623000000.0,42312000000.0,34689000000.0,,
1974-06-27,17.08,7623000000.0,42312000000.0,34689000000.0,,
1974-06-28,16.36,7623000000.0,42312000000.0,34689000000.0,,
1974-07-01,16.54,7623000000.0,42312000000.0,34689000000.0,,
1974-07-02,16.09,7623000000.0,42312000000.0,34689000000.0,,
1974-07-03,16.09,7623000000.0,42312000000.0,34689000000.0,,
1974-07-05,16.0,7623000000.0,42312000000.0,34689000000.0,,
1974-07-08,15.1,7623000000.0,42312000000.0,34689000000.0,,
1974-07-09,14.47,7623000000.0,42312000000.0,34689000000.0,,
1974-07-10,13.84,7623000000.0,42312000000.0,34689000000.0,,
1974-07-11,13.93,7623000000.0,42312000000.0,34689000000.0,,
1974-07-12,14.38,7623000000.0,42312000000.0,34689000000.0,,
1974-07-15,14.38,7623000000.0,42312000000.0,34689000000.0,,
1974-07-16,13.84,7623000000.0,42312000000.0,34689000000.0,,
1974-07-17,14.38,7623000000.0,42312000000.0,34689000000.0,,
1974-07-18,14.83,7623000000.0,42312000000.0,34689000000.0,,
1974-07-19,14.65,7623000000.0,42312000000.0,34689000000.0,,
1974-07-22,14.83,7623000000.0,42312000000.0,34689000000.0,,
1974-07-23,15.64,7623000000.0,42312000000.0,34689000000.0,,
1974-07-24,16.27,7623000000.0,42312000000.0,34689000000.0,,
1974-07-25,16.0,7623000000.0,42312000000.0,34689000000.0,,
1974-07-26,16.18,7623000000.0,42312000000.0,34689000000.0,,
1974-07-29,15.82,7623000000.0,42312000000.0,34689000000.0,,
1974-07-30,15.64,7623000000.0,42312000000.0,34689000000.0,,
1974-07-31,15.64,7623000000.0,42312000000.0,34689000000.0,,
1974-08-01,15.1,7623000000.0,42312000000.0,34689000000.0,,
1974-08-02,15.28,7623000000.0,42312000000.0,34689000000.0,,
1974-08-05,14.74,7623000000.0,42312000000.0,34689000000.0,,
1974-08-06,14.47,7623000000.0,42312000000.0,34689000000.0,,
1974-08-07,14.74,7623000000.0,42312000000.0,34689000000.0,,
1974-08-08,13.66,7623000000.0,42312000000.0,34689000000.0,,
1974-08-09,13.57,7623000000.0,42312000000.0,34689000000.0,,
1974-08-12,13.84,7623000000.0,42312000000.0,34689000000.0,,
1974-08-13,13.39,7623000000.0,42312000000.0,34689000000.0,,
