date,STE,STE_SHE,PB Ratio
,,3474664000.0,
2019-04-01,10903675380.0,3474664000.0,3.1380517310450737
2019-04-02,10828377300.0,3474664000.0,3.1163811234697802
2019-04-03,10779604680.0,3474664000.0,3.102344479926692
2019-04-04,10765058460.0,3474664000.0,3.0981581125541924
2019-04-05,10735966020.0,3474664000.0,3.0897853778091924
2019-04-08,10741099980.0,3474664000.0,3.0912629192347807
2019-04-09,10755646200.0,3474664000.0,3.0954492866072805
2019-04-10,10817253720.0,3474664000.0,3.113179783714339
2019-04-11,10961004600.0,3474664000.0,3.1545509436308086
2019-04-12,11008921560.0,3474664000.0,3.168341330269632
2019-04-15,11010632880.0,3474664000.0,3.1688338440781614
2019-04-16,10712863200.0,3474664000.0,3.0831364413940454
2019-04-17,10309847340.0,3474664000.0,2.9671494394853717
2019-04-18,10510071780.0,3474664000.0,3.0247735550833115
2019-04-22,10546009500.0,3474664000.0,3.035116345062429
2019-04-23,10757357520.0,3474664000.0,3.09594180041581
2019-04-24,10919077260.0,3474664000.0,3.1424843553218382
2019-04-25,10951592340.0,3474664000.0,3.151842117683897
2019-04-26,11047426260.000002,3474664000.0,3.179422890961544
2019-04-29,11151816780.000002,3474664000.0,3.2094662332818373
2019-04-30,11207434680.0,3474664000.0,3.2254729320590423
2019-05-01,11251929000.0,3474664000.0,3.238278291080807
2019-05-02,11291289360.0,3474664000.0,3.249606108676983
2019-05-03,11399958180.0,3474664000.0,3.2808807355185996
2019-05-06,11466699660.0,3474664000.0,3.3000887740512463
2019-05-07,11206579020.0,3474664000.0,3.2252266751547776
2019-05-08,11141548860.0,3474664000.0,3.2065111504306603
2019-05-09,11115879060.0,3474664000.0,3.199123443302719
2019-05-10,11057694180.0,3474664000.0,3.1823779738127196
2019-05-13,10701739620.0,3474664000.0,3.0799351016386045
2019-05-14,11178342239.999998,3474664000.0,3.217100197314042
2019-05-15,11245083719.999998,3474664000.0,3.2363082358466886
2019-05-16,11441885520.0,3474664000.0,3.29294732382757
2019-05-17,11410226100.0,3474664000.0,3.2838358183697762
2019-05-20,11530874160.0,3474664000.0,3.318558041871099
2019-05-21,11619862800.000002,3474664000.0,3.3441687599146284
2019-05-22,11646388260.000002,3474664000.0,3.3518027239468338
2019-05-23,11534296800.000002,3474664000.0,3.3195430694881582
2019-05-24,11560822260.000002,3474664000.0,3.327177033520364
2019-05-28,11458998719.999998,3474664000.0,3.2978724619128634
2019-05-29,11415360060.0,3474664000.0,3.2853133597953645
2019-05-30,11410226100.0,3177810000.0,3.5905941827862584
2019-05-31,11438462880.0,3177810000.0,3.5994797926874167
2019-06-03,11471833620.0,3177810000.0,3.6099809680251496
2019-06-04,11630130719.999998,3177810000.0,3.6597942356528548
2019-06-05,11720830680.0,3177810000.0,3.6883358916990003
2019-06-06,11742222180.0,3177810000.0,3.695067414351393
2019-06-07,11809819320.0,3177810000.0,3.7163390259329536
2019-06-10,12056249400.0,3177810000.0,3.7938861668885178
2019-06-11,12017744699.999998,3177810000.0,3.7817694261142103
2019-06-12,12183742739.999998,3177810000.0,3.834006041896777
2019-06-13,12135825780.000002,3177810000.0,3.818927431155419
2019-06-14,12016033380.0,3177810000.0,3.7812309043020194
2019-06-17,12205989900.0,3177810000.0,3.8410068254552665
2019-06-18,12229092719.999998,3177810000.0,3.8482768699198497
2019-06-19,12411348300.000002,3177810000.0,3.9056294429182365
2019-06-20,12435306780.000002,3177810000.0,3.9131687482889164
2019-06-21,12400224719.999998,3177810000.0,3.9021290511389912
2019-06-24,12432739800.000002,3177810000.0,3.9123609655706293
2019-06-25,12498625620.0,3177810000.0,3.9330940553399985
2019-06-26,12437018100.0,3177810000.0,3.9137072701011073
2019-06-27,12538841640.0,3177810000.0,3.9457493179264964
2019-06-28,12739066080.0,3177810000.0,4.008756369952892
2019-07-01,12835080699.999998,3177810000.0,4.038970454495391
2019-07-02,12927561100.0,3177810000.0,4.068072383182129
2019-07-03,13105671500.000002,3177810000.0,4.124120542134364
2019-07-05,13082551400.0,3177810000.0,4.116845059962679
2019-07-08,13021754100.0,3177810000.0,4.097713236474176
2019-07-09,13057718700.0,3177810000.0,4.109030653185685
2019-07-10,12818810999.999998,3177810000.0,4.033850670744946
2019-07-11,12863338600.0,3177810000.0,4.047862710483005
2019-07-12,12671527400.0,3177810000.0,3.9875031546882918
2019-07-15,12735749900.0,3177810000.0,4.007712827387414
2019-07-16,12704066800.000002,3177810000.0,3.997742722189181
2019-07-17,12659539200.0,3177810000.0,3.983730682451122
2019-07-18,12662108100.0,3177810000.0,3.9845390693590867
2019-07-19,12523387500.0,3177810000.0,3.940886176328981
2019-07-22,12606448600.0,3177810000.0,3.9670240196865136
2019-07-23,12610730100.0,3177810000.0,3.9683713311997884
2019-07-24,12704066800.000002,3177810000.0,3.997742722189181
2019-07-25,12664677000.0,3177810000.0,3.9853474562670517
2019-07-26,12796547200.0,3177810000.0,4.026844650875917
2019-07-29,12873614200.0,3177810000.0,4.051096258114865
2019-07-30,12803397600.0,3177810000.0,4.029000349297157
2019-07-31,12746881800.000002,3177810000.0,4.01121583732193
2019-08-01,12766576700.0,3177810000.0,4.017413470282993
2019-08-02,12663820699.999998,3177810000.0,3.985077993964396
2019-08-05,12382954300.000002,3177810000.0,3.8966943586935665
2019-08-06,13043161600.0,3177810000.0,4.1044497940405495
2019-08-07,13095395900.0,3236900000.0,4.0456597052735646
2019-08-08,13240110600.0,3236900000.0,4.090367512125799
2019-08-09,13181882200.0,3236900000.0,4.072378572090581
2019-08-12,13208427500.0,3236900000.0,4.080579412400754
2019-08-13,13306902000.0,3236900000.0,4.111001884519139
2019-08-14,12989214700.0,3236900000.0,4.012856344032871
2019-08-15,13013191100.0,3236900000.0,4.0202635546356085
2019-08-16,13079126200.0,3236900000.0,4.040633383793136
2019-08-19,13119372300.0,3236900000.0,4.053066915876301
2019-08-20,12937836700.0,3236900000.0,3.9969837498841483
2019-08-21,12943830800.0,3236900000.0,3.9988355525348327
2019-08-22,12946399700.0,3236900000.0,3.999629182242269
2019-08-23,12712629800.0,3236900000.0,3.9274088788655814
2019-08-26,12811960600.0,3236900000.0,3.9580958942197784
2019-08-27,13103102600.0,3236900000.0,4.048040594395872
2019-08-28,13097964800.0,3236900000.0,4.046453334981
2019-08-29,13284638199.999998,3236900000.0,4.104123760388025
2019-08-30,13221272000.0,3236900000.0,4.084547560937934
2019-09-03,13033742300.0,3236900000.0,4.0266125922950975
2019-09-04,13047443100.0,3236900000.0,4.03084528406809
2019-09-05,13144205000.0,3236900000.0,4.06073866971485
2019-09-06,13228978700.0,3236900000.0,4.086928450060243
2019-09-09,12440326400.0,3236900000.0,3.8432841298773517
2019-09-10,12126920600.0,3236900000.0,3.7464613055701443
2019-09-11,12374391300.0,3236900000.0,3.8229143007198245
2019-09-12,12668102200.0,3236900000.0,3.913652630603355
2019-09-13,12340995600.0,3236900000.0,3.8125971145231548
2019-09-16,12358977900.000002,3236900000.0,3.8181525224752084
2019-09-17,12459165000.0,3236900000.0,3.849104081065217
2019-09-18,12368397200.0,3236900000.0,3.82106249806914
2019-09-19,12483997700.0,3236900000.0,3.856775834903766
2019-09-20,12558495800.0,3236900000.0,3.8797910964194138
2019-09-23,12533663100.0,3236900000.0,3.872119342580864
2019-09-24,12571340300.0,3236900000.0,3.883759244956594
2019-09-25,12562777300.0,3236900000.0,3.881113812598474
2019-09-26,12423200400.000002,3236900000.0,3.8379932651611117
2019-09-27,12140621400.0,3236900000.0,3.750693997343137
2019-09-30,12372678700.0,3236900000.0,3.8223852142482007
2019-10-01,12041290600.0,3236900000.0,3.72000698198894
2019-10-02,11903426300.0,3236900000.0,3.6774155210232014
2019-10-03,12091812300.0,3236900000.0,3.7356150329018507
2019-10-04,12215975800.0,3236900000.0,3.7739738020945968
2019-10-07,12151753300.0,3236900000.0,3.7541330594086935
2019-10-08,11820365200.0,3236900000.0,3.651754827149433
2019-10-09,11940247200.0,3236900000.0,3.688790880163119
2019-10-10,11962510999.999998,3236900000.0,3.6956690042942317
2019-10-11,12046428400.0,3236900000.0,3.721594241403812
2019-10-14,11995050400.000002,3236900000.0,3.7057216472550905
2019-10-15,12253653000.0,3236900000.0,3.7856137044703266
2019-10-16,12193712000.0,3236900000.0,3.7670956779634834
2019-10-17,12257934500.0,3236900000.0,3.7869364206493867
2019-10-18,12276773100.0,3236900000.0,3.792756371837252
2019-10-21,12035296500.000002,3236900000.0,3.718155179338256
2019-10-22,11724459599.999998,3236900000.0,3.6221259847384837
2019-10-23,11804095500.0,3236900000.0,3.6467285056690044
2019-10-24,11764705699.999998,3236900000.0,3.63455951682165
2019-10-25,11817796300.0,3236900000.0,3.650961197441997
2019-10-28,11941959800.0,3236900000.0,3.689319966634743
2019-10-29,12112363499.999998,3236900000.0,3.741964070561339
2019-10-30,12217688400.0,3236900000.0,3.7745028885662206
2019-10-31,12122639100.0,3236900000.0,3.7451385893910842
2019-11-01,12171448199.999998,3236900000.0,3.76021755383237
2019-11-04,12033583900.0,3236900000.0,3.717626092866632
2019-11-05,12457452400.0,3236900000.0,3.8485749945935925
2019-11-06,12458308700.0,3236900000.0,3.8488395378294045
2019-11-07,12432619700.0,3228668000.0,3.850696231387061
2019-11-08,12488279200.0,3228668000.0,3.867935383879668
2019-11-11,12389804700.0,3228668000.0,3.8374353448542866
2019-11-12,12467728000.0,3228668000.0,3.861570158343936
2019-11-13,12468584300.000002,3228668000.0,3.8618353760745925
2019-11-14,12565346200.0,3228668000.0,3.8918049796386622
2019-11-15,12737462500.0,3228668000.0,3.9451137435004155
2019-11-18,12791409400.0,3228668000.0,3.9618224605317116
2019-11-19,13006340699.999998,3228668000.0,4.028392110926239
2019-11-20,13004628100.0,3228668000.0,4.027861675464929
2019-11-21,12915572900.000002,3228668000.0,4.000279031476758
2019-11-22,13006340699.999998,3228668000.0,4.028392110926239
2019-11-25,12972945000.0,3228668000.0,4.018048619430675
2019-11-26,12993496200.0,3228668000.0,4.024413844966407
2019-11-27,13073988400.0,3228668000.0,4.049344311648023
2019-11-29,12942118199.999998,3228668000.0,4.008500781127077
2019-12-02,12865051200.0,3228668000.0,3.984631185368084
2019-12-03,13022610400.000002,3228668000.0,4.033431247808695
2019-12-04,13193014100.0,3228668000.0,4.086209576209137
2019-12-05,13097108499.999998,3228668000.0,4.056505190375721
2019-12-06,13212709000.000002,3228668000.0,4.092309584014213
2019-12-09,13062000200.0,3228668000.0,4.045631263418846
2019-12-10,13181882200.0,3228668000.0,4.082761745710615
2019-12-11,13159618400.0,3228668000.0,4.075866084713573
2019-12-12,13157905800.0,3228668000.0,4.075335649252262
2019-12-13,13009765900.0,3228668000.0,4.029452981848862
2019-12-16,12908722500.0,3228668000.0,3.998157289631514
2019-12-17,12974657600.0,3228668000.0,4.018579054891987
2019-12-18,12781133800.0,3228668000.0,3.9586398477638456
2019-12-19,12706635699.999998,3228668000.0,3.9355659051968175
2019-12-20,12830799200.0,3228668000.0,3.974022476141864
2019-12-23,12971232400.0,3228668000.0,4.017518183969364
2019-12-24,13018328900.0,3228668000.0,4.0321051591554165
2019-12-26,12960100500.0,3228668000.0,4.014070353470843
2019-12-27,12999490300.0,3228668000.0,4.026270369080995
2019-12-30,13010622200.0,3228668000.0,4.029718199579517
2019-12-31,13051724599.999998,3228668000.0,4.04244865065098
2020-01-02,12990070999.999998,3228668000.0,4.023352974043784
2020-01-03,12898446900.0,3228668000.0,3.994974676863648
2020-01-06,12983220600.0,3228668000.0,4.0212312321985415
2020-01-07,12933555200.0,3228668000.0,4.005848603820523
2020-01-08,12925848499.999998,3228668000.0,4.003461644244623
2020-01-09,12996921400.0,3228668000.0,4.025474715889029
2020-01-10,12930986300.0,3228668000.0,4.005052950628556
2020-01-13,12976370200.0,3228668000.0,4.019109490353298
2020-01-14,13050868300.0,3228668000.0,4.042183432920325
2020-01-15,13064569100.0,3228668000.0,4.046426916610812
2020-01-16,13198151900.0,3228668000.0,4.087800882593069
2020-01-17,13198151900.0,3228668000.0,4.087800882593069
2020-01-21,13170750300.0,3228668000.0,4.079313915212094
2020-01-22,13083407700.0,3228668000.0,4.0522617066852336
2020-01-23,12999490300.0,3228668000.0,4.026270369080995
2020-01-24,12954962700.0,3228668000.0,4.01247904708691
2020-01-27,12853919300.000002,3228668000.0,3.9811833548695628
2020-01-28,12934411500.000002,3228668000.0,4.006113821551179
2020-01-29,12974657600.0,3228668000.0,4.018579054891987
2020-01-30,13127935300.0,3228668000.0,4.0660530286793195
2020-01-31,12903584700.0,3228668000.0,3.9965659832475806
2020-02-03,12930130000.0,3228668000.0,4.004787732897901
2020-02-04,13033742300.0,3228668000.0,4.036879078307215
2020-02-05,13094539599.999998,3228668000.0,4.055709537183755
2020-02-06,13208427500.0,3228668000.0,4.090983495360935
2020-02-07,13090258100.0,3228668000.0,4.054383448530477
2020-02-10,13176744400.0,3382680000.0,3.8953564629228894
2020-02-11,13895180100.0,3382680000.0,4.107743002589663
2020-02-12,14371282900.000002,3382680000.0,4.248490220771696
2020-02-13,14300210000.0,3382680000.0,4.227479395035889
2020-02-14,14429511300.0,3382680000.0,4.265703909326333
2020-02-18,14379845900.0,3382680000.0,4.251021645559143
2020-02-19,14408103800.0,3382680000.0,4.259375347357716
2020-02-20,14409816400.0,3382680000.0,4.259881632315206
2020-02-21,14381558499.999998,3382680000.0,4.251527930516631
2020-02-24,14339599800.0,3382680000.0,4.239123949058143
2020-02-25,14117818100.0,3382680000.0,4.173560047063275
2020-02-26,14166627200.0,3382680000.0,4.187989168351721
2020-02-27,14010780600.0,3382680000.0,4.141917237220192
2020-02-28,13582630600.0,3382680000.0,4.01534599784786
2020-03-02,13991942000.0,3382680000.0,4.136348102687809
2020-03-03,13788998900.0,3382680000.0,4.076353335225324
2020-03-04,14081853499.999998,3382680000.0,4.162928062955999
2020-03-05,13541528199.999998,3382680000.0,4.003195158868116
2020-03-06,13446478900.0,3382680000.0,3.9750963437274587
2020-03-09,12459165000.0,3382680000.0,3.683223065734861
2020-03-10,12937836700.0,3382680000.0,3.8247297113531284
2020-03-11,12437757500.0,3382680000.0,3.6768945037662446
2020-03-12,11222667800.0,3382680000.0,3.3176853264275663
2020-03-13,11670512700.0,3382680000.0,3.4500788428110254
2020-03-16,10318415000.0,3382680000.0,3.0503668688732013
2020-03-17,11185846900.0,3382680000.0,3.306800199841546
2020-03-18,10513651400.0,3382680000.0,3.1080833540269843
2020-03-19,10380068600.0,3382680000.0,3.068593127342817
2020-03-20,9907391000.0,3382680000.0,2.9288584790757626
2020-03-23,9227488800.0,3382680000.0,2.727863350952499
2020-03-24,10113759300.0,3382680000.0,2.9898658164532264
2020-03-25,10088926600.0,3382680000.0,2.9825246845696314
2020-03-26,11098504300.000002,3382680000.0,3.2809796670095905
2020-03-27,11109636200.0,3382680000.0,3.284270519233271
2020-03-30,11987343700.0,3382680000.0,3.543741559946551
