date,SNPS,SNPS_SHE,PB Ratio
2004-09-14,2613107880.0000005,1413542000.0,1.8486241512455948
2004-09-15,2563687400.0,1413542000.0,1.813661992356789
2004-09-16,2606930320.0,1413542000.0,1.8442538813844938
2004-09-17,2627007390.0000005,1413542000.0,1.8584572584330714
2004-09-20,2582220080.0,1413542000.0,1.8267728019400908
2004-09-21,2572953740.0,1413542000.0,1.8202173971484399
2004-09-22,2503456190.0,1413542000.0,1.771051861211057
2004-09-23,2467935220.0,1413542000.0,1.7459228095097281
2004-09-24,2410792790.0,1413542000.0,1.7054978132945466
2004-09-27,2404615230.0,1413542000.0,1.7011275434334459
2004-09-28,2403070840.0,1413542000.0,1.7000349759681708
2004-09-29,2413881570.0,1413542000.0,1.707682948225097
2004-09-30,2433958640.0,1413542000.0,1.7218863252736742
2004-10-01,2557509840.0,1413542000.0,1.8092917224956881
2004-10-04,2562143010.0,1413542000.0,1.8125694248915136
2004-10-05,2520444480.0,1413542000.0,1.7830701033290839
2004-10-06,2599208369.9999995,1413542000.0,1.8387910440581174
2004-10-07,2574498130.0000005,1413542000.0,1.8213099646137154
2004-10-08,2481834730.0,1413542000.0,1.7557559166972045
2004-10-11,2511178140.0000005,1413542000.0,1.7765146985374332
2004-10-12,2500367410.0,1413542000.0,1.7688667262805067
2004-10-13,2506544970.0,1413542000.0,1.7732369961416075
2004-10-14,2480290340.0,1413542000.0,1.7546633492319295
2004-10-15,2471024000.0,1413542000.0,1.7481079444402783
2004-10-18,2498823020.0,1413542000.0,1.7677741588152316
2004-10-19,2457124490.0,1413542000.0,1.7382748372528019
2004-10-20,2480290340.0,1413542000.0,1.7546633492319295
2004-10-21,2552876670.0,1413542000.0,1.8060140200998627
2004-10-22,2427781080.0,1413542000.0,1.7175160554125735
2004-10-25,2424692300.0,1413542000.0,1.715330920482023
2004-10-26,2449402540.0,1413542000.0,1.732811999926426
2004-10-27,2501911800.0,1413542000.0,1.769959293745782
2004-10-28,2494189850.0,1413542000.0,1.7644964564194061
2004-10-29,2508089359.9999995,1413542000.0,1.7743295636068823
2004-11-01,2408529400.0,1413542000.0,1.7038965945122253
2004-11-02,2415832400.0,1413542000.0,1.7090630487102612
2004-11-03,2447965600.0,1413542000.0,1.731795447181619
2004-11-04,2469874600.0,1413542000.0,1.7472948097757266
2004-11-05,2493244200.0,1413542000.0,1.7638274632094413
2004-11-08,2480098800.0,1413542000.0,1.7545278456529767
2004-11-09,2424596000.0,1413542000.0,1.7152627937479041
2004-11-10,2440662600.0,1413542000.0,1.7266289929835832
2004-11-11,2449426200.0,1413542000.0,1.7328287380212262
2004-11-12,2488862400.0,1413542000.0,1.7607275906906197
2004-11-15,2496165400.0,1413542000.0,1.7658940448886555
2004-11-16,2506389600.0,1413542000.0,1.7731270807659059
2004-11-17,2575037800.0,1413542000.0,1.8216917502274428
2004-11-18,2608631600.0,1413542000.0,1.8454574395384078
2004-11-19,2547286400.0,1413542000.0,1.8020592242749065
2004-11-22,2589643800.0,1413542000.0,1.8320246586235145
2004-11-23,2592565000.0,1413542000.0,1.834091240302729
2004-11-24,2683122200.0,1413542000.0,1.8981552723583734
2004-11-26,2646607200.0,1413542000.0,1.8723230013681942
2004-11-29,2653910200.0000005,1413542000.0,1.8774894555662305
2004-11-30,2575037800.0,1413542000.0,1.8216917502274428
2004-12-01,2722558400.0,1413542000.0,1.9260541250277672
2004-12-02,2712334200.0,1413542000.0,1.9188210891505169
2004-12-03,2700649400.0,1413542000.0,1.9105547624336596
2004-12-06,2665595000.0,1413542000.0,1.8857557822830875
2004-12-07,2602789200.0,1413542000.0,1.841324276179979
2004-12-08,2607171000.0,1413542000.0,1.8444241486988007
2004-12-09,2580880200.0000005,1413542000.0,1.825824913585872
2004-12-10,2567734799.9999995,1413542000.0,1.8165252960294067
2004-12-13,2662673800.0,1413542000.0,1.883689200603873
2004-12-14,2725479600.0,1413542000.0,1.9281207067069814
2004-12-15,2732782600.0,1413542000.0,1.9332871609050173
2004-12-16,2669976800.0,1413542000.0,1.8888556548019089
2004-12-17,2709413000.0,1413542000.0,1.9167545074713026
2004-12-20,2684582800.0,1413542000.0,1.8991885631979806
2004-12-21,2737164400.0,1413542000.0,1.9363870334238389
2004-12-22,2707952400.0,1413542000.0,1.9157212166316955
2004-12-23,2709413000.0,1413542000.0,1.9167545074713026
2004-12-27,2770758200.0,1413542000.0,1.9601527227348037
2004-12-28,2817497400.0,1413542000.0,1.9932180296022333
2004-12-29,2829182200.0,1413542000.0,2.0014843563190907
2004-12-30,2823339799.9999995,1413542000.0,1.9973511929606615
2004-12-31,2855473000.0,1413542000.0,2.02008359143202
2005-01-03,2835024600.0,1413542000.0,2.0056175196775192
2005-01-04,2713794799.9999995,1413542000.0,1.9198543799901238
2005-01-05,2639304200.0,1413542000.0,1.8671565471701583
2005-01-06,2614474000.0,1413542000.0,1.8495906028968365
2005-01-07,2626158800.0,1413542000.0,1.8578569296136938
2005-01-10,2636383000.0,1413542000.0,1.865089965490944
2005-01-11,2610092200.0,1413542000.0,1.846490730378015
2005-01-12,2586722600.0,1265049000.0,2.044760795826881
2005-01-13,2556050000.0,1265049000.0,2.0205146203822935
2005-01-14,2560431800.0,1265049000.0,2.02397835973152
2005-01-18,2585262000.0,1265049000.0,2.0436062160438055
2005-01-19,2503468400.0,1265049000.0,1.978949748191572
2005-01-20,2503468400.0,1265049000.0,1.978949748191572
2005-01-21,2481559400.0,1265049000.0,1.961631051445438
2005-01-24,2452347400.0,1265049000.0,1.9385394557839262
2005-01-25,2472795800.0,1265049000.0,1.9547035727469846
2005-01-26,2513692600.0,1265049000.0,1.9870318066731012
2005-01-27,2510771400.0,1265049000.0,1.98472264710695
2005-01-28,2500547200.0,1265049000.0,1.9766405886254208
2005-01-31,2483020000.0,1265049000.0,1.9627856312285137
2005-02-01,2489744480.0,1265049000.0,1.9681012197946484
2005-02-02,2482473030.0,1265049000.0,1.9623532606246872
2005-02-03,2456295810.0,1265049000.0,1.9416606076128275
2005-02-04,2563913270.0,1265049000.0,2.0267304033282505
2005-02-07,2575547590.0,1265049000.0,2.035927138000188
2005-02-08,2545007500.0,1265049000.0,2.011785709486352
2005-02-09,2472293000.0,1265049000.0,1.9543061177867418
2005-02-10,2510104540.0,1265049000.0,1.9841955054705391
2005-02-11,2640990640.0,1265049000.0,2.087658770529837
2005-02-14,2680256470.0,1265049000.0,2.1186977500476267
2005-02-15,2715159430.0000005,1265049000.0,2.14628795406344
2005-02-16,2734065200.0,1265049000.0,2.161232647905338
2005-02-17,2691890790.0,1265049000.0,2.1278944847195644
2005-02-18,2683165050.0,1265049000.0,2.120996933715611
2005-02-22,2630810610.0,1265049000.0,2.0796116276918917
2005-02-23,2671530730.0,1265049000.0,2.111800199043673
2005-02-24,2645353510.0,1265049000.0,2.0911075460318136
2005-02-25,2646807800.0,1265049000.0,2.092257137865806
2005-02-28,2632264900.0,1265049000.0,2.080761219525884
2005-03-01,2664259280.0,1265049000.0,2.1060522398737125
2005-03-02,2654079250.0,1265049000.0,2.098005097035767
2005-03-03,2577001880.0,1265049000.0,2.0370767298341805
2005-03-04,2629356319.9999995,1265049000.0,2.0784620358578993
2005-03-07,2674439310.0,1265049000.0,2.114099382711658
2005-03-08,2648262090.0,1265049000.0,2.0934067296997982
2005-03-09,2648262090.0,1265049000.0,2.0934067296997982
2005-03-10,2620630580.0,1210331000.0,2.165218093232347
2005-03-11,2610450550.0,1210331000.0,2.156807146144319
2005-03-14,2646807800.0,1210331000.0,2.186846242887276
2005-03-15,2642444930.0000005,1210331000.0,2.183241551278122
2005-03-16,2643899220.0,1210331000.0,2.1844431151478396
2005-03-17,2643899220.0,1210331000.0,2.1844431151478396
2005-03-18,2630810610.0,1210331000.0,2.173629040320375
2005-03-21,2635173480.0,1210331000.0,2.17723373192953
2005-03-22,2624993450.0,1210331000.0,2.168822784841502
2005-03-23,2622084870.0,1210331000.0,2.1664196571020655
2005-03-24,2614813420.0,1210331000.0,2.160411837753474
2005-03-28,2635173480.0,1210331000.0,2.17723373192953
2005-03-29,2639536350.0,1210331000.0,2.180838423538685
2005-03-30,2662804990.0,1210331000.0,2.200063445454177
2005-03-31,2632264900.0,1210331000.0,2.1748306041900936
2005-04-01,2632264900.0,1210331000.0,2.1748306041900936
2005-04-04,2620630580.0,1210331000.0,2.165218093232347
2005-04-05,2499924510.0,1210331000.0,2.0654882920457296
2005-04-06,2499924510.0,1210331000.0,2.0654882920457296
2005-04-07,2547916080.0,1210331000.0,2.105139899746433
2005-04-08,2497015930.0000005,1210331000.0,2.0630851643062935
2005-04-11,2513013120.0,1210331000.0,2.076302366873194
2005-04-12,2498470220.0,1210331000.0,2.0642867281760116
2005-04-13,2505741670.0,1210331000.0,2.0702945475246026
2005-04-14,2450478650.0,1210331000.0,2.024635120475308
2005-04-15,2460658680.0000005,1210331000.0,2.0330460675633364
2005-04-18,2425755720.0,1210331000.0,2.0042085346900973
2005-04-19,2459204390.0,1210331000.0,2.031844503693618
2005-04-20,2424301430.0000005,1210331000.0,2.0030069708203793
2005-04-21,2478110160.0,1210331000.0,2.0474648339999555
2005-04-22,2467930130.0,1210331000.0,2.0390538869119275
2005-04-25,2486835900.0,1210331000.0,2.054674217218265
2005-04-26,2417029980.0,1210331000.0,1.9969991514717875
2005-04-27,2457750100.0,1210331000.0,2.0306429398238994
2005-04-28,2403941370.0,1210331000.0,1.986185076644323
2005-04-29,2390852760.0,1210331000.0,1.9753710018168584
2005-05-02,2418364310.0,1210331000.0,1.9981016019584725
2005-05-03,2447344110.0,1210331000.0,2.0220453000047094
2005-05-04,2479221890.0,1210331000.0,2.0483833678555703
2005-05-05,2444446130.0,1210331000.0,2.019650930200086
2005-05-06,2454589060.0,1210331000.0,2.0280312245162686
2005-05-09,2440099160.0,1210331000.0,2.01605937549315
2005-05-10,2440099160.0,1210331000.0,2.01605937549315
2005-05-11,2503854720.0,1210331000.0,2.0687355111948715
2005-05-12,2441548150.0,1210331000.0,2.017256560395462
2005-05-13,2477772900.0,1210331000.0,2.0471861829532583
2005-05-16,2492262800.0,1210331000.0,2.0591580319763767
2005-05-17,2508201690.0,1210331000.0,2.072327065901807
2005-05-18,2605284020.0,1210331000.0,2.152538454356701
2005-05-19,2612528970.0,1210331000.0,2.15852437886826
2005-05-20,2599488060.0,1210331000.0,2.1477497147474534
2005-05-23,2583549169.9999995,1210331000.0,2.1345806808220225
2005-05-24,2598039070.0,1210331000.0,2.1465525298451413
2005-05-25,2590794120.0,1210331000.0,2.140566605333582
2005-05-26,2663243620.0,1210331000.0,2.2004258504491747
2005-05-27,2627018870.0,1210331000.0,2.1704962278913786
2005-05-31,2618324930.0,1210331000.0,2.1633131184775074
2005-06-01,2648753720.0,1210331000.0,2.1884540014260563
2005-06-02,2676284530.0,1172231000.0,2.2830692329412887
2005-06-03,2595141090.0,1172231000.0,2.2138478593383044
2005-06-06,2629916850.0,1172231000.0,2.243514162311012
2005-06-07,2619773919.9999995,1172231000.0,2.2348614906106388
2005-06-08,2645855740.0,1172231000.0,2.2571112178401695
2005-06-09,2655998669.9999995,1172231000.0,2.2657638895405423
2005-06-10,2655998669.9999995,1172231000.0,2.2657638895405423
2005-06-13,2690774430.0,1172231000.0,2.2954301925132503
2005-06-14,2698019380.0,1172231000.0,2.301610672299231
2005-06-15,2680631500.0,1172231000.0,2.286777520812877
2005-06-16,2724101200.0,1172231000.0,2.323860399528762
2005-06-17,2527038560.0,1172231000.0,2.1557513493500853
2005-06-20,2534283510.0,1172231000.0,2.161931829136066
2005-06-21,2524140580.0000005,1172231000.0,2.1532791574356938
2005-06-22,2508201690.0,1172231000.0,2.1396821019065353
2005-06-23,2486466840.0,1172231000.0,2.1211406625485933
2005-06-24,2434303200.0,1172231000.0,2.076641208089532
2005-06-27,2406772390.0,1172231000.0,2.053155384902805
2005-06-28,2434303200.0,1172231000.0,2.076641208089532
2005-06-29,2445895120.0,1172231000.0,2.086529975747101
2005-06-30,2415466330.0000005,1172231000.0,2.0605719606459822
2005-07-01,2412568350.0,1172231000.0,2.0580997687315894
2005-07-05,2434303200.0,1172231000.0,2.076641208089532
2005-07-06,2425609260.0,1172231000.0,2.069224632346355
2005-07-07,2441548150.0,1172231000.0,2.0828216878755126
2005-07-08,2535732500.0,1172231000.0,2.1631679250932625
2005-07-11,2550222400.0,1172231000.0,2.1755288846652237
2005-07-12,2598039070.0,1172231000.0,2.216320051252697
2005-07-13,2593692100.0,1172231000.0,2.2126117633811084
2005-07-14,2621222910.0,1172231000.0,2.236097586567835
2005-07-15,2596590080.0000005,1172231000.0,2.215083955295501
2005-07-18,2625569880.0,1172231000.0,2.2398058744394236
2005-07-19,2609630990.0,1172231000.0,2.226208818910266
2005-07-20,2655998669.9999995,1172231000.0,2.2657638895405423
2005-07-21,2631365840.0,1172231000.0,2.2447502582682084
2005-07-22,2598039070.0,1172231000.0,2.216320051252697
2005-07-25,2600937050.0,1172231000.0,2.2187922431670892
2005-07-26,2582100180.0,1172231000.0,2.2027229957235392
2005-07-27,2616875940.0,1172231000.0,2.232389298696247
2005-07-28,2641508770.0,1172231000.0,2.253402929968581
2005-07-29,2682080490.0,1172231000.0,2.2880136167700735
2005-08-01,2712388700.0,1172231000.0,2.313868768186475
2005-08-02,2716737800.0,1172231000.0,2.3175788731060685
2005-08-03,2634104900.0000005,1172231000.0,2.247086879633793
2005-08-04,2594963000.0,1172231000.0,2.213695935357451
2005-08-05,2542773800.0,1172231000.0,2.1691746763223287
2005-08-08,2521028300.0,1172231000.0,2.1506241517243616
2005-08-09,2500732500.0,1172231000.0,2.1333103287662585
2005-08-10,2481886400.0,1172231000.0,2.1172332074480202
2005-08-11,2502182200.0,1172231000.0,2.134547030406123
2005-08-12,2506531300.0,1172231000.0,2.1382571353257167
2005-08-15,2492034300.0,1172231000.0,2.1258901189270714
2005-08-16,2463040300.0,1172231000.0,2.1011560861297816
2005-08-17,2461590600.0,1172231000.0,2.099919384489917
2005-08-18,2679045600.0,1172231000.0,2.2854246304695915
2005-08-19,2683394700.0,1172231000.0,2.2891347353891853
2005-08-22,2700791100.0,1172231000.0,2.303975155067559
2005-08-23,2679045600.0,1172231000.0,2.2854246304695915
2005-08-24,2699341400.0,1172231000.0,2.3027384534276947
2005-08-25,2710939000.0,1172231000.0,2.3126320665466107
2005-08-26,2712388700.0,1172231000.0,2.313868768186475
2005-08-29,2731234800.0,1172231000.0,2.329945889504714
2005-08-30,2710939000.0,1172231000.0,2.3126320665466107
2005-08-31,2754430000.0,1172231000.0,2.349733115742546
2005-09-01,2719637200.0,1172231000.0,2.320052276385798
2005-09-02,2721086900.0,1172231000.0,2.3212889780256623
2005-09-06,2757329400.0,1202174000.0,2.2936192265013218
2005-09-07,2738483300.0,1202174000.0,2.2779425440909553
2005-09-08,2741382700.0,1202174000.0,2.2803543413848577
2005-09-09,2757329400.0,1202174000.0,2.2936192265013218
2005-09-12,2710939000.0,1202174000.0,2.255030469798881
2005-09-13,2692092900.0,1202174000.0,2.2393537873885143
2005-09-14,2708039600.0,1202174000.0,2.2526186725049784
2005-09-15,2696442000.0,1202174000.0,2.2429714833293684
2005-09-16,2699341400.0,1202174000.0,2.2453832806232707
2005-09-19,2645702500.0,1202174000.0,2.2007650306860738
2005-09-20,2665998300.0,1202174000.0,2.2176476117433914
2005-09-21,2676146200.0,1202174000.0,2.2260889022720503
2005-09-22,2693542599.9999995,1202174000.0,2.2405596860354655
2005-09-23,2661649200.0,1202174000.0,2.214029915802538
2005-09-26,2712388700.0,1202174000.0,2.2562363684458324
2005-09-27,2703690500.0,1202174000.0,2.249000976564125
2005-09-28,2697891700.0,1202174000.0,2.2441773819763196
2005-09-29,2728335400.0,1202174000.0,2.2695012535622965
2005-09-30,2739933000.0,1202174000.0,2.2791484427379065
2005-10-03,2754430000.0,1202174000.0,2.2912074292074194
2005-10-04,2780524600.0,1202174000.0,2.3129136048525423
2005-10-05,2710939000.0,1202174000.0,2.255030469798881
2005-10-06,2683394700.0,1202174000.0,2.2321183955068067
2005-10-07,2673246800.0,1202174000.0,2.223677104978148
2005-10-10,2674696500.0,1202174000.0,2.224883003625099
2005-10-11,2702240800.0,1202174000.0,2.2477950779171736
2005-10-12,2692092900.0,1202174000.0,2.2393537873885143
2005-10-13,2710939000.0,1202174000.0,2.255030469798881
2005-10-14,2729785099.9999995,1202174000.0,2.2707071522092472
2005-10-17,2726885700.0,1202174000.0,2.268295354915345
2005-10-18,2677595900.0,1202174000.0,2.227294800919002
2005-10-19,2715288100.0,1202174000.0,2.258648165739735
2005-10-20,2665998300.0,1202174000.0,2.2176476117433914
2005-10-21,2684844400.0,1202174000.0,2.2333242941537583
2005-10-24,2731234800.0,1202174000.0,2.271913050856199
2005-10-25,2713838400.0,1202174000.0,2.2574422670927836
2005-10-26,2729785099.9999995,1202174000.0,2.2707071522092472
2005-10-27,2664548600.0,1202174000.0,2.2164417130964402
2005-10-28,2700791100.0,1202174000.0,2.246589179270222
2005-10-31,2747181500.0,1202174000.0,2.285177935972663
2005-11-01,2751259680.0,1202174000.0,2.2885702735211377
2005-11-02,2742441540.0,1202174000.0,2.2812351123880568
2005-11-03,2735093090.0,1202174000.0,2.27512247811049
2005-11-04,2723335570.0,1202174000.0,2.2653422632663824
2005-11-07,2710108360.0,1202174000.0,2.2543395215667617
2005-11-08,2715987120.0,1202174000.0,2.259229628988815
2005-11-09,2724805260.0,1202174000.0,2.2665647901218957
2005-11-10,2730684019.9999995,1202174000.0,2.2714548975439492
2005-11-11,2758608130.0,1202174000.0,2.2946829077987045
2005-11-14,2790941310.0,1202174000.0,2.32157849862
2005-11-15,2835032010.0,1202174000.0,2.3582543042854027
2005-11-16,2934970930.0,1202174000.0,2.441386130460316
2005-11-17,2940849690.0,1202174000.0,2.44627623788237
2005-11-18,2909986200.0,1202174000.0,2.4206031739165876
2005-11-21,2933501240.0,1202174000.0,2.4401636036048027
2005-11-22,2948198140.0,1202174000.0,2.4523888721599367
2005-11-23,2934970930.0,1202174000.0,2.441386130460316
2005-11-25,2901168060.0,1202174000.0,2.413268012783507
2005-11-28,2846789530.0,1202174000.0,2.3680345191295102
2005-11-29,2824744180.0,1202174000.0,2.349696616296809
2005-11-30,2876183330.0,1202174000.0,2.392485056239779
2005-12-01,2999637290.0,1202174000.0,2.495177312102907
2005-12-02,3101045900.0,1202174000.0,2.5795316651333335
2005-12-05,3052546130.0,1202174000.0,2.53918827890139
2005-12-06,3046667370.0,1202174000.0,2.5342981714793367
