date,ARE,ARE_SHE,PB Ratio
2007-12-31,2989777867.29,1490708000.0,2.0056093260987398
2008-01-02,0.0,1490708000.0,0.0
2008-01-03,0.0,1490708000.0,0.0
2008-01-04,0.0,1490708000.0,0.0
2008-01-07,0.0,1490708000.0,0.0
2008-01-08,0.0,1490708000.0,0.0
2008-01-09,0.0,1490708000.0,0.0
2008-01-10,0.0,1490708000.0,0.0
2008-01-11,0.0,1490708000.0,0.0
2008-01-14,0.0,1490708000.0,0.0
2008-01-15,0.0,1490708000.0,0.0
2008-01-16,0.0,1490708000.0,0.0
2008-01-17,0.0,1490708000.0,0.0
2008-01-18,0.0,1490708000.0,0.0
2008-01-22,0.0,1490708000.0,0.0
2008-01-23,0.0,1490708000.0,0.0
2008-01-24,0.0,1490708000.0,0.0
2008-01-25,0.0,1490708000.0,0.0
2008-01-28,0.0,1490708000.0,0.0
2008-01-29,0.0,1490708000.0,0.0
2008-01-30,0.0,1490708000.0,0.0
2008-01-31,0.0,1490708000.0,0.0
2008-02-01,0.0,1490708000.0,0.0
2008-02-04,0.0,1490708000.0,0.0
2008-02-05,0.0,1490708000.0,0.0
2008-02-06,0.0,1490708000.0,0.0
2008-02-07,0.0,1490708000.0,0.0
2008-02-08,0.0,1490708000.0,0.0
2008-02-11,0.0,1490708000.0,0.0
2008-02-12,0.0,1490708000.0,0.0
2008-02-13,0.0,1490708000.0,0.0
2008-02-14,0.0,1490708000.0,0.0
2008-02-15,0.0,1490708000.0,0.0
2008-02-19,0.0,1490708000.0,0.0
2008-02-20,0.0,1490708000.0,0.0
2008-02-21,0.0,1490708000.0,0.0
2008-02-22,0.0,1490708000.0,0.0
2008-02-25,0.0,1490708000.0,0.0
2008-02-26,0.0,1490708000.0,0.0
2008-02-27,0.0,1490708000.0,0.0
2008-02-28,0.0,1490708000.0,0.0
2008-02-29,0.0,1503820000.0,0.0
2008-03-03,0.0,1503820000.0,0.0
2008-03-04,0.0,1503820000.0,0.0
2008-03-05,0.0,1503820000.0,0.0
2008-03-06,0.0,1503820000.0,0.0
2008-03-07,0.0,1503820000.0,0.0
2008-03-10,0.0,1503820000.0,0.0
2008-03-11,0.0,1503820000.0,0.0
2008-03-12,0.0,1503820000.0,0.0
2008-03-13,0.0,1503820000.0,0.0
2008-03-14,0.0,1503820000.0,0.0
2008-03-17,0.0,1503820000.0,0.0
2008-03-18,0.0,1503820000.0,0.0
2008-03-19,0.0,1503820000.0,0.0
2008-03-20,0.0,1503820000.0,0.0
2008-03-24,0.0,1503820000.0,0.0
2008-03-25,0.0,1503820000.0,0.0
2008-03-26,0.0,1503820000.0,0.0
2008-03-27,0.0,1503820000.0,0.0
2008-03-28,0.0,1503820000.0,0.0
2008-03-31,0.0,1503820000.0,0.0
2008-05-12,,1691714000.0,
2008-08-08,,1750958000.0,
2008-11-10,,1740708000.0,
2008-12-31,1925326065.0400002,1740708000.0,1.1060591811148108
2009-01-02,1869806221.6000001,1740708000.0,1.074164203071394
2009-01-05,1891503631.68,1740708000.0,1.0866289071343385
2009-01-06,2099862584.3600001,1740708000.0,1.2063267270329086
2009-01-07,2074336219.5600002,1740708000.0,1.1916623693117974
2009-01-08,2105925096.0,1740708000.0,1.2098095119916723
2009-01-09,2042109184.0,1740708000.0,1.1731486176888943
2009-01-12,1862786471.28,1740708000.0,1.0701315046980884
2009-01-13,1896289825.08,1740708000.0,1.0893784742070467
2009-01-14,1798332400.16,1740708000.0,1.0331040014522828
2009-01-15,1793546206.76,1740708000.0,1.0303544343795743
2009-01-16,1863424630.3999999,1740708000.0,1.070498113641116
2009-01-20,1695907861.3999999,1740708000.0,0.974263266096324
2009-01-21,1909053007.48,1740708000.0,1.0967106530676023
2009-01-22,1850980527.56,1740708000.0,1.0633492392520745
2009-01-23,1911286564.3999999,1740708000.0,1.0979937843681995
2009-01-26,1922454349.0,1740708000.0,1.1044094408711858
2009-01-27,1952128748.08,1740708000.0,1.1214567567219775
2009-01-28,2104967857.32,1740708000.0,1.2092595985771306
2009-01-29,1962977453.1200001,1740708000.0,1.1276891087534497
2009-01-30,1893418109.0400002,1740708000.0,1.0877287339634218
2009-02-02,1909053007.48,1740708000.0,1.0967106530676023
2009-02-03,1873635176.32,1740708000.0,1.0763638567295606
2009-02-04,1830559435.72,1740708000.0,1.0516177530751856
2009-02-05,1810457423.44,1740708000.0,1.0400695713698105
2009-02-06,1874273335.44,1740708000.0,1.0767304656725885
2009-02-09,1920858951.2,1740708000.0,1.1034929185136164
2009-02-10,1726858578.72,1740708000.0,0.9920437998331714
2009-02-11,1739621761.1200001,1740708000.0,0.999375978693727
2009-02-12,1669424257.92,1740708000.0,0.9590489949606712
2009-02-13,1603693868.56,1740708000.0,0.9212882738288098
2009-02-17,1465532419.08,1670196000.0,0.8774613393158647
2009-02-18,1465851498.6399999,1670196000.0,0.8776523824988204
2009-02-19,1357683527.8,1670196000.0,0.8128887434768135
2009-02-20,1437453417.8,1670196000.0,0.8606495392157567
2009-02-23,1299611047.8799999,1670196000.0,0.7781188841788628
2009-02-24,1417989564.6399999,1670196000.0,0.8489959050554545
2009-02-25,1396292154.56,1670196000.0,0.8360049686144619
2009-02-26,1302482763.92,1670196000.0,0.7798382728254648
2009-02-27,1275041921.76,1670196000.0,0.7634085590912684
2009-03-02,1155068007.2,1670196000.0,0.6915763222998977
2009-03-03,1131137040.2,1670196000.0,0.6772480835782148
2009-03-04,1145814699.9599998,1670196000.0,0.6860360699941802
2009-03-05,1064768491.7199999,1670196000.0,0.637511101523414
2009-03-06,1047538195.4799999,1670196000.0,0.6271947696438023
2009-03-09,1042432922.5200001,1670196000.0,0.62413807871651
2009-03-10,1206120736.8,1670196000.0,0.7221432315728213
2009-03-11,1222712873.92,1670196000.0,0.7320774770865216
2009-03-12,1315884105.44,1670196000.0,0.7878620865096073
2009-03-13,1310459752.92,1670196000.0,0.7846143523993592
2009-03-16,1210906930.2,1670196000.0,0.725008879317158
2009-03-17,1286209706.3600001,1670196000.0,0.7700950704947205
2009-03-18,1332795322.1200001,1670196000.0,0.7979873752062633
2009-03-19,1191762156.6000001,1670196000.0,0.7135462883398117
2009-03-20,1047219115.92,1670196000.0,0.6270037264608465
2009-03-23,1190166758.8,1670196000.0,0.7125910724250327
2009-03-24,1118054778.24,1670196000.0,0.6694153130770281
2009-03-25,1158896961.92,1670196000.0,0.693868840495367
2009-03-26,1198462827.3600001,1670196000.0,0.7175581951818829
2009-03-27,1174531860.3600001,1670196000.0,0.7032299564601999
2009-03-30,1085508663.1200001,1670196000.0,0.6499289084155393
2009-03-31,1161449598.3999999,1670196000.0,0.6953971859590131
2009-04-01,1752152776.29,1670196000.0,1.0490701548141654
2009-04-02,1852468707.33,1670196000.0,1.1091325253622928
2009-04-03,2014035230.8799999,1670196000.0,1.2058675933124017
2009-04-06,1794111843.6000001,1670196000.0,1.0741923963415072
2009-04-07,1625793286.23,1670196000.0,0.9734146688352744
2009-04-08,1640261930.1299999,1670196000.0,0.9820775107412543
2009-04-09,1841376080.34,1670196000.0,1.1024910132343748
2009-04-13,1903108960.98,1670196000.0,1.1394524720332224
2009-04-14,1788324386.04,1670196000.0,1.0707272595791153
2009-04-15,1898286079.68,1670196000.0,1.1365648580645624
2009-04-16,1992814553.16,1670196000.0,1.1931620918502979
2009-04-17,2060817179.4899998,1670196000.0,1.2338774488084032
2009-04-20,1906002689.7600002,1670196000.0,1.1411850404144186
2009-04-21,1736237268.0,1670196000.0,1.0395410287175877
2009-04-22,1563578117.46,1670196000.0,0.9361644486395609
2009-04-23,1660035743.46,1670196000.0,0.9939167280127602
2009-04-24,1772408877.75,1670196000.0,1.0611981334825373
2009-04-27,1710193708.98,1670196000.0,1.0239479132868239
2009-04-28,1716945742.8,1670196000.0,1.0279905728429477
2009-04-29,1780607775.96,1670196000.0,1.0661070772292593
2009-04-30,1759387098.2399998,1670196000.0,1.0534015757671553
2009-05-01,1668234641.67,1670196000.0,0.9988256717594821
2009-05-04,1837035487.17,1670196000.0,1.0998921606625809
2009-05-05,1771926589.6200001,1670196000.0,1.0609093720856715
2009-05-06,1830283453.3500001,1670196000.0,1.095849501106457
2009-05-07,1669681506.06,1670196000.0,0.9996919559500801
2009-05-08,1774338030.27,1670196000.0,1.0623531790700014
2009-05-11,1680291844.92,1962854000.0,0.8560452509050597
2009-05-12,1620970404.93,1962854000.0,0.8258232170757479
2009-05-13,1481106847.23,1962854000.0,0.7545680153643624
2009-05-14,1548627185.43,1962854000.0,0.788967078259514
2009-05-15,1523065914.54,1962854000.0,0.775944575877778
2009-05-18,1650389980.86,1962854000.0,0.8408113801943496
2009-05-19,1647978540.21,1962854000.0,0.8395828422338085
2009-05-20,1653765997.77,1962854000.0,0.8425313333391072
2009-05-21,1631098455.66,1962854000.0,0.8309830765100207
2009-05-22,1546215744.7800002,1962854000.0,0.787738540298973
2009-05-26,1697171929.4699998,1962854000.0,0.8646450166288475
2009-05-27,1663894048.5,1962854000.0,0.84769119277338
2009-05-28,1667752353.54,1962854000.0,0.8496568535102458
2009-05-29,1731414386.7,1962854000.0,0.8820902556685316
2009-06-01,1820155402.6200001,1962854000.0,0.9273004526164453
2009-06-02,1811956504.41,1962854000.0,0.9231234235506054
2009-06-03,1840411504.08,1962854000.0,0.9376201714849907
2009-06-04,1928187943.7399998,1962854000.0,0.9823389532486878
2009-06-05,1948444045.2,1962854000.0,0.9926586721172334
2009-06-08,1934457689.43,1962854000.0,0.9855331519460948
2009-06-09,1912754723.58,1962854000.0,0.9744763103012246
2009-06-10,1861632181.8,1962854000.0,0.9484313055377527
2009-06-11,1869831080.0100002,1962854000.0,0.9526083346035926
2009-06-12,1902144384.7199998,1962854000.0,0.9690707432748435
2009-06-15,1783501504.7399998,1962854000.0,0.9086266756162199
2009-06-16,1745883030.6000001,1962854000.0,0.8894614834317784
2009-06-17,1722733200.36,1962854000.0,0.8776675190105835
2009-06-18,1714534302.1499999,1962854000.0,0.8734904899447437
2009-06-19,1723697776.6200001,1962854000.0,0.8781589341948001
2009-06-22,1608913201.68,1962854000.0,0.8196805272730422
2009-06-23,1641708794.52,1962854000.0,0.8363886435364015
2009-06-24,1672575234.84,1962854000.0,0.852113929431328
2009-06-25,1664858624.7600002,1962854000.0,0.8481826079575966
2009-06-26,1696689641.34,1962854000.0,0.8643993090367393
2009-06-29,1720804047.84,1962854000.0,0.8766846886421507
2009-06-30,1726109217.27,1962854000.0,0.8793874721553412
2009-07-01,1738648708.6499999,1962854000.0,0.885775869550155
2009-07-02,1609395489.81,1962854000.0,0.8199262348651504
2009-07-06,1666787777.2800002,1962854000.0,0.8491654383260294
2009-07-07,1579011337.6200001,1962854000.0,0.8044466565623323
2009-07-08,1547662609.17,1962854000.0,0.7884756630752976
2009-07-09,1550074049.82,1962854000.0,0.7897042010358386
2009-07-10,1500398372.43,1962854000.0,0.7643963190486914
2009-07-13,1564060405.59,1962854000.0,0.7968297212069771
2009-07-14,1591550829.0,1962854000.0,0.8108350539571461
2009-07-15,1649425404.6000001,1962854000.0,0.8403199650101333
2009-07-16,1661964895.98,1962854000.0,0.8467083624049471
2009-07-17,1651836845.25,1962854000.0,0.8415485029706743
2009-07-20,1721768624.1000001,1962854000.0,0.8771761038263672
2009-07-21,1715498878.41,1962854000.0,0.8739819051289602
2009-07-22,1847645826.0300002,1962854000.0,0.9413057853666142
2009-07-23,1901662096.59,1962854000.0,0.9688250356827354
2009-07-24,1892498622.1200001,1962854000.0,0.9641565914326792
2009-07-27,1904555825.3700001,1962854000.0,0.9702992812353849
2009-07-28,1917095316.75,1962854000.0,0.9766876786301987
2009-07-29,1812438792.54,1962854000.0,0.9233691311427136
2009-07-30,1846681249.77,1962854000.0,0.9408143701823977
2009-07-31,1838000063.43,1962854000.0,0.9363916335244497
2009-08-03,1916613028.6200001,1962854000.0,0.9764419710380905
2009-08-04,2117244890.7,1962854000.0,1.0786563293551126
2009-08-05,2227206584.34,1962854000.0,1.1346776603557882
2009-08-06,2297620651.32,1962854000.0,1.170550968803589
2009-08-07,2431696751.46,1962854000.0,1.238857679409676
2009-08-10,2395525141.71,2045752000.0,1.1709753390000353
2009-08-11,2353083786.27,2045752000.0,1.1502292488385688
2009-08-12,2365623277.65,2045752000.0,1.156358775477184
2009-08-13,2405170904.31,2045752000.0,1.1756903594912775
2009-08-14,2430249887.07,2045752000.0,1.1879494127685077
2009-08-17,2269647939.78,2045752000.0,1.1094443215893228
2009-08-18,2275435397.34,2045752000.0,1.1122733338840682
2009-08-19,2252285567.1,2045752000.0,1.1009572847050864
2009-08-20,2409993785.61,2045752000.0,1.1780478697368988
2009-08-21,2478478700.07,2045752000.0,1.2115245152247194
2009-08-24,2444718530.97,2045752000.0,1.195021943505371
2009-08-25,2515132597.95,2045752000.0,1.2294415930914402
2009-08-26,2529601241.85,2045752000.0,1.2365141238283037
2009-08-27,2605320478.26,2045752000.0,1.2735270346845562
2009-08-28,2678628274.02,2045752000.0,1.3093611904179978
2009-08-31,2686827172.23,2045752000.0,1.3133689578355539
2009-09-01,2507898276.0,2045752000.0,1.2259053277230085
2009-09-02,2398901158.62,2045752000.0,1.17262559617197
2009-09-03,2424944717.64,2045752000.0,1.1853561514983242
2009-09-04,2440860225.93,2045752000.0,1.1931359353088742
2009-09-08,2507898276.0,2045752000.0,1.2259053277230085
2009-09-09,2549857343.31,2045752000.0,1.2464156668599127
2009-09-10,2627505732.24,2045752000.0,1.2843715818144135
2009-09-11,2666571070.77,2045752000.0,1.303467414803945
2009-09-14,2788107679.53,2045752000.0,1.3628766729935986
2009-09-15,2790519120.18,2045752000.0,1.364055428116409
2009-09-16,2910608864.55,2045752000.0,1.4227574332323762
2009-09-17,2862380051.55,2045752000.0,1.3991823307761646
2009-09-18,2886976746.18,2045752000.0,1.4112056330288323
2009-09-21,2824761577.41,2045752000.0,1.3807937508603192
2009-09-22,2900963101.95,2045752000.0,1.4180424127411337
2009-09-23,2736020561.49,2045752000.0,1.3374155623408897
2009-09-24,2570113444.77,2045752000.0,1.2563172098915216
2009-09-25,2600015308.83,2045752000.0,1.2709337734143729
2009-09-28,2678628274.02,2045752000.0,1.3093611904179978
2009-09-29,2668017935.16,2045752000.0,1.3041746678776311
2009-09-30,2621235986.55,2045752000.0,1.281306818495106
2009-10-01,0.0,2045752000.0,0.0
2009-10-02,0.0,2045752000.0,0.0
2009-10-05,0.0,2045752000.0,0.0
2009-10-06,0.0,2045752000.0,0.0
2009-10-07,0.0,2045752000.0,0.0
2009-10-08,0.0,2045752000.0,0.0
2009-10-09,0.0,2045752000.0,0.0
2009-10-12,0.0,2045752000.0,0.0
2009-10-13,0.0,2045752000.0,0.0
2009-10-14,0.0,2045752000.0,0.0
2009-10-15,0.0,2045752000.0,0.0
2009-10-16,0.0,2045752000.0,0.0
2009-10-19,0.0,2045752000.0,0.0
2009-10-20,0.0,2045752000.0,0.0
2009-10-21,0.0,2045752000.0,0.0
2009-10-22,0.0,2045752000.0,0.0
2009-10-23,0.0,2045752000.0,0.0
2009-10-26,0.0,2045752000.0,0.0
2009-10-27,0.0,2045752000.0,0.0
2009-10-28,0.0,2045752000.0,0.0
2009-10-29,0.0,2045752000.0,0.0
2009-10-30,0.0,2045752000.0,0.0
2009-11-02,0.0,2045752000.0,0.0
2009-11-03,0.0,2045752000.0,0.0
2009-11-04,0.0,2045752000.0,0.0
2009-11-05,0.0,2045752000.0,0.0
2009-11-06,0.0,2297334000.0,0.0
2009-11-09,0.0,2297334000.0,0.0
2009-11-10,0.0,2297334000.0,0.0
2009-11-11,0.0,2297334000.0,0.0
2009-11-12,0.0,2297334000.0,0.0
2009-11-13,0.0,2297334000.0,0.0
2009-11-16,0.0,2297334000.0,0.0
2009-11-17,0.0,2297334000.0,0.0
2009-11-18,0.0,2297334000.0,0.0
2009-11-19,0.0,2297334000.0,0.0
2009-11-20,0.0,2297334000.0,0.0
2009-11-23,0.0,2297334000.0,0.0
2009-11-24,0.0,2297334000.0,0.0
2009-11-25,0.0,2297334000.0,0.0
2009-11-27,0.0,2297334000.0,0.0
2009-11-30,0.0,2297334000.0,0.0
2009-12-01,0.0,2297334000.0,0.0
2009-12-02,0.0,2297334000.0,0.0
2009-12-03,0.0,2297334000.0,0.0
2009-12-04,0.0,2297334000.0,0.0
2009-12-07,0.0,2297334000.0,0.0
2009-12-08,0.0,2297334000.0,0.0
2009-12-09,0.0,2297334000.0,0.0
2009-12-10,0.0,2297334000.0,0.0
2009-12-11,0.0,2297334000.0,0.0
2009-12-14,0.0,2297334000.0,0.0
2009-12-15,0.0,2297334000.0,0.0
2009-12-16,0.0,2297334000.0,0.0
2009-12-17,0.0,2297334000.0,0.0
2009-12-18,0.0,2297334000.0,0.0
2009-12-21,0.0,2297334000.0,0.0
2009-12-22,0.0,2297334000.0,0.0
2009-12-23,0.0,2297334000.0,0.0
2009-12-24,0.0,2297334000.0,0.0
2009-12-28,0.0,2297334000.0,0.0
2009-12-29,0.0,2297334000.0,0.0
2009-12-30,0.0,2297334000.0,0.0
2009-12-31,0.0,2297334000.0,0.0
2010-03-01,,2323408000.0,
2010-04-30,,2340599000.0,
2010-06-30,4123992.86,2340599000.0,0.001761939084824013
2010-07-01,4126595.98,2340599000.0,0.0017630512445745725
2010-07-02,4018566.5,2340599000.0,0.00171689661492635
2010-07-06,3958694.7399999998,2340599000.0,0.0016913169406634796
2010-07-07,4209895.82,2340599000.0,0.0017986403565924793
2010-07-08,4230070.0,2340599000.0,0.0018072595946593158
2010-07-09,4243736.38,2340599000.0,0.0018130984333497536
2010-07-12,4233974.68,2340599000.0,0.0018089278342851552
2010-07-13,4375193.94,2340599000.0,0.0018692625007530126
2010-07-14,4351765.86,2340599000.0,0.0018592530629979764
2010-07-15,4317274.5200000005,2340599000.0,0.001844516946303062
2010-07-16,4188420.08,2340599000.0,0.0017894650386503627
2010-07-19,4252847.3,2340599000.0,0.001816990992476712
2010-07-20,4418796.2,2340599000.0,0.0018878911765748854
2010-07-21,4310115.94,2340599000.0,0.001841458506989023
2010-07-22,4537888.94,2340599000.0,0.0019387724851629862
2010-07-23,4614680.9799999995,2340599000.0,0.0019715811978044933
2010-07-26,4724012.0200000005,2340599000.0,0.0020182919073279963
2010-07-27,4691473.0200000005,2340599000.0,0.0020043899104460012
2010-07-28,4648521.54,2340599000.0,0.001986039274561768
2010-07-29,4550904.54,2340599000.0,0.001944333283915784
2010-07-30,4591252.899999999,2340599000.0,0.001961571760049457
2010-08-02,4739630.74,2340599000.0,0.0020249648658313534
2010-08-03,4685616.0,2340599000.0,0.0020018875510072424
2010-08-04,4697330.04,2498348000.0,0.0018801744352668244
2010-08-05,4662187.92,2498348000.0,0.0018661082923595912
2010-08-06,4707742.5200000005,2498348000.0,0.001884342181313412
2010-08-09,4766963.5,2498348000.0,0.0019080462369533788
2010-08-10,4632252.04,2498348000.0,0.001854126022475652
2010-08-11,4527476.46,2498348000.0,0.0018121880778818643
2010-08-12,4441573.5,2498348000.0,0.0017778041729975167
2010-08-13,4383003.3,2498348000.0,0.0017543606014854614
2010-08-16,4390812.66,2498348000.0,0.0017574864110204023
2010-08-17,4503397.600000001,2498348000.0,0.0018025501651491307
2010-08-18,4578237.3,2498348000.0,0.0018325058398589787
2010-08-19,4462398.46,2498348000.0,0.001786139665090692
2010-08-20,4416193.08,2498348000.0,0.0017676452920089595
2010-08-23,4409034.5,2498348000.0,0.0017647799666019306
2010-08-24,4416843.86,2498348000.0,0.0017679057761368713
2010-08-25,4507302.28,2498348000.0,0.001804113069916601
2010-08-26,4487778.88,2498348000.0,0.001796298546079249
2010-08-27,4558713.899999999,2498348000.0,0.0018246913160216269
2010-08-30,4526825.68,2498348000.0,0.0018119275937539525
2010-08-31,4514460.86,2498348000.0,0.00180697839532363
2010-09-01,4543095.18,2498348000.0,0.0018184396969517457
2010-09-02,4601014.600000001,2498348000.0,0.0018416227843358894
2010-09-03,4676505.08,2498348000.0,0.0018718389431736492
2010-09-07,4614030.2,2498348000.0,0.0018468324668941237
2010-09-08,4638109.06,2498348000.0,0.0018564703796268573
2010-09-09,4575634.18,2498348000.0,0.0018314639033473318
2010-09-10,4578237.3,2498348000.0,0.0018325058398589787
2010-09-13,4669346.5,2498348000.0,0.00186897361776662
2010-09-14,4679108.2,2498348000.0,0.0018728808796852961
2010-09-15,4689520.68,2498348000.0,0.0018770486257318835
2010-09-16,4668044.94,2498348000.0,0.001868452649510797
2010-09-17,4696679.26,2498348000.0,0.0018799139511389124
2010-09-20,4774122.08,2498348000.0,0.0019109115623604078
2010-09-21,4744836.9799999995,2498348000.0,0.0018991897766043799
2010-09-22,4587999.0,2498348000.0,0.0018364131017776547
2010-09-23,4461096.899999999,2498348000.0,0.0017856186968348683
2010-09-24,4556110.78,2498348000.0,0.0018236493795099804
2010-09-27,4535285.82,2498348000.0,0.0018153138874168052
2010-09-28,4565872.4799999995,2498348000.0,0.0018275566414286558
2010-09-29,4530730.36,2498348000.0,0.001813490498521423
2010-09-30,4555460.0,2498348000.0,0.0018233888953820684
2010-10-01,4623791.899999999,2498348000.0,0.0018507397288127993
2010-10-04,4649172.32,2498348000.0,0.001860898609801357
2010-10-05,4708393.3,2498348000.0,0.0018846026654413236
2010-10-06,4632902.82,2498348000.0,0.0018543865066035638
2010-10-07,4593856.0200000005,2498348000.0,0.0018387574589288603
2010-10-08,4627045.8,2498348000.0,0.001852042149452358
2010-10-11,4658283.24,2498348000.0,0.001864545387592121
2010-10-12,4639410.62,2498348000.0,0.0018569913478826809
2010-10-13,4729869.04,2498348000.0,0.0018931986416624105
2010-10-14,4778677.54,2498348000.0,0.0019127349512557898
2010-10-15,4767614.28,2498348000.0,0.0019083067210812906
2010-10-18,4885405.46,2498348000.0,0.0019554543482333125
2010-10-19,4798200.94,2498348000.0,0.0019205494750931416
2010-10-20,4861977.38,2498348000.0,0.0019460769196284905
2010-10-21,4863278.94,2498348000.0,0.001946597887884314
2010-10-22,4876945.32,2498348000.0,0.0019520680545704603
2010-10-25,4865882.06,2498348000.0,0.0019476398243959607
2010-10-26,4809264.2,2498348000.0,0.001924977705267641
2010-10-27,4819676.68,2498348000.0,0.0019291454513142283
2010-10-28,4778677.54,2498348000.0,0.0019127349512557898
2010-10-29,4781931.44,2498348000.0,0.0019140373718953487
2010-11-01,4785836.12,2498348000.0,0.001915600276662819
2010-11-02,4867834.399999999,2498348000.0,0.0019484212767796958
2010-11-03,4820978.24,2498348000.0,0.001929666419570052
2010-11-04,4819676.68,2498348000.0,0.0019291454513142283
2010-11-05,4820327.46,2498348000.0,0.0019294059354421401
2010-11-08,4829438.38,2498348000.0,0.0019330527132329042
2010-11-09,4656981.68,2851204000.0,0.0016333386457089705
2010-11-10,4712948.76,2851204000.0,0.0016529679251291733
2010-11-11,4689520.68,2851204000.0,0.0016447510174649024
2010-11-12,4627045.8,2851204000.0,0.0016228392636935133
2010-11-15,4539841.28,2851204000.0,0.001592254107387616
2010-11-16,4414240.74,2851204000.0,0.0015482023524097189
2010-11-17,4452636.76,2851204000.0,0.0015616689510817184
2010-11-18,4422050.100000001,2851204000.0,0.0015509413216311426
2010-11-19,4401225.14,2851204000.0,0.001543637403707346
2010-11-22,4372590.82,2851204000.0,0.001533594516562126
2010-11-23,4302306.58,2851204000.0,0.0015089437935693131
2010-11-24,4425954.78,2851204000.0,0.0015523108062418544
2010-11-26,4390812.66,2851204000.0,0.001539985444745448
2010-11-29,4405780.600000001,2851204000.0,0.0015452351357531768
2010-11-30,4343956.5,2851204000.0,0.001523551629416906
2010-12-01,4417494.64,2851204000.0,0.001549343589585312
2010-12-02,4475414.06,2851204000.0,0.0015696576113108705
2010-12-03,4498191.36,2851204000.0,0.0015776462715400231
2010-12-06,4510556.18,2851204000.0,0.001581982972807277
2010-12-07,4591252.899999999,2851204000.0,0.001610285654761988
2010-12-08,4520317.88,2851204000.0,0.0015854066843340568
