date,close price,J_SHE,J_TA,J_TL,market cap,PB Ratio
1980-06-23,0.58,59000000.0,213000000.0,154000000.0,,
1980-06-24,0.56,59000000.0,213000000.0,154000000.0,,
1980-06-25,0.57,59000000.0,213000000.0,154000000.0,,
1980-06-26,0.6,59000000.0,213000000.0,154000000.0,,
1980-06-27,0.59,59000000.0,213000000.0,154000000.0,,
1980-06-30,0.6,59000000.0,213000000.0,154000000.0,,
1980-07-01,0.6,59000000.0,213000000.0,154000000.0,,
1980-07-02,0.59,59000000.0,213000000.0,154000000.0,,
1980-07-03,0.59,59000000.0,213000000.0,154000000.0,,
1980-07-07,0.59,59000000.0,213000000.0,154000000.0,,
1980-07-08,0.6,59000000.0,213000000.0,154000000.0,,
1980-07-09,0.6,59000000.0,213000000.0,154000000.0,,
1980-07-10,0.64,59000000.0,213000000.0,154000000.0,,
1980-07-11,0.66,59000000.0,213000000.0,154000000.0,,
1980-07-14,0.68,59000000.0,213000000.0,154000000.0,,
1980-07-15,0.66,59000000.0,213000000.0,154000000.0,,
1980-07-16,0.67,59000000.0,213000000.0,154000000.0,,
1980-07-17,0.68,59000000.0,213000000.0,154000000.0,,
1980-07-18,0.69,59000000.0,213000000.0,154000000.0,,
1980-07-21,0.68,59000000.0,213000000.0,154000000.0,,
1980-07-22,0.66,59000000.0,213000000.0,154000000.0,,
1980-07-23,0.61,59000000.0,213000000.0,154000000.0,,
1980-07-24,0.71,59000000.0,213000000.0,154000000.0,,
1980-07-25,0.77,59000000.0,213000000.0,154000000.0,,
1980-07-28,0.76,59000000.0,213000000.0,154000000.0,,
1980-07-29,0.79,59000000.0,213000000.0,154000000.0,,
1980-07-30,0.81,59000000.0,213000000.0,154000000.0,,
1980-07-31,0.79,59000000.0,213000000.0,154000000.0,,
1980-08-01,0.79,59000000.0,213000000.0,154000000.0,,
1980-08-04,0.8,59000000.0,213000000.0,154000000.0,,
1980-08-05,0.87,59000000.0,213000000.0,154000000.0,,
1980-08-06,0.92,59000000.0,213000000.0,154000000.0,,
1980-08-07,0.88,59000000.0,213000000.0,154000000.0,,
1980-08-08,0.86,59000000.0,213000000.0,154000000.0,,
1980-08-11,0.9,59000000.0,213000000.0,154000000.0,,
1980-08-12,0.85,59000000.0,213000000.0,154000000.0,,
1980-08-13,0.91,59000000.0,213000000.0,154000000.0,,
1980-08-14,0.98,59000000.0,213000000.0,154000000.0,,
1980-08-15,1.02,59000000.0,213000000.0,154000000.0,,
1980-08-18,0.99,59000000.0,213000000.0,154000000.0,,
1980-08-19,0.99,59000000.0,213000000.0,154000000.0,,
1980-08-20,1.01,59000000.0,213000000.0,154000000.0,,
1980-08-21,1.08,59000000.0,213000000.0,154000000.0,,
1980-08-22,1.11,59000000.0,213000000.0,154000000.0,,
1980-08-25,1.12,59000000.0,213000000.0,154000000.0,,
1980-08-26,1.21,59000000.0,213000000.0,154000000.0,,
1980-08-27,1.15,59000000.0,213000000.0,154000000.0,,
1980-08-28,1.09,59000000.0,213000000.0,154000000.0,,
1980-08-29,1.12,59000000.0,213000000.0,154000000.0,,
1980-09-02,1.13,59000000.0,213000000.0,154000000.0,,
1980-09-03,1.1,59000000.0,213000000.0,154000000.0,,
1980-09-04,1.09,59000000.0,213000000.0,154000000.0,,
1980-09-05,1.1,59000000.0,213000000.0,154000000.0,,
1980-09-08,1.13,59000000.0,213000000.0,154000000.0,,
1980-09-09,1.13,59000000.0,213000000.0,154000000.0,,
1980-09-10,1.16,59000000.0,213000000.0,154000000.0,,
1980-09-11,1.15,59000000.0,213000000.0,154000000.0,,
1980-09-12,1.14,59000000.0,213000000.0,154000000.0,,
1980-09-15,1.17,59000000.0,213000000.0,154000000.0,,
1980-09-16,1.16,59000000.0,213000000.0,154000000.0,,
1980-09-17,1.15,59000000.0,213000000.0,154000000.0,,
1980-09-18,1.11,59000000.0,213000000.0,154000000.0,,
1980-09-19,1.1,59000000.0,213000000.0,154000000.0,,
1980-09-22,1.11,59000000.0,213000000.0,154000000.0,,
1980-09-23,1.16,59000000.0,213000000.0,154000000.0,,
1980-09-24,1.17,59000000.0,213000000.0,154000000.0,,
1980-09-25,1.16,59000000.0,213000000.0,154000000.0,,
1980-09-26,1.07,59000000.0,213000000.0,154000000.0,,
1980-09-29,1.03,59000000.0,213000000.0,154000000.0,,
1980-09-30,1.04,59000000.0,213000000.0,154000000.0,,
1980-10-01,1.09,59000000.0,213000000.0,154000000.0,,
1980-10-02,1.08,59000000.0,213000000.0,154000000.0,,
1980-10-03,1.09,59000000.0,213000000.0,154000000.0,,
1980-10-06,1.16,59000000.0,213000000.0,154000000.0,,
1980-10-07,1.14,59000000.0,213000000.0,154000000.0,,
1980-10-08,1.15,59000000.0,213000000.0,154000000.0,,
1980-10-09,1.15,59000000.0,213000000.0,154000000.0,,
1980-10-10,1.16,59000000.0,213000000.0,154000000.0,,
1980-10-13,1.15,59000000.0,213000000.0,154000000.0,,
1980-10-14,1.11,59000000.0,213000000.0,154000000.0,,
1980-10-15,1.15,59000000.0,213000000.0,154000000.0,,
1980-10-16,1.11,59000000.0,213000000.0,154000000.0,,
1980-10-17,1.13,59000000.0,213000000.0,154000000.0,,
1980-10-20,1.14,59000000.0,213000000.0,154000000.0,,
1980-10-21,1.24,59000000.0,213000000.0,154000000.0,,
1980-10-22,1.41,59000000.0,213000000.0,154000000.0,,
1980-10-23,1.44,59000000.0,213000000.0,154000000.0,,
1980-10-24,1.42,59000000.0,213000000.0,154000000.0,,
1980-10-27,1.36,59000000.0,213000000.0,154000000.0,,
1980-10-28,1.35,59000000.0,213000000.0,154000000.0,,
1980-10-29,1.37,59000000.0,213000000.0,154000000.0,,
1980-10-30,1.34,59000000.0,213000000.0,154000000.0,,
1980-10-31,1.34,59000000.0,213000000.0,154000000.0,,
1980-11-03,1.29,59000000.0,213000000.0,154000000.0,,
1980-11-05,1.31,59000000.0,213000000.0,154000000.0,,
1980-11-06,1.32,59000000.0,213000000.0,154000000.0,,
1980-11-07,1.27,59000000.0,213000000.0,154000000.0,,
1980-11-10,1.25,59000000.0,213000000.0,154000000.0,,
1980-11-11,1.3,59000000.0,213000000.0,154000000.0,,
1980-11-12,1.3,59000000.0,213000000.0,154000000.0,,
1980-11-13,1.42,59000000.0,213000000.0,154000000.0,,
1980-11-14,1.4,59000000.0,213000000.0,154000000.0,,
1980-11-17,1.43,59000000.0,213000000.0,154000000.0,,
1980-11-18,1.39,59000000.0,213000000.0,154000000.0,,
1980-11-19,1.31,59000000.0,213000000.0,154000000.0,,
1980-11-20,1.33,59000000.0,213000000.0,154000000.0,,
1980-11-21,1.33,59000000.0,213000000.0,154000000.0,,
1980-11-24,1.28,59000000.0,213000000.0,154000000.0,,
1980-11-25,1.35,59000000.0,213000000.0,154000000.0,,
1980-11-26,1.41,59000000.0,213000000.0,154000000.0,,
1980-11-28,1.32,59000000.0,213000000.0,154000000.0,,
1980-12-01,1.33,59000000.0,213000000.0,154000000.0,,
1980-12-02,1.33,59000000.0,213000000.0,154000000.0,,
1980-12-03,1.34,59000000.0,213000000.0,154000000.0,,
1980-12-04,1.34,59000000.0,213000000.0,154000000.0,,
1980-12-05,1.3,59000000.0,213000000.0,154000000.0,,
1980-12-08,1.25,59000000.0,213000000.0,154000000.0,,
1980-12-09,1.26,59000000.0,213000000.0,154000000.0,,
1980-12-10,1.27,59000000.0,213000000.0,154000000.0,,
1980-12-11,1.25,59000000.0,213000000.0,154000000.0,,
1980-12-12,1.25,59000000.0,213000000.0,154000000.0,,
1980-12-15,1.26,59000000.0,213000000.0,154000000.0,,
1980-12-16,1.29,59000000.0,213000000.0,154000000.0,,
1980-12-17,1.27,59000000.0,213000000.0,154000000.0,,
1980-12-18,1.32,59000000.0,213000000.0,154000000.0,,
1980-12-19,1.33,59000000.0,213000000.0,154000000.0,,
1980-12-22,1.33,59000000.0,213000000.0,154000000.0,,
1980-12-23,1.31,59000000.0,213000000.0,154000000.0,,
1980-12-24,1.35,59000000.0,213000000.0,154000000.0,,
1980-12-26,1.36,59000000.0,213000000.0,154000000.0,,
1980-12-29,1.34,59000000.0,213000000.0,154000000.0,,
1980-12-30,1.39,59000000.0,213000000.0,154000000.0,,
1980-12-31,1.37,59000000.0,213000000.0,154000000.0,,
1981-01-02,1.34,59000000.0,213000000.0,154000000.0,,
1981-01-05,1.32,59000000.0,213000000.0,154000000.0,,
1981-01-06,1.3,59000000.0,213000000.0,154000000.0,,
1981-01-07,1.23,59000000.0,213000000.0,154000000.0,,
1981-01-08,1.24,59000000.0,213000000.0,154000000.0,,
1981-01-09,1.23,59000000.0,213000000.0,154000000.0,,
1981-01-12,1.23,59000000.0,213000000.0,154000000.0,,
1981-01-13,1.24,59000000.0,213000000.0,154000000.0,,
1981-01-14,1.25,59000000.0,213000000.0,154000000.0,,
1981-01-15,1.24,59000000.0,213000000.0,154000000.0,,
1981-01-16,1.23,59000000.0,213000000.0,154000000.0,,
1981-01-19,1.22,59000000.0,213000000.0,154000000.0,,
1981-01-20,1.18,59000000.0,213000000.0,154000000.0,,
1981-01-21,1.17,59000000.0,213000000.0,154000000.0,,
1981-01-22,1.17,59000000.0,213000000.0,154000000.0,,
1981-01-23,1.17,59000000.0,213000000.0,154000000.0,,
1981-01-26,1.18,59000000.0,213000000.0,154000000.0,,
1981-01-27,1.18,59000000.0,213000000.0,154000000.0,,
1981-01-28,1.16,59000000.0,213000000.0,154000000.0,,
1981-01-29,1.16,59000000.0,213000000.0,154000000.0,,
1981-01-30,1.11,59000000.0,213000000.0,154000000.0,,
1981-02-02,1.02,59000000.0,213000000.0,154000000.0,,
1981-02-03,1.04,59000000.0,213000000.0,154000000.0,,
1981-02-04,1.04,59000000.0,213000000.0,154000000.0,,
1981-02-05,1.08,59000000.0,213000000.0,154000000.0,,
1981-02-06,1.09,59000000.0,213000000.0,154000000.0,,
1981-02-09,1.04,59000000.0,213000000.0,154000000.0,,
1981-02-10,1.04,59000000.0,213000000.0,154000000.0,,
1981-02-11,1.1,59000000.0,213000000.0,154000000.0,,
1981-02-12,1.15,59000000.0,213000000.0,154000000.0,,
1981-02-13,1.15,59000000.0,213000000.0,154000000.0,,
1981-02-17,1.18,59000000.0,213000000.0,154000000.0,,
1981-02-18,1.16,59000000.0,213000000.0,154000000.0,,
1981-02-19,1.16,59000000.0,213000000.0,154000000.0,,
1981-02-20,1.13,59000000.0,213000000.0,154000000.0,,
1981-02-23,1.12,59000000.0,213000000.0,154000000.0,,
1981-02-24,1.14,59000000.0,213000000.0,154000000.0,,
1981-02-25,1.13,59000000.0,213000000.0,154000000.0,,
1981-02-26,1.15,59000000.0,213000000.0,154000000.0,,
1981-02-27,1.27,59000000.0,213000000.0,154000000.0,,
1981-03-02,1.26,59000000.0,213000000.0,154000000.0,,
1981-03-03,1.22,59000000.0,213000000.0,154000000.0,,
1981-03-04,1.22,59000000.0,213000000.0,154000000.0,,
1981-03-05,1.23,59000000.0,213000000.0,154000000.0,,
1981-03-06,1.24,59000000.0,213000000.0,154000000.0,,
1981-03-09,1.23,59000000.0,213000000.0,154000000.0,,
1981-03-10,1.19,59000000.0,213000000.0,154000000.0,,
1981-03-11,1.18,59000000.0,213000000.0,154000000.0,,
1981-03-12,1.16,59000000.0,213000000.0,154000000.0,,
1981-03-13,1.19,59000000.0,213000000.0,154000000.0,,
1981-03-16,1.18,59000000.0,213000000.0,154000000.0,,
1981-03-17,1.26,59000000.0,213000000.0,154000000.0,,
1981-03-18,1.27,59000000.0,213000000.0,154000000.0,,
1981-03-19,1.27,59000000.0,213000000.0,154000000.0,,
1981-03-20,1.27,59000000.0,213000000.0,154000000.0,,
1981-03-23,1.3,59000000.0,213000000.0,154000000.0,,
1981-03-24,1.38,59000000.0,213000000.0,154000000.0,,
1981-03-25,1.49,59000000.0,213000000.0,154000000.0,,
1981-03-26,1.44,59000000.0,213000000.0,154000000.0,,
1981-03-27,1.42,59000000.0,213000000.0,154000000.0,,
1981-03-30,1.43,59000000.0,213000000.0,154000000.0,,
1981-03-31,1.44,59000000.0,213000000.0,154000000.0,,
1981-04-01,1.44,59000000.0,213000000.0,154000000.0,,
1981-04-02,1.44,59000000.0,213000000.0,154000000.0,,
1981-04-03,1.42,59000000.0,213000000.0,154000000.0,,
1981-04-06,1.4,59000000.0,213000000.0,154000000.0,,
1981-04-07,1.41,59000000.0,213000000.0,154000000.0,,
1981-04-08,1.4,59000000.0,213000000.0,154000000.0,,
1981-04-09,1.41,59000000.0,213000000.0,154000000.0,,
1981-04-10,1.41,59000000.0,213000000.0,154000000.0,,
1981-04-13,1.39,59000000.0,213000000.0,154000000.0,,
1981-04-14,1.4,59000000.0,213000000.0,154000000.0,,
1981-04-15,1.38,59000000.0,213000000.0,154000000.0,,
1981-04-16,1.39,59000000.0,213000000.0,154000000.0,,
1981-04-20,1.41,59000000.0,213000000.0,154000000.0,,
1981-04-21,1.38,59000000.0,213000000.0,154000000.0,,
1981-04-22,1.41,59000000.0,213000000.0,154000000.0,,
1981-04-23,1.41,59000000.0,213000000.0,154000000.0,,
1981-04-24,1.52,59000000.0,213000000.0,154000000.0,,
1981-04-27,1.51,59000000.0,213000000.0,154000000.0,,
1981-04-28,1.43,59000000.0,213000000.0,154000000.0,,
1981-04-29,1.41,59000000.0,213000000.0,154000000.0,,
1981-04-30,1.42,59000000.0,213000000.0,154000000.0,,
1981-05-01,1.54,59000000.0,213000000.0,154000000.0,,
1981-05-04,1.49,59000000.0,213000000.0,154000000.0,,
1981-05-05,1.46,59000000.0,213000000.0,154000000.0,,
1981-05-06,1.45,59000000.0,213000000.0,154000000.0,,
1981-05-07,1.5,59000000.0,213000000.0,154000000.0,,
1981-05-08,1.48,59000000.0,213000000.0,154000000.0,,
1981-05-11,1.46,59000000.0,213000000.0,154000000.0,,
1981-05-12,1.49,59000000.0,213000000.0,154000000.0,,
1981-05-13,1.49,59000000.0,213000000.0,154000000.0,,
1981-05-14,1.53,59000000.0,213000000.0,154000000.0,,
1981-05-15,1.58,59000000.0,213000000.0,154000000.0,,
1981-05-18,1.57,59000000.0,213000000.0,154000000.0,,
1981-05-19,1.53,59000000.0,213000000.0,154000000.0,,
1981-05-20,1.47,59000000.0,213000000.0,154000000.0,,
1981-05-21,1.49,59000000.0,213000000.0,154000000.0,,
1981-05-22,1.49,59000000.0,213000000.0,154000000.0,,
1981-05-26,1.47,59000000.0,213000000.0,154000000.0,,
1981-05-27,1.49,59000000.0,213000000.0,154000000.0,,
1981-05-28,1.49,59000000.0,213000000.0,154000000.0,,
1981-05-29,1.45,59000000.0,213000000.0,154000000.0,,
1981-06-01,1.44,59000000.0,213000000.0,154000000.0,,
1981-06-02,1.38,59000000.0,213000000.0,154000000.0,,
1981-06-03,1.44,59000000.0,213000000.0,154000000.0,,
1981-06-04,1.43,59000000.0,213000000.0,154000000.0,,
1981-06-05,1.41,59000000.0,213000000.0,154000000.0,,
1981-06-08,1.41,59000000.0,213000000.0,154000000.0,,
1981-06-09,1.38,59000000.0,213000000.0,154000000.0,,
1981-06-10,1.41,59000000.0,213000000.0,154000000.0,,
1981-06-11,1.45,59000000.0,213000000.0,154000000.0,,
1981-06-12,1.45,59000000.0,213000000.0,154000000.0,,
1981-06-15,1.42,59000000.0,213000000.0,154000000.0,,
1981-06-16,1.31,59000000.0,213000000.0,154000000.0,,
1981-06-17,1.41,59000000.0,213000000.0,154000000.0,,
1981-06-18,1.45,59000000.0,213000000.0,154000000.0,,
1981-06-19,1.46,59000000.0,213000000.0,154000000.0,,
1981-06-22,1.44,59000000.0,213000000.0,154000000.0,,
1981-06-23,1.44,59000000.0,213000000.0,154000000.0,,
1981-06-24,1.4,59000000.0,213000000.0,154000000.0,,
1981-06-25,1.36,59000000.0,213000000.0,154000000.0,,
1981-06-26,1.34,59000000.0,213000000.0,154000000.0,,
1981-06-29,1.32,59000000.0,213000000.0,154000000.0,,
1981-06-30,1.31,59000000.0,213000000.0,154000000.0,,
1981-07-01,1.22,59000000.0,213000000.0,154000000.0,,
1981-07-02,1.25,59000000.0,213000000.0,154000000.0,,
1981-07-06,1.22,59000000.0,213000000.0,154000000.0,,
1981-07-07,1.17,59000000.0,213000000.0,154000000.0,,
1981-07-08,1.24,59000000.0,213000000.0,154000000.0,,
1981-07-09,1.23,59000000.0,213000000.0,154000000.0,,
1981-07-10,1.27,59000000.0,213000000.0,154000000.0,,
1981-07-13,1.34,59000000.0,213000000.0,154000000.0,,
1981-07-14,1.33,59000000.0,213000000.0,154000000.0,,
1981-07-15,1.36,59000000.0,213000000.0,154000000.0,,
1981-07-16,1.34,59000000.0,213000000.0,154000000.0,,
1981-07-17,1.37,59000000.0,213000000.0,154000000.0,,
1981-07-20,1.33,59000000.0,213000000.0,154000000.0,,
1981-07-21,1.35,59000000.0,213000000.0,154000000.0,,
1981-07-22,1.31,59000000.0,213000000.0,154000000.0,,
1981-07-23,1.37,59000000.0,213000000.0,154000000.0,,
1981-07-24,1.34,59000000.0,213000000.0,154000000.0,,
1981-07-27,1.36,59000000.0,213000000.0,154000000.0,,
1981-07-28,1.36,59000000.0,213000000.0,154000000.0,,
1981-07-29,1.36,59000000.0,213000000.0,154000000.0,,
1981-07-30,1.36,59000000.0,213000000.0,154000000.0,,
1981-07-31,1.36,59000000.0,213000000.0,154000000.0,,
1981-08-03,1.34,59000000.0,213000000.0,154000000.0,,
1981-08-04,1.3,59000000.0,213000000.0,154000000.0,,
1981-08-05,1.31,59000000.0,213000000.0,154000000.0,,
1981-08-06,1.31,59000000.0,213000000.0,154000000.0,,
1981-08-07,1.32,59000000.0,213000000.0,154000000.0,,
1981-08-10,1.32,59000000.0,213000000.0,154000000.0,,
1981-08-11,1.32,59000000.0,213000000.0,154000000.0,,
1981-08-12,1.23,59000000.0,213000000.0,154000000.0,,
1981-08-13,1.29,59000000.0,213000000.0,154000000.0,,
1981-08-14,1.32,59000000.0,213000000.0,154000000.0,,
1981-08-17,1.32,59000000.0,213000000.0,154000000.0,,
1981-08-18,1.3,59000000.0,213000000.0,154000000.0,,
1981-08-19,1.32,59000000.0,213000000.0,154000000.0,,
1981-08-20,1.28,59000000.0,213000000.0,154000000.0,,
1981-08-21,1.27,59000000.0,213000000.0,154000000.0,,
1981-08-24,1.22,59000000.0,213000000.0,154000000.0,,
1981-08-25,1.21,59000000.0,213000000.0,154000000.0,,
1981-08-26,1.23,59000000.0,213000000.0,154000000.0,,
1981-08-27,1.22,59000000.0,213000000.0,154000000.0,,
1981-08-28,1.24,59000000.0,213000000.0,154000000.0,,
1981-08-31,1.21,59000000.0,213000000.0,154000000.0,,
1981-09-01,1.22,59000000.0,213000000.0,154000000.0,,
1981-09-02,1.23,59000000.0,213000000.0,154000000.0,,
1981-09-03,1.19,59000000.0,213000000.0,154000000.0,,
1981-09-04,1.15,59000000.0,213000000.0,154000000.0,,
1981-09-08,1.12,59000000.0,213000000.0,154000000.0,,
1981-09-09,1.1,59000000.0,213000000.0,154000000.0,,
1981-09-10,1.14,59000000.0,213000000.0,154000000.0,,
1981-09-11,1.11,59000000.0,213000000.0,154000000.0,,
1981-09-14,1.1,59000000.0,213000000.0,154000000.0,,
1981-09-15,1.09,59000000.0,213000000.0,154000000.0,,
1981-09-16,1.1,59000000.0,213000000.0,154000000.0,,
1981-09-17,1.04,59000000.0,213000000.0,154000000.0,,
1981-09-18,1.03,59000000.0,213000000.0,154000000.0,,
1981-09-21,1.11,59000000.0,213000000.0,154000000.0,,
1981-09-22,1.09,59000000.0,213000000.0,154000000.0,,
1981-09-23,1.07,59000000.0,213000000.0,154000000.0,,
1981-09-24,1.05,59000000.0,213000000.0,154000000.0,,
1981-09-25,1.02,59000000.0,213000000.0,154000000.0,,
1981-09-28,1.01,59000000.0,213000000.0,154000000.0,,
1981-09-29,1.03,59000000.0,213000000.0,154000000.0,,
1981-09-30,1.0,59000000.0,213000000.0,154000000.0,,
1981-10-01,1.0,59000000.0,213000000.0,154000000.0,,
1981-10-02,1.0,59000000.0,213000000.0,154000000.0,,
1981-10-05,1.02,59000000.0,213000000.0,154000000.0,,
1981-10-06,1.06,59000000.0,213000000.0,154000000.0,,
1981-10-07,1.13,59000000.0,213000000.0,154000000.0,,
1981-10-08,1.18,59000000.0,213000000.0,154000000.0,,
1981-10-09,1.13,59000000.0,213000000.0,154000000.0,,
1981-10-12,1.14,59000000.0,213000000.0,154000000.0,,
1981-10-13,1.1,59000000.0,213000000.0,154000000.0,,
1981-10-14,1.03,59000000.0,213000000.0,154000000.0,,
1981-10-15,1.03,59000000.0,213000000.0,154000000.0,,
1981-10-16,1.05,59000000.0,213000000.0,154000000.0,,
1981-10-19,1.0,59000000.0,213000000.0,154000000.0,,
1981-10-20,1.0,59000000.0,213000000.0,154000000.0,,
1981-10-21,0.98,59000000.0,213000000.0,154000000.0,,
1981-10-22,1.0,59000000.0,213000000.0,154000000.0,,
1981-10-23,0.98,59000000.0,213000000.0,154000000.0,,
1981-10-26,0.99,59000000.0,213000000.0,154000000.0,,
1981-10-27,1.03,59000000.0,213000000.0,154000000.0,,
1981-10-28,1.09,59000000.0,213000000.0,154000000.0,,
1981-10-29,1.09,59000000.0,213000000.0,154000000.0,,
1981-10-30,1.06,59000000.0,213000000.0,154000000.0,,
1981-11-02,1.02,59000000.0,213000000.0,154000000.0,,
1981-11-03,1.08,59000000.0,213000000.0,154000000.0,,
1981-11-04,1.09,59000000.0,213000000.0,154000000.0,,
1981-11-05,1.13,59000000.0,213000000.0,154000000.0,,
1981-11-06,1.1,59000000.0,213000000.0,154000000.0,,
1981-11-09,1.08,59000000.0,213000000.0,154000000.0,,
1981-11-10,1.1,59000000.0,213000000.0,154000000.0,,
1981-11-11,1.09,59000000.0,213000000.0,154000000.0,,
1981-11-12,1.09,59000000.0,213000000.0,154000000.0,,
1981-11-13,1.1,59000000.0,213000000.0,154000000.0,,
1981-11-16,1.0,59000000.0,213000000.0,154000000.0,,
1981-11-17,1.06,59000000.0,213000000.0,154000000.0,,
1981-11-18,1.09,59000000.0,213000000.0,154000000.0,,
1981-11-19,1.08,59000000.0,213000000.0,154000000.0,,
1981-11-20,1.09,59000000.0,213000000.0,154000000.0,,
1981-11-23,1.12,59000000.0,213000000.0,154000000.0,,
1981-11-24,1.13,59000000.0,213000000.0,154000000.0,,
1981-11-25,1.13,59000000.0,213000000.0,154000000.0,,
1981-11-27,1.12,59000000.0,213000000.0,154000000.0,,
1981-11-30,1.15,59000000.0,213000000.0,154000000.0,,
1981-12-01,1.13,59000000.0,213000000.0,154000000.0,,
1981-12-02,1.09,59000000.0,213000000.0,154000000.0,,
1981-12-03,1.08,59000000.0,213000000.0,154000000.0,,
1981-12-04,1.08,59000000.0,213000000.0,154000000.0,,
1981-12-07,1.05,59000000.0,213000000.0,154000000.0,,
1981-12-08,1.05,59000000.0,213000000.0,154000000.0,,
1981-12-09,1.03,59000000.0,213000000.0,154000000.0,,
1981-12-10,1.06,59000000.0,213000000.0,154000000.0,,
1981-12-11,1.03,59000000.0,213000000.0,154000000.0,,
1981-12-14,1.0,59000000.0,213000000.0,154000000.0,,
1981-12-15,0.97,59000000.0,213000000.0,154000000.0,,
1981-12-16,1.0,59000000.0,213000000.0,154000000.0,,
1981-12-17,1.02,59000000.0,213000000.0,154000000.0,,
1981-12-18,1.06,59000000.0,213000000.0,154000000.0,,
1981-12-21,1.02,59000000.0,213000000.0,154000000.0,,
1981-12-22,1.02,59000000.0,213000000.0,154000000.0,,
