date,close price,IQV_SHE,IQV_TA,IQV_TL,market cap,PB Ratio
2013-06-27,42.33,-1323000000.0,2427000000.0,3749000000.0,5192155470.0,-3.924531723356009
2013-06-28,42.56,-1323000000.0,2427000000.0,3749000000.0,5220367040.0,-3.9458556613756612
2013-07-01,42.95,-1323000000.0,2427000000.0,3749000000.0,5420075250.0,-4.0968066893424036
2013-07-02,43.06,-1323000000.0,2427000000.0,3749000000.0,5433956700.0,-4.107299092970521
2013-07-03,43.62,-1323000000.0,2427000000.0,3749000000.0,5504625900.0,-4.1607149659863945
2013-07-05,43.24,-1323000000.0,2427000000.0,3749000000.0,5456671800.0,-4.124468480725624
2013-07-08,43.93,-1323000000.0,2427000000.0,3749000000.0,5543746350.0,-4.190284467120182
2013-07-09,43.69,-1323000000.0,2427000000.0,3749000000.0,5513459550.0,-4.1673919501133785
2013-07-10,43.61,-1323000000.0,2427000000.0,3749000000.0,5503363950.0,-4.159761111111111
2013-07-11,43.27,-1323000000.0,2427000000.0,3749000000.0,5460457650.0,-4.127330045351474
2013-07-12,43.5,-1323000000.0,2427000000.0,3749000000.0,5489482500.0,-4.149268707482993
2013-07-15,43.65,-1323000000.0,2427000000.0,3749000000.0,5508411750.0,-4.163576530612245
2013-07-16,43.74,-1323000000.0,2427000000.0,3749000000.0,5519769300.0,-4.172161224489796
2013-07-17,43.83,-1323000000.0,2427000000.0,3749000000.0,5531126850.0,-4.1807459183673465
2013-07-18,44.04,-1323000000.0,2427000000.0,3749000000.0,5557627800.0,-4.2007768707482995
2013-07-19,44.07,-1323000000.0,2427000000.0,3749000000.0,5561413650.0,-4.20363843537415
2013-07-22,44.57,-1323000000.0,2427000000.0,3749000000.0,5624511150.0,-4.251331179138322
2013-07-23,44.32,-1323000000.0,2427000000.0,3749000000.0,5592962400.0,-4.227484807256236
2013-07-24,43.52,-1323000000.0,2427000000.0,3749000000.0,5492006400.0,-4.15117641723356
2013-07-25,43.48,-1323000000.0,2427000000.0,3749000000.0,5486958600.0,-4.147360997732426
2013-07-26,43.27,-1323000000.0,2427000000.0,3749000000.0,5460457650.0,-4.127330045351474
2013-07-29,43.47,-1323000000.0,2427000000.0,3749000000.0,5485696650.0,-4.146407142857143
2013-07-30,43.39,-1323000000.0,2427000000.0,3749000000.0,5475601050.0,-4.1387763038548755
2013-07-31,44.85,-1323000000.0,2427000000.0,3749000000.0,5659845750.0,-4.2780391156462585
2013-08-01,46.29,-798000000.0,2648000000.0,3446000000.0,5841566550.0,-7.3202588345864665
2013-08-02,45.22,-798000000.0,2648000000.0,3446000000.0,5706537900.0,-7.15105
2013-08-05,45.33,-798000000.0,2648000000.0,3446000000.0,5720419350.0,-7.16844530075188
2013-08-06,45.95,-798000000.0,2648000000.0,3446000000.0,5798660250.0,-7.266491541353384
2013-08-07,45.54,-798000000.0,2648000000.0,3446000000.0,5746920300.0,-7.201654511278195
2013-08-08,45.38,-798000000.0,2648000000.0,3446000000.0,5726729100.0,-7.176352255639098
2013-08-09,45.64,-798000000.0,2648000000.0,3446000000.0,5759539800.0,-7.217468421052631
2013-08-12,45.58,-798000000.0,2648000000.0,3446000000.0,5751968100.0,-7.20798007518797
2013-08-13,45.38,-798000000.0,2648000000.0,3446000000.0,5726729100.0,-7.176352255639098
2013-08-14,45.3,-798000000.0,2648000000.0,3446000000.0,5716633500.0,-7.163701127819549
2013-08-15,44.75,-798000000.0,2648000000.0,3446000000.0,5647226250.0,-7.076724624060151
2013-08-16,44.16,-798000000.0,2648000000.0,3446000000.0,5572771200.0,-6.983422556390978
2013-08-19,44.32,-798000000.0,2648000000.0,3446000000.0,5592962400.0,-7.008724812030075
2013-08-20,44.29,-798000000.0,2648000000.0,3446000000.0,5589176550.0,-7.003980639097744
2013-08-21,44.0,-798000000.0,2648000000.0,3446000000.0,5552580000.0,-6.9581203007518795
2013-08-22,43.66,-798000000.0,2648000000.0,3446000000.0,5509673700.0,-6.904353007518797
2013-08-23,43.53,-798000000.0,2648000000.0,3446000000.0,5493268350.0,-6.8837949248120305
2013-08-26,43.43,-798000000.0,2648000000.0,3446000000.0,5480648850.0,-6.867981015037594
2013-08-27,43.12,-798000000.0,2648000000.0,3446000000.0,5441528400.0,-6.818957894736842
2013-08-28,43.98,-798000000.0,2648000000.0,3446000000.0,5550056100.0,-6.954957518796992
2013-08-29,43.9,-798000000.0,2648000000.0,3446000000.0,5539960500.0,-6.942306390977444
2013-08-30,43.26,-798000000.0,2648000000.0,3446000000.0,5459195700.0,-6.841097368421052
2013-09-03,43.1,-798000000.0,2648000000.0,3446000000.0,5439004500.0,-6.815795112781955
2013-09-04,43.23,-798000000.0,2648000000.0,3446000000.0,5455409850.0,-6.836353195488722
2013-09-05,43.19,-798000000.0,2648000000.0,3446000000.0,5450362050.0,-6.830027631578948
2013-09-06,42.82,-798000000.0,2648000000.0,3446000000.0,5403669900.0,-6.771516165413534
2013-09-09,43.15,-798000000.0,2648000000.0,3446000000.0,5445314250.0,-6.823702067669173
2013-09-10,43.77,-798000000.0,2648000000.0,3446000000.0,5523555150.0,-6.9217483082706766
2013-09-11,43.73,-798000000.0,2648000000.0,3446000000.0,5518507350.0,-6.915422744360902
2013-09-12,44.47,-798000000.0,2648000000.0,3446000000.0,5611891650.0,-7.032445676691729
2013-09-13,44.37,-798000000.0,2648000000.0,3446000000.0,5599272150.0,-7.0166317669172935
2013-09-16,44.45,-798000000.0,2648000000.0,3446000000.0,5609367750.0,-7.029282894736842
2013-09-17,44.77,-798000000.0,2648000000.0,3446000000.0,5649750150.0,-7.079887406015038
2013-09-18,45.09,-798000000.0,2648000000.0,3446000000.0,5690132550.0,-7.1304919172932335
2013-09-19,44.0,-798000000.0,2648000000.0,3446000000.0,5552580000.0,-6.9581203007518795
2013-09-20,44.72,-798000000.0,2648000000.0,3446000000.0,5643440400.0,-7.0719804511278195
2013-09-23,44.86,-798000000.0,2648000000.0,3446000000.0,5661107700.0,-7.09411992481203
2013-09-24,44.76,-798000000.0,2648000000.0,3446000000.0,5648488200.0,-7.078306015037594
2013-09-25,44.69,-798000000.0,2648000000.0,3446000000.0,5639654550.0,-7.067236278195489
2013-09-26,45.1,-798000000.0,2648000000.0,3446000000.0,5691394500.0,-7.132073308270677
2013-09-27,44.93,-798000000.0,2648000000.0,3446000000.0,5669941350.0,-7.105189661654135
2013-09-30,44.88,-798000000.0,2648000000.0,3446000000.0,5663631600.0,-7.097282706766917
2013-10-01,44.67,-798000000.0,2648000000.0,3446000000.0,5711595540.0,-7.157387894736842
2013-10-02,44.04,-798000000.0,2648000000.0,3446000000.0,5631042480.0,-7.056444210526315
2013-10-03,43.25,-798000000.0,2648000000.0,3446000000.0,5530031500.0,-6.92986403508772
2013-10-04,43.98,-798000000.0,2648000000.0,3446000000.0,5623370760.0,-7.046830526315789
2013-10-07,42.55,-798000000.0,2648000000.0,3446000000.0,5440528100.0,-6.8177043859649125
2013-10-08,41.58,-798000000.0,2648000000.0,3446000000.0,5316501960.0,-6.662283157894737
2013-10-09,42.22,-798000000.0,2648000000.0,3446000000.0,5398333640.0,-6.764829122807018
2013-10-10,42.57,-798000000.0,2648000000.0,3446000000.0,5443085340.0,-6.820908947368421
2013-10-11,42.23,-798000000.0,2648000000.0,3446000000.0,5399612260.0,-6.766431403508772
2013-10-14,42.02,-798000000.0,2648000000.0,3446000000.0,5372761240.0,-6.73278350877193
2013-10-15,41.99,-798000000.0,2648000000.0,3446000000.0,5368925380.0,-6.727976666666667
2013-10-16,43.12,-798000000.0,2648000000.0,3446000000.0,5513409440.0,-6.909034385964913
2013-10-17,43.53,-798000000.0,2648000000.0,3446000000.0,5565832860.0,-6.9747278947368425
2013-10-18,43.93,-798000000.0,2648000000.0,3446000000.0,5616977660.0,-7.038819122807017
2013-10-21,43.98,-798000000.0,2648000000.0,3446000000.0,5623370760.0,-7.046830526315789
2013-10-22,44.11,-798000000.0,2648000000.0,3446000000.0,5639992820.0,-7.067660175438596
2013-10-23,43.81,-798000000.0,2648000000.0,3446000000.0,5601634220.0,-7.0195917543859645
2013-10-24,44.55,-798000000.0,2648000000.0,3446000000.0,5696252100.0,-7.138160526315789
2013-10-25,44.31,-798000000.0,2648000000.0,3446000000.0,5665565220.0,-7.099705789473684
2013-10-28,43.9,-798000000.0,2648000000.0,3446000000.0,5613141800.0,-7.034012280701754
2013-10-29,43.77,-798000000.0,2648000000.0,3446000000.0,5596519740.0,-7.013182631578947
2013-10-30,43.38,-798000000.0,2648000000.0,3446000000.0,5546653560.0,-6.950693684210527
2013-10-31,41.99,-712000000.0,2842000000.0,3554000000.0,5368925380.0,-7.540625533707865
2013-11-01,43.43,-712000000.0,2842000000.0,3554000000.0,5553046660.0,-7.799222837078652
2013-11-04,44.2,-712000000.0,2842000000.0,3554000000.0,5651500400.0,-7.937500561797753
2013-11-05,44.09,-712000000.0,2842000000.0,3554000000.0,5637435580.0,-7.9177466011235955
2013-11-06,44.0,-712000000.0,2842000000.0,3554000000.0,5625928000.0,-7.901584269662921
2013-11-07,44.05,-712000000.0,2842000000.0,3554000000.0,5632321100.0,-7.910563342696629
2013-11-08,44.09,-712000000.0,2842000000.0,3554000000.0,5637435580.0,-7.9177466011235955
2013-11-11,43.98,-712000000.0,2842000000.0,3554000000.0,5623370760.0,-7.897992640449438
2013-11-12,44.14,-712000000.0,2842000000.0,3554000000.0,5643828680.0,-7.926725674157304
2013-11-13,44.37,-712000000.0,2842000000.0,3554000000.0,5673236940.0,-7.96802941011236
2013-11-14,43.97,-712000000.0,2842000000.0,3554000000.0,5622092140.0,-7.896196825842696
2013-11-15,43.98,-712000000.0,2842000000.0,3554000000.0,5623370760.0,-7.897992640449438
2013-11-18,43.31,-712000000.0,2842000000.0,3554000000.0,5537703220.0,-7.777673061797753
2013-11-19,42.86,-712000000.0,2842000000.0,3554000000.0,5480165320.0,-7.696861404494382
2013-11-20,42.88,-712000000.0,2842000000.0,3554000000.0,5482722560.0,-7.700453033707865
2013-11-21,43.25,-712000000.0,2842000000.0,3554000000.0,5530031500.0,-7.766898174157303
2013-11-22,43.11,-712000000.0,2842000000.0,3554000000.0,5512130820.0,-7.7417567696629215
2013-11-25,42.7,-712000000.0,2842000000.0,3554000000.0,5459707400.0,-7.668128370786516
2013-11-26,43.0,-712000000.0,2842000000.0,3554000000.0,5498066000.0,-7.722002808988764
2013-11-27,42.99,-712000000.0,2842000000.0,3554000000.0,5496787380.0,-7.720206994382022
2013-11-29,43.19,-712000000.0,2842000000.0,3554000000.0,5522359780.0,-7.756123286516854
2013-12-02,42.79,-712000000.0,2842000000.0,3554000000.0,5471214980.0,-7.684290702247191
2013-12-03,42.35,-712000000.0,2842000000.0,3554000000.0,5414955700.0,-7.605274859550562
2013-12-04,41.94,-712000000.0,2842000000.0,3554000000.0,5362532280.0,-7.531646460674157
2013-12-05,41.87,-712000000.0,2842000000.0,3554000000.0,5353581940.0,-7.5190757584269665
2013-12-06,42.03,-712000000.0,2842000000.0,3554000000.0,5374039860.0,-7.547808792134831
2013-12-09,42.74,-712000000.0,2842000000.0,3554000000.0,5464821880.0,-7.675311629213483
2013-12-10,43.73,-712000000.0,2842000000.0,3554000000.0,5591405260.0,-7.8530972752808985
2013-12-11,43.77,-712000000.0,2842000000.0,3554000000.0,5596519740.0,-7.860280533707865
2013-12-12,45.07,-712000000.0,2842000000.0,3554000000.0,5762740340.0,-8.09373643258427
2013-12-13,44.97,-712000000.0,2842000000.0,3554000000.0,5749954140.0,-8.075778286516854
2013-12-16,45.15,-712000000.0,2842000000.0,3554000000.0,5772969300.0,-8.108102949438202
2013-12-17,45.22,-712000000.0,2842000000.0,3554000000.0,5781919640.0,-8.120673651685394
2013-12-18,45.68,-712000000.0,2842000000.0,3554000000.0,5840736160.0,-8.203281123595506
2013-12-19,45.16,-712000000.0,2842000000.0,3554000000.0,5774247920.0,-8.109898764044944
2013-12-20,45.42,-712000000.0,2842000000.0,3554000000.0,5807492040.0,-8.156589943820224
2013-12-23,46.2,-712000000.0,2842000000.0,3554000000.0,5907224400.0,-8.296663483146068
2013-12-24,46.4,-712000000.0,2842000000.0,3554000000.0,5932796800.0,-8.332579775280898
2013-12-26,46.48,-712000000.0,2842000000.0,3554000000.0,5943025760.0,-8.346946292134831
2013-12-27,46.4,-712000000.0,2842000000.0,3554000000.0,5932796800.0,-8.332579775280898
2013-12-30,46.45,-712000000.0,2842000000.0,3554000000.0,5939189900.0,-8.341558848314607
2013-12-31,46.34,-712000000.0,2842000000.0,3554000000.0,5925125080.0,-8.32180488764045
2014-01-02,45.8,-712000000.0,2842000000.0,3554000000.0,6093232000.0,-8.55791011235955
2014-01-03,46.29,-712000000.0,2842000000.0,3554000000.0,6158421600.0,-8.649468539325843
2014-01-06,46.03,-712000000.0,2842000000.0,3554000000.0,6123831200.0,-8.600886516853933
2014-01-07,46.79,-712000000.0,2842000000.0,3554000000.0,6224941600.0,-8.742895505617977
2014-01-08,47.42,-712000000.0,2842000000.0,3554000000.0,6308756800.0,-8.860613483146068
2014-01-09,47.84,-712000000.0,2842000000.0,3554000000.0,6364633600.0,-8.93909213483146
2014-01-10,48.61,-712000000.0,2842000000.0,3554000000.0,6467074400.0,-9.082969662921348
2014-01-13,49.16,-712000000.0,2842000000.0,3554000000.0,6540246400.0,-9.185739325842697
2014-01-14,49.0,-712000000.0,2842000000.0,3554000000.0,6518960000.0,-9.155842696629213
2014-01-15,49.5,-712000000.0,2842000000.0,3554000000.0,6585480000.0,-9.249269662921348
2014-01-16,49.78,-712000000.0,2842000000.0,3554000000.0,6622731200.0,-9.301588764044944
2014-01-17,48.98,-712000000.0,2842000000.0,3554000000.0,6516299200.0,-9.152105617977528
2014-01-21,48.15,-712000000.0,2842000000.0,3554000000.0,6405876000.0,-8.997016853932584
2014-01-22,48.01,-712000000.0,2842000000.0,3554000000.0,6387250400.0,-8.970857303370787
2014-01-23,47.74,-712000000.0,2842000000.0,3554000000.0,6351329600.0,-8.920406741573034
2014-01-24,46.21,-712000000.0,2842000000.0,3554000000.0,6147778400.0,-8.6345202247191
2014-01-27,46.54,-712000000.0,2842000000.0,3554000000.0,6191681600.0,-8.69618202247191
2014-01-28,47.3,-712000000.0,2842000000.0,3554000000.0,6292792000.0,-8.838191011235955
2014-01-29,46.43,-712000000.0,2842000000.0,3554000000.0,6177047200.0,-8.67562808988764
2014-01-30,47.7,-712000000.0,2842000000.0,3554000000.0,6346008000.0,-8.912932584269663
2014-01-31,47.63,-712000000.0,2842000000.0,3554000000.0,6336695200.0,-8.899852808988763
2014-02-03,46.43,-712000000.0,2842000000.0,3554000000.0,6177047200.0,-8.67562808988764
2014-02-04,46.61,-712000000.0,2842000000.0,3554000000.0,6200994400.0,-8.70926179775281
2014-02-05,48.37,-712000000.0,2842000000.0,3554000000.0,6435144800.0,-9.038124719101123
2014-02-06,49.0,-712000000.0,2842000000.0,3554000000.0,6518960000.0,-9.155842696629213
2014-02-07,48.23,-712000000.0,2842000000.0,3554000000.0,6416519200.0,-9.011965168539326
2014-02-10,48.61,-712000000.0,2842000000.0,3554000000.0,6467074400.0,-9.082969662921348
2014-02-11,49.15,-712000000.0,2842000000.0,3554000000.0,6538916000.0,-9.183870786516854
2014-02-12,49.44,-712000000.0,2842000000.0,3554000000.0,6577497600.0,-9.238058426966292
2014-02-13,52.2,-667000000.0,3067000000.0,3734000000.0,6944688000.0,-10.411826086956522
2014-02-14,53.15,-667000000.0,3067000000.0,3734000000.0,7071076000.0,-10.601313343328336
2014-02-18,53.77,-667000000.0,3067000000.0,3734000000.0,7153560800.0,-10.724978710644677
2014-02-19,54.94,-667000000.0,3067000000.0,3734000000.0,7309217600.0,-10.958347226386806
2014-02-20,54.54,-667000000.0,3067000000.0,3734000000.0,7256001600.0,-10.878563118440779
2014-02-21,53.93,-667000000.0,3067000000.0,3734000000.0,7174847200.0,-10.756892353823089
2014-02-24,53.63,-667000000.0,3067000000.0,3734000000.0,7134935200.0,-10.697054272863568
2014-02-25,53.26,-667000000.0,3067000000.0,3734000000.0,7085710400.0,-10.623253973013494
2014-02-26,53.62,-667000000.0,3067000000.0,3734000000.0,7133604800.0,-10.695059670164918
2014-02-27,53.5,-667000000.0,3067000000.0,3734000000.0,7117640000.0,-10.67112443778111
2014-02-28,54.15,-667000000.0,3067000000.0,3734000000.0,7204116000.0,-10.800773613193403
2014-03-03,52.87,-667000000.0,3067000000.0,3734000000.0,7033824800.0,-10.545464467766116
2014-03-04,54.06,-667000000.0,3067000000.0,3734000000.0,7192142400.0,-10.782822188905547
2014-03-05,54.12,-667000000.0,3067000000.0,3734000000.0,7200124800.0,-10.794789805097452
2014-03-06,54.48,-667000000.0,3067000000.0,3734000000.0,7248019200.0,-10.866595502248876
2014-03-07,54.11,-667000000.0,3067000000.0,3734000000.0,7198794400.0,-10.7927952023988
2014-03-10,54.3,-667000000.0,3067000000.0,3734000000.0,7224072000.0,-10.830692653673163
2014-03-11,52.81,-667000000.0,3067000000.0,3734000000.0,7025842400.0,-10.533496851574213
2014-03-12,52.82,-667000000.0,3067000000.0,3734000000.0,7027172800.0,-10.535491454272863
2014-03-13,51.24,-667000000.0,3067000000.0,3734000000.0,6816969600.0,-10.220344227886057
2014-03-14,52.17,-667000000.0,3067000000.0,3734000000.0,6940696800.0,-10.40584227886057
2014-03-17,52.45,-667000000.0,3067000000.0,3734000000.0,6977948000.0,-10.46169115442279
2014-03-18,52.96,-667000000.0,3067000000.0,3734000000.0,7045798400.0,-10.563415892053973
2014-03-19,52.72,-667000000.0,3067000000.0,3734000000.0,7013868800.0,-10.515545427286357
2014-03-20,52.92,-667000000.0,3067000000.0,3734000000.0,7040476800.0,-10.55543748125937
2014-03-21,51.02,-667000000.0,3067000000.0,3734000000.0,6787700800.0,-10.176462968515741
2014-03-24,50.44,-667000000.0,3067000000.0,3734000000.0,6710537600.0,-10.060776011994003
2014-03-25,49.8,-667000000.0,3067000000.0,3734000000.0,6625392000.0,-9.93312143928036
2014-03-26,50.01,-667000000.0,3067000000.0,3734000000.0,6653330400.0,-9.975008095952024
2014-03-27,50.06,-667000000.0,3067000000.0,3734000000.0,6659982400.0,-9.984981109445277
2014-03-28,49.97,-667000000.0,3067000000.0,3734000000.0,6648008800.0,-9.96702968515742
2014-03-31,50.77,-667000000.0,3067000000.0,3734000000.0,6754440800.0,-10.126597901049475
2014-04-01,51.11,-667000000.0,3067000000.0,3734000000.0,6774170510.0,-10.156177676161919
2014-04-02,51.07,-667000000.0,3067000000.0,3734000000.0,6768868870.0,-10.148229190404798
2014-04-03,50.94,-667000000.0,3067000000.0,3734000000.0,6751638540.0,-10.122396611694153
2014-04-04,50.11,-667000000.0,3067000000.0,3734000000.0,6641629510.0,-9.957465532233883
2014-04-07,49.71,-667000000.0,3067000000.0,3734000000.0,6588613110.0,-9.877980674662668
2014-04-08,51.05,-667000000.0,3067000000.0,3734000000.0,6766218050.0,-10.144254947526237
2014-04-09,51.34,-667000000.0,3067000000.0,3734000000.0,6804654940.0,-10.201881469265368
2014-04-10,51.4,-667000000.0,3067000000.0,3734000000.0,6812607400.0,-10.21380419790105
2014-04-11,50.28,-667000000.0,3067000000.0,3734000000.0,6664161480.0,-9.991246596701648
2014-04-14,50.55,-667000000.0,3067000000.0,3734000000.0,6699947550.0,-10.044898875562218
2014-04-15,50.67,-667000000.0,3067000000.0,3734000000.0,6715852470.0,-10.068744332833583
2014-04-16,50.6,-667000000.0,3067000000.0,3734000000.0,6706574600.0,-10.05483448275862
2014-04-17,50.22,-667000000.0,3067000000.0,3734000000.0,6656209020.0,-9.979323868065967
2014-04-21,50.68,-667000000.0,3067000000.0,3734000000.0,6717177880.0,-10.070731454272863
2014-04-22,49.95,-667000000.0,3067000000.0,3734000000.0,6620422950.0,-9.925671589205397
2014-04-23,49.47,-667000000.0,3067000000.0,3734000000.0,6556803270.0,-9.83028976011994
2014-04-24,49.94,-667000000.0,3067000000.0,3734000000.0,6619097540.0,-9.923684467766117
2014-04-25,49.39,-667000000.0,3067000000.0,3734000000.0,6546199990.0,-9.814392788605698
2014-04-28,47.52,-667000000.0,3067000000.0,3734000000.0,6298348320.0,-9.44280107946027
2014-04-29,47.58,-667000000.0,3067000000.0,3734000000.0,6306300780.0,-9.454723808095952
2014-04-30,47.13,-667000000.0,3067000000.0,3734000000.0,6246657330.0,-9.365303343328335
2014-05-01,48.76,-559000000.0,3062000000.0,3621000000.0,6462699160.0,-11.561179177101968
2014-05-02,47.32,-559000000.0,3062000000.0,3621000000.0,6271840120.0,-11.21974976744186
2014-05-05,46.99,-559000000.0,3062000000.0,3621000000.0,6228101590.0,-11.141505527728086
2014-05-06,46.75,-559000000.0,3062000000.0,3621000000.0,6196291750.0,-11.084600626118068
2014-05-07,47.35,-559000000.0,3062000000.0,3621000000.0,6275816350.0,-11.226862880143113
2014-05-08,46.99,-559000000.0,3062000000.0,3621000000.0,6228101590.0,-11.141505527728086
2014-05-09,47.54,-559000000.0,3062000000.0,3621000000.0,6300999140.0,-11.27191259391771
2014-05-12,47.87,-559000000.0,3062000000.0,3621000000.0,6344737670.0,-11.350156833631484
2014-05-13,47.5,-559000000.0,3062000000.0,3621000000.0,6295697500.0,-11.262428443649373
2014-05-14,47.76,-559000000.0,3062000000.0,3621000000.0,6330158160.0,-11.32407542039356
2014-05-15,49.22,-559000000.0,3062000000.0,3621000000.0,6523668020.0,-11.670246905187835
2014-05-16,49.6,-559000000.0,3062000000.0,3621000000.0,6574033600.0,-11.760346332737031
2014-05-19,49.81,-559000000.0,3062000000.0,3621000000.0,6601867210.0,-11.810138121645796
2014-05-20,50.4,-559000000.0,3062000000.0,3621000000.0,6680066400.0,-11.950029338103757
2014-05-21,50.64,-559000000.0,3062000000.0,3621000000.0,6711876240.0,-12.006934239713775
2014-05-22,50.89,-559000000.0,3062000000.0,3621000000.0,6745011490.0,-12.066210178890877
2014-05-23,51.24,-559000000.0,3062000000.0,3621000000.0,6791400840.0,-12.149196493738819
2014-05-27,51.26,-559000000.0,3062000000.0,3621000000.0,6794051660.0,-12.153938568872988
2014-05-28,50.87,-559000000.0,3062000000.0,3621000000.0,6742360670.0,-12.061468103756708
2014-05-29,50.87,-559000000.0,3062000000.0,3621000000.0,6742360670.0,-12.061468103756708
2014-05-30,50.98,-559000000.0,3062000000.0,3621000000.0,6756940180.0,-12.087549516994633
2014-06-02,51.1,-559000000.0,3062000000.0,3621000000.0,6772845100.0,-12.116001967799642
2014-06-03,51.44,-559000000.0,3062000000.0,3621000000.0,6817909040.0,-12.196617245080501
2014-06-04,52.63,-559000000.0,3062000000.0,3621000000.0,6975632830.0,-12.478770715563506
2014-06-05,52.81,-559000000.0,3062000000.0,3621000000.0,6999490210.0,-12.52144939177102
2014-06-06,52.99,-559000000.0,3062000000.0,3621000000.0,7023347590.0,-12.564128067978533
2014-06-09,52.98,-559000000.0,3062000000.0,3621000000.0,7022022180.0,-12.56175703041145
2014-06-10,52.67,-559000000.0,3062000000.0,3621000000.0,6980934470.0,-12.488254865831843
2014-06-11,52.34,-559000000.0,3062000000.0,3621000000.0,6937195940.0,-12.410010626118067
2014-06-12,52.14,-559000000.0,3062000000.0,3621000000.0,6910687740.0,-12.362589874776386
2014-06-13,51.61,-559000000.0,3062000000.0,3621000000.0,6840441010.0,-12.23692488372093
2014-06-16,51.05,-559000000.0,3062000000.0,3621000000.0,6766218050.0,-12.104146779964221
2014-06-17,51.25,-559000000.0,3062000000.0,3621000000.0,6792726250.0,-12.151567531305904
2014-06-18,51.25,-559000000.0,3062000000.0,3621000000.0,6792726250.0,-12.151567531305904
2014-06-19,52.93,-559000000.0,3062000000.0,3621000000.0,7015395130.0,-12.549901842576029
2014-06-20,53.33,-559000000.0,3062000000.0,3621000000.0,7068411530.0,-12.644743345259391
2014-06-23,52.95,-559000000.0,3062000000.0,3621000000.0,7018045950.0,-12.554643917710196
2014-06-24,52.88,-559000000.0,3062000000.0,3621000000.0,7008768080.0,-12.538046654740608
2014-06-25,52.69,-559000000.0,3062000000.0,3621000000.0,6983585290.0,-12.49299694096601
2014-06-26,52.28,-559000000.0,3062000000.0,3621000000.0,6929243480.0,-12.395784400715563
2014-06-27,51.92,-559000000.0,3062000000.0,3621000000.0,6881528720.0,-12.310427048300536
2014-06-30,53.29,-559000000.0,3062000000.0,3621000000.0,7063109890.0,-12.635259194991056
2014-07-01,53.56,-559000000.0,3062000000.0,3621000000.0,7064724680.0,-12.638147906976744
2014-07-02,54.42,-559000000.0,3062000000.0,3621000000.0,7178161260.0,-12.841075599284437
