date,NWL,NWL_SHE,PB Ratio
,,3492000000.0,
2004-03-15,,7480000000.0,
2004-03-31,6356800000.0,7480000000.0,0.8498395721925134
2004-04-01,6455440000.0,7480000000.0,0.8630267379679144
2004-04-02,6507500000.0,7480000000.0,0.8699866310160428
2004-04-05,6512980000.0,7480000000.0,0.8707192513368984
2004-04-06,6512980000.0,7480000000.0,0.8707192513368984
2004-04-07,6474620000.0,7480000000.0,0.8655909090909091
2004-04-08,6485580000.0,7480000000.0,0.8670561497326204
2004-04-12,6545860000.0,7480000000.0,0.8751149732620321
2004-04-13,6444480000.0,7480000000.0,0.8615614973262032
2004-04-14,6510240000.0,7480000000.0,0.8703529411764706
2004-04-15,6543120000.0,7480000000.0,0.8747486631016043
2004-04-16,6710260000.0,7480000000.0,0.8970935828877006
2004-04-19,6663680000.0,7480000000.0,0.8908663101604278
2004-04-20,6603400000.0,7480000000.0,0.882807486631016
2004-04-21,6660940000.0,7480000000.0,0.8905
2004-04-22,6778760000.0,7480000000.0,0.9062513368983958
2004-04-23,6806160000.0,7480000000.0,0.9099144385026738
2004-04-26,6819860000.0,7480000000.0,0.9117459893048129
2004-04-27,6784240000.0,7480000000.0,0.9069839572192513
2004-04-28,6797940000.0,7480000000.0,0.9088155080213903
2004-04-29,6480100000.0,7480000000.0,0.8663235294117647
2004-04-30,6477360000.0,7480000000.0,0.865957219251337
2004-05-03,6480100000.0,7480000000.0,0.8663235294117647
2004-05-04,6521200000.0,7480000000.0,0.8718181818181818
2004-05-05,6447220000.0,7480000000.0,0.861927807486631
2004-05-06,6274600000.0,7480000000.0,0.8388502673796792
2004-05-07,6200620000.0,7480000000.0,0.8289598930481283
2004-05-10,6217060000.0,1911000000.0,3.253301936159079
2004-05-11,6241720000.0,1911000000.0,3.2662061747776034
2004-05-12,6277340000.0,1911000000.0,3.284845630559916
2004-05-13,6296520000.0,1911000000.0,3.2948822605965464
2004-05-14,6397900000.0,1911000000.0,3.347933019361591
2004-05-17,6214320000.0,1911000000.0,3.251868131868132
2004-05-18,6252680000.0,1911000000.0,3.2719413919413918
2004-05-19,6310220000.0,1911000000.0,3.302051282051282
2004-05-20,6233500000.0,1911000000.0,3.261904761904762
2004-05-21,6266380000.0,1911000000.0,3.2791104133961277
2004-05-24,6375980000.0,1911000000.0,3.3364625850340137
2004-05-25,6384200000.0,1911000000.0,3.340763997906855
2004-05-26,6356800000.0,1911000000.0,3.3264259549973834
2004-05-27,6367760000.0,1911000000.0,3.332161172161172
2004-05-28,6458180000.0,1911000000.0,3.379476713762428
2004-06-01,6439000000.0,1911000000.0,3.369440083725798
2004-06-02,6449960000.0,1911000000.0,3.3751753008895866
2004-06-03,6386940000.0,1911000000.0,3.342197802197802
2004-06-04,6441740000.0,1911000000.0,3.370873888016745
2004-06-07,6444480000.0,1911000000.0,3.3723076923076922
2004-06-08,6411600000.0,1911000000.0,3.3551020408163263
2004-06-09,6356800000.0,1911000000.0,3.3264259549973834
2004-06-10,6386940000.0,1911000000.0,3.342197802197802
2004-06-14,6384200000.0,1911000000.0,3.340763997906855
2004-06-15,6411600000.0,1911000000.0,3.3551020408163263
2004-06-16,6356800000.0,1911000000.0,3.3264259549973834
2004-06-17,6351320000.0,1911000000.0,3.3235583464154894
2004-06-18,6351320000.0,1911000000.0,3.3235583464154894
2004-06-21,6329400000.0,1911000000.0,3.312087912087912
2004-06-22,6304740000.0,1911000000.0,3.2991836734693876
2004-06-23,6471880000.0,1911000000.0,3.3866457352171637
2004-06-24,6403380000.0,1911000000.0,3.350800627943485
2004-06-25,6302000000.0,1911000000.0,3.297749869178441
2004-06-28,6381460000.0,1911000000.0,3.339330193615908
2004-06-29,6326660000.0,1911000000.0,3.310654107796965
2004-06-30,6439000000.0,1911000000.0,3.369440083725798
2004-07-01,6386940000.0,1911000000.0,3.342197802197802
2004-07-02,6348580000.0,1911000000.0,3.3221245421245422
2004-07-06,6356800000.0,1911000000.0,3.3264259549973834
2004-07-07,6293780000.0,1911000000.0,3.2934484563055992
2004-07-08,6137600000.0,1911000000.0,3.211721611721612
2004-07-09,6211580000.0,1911000000.0,3.2504343275771848
2004-07-12,6192400000.0,1911000000.0,3.240397697540555
2004-07-13,6123900000.0,1911000000.0,3.204552590266876
2004-07-14,6082800000.0,1911000000.0,3.183045525902669
2004-07-15,6038960000.0,1911000000.0,3.160104657247514
2004-07-16,5997860000.0,1911000000.0,3.138597592883307
2004-07-19,6049920000.0,1911000000.0,3.165839874411303
2004-07-20,6047180000.0,1911000000.0,3.164406070120356
2004-07-21,6000600000.0,1911000000.0,3.1400313971742544
2004-07-22,6017040000.0,1911000000.0,3.148634222919937
2004-07-23,5907440000.0,1911000000.0,3.091282051282051
2004-07-26,5847160000.0,1911000000.0,3.059738356881214
2004-07-27,5964980000.0,1911000000.0,3.1213919413919413
2004-07-28,5943060000.0,1911000000.0,3.109921507064364
2004-07-29,5888260000.0,1911000000.0,3.0812454212454212
2004-07-30,5918400000.0,1911000000.0,3.09701726844584
2004-08-02,5937580000.0,1911000000.0,3.10705389848247
2004-08-03,5975940000.0,1911000000.0,3.12712715855573
2004-08-04,5932100000.0,1911000000.0,3.1041862899005754
2004-08-05,5803320000.0,1911000000.0,3.0367974882260595
2004-08-06,5701940000.0,1911000000.0,2.983746729461015
2004-08-09,5754000000.0,1900000000.0,3.028421052631579
2004-08-10,5849900000.0,1900000000.0,3.078894736842105
2004-08-11,5863600000.0,1900000000.0,3.086105263157895
2004-08-12,5723860000.0,1900000000.0,3.012557894736842
2004-08-13,5721120000.0,1900000000.0,3.0111157894736844
2004-08-16,5795100000.0,1900000000.0,3.0500526315789473
2004-08-17,5789620000.0,1900000000.0,3.0471684210526315
2004-08-18,5869080000.0,1900000000.0,3.0889894736842107
2004-08-19,5863600000.0,1900000000.0,3.086105263157895
2004-08-20,5943060000.0,1900000000.0,3.1279263157894737
2004-08-23,5981420000.0,1900000000.0,3.1481157894736844
2004-08-24,5954020000.0,1900000000.0,3.1336947368421053
2004-08-25,5954020000.0,1900000000.0,3.1336947368421053
2004-08-26,5956760000.0,1900000000.0,3.135136842105263
2004-08-27,5964980000.0,1900000000.0,3.139463157894737
2004-08-30,5874560000.0,1900000000.0,3.091873684210526
2004-08-31,5899220000.0,1900000000.0,3.1048526315789475
2004-09-01,5904700000.0,1900000000.0,3.1077368421052634
2004-09-02,5923880000.0,1900000000.0,3.1178315789473685
2004-09-03,6038960000.0,1900000000.0,3.1784
2004-09-07,6066360000.0,1900000000.0,3.192821052631579
2004-09-08,6011560000.0,1900000000.0,3.1639789473684212
2004-09-09,6030740000.0,1900000000.0,3.1740736842105264
2004-09-10,6069100000.0,1900000000.0,3.1942631578947367
2004-09-13,6066360000.0,1900000000.0,3.192821052631579
2004-09-14,6028000000.0,1900000000.0,3.1726315789473682
2004-09-15,5997860000.0,1900000000.0,3.1567684210526314
2004-09-16,6041700000.0,1900000000.0,3.179842105263158
2004-09-17,5943060000.0,1900000000.0,3.1279263157894737
2004-09-20,5819760000.0,1900000000.0,3.0630315789473683
2004-09-21,5789620000.0,1900000000.0,3.0471684210526315
2004-09-22,5778660000.0,1900000000.0,3.0414
2004-09-23,5740300000.0,1900000000.0,3.0212105263157896
2004-09-24,5704680000.0,1900000000.0,3.002463157894737
2004-09-27,5674540000.0,1900000000.0,2.9866
2004-09-28,5507400000.0,1900000000.0,2.8986315789473682
2004-09-29,5477260000.0,1900000000.0,2.8827684210526314
2004-09-30,5490960000.0,1900000000.0,2.889978947368421
2004-10-01,5523840000.0,1900000000.0,2.9072842105263157
2004-10-04,5606040000.0,1900000000.0,2.9505473684210526
2004-10-05,5663580000.0,1900000000.0,2.9808315789473685
2004-10-06,5669060000.0,1900000000.0,2.9837157894736843
2004-10-07,5608780000.0,1900000000.0,2.9519894736842107
2004-10-08,5600560000.0,1900000000.0,2.9476631578947368
2004-10-11,5562200000.0,1900000000.0,2.9274736842105265
2004-10-12,5518360000.0,1900000000.0,2.9044
2004-10-13,5485480000.0,1900000000.0,2.8870947368421054
