date,close price,HBI_SHE,HBI_TA,HBI_TL,market cap,PB Ratio
2007-02-01,6.29,16235000.0,3601203000.0,3584968000.0,610790450.0,37.62183246073298
2007-02-02,6.33,16235000.0,3601203000.0,3584968000.0,614674650.0,37.86108099784416
2007-02-05,6.28,16235000.0,3601203000.0,3584968000.0,609819400.0,37.56202032645519
2007-02-06,6.25,16235000.0,3601203000.0,3584968000.0,606906250.0,37.3825839236218
2007-02-07,6.28,16235000.0,3601203000.0,3584968000.0,609819400.0,37.56202032645519
2007-02-08,6.27,16235000.0,3601203000.0,3584968000.0,608848350.0,37.50220819217739
2007-02-09,6.3,16235000.0,3601203000.0,3584968000.0,611761500.0,37.68164459501078
2007-02-12,6.49,16235000.0,3601203000.0,3584968000.0,630211450.0,38.818075146288884
2007-02-13,6.58,16235000.0,3601203000.0,3584968000.0,638950900.0,39.356384354789036
2007-02-14,6.66,16235000.0,3601203000.0,3584968000.0,646719300.0,39.834881429011396
2007-02-15,6.69,16235000.0,3601203000.0,3584968000.0,649632450.0,40.01431783184478
2007-02-16,6.7,16235000.0,3601203000.0,3584968000.0,650603500.0,40.07412996612258
2007-02-20,6.68,16235000.0,3601203000.0,3584968000.0,648661400.0,39.95450569756699
2007-02-21,6.78,16235000.0,3601203000.0,3584968000.0,658371900.0,40.55262704034493
2007-02-22,6.76,69271000.0,3435620000.0,3366349000.0,656429800.0,9.476257019531984
2007-02-23,6.77,69271000.0,3435620000.0,3366349000.0,657400850.0,9.49027515121768
2007-02-26,6.86,69271000.0,3435620000.0,3366349000.0,666140300.0,9.616438336388965
2007-02-27,6.88,69271000.0,3435620000.0,3366349000.0,668082400.0,9.644474599760361
2007-02-28,7.15,69271000.0,3435620000.0,3366349000.0,694300750.0,10.022964155274213
2007-03-01,7.09,69271000.0,3435620000.0,3366349000.0,688474450.0,9.938855365160023
2007-03-02,7.0,69271000.0,3435620000.0,3366349000.0,679735000.0,9.81269217998874
2007-03-05,6.79,69271000.0,3435620000.0,3366349000.0,659342950.0,9.518311414589078
2007-03-06,6.94,69271000.0,3435620000.0,3366349000.0,673908700.0,9.72858338987455
2007-03-07,6.94,69271000.0,3435620000.0,3366349000.0,673908700.0,9.72858338987455
2007-03-08,7.03,69271000.0,3435620000.0,3366349000.0,682648150.0,9.854746575045834
2007-03-09,7.09,69271000.0,3435620000.0,3366349000.0,688474450.0,9.938855365160023
2007-03-12,7.11,69271000.0,3435620000.0,3366349000.0,690416550.0,9.96689162853142
2007-03-13,7.15,69271000.0,3435620000.0,3366349000.0,694300750.0,10.022964155274213
2007-03-14,6.96,69271000.0,3435620000.0,3366349000.0,675850800.0,9.756619653245947
2007-03-15,6.78,69271000.0,3435620000.0,3366349000.0,658371900.0,9.50429328290338
2007-03-16,6.75,69271000.0,3435620000.0,3366349000.0,655458750.0,9.462238887846285
2007-03-19,6.89,69271000.0,3435620000.0,3366349000.0,669053450.0,9.65849273144606
2007-03-20,7.0,69271000.0,3435620000.0,3366349000.0,679735000.0,9.81269217998874
2007-03-21,7.11,69271000.0,3435620000.0,3366349000.0,690416550.0,9.96689162853142
2007-03-22,7.18,69271000.0,3435620000.0,3366349000.0,697213900.0,10.065018550331308
2007-03-23,7.29,69271000.0,3435620000.0,3366349000.0,707895450.0,10.219217998873988
2007-03-26,7.25,69271000.0,3435620000.0,3366349000.0,704011250.0,10.163145472131195
2007-03-27,7.27,69271000.0,3435620000.0,3366349000.0,705953350.0,10.19118173550259
2007-03-28,7.31,69271000.0,3435620000.0,3366349000.0,709837550.0,10.247254262245384
2007-03-29,7.37,69271000.0,3435620000.0,3366349000.0,715663850.0,10.331363052359574
2007-03-30,7.35,69271000.0,3435620000.0,3366349000.0,713721750.0,10.303326788988176
2007-04-02,7.36,69271000.0,3435620000.0,3366349000.0,714920960.0,10.320638651094974
2007-04-03,7.37,69271000.0,3435620000.0,3366349000.0,715892320.0,10.334661257957876
2007-04-04,7.26,69271000.0,3435620000.0,3366349000.0,705207360.0,10.180412582465967
2007-04-05,7.24,69271000.0,3435620000.0,3366349000.0,703264640.0,10.152367368740165
2007-04-09,7.12,69271000.0,3435620000.0,3366349000.0,691608320.0,9.984096086385357
2007-04-10,7.11,69271000.0,3435620000.0,3366349000.0,690636960.0,9.970073479522455
2007-04-11,7.07,69271000.0,3435620000.0,3366349000.0,686751520.0,9.913983052070853
2007-04-12,7.12,69271000.0,3435620000.0,3366349000.0,691608320.0,9.984096086385357
2007-04-13,7.13,69271000.0,3435620000.0,3366349000.0,692579680.0,9.998118693248257
2007-04-16,7.09,69271000.0,3435620000.0,3366349000.0,688694240.0,9.942028265796655
2007-04-17,7.08,69271000.0,3435620000.0,3366349000.0,687722880.0,9.928005658933753
2007-04-18,7.07,69271000.0,3435620000.0,3366349000.0,686751520.0,9.913983052070853
2007-04-19,6.97,69271000.0,3435620000.0,3366349000.0,677037920.0,9.773756983441844
2007-04-20,7.12,69271000.0,3435620000.0,3366349000.0,691608320.0,9.984096086385357
2007-04-23,7.1,69271000.0,3435620000.0,3366349000.0,689665600.0,9.956050872659555
2007-04-24,7.07,69271000.0,3435620000.0,3366349000.0,686751520.0,9.913983052070853
2007-04-25,7.09,69271000.0,3435620000.0,3366349000.0,688694240.0,9.942028265796655
2007-04-26,6.75,69271000.0,3435620000.0,3366349000.0,655668000.0,9.465259632458027
2007-04-27,6.86,69271000.0,3435620000.0,3366349000.0,666352960.0,9.619508307949935
2007-04-30,6.65,69271000.0,3435620000.0,3366349000.0,645954400.0,9.325033563829018
2007-05-01,6.6,69271000.0,3435620000.0,3366349000.0,641097600.0,9.254920529514516
2007-05-02,6.72,69271000.0,3435620000.0,3366349000.0,652753920.0,9.423191811869325
2007-05-03,6.69,69271000.0,3435620000.0,3366349000.0,649839840.0,9.381123991280623
2007-05-04,6.7,69271000.0,3435620000.0,3366349000.0,650811200.0,9.395146598143523
2007-05-07,6.68,69271000.0,3435620000.0,3366349000.0,648868480.0,9.367101384417722
2007-05-08,6.56,69271000.0,3435620000.0,3366349000.0,637212160.0,9.198830102062912
2007-05-09,6.47,69271000.0,3435620000.0,3366349000.0,628469920.0,9.072626640296805
2007-05-10,6.36,69271000.0,3435620000.0,3366349000.0,617784960.0,8.918377964804897
2007-05-11,6.56,69271000.0,3435620000.0,3366349000.0,637212160.0,9.198830102062912
2007-05-14,6.59,91320000.0,3454583000.0,3363263000.0,640126240.0,7.009704774419624
2007-05-15,6.6,91320000.0,3454583000.0,3363263000.0,641097600.0,7.020341655716163
2007-05-16,6.6,91320000.0,3454583000.0,3363263000.0,641097600.0,7.020341655716163
2007-05-17,6.71,91320000.0,3454583000.0,3363263000.0,651782560.0,7.137347349978099
2007-05-18,6.66,91320000.0,3454583000.0,3363263000.0,646925760.0,7.084162943495401
2007-05-21,6.64,91320000.0,3454583000.0,3363263000.0,644983040.0,7.062889180902322
2007-05-22,6.67,91320000.0,3454583000.0,3363263000.0,647897120.0,7.094799824791941
2007-05-23,6.56,91320000.0,3454583000.0,3363263000.0,637212160.0,6.977794130530004
2007-05-24,6.47,91320000.0,3454583000.0,3363263000.0,628469920.0,6.8820621988611475
2007-05-25,6.43,91320000.0,3454583000.0,3363263000.0,624584480.0,6.839514673674989
2007-05-29,6.41,91320000.0,3454583000.0,3363263000.0,622641760.0,6.81824091108191
2007-05-30,6.39,91320000.0,3454583000.0,3363263000.0,620699040.0,6.7969671484888305
2007-05-31,6.53,91320000.0,3454583000.0,3363263000.0,634298080.0,6.945883486640385
2007-06-01,6.59,91320000.0,3454583000.0,3363263000.0,640126240.0,7.009704774419624
2007-06-04,6.77,91320000.0,3454583000.0,3363263000.0,657610720.0,7.201168637757337
2007-06-05,6.72,91320000.0,3454583000.0,3363263000.0,652753920.0,7.147984231274639
2007-06-06,6.76,91320000.0,3454583000.0,3363263000.0,656639360.0,7.190531756460797
2007-06-07,6.68,91320000.0,3454583000.0,3363263000.0,648868480.0,7.10543670608848
2007-06-08,6.73,91320000.0,3454583000.0,3363263000.0,653725280.0,7.158621112571178
2007-06-11,6.6,91320000.0,3454583000.0,3363263000.0,641097600.0,7.020341655716163
2007-06-12,6.58,91320000.0,3454583000.0,3363263000.0,639154880.0,6.999067893123084
2007-06-13,6.67,91320000.0,3454583000.0,3363263000.0,647897120.0,7.094799824791941
2007-06-14,6.73,91320000.0,3454583000.0,3363263000.0,653725280.0,7.158621112571178
2007-06-15,6.81,91320000.0,3454583000.0,3363263000.0,661496160.0,7.243716162943495
2007-06-18,6.86,91320000.0,3454583000.0,3363263000.0,666352960.0,7.296900569426193
2007-06-19,6.82,91320000.0,3454583000.0,3363263000.0,662467520.0,7.254353044240035
2007-06-20,6.81,91320000.0,3454583000.0,3363263000.0,661496160.0,7.243716162943495
2007-06-21,6.71,91320000.0,3454583000.0,3363263000.0,651782560.0,7.137347349978099
2007-06-22,6.65,91320000.0,3454583000.0,3363263000.0,645954400.0,7.073526062198861
2007-06-25,6.59,91320000.0,3454583000.0,3363263000.0,640126240.0,7.009704774419624
2007-06-26,6.62,91320000.0,3454583000.0,3363263000.0,643040320.0,7.0416154183092425
2007-06-27,6.81,91320000.0,3454583000.0,3363263000.0,661496160.0,7.243716162943495
2007-06-28,6.88,91320000.0,3454583000.0,3363263000.0,668295680.0,7.3181743320192725
2007-06-29,6.76,91320000.0,3454583000.0,3363263000.0,656639360.0,7.190531756460797
2007-07-02,6.83,91320000.0,3454583000.0,3363263000.0,660338060.0,7.231034384581691
2007-07-03,6.96,91320000.0,3454583000.0,3363263000.0,672906720.0,7.368667542706964
2007-07-05,6.88,91320000.0,3454583000.0,3363263000.0,665172160.0,7.283970214629873
2007-07-06,6.96,91320000.0,3454583000.0,3363263000.0,672906720.0,7.368667542706964
2007-07-09,6.74,91320000.0,3454583000.0,3363263000.0,651636680.0,7.135749890494963
2007-07-10,6.67,91320000.0,3454583000.0,3363263000.0,644868940.0,7.061639728427508
2007-07-11,6.59,91320000.0,3454583000.0,3363263000.0,637134380.0,6.976942400350416
2007-07-12,6.66,91320000.0,3454583000.0,3363263000.0,643902120.0,7.051052562417871
2007-07-13,6.61,91320000.0,3454583000.0,3363263000.0,639068020.0,6.998116732369689
2007-07-16,6.52,91320000.0,3454583000.0,3363263000.0,630366640.0,6.902832238282961
2007-07-17,6.59,91320000.0,3454583000.0,3363263000.0,637134380.0,6.976942400350416
2007-07-18,6.49,91320000.0,3454583000.0,3363263000.0,627466180.0,6.871070740254051
2007-07-19,6.58,91320000.0,3454583000.0,3363263000.0,636167560.0,6.96635523434078
2007-07-20,6.53,91320000.0,3454583000.0,3363263000.0,631333460.0,6.913419404292598
2007-07-23,6.79,91320000.0,3454583000.0,3363263000.0,656470780.0,7.188685720543145
2007-07-24,6.7,91320000.0,3454583000.0,3363263000.0,647769400.0,7.093401226456417
2007-07-25,6.66,91320000.0,3454583000.0,3363263000.0,643902120.0,7.051052562417871
2007-07-26,7.52,91320000.0,3454583000.0,3363263000.0,727048640.0,7.961548839246605
2007-07-27,7.74,91320000.0,3454583000.0,3363263000.0,748318680.0,8.194466491458607
2007-07-30,8.19,91320000.0,3454583000.0,3363263000.0,791825580.0,8.670888961892247
2007-07-31,7.75,91320000.0,3454583000.0,3363263000.0,749285500.0,8.205053657468243
2007-08-01,7.75,91320000.0,3454583000.0,3363263000.0,749285500.0,8.205053657468243
2007-08-02,7.63,91320000.0,3454583000.0,3363263000.0,737683660.0,8.078007665352606
2007-08-03,7.31,129437000.0,3478461000.0,3349024000.0,706745420.0,5.4601498798643355
2007-08-06,7.85,129437000.0,3478461000.0,3349024000.0,758953700.0,5.863498844997952
2007-08-07,7.79,129437000.0,3478461000.0,3349024000.0,753152780.0,5.8186822933164395
2007-08-08,7.63,129437000.0,3478461000.0,3349024000.0,737683660.0,5.6991714888324045
2007-08-09,6.92,129437000.0,3478461000.0,3349024000.0,669039440.0,5.168842293934501
2007-08-10,7.13,129437000.0,3478461000.0,3349024000.0,689342660.0,5.325700224819797
2007-08-13,7.31,129437000.0,3478461000.0,3349024000.0,706745420.0,5.4601498798643355
2007-08-14,7.05,129437000.0,3478461000.0,3349024000.0,681608100.0,5.265944822577779
2007-08-15,6.69,129437000.0,3478461000.0,3349024000.0,646802580.0,4.997045512488701
2007-08-16,6.78,129437000.0,3478461000.0,3349024000.0,655503960.0,5.064270340010971
2007-08-17,7.0,129437000.0,3478461000.0,3349024000.0,676774000.0,5.228597696176518
2007-08-20,7.05,129437000.0,3478461000.0,3349024000.0,681608100.0,5.265944822577779
2007-08-21,7.02,129437000.0,3478461000.0,3349024000.0,678707640.0,5.2435365467370225
2007-08-22,7.16,129437000.0,3478461000.0,3349024000.0,692243120.0,5.348108500660553
2007-08-23,7.22,129437000.0,3478461000.0,3349024000.0,698044040.0,5.392925052342066
2007-08-24,7.59,129437000.0,3478461000.0,3349024000.0,733816380.0,5.669293787711396
2007-08-27,7.35,129437000.0,3478461000.0,3349024000.0,710612700.0,5.490027580985344
2007-08-28,7.01,129437000.0,3478461000.0,3349024000.0,677740820.0,5.23606712145677
2007-08-29,7.26,129437000.0,3478461000.0,3349024000.0,701911320.0,5.422802753463075
2007-08-30,7.26,129437000.0,3478461000.0,3349024000.0,701911320.0,5.422802753463075
2007-08-31,7.49,129437000.0,3478461000.0,3349024000.0,724148180.0,5.594599534908874
2007-09-04,7.58,129437000.0,3478461000.0,3349024000.0,732849560.0,5.661824362431144
2007-09-05,7.74,129437000.0,3478461000.0,3349024000.0,748318680.0,5.781335166915179
2007-09-06,7.76,129437000.0,3478461000.0,3349024000.0,750252320.0,5.7962740174756835
2007-09-07,7.51,129437000.0,3478461000.0,3349024000.0,726081820.0,5.609538385469379
2007-09-10,7.31,129437000.0,3478461000.0,3349024000.0,706745420.0,5.4601498798643355
2007-09-11,7.24,129437000.0,3478461000.0,3349024000.0,699977680.0,5.40786390290257
2007-09-12,7.19,129437000.0,3478461000.0,3349024000.0,695143580.0,5.37051677650131
2007-09-13,7.13,129437000.0,3478461000.0,3349024000.0,689342660.0,5.325700224819797
2007-09-14,7.06,129437000.0,3478461000.0,3349024000.0,682574920.0,5.273414247858032
2007-09-17,6.9,129437000.0,3478461000.0,3349024000.0,667105800.0,5.153903443373997
2007-09-18,7.09,129437000.0,3478461000.0,3349024000.0,685475380.0,5.295822523698788
2007-09-19,7.06,129437000.0,3478461000.0,3349024000.0,682574920.0,5.273414247858032
2007-09-20,6.95,129437000.0,3478461000.0,3349024000.0,671939900.0,5.191250569775257
2007-09-21,6.94,129437000.0,3478461000.0,3349024000.0,670973080.0,5.183781144495005
2007-09-24,6.93,129437000.0,3478461000.0,3349024000.0,670006260.0,5.176311719214753
2007-09-25,6.82,129437000.0,3478461000.0,3349024000.0,659371240.0,5.094148041131979
2007-09-26,6.65,129437000.0,3478461000.0,3349024000.0,642935300.0,4.967167811367692
2007-09-27,7.05,129437000.0,3478461000.0,3349024000.0,681608100.0,5.265944822577779
2007-09-28,7.02,129437000.0,3478461000.0,3349024000.0,678707640.0,5.2435365467370225
2007-10-01,7.24,129437000.0,3478461000.0,3349024000.0,694576640.0,5.3661367306102585
2007-10-02,7.26,129437000.0,3478461000.0,3349024000.0,696495360.0,5.380960312739016
2007-10-03,7.03,129437000.0,3478461000.0,3349024000.0,674430080.0,5.2104891182583035
2007-10-04,6.9,129437000.0,3478461000.0,3349024000.0,661958400.0,5.114135834421378
2007-10-05,7.04,129437000.0,3478461000.0,3349024000.0,675389440.0,5.217900909322682
2007-10-08,7.0,129437000.0,3478461000.0,3349024000.0,671552000.0,5.1882537450651665
2007-10-09,7.01,129437000.0,3478461000.0,3349024000.0,672511360.0,5.195665536129546
2007-10-10,7.11,129437000.0,3478461000.0,3349024000.0,682104960.0,5.269783446773333
2007-10-11,7.01,129437000.0,3478461000.0,3349024000.0,672511360.0,5.195665536129546
2007-10-12,6.97,129437000.0,3478461000.0,3349024000.0,668673920.0,5.16601837187203
2007-10-15,6.93,129437000.0,3478461000.0,3349024000.0,664836480.0,5.136371207614515
2007-10-16,6.88,129437000.0,3478461000.0,3349024000.0,660039680.0,5.099312252292621
2007-10-17,6.76,129437000.0,3478461000.0,3349024000.0,648527360.0,5.010370759520075
2007-10-18,6.67,129437000.0,3478461000.0,3349024000.0,639893120.0,4.943664639940666
2007-10-19,6.45,129437000.0,3478461000.0,3349024000.0,618787200.0,4.780605236524332
2007-10-22,6.52,129437000.0,3478461000.0,3349024000.0,625502720.0,4.832487773974984
2007-10-23,6.48,129437000.0,3478461000.0,3349024000.0,621665280.0,4.802840609717468
2007-10-24,6.44,129437000.0,3478461000.0,3349024000.0,617827840.0,4.773193445459953
2007-10-25,6.93,129437000.0,3478461000.0,3349024000.0,664836480.0,5.136371207614515
2007-10-26,7.21,129437000.0,3478461000.0,3349024000.0,691698560.0,5.3439013574171215
2007-10-29,7.27,129437000.0,3478461000.0,3349024000.0,697454720.0,5.388372103803395
2007-10-30,7.28,129437000.0,3478461000.0,3349024000.0,698414080.0,5.395783894867773
2007-10-31,7.76,129437000.0,3478461000.0,3349024000.0,744463360.0,5.751549865957957
2007-11-01,7.52,129437000.0,3478461000.0,3349024000.0,721438720.0,5.573666880412865
2007-11-02,7.55,129437000.0,3478461000.0,3349024000.0,724316800.0,5.595902253606002
2007-11-05,7.58,219752000.0,3512991000.0,3293239000.0,727194880.0,3.309161600349485
2007-11-06,7.6,219752000.0,3512991000.0,3293239000.0,729113600.0,3.3178928974480324
2007-11-07,7.62,219752000.0,3512991000.0,3293239000.0,731032320.0,3.32662419454658
2007-11-08,7.78,219752000.0,3512991000.0,3293239000.0,746382080.0,3.3964745713349593
2007-11-09,7.75,219752000.0,3512991000.0,3293239000.0,743504000.0,3.3833776256871384
2007-11-12,7.63,219752000.0,3512991000.0,3293239000.0,731991680.0,3.3309898430958533
2007-11-13,7.86,219752000.0,3512991000.0,3293239000.0,754056960.0,3.4313997597291492
2007-11-14,7.85,219752000.0,3512991000.0,3293239000.0,753097600.0,3.4270341111798754
2007-11-15,7.8,219752000.0,3512991000.0,3293239000.0,748300800.0,3.405205868433507
2007-11-16,7.39,219752000.0,3512991000.0,3293239000.0,708967040.0,3.226214277913284
2007-11-19,7.21,219752000.0,3512991000.0,3293239000.0,691698560.0,3.147632604026357
2007-11-20,7.3,219752000.0,3512991000.0,3293239000.0,700332800.0,3.1869234409698204
2007-11-21,7.14,219752000.0,3512991000.0,3293239000.0,684983040.0,3.117073064181441
2007-11-23,7.2,219752000.0,3512991000.0,3293239000.0,690739200.0,3.1432669554770833
2007-11-26,6.98,219752000.0,3512991000.0,3293239000.0,669633280.0,3.0472226873930612
2007-11-27,6.91,219752000.0,3512991000.0,3293239000.0,662917760.0,3.016663147548145
2007-11-28,7.1,219752000.0,3512991000.0,3293239000.0,681145600.0,3.099610469984346
2007-11-29,7.08,219752000.0,3512991000.0,3293239000.0,679226880.0,3.0908791728857987
2007-11-30,7.06,219752000.0,3512991000.0,3293239000.0,677308160.0,3.082147875787251
2007-12-03,7.11,219752000.0,3512991000.0,3293239000.0,682104960.0,3.1039761185336197
2007-12-04,7.24,219752000.0,3512991000.0,3293239000.0,694576640.0,3.160729549674178
2007-12-05,7.27,219752000.0,3512991000.0,3293239000.0,697454720.0,3.1738264953219995
2007-12-06,7.33,219752000.0,3512991000.0,3293239000.0,703210880.0,3.2000203866176418
2007-12-07,7.24,219752000.0,3512991000.0,3293239000.0,694576640.0,3.160729549674178
2007-12-10,7.35,219752000.0,3512991000.0,3293239000.0,705129600.0,3.2087516837161894
2007-12-11,7.34,219752000.0,3512991000.0,3293239000.0,704170240.0,3.2043860351669156
2007-12-12,7.45,219752000.0,3512991000.0,3293239000.0,714723200.0,3.2524081692089264
2007-12-13,7.48,219752000.0,3512991000.0,3293239000.0,717601280.0,3.2655051148567478
2007-12-14,7.18,219752000.0,3512991000.0,3293239000.0,688820480.0,3.1345356583785358
2007-12-17,7.41,219752000.0,3512991000.0,3293239000.0,710885760.0,3.2349455750118317
2007-12-18,7.33,219752000.0,3512991000.0,3293239000.0,703210880.0,3.2000203866176418
