date,close price,ACN_SHE,ACN_TA,ACN_TL,market cap,PB Ratio
2007-09-20,39.26,,,,33253220000.0,
2007-09-21,39.7,,,,33625900000.0,
2007-09-24,39.4,,,,33371800000.0,
2007-09-25,38.03,,,,32211410000.0,
2007-09-26,37.81,,,,32025070000.0,
2007-09-27,38.02,,,,32202940000.0,
2007-09-28,40.25,,,,34091750000.0,
2007-10-01,40.88,,,,34625360000.0,
2007-10-02,40.06,,,,33930820000.0,
2007-10-03,39.82,,,,33727540000.0,
2007-10-04,39.93,,,,33820710000.0,
2007-10-05,39.52,,,,33473440000.0,
2007-10-08,39.74,,,,33659780000.0,
2007-10-09,40.28,,,,34117160000.0,
2007-10-10,41.79,,,,35396130000.0,
2007-10-11,40.97,,,,34701590000.0,
2007-10-12,42.21,,,,35751870000.0,
2007-10-15,41.0,,,,34727000000.0,
2007-10-16,40.27,,,,33826800000.0,
2007-10-17,40.91,,,,34364400000.0,
2007-10-18,41.05,,,,34482000000.0,
2007-10-19,39.27,,,,32986800000.0,
2007-10-22,39.15,,,,32886000000.0,
2007-10-23,39.85,,,,33474000000.0,
2007-10-24,39.13,,,,32869200000.0,
2007-10-25,38.51,,,,32348400000.0,
2007-10-26,39.2,,,,32928000000.0,
2007-10-29,39.2,,,,32928000000.0,
2007-10-30,38.7,,,,32508000000.0,
2007-10-31,39.05,,,,32802000000.0,
2007-11-01,38.48,,,,32323200000.0,
2007-11-02,38.4,,,,32256000000.0,
2007-11-05,37.55,,,,31542000000.0,
2007-11-06,36.27,,,,30466800000.0,
2007-11-07,35.92,,,,30172800000.0,
2007-11-08,35.17,,,,29542800000.0,
2007-11-09,34.86,,,,29282400000.0,
2007-11-12,35.66,,,,29954400000.0,
2007-11-13,36.8,,,,30912000000.0,
2007-11-14,35.57,,,,29878800000.0,
2007-11-15,36.66,,,,30794400000.0,
2007-11-16,36.79,,,,30903600000.0,
2007-11-19,35.0,,,,29400000000.0,
2007-11-20,35.03,,,,29425200000.0,
2007-11-21,34.56,,,,29030400000.0,
2007-11-23,35.16,,,,29534400000.0,
2007-11-26,33.88,,,,28459200000.0,
2007-11-27,33.78,,,,28375200000.0,
2007-11-28,34.85,,,,29274000000.0,
2007-11-29,34.65,,,,29106000000.0,
2007-11-30,34.56,,,,29030400000.0,
2007-12-03,34.11,,,,28652400000.0,
2007-12-04,33.84,,,,28425600000.0,
2007-12-05,34.59,,,,29055600000.0,
2007-12-06,35.34,,,,29685600000.0,
2007-12-07,35.44,,,,29769600000.0,
2007-12-10,36.54,,,,30693600000.0,
2007-12-11,35.24,,,,29601600000.0,
2007-12-12,34.65,,,,29106000000.0,
2007-12-13,34.76,,,,29198400000.0,
2007-12-14,34.0,,,,28560000000.0,
2007-12-17,34.24,,,,28761600000.0,
2007-12-18,35.42,,,,29752800000.0,
2007-12-19,34.96,,,,29366400000.0,
2007-12-20,37.24,,,,31281600000.0,
2007-12-21,38.0,,,,31920000000.0,
2007-12-24,38.05,,,,31962000000.0,
2007-12-26,37.97,,,,31894800000.0,
2007-12-27,36.86,,,,30962400000.0,
2007-12-28,36.88,,,,30979200000.0,
2007-12-31,36.03,,,,30265200000.0,
2008-01-02,36.06,,,,30290400000.0,
2008-01-03,35.44,,,,29769600000.0,
2008-01-04,34.91,,,,29324400000.0,
2008-01-07,33.97,,,,28534800000.0,
2008-01-08,33.97,,,,28534800000.0,
2008-01-09,33.81,,,,28400400000.0,
2008-01-10,33.61,,,,28232400000.0,
2008-01-11,32.79,,,,27543600000.0,
2008-01-14,33.52,,,,28156800000.0,
2008-01-15,33.5,,,,26900500000.0,
2008-01-16,34.04,,,,27334120000.0,
2008-01-17,33.41,,,,26828230000.0,
2008-01-18,33.77,,,,27117310000.0,
2008-01-22,33.3,,,,26739900000.0,
2008-01-23,33.07,,,,26555210000.0,
2008-01-24,33.88,,,,27205640000.0,
2008-01-25,33.86,,,,27189580000.0,
2008-01-28,33.93,,,,27245790000.0,
2008-01-29,34.54,,,,27735620000.0,
2008-01-30,34.02,,,,27318060000.0,
2008-01-31,34.62,,,,27799860000.0,
2008-02-01,35.04,,,,28137120000.0,
2008-02-04,34.16,,,,27430480000.0,
2008-02-05,33.52,,,,26916560000.0,
2008-02-06,33.81,,,,27149430000.0,
2008-02-07,33.19,,,,26651570000.0,
2008-02-08,33.95,,,,27261850000.0,
2008-02-11,34.16,,,,27430480000.0,
2008-02-12,35.16,,,,28233480000.0,
2008-02-13,35.84,,,,28779520000.0,
2008-02-14,35.61,,,,28594830000.0,
2008-02-15,34.56,,,,27751680000.0,
2008-02-19,34.78,,,,27928340000.0,
2008-02-20,34.1,,,,27382300000.0,
2008-02-21,33.83,,,,27165490000.0,
2008-02-22,34.03,,,,27326090000.0,
2008-02-25,34.77,,,,27920310000.0,
2008-02-26,36.36,,,,29197080000.0,
2008-02-27,37.05,,,,29751150000.0,
2008-02-28,36.8,,,,29550400000.0,
2008-02-29,35.25,,,,28305750000.0,
2008-03-03,34.88,,,,28008640000.0,
2008-03-04,34.68,,,,27848040000.0,
2008-03-05,35.11,,,,28193330000.0,
2008-03-06,34.77,,,,27920310000.0,
2008-03-07,33.75,,,,27101250000.0,
2008-03-10,33.0,,,,26499000000.0,
2008-03-11,34.07,,,,27358210000.0,
2008-03-12,33.83,,,,27165490000.0,
2008-03-13,34.05,,,,27342150000.0,
2008-03-14,33.35,,,,26780050000.0,
2008-03-17,33.06,,,,26547180000.0,
2008-03-18,34.5,,,,27703500000.0,
2008-03-19,34.38,,,,27607140000.0,
2008-03-20,34.61,,,,27791830000.0,
2008-03-24,36.31,,,,29156930000.0,
2008-03-25,35.38,,,,28410140000.0,
2008-03-26,35.36,,,,28394080000.0,
2008-03-27,35.45,,,,28466350000.0,
2008-03-28,35.32,,,,28361960000.0,
2008-03-31,35.17,,,,28241510000.0,
2008-04-01,35.87,,,,28803610000.0,
2008-04-02,35.76,,,,28715280000.0,
2008-04-03,36.24,,,,29100720000.0,
2008-04-04,36.77,,,,29526310000.0,
2008-04-07,37.17,,,,29847510000.0,
2008-04-08,37.99,,,,30505970000.0,
2008-04-09,36.96,,,,29678880000.0,
2008-04-10,38.07,,,,30570210000.0,
2008-04-11,36.51,,,,29317530000.0,
2008-04-14,36.56,,,,29357680000.0,
2008-04-15,36.55,,,,29861350000.0,
2008-04-16,37.59,,,,30711030000.0,
2008-04-17,38.17,,,,31184890000.0,
2008-04-18,39.3,,,,32108100000.0,
2008-04-21,38.42,,,,31389140000.0,
2008-04-22,37.83,,,,30907110000.0,
2008-04-23,38.34,,,,31323780000.0,
2008-04-24,38.75,,,,31658750000.0,
2008-04-25,38.94,,,,31813980000.0,
2008-04-28,39.1,,,,31944700000.0,
2008-04-29,38.77,,,,31675090000.0,
2008-04-30,37.55,,,,30678350000.0,
2008-05-01,38.38,,,,31356460000.0,
2008-05-02,39.07,,,,31920190000.0,
2008-05-05,38.77,,,,31675090000.0,
2008-05-06,38.65,,,,31577050000.0,
2008-05-07,37.35,,,,30514950000.0,
2008-05-08,37.95,,,,31005150000.0,
2008-05-09,37.75,,,,30841750000.0,
2008-05-12,38.0,,,,31046000000.0,
2008-05-13,37.8,,,,30882600000.0,
2008-05-14,38.06,,,,31095020000.0,
2008-05-15,38.22,,,,31225740000.0,
2008-05-16,38.28,,,,31274760000.0,
2008-05-19,38.52,,,,31470840000.0,
2008-05-20,37.87,,,,30939790000.0,
2008-05-21,37.2,,,,30392400000.0,
2008-05-22,37.31,,,,30482270000.0,
2008-05-23,37.03,,,,30253510000.0,
2008-05-27,37.62,,,,30735540000.0,
2008-05-28,38.39,,,,31364630000.0,
2008-05-29,40.03,,,,32704510000.0,
2008-05-30,40.82,,,,33349940000.0,
2008-06-02,40.76,,,,33300920000.0,
2008-06-03,40.74,,,,33284580000.0,
2008-06-04,40.37,,,,32982290000.0,
2008-06-05,41.03,,,,33521510000.0,
2008-06-06,39.88,,,,32581960000.0,
2008-06-09,39.2,,,,32026400000.0,
2008-06-10,39.43,,,,32214310000.0,
2008-06-11,38.57,,,,31511690000.0,
2008-06-12,38.86,,,,31748620000.0,
2008-06-13,39.19,,,,32018230000.0,
2008-06-16,39.57,,,,32328690000.0,
2008-06-17,39.24,,,,32059080000.0,
2008-06-18,38.83,,,,31724110000.0,
2008-06-19,39.66,,,,32402220000.0,
2008-06-20,39.12,,,,31961040000.0,
2008-06-23,38.94,,,,31813980000.0,
2008-06-24,38.34,,,,31323780000.0,
2008-06-25,39.37,,,,32165290000.0,
2008-06-26,38.85,,,,31740450000.0,
2008-06-27,41.34,,,,33774780000.0,
2008-06-30,40.72,,,,33268240000.0,
2008-07-01,40.37,,,,32982290000.0,
2008-07-02,40.45,,,,33047650000.0,
2008-07-03,40.41,,,,33014970000.0,
2008-07-07,39.86,,,,32565620000.0,
2008-07-08,41.0,,,,33497000000.0,
2008-07-09,40.0,,,,32680000000.0,
2008-07-10,39.99,,,,32671830000.0,
2008-07-11,39.07,,,,31920190000.0,
2008-07-14,39.24,,,,32059080000.0,
2008-07-15,38.69,,,,31609730000.0,
2008-07-16,38.99,,,,31581900000.0,
2008-07-17,39.52,,,,32011200000.0,
2008-07-18,39.39,,,,31905900000.0,
2008-07-21,39.61,,,,32084100000.0,
2008-07-22,40.22,,,,32578200000.0,
2008-07-23,40.71,,,,32975100000.0,
2008-07-24,40.2,,,,32562000000.0,
2008-07-25,40.58,,,,32869800000.0,
2008-07-28,39.9,,,,32319000000.0,
2008-07-29,41.3,,,,33453000000.0,
2008-07-30,41.91,,,,33947100000.0,
2008-07-31,41.76,,,,33825600000.0,
2008-08-01,41.55,,,,33655500000.0,
2008-08-04,41.4,,,,33534000000.0,
2008-08-05,41.28,,,,33436800000.0,
2008-08-06,41.29,,,,33444900000.0,
2008-08-07,41.67,,,,33752700000.0,
2008-08-08,41.74,,,,33809400000.0,
2008-08-11,41.67,,,,33752700000.0,
2008-08-12,41.02,,,,33226200000.0,
2008-08-13,40.76,,,,33015600000.0,
2008-08-14,40.9,,,,33129000000.0,
2008-08-15,41.02,,,,33226200000.0,
2008-08-18,40.79,,,,33039900000.0,
2008-08-19,40.37,,,,32699700000.0,
2008-08-20,40.19,,,,32553900000.0,
2008-08-21,40.05,,,,32440500000.0,
2008-08-22,40.51,,,,32813100000.0,
2008-08-25,39.24,,,,31784400000.0,
2008-08-26,39.67,,,,32132700000.0,
2008-08-27,40.65,,,,32926500000.0,
2008-08-28,41.36,,,,33501600000.0,
2008-08-29,41.36,,,,33501600000.0,
2008-09-02,41.96,,,,33987600000.0,
2008-09-03,39.99,,,,32391900000.0,
2008-09-04,38.94,,,,31541400000.0,
2008-09-05,38.96,,,,31557600000.0,
2008-09-08,39.69,,,,32148900000.0,
2008-09-09,38.34,,,,31055400000.0,
2008-09-10,38.23,,,,30966300000.0,
2008-09-11,36.63,,,,29670300000.0,
2008-09-12,36.85,,,,29848500000.0,
2008-09-15,36.22,,,,29338200000.0,
2008-09-16,36.69,,,,29718900000.0,
2008-09-17,35.27,,,,28568700000.0,
2008-09-18,35.9,,,,29079000000.0,
2008-09-19,38.77,,,,31403700000.0,
2008-09-22,37.07,,,,30026700000.0,
2008-09-23,37.25,,,,30172500000.0,
2008-09-24,36.58,,,,29629800000.0,
2008-09-25,37.17,,,,30107700000.0,
2008-09-26,39.55,,,,32035500000.0,
2008-09-29,38.0,,,,30780000000.0,
2008-09-30,38.0,,,,30780000000.0,
2008-10-01,37.06,,,,30018600000.0,
2008-10-02,36.5,,,,29565000000.0,
2008-10-03,35.19,,,,28503900000.0,
2008-10-06,34.0,,,,27540000000.0,
2008-10-07,31.92,,,,25855200000.0,
2008-10-08,32.0,,,,25920000000.0,
2008-10-09,30.06,,,,24348600000.0,
2008-10-10,28.9,,,,23409000000.0,
2008-10-13,33.63,,,,27240300000.0,
2008-10-14,33.0,,,,26730000000.0,
2008-10-15,31.16,,,,25239600000.0,
2008-10-16,30.86,,,,24626280000.0,
2008-10-17,31.4,,,,25057200000.0,
2008-10-20,31.86,,,,25424280000.0,
2008-10-21,31.09,,,,24809820000.0,
2008-10-22,29.96,,,,23908080000.0,
2008-10-23,29.41,,,,23469180000.0,
2008-10-24,28.87,,,,23038260000.0,
2008-10-27,27.54,,,,21976920000.0,
2008-10-28,30.17,,,,24075660000.0,
2008-10-29,30.78,,,,24562440000.0,
2008-10-30,32.08,,,,25599840000.0,
2008-10-31,33.05,,,,26373900000.0,
2008-11-03,32.19,,,,25687620000.0,
2008-11-04,33.06,,,,26381880000.0,
2008-11-05,31.37,,,,25033260000.0,
2008-11-06,29.43,,,,23485140000.0,
2008-11-07,30.51,,,,24346980000.0,
2008-11-10,30.02,,,,23955960000.0,
2008-11-11,29.56,,,,23588880000.0,
2008-11-12,28.09,,,,22415820000.0,
2008-11-13,29.37,,,,23437260000.0,
2008-11-14,28.67,,,,22878660000.0,
2008-11-17,27.55,,,,21984900000.0,
2008-11-18,28.55,,,,22782900000.0,
2008-11-19,27.0,,,,21546000000.0,
2008-11-20,26.71,,,,21314580000.0,
2008-11-21,28.51,,,,22750980000.0,
2008-11-24,29.99,,,,23932020000.0,
2008-11-25,29.44,,,,23493120000.0,
2008-11-26,30.58,,,,24402840000.0,
2008-11-28,30.98,,,,24722040000.0,
2008-12-01,29.06,,,,23189880000.0,
2008-12-02,30.02,,,,23955960000.0,
2008-12-03,30.87,,,,24634260000.0,
2008-12-04,29.13,,,,23245740000.0,
2008-12-05,28.27,,,,22559460000.0,
2008-12-08,28.34,,,,22615320000.0,
2008-12-09,29.0,,,,23142000000.0,
2008-12-10,28.47,,,,22719060000.0,
2008-12-11,27.56,,,,21992880000.0,
2008-12-12,28.59,,,,22814820000.0,
2008-12-15,29.04,,,,23173920000.0,
2008-12-16,29.5,,,,23541000000.0,
2008-12-17,30.24,,,,24131520000.0,
2008-12-18,30.41,,,,24267180000.0,
2008-12-19,32.21,,,,25703580000.0,
2008-12-22,32.0,,,,25536000000.0,
2008-12-23,31.69,,,,25288620000.0,
2008-12-24,31.35,,,,25017300000.0,
2008-12-26,31.57,,,,25192860000.0,
2008-12-29,31.85,,,,25416300000.0,
2008-12-30,32.43,,,,25879140000.0,
2008-12-31,32.79,,,,26166420000.0,
2009-01-02,33.67,,,,26868660000.0,
2009-01-05,33.82,,,,26988360000.0,
2009-01-06,33.4,,,,26653200000.0,
2009-01-07,33.78,,,,26956440000.0,
2009-01-08,33.44,,,,26685120000.0,
2009-01-09,33.73,,,,26916540000.0,
2009-01-12,33.03,,,,26357940000.0,
2009-01-13,34.07,,,,27187860000.0,
2009-01-14,32.44,,,,25562720000.0,
2009-01-15,32.65,,,,25728200000.0,
2009-01-16,32.68,,,,25751840000.0,
2009-01-20,31.88,,,,25121440000.0,
2009-01-21,32.98,,,,25988240000.0,
2009-01-22,31.66,,,,24948080000.0,
2009-01-23,31.38,,,,24727440000.0,
2009-01-26,32.02,,,,25231760000.0,
2009-01-27,32.38,,,,25515440000.0,
2009-01-28,33.17,,,,26137960000.0,
2009-01-29,32.17,,,,25349960000.0,
2009-01-30,31.56,,,,24869280000.0,
2009-02-02,31.81,,,,25066280000.0,
2009-02-03,32.88,,,,25909440000.0,
2009-02-04,33.11,,,,26090680000.0,
2009-02-05,32.61,,,,25696680000.0,
2009-02-06,33.12,,,,26098560000.0,
2009-02-09,33.0,,,,26004000000.0,
2009-02-10,32.01,,,,25223880000.0,
2009-02-11,31.89,,,,25129320000.0,
2009-02-12,31.46,,,,24790480000.0,
2009-02-13,30.95,,,,24388600000.0,
2009-02-17,30.33,,,,23900040000.0,
2009-02-18,31.01,,,,24435880000.0,
2009-02-19,30.81,,,,24278280000.0,
2009-02-20,29.98,,,,23624240000.0,
2009-02-23,28.89,,,,22765320000.0,
2009-02-24,29.29,,,,23080520000.0,
2009-02-25,29.64,,,,23356320000.0,
2009-02-26,28.98,,,,22836240000.0,
2009-02-27,29.19,,,,23001720000.0,
2009-03-02,27.84,,,,21937920000.0,
2009-03-03,27.8,,,,21906400000.0,
2009-03-04,28.18,,,,22205840000.0,
2009-03-05,27.72,,,,21843360000.0,
2009-03-06,28.0,,,,22064000000.0,
2009-03-09,27.09,,,,21346920000.0,
2009-03-10,28.26,,,,22268880000.0,
2009-03-11,28.92,,,,22788960000.0,
2009-03-12,30.05,,,,23679400000.0,
2009-03-13,30.12,,,,23734560000.0,
2009-03-16,29.98,,,,23624240000.0,
2009-03-17,30.48,,,,24018240000.0,
2009-03-18,30.95,,,,24388600000.0,
2009-03-19,30.53,,,,24057640000.0,
2009-03-20,30.2,,,,23797600000.0,
2009-03-23,31.72,,,,24995360000.0,
2009-03-24,31.22,,,,24601360000.0,
2009-03-25,31.61,,,,24908680000.0,
2009-03-26,31.96,,,,25184480000.0,
2009-03-27,27.66,,,,21796080000.0,
2009-03-30,27.83,,,,21930040000.0,
2009-03-31,27.49,,,,21662120000.0,
2009-04-01,27.65,,,,21788200000.0,
2009-04-02,27.72,,,,21843360000.0,
2009-04-03,28.04,,,,22095520000.0,
2009-04-06,28.23,,,,22245240000.0,
2009-04-07,27.59,,,,21740920000.0,
2009-04-08,27.44,,,,21622720000.0,
2009-04-09,27.71,,,,21835480000.0,
2009-04-13,27.9,,,,21985200000.0,
2009-04-14,27.8,,,,21906400000.0,
2009-04-15,27.39,,,,21473760000.0,
2009-04-16,27.5,,,,21560000000.0,
2009-04-17,27.12,,,,21262080000.0,
2009-04-20,27.01,,,,21175840000.0,
2009-04-21,26.67,,,,20909280000.0,
2009-04-22,26.79,,,,21003360000.0,
2009-04-23,27.57,,,,21614880000.0,
2009-04-24,29.27,,,,22947680000.0,
2009-04-27,29.02,,,,22751680000.0,
2009-04-28,28.91,,,,22665440000.0,
2009-04-29,29.57,,,,23182880000.0,
2009-04-30,29.43,,,,23073120000.0,
2009-05-01,29.86,,,,23410240000.0,
2009-05-04,30.5,,,,23912000000.0,
2009-05-05,30.42,,,,23849280000.0,
2009-05-06,30.15,,,,23637600000.0,
2009-05-07,30.06,,,,23567040000.0,
2009-05-08,29.4,,,,23049600000.0,
2009-05-11,29.47,,,,23104480000.0,
2009-05-12,29.32,,,,22986880000.0,
2009-05-13,28.82,,,,22594880000.0,
2009-05-14,28.97,,,,22712480000.0,
2009-05-15,28.83,,,,22602720000.0,
2009-05-18,30.09,,,,23590560000.0,
2009-05-19,30.0,,,,23520000000.0,
2009-05-20,30.34,,,,23786560000.0,
2009-05-21,29.88,,,,23425920000.0,
2009-05-22,30.32,,,,23770880000.0,
2009-05-26,30.9,,,,24225600000.0,
2009-05-27,30.43,,,,23857120000.0,
2009-05-28,30.0,,,,23520000000.0,
2009-05-29,29.93,,,,23465120000.0,
2009-06-01,31.3,,,,24539200000.0,
2009-06-02,31.22,,,,24476480000.0,
2009-06-03,30.37,,,,23810080000.0,
2009-06-04,30.2,,,,23676800000.0,
2009-06-05,30.54,,,,23943360000.0,
2009-06-08,29.71,,,,23292640000.0,
2009-06-09,30.28,,,,23739520000.0,
2009-06-10,30.65,,,,24029600000.0,
2009-06-11,31.35,,,,24578400000.0,
2009-06-12,31.47,,,,24672480000.0,
2009-06-15,31.72,,,,24868480000.0,
2009-06-16,31.49,,,,24688160000.0,
2009-06-17,32.34,,,,25354560000.0,
2009-06-18,32.02,,,,25103680000.0,
2009-06-19,31.74,,,,24884160000.0,
2009-06-22,31.12,,,,24398080000.0,
2009-06-23,31.17,,,,24437280000.0,
2009-06-24,31.43,,,,24641120000.0,
2009-06-25,31.64,,,,24805760000.0,
2009-06-26,33.72,,,,26436480000.0,
2009-06-29,33.43,,,,26209120000.0,
2009-06-30,33.46,,,,26232640000.0,
2009-07-01,33.74,,,,26452160000.0,
2009-07-02,33.14,,,,25981760000.0,
2009-07-06,33.13,,,,25973920000.0,
2009-07-07,32.57,,,,25534880000.0,
2009-07-08,32.65,,,,25597600000.0,
2009-07-09,32.39,,,,25393760000.0,
2009-07-10,32.7,,,,25636800000.0,
2009-07-13,33.36,,,,26154240000.0,
2009-07-14,33.71,,,,26428640000.0,
2009-07-15,34.04,,,,26687360000.0,
2009-07-16,34.37,,,,26808600000.0,
2009-07-17,34.43,,,,26855400000.0,
2009-07-20,34.33,,,,26777400000.0,
2009-07-21,34.25,,,,26715000000.0,
2009-07-22,33.8,,,,26364000000.0,
2009-07-23,35.12,,,,27393600000.0,
2009-07-24,35.46,,,,27658800000.0,
2009-07-27,35.11,,,,27385800000.0,
2009-07-28,35.27,,,,27510600000.0,
2009-07-29,34.96,,,,27268800000.0,
2009-07-30,35.12,,,,27393600000.0,
2009-07-31,35.07,,,,27354600000.0,
2009-08-03,35.98,,,,28064400000.0,
2009-08-04,35.66,,,,27814800000.0,
2009-08-05,35.38,,,,27596400000.0,
2009-08-06,35.15,,,,27417000000.0,
2009-08-07,35.65,,,,27807000000.0,
2009-08-10,35.93,,,,28025400000.0,
2009-08-11,35.52,,,,27705600000.0,
2009-08-12,35.8,,,,27924000000.0,
2009-08-13,36.35,,,,28353000000.0,
2009-08-14,36.12,,,,28173600000.0,
2009-08-17,35.94,,,,28033200000.0,
2009-08-18,36.3,,,,28314000000.0,
2009-08-19,36.57,,,,28524600000.0,
2009-08-20,36.34,,,,28345200000.0,
2009-08-21,35.46,,,,27658800000.0,
2009-08-24,35.56,,,,27736800000.0,
2009-08-25,34.64,,,,27019200000.0,
2009-08-26,35.07,,,,27354600000.0,
2009-08-27,35.12,,,,27393600000.0,
2009-08-28,34.2,,,,26676000000.0,
2009-08-31,33.0,,,,25740000000.0,
2009-09-01,33.21,,,,25903800000.0,
2009-09-02,33.33,,,,25997400000.0,
2009-09-03,34.41,,,,26839800000.0,
2009-09-04,34.69,,,,27058200000.0,
2009-09-08,34.5,,,,26910000000.0,
2009-09-09,34.75,,,,27105000000.0,
2009-09-10,35.14,,,,27409200000.0,
2009-09-11,35.7,,,,27846000000.0,
2009-09-14,35.81,,,,27931800000.0,
2009-09-15,35.81,,,,27931800000.0,
2009-09-16,36.44,,,,28423200000.0,
2009-09-17,36.26,,,,28282800000.0,
2009-09-18,35.84,,,,27955200000.0,
2009-09-21,36.06,,,,28126800000.0,
2009-09-22,36.94,,,,28813200000.0,
2009-09-23,36.4,,,,28392000000.0,
2009-09-24,35.96,,,,28048800000.0,
2009-09-25,36.12,,,,28173600000.0,
2009-09-28,37.89,,,,29554200000.0,
2009-09-29,37.25,,,,29055000000.0,
2009-09-30,37.27,,,,29070600000.0,
2009-10-01,36.53,,,,28493400000.0,
2009-10-02,37.5,,,,29250000000.0,
2009-10-05,37.99,,,,29632200000.0,
2009-10-06,38.33,,,,29897400000.0,
2009-10-07,38.41,,,,29959800000.0,
2009-10-08,39.14,,,,30529200000.0,
2009-10-09,39.07,,,,30474600000.0,
2009-10-12,39.51,,,,30817800000.0,
2009-10-13,39.42,,,,30747600000.0,
2009-10-14,39.26,,,,30622800000.0,
2009-10-15,38.8,,,,30264000000.0,
2009-10-16,39.12,,,,30278880000.0,
2009-10-19,38.69,2886593000.0,12255734000.0,12255734000.0,29946060000.0,10.374188532986812
2009-10-20,38.15,2886593000.0,12255734000.0,12255734000.0,29528100000.0,10.22939499957216
2009-10-21,38.39,2886593000.0,12255734000.0,12255734000.0,29713860000.0,10.293747681089783
2009-10-22,37.66,2886593000.0,12255734000.0,12255734000.0,29148840000.0,10.098008274807013
2009-10-23,37.77,2886593000.0,12255734000.0,12255734000.0,29233980000.0,10.127503253835924
2009-10-26,37.4,2886593000.0,12255734000.0,12255734000.0,28947600000.0,10.028292869829588
2009-10-27,37.36,2886593000.0,12255734000.0,12255734000.0,28916640000.0,10.017567422909984
2009-10-28,37.27,2886593000.0,12255734000.0,12255734000.0,28846980000.0,9.993435167340875
2009-10-29,37.61,2886593000.0,12255734000.0,12255734000.0,29110140000.0,10.084601466157508
2009-10-30,37.08,2886593000.0,12255734000.0,12255734000.0,28699920000.0,9.942489294472757
2009-11-02,37.65,2886593000.0,12255734000.0,12255734000.0,29141100000.0,10.095326913077113
2009-11-03,38.14,2886593000.0,12255734000.0,12255734000.0,29520360000.0,10.22671363784226
2009-11-04,38.51,2886593000.0,12255734000.0,12255734000.0,29806740000.0,10.325924021848595
2009-11-05,38.97,2886593000.0,12255734000.0,12255734000.0,30162780000.0,10.449266661424039
2009-11-06,39.25,2886593000.0,12255734000.0,12255734000.0,30379500000.0,10.524344789861265
2009-11-09,39.98,2886593000.0,12255734000.0,12255734000.0,30944520000.0,10.720084196144036
2009-11-10,39.42,2886593000.0,12255734000.0,12255734000.0,30511080000.0,10.569927939269581
2009-11-11,39.1,2886593000.0,12255734000.0,12255734000.0,30263400000.0,10.484124363912752
2009-11-12,39.44,2886593000.0,12255734000.0,12255734000.0,30526560000.0,10.575290662729383
2009-11-13,39.55,2886593000.0,12255734000.0,12255734000.0,30611700000.0,10.604785641758294
2009-11-16,39.92,2886593000.0,12255734000.0,12255734000.0,30898080000.0,10.70399602576463
2009-11-17,40.25,2886593000.0,12255734000.0,12255734000.0,31153500000.0,10.79248096285136
2009-11-18,40.0,2886593000.0,12255734000.0,12255734000.0,30960000000.0,10.725446919603838
2009-11-19,39.75,2886593000.0,12255734000.0,12255734000.0,30766500000.0,10.658412876356314
2009-11-20,39.83,2886593000.0,12255734000.0,12255734000.0,30828420000.0,10.67986377019552
2009-11-23,40.54,2886593000.0,12255734000.0,12255734000.0,31377960000.0,10.87024045301849
2009-11-24,40.54,2886593000.0,12255734000.0,12255734000.0,31377960000.0,10.87024045301849
2009-11-25,40.58,2886593000.0,12255734000.0,12255734000.0,31408920000.0,10.880965899938094
2009-11-27,40.51,2886593000.0,12255734000.0,12255734000.0,31354740000.0,10.862196367828787
2009-11-30,41.04,2886593000.0,12255734000.0,12255734000.0,31764960000.0,11.004308539513538
2009-12-01,41.5,2886593000.0,12255734000.0,12255734000.0,32121000000.0,11.127651179088982
2009-12-02,42.03,2886593000.0,12255734000.0,12255734000.0,32531220000.0,11.269763350773733
2009-12-03,41.88,2886593000.0,12255734000.0,12255734000.0,32415120000.0,11.229542924825218
2009-12-04,42.54,2886593000.0,12255734000.0,12255734000.0,32925960000.0,11.406512798998682
2009-12-07,42.8,2886593000.0,12255734000.0,12255734000.0,33127200000.0,11.476228203976106
2009-12-08,42.87,2886593000.0,12255734000.0,12255734000.0,33181380000.0,11.494997736085413
2009-12-09,42.24,2886593000.0,12255734000.0,12255734000.0,32693760000.0,11.326071947101653
2009-12-10,42.68,2886593000.0,12255734000.0,12255734000.0,33034320000.0,11.444051863217295
2009-12-11,42.0,2886593000.0,12255734000.0,12255734000.0,32508000000.0,11.261719265584029
2009-12-14,41.96,2886593000.0,12255734000.0,12255734000.0,32477040000.0,11.250993818664426
2009-12-15,41.44,2886593000.0,12255734000.0,12255734000.0,32074560000.0,11.111563008709576
2009-12-16,41.84,2886593000.0,12255734000.0,12255734000.0,32384160000.0,11.218817477905613
2009-12-17,41.66,2886593000.0,12255734000.0,12255734000.0,32244840000.0,11.170552966767398
2009-12-18,41.37,2809267000.0,12184819000.0,12184819000.0,32020380000.0,11.398126272796427
2009-12-21,40.63,2809267000.0,12184819000.0,12184819000.0,31447620000.0,11.19424390775245
2009-12-22,40.88,2809267000.0,12184819000.0,12184819000.0,31641120000.0,11.263123085132172
2009-12-23,41.27,2809267000.0,12184819000.0,12184819000.0,31942980000.0,11.370574601844538
2009-12-24,41.39,2809267000.0,12184819000.0,12184819000.0,32035860000.0,11.403636606986804
2009-12-28,41.85,2809267000.0,12184819000.0,12184819000.0,32391900000.0,11.530374293365494
2009-12-29,41.83,2809267000.0,12184819000.0,12184819000.0,32376420000.0,11.524863959175116
2009-12-30,41.69,2809267000.0,12184819000.0,12184819000.0,32268060000.0,11.486291619842472
