date,close price,AIV_SHE,AIV_TA,AIV_TL,market cap,PB Ratio
1994-10-25,17.88,,,,,
1994-10-26,17.75,,,,,
1994-10-27,18.0,,,,,
1994-10-28,18.0,,,,,
1994-10-31,18.25,,,,,
1994-11-01,18.0,,,,,
1994-11-02,18.13,,,,,
1994-11-03,18.13,,,,,
1994-11-04,18.0,,,,,
1994-11-07,17.88,,,,,
1994-11-08,17.63,,,,,
1994-11-09,17.5,,,,,
1994-11-10,17.63,,,,,
1994-11-11,17.5,,,,,
1994-11-14,17.5,,,,,
1994-11-15,17.75,,,,,
1994-11-16,17.63,,,,,
1994-11-17,17.75,,,,,
1994-11-18,17.75,,,,,
1994-11-21,17.88,,,,,
1994-11-22,17.25,,,,,
1994-11-23,17.38,,,,,
1994-11-25,17.25,,,,,
1994-11-28,17.13,,,,,
1994-11-29,16.63,,,,,
1994-11-30,16.88,,,,,
1994-12-01,17.0,,,,,
1994-12-02,17.0,,,,,
1994-12-05,16.88,,,,,
1994-12-06,16.5,,,,,
1994-12-07,16.5,,,,,
1994-12-08,16.5,,,,,
1994-12-09,16.5,,,,,
1994-12-12,16.5,,,,,
1994-12-13,16.63,,,,,
1994-12-14,17.0,,,,,
1994-12-15,17.25,,,,,
1994-12-16,17.25,,,,,
1994-12-19,17.25,,,,,
1994-12-20,17.38,,,,,
1994-12-21,17.25,,,,,
1994-12-22,17.25,,,,,
1994-12-23,17.38,,,,,
1994-12-27,17.5,,,,,
1994-12-28,17.25,,,,,
1994-12-29,17.13,,,,,
1994-12-30,17.25,,,,,
1995-01-03,17.38,,,,,
1995-01-04,17.25,,,,,
1995-01-05,17.38,,,,,
1995-01-06,17.25,,,,,
1995-01-09,17.38,,,,,
1995-01-10,17.63,,,,,
1995-01-11,17.5,,,,,
1995-01-12,17.38,,,,,
1995-01-13,17.25,,,,,
1995-01-16,17.5,,,,,
1995-01-17,17.38,,,,,
1995-01-18,17.38,,,,,
1995-01-19,17.5,,,,,
1995-01-20,17.38,,,,,
1995-01-23,17.13,,,,,
1995-01-24,17.25,,,,,
1995-01-25,17.25,,,,,
1995-01-26,17.25,,,,,
1995-01-27,17.5,,,,,
1995-01-30,17.88,,,,,
1995-01-31,17.88,,,,,
1995-02-01,17.63,,,,,
1995-02-02,17.63,,,,,
1995-02-03,17.75,,,,,
1995-02-06,17.75,,,,,
1995-02-07,18.13,,,,,
1995-02-08,18.38,,,,,
1995-02-09,18.25,,,,,
1995-02-10,18.0,,,,,
1995-02-13,17.88,,,,,
1995-02-14,18.13,,,,,
1995-02-15,18.0,,,,,
1995-02-16,17.75,,,,,
1995-02-17,17.88,,,,,
1995-02-21,17.75,,,,,
1995-02-22,17.88,,,,,
1995-02-23,17.88,,,,,
1995-02-24,18.13,,,,,
1995-02-27,18.0,,,,,
1995-02-28,18.0,,,,,
1995-03-01,18.13,,,,,
1995-03-02,18.0,,,,,
1995-03-03,18.0,,,,,
1995-03-06,18.13,,,,,
1995-03-07,18.0,,,,,
1995-03-08,17.88,,,,,
1995-03-09,18.0,,,,,
1995-03-10,18.0,,,,,
1995-03-13,18.13,,,,,
1995-03-14,18.25,,,,,
1995-03-15,18.25,,,,,
1995-03-16,18.25,,,,,
1995-03-17,18.38,,,,,
1995-03-20,18.38,,,,,
1995-03-21,18.25,,,,,
1995-03-22,18.13,,,,,
1995-03-23,18.25,,,,,
1995-03-24,18.25,,,,,
1995-03-27,18.25,,,,,
1995-03-28,18.5,,,,,
1995-03-29,18.38,,,,,
1995-03-30,18.38,,,,,
1995-03-31,18.25,,,,,
1995-04-03,18.13,,,,,
1995-04-04,18.0,,,,,
1995-04-05,17.88,,,,,
1995-04-06,18.0,,,,,
1995-04-07,18.0,,,,,
1995-04-10,18.25,,,,,
1995-04-11,18.38,,,,,
1995-04-12,18.5,,,,,
1995-04-13,18.13,,,,,
1995-04-17,18.25,,,,,
1995-04-18,18.0,,,,,
1995-04-19,18.25,,,,,
1995-04-20,18.25,,,,,
1995-04-21,18.38,,,,,
1995-04-24,18.38,,,,,
1995-04-25,18.38,,,,,
1995-04-26,18.38,,,,,
1995-04-27,18.5,,,,,
1995-04-28,18.63,,,,,
1995-05-01,18.5,,,,,
1995-05-02,18.38,,,,,
1995-05-03,18.38,,,,,
1995-05-04,18.5,,,,,
1995-05-05,18.5,,,,,
1995-05-08,18.88,,,,,
1995-05-09,19.13,,,,,
1995-05-10,19.13,,,,,
1995-05-11,19.25,,,,,
1995-05-12,19.25,,,,,
1995-05-15,19.0,,,,,
1995-05-16,19.0,,,,,
1995-05-17,18.75,,,,,
1995-05-18,18.75,,,,,
1995-05-19,18.75,,,,,
1995-05-22,18.75,,,,,
1995-05-23,18.5,,,,,
1995-05-24,18.5,,,,,
1995-05-25,18.38,,,,,
1995-05-26,18.38,,,,,
1995-05-30,18.38,,,,,
1995-05-31,18.38,,,,,
1995-06-01,18.38,,,,,
1995-06-02,18.5,,,,,
1995-06-05,18.75,,,,,
1995-06-06,19.0,,,,,
1995-06-07,19.25,,,,,
1995-06-08,19.5,,,,,
1995-06-09,19.38,,,,,
1995-06-12,19.25,,,,,
1995-06-13,19.63,,,,,
1995-06-14,19.88,,,,,
1995-06-15,19.25,,,,,
1995-06-16,19.38,,,,,
1995-06-19,19.25,,,,,
1995-06-20,19.63,,,,,
1995-06-21,19.13,,,,,
1995-06-22,18.88,,,,,
1995-06-23,18.88,,,,,
1995-06-26,18.88,,,,,
1995-06-27,18.75,,,,,
1995-06-28,19.0,,,,,
1995-06-29,19.13,,,,,
1995-06-30,20.0,,,,,
1995-07-03,19.75,,,,,
1995-07-05,19.75,,,,,
1995-07-06,19.88,,,,,
1995-07-07,20.13,,,,,
1995-07-10,20.5,,,,,
1995-07-11,20.5,,,,,
1995-07-12,20.5,,,,,
1995-07-13,20.38,,,,,
1995-07-14,20.0,,,,,
1995-07-17,20.13,,,,,
1995-07-18,20.13,,,,,
1995-07-19,20.13,,,,,
1995-07-20,19.75,,,,,
1995-07-21,19.88,,,,,
1995-07-24,20.13,,,,,
1995-07-25,20.0,,,,,
1995-07-26,19.88,,,,,
1995-07-27,19.75,,,,,
1995-07-28,19.88,,,,,
1995-07-31,20.25,,,,,
1995-08-01,20.5,,,,,
1995-08-02,20.25,,,,,
1995-08-03,20.25,,,,,
1995-08-04,20.25,,,,,
1995-08-07,20.25,,,,,
1995-08-08,20.0,,,,,
1995-08-09,20.0,,,,,
1995-08-10,20.13,,,,,
1995-08-11,19.88,,,,,
1995-08-14,20.13,,,,,
1995-08-15,20.25,,,,,
1995-08-16,20.0,,,,,
1995-08-17,20.13,,,,,
1995-08-18,20.38,,,,,
1995-08-21,20.75,,,,,
1995-08-22,20.63,,,,,
1995-08-23,21.0,,,,,
1995-08-24,20.75,,,,,
1995-08-25,20.38,,,,,
1995-08-28,20.38,,,,,
1995-08-29,20.25,,,,,
1995-08-30,20.25,,,,,
1995-08-31,20.5,,,,,
1995-09-01,20.63,,,,,
1995-09-05,20.75,,,,,
1995-09-06,20.75,,,,,
1995-09-07,20.63,,,,,
1995-09-08,20.75,,,,,
1995-09-11,21.0,,,,,
1995-09-12,21.0,,,,,
1995-09-13,21.0,,,,,
1995-09-14,21.0,,,,,
1995-09-15,20.75,,,,,
1995-09-18,20.63,,,,,
1995-09-19,20.5,,,,,
1995-09-20,20.63,,,,,
1995-09-21,20.63,,,,,
1995-09-22,21.0,,,,,
1995-09-25,20.88,,,,,
1995-09-26,20.75,,,,,
1995-09-27,20.75,,,,,
1995-09-28,20.88,,,,,
1995-09-29,20.75,,,,,
1995-10-02,20.75,,,,,
1995-10-03,20.75,,,,,
1995-10-04,20.5,,,,,
1995-10-05,20.0,,,,,
1995-10-06,20.5,,,,,
1995-10-09,20.13,,,,,
1995-10-10,19.88,,,,,
1995-10-11,19.88,,,,,
1995-10-12,20.0,,,,,
1995-10-13,20.25,,,,,
1995-10-16,20.25,,,,,
1995-10-17,20.38,,,,,
1995-10-18,20.63,,,,,
1995-10-19,20.88,,,,,
1995-10-20,20.75,,,,,
1995-10-23,20.38,,,,,
1995-10-24,19.75,,,,,
1995-10-25,20.0,,,,,
1995-10-26,19.75,,,,,
1995-10-27,19.63,,,,,
1995-10-30,20.13,,,,,
1995-10-31,20.13,,,,,
1995-11-01,20.63,,,,,
1995-11-02,20.38,,,,,
1995-11-03,20.0,,,,,
1995-11-06,20.25,,,,,
1995-11-07,20.13,,,,,
1995-11-08,20.63,,,,,
1995-11-09,20.25,,,,,
1995-11-10,19.88,,,,,
1995-11-13,19.75,,,,,
1995-11-14,19.25,,,,,
1995-11-15,19.25,,,,,
1995-11-16,19.13,,,,,
1995-11-17,19.0,,,,,
1995-11-20,18.5,,,,,
1995-11-21,18.63,,,,,
1995-11-22,19.13,,,,,
1995-11-24,19.25,,,,,
1995-11-27,19.25,,,,,
1995-11-28,19.25,,,,,
1995-11-29,19.13,,,,,
1995-11-30,19.13,,,,,
1995-12-01,19.13,,,,,
1995-12-04,19.5,,,,,
1995-12-05,19.63,,,,,
1995-12-06,20.0,,,,,
1995-12-07,19.5,,,,,
1995-12-08,19.5,,,,,
1995-12-11,19.38,,,,,
1995-12-12,19.13,,,,,
1995-12-13,19.13,,,,,
1995-12-14,19.0,,,,,
1995-12-15,19.0,,,,,
1995-12-18,19.0,,,,,
1995-12-19,19.13,,,,,
1995-12-20,19.25,,,,,
1995-12-21,19.38,,,,,
1995-12-22,19.5,,,,,
1995-12-26,19.75,,,,,
1995-12-27,19.75,,,,,
1995-12-28,19.38,,,,,
1995-12-29,19.38,,,,,
1996-01-02,19.63,,,,,
1996-01-03,19.38,,,,,
1996-01-04,19.5,,,,,
1996-01-05,19.75,,,,,
1996-01-08,19.75,,,,,
1996-01-09,19.75,,,,,
1996-01-10,19.75,,,,,
1996-01-11,20.0,,,,,
1996-01-12,20.0,,,,,
1996-01-15,19.88,,,,,
1996-01-16,20.13,,,,,
1996-01-17,20.5,,,,,
1996-01-18,20.38,,,,,
1996-01-19,20.38,,,,,
1996-01-22,20.38,,,,,
1996-01-23,20.25,,,,,
1996-01-24,20.25,,,,,
1996-01-25,20.38,,,,,
1996-01-26,20.38,,,,,
1996-01-29,20.38,,,,,
1996-01-30,20.75,,,,,
1996-01-31,20.88,,,,,
1996-02-01,20.75,,,,,
1996-02-02,20.63,,,,,
1996-02-05,20.38,,,,,
1996-02-06,20.75,,,,,
1996-02-07,20.63,,,,,
1996-02-08,20.63,,,,,
1996-02-09,20.5,,,,,
1996-02-12,20.5,,,,,
1996-02-13,20.5,,,,,
1996-02-14,20.38,,,,,
1996-02-15,20.5,,,,,
1996-02-16,20.63,,,,,
1996-02-20,20.63,,,,,
1996-02-21,20.63,,,,,
1996-02-22,20.75,,,,,
1996-02-23,20.63,,,,,
1996-02-26,20.5,,,,,
1996-02-27,20.5,,,,,
1996-02-28,20.63,,,,,
1996-02-29,20.63,,,,,
1996-03-01,20.63,,,,,
1996-03-04,20.63,,,,,
1996-03-05,20.75,,,,,
1996-03-06,20.75,,,,,
1996-03-07,20.63,,,,,
1996-03-08,20.13,,,,,
1996-03-11,20.25,,,,,
1996-03-12,20.25,,,,,
1996-03-13,20.13,,,,,
1996-03-14,20.25,,,,,
1996-03-15,20.25,,,,,
1996-03-18,20.5,,,,,
1996-03-19,20.63,,,,,
1996-03-20,20.38,,,,,
1996-03-21,20.5,,,,,
1996-03-22,20.63,,,,,
1996-03-25,20.75,,,,,
1996-03-26,20.75,,,,,
1996-03-27,20.75,,,,,
1996-03-28,20.63,,,,,
1996-03-29,20.88,,,,,
1996-04-01,20.75,,,,,
1996-04-02,20.63,,,,,
1996-04-03,20.38,,,,,
1996-04-04,20.38,,,,,
1996-04-08,20.13,,,,,
1996-04-09,20.25,,,,,
1996-04-10,20.25,,,,,
1996-04-11,20.38,,,,,
1996-04-12,20.38,,,,,
1996-04-15,20.75,,,,,
1996-04-16,20.63,,,,,
1996-04-17,20.63,,,,,
1996-04-18,20.88,,,,,
1996-04-19,20.75,,,,,
1996-04-22,21.0,,,,,
1996-04-23,20.88,,,,,
1996-04-24,20.63,,,,,
1996-04-25,20.75,,,,,
1996-04-26,20.63,,,,,
1996-04-29,20.88,,,,,
1996-04-30,21.0,,,,,
1996-05-01,20.75,,,,,
1996-05-02,20.88,,,,,
1996-05-03,20.63,,,,,
1996-05-06,20.38,,,,,
1996-05-07,20.25,,,,,
1996-05-08,20.25,,,,,
1996-05-09,20.13,,,,,
1996-05-10,20.38,,,,,
1996-05-13,20.5,,,,,
1996-05-14,20.5,,,,,
1996-05-15,20.5,,,,,
1996-05-16,20.25,,,,,
1996-05-17,20.5,,,,,
1996-05-20,20.25,,,,,
1996-05-21,20.38,,,,,
1996-05-22,20.38,,,,,
1996-05-23,20.38,,,,,
1996-05-24,20.63,,,,,
1996-05-28,20.38,,,,,
1996-05-29,20.5,,,,,
1996-05-30,20.13,,,,,
1996-05-31,20.0,,,,,
1996-06-03,20.0,,,,,
1996-06-04,19.88,,,,,
1996-06-05,20.0,,,,,
1996-06-06,20.0,,,,,
1996-06-07,20.0,,,,,
1996-06-10,20.0,,,,,
1996-06-11,20.0,,,,,
1996-06-12,19.75,,,,,
1996-06-13,19.63,,,,,
1996-06-14,19.5,,,,,
1996-06-17,19.75,,,,,
1996-06-18,19.25,,,,,
1996-06-19,19.0,,,,,
1996-06-20,18.63,,,,,
1996-06-21,18.88,,,,,
1996-06-24,18.75,,,,,
1996-06-25,18.75,,,,,
1996-06-26,18.5,,,,,
1996-06-27,18.63,,,,,
1996-06-28,18.75,,,,,
1996-07-01,19.38,,,,,
1996-07-02,19.25,,,,,
1996-07-03,19.38,,,,,
1996-07-05,19.25,,,,,
1996-07-08,19.13,,,,,
1996-07-09,19.0,,,,,
1996-07-10,18.88,,,,,
1996-07-11,18.88,,,,,
1996-07-12,18.88,,,,,
1996-07-15,18.63,,,,,
1996-07-16,18.63,,,,,
1996-07-17,18.88,,,,,
1996-07-18,19.0,,,,,
1996-07-19,19.0,,,,,
1996-07-22,19.0,,,,,
1996-07-23,19.13,,,,,
1996-07-24,18.88,,,,,
1996-07-25,19.0,,,,,
1996-07-26,19.25,,,,,
1996-07-29,19.5,,,,,
1996-07-30,19.75,,,,,
1996-07-31,19.88,,,,,
1996-08-01,19.88,,,,,
1996-08-02,20.25,,,,,
1996-08-05,19.75,,,,,
1996-08-06,19.75,,,,,
1996-08-07,20.0,,,,,
1996-08-08,20.0,,,,,
1996-08-09,19.88,,,,,
1996-08-12,20.0,,,,,
1996-08-13,20.13,,,,,
1996-08-14,20.13,,,,,
1996-08-15,20.25,,,,,
1996-08-16,20.38,,,,,
1996-08-19,20.75,,,,,
1996-08-20,20.5,,,,,
1996-08-21,20.5,,,,,
1996-08-22,20.63,,,,,
1996-08-23,20.5,,,,,
1996-08-26,20.75,,,,,
1996-08-27,21.25,,,,,
1996-08-28,20.88,,,,,
1996-08-29,20.75,,,,,
1996-08-30,20.5,,,,,
1996-09-03,20.38,,,,,
1996-09-04,20.5,,,,,
1996-09-05,20.5,,,,,
1996-09-06,20.5,,,,,
1996-09-09,21.0,,,,,
1996-09-10,20.88,,,,,
1996-09-11,21.0,,,,,
1996-09-12,21.0,,,,,
1996-09-13,21.0,,,,,
1996-09-16,21.13,,,,,
1996-09-17,21.88,,,,,
1996-09-18,21.5,,,,,
1996-09-19,21.25,,,,,
1996-09-20,21.38,,,,,
1996-09-23,21.13,,,,,
1996-09-24,21.38,,,,,
1996-09-25,21.13,,,,,
1996-09-26,21.0,,,,,
1996-09-27,21.13,,,,,
1996-09-30,21.0,,,,,
1996-10-01,21.25,,,,,
1996-10-02,21.38,,,,,
1996-10-03,21.25,,,,,
1996-10-04,21.5,,,,,
1996-10-07,21.5,,,,,
1996-10-08,21.5,,,,,
1996-10-09,21.38,,,,,
1996-10-10,21.38,,,,,
1996-10-11,21.38,,,,,
1996-10-14,21.38,,,,,
1996-10-15,21.25,,,,,
1996-10-16,21.63,,,,,
1996-10-17,22.25,,,,,
1996-10-18,22.5,,,,,
1996-10-21,22.75,,,,,
1996-10-22,22.25,,,,,
1996-10-23,22.38,,,,,
1996-10-24,22.38,,,,,
1996-10-25,22.88,,,,,
1996-10-28,23.0,,,,,
1996-10-29,23.63,,,,,
1996-10-30,23.13,,,,,
1996-10-31,23.25,,,,,
1996-11-01,23.38,,,,,
1996-11-04,23.63,,,,,
1996-11-05,23.25,,,,,
1996-11-06,23.63,,,,,
1996-11-07,23.75,,,,,
1996-11-08,23.75,,,,,
1996-11-11,23.38,,,,,
1996-11-12,22.75,,,,,
1996-11-13,23.0,,,,,
1996-11-14,23.38,,,,,
1996-11-15,23.5,,,,,
1996-11-18,23.75,,,,,
1996-11-19,24.5,,,,,
1996-11-20,25.0,,,,,
1996-11-21,24.63,,,,,
1996-11-22,24.88,,,,,
1996-11-25,25.13,,,,,
1996-11-26,25.13,,,,,
1996-11-27,25.0,,,,,
1996-11-29,24.75,,,,,
1996-12-02,24.75,,,,,
1996-12-03,24.75,,,,,
1996-12-04,25.0,,,,,
1996-12-05,24.88,,,,,
1996-12-06,24.88,,,,,
1996-12-09,25.13,,,,,
1996-12-10,25.13,,,,,
1996-12-11,24.88,,,,,
1996-12-12,24.88,,,,,
1996-12-13,24.75,,,,,
1996-12-16,25.13,,,,,
1996-12-17,25.0,,,,,
1996-12-18,24.88,,,,,
1996-12-19,26.0,,,,,
1996-12-20,26.0,,,,,
1996-12-23,26.38,,,,,
1996-12-24,26.25,,,,,
1996-12-26,26.63,,,,,
1996-12-27,27.25,,,,,
1996-12-30,27.88,,,,,
1996-12-31,28.25,,,,,
1997-01-02,26.75,,,,,
1997-01-03,26.13,,,,,
1997-01-06,26.0,,,,,
1997-01-07,26.0,,,,,
1997-01-08,25.88,,,,,
1997-01-09,26.0,,,,,
1997-01-10,25.88,,,,,
1997-01-13,25.88,,,,,
1997-01-14,26.5,,,,,
1997-01-15,26.75,,,,,
1997-01-16,26.88,,,,,
1997-01-17,27.0,,,,,
1997-01-20,27.13,,,,,
1997-01-21,27.13,,,,,
1997-01-22,27.0,,,,,
1997-01-23,26.75,,,,,
1997-01-24,26.63,,,,,
1997-01-27,26.75,,,,,
1997-01-28,26.63,,,,,
1997-01-29,26.63,,,,,
1997-01-30,26.5,,,,,
1997-01-31,26.88,,,,,
1997-02-03,27.25,,,,,
1997-02-04,27.25,,,,,
1997-02-05,26.75,,,,,
1997-02-06,26.63,,,,,
1997-02-07,26.63,,,,,
1997-02-10,26.5,,,,,
1997-02-11,26.38,,,,,
1997-02-12,26.63,,,,,
1997-02-13,26.75,,,,,
1997-02-14,26.63,,,,,
1997-02-18,26.38,,,,,
1997-02-19,26.38,,,,,
1997-02-20,26.0,,,,,
1997-02-21,27.75,,,,,
1997-02-24,27.75,,,,,
1997-02-25,28.0,,,,,
1997-02-26,28.5,,,,,
1997-02-27,29.5,,,,,
1997-02-28,29.0,,,,,
1997-03-03,28.63,,,,,
1997-03-04,28.25,,,,,
1997-03-05,28.25,,,,,
1997-03-06,28.38,,,,,
1997-03-07,28.63,,,,,
1997-03-10,29.0,,,,,
1997-03-11,29.0,,,,,
1997-03-12,29.13,,,,,
1997-03-13,29.13,,,,,
1997-03-14,29.13,,,,,
1997-03-17,29.38,,,,,
1997-03-18,29.25,,,,,
1997-03-19,29.0,,,,,
1997-03-20,28.75,,,,,
1997-03-21,28.75,,,,,
1997-03-24,28.88,,,,,
1997-03-25,29.25,,,,,
1997-03-26,29.38,,,,,
1997-03-27,29.38,,,,,
1997-03-31,29.13,,,,,
1997-04-01,28.63,,,,,
1997-04-02,28.25,,,,,
1997-04-03,27.88,,,,,
1997-04-04,27.63,,,,,
1997-04-07,27.75,,,,,
1997-04-08,28.38,,,,,
1997-04-09,28.75,,,,,
1997-04-10,29.0,,,,,
1997-04-11,29.0,,,,,
1997-04-14,29.25,,,,,
1997-04-15,29.13,,,,,
1997-04-16,29.38,,,,,
1997-04-17,29.38,,,,,
1997-04-18,29.25,,,,,
1997-04-21,28.75,,,,,
1997-04-22,28.0,,,,,
1997-04-23,27.25,,,,,
1997-04-24,27.75,,,,,
1997-04-25,27.88,,,,,
1997-04-28,28.0,,,,,
1997-04-29,28.13,,,,,
1997-04-30,27.75,,,,,
1997-05-01,28.0,,,,,
1997-05-02,28.0,,,,,
1997-05-05,28.0,,,,,
1997-05-06,27.63,,,,,
1997-05-07,27.63,,,,,
1997-05-08,27.88,,,,,
1997-05-09,27.88,,,,,
1997-05-12,27.75,,,,,
1997-05-13,27.5,,,,,
1997-05-14,27.5,,,,,
1997-05-15,27.75,,,,,
1997-05-16,27.63,,,,,
1997-05-19,27.63,,,,,
1997-05-20,27.38,,,,,
1997-05-21,27.63,,,,,
1997-05-22,28.0,,,,,
1997-05-23,28.25,,,,,
1997-05-27,28.25,,,,,
1997-05-28,28.0,,,,,
1997-05-29,28.0,,,,,
1997-05-30,27.88,,,,,
1997-06-02,28.0,,,,,
1997-06-03,28.0,,,,,
1997-06-04,27.75,,,,,
1997-06-05,27.63,,,,,
1997-06-06,27.75,,,,,
1997-06-09,27.63,,,,,
1997-06-10,27.75,,,,,
1997-06-11,27.88,,,,,
1997-06-12,28.0,,,,,
1997-06-13,28.75,,,,,
1997-06-16,28.75,,,,,
1997-06-17,28.13,,,,,
1997-06-18,28.63,,,,,
1997-06-19,28.75,,,,,
1997-06-20,28.25,,,,,
1997-06-23,28.25,,,,,
1997-06-24,28.25,,,,,
1997-06-25,28.19,,,,,
1997-06-26,28.25,,,,,
1997-06-27,28.5,,,,,
1997-06-30,28.25,,,,,
1997-07-01,28.31,,,,,
1997-07-02,28.75,,,,,
1997-07-03,28.88,,,,,
1997-07-07,29.0,,,,,
1997-07-08,29.38,,,,,
1997-07-09,29.31,,,,,
1997-07-10,29.31,,,,,
1997-07-11,29.31,,,,,
1997-07-14,29.06,,,,,
1997-07-15,29.06,,,,,
1997-07-16,29.06,,,,,
1997-07-17,29.19,,,,,
1997-07-18,29.38,,,,,
1997-07-21,29.56,,,,,
1997-07-22,29.88,,,,,
1997-07-23,29.56,,,,,
1997-07-24,30.0,,,,,
1997-07-25,30.5,,,,,
1997-07-28,30.5,,,,,
1997-07-29,30.13,,,,,
1997-07-30,31.0,,,,,
1997-07-31,32.0,,,,,
1997-08-01,32.06,,,,,
1997-08-04,32.25,,,,,
1997-08-05,32.5,,,,,
1997-08-06,32.63,,,,,
1997-08-07,32.38,,,,,
1997-08-08,32.13,,,,,
1997-08-11,31.31,,,,,
1997-08-12,31.0,,,,,
1997-08-13,31.38,,,,,
1997-08-14,31.44,,,,,
1997-08-15,30.81,,,,,
1997-08-18,30.56,,,,,
1997-08-19,30.44,,,,,
1997-08-20,30.56,,,,,
1997-08-21,30.56,,,,,
1997-08-22,31.69,,,,,
1997-08-25,32.13,,,,,
1997-08-26,32.13,,,,,
1997-08-27,32.06,,,,,
1997-08-28,32.0,,,,,
1997-08-29,32.44,,,,,
1997-09-02,33.0,,,,,
1997-09-03,33.38,,,,,
1997-09-04,33.94,,,,,
1997-09-05,33.63,,,,,
1997-09-08,33.13,,,,,
1997-09-09,33.0,,,,,
1997-09-10,33.0,,,,,
1997-09-11,33.88,,,,,
1997-09-12,34.06,,,,,
1997-09-15,34.06,,,,,
1997-09-16,34.44,,,,,
1997-09-17,34.44,,,,,
1997-09-18,34.75,,,,,
1997-09-19,34.38,,,,,
1997-09-22,34.75,,,,,
1997-09-23,35.13,,,,,
1997-09-24,35.13,,,,,
1997-09-25,35.38,,,,,
1997-09-26,35.5,,,,,
1997-09-29,35.94,,,,,
1997-09-30,36.13,,,,,
1997-10-01,35.81,,,,,
1997-10-02,36.0,,,,,
1997-10-03,36.13,,,,,
1997-10-06,36.38,,,,,
1997-10-07,36.69,,,,,
1997-10-08,36.63,,,,,
1997-10-09,36.88,,,,,
1997-10-10,36.38,,,,,
1997-10-13,36.13,,,,,
1997-10-14,36.75,,,,,
1997-10-15,37.88,,,,,
1997-10-16,37.69,,,,,
1997-10-17,38.0,,,,,
1997-10-20,37.31,,,,,
1997-10-21,36.56,,,,,
1997-10-22,36.38,,,,,
1997-10-23,35.75,,,,,
1997-10-24,35.25,,,,,
1997-10-27,34.5,,,,,
1997-10-28,34.0,,,,,
1997-10-29,35.0,,,,,
1997-10-30,34.75,,,,,
1997-10-31,35.44,,,,,
1997-11-03,36.31,,,,,
1997-11-04,37.63,,,,,
1997-11-05,36.56,,,,,
1997-11-06,36.44,,,,,
1997-11-07,35.94,,,,,
1997-11-10,35.63,,,,,
1997-11-11,35.31,,,,,
1997-11-12,34.63,,,,,
1997-11-13,33.94,,,,,
1997-11-14,35.19,,,,,
1997-11-17,35.13,,,,,
1997-11-18,35.13,,,,,
1997-11-19,35.0,,,,,
1997-11-20,34.94,,,,,
1997-11-21,35.5,,,,,
1997-11-24,36.0,,,,,
1997-11-25,35.81,,,,,
1997-11-26,35.13,,,,,
1997-11-28,35.38,,,,,
1997-12-01,35.44,,,,,
1997-12-02,35.13,,,,,
1997-12-03,34.88,,,,,
1997-12-04,34.81,,,,,
1997-12-05,34.94,,,,,
1997-12-08,34.88,,,,,
1997-12-09,34.63,,,,,
1997-12-10,34.44,,,,,
1997-12-11,34.25,,,,,
1997-12-12,34.75,,,,,
1997-12-15,35.13,,,,,
1997-12-16,35.13,,,,,
1997-12-17,35.06,,,,,
1997-12-18,35.38,,,,,
1997-12-19,35.31,,,,,
1997-12-22,34.81,,,,,
1997-12-23,34.88,,,,,
1997-12-24,35.56,,,,,
1997-12-26,35.88,,,,,
1997-12-29,35.88,,,,,
