date,close price,VRTX_SHE,VRTX_TA,VRTX_TL,market cap,PB Ratio
2004-09-01,10.19,110293000.0,624051000.0,513758000.0,802380980.0,7.274994605278667
2004-09-02,10.34,110293000.0,624051000.0,513758000.0,814192280.0,7.382084810459412
2004-09-03,10.25,110293000.0,624051000.0,513758000.0,807105500.0,7.317830687350965
2004-09-07,10.34,110293000.0,624051000.0,513758000.0,814192280.0,7.382084810459412
2004-09-08,10.25,110293000.0,624051000.0,513758000.0,807105500.0,7.317830687350965
2004-09-09,10.41,110293000.0,624051000.0,513758000.0,819704220.0,7.432060239543761
2004-09-10,10.75,110293000.0,624051000.0,513758000.0,846476500.0,7.674798037953451
2004-09-13,10.8,110293000.0,624051000.0,513758000.0,850413600.0,7.7104947730137
2004-09-14,10.1,110293000.0,624051000.0,513758000.0,795294200.0,7.21074048217022
2004-09-15,10.56,110293000.0,624051000.0,513758000.0,831515520.0,7.539150444724506
2004-09-16,10.56,110293000.0,624051000.0,513758000.0,831515520.0,7.539150444724506
2004-09-17,10.88,110293000.0,624051000.0,513758000.0,856712960.0000001,7.767609549110099
2004-09-20,10.41,110293000.0,624051000.0,513758000.0,819704220.0,7.432060239543761
2004-09-21,10.56,110293000.0,624051000.0,513758000.0,831515520.0,7.539150444724506
2004-09-22,10.04,110293000.0,624051000.0,513758000.0,790569679.9999999,7.16790440009792
2004-09-23,10.03,110293000.0,624051000.0,513758000.0,789782260.0,7.160765053085871
2004-09-24,9.84,110293000.0,624051000.0,513758000.0,774821280.0,7.025117459856927
2004-09-27,9.65,110293000.0,624051000.0,513758000.0,759860300.0,6.889469866627982
2004-09-28,9.91,110293000.0,624051000.0,513758000.0,780333220.0,7.075092888941275
2004-09-29,9.98,110293000.0,624051000.0,513758000.0,785845160.0,7.1250683180256225
2004-09-30,10.5,110293000.0,624051000.0,513758000.0,826791000.0,7.496314362652209
2004-10-01,10.59,110293000.0,624051000.0,513758000.0,809192490.0,7.33675292176294
2004-10-04,10.9,110293000.0,624051000.0,513758000.0,832879900.0,7.551520948745614
2004-10-05,11.12,110293000.0,624051000.0,513758000.0,849690319.9999999,7.703936967894607
2004-10-06,11.61,110293000.0,624051000.0,513758000.0,887131710.0,8.04340901054464
2004-10-07,11.05,110293000.0,624051000.0,513758000.0,844341550.0,7.655440961801746
2004-10-08,10.75,110293000.0,624051000.0,513758000.0,821418250.0,7.447600935689482
2004-10-11,11.04,110293000.0,624051000.0,513758000.0,843577439.9999999,7.6485129609313365
2004-10-12,10.57,110293000.0,624051000.0,513758000.0,807664270.0,7.322896920022123
2004-10-13,10.09,110293000.0,624051000.0,513758000.0,770986990.0,6.9903528782425
2004-10-14,10.18,110293000.0,624051000.0,513758000.0,777863980.0,7.052704886076179
2004-10-15,10.32,110293000.0,624051000.0,513758000.0,788561520.0,7.149696898261903
2004-10-18,10.45,110293000.0,624051000.0,513758000.0,798494950.0,7.239760909577217
2004-10-19,10.24,110293000.0,624051000.0,513758000.0,782448640.0,7.0942728912986315
2004-10-20,10.47,110293000.0,624051000.0,513758000.0,800023170.0,7.253616911318034
2004-10-21,10.4,110293000.0,624051000.0,513758000.0,794674400.0,7.205120905225173
2004-10-22,10.01,110293000.0,624051000.0,513758000.0,764874110.0,6.9349288712792285
2004-10-25,10.23,110293000.0,624051000.0,513758000.0,781684530.0,7.087344890428223
2004-10-26,10.09,110293000.0,624051000.0,513758000.0,770986990.0,6.9903528782425
2004-10-27,10.45,110293000.0,624051000.0,513758000.0,798494950.0,7.239760909577217
2004-10-28,10.75,110293000.0,624051000.0,513758000.0,821418250.0,7.447600935689482
2004-10-29,10.88,110293000.0,624051000.0,513758000.0,831351680.0000001,7.537664947004798
2004-11-01,11.47,110293000.0,624051000.0,513758000.0,876434170.0,7.946416998358917
2004-11-02,10.84,110293000.0,624051000.0,513758000.0,828295240.0,7.509952943523161
2004-11-03,11.42,110293000.0,624051000.0,513758000.0,872613620.0,7.911776994006873
2004-11-04,11.0,110293000.0,624051000.0,513758000.0,840521000.0,7.620800957449702
2004-11-05,11.31,110293000.0,624051000.0,513758000.0,864208410.0,7.835568984432376
2004-11-08,11.18,110293000.0,624051000.0,513758000.0,854274980.0,7.745504973117061
2004-11-09,11.46,74320000.0,574362000.0,500042000.0,875670060.0000001,11.782428148546826
2004-11-10,11.48,74320000.0,574362000.0,500042000.0,877198280.0,11.80299085037675
2004-11-11,11.91,74320000.0,574362000.0,500042000.0,910055010.0,12.245088939720128
2004-11-12,11.74,74320000.0,574362000.0,500042000.0,897065140.0,12.07030597416577
2004-11-15,11.69,74320000.0,574362000.0,500042000.0,893244590.0,12.018899219590958
2004-11-16,11.17,74320000.0,574362000.0,500042000.0,853510870.0,11.484268972012917
2004-11-17,10.65,74320000.0,574362000.0,500042000.0,813777150.0,10.949638724434877
2004-11-18,10.78,74320000.0,574362000.0,500042000.0,823710580.0,11.083296286329386
2004-11-19,10.49,74320000.0,574362000.0,500042000.0,801551390.0,10.785137109795478
2004-11-22,10.86,74320000.0,574362000.0,500042000.0,829823460.0,11.165547093649085
2004-11-23,10.85,74320000.0,574362000.0,500042000.0,829059350.0,11.155265742734123
2004-11-24,10.87,74320000.0,574362000.0,500042000.0,830587569.9999999,11.175828444564045
2004-11-26,10.64,74320000.0,574362000.0,500042000.0,813013040.0,10.939357373519915
2004-11-29,10.42,74320000.0,574362000.0,500042000.0,796202620.0,10.713167653390743
2004-11-30,10.62,74320000.0,574362000.0,500042000.0,811484819.9999999,10.918794671689987
2004-12-01,10.71,74320000.0,574362000.0,500042000.0,818361810.0000001,11.011326829924652
2004-12-02,11.07,74320000.0,574362000.0,500042000.0,845869770.0,11.381455462863293
2004-12-03,11.14,74320000.0,574362000.0,500042000.0,851218540.0,11.45342491926803
2004-12-06,11.22,74320000.0,574362000.0,500042000.0,857331420.0,11.535675726587728
2004-12-07,10.52,74320000.0,574362000.0,500042000.0,803843720.0,10.815981162540366
2004-12-08,10.93,74320000.0,574362000.0,500042000.0,835172230.0,11.23751655005382
2004-12-09,10.87,74320000.0,574362000.0,500042000.0,830587569.9999999,11.175828444564045
2004-12-10,10.88,74320000.0,574362000.0,500042000.0,831351680.0000001,11.18610979547901
2004-12-13,11.27,74320000.0,574362000.0,500042000.0,861151970.0,11.58708248116254
2004-12-14,11.47,74320000.0,574362000.0,500042000.0,876434170.0,11.792709499461786
2004-12-15,11.46,74320000.0,574362000.0,500042000.0,875670060.0000001,11.782428148546826
2004-12-16,11.38,74320000.0,574362000.0,500042000.0,869557180.0000001,11.700177341227128
2004-12-17,11.27,74320000.0,574362000.0,500042000.0,861151970.0,11.58708248116254
2004-12-20,10.91,74320000.0,574362000.0,500042000.0,833644010.0,11.216953848223897
2004-12-21,10.96,74320000.0,574362000.0,500042000.0,837464560.0000001,11.26836060279871
2004-12-22,10.88,74320000.0,574362000.0,500042000.0,831351680.0000001,11.18610979547901
2004-12-23,10.93,74320000.0,574362000.0,500042000.0,835172230.0,11.23751655005382
2004-12-27,10.75,74320000.0,574362000.0,500042000.0,821418250.0,11.0524522335845
2004-12-28,10.87,74320000.0,574362000.0,500042000.0,830587569.9999999,11.175828444564045
2004-12-29,10.85,74320000.0,574362000.0,500042000.0,829059350.0,11.155265742734123
2004-12-30,10.75,74320000.0,574362000.0,500042000.0,821418250.0,11.0524522335845
2004-12-31,10.57,74320000.0,574362000.0,500042000.0,807664270.0,10.867387917115177
2005-01-03,10.24,74320000.0,574362000.0,500042000.0,813342720.0,10.943793326157158
2005-01-04,10.09,74320000.0,574362000.0,500042000.0,801428520.0,10.783483853606027
2005-01-05,9.9,74320000.0,574362000.0,500042000.0,786337200.0,10.580425188374596
2005-01-06,10.52,74320000.0,574362000.0,500042000.0,835582560.0,11.243037674919268
2005-01-07,10.49,74320000.0,574362000.0,500042000.0,833199720.0,11.210975780409042
2005-01-10,10.78,74320000.0,574362000.0,500042000.0,856233840.0,11.520907427341227
2005-01-11,10.92,74320000.0,574362000.0,500042000.0,867353760.0,11.670529601722283
2005-01-12,11.19,74320000.0,574362000.0,500042000.0,888799320.0,11.959086652314317
2005-01-13,10.39,74320000.0,574362000.0,500042000.0,825256920.0,11.104102798708288
2005-01-14,10.52,74320000.0,574362000.0,500042000.0,835582560.0,11.243037674919268
2005-01-18,10.81,74320000.0,574362000.0,500042000.0,858616680.0,11.552969321851453
2005-01-19,10.48,74320000.0,574362000.0,500042000.0,832405440.0,11.200288482238967
2005-01-20,10.53,74320000.0,574362000.0,500042000.0,836376840.0,11.253724973089342
2005-01-21,10.2,74320000.0,574362000.0,500042000.0,810165600.0,10.901044133476857
2005-01-24,10.2,74320000.0,574362000.0,500042000.0,810165600.0,10.901044133476857
2005-01-25,10.44,74320000.0,574362000.0,500042000.0,829228320.0,11.157539289558665
2005-01-26,10.56,74320000.0,574362000.0,500042000.0,838759680.0,11.285786867599569
2005-01-27,10.34,74320000.0,574362000.0,500042000.0,821285520.0,11.050666307857911
2005-01-28,10.05,74320000.0,574362000.0,500042000.0,798251400.0,10.740734660925726
2005-01-31,10.17,74320000.0,574362000.0,500042000.0,807782760.0,10.86898223896663
2005-02-01,10.71,74320000.0,574362000.0,500042000.0,850673880.0000001,11.446096340150701
2005-02-02,10.57,74320000.0,574362000.0,500042000.0,839553960.0,11.296474165769645
2005-02-03,10.57,74320000.0,574362000.0,500042000.0,839553960.0,11.296474165769645
2005-02-04,11.3,74320000.0,574362000.0,500042000.0,897536400.0,12.076646932185145
2005-02-07,11.12,74320000.0,574362000.0,500042000.0,883239359.9999999,11.884275565123787
2005-02-08,11.02,74320000.0,574362000.0,500042000.0,875296560.0,11.777402583423035
2005-02-09,10.55,74320000.0,574362000.0,500042000.0,837965400.0,11.275099569429495
2005-02-10,11.32,74320000.0,574362000.0,500042000.0,899124960.0,12.098021528525296
2005-02-11,11.55,74320000.0,574362000.0,500042000.0,917393400.0,12.34382938643703
2005-02-14,11.2,74320000.0,574362000.0,500042000.0,889593600.0,11.969773950484392
2005-02-15,11.43,74320000.0,574362000.0,500042000.0,907862040.0,12.215581808396125
2005-02-16,11.42,74320000.0,574362000.0,500042000.0,907067760.0,12.20489451022605
2005-02-17,11.5,74320000.0,574362000.0,500042000.0,913422000.0,12.290392895586653
2005-02-18,11.43,74320000.0,574362000.0,500042000.0,907862040.0,12.215581808396125
2005-02-22,11.01,74320000.0,574362000.0,500042000.0,874502280.0,11.76671528525296
2005-02-23,11.49,74320000.0,574362000.0,500042000.0,912627720.0,12.279705597416577
2005-02-24,11.69,74320000.0,574362000.0,500042000.0,928513320.0,12.493451560818084
2005-02-25,11.99,74320000.0,574362000.0,500042000.0,952341720.0,12.814070505920345
2005-02-28,11.54,74320000.0,574362000.0,500042000.0,916599119.9999999,12.333142088266952
2005-03-01,11.74,74320000.0,574362000.0,500042000.0,932484720.0,12.54688805166846
2005-03-02,11.41,74320000.0,574362000.0,500042000.0,906273480.0,12.194207212055975
2005-03-03,11.45,74320000.0,574362000.0,500042000.0,909450600.0,12.236956404736276
2005-03-04,10.68,74320000.0,574362000.0,500042000.0,848291040.0,11.414034445640473
2005-03-07,10.43,74320000.0,574362000.0,500042000.0,828434040.0,11.14685199138859
2005-03-08,10.35,74320000.0,574362000.0,500042000.0,822079800.0,11.061353606027987
2005-03-09,10.35,74320000.0,574362000.0,500042000.0,822079800.0,11.061353606027987
2005-03-10,10.43,74320000.0,574362000.0,500042000.0,828434040.0,11.14685199138859
2005-03-11,10.14,74320000.0,574362000.0,500042000.0,805399920.0,10.836920344456404
2005-03-14,10.68,74320000.0,574362000.0,500042000.0,848291040.0,11.414034445640473
2005-03-15,10.34,74320000.0,574362000.0,500042000.0,821285520.0,11.050666307857911
2005-03-16,10.29,545453000.0,545453000.0,545453000.0,817314119.9999999,1.4984134655048187
2005-03-17,10.36,545453000.0,545453000.0,545453000.0,822874080.0,1.5086067543858042
2005-03-18,10.4,545453000.0,545453000.0,545453000.0,826051200.0,1.5144314908892242
2005-03-21,10.09,545453000.0,545453000.0,545453000.0,801428520.0,1.4692897829877185
2005-03-22,10.01,545453000.0,545453000.0,545453000.0,795074280.0,1.4576403099808783
2005-03-23,9.96,545453000.0,545453000.0,545453000.0,791102880.0000001,1.4503593893516034
2005-03-24,9.92,545453000.0,545453000.0,545453000.0,787925760.0,1.444534652848183
2005-03-28,9.64,545453000.0,545453000.0,545453000.0,765685920.0,1.4037614973242425
2005-03-29,9.23,545453000.0,545453000.0,545453000.0,733120440.0,1.3440579481641866
2005-03-30,9.46,545453000.0,545453000.0,545453000.0,751388880.0000001,1.3775501830588521
2005-03-31,9.36,545453000.0,545453000.0,545453000.0,743446080.0,1.3629883418003017
2005-04-01,9.1,545453000.0,545453000.0,545453000.0,735816900.0,1.3490014721708379
2005-04-04,8.83,545453000.0,545453000.0,545453000.0,713984970.0,1.308976153765769
2005-04-05,9.01,545453000.0,545453000.0,545453000.0,728539590.0,1.3356596993691483
2005-04-06,9.5,545453000.0,545453000.0,545453000.0,768160500.0,1.4082982401783473
2005-04-07,9.96,545453000.0,545453000.0,545453000.0,805355640.0000001,1.4764895233869832
2005-04-08,10.0,545453000.0,545453000.0,545453000.0,808590000.0,1.4824192001877339
2005-04-11,10.03,545453000.0,545453000.0,545453000.0,811015770.0,1.486866457788297
2005-04-12,10.13,545453000.0,545453000.0,545453000.0,819101670.0000001,1.5016906497901745
2005-04-13,9.64,545453000.0,545453000.0,545453000.0,779480760.0,1.4290521089809753
2005-04-14,9.51,545453000.0,545453000.0,545453000.0,768969090.0,1.409780659378535
2005-04-15,9.57,545453000.0,545453000.0,545453000.0,773820630.0,1.4186751745796613
2005-04-18,9.55,545453000.0,545453000.0,545453000.0,772203450.0,1.4157103361792858
2005-04-19,9.46,545453000.0,545453000.0,545453000.0,764926140.0000001,1.4023685633775964
2005-04-20,9.28,545453000.0,545453000.0,545453000.0,750371520.0,1.375685017774217
2005-04-21,9.74,545453000.0,545453000.0,545453000.0,787566660.0,1.4438763009828528
2005-04-22,9.69,545453000.0,545453000.0,545453000.0,783523710.0,1.436464204981914
2005-04-25,9.96,545453000.0,545453000.0,545453000.0,805355640.0000001,1.4764895233869832
2005-04-26,9.57,545453000.0,545453000.0,545453000.0,773820630.0,1.4186751745796613
2005-04-27,9.45,545453000.0,545453000.0,545453000.0,764117550.0,1.4008861441774085
2005-04-28,9.19,545453000.0,545453000.0,545453000.0,743094210.0,1.3623432449725275
2005-04-29,9.53,545453000.0,545453000.0,545453000.0,770586270.0,1.4127454977789105
2005-05-02,9.42,545453000.0,545453000.0,545453000.0,761691780.0,1.3964388865768453
2005-05-03,9.57,545453000.0,545453000.0,545453000.0,773820630.0,1.4186751745796613
2005-05-04,9.67,545453000.0,545453000.0,545453000.0,781906530.0,1.4334993665815388
2005-05-05,10.0,545453000.0,545453000.0,545453000.0,808590000.0,1.4824192001877339
2005-05-06,10.65,545453000.0,545453000.0,545453000.0,861148350.0,1.5787764481999367
2005-05-09,11.19,-8491000.0,484229000.0,492720000.0,904812210.0,-106.56132493228124
2005-05-10,13.4,-8491000.0,484229000.0,492720000.0,1083510600.0,-127.60694853374162
2005-05-11,13.4,-8491000.0,484229000.0,492720000.0,1083510600.0,-127.60694853374162
2005-05-12,13.39,-8491000.0,484229000.0,492720000.0,1082702010.0,-127.51171946767165
2005-05-13,12.79,-8491000.0,484229000.0,492720000.0,1034186609.9999999,-121.79797550347425
2005-05-16,12.98,-8491000.0,484229000.0,492720000.0,1049549820.0,-123.60732775880344
2005-05-17,13.2,-8491000.0,484229000.0,492720000.0,1067338800.0,-125.70236721234248
2005-05-18,13.7,-8491000.0,484229000.0,492720000.0,1107768300.0,-130.4638205158403
2005-05-19,14.0,-8491000.0,484229000.0,492720000.0,1132026000.0,-133.320692497939
2005-05-20,14.55,-8491000.0,484229000.0,492720000.0,1176498450.0,-138.5582911317866
2005-05-23,14.0,-8491000.0,484229000.0,492720000.0,1132026000.0,-133.320692497939
2005-05-24,14.01,-8491000.0,484229000.0,492720000.0,1132834590.0,-133.41592156400895
2005-05-25,13.9,-8491000.0,484229000.0,492720000.0,1123940100.0,-132.36840183723942
2005-05-26,14.08,-8491000.0,484229000.0,492720000.0,1138494720.0,-134.08252502649864
2005-05-27,14.07,-8491000.0,484229000.0,492720000.0,1137686130.0,-133.9872959604287
2005-05-31,13.92,-8491000.0,484229000.0,492720000.0,1125557280.0,-132.55885996937934
2005-06-01,13.32,-8491000.0,484229000.0,492720000.0,1077041880.0,-126.84511600518196
2005-06-02,13.49,-8491000.0,484229000.0,492720000.0,1090787910.0,-128.46401012837123
2005-06-03,13.07,-8491000.0,484229000.0,492720000.0,1056827130.0,-124.46438935343305
2005-06-06,12.99,-8491000.0,484229000.0,492720000.0,1050358410.0,-123.7025568248734
2005-06-07,13.19,-8491000.0,484229000.0,492720000.0,1066530210.0,-125.60713814627252
2005-06-08,13.3,-8491000.0,484229000.0,492720000.0,1075424700.0,-126.65465787304204
2005-06-09,12.99,-8491000.0,484229000.0,492720000.0,1050358410.0,-123.7025568248734
2005-06-10,13.11,-8491000.0,484229000.0,492720000.0,1060061490.0,-124.84530561771287
2005-06-13,13.3,-8491000.0,484229000.0,492720000.0,1075424700.0,-126.65465787304204
2005-06-14,13.55,-8491000.0,484229000.0,492720000.0,1095639450.0,-129.03538452479094
2005-06-15,13.23,-8491000.0,484229000.0,492720000.0,1069764570.0,-125.98805441055235
2005-06-16,13.95,-8491000.0,484229000.0,492720000.0,1127983050.0,-132.8445471675892
2005-06-17,15.3,-8491000.0,484229000.0,492720000.0,1237142700.0,-145.70047108703332
2005-06-20,15.99,-8491000.0,484229000.0,492720000.0,1292935410.0,-152.27127664586033
2005-06-21,16.0,-8491000.0,484229000.0,492720000.0,1293744000.0,-152.36650571193027
2005-06-22,15.76,-8491000.0,484229000.0,492720000.0,1274337840.0,-150.08100812625133
2005-06-23,15.5,-8491000.0,484229000.0,492720000.0,1253314500.0,-147.60505240843247
2005-06-24,15.78,-8491000.0,484229000.0,492720000.0,1275955020.0,-150.27146625839123
2005-06-27,15.69,-8491000.0,484229000.0,492720000.0,1268677710.0,-149.41440466376164
2005-06-28,16.24,-8491000.0,484229000.0,492720000.0,1313150159.9999998,-154.6520032976092
2005-06-29,16.52,-8491000.0,484229000.0,492720000.0,1335790680.0,-157.31841714756803
2005-06-30,16.85,-8491000.0,484229000.0,492720000.0,1362474150.0,-160.46097632787658
2005-07-01,16.33,-8491000.0,484229000.0,492720000.0,1395594459.9999998,-164.36161347308914
2005-07-05,16.12,-8491000.0,484229000.0,492720000.0,1377647440.0,-162.24796137086327
2005-07-06,16.37,-8491000.0,484229000.0,492720000.0,1399012940.0,-164.76421387351314
2005-07-07,16.83,-8491000.0,484229000.0,492720000.0,1438325459.9999998,-169.39411847838886
2005-07-08,16.99,-8491000.0,484229000.0,492720000.0,1451999379.9999998,-171.00452008008477
2005-07-11,17.01,-8491000.0,484229000.0,492720000.0,1453708620.0000002,-171.20582028029682
2005-07-12,16.82,-8491000.0,484229000.0,492720000.0,1437470840.0,-169.29346837828288
2005-07-13,16.77,-8491000.0,484229000.0,492720000.0,1433197740.0,-168.79021787775292
2005-07-14,16.61,-8491000.0,484229000.0,492720000.0,1419523820.0,-167.179816276057
2005-07-15,16.74,-8491000.0,484229000.0,492720000.0,1430633879.9999998,-168.4882675774349
2005-07-18,16.82,-8491000.0,484229000.0,492720000.0,1437470840.0,-169.29346837828288
2005-07-19,16.77,-8491000.0,484229000.0,492720000.0,1433197740.0,-168.79021787775292
2005-07-20,17.67,-8491000.0,484229000.0,492720000.0,1510113540.0000002,-177.84872688729246
2005-07-21,17.73,-8491000.0,484229000.0,492720000.0,1515241260.0,-178.4526274879284
2005-07-22,17.14,-8491000.0,484229000.0,492720000.0,1464818680.0,-172.5142715816747
2005-07-25,16.37,-8491000.0,484229000.0,492720000.0,1399012940.0,-164.76421387351314
2005-07-26,16.94,-8491000.0,484229000.0,492720000.0,1447726280.0,-170.50126957955482
2005-07-27,16.96,-8491000.0,484229000.0,492720000.0,1449435520.0,-170.7025697797668
2005-07-28,16.24,-8491000.0,484229000.0,492720000.0,1387902879.9999998,-163.45576257213517
2005-07-29,15.95,-8491000.0,484229000.0,492720000.0,1363118900.0,-160.53690966906137
2005-08-01,16.11,-8491000.0,484229000.0,492720000.0,1376792820.0,-162.14731127075729
2005-08-02,16.51,-8491000.0,484229000.0,492720000.0,1410977620.0000002,-166.1733152749971
2005-08-03,16.05,-8491000.0,484229000.0,492720000.0,1371665100.0,-161.54341067012132
2005-08-04,15.63,-8491000.0,484229000.0,492720000.0,1335771060.0,-157.31610646566952
2005-08-05,16.29,-8491000.0,484229000.0,492720000.0,1392175980.0,-163.9590130726652
2005-08-08,15.69,-8491000.0,484229000.0,492720000.0,1340898780.0,-157.9200070663055
2005-08-09,15.53,122958000.0,596903000.0,473945000.0,1327224860.0,10.794131817368532
2005-08-10,15.68,122958000.0,596903000.0,473945000.0,1340044160.0,10.898389368727534
2005-08-11,16.57,122958000.0,596903000.0,473945000.0,1416105340.0,11.516984173457603
2005-08-12,16.93,122958000.0,596903000.0,473945000.0,1446871660.0,11.767202296719205
2005-08-15,17.03,122958000.0,596903000.0,473945000.0,1455417860.0,11.83670733095854
2005-08-16,16.52,122958000.0,596903000.0,473945000.0,1411832240.0,11.482231656337937
2005-08-17,16.51,122958000.0,596903000.0,473945000.0,1410977620.0000002,11.475281152914006
2005-08-18,16.37,122958000.0,596903000.0,473945000.0,1399012940.0,11.377974104978936
2005-08-19,18.8,122958000.0,596903000.0,473945000.0,1606685600.0,13.066946436994746
2005-08-22,18.3,122958000.0,596903000.0,473945000.0,1563954600.0,12.719421265798077
2005-08-23,17.89,122958000.0,596903000.0,473945000.0,1528915180.0,12.434450625416808
2005-08-24,18.05,122958000.0,596903000.0,473945000.0,1542589100.0,12.545658680199743
2005-08-25,17.9,122958000.0,596903000.0,473945000.0,1529769799.9999998,12.44140112884074
2005-08-26,17.45,122958000.0,596903000.0,473945000.0,1491311900.0,12.12862847476374
2005-08-29,17.93,122958000.0,596903000.0,473945000.0,1532333660.0,12.462252639112542
2005-08-30,17.84,122958000.0,596903000.0,473945000.0,1524642080.0,12.399698108297143
2005-08-31,18.4,122958000.0,596903000.0,473945000.0,1572500799.9999998,12.78892630003741
2005-09-01,18.33,122958000.0,596903000.0,473945000.0,1566518459.9999998,12.740272776069876
2005-09-02,17.9,122958000.0,596903000.0,473945000.0,1529769799.9999998,12.44140112884074
2005-09-06,18.03,122958000.0,596903000.0,473945000.0,1540879860.0,12.531757673351876
2005-09-07,18.21,122958000.0,596903000.0,473945000.0,1556263020.0,12.656866734982676
2005-09-08,18.04,122958000.0,596903000.0,473945000.0,1541734480.0,12.53870817677581
2005-09-09,18.48,122958000.0,596903000.0,473945000.0,1579337760.0,12.844530327428878
2005-09-12,18.71,122958000.0,596903000.0,473945000.0,1598994020.0,13.004391906179345
2005-09-13,18.91,122958000.0,596903000.0,473945000.0,1616086420.0,13.143401974658014
2005-09-14,18.37,122958000.0,596903000.0,473945000.0,1569936940.0,12.768074789765611
2005-09-15,18.92,122958000.0,596903000.0,473945000.0,1616941040.0000002,13.150352478081949
2005-09-16,19.4,122958000.0,596903000.0,473945000.0,1657962799.9999998,13.483976642430747
2005-09-19,19.28,122958000.0,596903000.0,473945000.0,1647707360.0,13.400570601343547
2005-09-20,19.11,122958000.0,596903000.0,473945000.0,1633178820.0,13.28241204313668
2005-09-21,19.03,122958000.0,596903000.0,473945000.0,1626341860.0,13.226808015745213
2005-09-22,18.56,122958000.0,596903000.0,473945000.0,1586174720.0,12.900134354820345
2005-09-23,18.96,122958000.0,596903000.0,473945000.0,1620359520.0,13.178154491777681
2005-09-26,19.43,122958000.0,596903000.0,473945000.0,1660526660.0,13.504828152702549
2005-09-27,19.06,122958000.0,596903000.0,473945000.0,1628905720.0,13.247659526017014
2005-09-28,19.48,122958000.0,596903000.0,473945000.0,1664799760.0,13.539580669822216
2005-09-29,20.88,122958000.0,596903000.0,473945000.0,1784446560.0,14.51265114917289
2005-09-30,22.35,122958000.0,596903000.0,473945000.0,1910075700.0000002,15.534375152491096
2005-10-03,24.31,122958000.0,596903000.0,473945000.0,2169448710.0,17.643819108964035
2005-10-04,24.38,122958000.0,596903000.0,473945000.0,2175695580.0,17.694624017957352
2005-10-05,22.35,122958000.0,596903000.0,473945000.0,1994536350.0000002,16.221281657151223
2005-10-06,21.28,122958000.0,596903000.0,473945000.0,1899048480.0,15.444692333967696
2005-10-07,21.53,122958000.0,596903000.0,473945000.0,1921358730.0,15.62613843751525
2005-10-10,21.29,122958000.0,596903000.0,473945000.0,1899940890.0,15.451950178109598
2005-10-11,20.87,122958000.0,596903000.0,473945000.0,1862459670.0,15.14712072414971
2005-10-12,20.79,122958000.0,596903000.0,473945000.0,1855320390.0,15.089057971014492
2005-10-13,22.13,122958000.0,596903000.0,473945000.0,1974903330.0,16.061609086029375
2005-10-14,22.7,122958000.0,596903000.0,473945000.0,2025770700.0,16.475306202117796
2005-10-17,22.63,122958000.0,596903000.0,473945000.0,2019523830.0,16.424501293124482
2005-10-18,22.55,122958000.0,596903000.0,473945000.0,2012384550.0,16.366438539989264
2005-10-19,22.76,122958000.0,596903000.0,473945000.0,2031125160.0000002,16.51885326696921
2005-10-20,22.3,122958000.0,596903000.0,473945000.0,1990074300.0,16.18499243644171
2005-10-21,22.35,122958000.0,596903000.0,473945000.0,1994536350.0000002,16.221281657151223
2005-10-24,23.49,122958000.0,596903000.0,473945000.0,2096271089.9999998,17.048675889328063
2005-10-25,23.59,122958000.0,596903000.0,473945000.0,2105195190.0,17.121254330747085
2005-10-26,22.4,122958000.0,596903000.0,473945000.0,1998998399.9999998,16.25757087786073
2005-10-27,22.26,122958000.0,596903000.0,473945000.0,1986504660.0000002,16.155961059874105
2005-10-28,21.7,122958000.0,596903000.0,473945000.0,1936529700.0,15.749521787927584
2005-10-31,22.75,122958000.0,596903000.0,473945000.0,2030232750.0,16.511595422827305
2005-11-01,23.35,122958000.0,596903000.0,473945000.0,2083777350.0000002,16.947066071341435
2005-11-02,24.0,122958000.0,596903000.0,473945000.0,2141784000.0,17.41882594056507
2005-11-03,23.79,122958000.0,596903000.0,473945000.0,2123043390.0,17.266411213585126
2005-11-04,23.88,122958000.0,596903000.0,473945000.0,2131075080.0,17.331731810862244
2005-11-07,24.49,122958000.0,596903000.0,473945000.0,2185512090.0,17.774460303518275
2005-11-08,24.57,122958000.0,596903000.0,473945000.0,2192651370.0,17.832523056653493
2005-11-09,25.57,133312000.0,550575000.0,417263000.0,2281892370.0,17.116931484037448
2005-11-10,25.6,133312000.0,550575000.0,417263000.0,2284569600.0,17.137013922227556
2005-11-11,26.33,133312000.0,550575000.0,417263000.0,2349715530.0,17.625686584853575
2005-11-14,26.19,133312000.0,550575000.0,417263000.0,2337221790.0,17.531968539966396
2005-11-15,25.99,133312000.0,550575000.0,417263000.0,2319373590.0,17.398085618698993
2005-11-16,25.06,133312000.0,550575000.0,417263000.0,2236379460.0,16.77553003480557
2005-11-17,26.13,133312000.0,550575000.0,417263000.0,2331867330.0,17.491803663586175
2005-11-18,26.82,133312000.0,550575000.0,417263000.0,2393443620.0,17.95369974195871
2005-11-21,26.2,133312000.0,550575000.0,417263000.0,2338114200.0,17.538662686029763
2005-11-22,26.37,133312000.0,550575000.0,417263000.0,2353285170.0,17.652463169107058
2005-11-23,26.26,133312000.0,550575000.0,417263000.0,2343468660.0,17.578827562409984
2005-11-25,26.04,133312000.0,550575000.0,417263000.0,2323835640.0,17.431556349015842
2005-11-28,25.35,133312000.0,550575000.0,417263000.0,2262259350.0,16.969660270643303
2005-11-29,25.16,133312000.0,550575000.0,417263000.0,2245303560.0,16.84247149543927
