date,PAYC,PAYC_SHE,PB Ratio
2014-08-21,847229213.92,67838000.0,12.489006366932987
2014-08-22,893842187.5999999,67838000.0,13.176128240808985
2014-08-25,883597578.0,67838000.0,13.025112444352724
2014-08-26,924576016.4000001,67838000.0,13.629175630177778
2014-08-27,920990403.0400001,67838000.0,13.576320101418085
2014-08-28,915868098.2399999,67838000.0,13.500812203189952
2014-08-29,917917020.1600001,67838000.0,13.531015362481206
2014-09-02,926112707.8399999,67838000.0,13.651827999646216
2014-09-03,888719882.8000001,67838000.0,13.100620342580855
2014-09-04,852863749.1999999,67838000.0,12.57206505498393
2014-09-05,841594678.64,67838000.0,12.405947678882042
2014-09-08,839545756.72,67838000.0,12.375744519590791
2014-09-09,825203303.28,67838000.0,12.16432240455202
2014-09-10,838009065.28,67838000.0,12.35309215012235
2014-09-11,855424901.5999999,67838000.0,12.609819004097996
2014-09-12,908696871.5199999,67838000.0,13.395101145670566
2014-09-15,878987503.6800001,67838000.0,12.957155335947405
2014-09-16,916380328.72,67838000.0,13.508362993012765
2014-09-17,908184641.0400001,67838000.0,13.387550355847756
2014-09-18,924576016.4000001,67838000.0,13.629175630177778
2014-09-19,972725681.5199999,67838000.0,14.338949873522212
2014-09-22,936357317.44,67838000.0,13.802843796102481
2014-09-23,937381778.4000001,67838000.0,13.817945375748106
2014-09-24,943528544.1600001,67838000.0,13.908554853621865
2014-09-25,870279585.5199999,67838000.0,12.828791908959579
2014-09-26,882060886.56,67838000.0,13.002460074884283
2014-09-29,866181741.6800001,67838000.0,12.768385590377076
2014-09-30,848253674.8799999,67838000.0,12.504107946578612
2014-10-01,834902674.9000001,67838000.0,12.307300847607538
2014-10-02,845274136.7,67838000.0,12.460186572422536
2014-10-03,859275610.13,67838000.0,12.666582300922787
2014-10-06,837495540.3499999,67838000.0,12.345522278811284
2014-10-07,817271189.84,67838000.0,12.047395115422036
2014-10-08,813122605.12,67838000.0,11.986240825496035
2014-10-09,771636757.9200001,67838000.0,11.374697926236035
2014-10-10,771636757.9200001,67838000.0,11.374697926236035
2014-10-13,776822488.82,67838000.0,11.451140788643533
2014-10-14,779933927.36,67838000.0,11.497006506088033
2014-10-15,843199844.34,67838000.0,12.429609427459537
2014-10-16,869128498.84,67838000.0,12.811823739497038
2014-10-17,852015586.87,67838000.0,12.559562293552286
2014-10-20,847348429.06,67838000.0,12.490763717385535
2014-10-21,864461341.0300001,67838000.0,12.743025163330287
2014-10-22,854608452.32,67838000.0,12.597783724756038
2014-10-23,857201317.7700001,67838000.0,12.636005155959788
2014-10-24,856164171.59,67838000.0,12.620716583478288
2014-10-27,859275610.13,67838000.0,12.666582300922787
2014-10-28,876907095.19,67838000.0,12.926488033108289
2014-10-29,869647071.93,67838000.0,12.819468025737786
2014-10-30,903872895.87,67838000.0,13.323990917627288
2014-10-31,920467234.75,67838000.0,13.56860807733129
2014-11-03,916837223.12,67838000.0,13.515098073646039
2014-11-04,919430088.57,67838000.0,13.55331950484979
2014-11-05,1096782085.35,67838000.0,16.167665399186294
2014-11-06,1119599301.31,67838000.0,16.504013993779296
2014-11-07,1110783558.78,70616000.0,15.729913316812054
2014-11-10,1144490809.63,70616000.0,16.207244953409994
2014-11-11,1166789452.5,70616000.0,16.523018189928628
2014-11-12,1159010856.15,70616000.0,16.412864735329105
2014-11-13,1171975183.4,70616000.0,16.59645382632831
2014-11-14,1228499650.21,70616000.0,17.396902263084854
2014-11-17,1288654128.65,70616000.0,18.248755645321175
2014-11-18,1288135555.56,70616000.0,18.241412081681204
2014-11-19,1332214268.21,70616000.0,18.86561499107851
2014-11-20,1353475764.9,70616000.0,19.16670110031721
2014-11-21,1396517331.37,70616000.0,19.776216882434575
2014-11-24,1424520278.23,70616000.0,20.172769318992863
2014-11-25,1435410313.12,70616000.0,20.326984155432196
2014-11-26,1467043271.61,70616000.0,20.77494153747026
2014-11-28,1490897633.75,70616000.0,21.1127454649088
2014-12-01,1471710429.4199998,70616000.0,20.841033610229974
2014-12-02,1431261728.4,70616000.0,20.26823564631245
2014-12-03,1395998758.28,70616000.0,19.768873318794608
2014-12-04,1414148816.43,70616000.0,20.025898046193497
2014-12-05,1417260254.97,70616000.0,20.069959428033307
2014-12-08,1370070103.78,70616000.0,19.401695136796192
2014-12-09,1420371693.51,70616000.0,20.114020809873118
2014-12-10,1378885846.31,70616000.0,19.526535718675653
2014-12-11,1329621402.76,70616000.0,18.82889717287867
2014-12-12,1268429778.14,70616000.0,17.962356663362414
2014-12-15,1257021170.1599998,70616000.0,17.800798263283106
2014-12-16,1378885846.31,70616000.0,19.526535718675653
2014-12-17,1416223108.79,70616000.0,20.05527230075337
2014-12-18,1430224582.22,70616000.0,20.253548519032513
2014-12-19,1411037377.89,70616000.0,19.98183666435369
2014-12-22,1474303294.87,70616000.0,20.877751428429814
2014-12-23,1419334547.3300002,70616000.0,20.099333682593183
2014-12-24,1373700115.4099998,70616000.0,19.45310008227597
2014-12-26,1383553004.12,70616000.0,19.592627791435365
2014-12-29,1360735788.1599998,70616000.0,19.26951099127676
2014-12-30,1351920045.63,70616000.0,19.144670409397307
2014-12-31,1365402945.97,70616000.0,19.33560306403648
2015-01-02,1474022945.6599998,70616000.0,20.87378137617537
2015-01-05,1424247803.98,70616000.0,20.168910784807977
2015-01-06,1389178954.1599998,70616000.0,19.672297413617308
2015-01-07,1433297829.74,70616000.0,20.2970690741475
2015-01-08,1494385503.6200001,70616000.0,21.16213752718931
2015-01-09,1438388469.23,70616000.0,20.369158111900987
2015-01-12,1395966473.48,70616000.0,19.768416130621954
2015-01-13,1335444426.21,70616000.0,18.911357570663874
2015-01-14,1311122481.98,70616000.0,18.566932168063897
2015-01-15,1335444426.21,70616000.0,18.911357570663874
2015-01-16,1328656906.8899999,70616000.0,18.815238853659224
2015-01-20,1314516241.6399999,70616000.0,18.614991526566214
2015-01-21,1428772816.8600001,70616000.0,20.23298992947774
2015-01-22,1486466731.0800002,70616000.0,21.04999902401722
2015-01-23,1529454353.44,70616000.0,21.65875089837997
2015-01-26,1550382538.01,70616000.0,21.955116942477627
2015-01-27,1590542027.3200002,70616000.0,22.523819351421775
2015-01-28,1626742130.3600001,70616000.0,23.03645250877988
2015-01-29,1549816911.3999999,70616000.0,21.947107049393903
2015-01-30,1480244838.3700001,70616000.0,20.961890200096295
2015-02-02,1475719825.49,70616000.0,20.897811055426533
2015-02-03,1559998190.3799999,70616000.0,22.09128512490087
2015-02-04,1531716859.8799999,70616000.0,21.690790470714852
2015-02-05,1583754508.0,70616000.0,22.42770063441713
2015-02-06,1586582641.05,70616000.0,22.46775009983573
2015-02-09,1683304791.3600001,70616000.0,23.837441817151923
2015-02-10,1793036353.7,70616000.0,25.39136107539368
2015-02-11,1778895688.45,70616000.0,25.19111374830067
2015-02-12,1871092825.8799999,70616000.0,26.496726320947094
2015-02-13,1830933336.57,70616000.0,25.928023912002946
2015-02-17,1898242903.16,70616000.0,26.881201188965676
2015-02-18,1845639628.43,70616000.0,26.136281132179676
2015-02-19,1888627250.79,70616000.0,26.745033006542425
2015-02-20,1910121061.9700003,70616000.0,27.049408943723805
2015-02-23,1861477173.5099998,70616000.0,26.360558138523842
2015-02-24,1877314718.59,70616000.0,26.584835144868016
2015-02-25,1863174053.34,70616000.0,26.384587817775007
2015-02-26,1857517787.2400002,74138000.0,25.05486777684858
2015-02-27,1803217632.6799998,74138000.0,24.322447768755563
2015-03-02,1802652006.0700002,74138000.0,24.314818393671263
2015-03-03,1805480139.1200001,74138000.0,24.352965269092774
2015-03-04,1789642594.04,74138000.0,24.13934276673231
2015-03-05,1829802083.3500001,74138000.0,24.68102839771777
2015-03-06,1819055177.7599998,74138000.0,24.536070271116024
2015-03-09,1733645559.6499999,74138000.0,23.384034633386385
2015-03-10,1746654971.6799998,74138000.0,23.559510260325336
2015-03-11,1781158194.8899999,74138000.0,24.024902140467773
2015-03-12,1802652006.0700002,74138000.0,24.314818393671263
2015-03-13,1776067555.3999999,74138000.0,23.956237764709055
2015-03-16,1807177018.95,74138000.0,24.37585339434568
2015-03-17,1847902134.8700001,74138000.0,24.925168400415444
2015-03-18,1935574259.4199998,74138000.0,26.107721538482288
2015-03-19,1985915027.71,74138000.0,26.78673592098519
2015-03-20,1910121061.9700003,74138000.0,25.764399659688692
2015-03-23,1877314718.59,74138000.0,25.321895904799156
2015-03-24,1788511340.8200002,74138000.0,24.124084016563707
2015-03-25,1723464280.6699998,74138000.0,23.246705881868944
2015-03-26,1800389499.6299999,74138000.0,24.284300893334052
2015-03-27,1800955126.24,74138000.0,24.291930268418355
2015-03-30,1815095791.4900002,74138000.0,24.482664645525915
2015-03-31,1813398911.66,74138000.0,24.459776520273007
2015-04-01,1819497603.88,74138000.0,24.542037873695
2015-04-02,1810302417.0,74138000.0,24.418009886967546
2015-04-06,1837313278.46,74138000.0,24.782342097979445
2015-04-07,1859726546.48,74138000.0,25.084660315627612
2015-04-08,1855128953.04,74138000.0,25.022646322263885
2015-04-09,1837313278.46,74138000.0,24.782342097979445
2015-04-10,1825819294.86,74138000.0,24.627307114570126
2015-04-13,1808578319.46,74138000.0,24.39475463945615
2015-04-14,1752257799.82,74138000.0,23.63508322075049
2015-04-15,1787314449.8000002,74138000.0,24.107939920148915
2015-04-16,1771222872.76,74138000.0,23.890890943375865
2015-04-17,1730419230.98,74138000.0,23.340516752272787
2015-04-20,1850531359.6000001,74138000.0,24.96063232890016
2015-04-21,1902828984.98,74138000.0,25.666041503412554
2015-04-22,1893633798.1000001,74138000.0,25.542013516685103
2015-04-23,1899380789.8999999,74138000.0,25.619531008389757
2015-04-24,1891335001.3799999,74138000.0,25.511006520003235
2015-04-27,1851106058.78,74138000.0,24.968384078070624
2015-04-28,1891335001.3799999,74138000.0,25.511006520003235
2015-04-29,1860875944.8400002,74138000.0,25.100163813968546
2015-04-30,1816624107.98,74138000.0,24.50327912784267
2015-05-01,1835014481.74,74138000.0,24.75133510129758
2015-05-04,1894208497.28,74138000.0,25.549765265855566
2015-05-05,1800532530.9399998,74138000.0,24.286230151069624
2015-05-06,1899380789.8999999,74138000.0,25.619531008389757
2015-05-07,2030412202.9399998,74138000.0,27.38692981925598
2015-05-08,2051676072.6000001,74138000.0,27.673744538563223
2015-05-11,2200523160.22,74138000.0,29.681447573713882
2015-05-12,2238453306.1000004,74138000.0,30.19306301896464
2015-05-13,2192477371.7,80389000.0,27.27335047954322
2015-05-14,2255119582.32,80389000.0,28.05258906467303
2015-05-15,2028113406.22,80389000.0,25.228742815808133
2015-05-18,2031561601.3000002,80389000.0,25.2716366828795
2015-05-19,2049951975.0600002,80389000.0,25.500403973926783
2015-05-20,2057423064.3999999,80389000.0,25.593340685914736
2015-05-21,2080985730.78,80389000.0,25.88644877756907
2015-05-22,2049951975.0600002,80389000.0,25.500403973926783
2015-05-26,2021217016.0600002,80389000.0,25.142955081665406
2015-05-27,2022366414.4199998,80389000.0,25.157253037355854
2015-05-28,1994780853.78,80389000.0,24.814102100784933
2015-05-29,1997654349.6799998,80389000.0,24.84984699001107
2015-06-01,1997079650.5,80389000.0,24.842698012165844
2015-06-02,2033285698.8400002,80389000.0,25.29308361641518
2015-06-03,2030412202.9399998,80389000.0,25.25733872718904
2015-06-04,2024665211.1399999,80389000.0,25.185848948736766
2015-06-05,2034435097.1999998,80389000.0,25.307381572105633
2015-06-08,2086158023.3999999,80389000.0,25.950789578176117
2015-06-09,2072365243.0800002,80389000.0,25.77921410989066
2015-06-10,2070641145.54,80389000.0,25.757767176354974
2015-06-11,2055124267.6799998,80389000.0,25.56474477453383
2015-06-12,2064319454.5600002,80389000.0,25.679128420057474
2015-06-15,2097077307.8200002,80389000.0,26.086620157235444
2015-06-16,2197649664.32,80389000.0,27.33769128015027
2015-06-17,2192477371.7,80389000.0,27.27335047954322
2015-06-18,2204546054.48,80389000.0,27.423479014293
2015-06-19,2167190607.78,80389000.0,26.95879545435321
2015-06-22,2203971355.3,80389000.0,27.416330036447775
2015-06-23,2189029176.6200004,80389000.0,27.23045661247186
2015-06-24,2112019486.5,80389000.0,26.27249358121136
2015-06-25,2147650835.66,80389000.0,26.71573020761547
2015-06-26,2054549568.5,80389000.0,25.557595796688602
2015-06-29,1975815780.8400002,80389000.0,24.578185831892426
2015-06-30,1962597699.6999998,80389000.0,24.413759341452188
2015-07-01,1991967526.3999999,80389000.0,24.779105678637624
2015-07-02,1965970270.4,80389000.0,24.45571247807536
2015-07-06,1991389809.6,80389000.0,24.771919163069573
2015-07-07,1936506713.6000001,80389000.0,24.089200184104794
2015-07-08,1925530094.3999999,80389000.0,23.952656388311834
2015-07-09,1975791456.0000002,80389000.0,24.577883242732216
2015-07-10,1990812092.8,80389000.0,24.764732647501525
2015-07-13,1996589260.8000002,80389000.0,24.83659780318203
2015-07-14,2027785968.0,80389000.0,25.224669643856746
2015-07-15,2011609897.6,80389000.0,25.023447207951335
2015-07-16,2028941401.6,80389000.0,25.239042674992845
2015-07-17,2026052817.6,80389000.0,25.203110097152596
2015-07-20,2064182126.3999999,80389000.0,25.677420124643916
2015-07-21,2054360940.8000002,80389000.0,25.555249359987066
2015-07-22,2063604409.6,80389000.0,25.67023360907587
2015-07-23,2076891896.0000002,80389000.0,25.83552346714103
2015-07-24,1949794200.0,80389000.0,24.254490042169948
2015-07-27,1825585088.0,80389000.0,22.709389195039122
2015-07-28,1806520433.6,80389000.0,22.47223418129346
2015-07-29,1846382892.8,80389000.0,22.968103755488933
2015-07-30,1861403529.6,80389000.0,23.154953160258245
2015-07-31,1848693760.0,80389000.0,22.996849817761138
2015-08-03,1816341619.2,80389000.0,22.594404945950316
2015-08-04,1851582343.9999998,80389000.0,23.032782395601384
2015-08-05,2186658088.0,80389000.0,27.200961425070595
2015-08-06,2135241292.8,80389000.0,26.561361539514113
2015-08-07,2161238548.7999997,86370000.0,25.023023605418544
2015-08-10,2180880920.0,86370000.0,25.250444830380918
2015-08-11,2195901556.7999997,86370000.0,25.42435517888155
2015-08-12,2168748867.2,86370000.0,25.109978779668864
2015-08-13,2188391238.4,86370000.0,25.337400004631238
2015-08-14,2215543928.0,86370000.0,25.65177640384393
2015-08-17,2363439428.7999997,86370000.0,27.364124450619425
2015-08-18,2310867200.0,86370000.0,26.7554382308672
2015-08-19,2314911217.6,86370000.0,26.802260247771216
2015-08-20,2219010228.7999997,86370000.0,25.691909561190226
2015-08-21,2191279822.4,86370000.0,25.370844302419822
2015-08-24,2164127132.8,86370000.0,25.056467903207135
2015-08-25,2132930425.6000001,86370000.0,24.695269487090428
2015-08-26,2206878176.0,86370000.0,25.551443510478176
2015-08-27,2220165662.4,86370000.0,25.70528728030566
2015-08-28,2213233060.8,86370000.0,25.62502096561306
2015-08-31,2226520547.2,86370000.0,25.778864735440543
2015-09-01,2151995080.0,86370000.0,24.91600185249508
2015-09-02,2197056990.4,86370000.0,25.43773289799699
2015-09-03,2171637451.2000003,86370000.0,25.143423077457452
2015-09-04,2123109240.0,86370000.0,24.58155887460924
2015-09-08,2194746123.2000003,86370000.0,25.410977459766126
2015-09-09,2187235804.8,86370000.0,25.324022285515806
2015-09-10,2180880920.0,86370000.0,25.250444830380918
2015-09-11,2219010228.7999997,86370000.0,25.691909561190226
2015-09-14,2239230316.7999997,86370000.0,25.926019645710312
2015-09-15,2345530208.0,86370000.0,27.156769804330207
2015-09-16,2195323840.0,86370000.0,25.41766631932384
2015-09-17,2191857539.2,86370000.0,25.377533161977535
2015-09-18,2185502654.4,86370000.0,25.303955706842654
2015-09-21,2197056990.4,86370000.0,25.43773289799699
2015-09-22,2180880920.0,86370000.0,25.250444830380918
2015-09-23,2198212424.0,86370000.0,25.451110617112423
2015-09-24,2081513630.4,86370000.0,24.09996098645363
2015-09-25,1982146340.8000002,86370000.0,22.94947714252634
2015-09-28,1965392553.6000001,86370000.0,22.755500215352555
2015-09-29,1996011543.9999998,86370000.0,23.11000977191154
2015-09-30,2074581028.7999997,86370000.0,24.019694671761023
2015-10-01,2083950805.9999998,86370000.0,24.128178835243716
2015-10-02,2145924884.9999998,86370000.0,24.845720562695377
2015-10-05,2220641298.0,86370000.0,25.710794234109066
2015-10-06,2210794949.0,86370000.0,25.596792277411136
2015-10-07,2282036180.0,86370000.0,26.421629964107908
2015-10-08,2279719392.0,86370000.0,26.39480597429663
2015-10-09,2335901501.0,86370000.0,27.0452877272201
2015-10-12,2345747850.0,86370000.0,27.159289683918026
2015-10-13,2280877786.0,86370000.0,26.40821796920227
2015-10-14,2302308075.0,86370000.0,26.656339874956583
2015-10-15,2339376683.0,86370000.0,27.085523711937014
2015-10-16,2424518642.0,86370000.0,28.071305337501446
2015-10-19,2365440548.0,86370000.0,27.38729359731388
2015-10-20,2233962829.0,86370000.0,25.865032175523908
2015-10-21,2217745313.0,86370000.0,25.67726424684497
2015-10-22,2237438011.0,86370000.0,25.905268160240823
2015-10-23,2182414296.0,86370000.0,25.268198402222993
2015-10-26,2167355174.0,86370000.0,25.093842468449694
2015-10-27,2094376351.9999998,86370000.0,24.24888678939446
2015-10-28,2256551512.0,86370000.0,26.12656607618386
2015-10-29,2252497133.0,86370000.0,26.079624094014125
2015-10-30,2201527797.0,86370000.0,25.48949631816603
2015-11-02,2257709906.0,86370000.0,26.139978071089498
2015-11-03,2267556255.0,86370000.0,26.253980027787428
2015-11-04,2648667881.0,86370000.0,30.666526351742505
2015-11-05,2565842710.0,86370000.0,29.70756871598935
2015-11-06,2599436136.0,91679000.0,28.353670262546494
2015-11-09,2517190162.0,91679000.0,27.456562157091593
2015-11-10,2497497464.0,91679000.0,27.241761624799572
2015-11-11,2521244541.0,91679000.0,27.500785796092888
2015-11-12,2568738695.0,91679000.0,28.018834138679523
2015-11-13,2377024488.0,91679000.0,25.927687780189576
2015-11-16,2387450034.0,91679000.0,26.041405709050053
2015-11-17,2408301126.0,91679000.0,26.268841566771016
2015-11-18,2432627400.0,91679000.0,26.534183400778804
2015-11-19,2469116811.0,91679000.0,26.932196151790485
2015-11-20,2443632143.0,91679000.0,26.654218992353755
2015-11-23,2416989081.0,91679000.0,26.363606507488083
2015-11-24,2476646372.0,91679000.0,27.01432576707861
2015-11-25,2503289434.0,91679000.0,27.304938251944282
2015-11-27,2529932496.0,91679000.0,27.595550736809958
2015-11-30,2525298920.0,91679000.0,27.545009435094187
2015-12-01,2556575558.0,91679000.0,27.88616322167563
2015-12-02,2399033974.0,91679000.0,26.167758963339477
2015-12-03,2323159167.0,91679000.0,25.34014514774376
2015-12-04,2326055152.0,91679000.0,25.371733461316115
2015-12-07,2286669756.0,91679000.0,24.942132396732077
2015-12-08,2258868300.0,91679000.0,24.63888458643746
2015-12-09,2193419039.0,91679000.0,23.924988699702222
2015-12-10,2240333996.0,91679000.0,24.436719379574384
2015-12-11,2184731084.0,91679000.0,23.830223758985156
2015-12-14,2169671962.0,91679000.0,23.665964528408907
2015-12-15,2239175602.0,91679000.0,24.424084054145442
2015-12-16,2238596405.0,91679000.0,24.41776639143097
2015-12-17,2195735827.0,91679000.0,23.950259350560106
2015-12-18,2187627069.0,91679000.0,23.86181207255751
2015-12-21,2231646041.0,91679000.0,24.341954438857318
2015-12-22,2229908450.0,91679000.0,24.323001450713903
2015-12-23,2273348225.0,91679000.0,24.79682615429924
2015-12-24,2229908450.0,91679000.0,24.323001450713903
2015-12-28,2229908450.0,91679000.0,24.323001450713903
2015-12-29,2242650784.0,91679000.0,24.46199003043227
2015-12-30,2219482904.0,91679000.0,24.209283521853422
2015-12-31,2179518311.0,91679000.0,23.773364794554915
2016-01-04,2099282578.8,91679000.0,22.898183649472617
2016-01-05,2035084334.8,91679000.0,22.19793338496275
2016-01-06,2042087779.6000001,91679000.0,22.274324322909283
2016-01-07,2074186901.6,91679000.0,22.624449455164214
2016-01-08,1941121450.3999999,91679000.0,21.173021634180127
2016-01-11,1923612838.4,91679000.0,20.9820442893138
2016-01-12,1939370589.1999998,91679000.0,21.153923899693492
2016-01-13,1803387036.0,91679000.0,19.670666521231688
2016-01-14,1856496492.3999999,91679000.0,20.249964467326212
2016-01-15,1868752520.8000002,91679000.0,20.383648608732646
2016-01-19,1811557721.6,91679000.0,19.759789282169308
2016-01-20,1798718072.8,91679000.0,19.619739229267335
2016-01-21,1833735296.8000002,91679000.0,20.00169391899999
2016-01-22,1885093891.9999998,91679000.0,20.56189413060788
2016-01-25,1823230129.6,91679000.0,19.887107512080192
2016-01-26,1780042220.0,91679000.0,19.41603006140992
2016-01-27,1679659511.2,91679000.0,18.32109328417631
2016-01-28,1705338808.8,91679000.0,18.601193389980256
2016-01-29,1759615506.0,91679000.0,19.19322315906587
2016-02-01,1829066333.6,91679000.0,19.950766627035634
2016-02-02,1803387036.0,91679000.0,19.670666521231688
2016-02-03,1766618950.8,91679000.0,19.2696140970124
2016-02-04,1807472378.8,91679000.0,19.715227901700498
2016-02-05,1547177680.4,91679000.0,16.87603137468777
2016-02-08,1414695849.6,91679000.0,15.430969465199226
2016-02-09,1313145900.0,91679000.0,14.32330086497453
2016-02-10,1376176903.1999998,91679000.0,15.010819306493307
2016-02-11,1421699294.3999999,91679000.0,15.507360403145757
2016-02-12,1419948433.1999998,91679000.0,15.488262668659123
2016-02-16,1519747521.6,91679000.0,16.57683353439719
2016-02-17,1590949210.4,91679000.0,17.353474736853588
2016-02-18,1623048332.3999999,91679000.0,17.70359986910852
2016-02-19,1631219018.0,91679000.0,17.79272263004614
2016-02-22,1708256910.8,98314000.0,17.375520381634356
2016-02-23,1710591392.3999999,98314000.0,17.399265541021624
2016-02-24,1763117228.4,98314000.0,17.933531627235187
2016-02-25,1766035330.4,98314000.0,17.963213076469273
2016-02-26,1858247353.6,98314000.0,18.90114687226641
2016-02-29,1860581835.2,98314000.0,18.92489203165368
2016-03-01,1934118005.6000001,98314000.0,19.672864552352667
2016-03-02,1941121450.3999999,98314000.0,19.744100030514474
2016-03-03,1904353365.2,98314000.0,19.37011377016498
2016-03-04,1909022328.4,98314000.0,19.41760408893952
2016-03-07,1929449042.4,98314000.0,19.62537423357813
2016-03-08,1860581835.2,98314000.0,18.92489203165368
2016-03-09,1885677512.4,98314000.0,19.180152495066828
2016-03-10,1843073223.1999998,98314000.0,18.746803336249158
2016-03-11,1870503381.9999998,98314000.0,19.025808959049574
2016-03-14,1910773189.6000001,98314000.0,19.435412958479972
2016-03-15,1845991325.2,98314000.0,18.776484785483248
2016-03-16,1889762855.2,98314000.0,19.22170652399455
2016-03-17,1953377478.8,98314000.0,19.86876211729764
2016-03-18,1978473156.0,98314000.0,20.124022580710783
2016-03-21,1987227461.9999998,98314000.0,20.213066928413042
2016-03-22,1980807637.6,98314000.0,20.147767740098054
2016-03-23,1960380923.6000001,98314000.0,19.93999759545945
2016-03-24,1966800748.0000002,98314000.0,20.00529678377444
2016-03-28,1988978323.1999998,98314000.0,20.230875797953495
2016-03-29,2043838640.8000002,98314000.0,20.78888704355433
2016-03-30,2056678289.6000001,98314000.0,20.91948542018431
2016-03-31,2077688624.0,98314000.0,21.133191854669732
2016-04-01,2079996556.59,98314000.0,21.15666697103159
2016-04-04,2101718225.3999999,98314000.0,21.377608737311064
2016-04-05,2021289343.59,98314000.0,20.559527062168154
2016-04-06,2085280205.7600002,98314000.0,21.210409562829305
2016-04-07,2004851323.9499998,98314000.0,20.392327887686392
2016-04-08,2013657405.8999999,98314000.0,20.481898874015908
2016-04-11,1945557038.82,98314000.0,19.78921657973432
2016-04-12,1970214068.2800002,98314000.0,20.040015341456968
