date,close price,HON_SHE,HON_TA,HON_TL,market cap,PB Ratio
2008-01-14,55.1,8255000000.0,32902000000.0,24647000000.0,40723333290.9,4.93317180992126
2008-01-15,53.9,8255000000.0,32902000000.0,24647000000.0,39836436740.1,4.825734311338582
2008-01-16,54.85,8255000000.0,32902000000.0,24647000000.0,40538563176.15,4.910788997716535
2008-01-17,52.98,8255000000.0,32902000000.0,24647000000.0,39156482717.82,4.743365562425197
2008-01-18,52.72,8255000000.0,32902000000.0,24647000000.0,38964321798.479996,4.720087437732283
2008-01-22,51.43,8255000000.0,32902000000.0,24647000000.0,38010908006.37,4.604592126755906
2008-01-23,53.87,8255000000.0,32902000000.0,24647000000.0,39814264326.33,4.823048373874016
2008-01-24,53.58,8255000000.0,32902000000.0,24647000000.0,39599930993.22,4.797084311716535
2008-01-25,55.53,8255000000.0,32902000000.0,24647000000.0,41041137888.270004,4.971670246913386
2008-01-28,56.17,8255000000.0,32902000000.0,24647000000.0,41514149382.03,5.02897024615748
2008-01-29,55.71,8255000000.0,32902000000.0,24647000000.0,41174172370.89,4.987785871700788
2008-01-30,55.45,8255000000.0,32902000000.0,24647000000.0,40982011451.55,4.9645077470078744
2008-01-31,56.32,8255000000.0,32902000000.0,24647000000.0,41625011450.88,5.042399933480315
2008-02-01,57.4,8255000000.0,32902000000.0,24647000000.0,42423218346.6,5.139093682204725
2008-02-04,57.66,8255000000.0,32902000000.0,24647000000.0,42615379265.939995,5.162371806897637
2008-02-05,56.29,8255000000.0,32902000000.0,24647000000.0,41602839037.11,5.039713996015748
2008-02-06,55.93,8255000000.0,32902000000.0,24647000000.0,41336770071.87,5.007482746440945
2008-02-07,56.03,8255000000.0,32902000000.0,24647000000.0,41410678117.770004,5.016435871322835
