date,ZBH,ZBH_SHE,PB Ratio
2014-05-28,17638774000.0,6235300000.0,2.8288573123987617
2014-05-29,17801604000.0,6235300000.0,2.8549715330457235
2014-05-30,17885590000.0,6235300000.0,2.868440973168893
2014-06-02,17940438000.0,6235300000.0,2.8772373422289226
2014-06-03,18183826000.0,6235300000.0,2.9162712299328017
2014-06-04,18314090000.0,6235300000.0,2.937162606450371
2014-06-05,18336372000.0,6235300000.0,2.940736131381008
2014-06-06,18374080000.0,6235300000.0,2.946783635109778
2014-06-09,18307234000.0,6235300000.0,2.9360630603178675
2014-06-10,18271240000.0,6235300000.0,2.9302904431222236
2014-06-11,18135834000.0,6235300000.0,2.9085744070052764
2014-06-12,18051848000.0,6235300000.0,2.8951049668821067
2014-06-13,18096412000.0,6235300000.0,2.9022520167433803
2014-06-16,17993572000.0,6235300000.0,2.885758824755826
2014-06-17,17950722000.0,6235300000.0,2.878886661427678
2014-06-18,18173542000.0,6235300000.0,2.9146219107340463
2014-06-19,18104982000.0,6235300000.0,2.90362644940901
2014-06-20,18096412000.0,6235300000.0,2.9022520167433803
2014-06-23,17985002000.0,6235300000.0,2.884384392090196
2014-06-24,17853024000.0,6235300000.0,2.863218129039501
2014-06-25,18060418000.0,6235300000.0,2.8964793995477365
2014-06-26,18017568000.0,6235300000.0,2.8896072362195886
2014-06-27,17885590000.0,6235300000.0,2.868440973168893
2014-06-30,17801604000.0,6235300000.0,2.8549715330457235
2014-07-01,17988635000.0,6235300000.0,2.884967042483922
2014-07-02,17983490000.0,6235300000.0,2.884141901752923
2014-07-03,18029795000.0,6235300000.0,2.8915681683319168
2014-07-07,17918320000.0,6235300000.0,2.873690119160265
2014-07-08,17726240000.0,6235300000.0,2.8428848652029575
2014-07-09,17799985000.0,6235300000.0,2.854711882347281
2014-07-10,17779405000.0,6235300000.0,2.8514113194232835
2014-07-11,17799985000.0,6235300000.0,2.854711882347281
2014-07-14,17709090000.0,6235300000.0,2.8401343960996264
2014-07-15,17619910000.0,6235300000.0,2.825831956762305
2014-07-16,17628485000.0,6235300000.0,2.8272071913139705
2014-07-17,17271765000.0,6235300000.0,2.769997433964685
2014-07-18,17568460000.0,6235300000.0,2.8175805494523116
2014-07-21,17393530000.0,6235300000.0,2.789525764598335
2014-07-22,17522155000.0,6235300000.0,2.810154282873318
2014-07-23,17691940000.0,6235300000.0,2.8373839269962953
2014-07-24,17119129999.999998,6235300000.0,2.7455182589450384
2014-07-25,17288915000.0,6235300000.0,2.7727479030680158
2014-07-28,17247755000.0,6235300000.0,2.7661467772200217
2014-07-29,17309495000.0,6235300000.0,2.7760484659920133
2014-07-30,17530730000.0,6235300000.0,2.8115295174249835
2014-07-31,17162004999.999998,6235300000.0,2.752394431703366
2014-08-01,17083115000.0,6235300000.0,2.7397422738280435
2014-08-04,17174010000.0,6235300000.0,2.754319760075698
2014-08-05,16868740000.0,6235300000.0,2.7053614100364056
2014-08-06,16524024999.999998,6235300000.0,2.6500769810594513
2014-08-07,16345665000.0,6450300000.0,2.534093763080787
2014-08-08,16477720000.0,6450300000.0,2.5545664542734445
2014-08-11,16518879999.999998,6450300000.0,2.560947552827
2014-08-12,16585764999.999998,6450300000.0,2.571316837976528
2014-08-13,16752120000.000002,6450300000.0,2.597107111297149
2014-08-14,16777845000.0,6450300000.0,2.601095297893121
2014-08-15,16717820000.0,6450300000.0,2.591789529169186
2014-08-18,17031665000.0,6450300000.0,2.640445405640048
2014-08-19,17139710000.0,6450300000.0,2.6571957893431315
2014-08-20,17117415000.0,6450300000.0,2.6537393609599556
2014-08-21,17256330000.0,6450300000.0,2.6752755685782055
2014-08-22,17062535000.0,6450300000.0,2.6452312295552143
2014-08-25,17228890000.0,6450300000.0,2.6710215028758353
2014-08-26,17280340000.0,6450300000.0,2.67899787606778
2014-08-27,17112270000.0,6450300000.0,2.652941723640761
2014-08-28,17055675000.0,6450300000.0,2.644167713129622
2014-08-29,17031665000.0,6450300000.0,2.640445405640048
2014-09-02,17028235000.000002,6450300000.0,2.6399136474272518
2014-09-03,17204880000.0,6450300000.0,2.6672991953862613
2014-09-04,17261475000.0,6450300000.0,2.6760732058974
2014-09-05,17333505000.0,6450300000.0,2.6872401283661227
2014-09-08,17307780000.0,6450300000.0,2.68325194177015
2014-09-09,17568460000.0,6450300000.0,2.723665565942669
2014-09-10,17964625000.0,6450300000.0,2.7850836395206424
2014-09-11,18046945000.0,6450300000.0,2.797845836627754
2014-09-12,17997210000.0,6450300000.0,2.7901353425422073
2014-09-15,17920035000.0,6450300000.0,2.7781707827542905
2014-09-16,17997210000.0,6450300000.0,2.7901353425422073
2014-09-17,17830855000.0,6450300000.0,2.7643450692215867
2014-09-18,17878875000.0,6450300000.0,2.771789684200735
2014-09-19,17834285000.0,6450300000.0,2.764876827434383
2014-09-22,17784550000.0,6450300000.0,2.7571663333488363
2014-09-23,17565030000.0,6450300000.0,2.723133807729873
2014-09-24,17772545000.0,6450300000.0,2.7553051796040493
2014-09-25,17364375000.0,6450300000.0,2.692025952281289
2014-09-26,17434690000.0,6450300000.0,2.7029269956436135
2014-09-29,17400390000.0,6450300000.0,2.6976094135156505
2014-09-30,17244325000.0,6450300000.0,2.6734144148334185
2014-10-01,17300492000.0,6450300000.0,2.68212207184162
2014-10-02,17547740000.0,6450300000.0,2.7204533122490426
2014-10-03,17614703000.0,6450300000.0,2.7308346898593863
2014-10-06,17683383000.0,6450300000.0,2.7414822566392263
2014-10-07,17410380000.0,6450300000.0,2.6991581786893635
2014-10-08,17777818000.0,6450300000.0,2.7561226609615055
2014-10-09,17467041000.0,6450300000.0,2.707942421282731
2014-10-10,17355436000.0,6450300000.0,2.6906401252654915
2014-10-13,16951941000.0,6450300000.0,2.6280856704339333
2014-10-14,16747618000.000002,6450300000.0,2.5964091592639105
2014-10-15,16778524000.0,6450300000.0,2.601200564314838
2014-10-16,16474615000.0,6450300000.0,2.554085081314047
2014-10-17,16744184000.0,6450300000.0,2.595876780924918
2014-10-20,17030923000.0,6450300000.0,2.640330372230749
2014-10-21,17396644000.0,6450300000.0,2.6970286653333955
2014-10-22,17204340000.0,6450300000.0,2.6672154783498443
2014-10-23,17954669000.0,6450300000.0,2.7835401454195927
2014-10-24,18078293000.0,6450300000.0,2.8027057656233043
2014-10-27,18025066000.0,6450300000.0,2.7944539013689287
2014-10-28,18560770000.0,6450300000.0,2.877504922251678
2014-10-29,18569355000.0,6450300000.0,2.8788358680991584
2014-10-30,18763376000.0,6450300000.0,2.9089152442522055
2014-10-31,19099908000.0,6450300000.0,2.96108832147342
2014-11-03,18957397000.0,6450300000.0,2.9389946204052526
2014-11-04,18751357000.0,6450300000.0,2.9070519200657334
2014-11-05,19056983000.0,6539500000.0,2.91413456686291
2014-11-06,18919623000.0,6539500000.0,2.8931299028977753
2014-11-07,18576223000.0,6539500000.0,2.8406182429849376
2014-11-10,18959114000.0,6539500000.0,2.8991687437877514
2014-11-11,19070719000.0,6539500000.0,2.9162350332594236
2014-11-12,19036379000.0,6539500000.0,2.91098386726814
2014-11-13,18991737000.0,6539500000.0,2.904157351479471
2014-11-14,18907604000.0,6539500000.0,2.8912919948008255
2014-11-17,19003756000.0,6539500000.0,2.9059952595764202
2014-11-18,19144550000.0,6539500000.0,2.9275250401406834
2014-11-19,18981435000.0,6539500000.0,2.902582001682086
2014-11-20,18907604000.0,6539500000.0,2.8912919948008255
2014-11-21,18969416000.0,6539500000.0,2.9007440935851365
2014-11-24,18900736000.0,6539500000.0,2.890241761602569
2014-11-25,19072436000.0,6539500000.0,2.9164975915589877
2014-11-26,19166871000.0,6539500000.0,2.930938298035018
2014-11-28,19280193000.0,6539500000.0,2.948267145806254
2014-12-01,19139399000.0,6539500000.0,2.926737365241991
2014-12-02,19647631000.0,6539500000.0,3.0044546219129904
2014-12-03,19513705000.0,6539500000.0,2.9839750745469837
2014-12-04,19566932000.0,6539500000.0,2.9921143818334737
2014-12-05,19738632000.0,6539500000.0,3.0183702117898923
2014-12-08,19719745000.0,6539500000.0,3.015482070494686
2014-12-09,19527441000.0,6539500000.0,2.986075540943497
2014-12-10,19146267000.0,6539500000.0,2.927787598440248
2014-12-11,19443308000.0,6539500000.0,2.973210184264852
2014-12-12,19117078000.0,6539500000.0,2.9233241073476566
2014-12-15,18931642000.0,6539500000.0,2.8949678109947246
2014-12-16,18679243000.0,6539500000.0,2.8563717409587888
2014-12-17,19216664000.0,6539500000.0,2.9385524887223795
2014-12-18,19735198000.0,6539500000.0,3.0178450951907636
2014-12-19,19730047000.0,6539500000.0,3.0170574202920712
2014-12-22,19754085000.0,6539500000.0,3.02073323648597
2014-12-23,19482799000.0,6539500000.0,2.9792490251548283
2014-12-24,19592687000.0,6539500000.0,2.9960527563269364
2014-12-26,19602989000.0,6539500000.0,2.9976281061243215
2014-12-29,19487950000.0,6539500000.0,2.980036700053521
2014-12-30,19671669000.0,6539500000.0,3.008130438106889
2014-12-31,19474214000.0,6539500000.0,2.977936233657007
2015-01-02,19466811000.0,6539500000.0,2.976804189922777
2015-01-05,20192991000.0,6539500000.0,3.0878493768636748
2015-01-06,20021820000.0,6539500000.0,3.0616744399418914
2015-01-07,20519772000.0,6539500000.0,3.1378197109870785
2015-01-08,20737626000.0,6539500000.0,3.1711332670693477
2015-01-09,20438509000.0,6539500000.0,3.125393225781788
2015-01-12,20486921000.0,6539500000.0,3.1327962382445143
2015-01-13,20531875000.0,6539500000.0,3.13967046410276
2015-01-14,20260422000.0,6539500000.0,3.098160715651044
2015-01-15,19880042000.0,6539500000.0,3.0399941891581923
2015-01-16,20229300000.0,6539500000.0,3.0934016362107193
2015-01-20,20037381000.0,6539500000.0,3.0640539796620536
2015-01-21,20035652000.0,6539500000.0,3.0637895863598135
2015-01-22,20462715000.0,6539500000.0,3.129094732013151
2015-01-23,20225842000.0,6539500000.0,3.092872849606239
2015-01-26,20241403000.0,6539500000.0,3.0952523893264012
2015-01-27,20096167000.0,6539500000.0,3.0730433519382214
2015-01-28,19797050000.0,6539500000.0,3.0273033106506615
2015-01-29,19454708000.0,6539500000.0,2.9749534368070956
2015-01-30,19382090000.0,6539500000.0,2.9638489181130057
2015-02-02,19707142000.0,6539500000.0,3.013554858934169
2015-02-03,20170514000.0,6539500000.0,3.0844122639345515
2015-02-04,19973408000.0,6539500000.0,3.054271427479165
2015-02-05,20246590000.0,6539500000.0,3.0960455692331217
2015-02-06,20082335000.0,6539500000.0,3.0709282055202998
2015-02-09,19843733000.0,6539500000.0,3.034441929811148
2015-02-10,20241403000.0,6539500000.0,3.0952523893264012
2015-02-11,20212010000.0,6539500000.0,3.0907577031883173
2015-02-12,20428135000.0,6539500000.0,3.123806865968346
2015-02-13,20632157000.0,6539500000.0,3.1550052756326936
2015-02-17,20815431000.0,6539500000.0,3.183030965670158
2015-02-18,20799870000.0,6539500000.0,3.1806514259499963
2015-02-19,20782580000.0,6539500000.0,3.178007492927594
2015-02-20,21022911000.0,6539500000.0,3.214758161938986
2015-02-23,20974499000.0,6520800000.0,3.2165530303030305
2015-02-24,21052304000.0,6520800000.0,3.2284848484848485
2015-02-25,20837908000.0,6520800000.0,3.195606060606061
2015-02-26,20977957000.0,6520800000.0,3.2170833333333335
2015-02-27,20815431000.0,6520800000.0,3.192159090909091
2015-03-02,20988331000.0,6520800000.0,3.2186742424242425
2015-03-03,20621783000.0,6520800000.0,3.1624621212121213
2015-03-04,20533604000.0,6520800000.0,3.148939393939394
2015-03-05,20606222000.0,6520800000.0,3.1600757575757576
2015-03-06,20116915000.0,6520800000.0,3.0850378787878787
2015-03-09,20220655000.0,6520800000.0,3.10094696969697
2015-03-10,19971679000.0,6520800000.0,3.0627651515151517
2015-03-11,20096167000.0,6520800000.0,3.0818560606060608
2015-03-12,20263880000.0,6520800000.0,3.1075757575757574
2015-03-13,20099625000.0,6520800000.0,3.0823863636363638
2015-03-16,20405658000.0,6520800000.0,3.129318181818182
2015-03-17,19931912000.0,6520800000.0,3.0566666666666666
2015-03-18,20611409000.0,6520800000.0,3.160871212121212
2015-03-19,20499024000.0,6520800000.0,3.1436363636363636
2015-03-20,20533604000.0,6520800000.0,3.148939393939394
2015-03-23,20483463000.0,6520800000.0,3.14125
2015-03-24,20282899000.0,6520800000.0,3.110492424242424
2015-03-25,19937099000.0,6520800000.0,3.0574621212121214
2015-03-26,19995885000.0,6520800000.0,3.0664772727272727
2015-03-27,20315750000.0,6520800000.0,3.115530303030303
2015-03-30,20500753000.0,6520800000.0,3.1439015151515153
2015-03-31,20319208000.0,6520800000.0,3.116060606060606
2015-04-01,20240298000.0,6520800000.0,3.1039593301435406
2015-04-02,20367464000.0,6520800000.0,3.1234609250398724
2015-04-06,20444112000.0,6520800000.0,3.1352153110047847
2015-04-07,20208942000.0,6520800000.0,3.0991507177033495
2015-04-08,20228104000.0,6520800000.0,3.1020893141945773
2015-04-09,20416240000.0,6520800000.0,3.1309409888357256
2015-04-10,20459790000.0,6520800000.0,3.1376196172248805
2015-04-13,20243782000.0,6520800000.0,3.104493620414673
2015-04-14,20200232000.0,6520800000.0,3.0978149920255182
2015-04-15,20141004000.0,6520800000.0,3.088732057416268
2015-04-16,20095712000.0,6520800000.0,3.081786283891547
2015-04-17,19965062000.0,6520800000.0,3.061750398724083
2015-04-20,20193264000.0,6520800000.0,3.0967464114832537
2015-04-21,20445854000.0,6520800000.0,3.135482456140351
2015-04-22,20466758000.0,6520800000.0,3.138688197767145
2015-04-23,20654894000.0,6520800000.0,3.1675398724082933
2015-04-24,20687992000.0,6520800000.0,3.172615629984051
2015-04-27,20313462000.0,6520800000.0,3.1151794258373204
2015-04-28,20334366000.0,6520800000.0,3.118385167464115
2015-04-29,20092228000.0,6520800000.0,3.081251993620415
2015-04-30,19134128000.0,6520800000.0,2.934322169059011
2015-05-01,19236906000.0,6520800000.0,2.9500837320574163
2015-05-04,19280456000.0,6520800000.0,2.956762360446571
2015-05-05,19250842000.0,6520800000.0,2.952220893141946
2015-05-06,19179420000.0,6520800000.0,2.9412679425837323
2015-05-07,19343168000.0,6581000000.0,2.9392444917185836
2015-05-08,19675890000.0,6581000000.0,2.989802461631971
2015-05-11,19715956000.0,6581000000.0,2.99589059413463
2015-05-12,19552208000.0,6581000000.0,2.971008661297675
2015-05-13,19482528000.0,6581000000.0,2.9604206047713113
2015-05-14,19783894000.0,6581000000.0,3.006213949247835
2015-05-15,19715956000.0,6581000000.0,2.99589059413463
2015-05-18,19907576000.0,6581000000.0,3.0250077495821306
2015-05-19,19918028000.0,6581000000.0,3.026595958061085
2015-05-20,19918028000.0,6581000000.0,3.026595958061085
2015-05-21,19938932000.0,6581000000.0,3.029772375018994
2015-05-22,19818734000.0,6581000000.0,3.0115079775110165
2015-05-26,19700278000.0,6581000000.0,2.993508281416198
2015-05-27,19905834000.0,6581000000.0,3.0247430481689714
2015-05-28,19752538000.0,6581000000.0,3.001449323810971
2015-05-29,19874478000.0,6581000000.0,3.0199784227321076
2015-06-01,19992934000.0,6581000000.0,3.037978118826926
2015-06-02,19886672000.0,6581000000.0,3.021831332624221
2015-06-03,19841380000.0,6581000000.0,3.0149490958820846
2015-06-04,19696794000.0,6581000000.0,2.99297887858988
2015-06-05,19728150000.0,6581000000.0,2.9977435040267437
2015-06-08,19708988000.0,6581000000.0,2.9948317884819935
2015-06-09,19621888000.0,6581000000.0,2.981596717824039
2015-06-10,19799572000.0,6581000000.0,3.0085962619662667
2015-06-11,19877962000.0,6581000000.0,3.020507825558426
2015-06-12,19545240000.0,6581000000.0,2.9699498556450386
2015-06-15,19452914000.0,6581000000.0,2.9559206807476066
2015-06-16,19606210000.0,6581000000.0,2.979214405105607
2015-06-17,19597500000.0,6581000000.0,2.9778908980398118
2015-06-18,19736860000.0,6581000000.0,2.999067011092539
2015-06-19,19625372000.0,6581000000.0,2.982126120650357
2015-06-22,19754280000.0,6581000000.0,3.00171402522413
2015-06-23,19628856000.0,6581000000.0,2.982655523476675
2015-06-24,19775184000.0,6581000000.0,3.004890442182039
2015-06-25,19731634000.0,6581000000.0,2.998272906853062
2015-06-26,19782152000.0,6581000000.0,3.0059492478346757
2015-06-29,19038318000.0,6581000000.0,2.8929217444157422
2015-06-30,19027866000.0,6581000000.0,2.8913335359367878
2015-07-01,20171087000.0,6581000000.0,3.065048928734235
2015-07-02,19982693000.0,6581000000.0,3.0364219723446286
2015-07-06,20093513000.0,6581000000.0,3.0532613584561616
2015-07-07,20274519000.0,6581000000.0,3.0807656891049993
2015-07-08,19936518000.0,6581000000.0,3.0294055614648228
2015-07-09,19733348000.0,6581000000.0,2.998533353593679
2015-07-10,19727807000.0,6581000000.0,2.997691384288102
2015-07-13,19879261000.0,6581000000.0,3.020705211973864
2015-07-14,19836780000.0,6581000000.0,3.0142501139644433
2015-07-15,19786911000.0,6581000000.0,3.0066723902142534
2015-07-16,19905119000.0,6581000000.0,3.0246344020665554
2015-07-17,19855250000.0,6581000000.0,3.0170566783163655
2015-07-20,19953141000.0,6581000000.0,3.031931469381553
2015-07-21,19995622000.0,6581000000.0,3.0383865673909742
2015-07-22,20047338000.0,6581000000.0,3.046244947576356
2015-07-23,19919895000.0,6581000000.0,3.026879653548093
2015-07-24,19700102000.0,6581000000.0,2.9934815377602186
2015-07-27,19537566000.0,6581000000.0,2.9687837714633036
2015-07-28,19670550000.0,6581000000.0,2.9889910347971433
2015-07-29,19762900000.0,6581000000.0,3.003023856556754
2015-07-30,19365795000.0,6581000000.0,2.942682722990427
2015-07-31,19221729000.0,6581000000.0,2.920791521045434
2015-08-03,19269751000.0,6581000000.0,2.9280885883604317
2015-08-04,19048111000.0,6581000000.0,2.8944098161373653
2015-08-05,19186636000.0,6581000000.0,2.9154590487767815
2015-08-06,18782143000.0,6581000000.0,2.8539952894696854
2015-08-07,18789531000.0,6581000000.0,2.8551179152104544
2015-08-10,19103521000.0,10124100000.0,1.8869352337491727
2015-08-11,19240199000.0,10124100000.0,1.9004354955008347
2015-08-12,19149696000.0,10124100000.0,1.8914961329895992
2015-08-13,19275292000.0,10124100000.0,1.9039017789235586
2015-08-14,19491391000.0,10124100000.0,1.9252467873687538
2015-08-17,19650233000.0,10124100000.0,1.9409362807558204
2015-08-18,19572659000.0,10124100000.0,1.9332739700319042
2015-08-19,19604058000.0,10124100000.0,1.936375381515394
2015-08-20,19371336000.0,10124100000.0,1.9133884493436453
2015-08-21,19275292000.0,10124100000.0,1.9039017789235586
2015-08-24,18390579000.0,10124100000.0,1.8165149494769905
2015-08-25,18106141000.0,10124100000.0,1.7884198101559645
2015-08-26,18658394000.0,10124100000.0,1.842968165071463
2015-08-27,19099827000.0,10124100000.0,1.8865703618099388
2015-08-28,19277139000.0,10124100000.0,1.9040842148931756
2015-08-31,19127532000.0,10124100000.0,1.8893069013541945
2015-09-01,18590055000.0,10124100000.0,1.8362180341956322
2015-09-02,18771061000.0,10124100000.0,1.8540967592181032
2015-09-03,18856023000.0,10124100000.0,1.8624888138204878
2015-09-04,18554962000.0,10124100000.0,1.8327517507729083
2015-09-08,18966843000.0,10124100000.0,1.873434971997511
2015-09-09,18697181000.0,10124100000.0,1.8467993204334212
2015-09-10,18488470000.0,10124100000.0,1.8261840558666944
2015-09-11,18506940000.0,10124100000.0,1.8280084155628649
2015-09-14,18292688000.0,10124100000.0,1.8068458430872867
2015-09-15,18464459000.0,10124100000.0,1.8238123882616726
2015-09-16,18606678000.0,10124100000.0,1.8378599579221857
2015-09-17,18634383000.0,10124100000.0,1.8405964974664415
2015-09-18,18322240000.0,10124100000.0,1.8097648186011597
2015-09-21,18135693000.0,10124100000.0,1.7913387856698373
2015-09-22,18023026000.0,10124100000.0,1.7802101915231971
2015-09-23,17980545000.0,10124100000.0,1.7760141642220049
2015-09-24,17661014000.0,10124100000.0,1.744452741478255
2015-09-25,17443068000.0,10124100000.0,1.7229252970634428
2015-09-28,17068127000.0,10124100000.0,1.685890795231181
2015-09-29,17323013000.0,10124100000.0,1.7110669590383343
2015-09-30,17348871000.0,10124100000.0,1.713621062612973
2015-10-01,17833608000.0,10124100000.0,1.7615005778291404
2015-10-02,18082246000.0,10124100000.0,1.7860596003595381
2015-10-05,18125900000.0,10124100000.0,1.79037148981144
2015-10-06,17839302000.0,10124100000.0,1.7620629981924318
2015-10-07,18010122000.0,10124100000.0,1.7789356090911785
2015-10-08,18114512000.0,10124100000.0,1.7892466490848569
2015-10-09,18306210000.0,10124100000.0,1.8081814679823391
2015-10-12,18317598000.0,10124100000.0,1.8093063087089223
2015-10-13,18237882000.0,10124100000.0,1.8014324236228405
2015-10-14,18067062000.0,10124100000.0,1.784559812724094
2015-10-15,18585216000.0,10124100000.0,1.8357400657836251
2015-10-16,18702892000.0,10124100000.0,1.8473634199583173
2015-10-19,18636462000.0,10124100000.0,1.8408018490532492
2015-10-20,18545358000.0,10124100000.0,1.8318031232405843
2015-10-21,18391620000.0,10124100000.0,1.8166177734317124
2015-10-22,17915222000.0,10124100000.0,1.7695619363696526
2015-10-23,17947488000.0,10124100000.0,1.7727489850949714
2015-10-26,17968366000.0,10124100000.0,1.7748111930937072
2015-10-27,18067062000.0,10124100000.0,1.784559812724094
2015-10-28,18575726000.0,10124100000.0,1.8348026985114727
2015-10-29,19904326000.0,10124100000.0,1.9660341166128348
2015-10-30,19847386000.0,10124100000.0,1.9604099129799193
2015-11-02,20299110000.0,10124100000.0,2.0050285951343825
2015-11-03,20194720000.0,10124100000.0,1.994717555140704
2015-11-04,20458542000.0,10124100000.0,2.0207763653065456
2015-11-05,20469930000.0,10124100000.0,2.021901206033129
2015-11-06,20361744000.0,10124100000.0,2.011215219130589
2015-11-09,20293416000.0,9991600000.0,2.031047680051243
2015-11-10,20357948000.0,9991600000.0,2.037506305296449
2015-11-11,20238374000.0,9991600000.0,2.0255388526362146
2015-11-12,19862570000.0,9991600000.0,1.9879268585611913
2015-11-13,19794242000.0,9991600000.0,1.9810883141839144
2015-11-16,20040982000.0,9991600000.0,2.0057830577685256
2015-11-17,19881550000.0,9991600000.0,1.989826454221546
2015-11-18,19923306000.0,9991600000.0,1.9940055646743264
2015-11-19,19752486000.0,9991600000.0,1.9769092037311342
2015-11-20,19689852000.0,9991600000.0,1.9706405380519636
2015-11-23,19520930000.0,9991600000.0,1.9537341366748069
2015-11-24,19344416000.0,9991600000.0,1.9360678970335081
2015-11-25,19224842000.0,9991600000.0,1.9241004443732737
2015-11-27,19169800000.0,9991600000.0,1.9185916169582449
2015-11-30,19171698000.0,9991600000.0,1.9187815765242804
2015-12-01,19496256000.0,9991600000.0,1.9512646623163457
2015-12-02,19408948000.0,9991600000.0,1.942526522278714
2015-12-03,18858528000.0,9991600000.0,1.887438248128428
2015-12-04,19084390000.0,9991600000.0,1.9100434364866488
2015-12-07,19057818000.0,9991600000.0,1.9073840025621522
2015-12-08,18938244000.0,9991600000.0,1.8954165499019175
2015-12-09,18980000000.0,9991600000.0,1.899595660354698
2015-12-10,18974306000.0,9991600000.0,1.8990257816565916
2015-12-11,18782608000.0,9991600000.0,1.879839865487009
2015-12-14,18883202000.0,9991600000.0,1.889907722486889
2015-12-15,19181188000.0,9991600000.0,1.9197313743544577
2015-12-16,19346314000.0,9991600000.0,1.9362578565995436
2015-12-17,19114758000.0,9991600000.0,1.9130827895432163
2015-12-18,18782608000.0,9991600000.0,1.879839865487009
2015-12-21,19023654000.0,9991600000.0,1.9039647303735137
2015-12-22,19308354000.0,9991600000.0,1.9324586652788343
2015-12-23,19505746000.0,9991600000.0,1.952214460146523
2015-12-24,19532318000.0,9991600000.0,1.9548738940710197
2015-12-28,19407050000.0,9991600000.0,1.9423365627126787
2015-12-29,19505746000.0,9991600000.0,1.952214460146523
2015-12-30,19448806000.0,9991600000.0,1.946515673165459
2015-12-31,19471582000.0,9991600000.0,1.9487951879578846
