date,V,V_SHE,PB Ratio
2008-10-15,10418500000.0,0.0,inf
2008-10-16,11113625000.0,0.0,inf
2008-10-17,10937750000.0,0.0,inf
2008-10-20,10887500000.0,0.0,inf
2008-10-21,10619500000.0,0.0,inf
2008-10-22,10158875000.0,0.0,inf
2008-10-23,10117000000.0,0.0,inf
2008-10-24,10050000000.0,0.0,inf
2008-10-27,9756875000.0,0.0,inf
2008-10-28,10460375000.0,0.0,inf
2008-10-29,10611125000.0,0.0,inf
2008-10-30,11356500000.0,0.0,inf
2008-10-31,11591000000.0,0.0,inf
2008-11-03,10988000000.0,0.0,inf
2008-11-04,12520625000.0,0.0,inf
2008-11-05,11825500000.0,0.0,inf
2008-11-06,10787000000.0,0.0,inf
2008-11-07,11205750000.0,0.0,inf
2008-11-10,10887500000.0,0.0,inf
2008-11-11,11264375000.0,0.0,inf
2008-11-12,10837250000.0,0.0,inf
2008-11-13,11398375000.0,0.0,inf
2008-11-14,11356500000.0,0.0,inf
2008-11-17,11046625000.0,0.0,inf
2008-11-18,11440250000.0,0.0,inf
2008-11-19,10803750000.0,0.0,inf
2008-11-20,10083500000.0,0.0,inf
2008-11-21,9715000000.0,0.0,inf
2008-11-24,10410125000.0,0.0,inf
2008-11-25,10368250000.0,0.0,inf
2008-11-26,10887500000.0,0.0,inf
2008-11-28,11004750000.0,0.0,inf
2008-12-01,10058375000.0,0.0,inf
2008-12-02,10401750000.0,0.0,inf
2008-12-03,10979625000.0,0.0,inf
2008-12-04,10636250000.0,0.0,inf
2008-12-05,11138750000.0,0.0,inf
2008-12-08,11758500000.0,0.0,inf
2008-12-09,11205750000.0,0.0,inf
2008-12-10,11130375000.0,0.0,inf
2008-12-11,10904250000.0,0.0,inf
2008-12-12,11088500000.0,0.0,inf
2008-12-15,11046625000.0,0.0,inf
2008-12-16,11465375000.0,0.0,inf
2008-12-17,11591000000.0,0.0,inf
2008-12-18,11457000000.0,0.0,inf
2008-12-19,11507250000.0,0.0,inf
2008-12-22,11256000000.0,0.0,inf
2008-12-23,11230875000.0,0.0,inf
2008-12-24,11071750000.0,0.0,inf
2008-12-26,11147125000.0,0.0,inf
2008-12-29,10921000000.0,0.0,inf
2008-12-30,10678125000.0,0.0,inf
2008-12-31,10979625000.0,0.0,inf
2009-01-02,10227310339.76,0.0,inf
2009-01-05,10303862063.86,0.0,inf
2009-01-06,11023448270.4,0.0,inf
2009-01-07,10786137925.69,0.0,inf
2009-01-08,10671310339.539999,0.0,inf
2009-01-09,10648344822.31,0.0,inf
2009-01-12,10135448270.84,0.0,inf
2009-01-13,10173724132.89,0.0,inf
2009-01-14,9752689650.34,0.0,inf
2009-01-15,9454137926.35,0.0,inf
2009-01-16,9071379305.85,0.0,inf
2009-01-20,8122137927.009999,0.0,inf
2009-01-21,8458965513.05,0.0,inf
2009-01-22,8458965513.05,0.0,inf
2009-01-23,8481931030.28,0.0,inf
2009-01-26,8152758616.650001,0.0,inf
2009-01-27,8451310340.639999,0.0,inf
2009-01-28,9040758616.210001,0.0,inf
2009-01-29,8857034478.37,0.0,inf
2009-01-30,9446482753.94,0.0,inf
2009-02-02,9561310340.09,0.0,inf
2009-02-03,9262758616.1,0.0,inf
2009-02-04,9400551719.48,0.0,inf
2009-02-05,10288551719.039999,0.0,inf
2009-02-06,10602413787.85,0.0,inf
2009-02-09,10587103443.03,0.0,inf
2009-02-10,10303862063.86,0.0,inf
2009-02-11,10518206891.34,0.0,inf
2009-02-12,10793793098.1,0.0,inf
2009-02-13,10709586201.59,0.0,inf
2009-02-17,10380413787.960001,0.0,inf
2009-02-18,10747862063.64,0.0,inf
2009-02-19,10648344822.31,0.0,inf
2009-02-20,10655999994.72,0.0,inf
2009-02-23,10380413787.960001,0.0,inf
2009-02-24,10786137925.69,0.0,inf
2009-02-25,10610068960.26,0.0,inf
2009-02-26,10732551718.82,0.0,inf
2009-02-27,10855034477.38,0.0,inf
2009-03-02,10365103443.14,0.0,inf
2009-03-03,10403379305.19,0.0,inf
2009-03-04,10579448270.62,0.0,inf
2009-03-05,10227310339.76,0.0,inf
2009-03-06,9607241374.550001,0.0,inf
2009-03-09,9530689650.449999,0.0,inf
2009-03-10,10120137926.02,0.0,inf
2009-03-11,9829241374.44,0.0,inf
2009-03-12,10349793098.32,0.0,inf
2009-03-13,9959379305.41,0.0,inf
2009-03-16,9982344822.64,0.0,inf
2009-03-17,10579448270.62,0.0,inf
2009-03-18,10778482753.28,0.0,inf
2009-03-19,10081862063.97,0.0,inf
2009-03-20,10051241374.33,0.0,inf
2009-03-23,10633034477.49,0.0,inf
2009-03-24,10257931029.4,0.0,inf
2009-03-25,10097172408.789999,0.0,inf
2009-03-26,10625379305.08,0.0,inf
2009-03-27,10380413787.960001,0.0,inf
2009-03-30,10242620684.58,0.0,inf
2009-03-31,10640689649.9,0.0,inf
2009-04-01,10286060000.0,0.0,inf
2009-04-02,10536200000.0,0.0,inf
2009-04-03,11385160000.0,0.0,inf
2009-04-06,11203240000.0,0.0,inf
2009-04-07,10831820000.0,0.0,inf
2009-04-08,10960680000.0,0.0,inf
2009-04-09,11142600000.0,0.0,inf
2009-04-13,11582240000.0,0.0,inf
2009-04-14,11051640000.0,0.0,inf
2009-04-15,11203240000.0,0.0,inf
2009-04-16,11006160000.0,0.0,inf
2009-04-17,10991000000.0,0.0,inf
2009-04-20,10422500000.0,0.0,inf
2009-04-21,11112280000.0,0.0,inf
2009-04-22,10900040000.0,0.0,inf
2009-04-23,11036480000.0,0.0,inf
2009-04-24,11445800000.0,0.0,inf
2009-04-27,11157760000.0,0.0,inf
2009-04-28,11506440000.0,0.0,inf
2009-04-29,12037040000.0,0.0,inf
2009-04-30,12309919999.999998,0.0,inf
2009-05-01,12317500000.0,0.0,inf
2009-05-04,12923900000.0,0.0,inf
2009-05-05,12772300000.000002,0.0,inf
2009-05-06,12544900000.0,0.0,inf
2009-05-07,12416040000.0,0.0,inf
2009-05-08,12969380000.0,0.0,inf
2009-05-11,12491840000.0,0.0,inf
2009-05-12,12362979999.999998,0.0,inf
2009-05-13,12218960000.0,0.0,inf
2009-05-14,12226540000.0,0.0,inf
2009-05-15,12332660000.0,0.0,inf
2009-05-18,12582800000.000002,0.0,inf
2009-05-19,12279600000.0,0.0,inf
2009-05-20,12309919999.999998,0.0,inf
2009-05-21,12560060000.0,0.0,inf
2009-05-22,12461520000.000002,0.0,inf
2009-05-26,12651020000.000002,0.0,inf
2009-05-27,12491840000.0,0.0,inf
2009-05-28,12605540000.0,0.0,inf
2009-05-29,12832940000.0,0.0,inf
2009-06-01,12635860000.000002,0.0,inf
2009-06-02,12658600000.0,0.0,inf
2009-06-03,12931479999.999998,0.0,inf
2009-06-04,13174040000.0,0.0,inf
2009-06-05,13128560000.0,0.0,inf
2009-06-08,13227100000.0,0.0,inf
2009-06-09,13007280000.0,0.0,inf
2009-06-10,13128560000.0,0.0,inf
2009-06-11,12643440000.0,0.0,inf
2009-06-12,12196220000.0,0.0,inf
2009-06-15,12211380000.0,0.0,inf
2009-06-16,11839960000.0,0.0,inf
2009-06-17,11627720000.0,0.0,inf
2009-06-18,11635300000.0,0.0,inf
2009-06-19,11627720000.0,0.0,inf
2009-06-22,11604980000.0,0.0,inf
2009-06-23,11877860000.0,0.0,inf
2009-06-24,11574660000.0,0.0,inf
2009-06-25,11741420000.0,0.0,inf
2009-06-26,12097680000.0,0.0,inf
2009-06-29,11938500000.0,0.0,inf
2009-06-30,11802060000.0,0.0,inf
2009-07-01,11521600000.0,0.0,inf
2009-07-02,11385160000.0,0.0,inf
2009-07-06,11498860000.0,0.0,inf
2009-07-07,11316940000.0,0.0,inf
2009-07-08,11271460000.0,0.0,inf
2009-07-09,11453380000.0,0.0,inf
2009-07-10,11347260000.0,0.0,inf
2009-07-13,11438220000.0,0.0,inf
2009-07-14,11423060000.0,0.0,inf
2009-07-15,11870280000.0,0.0,inf
2009-07-16,12203800000.000002,0.0,inf
2009-07-17,12150740000.0,0.0,inf
2009-07-20,12719240000.0,0.0,inf
2009-07-21,12726820000.0,0.0,inf
2009-07-22,12666180000.0,0.0,inf
2009-07-23,12734400000.0,0.0,inf
2009-07-24,12749560000.0,0.0,inf
2009-07-27,12923900000.0,0.0,inf
2009-07-28,12567639999.999998,0.0,inf
2009-07-29,12658600000.0,0.0,inf
2009-07-30,12734400000.0,0.0,inf
2009-07-31,12408460000.0,0.0,inf
2009-08-03,13098240000.0,0.0,inf
2009-08-04,13098240000.0,0.0,inf
2009-08-05,12954220000.0,0.0,inf
2009-08-06,13007280000.0,0.0,inf
2009-08-07,13105820000.0,0.0,inf
2009-08-10,13052760000.0,0.0,inf
2009-08-11,12999699999.999998,0.0,inf
2009-08-12,12969380000.0,0.0,inf
2009-08-13,13014860000.000002,0.0,inf
2009-08-14,12848100000.0,0.0,inf
2009-08-17,12590380000.0,0.0,inf
2009-08-18,12696500000.0,0.0,inf
2009-08-19,12734400000.0,0.0,inf
2009-08-20,12848100000.0,0.0,inf
2009-08-21,13075500000.0,0.0,inf
2009-08-24,12878419999.999998,0.0,inf
2009-08-25,13075500000.0,0.0,inf
2009-08-26,13302900000.0,0.0,inf
2009-08-27,13211940000.0,0.0,inf
2009-08-28,13363540000.0,0.0,inf
2009-08-31,13477240000.0,0.0,inf
2009-09-01,13302900000.0,0.0,inf
2009-09-02,13287740000.0,0.0,inf
2009-09-03,13439340000.0,0.0,inf
2009-09-04,13333220000.0,0.0,inf
2009-09-08,13446919999.999998,0.0,inf
2009-09-09,13355960000.0,0.0,inf
2009-09-10,13704639999.999998,0.0,inf
2009-09-11,13697060000.0,0.0,inf
2009-09-14,13810760000.0,0.0,inf
2009-09-15,13871400000.0,0.0,inf
2009-09-16,14038160000.0,0.0,inf
2009-09-17,13992680000.0,0.0,inf
2009-09-18,13985100000.0,0.0,inf
2009-09-21,13909300000.000002,0.0,inf
2009-09-22,14098800000.000002,0.0,inf
2009-09-23,14007840000.0,0.0,inf
2009-09-24,13932040000.0,0.0,inf
2009-09-25,13393860000.000002,0.0,inf
2009-09-28,13484820000.0,0.0,inf
2009-09-29,13181620000.0,0.0,inf
2009-09-30,13098240000.0,0.0,inf
2009-10-01,12839040000.0,0.0,inf
2009-10-02,12593850000.0,0.0,inf
2009-10-05,12660720000.0,0.0,inf
2009-10-06,12683010000.0,0.0,inf
2009-10-07,13165960000.0,0.0,inf
2009-10-08,13321990000.0,0.0,inf
2009-10-09,13552319999.999998,0.0,inf
2009-10-12,13686060000.000002,0.0,inf
2009-10-13,13871810000.000002,0.0,inf
2009-10-14,13894100000.0,0.0,inf
2009-10-15,13946110000.0,0.0,inf
2009-10-16,13797510000.0,0.0,inf
2009-10-19,13923819999.999998,0.0,inf
2009-10-20,13938680000.000002,0.0,inf
2009-10-21,13968400000.0,0.0,inf
2009-10-22,14057560000.000002,0.0,inf
2009-10-23,13767790000.0,0.0,inf
2009-10-26,13522600000.0,0.0,inf
2009-10-27,13730640000.0,0.0,inf
2009-10-28,14221020000.0,0.0,inf
2009-10-29,14354760000.0,0.0,inf
2009-10-30,14072420000.0,0.0,inf
2009-11-02,14354760000.0,0.0,inf
2009-11-03,14421630000.0,0.0,inf
2009-11-04,14547939999.999998,0.0,inf
2009-11-05,14785699999.999998,0.0,inf
2009-11-06,14800560000.000002,0.0,inf
2009-11-09,15075470000.0,0.0,inf
2009-11-10,15068040000.0,0.0,inf
2009-11-11,15016030000.0,0.0,inf
2009-11-12,14845140000.0,0.0,inf
2009-11-13,14860000000.0,0.0,inf
2009-11-16,14778270000.0,0.0,inf
2009-11-17,14964020000.0,0.0,inf
2009-11-18,14934300000.000002,0.0,inf
2009-11-19,14897150000.0,0.0,inf
2009-11-20,14860000000.0,0.0,inf
2009-11-23,14941730000.0,0.0,inf
2009-11-24,14978880000.0,0.0,inf
2009-11-25,15194350000.0,0.0,inf
2009-11-27,14919439999.999998,0.0,inf
2009-11-30,15045750000.0,0.0,inf
2009-12-01,15409819999.999998,0.0,inf
2009-12-02,15276080000.0,0.0,inf
2009-12-03,14867430000.000002,0.0,inf
2009-12-04,14912010000.0,0.0,inf
2009-12-07,14845140000.0,0.0,inf
2009-12-08,14860000000.0,0.0,inf
2009-12-09,15186920000.0,0.0,inf
2009-12-10,15290939999.999998,0.0,inf
2009-12-11,15105189999.999998,0.0,inf
2009-12-14,15744170000.0,0.0,inf
2009-12-15,16004220000.0,0.0,inf
2009-12-16,16167680000.000002,0.0,inf
2009-12-17,16167680000.000002,0.0,inf
2009-12-18,16524319999.999998,0.0,inf
2009-12-21,16256840000.0,0.0,inf
2009-12-22,16033939999.999998,0.0,inf
2009-12-23,16004220000.0,0.0,inf
2009-12-24,16026510000.0,0.0,inf
2009-12-28,16115670000.0,0.0,inf
2009-12-29,16346000000.0,0.0,inf
2009-12-30,16375720000.0,0.0,inf
2009-12-31,16249410000.0,0.0,inf
2010-01-04,16375720000.0,0.0,inf
2010-01-05,16182540000.0,0.0,inf
2010-01-06,15967069999.999998,0.0,inf
2010-01-07,16115670000.0,0.0,inf
2010-01-08,16160250000.0,0.0,inf
2010-01-11,16115670000.0,0.0,inf
2010-01-12,16033939999.999998,0.0,inf
2010-01-13,16189970000.0,0.0,inf
2010-01-14,16241980000.0,0.0,inf
2010-01-15,16004220000.0,0.0,inf
2010-01-19,16316280000.0,0.0,inf
2010-01-20,16241980000.0,0.0,inf
2010-01-21,15684730000.0,0.0,inf
2010-01-22,15365240000.0,0.0,inf
2010-01-25,15238930000.000002,0.0,inf
2010-01-26,15075470000.0,0.0,inf
2010-01-27,15588140000.0,0.0,inf
2010-01-28,15350380000.0,0.0,inf
2010-01-29,15238930000.000002,0.0,inf
2010-02-01,15543560000.000002,0.0,inf
2010-02-02,15603000000.0,0.0,inf
2010-02-03,15513840000.0,0.0,inf
2010-02-04,15424680000.000002,0.0,inf
2010-02-05,15335520000.0,0.0,inf
2010-02-08,15424680000.000002,0.0,inf
2010-02-09,15469260000.0,0.0,inf
2010-02-10,15536130000.0,0.0,inf
2010-02-11,15818470000.0,0.0,inf
2010-02-12,15751600000.0,0.0,inf
2010-02-16,15952210000.0,0.0,inf
2010-02-17,16056230000.0,0.0,inf
2010-02-18,16152819999.999998,0.0,inf
2010-02-19,16123100000.0,0.0,inf
2010-02-22,16145390000.0,0.0,inf
2010-02-23,15996790000.0,0.0,inf
2010-02-24,15907630000.0,0.0,inf
2010-02-25,15833330000.0,0.0,inf
2010-02-26,15840760000.0,0.0,inf
2010-03-01,16130530000.0,0.0,inf
2010-03-02,16056230000.0,0.0,inf
2010-03-03,16123100000.0,0.0,inf
2010-03-04,16167680000.000002,0.0,inf
2010-03-05,16442590000.0,0.0,inf
2010-03-08,16836380000.0,0.0,inf
2010-03-09,16747220000.0,0.0,inf
2010-03-10,16999840000.0,0.0,inf
2010-03-11,17222740000.0,0.0,inf
2010-03-12,17319330000.0,0.0,inf
2010-03-15,17163300000.000002,0.0,inf
2010-03-16,17022130000.0,0.0,inf
2010-03-17,16999840000.0,0.0,inf
2010-03-18,16739790000.0,0.0,inf
2010-03-19,16502030000.0,0.0,inf
2010-03-22,16576330000.0,0.0,inf
2010-03-23,16717500000.0,0.0,inf
2010-03-24,16487170000.0,0.0,inf
2010-03-25,16791800000.000002,0.0,inf
2010-03-26,16762080000.0,0.0,inf
2010-03-29,16762080000.0,0.0,inf
2010-03-30,16903250000.0,0.0,inf
2010-03-31,16910680000.000002,0.0,inf
2010-04-01,17169880000.0,0.0,inf
2010-04-05,17155040000.0,0.0,inf
2010-04-06,17140200000.000002,0.0,inf
2010-04-07,16828560000.0,0.0,inf
2010-04-08,16969540000.0,0.0,inf
2010-04-09,17162460000.0,0.0,inf
2010-04-12,17288600000.0,0.0,inf
2010-04-13,17214400000.0,0.0,inf
2010-04-14,17488940000.0,0.0,inf
2010-04-15,17518620000.0,0.0,inf
2010-04-16,17407320000.0,0.0,inf
2010-04-19,17273760000.0,0.0,inf
2010-04-20,17444420000.0,0.0,inf
2010-04-21,17273760000.0,0.0,inf
2010-04-22,17652180000.0,0.0,inf
2010-04-23,17919300000.0,0.0,inf
2010-04-26,17808000000.0,0.0,inf
2010-04-27,17244080000.0,0.0,inf
2010-04-28,17362800000.0,0.0,inf
2010-04-29,17221820000.0,0.0,inf
2010-04-30,16739520000.0,0.0,inf
2010-05-03,16561440000.0,23983000000.0,0.6905491389734395
2010-05-04,16390780000.0,23983000000.0,0.6834332652295376
2010-05-05,16034620000.0,23983000000.0,0.6685827461118292
2010-05-06,15381660000.0,23983000000.0,0.6413567943960305
2010-05-07,15262940000.0,23983000000.0,0.6364066213567944
2010-05-10,15953000000.0,23983000000.0,0.6651795021473543
2010-05-11,15611680000.0,23983000000.0,0.6509477546595506
2010-05-12,15893640000.000002,23983000000.0,0.6627044156277364
2010-05-13,15901060000.0,23983000000.0,0.6630138014426886
2010-05-14,14335440000.0,23983000000.0,0.5977333944877622
2010-05-17,13860560000.0,23983000000.0,0.5779327023308176
2010-05-18,12999840000.0,23983000000.0,0.5420439477963558
2010-05-19,13534079999.999998,23983000000.0,0.5643197264729183
2010-05-20,13511820000.0,23983000000.0,0.5633915690280615
2010-05-21,13764100000.0,23983000000.0,0.5739106867364383
2010-05-24,13830880000.0,23983000000.0,0.5766951590710087
2010-05-25,13534079999.999998,23983000000.0,0.5643197264729183
2010-05-26,13615700000.000002,23983000000.0,0.5677229704373933
2010-05-27,13667640000.000002,23983000000.0,0.569888671142059
2010-05-28,13445040000.0,23983000000.0,0.5606070966934912
2010-06-01,13259540000.0,23983000000.0,0.5528724513196848
2010-06-02,13215020000.0,23983000000.0,0.5510161364299713
2010-06-03,13511820000.0,23983000000.0,0.5633915690280615
2010-06-04,13378260000.0,23983000000.0,0.5578226243589209
2010-06-07,13333740000.0,23983000000.0,0.5559663094692073
2010-06-08,13608280000.0,23983000000.0,0.5674135846224408
2010-06-09,13689900000.0,23983000000.0,0.5708168285869157
2010-06-10,14365120000.0,23983000000.0,0.5989709377475712
2010-06-11,14112840000.0,23983000000.0,0.5884518200391944
2010-06-14,13689900000.0,23983000000.0,0.5708168285869157
2010-06-15,14268660000.0,23983000000.0,0.5949489221531918
2010-06-16,14313180000.0,23983000000.0,0.5968052370429054
2010-06-17,14513520000.0,23983000000.0,0.6051586540466164
2010-06-18,14290920000.000002,23983000000.0,0.5958770795980487
2010-06-21,15010660000.0,23983000000.0,0.6258875036484176
2010-06-22,14609980000.0,23983000000.0,0.6091806696409957
2010-06-23,14424480000.0,23983000000.0,0.6014460242671893
2010-06-24,14187040000.0,23983000000.0,0.5915456781887171
2010-06-25,14224140000.000002,23983000000.0,0.5930926072634783
2010-06-28,13957020000.0,23983000000.0,0.581954717925197
2010-06-29,13252120000.0,23983000000.0,0.5525630655047326
2010-06-30,13125980000.0,23983000000.0,0.5473035066505442
2010-07-01,13464580000.0,23983000000.0,0.5614218404703332
2010-07-02,13523700000.0,23983000000.0,0.563886919901597
2010-07-06,13353730000.0,23983000000.0,0.5567998165367135
2010-07-07,13826690000.0,23983000000.0,0.576520451986824
2010-07-08,13871030000.0,23983000000.0,0.5783692615602719
2010-07-09,14292260000.0,23983000000.0,0.5959329525080265
2010-07-12,14137070000.0,23983000000.0,0.589462119000959
2010-07-13,14151849999.999998,23983000000.0,0.5900783888587748
2010-07-14,14092730000.0,23983000000.0,0.5876133094275111
2010-07-15,13907980000.0,23983000000.0,0.5799099362048118
2010-07-16,13198540000.0,23983000000.0,0.550328983029646
2010-07-19,13161590000.0,23983000000.0,0.5487883083851062
2010-07-20,13597599999.999998,23983000000.0,0.5669682691906767
2010-07-21,13368510000.0,23983000000.0,0.5574160863945294
2010-07-22,13760180000.0,23983000000.0,0.5737472376266523
2010-07-23,13967099999.999998,23983000000.0,0.5823750156360755
2010-07-26,14055780000.0,23983000000.0,0.5860726347829712
2010-07-27,14151849999.999998,23983000000.0,0.5900783888587748
2010-07-28,13893200000.0,23983000000.0,0.5792936663469958
2010-07-29,13302000000.0,23983000000.0,0.5546428720343577
2010-07-30,13553260000.0,23983000000.0,0.5651194596172289
2010-08-02,13346340000.0,24676000000.0,0.5408631869022532
2010-08-03,13486750000.0,24676000000.0,0.546553331171989
2010-08-04,13383290000.0,24676000000.0,0.5423605932890257
2010-08-05,13213320000.0,24676000000.0,0.535472523909872
2010-08-06,13331560000.0,24676000000.0,0.5402642243475442
2010-08-09,13804520000.0,24676000000.0,0.5594310260982331
2010-08-10,13907980000.0,24676000000.0,0.5636237639811963
2010-08-11,13582820000.0,24676000000.0,0.5504465877775977
2010-08-12,13486750000.0,24676000000.0,0.546553331171989
2010-08-13,13346340000.0,24676000000.0,0.5408631869022532
2010-08-16,13457190000.0,24676000000.0,0.5453554060625709
2010-08-17,13553260000.0,24676000000.0,0.5492486626681796
2010-08-18,13464580000.0,24676000000.0,0.5456548873399254
2010-08-19,13235490000.0,24676000000.0,0.5363709677419355
2010-08-20,12954670000.0,24676000000.0,0.5249906792024639
2010-08-23,12954670000.0,24676000000.0,0.5249906792024639
2010-08-24,13058130000.000002,24676000000.0,0.5291834170854273
2010-08-25,13095080000.0,24676000000.0,0.5306808234721997
2010-08-26,12917720000.0,24676000000.0,0.5234932728156914
2010-08-27,13139420000.0,24676000000.0,0.5324777111363268
2010-08-30,12851210000.0,24676000000.0,0.5207979413195007
2010-08-31,12747750000.0,24676000000.0,0.5166052034365375
2010-09-01,13028570000.0,24676000000.0,0.5279854919760091
