date,OMC,OMC_SHE,PB Ratio
2006-08-09,,3633000000.0,
2006-10-02,34169760000.0,3633000000.0,9.405383980181668
2006-10-03,34250280000.0,3633000000.0,9.427547481420314
2006-10-04,34316160000.0,3633000000.0,9.445681255161023
2006-10-05,34286880000.000004,3633000000.0,9.437621800165154
2006-10-06,34645560000.0,3633000000.0,9.536350123864574
2006-10-09,34411320000.0,3633000000.0,9.471874483897606
2006-10-10,34762680000.0,3633000000.0,9.56858794384806
2006-10-11,34587000000.0,3633000000.0,9.520231213872833
2006-10-12,34594320000.0,3633000000.0,9.5222460776218
2006-10-13,34652880000.0,3633000000.0,9.538364987613543
2006-10-16,34601640000.0,3633000000.0,9.524260941370768
2006-10-17,34513800000.0,3633000000.0,9.500082576383154
2006-10-18,34557720000.0,3633000000.0,9.512171758876962
2006-10-19,34660200000.0,3633000000.0,9.54037985136251
2006-10-20,34704120000.0,3633000000.0,9.552469033856317
2006-10-23,34726080000.0,3633000000.0,9.55851362510322
2006-10-24,36995280000.0,3633000000.0,10.183121387283236
2006-10-25,36922080000.0,3633000000.0,10.162972749793559
2006-10-26,36724440000.0,3633000000.0,10.108571428571429
2006-10-27,36746400000.0,3633000000.0,10.114616019818332
2006-10-30,37236840000.0,3687000000.0,10.099495524816925
2006-10-31,37127040000.0,3687000000.0,10.069715215622457
2006-11-01,36892800000.0,3687000000.0,10.006183889340928
2006-11-02,36804960000.0,3687000000.0,9.982359641985354
2006-11-03,36761040000.0,3687000000.0,9.970447518307568
2006-11-06,37061160000.0,3687000000.0,10.051847030105778
2006-11-07,37024560000.0,3687000000.0,10.041920260374289
2006-11-08,37419840000.0,3687000000.0,10.14912937347437
2006-11-09,37339320000.0,3687000000.0,10.127290480065094
2006-11-10,37390560000.0,3687000000.0,10.141187957689178
2006-11-13,37339320000.0,3687000000.0,10.127290480065094
2006-11-14,37471080000.0,3687000000.0,10.163026851098454
2006-11-15,37368600000.0,3687000000.0,10.135231895850286
2006-11-16,37646760000.0,3687000000.0,10.210675345809602
2006-11-17,37544280000.0,3687000000.0,10.182880390561433
2006-11-20,37149000000.0,3687000000.0,10.075671277461351
2006-11-21,37361280000.0,3687000000.0,10.133246541903986
2006-11-22,37727280000.0,3687000000.0,10.232514239218878
2006-11-24,37610160000.0,3687000000.0,10.200748576078112
2006-11-27,37456440000.0,3687000000.0,10.15905614320586
2006-11-28,37236840000.0,3687000000.0,10.099495524816925
2006-11-29,37690680000.0,3687000000.0,10.222587469487388
2006-11-30,37390560000.0,3687000000.0,10.141187957689178
2006-12-01,37778520000.0,3687000000.0,10.246411716842962
2006-12-04,38042040000.0,3687000000.0,10.317884458909683
2006-12-05,38305560000.0,3687000000.0,10.389357200976404
2006-12-06,38056680000.0,3687000000.0,10.321855166802278
2006-12-07,37968840000.0,3687000000.0,10.298030919446704
2006-12-08,38042040000.0,3687000000.0,10.317884458909683
2006-12-11,38071320000.0,3687000000.0,10.325825874694873
2006-12-12,38378760000.0,3687000000.0,10.40921074043938
2006-12-13,38591040000.0,3687000000.0,10.466786004882017
2006-12-14,38693520000.0,3687000000.0,10.494580960130188
2006-12-15,38752080000.0,3687000000.0,10.51046379170057
2006-12-18,38766720000.0,3687000000.0,10.514434499593165
2006-12-19,38671560000.0,3687000000.0,10.488624898291294
2006-12-20,38100600000.0,3687000000.0,10.333767290480065
2006-12-21,37990800000.0,3687000000.0,10.303986981285599
2006-12-22,37705320000.0,3687000000.0,10.226558177379983
2006-12-26,37646760000.0,3687000000.0,10.210675345809602
2006-12-27,38042040000.0,3687000000.0,10.317884458909683
2006-12-28,38159160000.0,3687000000.0,10.349650122050447
2006-12-29,38261640000.0,3687000000.0,10.377445077298617
2007-01-03,37156320000.0,3687000000.0,10.077656631407649
2007-01-04,37310040000.0,3687000000.0,10.119349064279902
2007-01-05,37419840000.0,3687000000.0,10.14912937347437
2007-01-08,37602840000.0,3687000000.0,10.198763222131815
2007-01-09,37741920000.0,3687000000.0,10.236484947111473
2007-01-10,38049360000.0,3687000000.0,10.31986981285598
2007-01-11,38203080000.0,3687000000.0,10.361562245728233
2007-01-12,38173800000.0,3687000000.0,10.353620829943043
2007-01-16,38064000000.0,3687000000.0,10.323840520748575
2007-01-17,37778520000.0,3687000000.0,10.246411716842962
2007-01-18,37866360000.0,3687000000.0,10.270235964198536
2007-01-19,38217720000.0,3687000000.0,10.36553295362083
2007-01-22,37844400000.0,3687000000.0,10.264279902359641
2007-01-23,38144520000.0,3687000000.0,10.345679414157852
2007-01-24,38100600000.0,3687000000.0,10.333767290480065
2007-01-25,37873680000.0,3687000000.0,10.272221318144833
2007-01-26,37873680000.0,3687000000.0,10.272221318144833
2007-01-29,38005440000.0,3687000000.0,10.307957689178194
2007-01-30,38268960000.0,3687000000.0,10.379430431244915
2007-01-31,38503200000.0,3687000000.0,10.442961757526444
2007-02-01,38393400000.0,3687000000.0,10.413181448331978
2007-02-02,38488560000.0,3687000000.0,10.438991049633849
2007-02-05,38539800000.0,3687000000.0,10.452888527257933
2007-02-06,38261640000.0,3687000000.0,10.377445077298617
2007-02-07,38408040000.0,3687000000.0,10.417152156224573
2007-02-08,38803320000.0,3687000000.0,10.524361269324654
2007-02-09,38656920000.0,3687000000.0,10.484654190398699
2007-02-12,38342160000.0,3687000000.0,10.399283970707893
2007-02-13,37536960000.0,3687000000.0,10.180895036615134
2007-02-14,37383240000.0,3687000000.0,10.13920260374288
2007-02-15,37895640000.0,3687000000.0,10.278177379983727
2007-02-16,38364120000.0,3687000000.0,10.405240032546786
2007-02-20,38920440000.0,3687000000.0,10.55612693246542
2007-02-21,38891160000.0,3687000000.0,10.548185516680228
2007-02-22,38964360000.0,3687000000.0,10.568039056143206
2007-02-23,38905800000.0,3687000000.0,10.552156224572823
