date,close price,BA_SHE,BA_TA,BA_TL,market cap,PB Ratio
1989-11-14,18.46,9638000000.0,27710000000.0,18072000000.0,,
1989-11-15,18.71,9638000000.0,27710000000.0,18072000000.0,,
1989-11-16,18.83,9638000000.0,27710000000.0,18072000000.0,,
1989-11-17,19.33,9638000000.0,27710000000.0,18072000000.0,,
1989-11-20,19.83,9638000000.0,27710000000.0,18072000000.0,,
1989-11-21,19.25,9638000000.0,27710000000.0,18072000000.0,,
1989-11-22,19.46,9638000000.0,27710000000.0,18072000000.0,,
1989-11-24,19.67,9638000000.0,27710000000.0,18072000000.0,,
1989-11-27,19.58,9638000000.0,27710000000.0,18072000000.0,,
1989-11-28,19.92,9638000000.0,27710000000.0,18072000000.0,,
1989-11-29,19.92,9638000000.0,27710000000.0,18072000000.0,,
1989-11-30,20.0,9638000000.0,27710000000.0,18072000000.0,,
1989-12-01,20.5,9638000000.0,27710000000.0,18072000000.0,,
1989-12-04,20.21,9638000000.0,27710000000.0,18072000000.0,,
1989-12-05,20.42,9638000000.0,27710000000.0,18072000000.0,,
1989-12-06,20.25,9638000000.0,27710000000.0,18072000000.0,,
1989-12-07,20.17,9638000000.0,27710000000.0,18072000000.0,,
1989-12-08,20.0,9638000000.0,27710000000.0,18072000000.0,,
1989-12-11,19.63,9638000000.0,27710000000.0,18072000000.0,,
1989-12-12,19.58,9638000000.0,27710000000.0,18072000000.0,,
1989-12-13,19.63,9638000000.0,27710000000.0,18072000000.0,,
1989-12-14,19.46,9638000000.0,27710000000.0,18072000000.0,,
1989-12-15,19.67,9638000000.0,27710000000.0,18072000000.0,,
1989-12-18,19.08,9638000000.0,27710000000.0,18072000000.0,,
1989-12-19,19.17,9638000000.0,27710000000.0,18072000000.0,,
1989-12-20,19.0,9638000000.0,27710000000.0,18072000000.0,,
1989-12-21,19.5,9638000000.0,27710000000.0,18072000000.0,,
1989-12-22,19.17,9638000000.0,27710000000.0,18072000000.0,,
1989-12-26,19.46,9638000000.0,27710000000.0,18072000000.0,,
1989-12-27,19.0,9638000000.0,27710000000.0,18072000000.0,,
1989-12-28,19.33,9638000000.0,27710000000.0,18072000000.0,,
1989-12-29,19.79,9638000000.0,27710000000.0,18072000000.0,,
1990-01-02,20.5,9638000000.0,27710000000.0,18072000000.0,,
1990-01-03,21.0,9638000000.0,27710000000.0,18072000000.0,,
1990-01-04,20.92,9638000000.0,27710000000.0,18072000000.0,,
1990-01-05,20.63,9638000000.0,27710000000.0,18072000000.0,,
1990-01-08,20.88,9638000000.0,27710000000.0,18072000000.0,,
1990-01-09,20.63,9638000000.0,27710000000.0,18072000000.0,,
1990-01-10,20.71,9638000000.0,27710000000.0,18072000000.0,,
1990-01-11,20.42,9638000000.0,27710000000.0,18072000000.0,,
1990-01-12,20.0,9638000000.0,27710000000.0,18072000000.0,,
1990-01-15,19.79,9638000000.0,27710000000.0,18072000000.0,,
1990-01-16,19.96,9638000000.0,27710000000.0,18072000000.0,,
1990-01-17,20.08,9638000000.0,27710000000.0,18072000000.0,,
1990-01-18,20.0,9638000000.0,27710000000.0,18072000000.0,,
1990-01-19,20.29,9638000000.0,27710000000.0,18072000000.0,,
1990-01-22,19.75,9638000000.0,27710000000.0,18072000000.0,,
1990-01-23,19.67,9638000000.0,27710000000.0,18072000000.0,,
1990-01-24,19.88,9638000000.0,27710000000.0,18072000000.0,,
1990-01-25,19.33,9638000000.0,27710000000.0,18072000000.0,,
1990-01-26,19.29,9638000000.0,27710000000.0,18072000000.0,,
1990-01-29,19.13,9638000000.0,27710000000.0,18072000000.0,,
1990-01-30,19.42,9638000000.0,27710000000.0,18072000000.0,,
1990-01-31,19.75,9638000000.0,27710000000.0,18072000000.0,,
1990-02-01,20.42,9638000000.0,27710000000.0,18072000000.0,,
1990-02-02,20.75,9638000000.0,27710000000.0,18072000000.0,,
1990-02-05,21.04,9638000000.0,27710000000.0,18072000000.0,,
1990-02-06,21.17,9638000000.0,27710000000.0,18072000000.0,,
1990-02-07,21.17,9638000000.0,27710000000.0,18072000000.0,,
1990-02-08,20.83,9638000000.0,27710000000.0,18072000000.0,,
1990-02-09,20.79,9638000000.0,27710000000.0,18072000000.0,,
1990-02-12,20.75,9638000000.0,27710000000.0,18072000000.0,,
1990-02-13,20.71,9638000000.0,27710000000.0,18072000000.0,,
1990-02-14,21.17,9638000000.0,27710000000.0,18072000000.0,,
1990-02-15,21.17,9638000000.0,27710000000.0,18072000000.0,,
1990-02-16,20.96,9638000000.0,27710000000.0,18072000000.0,,
1990-02-20,20.5,9638000000.0,27710000000.0,18072000000.0,,
1990-02-21,20.17,9638000000.0,27710000000.0,18072000000.0,,
1990-02-22,20.21,9638000000.0,27710000000.0,18072000000.0,,
1990-02-23,20.0,9638000000.0,27710000000.0,18072000000.0,,
1990-02-26,20.38,9638000000.0,27710000000.0,18072000000.0,,
1990-02-27,20.54,9638000000.0,27710000000.0,18072000000.0,,
1990-02-28,21.29,9638000000.0,27710000000.0,18072000000.0,,
1990-03-01,21.67,9638000000.0,27710000000.0,18072000000.0,,
1990-03-02,21.63,9638000000.0,27710000000.0,18072000000.0,,
1990-03-05,21.67,9638000000.0,27710000000.0,18072000000.0,,
1990-03-06,21.75,9638000000.0,27710000000.0,18072000000.0,,
1990-03-07,22.04,9638000000.0,27710000000.0,18072000000.0,,
1990-03-08,22.38,9638000000.0,27710000000.0,18072000000.0,,
1990-03-09,22.58,9638000000.0,27710000000.0,18072000000.0,,
1990-03-12,22.33,9638000000.0,27710000000.0,18072000000.0,,
1990-03-13,22.17,9638000000.0,27710000000.0,18072000000.0,,
1990-03-14,22.5,9638000000.0,27710000000.0,18072000000.0,,
1990-03-15,22.46,9638000000.0,27710000000.0,18072000000.0,,
1990-03-16,23.25,9638000000.0,27710000000.0,18072000000.0,,
1990-03-19,23.83,9638000000.0,27710000000.0,18072000000.0,,
1990-03-20,23.5,9638000000.0,27710000000.0,18072000000.0,,
1990-03-21,23.71,9638000000.0,27710000000.0,18072000000.0,,
1990-03-22,23.75,9638000000.0,27710000000.0,18072000000.0,,
1990-03-23,24.42,9638000000.0,27710000000.0,18072000000.0,,
1990-03-26,24.0,9638000000.0,27710000000.0,18072000000.0,,
1990-03-27,24.25,9638000000.0,27710000000.0,18072000000.0,,
1990-03-28,24.29,9638000000.0,27710000000.0,18072000000.0,,
1990-03-29,24.13,9638000000.0,27710000000.0,18072000000.0,,
1990-03-30,23.92,9638000000.0,27710000000.0,18072000000.0,,
1990-04-02,23.79,9638000000.0,27710000000.0,18072000000.0,,
1990-04-03,24.42,9638000000.0,27710000000.0,18072000000.0,,
1990-04-04,24.0,9638000000.0,27710000000.0,18072000000.0,,
1990-04-05,24.29,9638000000.0,27710000000.0,18072000000.0,,
1990-04-06,24.29,9638000000.0,27710000000.0,18072000000.0,,
1990-04-09,24.13,9638000000.0,27710000000.0,18072000000.0,,
1990-04-10,24.04,9638000000.0,27710000000.0,18072000000.0,,
1990-04-11,24.17,9638000000.0,27710000000.0,18072000000.0,,
1990-04-12,24.38,9638000000.0,27710000000.0,18072000000.0,,
1990-04-16,24.42,9638000000.0,27710000000.0,18072000000.0,,
1990-04-17,24.33,9638000000.0,27710000000.0,18072000000.0,,
1990-04-18,23.83,9638000000.0,27710000000.0,18072000000.0,,
1990-04-19,23.71,9638000000.0,27710000000.0,18072000000.0,,
1990-04-20,23.5,9638000000.0,27710000000.0,18072000000.0,,
1990-04-23,23.33,9638000000.0,27710000000.0,18072000000.0,,
1990-04-24,23.29,9638000000.0,27710000000.0,18072000000.0,,
1990-04-25,23.29,9638000000.0,27710000000.0,18072000000.0,,
1990-04-26,23.33,9638000000.0,27710000000.0,18072000000.0,,
1990-04-27,22.92,9638000000.0,27710000000.0,18072000000.0,,
1990-04-30,23.25,9638000000.0,27710000000.0,18072000000.0,,
1990-05-01,24.08,9638000000.0,27710000000.0,18072000000.0,,
1990-05-02,24.33,9638000000.0,27710000000.0,18072000000.0,,
1990-05-03,24.5,9638000000.0,27710000000.0,18072000000.0,,
1990-05-04,24.67,9638000000.0,27710000000.0,18072000000.0,,
1990-05-07,24.46,9638000000.0,27710000000.0,18072000000.0,,
1990-05-08,24.58,9638000000.0,27710000000.0,18072000000.0,,
1990-05-09,24.58,9638000000.0,27710000000.0,18072000000.0,,
1990-05-10,25.13,9638000000.0,27710000000.0,18072000000.0,,
1990-05-11,26.0,9638000000.0,27710000000.0,18072000000.0,,
1990-05-14,26.0,9638000000.0,27710000000.0,18072000000.0,,
1990-05-15,25.67,9638000000.0,27710000000.0,18072000000.0,,
1990-05-16,25.5,9638000000.0,27710000000.0,18072000000.0,,
1990-05-17,25.71,9638000000.0,27710000000.0,18072000000.0,,
1990-05-18,25.96,9638000000.0,27710000000.0,18072000000.0,,
1990-05-21,26.38,9638000000.0,27710000000.0,18072000000.0,,
1990-05-22,26.54,9638000000.0,27710000000.0,18072000000.0,,
1990-05-23,27.04,9638000000.0,27710000000.0,18072000000.0,,
1990-05-24,27.54,9638000000.0,27710000000.0,18072000000.0,,
1990-05-25,27.25,9638000000.0,27710000000.0,18072000000.0,,
1990-05-29,27.29,9638000000.0,27710000000.0,18072000000.0,,
1990-05-30,27.33,9638000000.0,27710000000.0,18072000000.0,,
1990-05-31,27.46,9638000000.0,27710000000.0,18072000000.0,,
1990-06-01,28.25,9638000000.0,27710000000.0,18072000000.0,,
1990-06-04,28.79,9638000000.0,27710000000.0,18072000000.0,,
1990-06-05,28.42,9638000000.0,27710000000.0,18072000000.0,,
1990-06-06,28.33,9638000000.0,27710000000.0,18072000000.0,,
1990-06-07,27.96,9638000000.0,27710000000.0,18072000000.0,,
1990-06-08,27.5,9638000000.0,27710000000.0,18072000000.0,,
1990-06-11,29.25,9638000000.0,27710000000.0,18072000000.0,,
1990-06-12,29.44,9638000000.0,27710000000.0,18072000000.0,,
1990-06-13,29.88,9638000000.0,27710000000.0,18072000000.0,,
1990-06-14,30.06,9638000000.0,27710000000.0,18072000000.0,,
1990-06-15,30.06,9638000000.0,27710000000.0,18072000000.0,,
1990-06-18,29.5,9638000000.0,27710000000.0,18072000000.0,,
1990-06-19,29.31,9638000000.0,27710000000.0,18072000000.0,,
1990-06-20,29.06,9638000000.0,27710000000.0,18072000000.0,,
1990-06-21,29.5,9638000000.0,27710000000.0,18072000000.0,,
1990-06-22,28.69,9638000000.0,27710000000.0,18072000000.0,,
1990-06-25,28.63,9638000000.0,27710000000.0,18072000000.0,,
1990-06-26,28.81,9638000000.0,27710000000.0,18072000000.0,,
1990-06-27,29.38,9638000000.0,27710000000.0,18072000000.0,,
1990-06-28,29.5,9638000000.0,27710000000.0,18072000000.0,,
1990-06-29,29.25,9638000000.0,27710000000.0,18072000000.0,,
1990-07-02,29.56,9638000000.0,27710000000.0,18072000000.0,,
1990-07-03,29.88,9638000000.0,27710000000.0,18072000000.0,,
1990-07-05,29.63,9638000000.0,27710000000.0,18072000000.0,,
1990-07-06,30.25,9638000000.0,27710000000.0,18072000000.0,,
1990-07-09,30.19,9638000000.0,27710000000.0,18072000000.0,,
1990-07-10,30.0,9638000000.0,27710000000.0,18072000000.0,,
1990-07-11,30.75,9638000000.0,27710000000.0,18072000000.0,,
1990-07-12,30.56,9638000000.0,27710000000.0,18072000000.0,,
1990-07-13,30.56,9638000000.0,27710000000.0,18072000000.0,,
1990-07-16,30.56,9638000000.0,27710000000.0,18072000000.0,,
1990-07-17,30.13,9638000000.0,27710000000.0,18072000000.0,,
1990-07-18,29.75,9638000000.0,27710000000.0,18072000000.0,,
1990-07-19,29.5,9638000000.0,27710000000.0,18072000000.0,,
1990-07-20,29.0,9638000000.0,27710000000.0,18072000000.0,,
1990-07-23,27.94,9638000000.0,27710000000.0,18072000000.0,,
1990-07-24,28.44,9638000000.0,27710000000.0,18072000000.0,,
1990-07-25,29.13,9638000000.0,27710000000.0,18072000000.0,,
1990-07-26,29.56,9638000000.0,27710000000.0,18072000000.0,,
1990-07-27,29.63,9638000000.0,27710000000.0,18072000000.0,,
1990-07-30,29.31,9638000000.0,27710000000.0,18072000000.0,,
1990-07-31,28.88,9638000000.0,27710000000.0,18072000000.0,,
1990-08-01,27.88,9638000000.0,27710000000.0,18072000000.0,,
1990-08-02,26.75,9638000000.0,27710000000.0,18072000000.0,,
1990-08-03,27.0,9638000000.0,27710000000.0,18072000000.0,,
1990-08-06,25.25,9638000000.0,27710000000.0,18072000000.0,,
1990-08-07,26.0,9638000000.0,27710000000.0,18072000000.0,,
1990-08-08,26.5,9638000000.0,27710000000.0,18072000000.0,,
1990-08-09,27.25,9638000000.0,27710000000.0,18072000000.0,,
1990-08-10,26.63,9638000000.0,27710000000.0,18072000000.0,,
1990-08-13,26.31,9638000000.0,27710000000.0,18072000000.0,,
1990-08-14,26.0,9638000000.0,27710000000.0,18072000000.0,,
1990-08-15,26.19,9638000000.0,27710000000.0,18072000000.0,,
1990-08-16,25.31,9638000000.0,27710000000.0,18072000000.0,,
1990-08-17,24.25,9638000000.0,27710000000.0,18072000000.0,,
1990-08-20,24.25,9638000000.0,27710000000.0,18072000000.0,,
1990-08-21,23.06,9638000000.0,27710000000.0,18072000000.0,,
1990-08-22,22.5,9638000000.0,27710000000.0,18072000000.0,,
1990-08-23,21.25,9638000000.0,27710000000.0,18072000000.0,,
1990-08-24,22.94,9638000000.0,27710000000.0,18072000000.0,,
1990-08-27,24.19,9638000000.0,27710000000.0,18072000000.0,,
1990-08-28,23.94,9638000000.0,27710000000.0,18072000000.0,,
1990-08-29,24.38,9638000000.0,27710000000.0,18072000000.0,,
1990-08-30,24.13,9638000000.0,27710000000.0,18072000000.0,,
1990-08-31,24.13,9638000000.0,27710000000.0,18072000000.0,,
1990-09-04,24.31,9638000000.0,27710000000.0,18072000000.0,,
1990-09-05,24.38,9638000000.0,27710000000.0,18072000000.0,,
1990-09-06,23.63,9638000000.0,27710000000.0,18072000000.0,,
1990-09-07,23.5,9638000000.0,27710000000.0,18072000000.0,,
1990-09-10,23.69,9638000000.0,27710000000.0,18072000000.0,,
1990-09-11,23.81,9638000000.0,27710000000.0,18072000000.0,,
1990-09-12,23.81,9638000000.0,27710000000.0,18072000000.0,,
1990-09-13,23.44,9638000000.0,27710000000.0,18072000000.0,,
1990-09-14,23.06,9638000000.0,27710000000.0,18072000000.0,,
1990-09-17,22.81,9638000000.0,27710000000.0,18072000000.0,,
1990-09-18,22.63,9638000000.0,27710000000.0,18072000000.0,,
1990-09-19,22.0,9638000000.0,27710000000.0,18072000000.0,,
1990-09-20,21.94,9638000000.0,27710000000.0,18072000000.0,,
1990-09-21,21.63,9638000000.0,27710000000.0,18072000000.0,,
1990-09-24,20.19,9638000000.0,27710000000.0,18072000000.0,,
1990-09-25,20.38,9638000000.0,27710000000.0,18072000000.0,,
1990-09-26,20.44,9638000000.0,27710000000.0,18072000000.0,,
1990-09-27,19.81,9638000000.0,27710000000.0,18072000000.0,,
1990-09-28,20.81,9638000000.0,27710000000.0,18072000000.0,,
1990-10-01,22.13,9638000000.0,27710000000.0,18072000000.0,,
1990-10-02,21.63,9638000000.0,27710000000.0,18072000000.0,,
1990-10-03,21.31,9638000000.0,27710000000.0,18072000000.0,,
1990-10-04,21.5,9638000000.0,27710000000.0,18072000000.0,,
1990-10-05,21.75,9638000000.0,27710000000.0,18072000000.0,,
1990-10-08,21.94,9638000000.0,27710000000.0,18072000000.0,,
1990-10-09,22.19,9638000000.0,27710000000.0,18072000000.0,,
1990-10-10,21.94,9638000000.0,27710000000.0,18072000000.0,,
1990-10-11,21.5,9638000000.0,27710000000.0,18072000000.0,,
1990-10-12,22.25,9638000000.0,27710000000.0,18072000000.0,,
1990-10-15,23.0,9638000000.0,27710000000.0,18072000000.0,,
1990-10-16,22.69,9638000000.0,27710000000.0,18072000000.0,,
1990-10-17,23.0,9638000000.0,27710000000.0,18072000000.0,,
1990-10-18,24.13,9638000000.0,27710000000.0,18072000000.0,,
1990-10-19,24.25,9638000000.0,27710000000.0,18072000000.0,,
1990-10-22,24.25,9638000000.0,27710000000.0,18072000000.0,,
1990-10-23,23.69,9638000000.0,27710000000.0,18072000000.0,,
1990-10-24,23.56,9638000000.0,27710000000.0,18072000000.0,,
1990-10-25,23.94,9638000000.0,27710000000.0,18072000000.0,,
1990-10-26,23.06,9638000000.0,27710000000.0,18072000000.0,,
1990-10-29,23.06,9638000000.0,27710000000.0,18072000000.0,,
1990-10-30,22.25,9638000000.0,27710000000.0,18072000000.0,,
1990-10-31,22.38,9638000000.0,27710000000.0,18072000000.0,,
1990-11-01,22.13,9638000000.0,27710000000.0,18072000000.0,,
1990-11-02,23.0,9638000000.0,27710000000.0,18072000000.0,,
1990-11-05,23.06,9638000000.0,27710000000.0,18072000000.0,,
1990-11-06,22.69,9638000000.0,27710000000.0,18072000000.0,,
1990-11-07,22.25,9638000000.0,27710000000.0,18072000000.0,,
1990-11-08,22.13,9638000000.0,27710000000.0,18072000000.0,,
1990-11-09,22.44,9638000000.0,27710000000.0,18072000000.0,,
1990-11-12,22.88,9638000000.0,27710000000.0,18072000000.0,,
1990-11-13,23.19,9638000000.0,27710000000.0,18072000000.0,,
1990-11-14,23.44,9638000000.0,27710000000.0,18072000000.0,,
1990-11-15,23.25,9638000000.0,27710000000.0,18072000000.0,,
1990-11-16,23.19,9638000000.0,27710000000.0,18072000000.0,,
1990-11-19,23.63,9638000000.0,27710000000.0,18072000000.0,,
1990-11-20,21.31,9638000000.0,27710000000.0,18072000000.0,,
1990-11-21,22.13,9638000000.0,27710000000.0,18072000000.0,,
1990-11-23,22.31,9638000000.0,27710000000.0,18072000000.0,,
1990-11-26,21.81,9638000000.0,27710000000.0,18072000000.0,,
1990-11-27,21.94,9638000000.0,27710000000.0,18072000000.0,,
1990-11-28,21.44,9638000000.0,27710000000.0,18072000000.0,,
1990-11-29,21.5,9638000000.0,27710000000.0,18072000000.0,,
1990-11-30,22.13,9638000000.0,27710000000.0,18072000000.0,,
1990-12-03,22.5,9638000000.0,27710000000.0,18072000000.0,,
1990-12-04,22.75,9638000000.0,27710000000.0,18072000000.0,,
1990-12-05,23.13,9638000000.0,27710000000.0,18072000000.0,,
1990-12-06,23.06,9638000000.0,27710000000.0,18072000000.0,,
1990-12-07,22.75,9638000000.0,27710000000.0,18072000000.0,,
1990-12-10,22.44,9638000000.0,27710000000.0,18072000000.0,,
1990-12-11,22.56,9638000000.0,27710000000.0,18072000000.0,,
1990-12-12,22.88,9638000000.0,27710000000.0,18072000000.0,,
1990-12-13,22.56,9638000000.0,27710000000.0,18072000000.0,,
1990-12-14,22.44,9638000000.0,27710000000.0,18072000000.0,,
1990-12-17,22.25,9638000000.0,27710000000.0,18072000000.0,,
1990-12-18,22.44,9638000000.0,27710000000.0,18072000000.0,,
1990-12-19,22.63,9638000000.0,27710000000.0,18072000000.0,,
1990-12-20,22.94,9638000000.0,27710000000.0,18072000000.0,,
1990-12-21,23.25,9638000000.0,27710000000.0,18072000000.0,,
1990-12-24,23.06,9638000000.0,27710000000.0,18072000000.0,,
1990-12-26,23.13,9638000000.0,27710000000.0,18072000000.0,,
1990-12-27,22.94,9638000000.0,27710000000.0,18072000000.0,,
1990-12-28,22.94,9638000000.0,27710000000.0,18072000000.0,,
1990-12-31,22.69,9638000000.0,27710000000.0,18072000000.0,,
1991-01-02,22.44,9638000000.0,27710000000.0,18072000000.0,,
1991-01-03,22.38,9638000000.0,27710000000.0,18072000000.0,,
1991-01-04,23.19,9638000000.0,27710000000.0,18072000000.0,,
1991-01-07,22.31,9638000000.0,27710000000.0,18072000000.0,,
1991-01-08,22.0,9638000000.0,27710000000.0,18072000000.0,,
1991-01-09,21.88,9638000000.0,27710000000.0,18072000000.0,,
1991-01-10,22.5,9638000000.0,27710000000.0,18072000000.0,,
1991-01-11,22.56,9638000000.0,27710000000.0,18072000000.0,,
1991-01-14,22.19,9638000000.0,27710000000.0,18072000000.0,,
1991-01-15,22.06,9638000000.0,27710000000.0,18072000000.0,,
1991-01-16,22.69,9638000000.0,27710000000.0,18072000000.0,,
1991-01-17,24.13,9638000000.0,27710000000.0,18072000000.0,,
1991-01-18,24.63,9638000000.0,27710000000.0,18072000000.0,,
1991-01-21,24.25,9638000000.0,27710000000.0,18072000000.0,,
1991-01-22,23.56,9638000000.0,27710000000.0,18072000000.0,,
1991-01-23,23.56,9638000000.0,27710000000.0,18072000000.0,,
1991-01-24,24.38,9638000000.0,27710000000.0,18072000000.0,,
1991-01-25,24.56,9638000000.0,27710000000.0,18072000000.0,,
1991-01-28,23.44,9638000000.0,27710000000.0,18072000000.0,,
1991-01-29,23.63,9638000000.0,27710000000.0,18072000000.0,,
1991-01-30,23.94,9638000000.0,27710000000.0,18072000000.0,,
1991-01-31,24.69,9638000000.0,27710000000.0,18072000000.0,,
1991-02-01,24.88,9638000000.0,27710000000.0,18072000000.0,,
1991-02-04,25.81,9638000000.0,27710000000.0,18072000000.0,,
1991-02-05,25.56,9638000000.0,27710000000.0,18072000000.0,,
1991-02-06,26.0,9638000000.0,27710000000.0,18072000000.0,,
1991-02-07,25.5,9638000000.0,27710000000.0,18072000000.0,,
1991-02-08,26.13,9638000000.0,27710000000.0,18072000000.0,,
1991-02-11,25.69,9638000000.0,27710000000.0,18072000000.0,,
1991-02-12,24.13,9638000000.0,27710000000.0,18072000000.0,,
1991-02-13,23.56,9638000000.0,27710000000.0,18072000000.0,,
1991-02-14,24.0,9638000000.0,27710000000.0,18072000000.0,,
1991-02-15,24.5,9638000000.0,27710000000.0,18072000000.0,,
1991-02-19,24.69,9638000000.0,27710000000.0,18072000000.0,,
1991-02-20,24.0,9638000000.0,27710000000.0,18072000000.0,,
1991-02-21,23.75,9638000000.0,27710000000.0,18072000000.0,,
1991-02-22,23.94,9638000000.0,27710000000.0,18072000000.0,,
1991-02-25,23.44,9638000000.0,27710000000.0,18072000000.0,,
1991-02-26,23.06,9638000000.0,27710000000.0,18072000000.0,,
1991-02-27,23.63,9638000000.0,27710000000.0,18072000000.0,,
1991-02-28,24.13,9638000000.0,27710000000.0,18072000000.0,,
1991-03-01,24.63,9638000000.0,27710000000.0,18072000000.0,,
1991-03-04,24.75,9638000000.0,27710000000.0,18072000000.0,,
1991-03-05,25.13,9638000000.0,27710000000.0,18072000000.0,,
1991-03-06,25.13,9638000000.0,27710000000.0,18072000000.0,,
1991-03-07,25.13,9638000000.0,27710000000.0,18072000000.0,,
1991-03-08,24.75,9638000000.0,27710000000.0,18072000000.0,,
1991-03-11,24.19,9638000000.0,27710000000.0,18072000000.0,,
1991-03-12,23.88,9638000000.0,27710000000.0,18072000000.0,,
1991-03-13,24.19,9638000000.0,27710000000.0,18072000000.0,,
1991-03-14,24.19,9638000000.0,27710000000.0,18072000000.0,,
1991-03-15,24.0,9638000000.0,27710000000.0,18072000000.0,,
1991-03-18,24.0,9638000000.0,27710000000.0,18072000000.0,,
1991-03-19,23.56,9638000000.0,27710000000.0,18072000000.0,,
1991-03-20,23.63,9638000000.0,27710000000.0,18072000000.0,,
1991-03-21,23.56,9638000000.0,27710000000.0,18072000000.0,,
1991-03-22,23.88,9638000000.0,27710000000.0,18072000000.0,,
1991-03-25,23.81,9638000000.0,27710000000.0,18072000000.0,,
1991-03-26,24.06,9638000000.0,27710000000.0,18072000000.0,,
1991-03-27,23.81,9638000000.0,27710000000.0,18072000000.0,,
1991-03-28,23.5,9638000000.0,27710000000.0,18072000000.0,,
1991-04-01,23.44,9638000000.0,27710000000.0,18072000000.0,,
1991-04-02,23.63,9638000000.0,27710000000.0,18072000000.0,,
1991-04-03,23.81,9638000000.0,27710000000.0,18072000000.0,,
1991-04-04,24.56,9638000000.0,27710000000.0,18072000000.0,,
1991-04-05,24.44,9638000000.0,27710000000.0,18072000000.0,,
1991-04-08,24.44,9638000000.0,27710000000.0,18072000000.0,,
1991-04-09,23.88,9638000000.0,27710000000.0,18072000000.0,,
1991-04-10,23.69,9638000000.0,27710000000.0,18072000000.0,,
1991-04-11,23.5,9638000000.0,27710000000.0,18072000000.0,,
1991-04-12,23.44,9638000000.0,27710000000.0,18072000000.0,,
1991-04-15,23.31,9638000000.0,27710000000.0,18072000000.0,,
1991-04-16,23.25,9638000000.0,27710000000.0,18072000000.0,,
1991-04-17,23.5,9638000000.0,27710000000.0,18072000000.0,,
1991-04-18,23.63,9638000000.0,27710000000.0,18072000000.0,,
1991-04-19,23.38,9638000000.0,27710000000.0,18072000000.0,,
1991-04-22,23.31,9638000000.0,27710000000.0,18072000000.0,,
1991-04-23,23.75,9638000000.0,27710000000.0,18072000000.0,,
1991-04-24,23.88,9638000000.0,27710000000.0,18072000000.0,,
1991-04-25,23.81,9638000000.0,27710000000.0,18072000000.0,,
1991-04-26,23.06,9638000000.0,27710000000.0,18072000000.0,,
1991-04-29,22.94,9638000000.0,27710000000.0,18072000000.0,,
1991-04-30,22.88,9638000000.0,27710000000.0,18072000000.0,,
