date,close price,ANTM_SHE,ANTM_TA,ANTM_TL,market cap,PB Ratio
2002-02-26,29.13,,,,,
2002-02-27,28.99,,,,,
2002-02-28,29.05,,,,,
2002-03-01,29.03,,,,,
2002-03-04,27.75,,,,,
2002-03-05,27.33,,,,,
2002-03-06,28.17,,,,,
2002-03-07,28.13,,,,,
2002-03-08,28.13,,,,,
2002-03-11,28.3,,,,,
2002-03-12,28.25,,,,,
2002-03-13,28.28,,,,,
2002-03-14,28.25,,,,,
2002-03-15,28.45,,,,,
2002-03-18,29.15,,,,,
2002-03-19,28.2,,,,,
2002-03-20,28.2,,,,,
2002-03-21,28.65,,,,,
2002-03-22,28.4,,,,,
2002-03-25,28.3,,,,,
2002-03-26,27.99,,,,,
2002-03-27,29.0,,,,,
2002-03-28,28.79,,,,,
2002-04-01,29.13,,,,,
2002-04-02,30.0,,,,,
2002-04-03,29.67,,,,,
2002-04-04,30.38,,,,,
2002-04-05,30.96,,,,,
2002-04-08,30.68,,,,,
2002-04-09,30.42,,,,,
2002-04-10,30.6,,,,,
2002-04-11,30.42,,,,,
2002-04-12,30.32,,,,,
2002-04-15,30.48,,,,,
2002-04-16,31.11,,,,,
2002-04-17,32.33,,,,,
2002-04-18,34.13,,,,,
2002-04-19,34.18,,,,,
2002-04-22,33.67,,,,,
2002-04-23,32.97,,,,,
2002-04-24,33.88,,,,,
2002-04-25,35.6,,,,,
2002-04-26,35.35,,,,,
2002-04-29,33.33,,,,,
2002-04-30,34.1,,,,,
2002-05-01,35.38,,,,,
2002-05-02,35.55,,,,,
2002-05-03,35.93,,,,,
2002-05-06,34.75,,,,,
2002-05-07,33.79,,,,,
2002-05-08,34.25,,,,,
2002-05-09,34.08,,,,,
2002-05-10,34.08,,,,,
2002-05-13,33.0,,,,,
2002-05-14,32.47,,,,,
2002-05-15,32.21,,,,,
2002-05-16,33.67,,,,,
2002-05-17,34.95,,,,,
2002-05-20,33.24,,,,,
2002-05-21,33.67,,,,,
2002-05-22,32.85,,,,,
2002-05-23,32.94,,,,,
2002-05-24,33.58,,,,,
2002-05-28,33.25,,,,,
2002-05-29,33.9,,,,,
2002-05-30,35.38,,,,,
2002-05-31,35.45,,,,,
2002-06-03,35.13,,,,,
2002-06-04,34.65,,,,,
2002-06-05,36.0,,,,,
2002-06-06,35.22,,,,,
2002-06-07,35.95,,,,,
2002-06-10,36.35,,,,,
2002-06-11,36.63,,,,,
2002-06-12,37.3,,,,,
2002-06-13,36.2,,,,,
2002-06-14,35.7,,,,,
2002-06-17,36.75,,,,,
2002-06-18,36.88,,,,,
2002-06-19,36.72,,,,,
2002-06-20,36.27,,,,,
2002-06-21,36.25,,,,,
2002-06-24,34.6,,,,,
2002-06-25,33.18,,,,,
2002-06-26,33.0,,,,,
2002-06-27,33.45,,,,,
2002-06-28,33.74,,,,,
2002-07-01,32.13,,,,,
2002-07-02,31.88,,,,,
2002-07-03,32.38,,,,,
2002-07-05,32.95,,,,,
2002-07-08,33.35,,,,,
2002-07-09,31.76,,,,,
2002-07-10,30.28,,,,,
2002-07-11,31.03,,,,,
2002-07-12,32.17,,,,,
2002-07-15,31.75,,,,,
2002-07-16,30.9,,,,,
2002-07-17,32.42,,,,,
2002-07-18,32.75,,,,,
2002-07-19,31.4,,,,,
2002-07-22,29.3,,,,,
2002-07-23,28.88,,,,,
2002-07-24,31.5,,,,,
2002-07-25,32.32,,,,,
2002-07-26,32.0,,,,,
2002-07-29,34.3,,,,,
2002-07-30,32.96,,,,,
2002-07-31,33.94,,,,,
2002-08-01,34.45,,,,,
2002-08-02,33.35,,,,,
2002-08-05,30.25,2230000000.0,6641000000.0,1829000000.0,,
2002-08-06,30.75,2230000000.0,6641000000.0,1829000000.0,,
2002-08-07,30.8,2230000000.0,6641000000.0,1829000000.0,,
2002-08-08,32.1,2230000000.0,6641000000.0,1829000000.0,,
2002-08-09,31.68,2230000000.0,6641000000.0,1829000000.0,,
2002-08-12,30.63,2230000000.0,6641000000.0,1829000000.0,,
2002-08-13,30.66,2230000000.0,6641000000.0,1829000000.0,,
2002-08-14,30.94,2230000000.0,6641000000.0,1829000000.0,,
2002-08-15,29.83,2230000000.0,6641000000.0,1829000000.0,,
2002-08-16,29.35,2230000000.0,6641000000.0,1829000000.0,,
2002-08-19,31.0,2230000000.0,6641000000.0,1829000000.0,,
2002-08-20,31.26,2230000000.0,6641000000.0,1829000000.0,,
2002-08-21,30.8,2230000000.0,6641000000.0,1829000000.0,,
2002-08-22,32.42,2230000000.0,6641000000.0,1829000000.0,,
2002-08-23,32.25,2230000000.0,6641000000.0,1829000000.0,,
2002-08-26,32.19,2230000000.0,6641000000.0,1829000000.0,,
2002-08-27,31.16,2230000000.0,6641000000.0,1829000000.0,,
2002-08-28,30.59,2230000000.0,6641000000.0,1829000000.0,,
2002-08-29,31.95,2230000000.0,6641000000.0,1829000000.0,,
2002-08-30,31.56,2230000000.0,6641000000.0,1829000000.0,,
2002-09-03,30.11,2230000000.0,6641000000.0,1829000000.0,,
2002-09-04,30.46,2230000000.0,6641000000.0,1829000000.0,,
2002-09-05,31.0,2230000000.0,6641000000.0,1829000000.0,,
2002-09-06,31.5,2230000000.0,6641000000.0,1829000000.0,,
2002-09-09,31.95,2230000000.0,6641000000.0,1829000000.0,,
2002-09-10,32.24,2230000000.0,6641000000.0,1829000000.0,,
2002-09-11,32.71,2230000000.0,6641000000.0,1829000000.0,,
2002-09-12,32.88,2230000000.0,6641000000.0,1829000000.0,,
2002-09-13,34.0,2230000000.0,6641000000.0,1829000000.0,,
2002-09-16,34.45,2230000000.0,6641000000.0,1829000000.0,,
2002-09-17,34.53,2230000000.0,6641000000.0,1829000000.0,,
2002-09-18,34.62,2230000000.0,6641000000.0,1829000000.0,,
2002-09-19,32.85,2230000000.0,6641000000.0,1829000000.0,,
2002-09-20,32.65,2230000000.0,6641000000.0,1829000000.0,,
2002-09-23,32.42,2230000000.0,6641000000.0,1829000000.0,,
2002-09-24,31.71,2230000000.0,6641000000.0,1829000000.0,,
2002-09-25,32.95,2230000000.0,6641000000.0,1829000000.0,,
2002-09-26,32.32,2230000000.0,6641000000.0,1829000000.0,,
2002-09-27,32.13,2230000000.0,6641000000.0,1829000000.0,,
2002-09-30,32.5,2230000000.0,6641000000.0,1829000000.0,3956208425.0,1.7740844955156951
2002-10-01,32.16,2230000000.0,6641000000.0,1829000000.0,3914820398.3999996,1.7555248423318384
2002-10-02,32.5,2230000000.0,6641000000.0,1829000000.0,3956208425.0,1.7740844955156951
2002-10-03,33.38,2230000000.0,6641000000.0,1829000000.0,4063330376.2000003,1.8221212449327355
2002-10-04,33.33,2230000000.0,6641000000.0,1829000000.0,4057243901.7,1.8193918841704035
2002-10-07,32.11,2230000000.0,6641000000.0,1829000000.0,3908733923.9,1.7527954815695068
2002-10-08,32.4,2230000000.0,6641000000.0,1829000000.0,3944035476.0,1.7686257739910314
2002-10-09,32.67,2230000000.0,6641000000.0,1829000000.0,3976902438.3,1.7833643221076234
2002-10-10,33.22,2230000000.0,6641000000.0,1829000000.0,4043853657.7999997,1.8133872904932735
2002-10-11,33.9,2230000000.0,6641000000.0,1829000000.0,4126629711.0,1.8505065968609866
2002-10-14,34.33,2230000000.0,6641000000.0,1829000000.0,4178973391.7,1.8739790994170402
2002-10-15,35.8,2230000000.0,6641000000.0,1829000000.0,4357915742.0,1.9542223058295964
2002-10-16,36.75,2230000000.0,6641000000.0,1829000000.0,4473558757.5,2.006080160313901
2002-10-17,34.95,2230000000.0,6641000000.0,1829000000.0,4254445675.5000005,1.9078231728699553
2002-10-18,35.28,2230000000.0,6641000000.0,1829000000.0,4294616407.2000003,1.9258369539013453
2002-10-21,36.08,2230000000.0,6641000000.0,1829000000.0,4391999999.2,1.9695067260986545
2002-10-22,35.63,2230000000.0,6641000000.0,1829000000.0,4337221728.700001,1.9449424792376686
2002-10-23,36.07,2230000000.0,6641000000.0,1829000000.0,4390782704.3,1.9689608539461885
2002-10-24,34.63,2230000000.0,6641000000.0,1829000000.0,4215492238.7000003,1.8903552639910315
2002-10-25,34.54,2230000000.0,6641000000.0,1829000000.0,4204536584.6,1.885442414618834
2002-10-28,33.71,2230000000.0,6641000000.0,1829000000.0,4103501107.9,1.8401350259641256
2002-10-29,32.79,2230000000.0,6641000000.0,1829000000.0,3991509977.1,1.7899147879372197
2002-10-30,32.94,2230000000.0,6641000000.0,1829000000.0,4009769400.6,1.7981028702242152
2002-10-31,31.5,2230000000.0,6641000000.0,1829000000.0,3834478935.0,1.7194972802690582
2002-11-01,31.73,2230000000.0,6641000000.0,1829000000.0,3862476717.7000003,1.732052339775785
2002-11-04,32.0,5325000000.0,12235000000.0,2316000000.0,3895343680.0,0.7315199399061033
2002-11-05,30.92,5325000000.0,12235000000.0,2316000000.0,3763875830.8,0.7068311419342723
2002-11-06,32.06,5325000000.0,12235000000.0,2316000000.0,3902647449.4,0.7328915397934272
2002-11-07,32.83,5325000000.0,12235000000.0,2316000000.0,3996379156.7,0.7504937383474178
2002-11-08,30.82,5325000000.0,12235000000.0,2316000000.0,3751702881.8,0.7045451421220658
2002-11-11,30.65,5325000000.0,12235000000.0,2316000000.0,3731008868.5,0.7006589424413145
2002-11-12,31.05,5325000000.0,12235000000.0,2316000000.0,3779700664.5,0.7098029416901408
2002-11-13,31.48,5325000000.0,12235000000.0,2316000000.0,3832044345.2000003,0.7196327408826292
2002-11-14,31.67,5325000000.0,12235000000.0,2316000000.0,3855172948.3,0.7239761405258216
2002-11-15,32.34,5325000000.0,12235000000.0,2316000000.0,3936731706.6000004,0.7392923392676057
2002-11-18,32.21,5325000000.0,12235000000.0,2316000000.0,3920906872.9,0.7363205395117371
2002-11-19,31.25,5325000000.0,12235000000.0,2316000000.0,3804046562.5,0.714374941314554
2002-11-20,31.13,5325000000.0,12235000000.0,2316000000.0,3789439023.7,0.711631741539906
2002-11-21,29.38,5325000000.0,12235000000.0,2316000000.0,3576412416.2,0.671626744826291
2002-11-22,29.72,5325000000.0,12235000000.0,2316000000.0,3617800442.7999997,0.6793991441877933
2002-11-25,27.49,5325000000.0,12235000000.0,2316000000.0,3346343680.1,0.6284213483755868
2002-11-26,28.3,5325000000.0,12235000000.0,2316000000.0,3444944567.0,0.64693794685446
2002-11-27,29.11,5325000000.0,12235000000.0,2316000000.0,3543545453.9,0.6654545453333334
2002-11-29,29.63,5325000000.0,12235000000.0,2316000000.0,3606844788.7,0.6773417443568075
2002-12-02,28.56,5325000000.0,12235000000.0,2316000000.0,3476594234.3999996,0.6528815463661971
2002-12-03,29.59,5325000000.0,12235000000.0,2316000000.0,3601975609.1,0.6764273444319249
2002-12-04,31.0,5325000000.0,12235000000.0,2316000000.0,3773614190.0,0.7086599417840376
2002-12-05,30.75,5325000000.0,12235000000.0,2316000000.0,3743181817.5,0.7029449422535211
2002-12-06,30.86,5325000000.0,12235000000.0,2316000000.0,3756572061.4,0.7054595420469484
2002-12-09,30.83,5325000000.0,12235000000.0,2316000000.0,3752920176.7,0.7047737421032864
2002-12-10,31.42,5325000000.0,12235000000.0,2316000000.0,3824740575.8,0.7182611409953052
2002-12-11,31.78,5325000000.0,12235000000.0,2316000000.0,3868563192.2000003,0.7264907403192489
2002-12-12,31.65,5325000000.0,12235000000.0,2316000000.0,3852738358.5,0.7235189405633803
2002-12-13,31.22,5325000000.0,12235000000.0,2316000000.0,3800394677.7999997,0.713689141370892
2002-12-16,31.7,5325000000.0,12235000000.0,2316000000.0,3858824833.0,0.7246619404694836
2002-12-17,31.42,5325000000.0,12235000000.0,2316000000.0,3824740575.8,0.7182611409953052
2002-12-18,30.85,5325000000.0,12235000000.0,2316000000.0,3755354766.5,0.7052309420657277
2002-12-19,30.39,5325000000.0,12235000000.0,2316000000.0,3699359201.1,0.6947153429295775
2002-12-20,30.98,5325000000.0,12235000000.0,2316000000.0,3771179600.2000003,0.7082027418215963
2002-12-23,31.61,5325000000.0,12235000000.0,2316000000.0,3847869178.9,0.7226045406384977
2002-12-24,31.56,5325000000.0,12235000000.0,2316000000.0,3841782704.3999996,0.7214615407323943
2002-12-26,31.28,5325000000.0,12235000000.0,2316000000.0,3807698447.2000003,0.7150607412582161
2002-12-27,30.67,5325000000.0,12235000000.0,2316000000.0,3733443458.3,0.7011161424037559
2002-12-30,30.7,5325000000.0,12235000000.0,2316000000.0,3737095343.0,0.7018019423474179
2002-12-31,31.45,5325000000.0,12235000000.0,2316000000.0,3828392460.5,0.7189469409389672
2003-01-02,31.67,5325000000.0,12235000000.0,2316000000.0,4447772043.92,0.8352623556657277
2003-01-03,31.3,5325000000.0,12235000000.0,2316000000.0,4395808808.8,0.8255040016525822
2003-01-06,31.11,5325000000.0,12235000000.0,2316000000.0,4369124985.36,0.820492954997183
2003-01-07,30.6,5325000000.0,12235000000.0,2316000000.0,4297499985.6,0.8070422508169015
2003-01-08,30.58,5325000000.0,12235000000.0,2316000000.0,4294691162.08,0.8065147722215962
2003-01-09,30.55,5325000000.0,12235000000.0,2316000000.0,4290477926.8,0.8057235543286385
2003-01-10,30.18,5325000000.0,12235000000.0,2316000000.0,4238514691.68,0.7959652003154929
2003-01-13,30.32,5325000000.0,12235000000.0,2316000000.0,4258176456.32,0.7996575504826291
2003-01-14,29.8,5325000000.0,12235000000.0,2316000000.0,4185147044.8,0.7859431070046948
2003-01-15,29.73,5325000000.0,12235000000.0,2316000000.0,4175316162.48,0.7840969319211267
2003-01-16,29.86,5325000000.0,12235000000.0,2316000000.0,4193573515.36,0.7875255427906104
2003-01-17,30.49,5325000000.0,12235000000.0,2316000000.0,4282051456.24,0.804141118542723
2003-01-21,30.15,5325000000.0,12235000000.0,2316000000.0,4234301456.3999996,0.7951739824225351
2003-01-22,30.5,5325000000.0,12235000000.0,2316000000.0,4283455868.0,0.8044048578403756
2003-01-23,31.25,5325000000.0,12235000000.0,2316000000.0,4388786750.0,0.8241853051643192
2003-01-24,30.63,5325000000.0,12235000000.0,2316000000.0,4301713220.88,0.8078334687098592
2003-01-27,30.05,5325000000.0,12235000000.0,2316000000.0,4220257338.8,0.7925365894460095
2003-01-28,30.38,5325000000.0,12235000000.0,2316000000.0,4266602926.8799996,0.8012399862685445
2003-01-29,30.79,5325000000.0,12235000000.0,2316000000.0,4324183809.04,0.8120532974723005
2003-01-30,30.63,5325000000.0,12235000000.0,2316000000.0,4301713220.88,0.8078334687098592
2003-01-31,31.04,5325000000.0,12235000000.0,2316000000.0,4359294103.04,0.818646779913615
2003-02-03,29.88,5325000000.0,12235000000.0,2316000000.0,4196382338.8799996,0.7880530213859154
2003-02-04,29.04,5325000000.0,12235000000.0,2316000000.0,4078411751.04,0.7658989203830986
2003-02-05,29.13,5325000000.0,12235000000.0,2316000000.0,4091051456.8799996,0.7682725740619718
2003-02-06,29.0,5325000000.0,12235000000.0,2316000000.0,4072794104.0,0.7648439631924883
2003-02-07,28.91,5325000000.0,12235000000.0,2316000000.0,4060154398.16,0.7624703095136149
2003-02-10,28.95,5325000000.0,12235000000.0,2316000000.0,4065772045.2,0.7635252667042253
2003-02-11,28.08,5325000000.0,12235000000.0,2316000000.0,3943588222.08,0.7405799478084507
2003-02-12,27.11,5325000000.0,12235000000.0,2316000000.0,3807360281.36,0.7149972359361503
2003-02-13,27.5,5325000000.0,12235000000.0,2316000000.0,3862132340.0,0.7252830685446009
2003-02-14,27.19,5325000000.0,12235000000.0,2316000000.0,3818595575.44,0.7171071503173709
2003-02-18,28.06,5325000000.0,12235000000.0,2316000000.0,3940779398.56,0.7400524692131455
2003-02-19,28.31,5325000000.0,12235000000.0,2316000000.0,3975889692.56,0.7466459516544601
2003-02-20,28.06,5325000000.0,12235000000.0,2316000000.0,3940779398.56,0.7400524692131455
2003-02-21,28.96,5325000000.0,12235000000.0,2316000000.0,4067176456.96,0.7637890060018779
2003-02-24,28.01,5325000000.0,12235000000.0,2316000000.0,3933757339.76,0.7387337727248827
2003-02-25,28.51,5325000000.0,12235000000.0,2316000000.0,4003977927.76,0.7519207376075118
2003-02-26,29.18,5325000000.0,12235000000.0,2316000000.0,4098073515.68,0.7695912705502347
2003-02-27,29.48,5325000000.0,12235000000.0,2316000000.0,4140205868.48,0.7775034494798122
2003-02-28,29.81,5325000000.0,12235000000.0,2316000000.0,4186551456.56,0.7862068463023474
2003-03-03,29.5,5325000000.0,12235000000.0,2316000000.0,4143014692.0,0.7780309280751174
2003-03-04,29.05,5325000000.0,12235000000.0,2316000000.0,4079816162.8,0.7661626596807513
2003-03-05,29.79,5325000000.0,12235000000.0,2316000000.0,4183742633.04,0.7856793677070423
2003-03-06,29.96,5325000000.0,12235000000.0,2316000000.0,4207617632.96,0.7901629357671361
2003-03-07,30.25,5362000000.0,12293000000.0,2668000000.0,4248345574.0,0.7923061495710556
2003-03-10,29.48,5362000000.0,12293000000.0,2668000000.0,4140205868.48,0.7721383566728832
2003-03-11,29.33,5362000000.0,12293000000.0,2668000000.0,4119139692.08,0.7682095658485639
2003-03-12,29.2,5362000000.0,12293000000.0,2668000000.0,4100882339.2,0.7648046138008205
2003-03-13,30.24,5362000000.0,12293000000.0,2668000000.0,4246941162.24,0.7920442301827676
2003-03-14,29.5,5362000000.0,12293000000.0,2668000000.0,4143014692.0,0.7726621954494591
2003-03-17,30.65,5362000000.0,12293000000.0,2668000000.0,4304522044.4,0.8027829251025735
2003-03-18,30.93,5362000000.0,12293000000.0,2668000000.0,4343845573.68,0.8101166679746364
2003-03-19,31.34,5362000000.0,12293000000.0,2668000000.0,4401426455.84,0.8208553628944424
2003-03-20,31.52,5362000000.0,12293000000.0,2668000000.0,4426705867.5199995,0.8255699118836254
2003-03-21,31.24,5362000000.0,12293000000.0,2668000000.0,4387382338.24,0.8182361690115628
2003-03-24,31.16,5362000000.0,12293000000.0,2668000000.0,4376147044.16,0.8161408139052592
2003-03-25,31.65,5362000000.0,12293000000.0,2668000000.0,4444963220.4,0.8289748639313688
2003-03-26,31.45,5362000000.0,12293000000.0,2668000000.0,4416874985.2,0.8237364761656099
2003-03-27,31.59,5362000000.0,12293000000.0,2668000000.0,4436536749.84,0.8274033476016412
2003-03-28,32.47,5362000000.0,12293000000.0,2668000000.0,4560124984.72,0.850452253770981
2003-03-31,33.13,5362000000.0,12293000000.0,2668000000.0,4652816160.88,0.8677389333979858
2003-04-01,33.47,5362000000.0,12293000000.0,2668000000.0,4731965505.7,0.8825000943118239
2003-04-02,33.47,5362000000.0,12293000000.0,2668000000.0,4731965505.7,0.8825000943118239
2003-04-03,33.79,5362000000.0,12293000000.0,2668000000.0,4777206884.9,0.8909375018463259
2003-04-04,33.15,5362000000.0,12293000000.0,2668000000.0,4686724126.5,0.8740626867773219
2003-04-07,33.26,5362000000.0,12293000000.0,2668000000.0,4702275850.599999,0.8769630456173069
2003-04-08,33.03,5362000000.0,12293000000.0,2668000000.0,4669758609.3,0.8708986589518837
2003-04-09,32.7,5362000000.0,12293000000.0,2668000000.0,4623103437.0,0.8621975824319283
2003-04-10,32.73,5362000000.0,12293000000.0,2668000000.0,4627344816.299999,0.8629885893882878
2003-04-11,33.38,5362000000.0,12293000000.0,2668000000.0,4719241367.8,0.8801270734427453
2003-04-14,34.04,5362000000.0,12293000000.0,2668000000.0,4812551712.4,0.8975292264826557
2003-04-15,33.89,5362000000.0,12293000000.0,2668000000.0,4791344815.9,0.8935741917008578
2003-04-16,32.37,5362000000.0,12293000000.0,2668000000.0,4576448264.7,0.8534965059119731
2003-04-17,33.47,5362000000.0,12293000000.0,2668000000.0,4731965505.7,0.8825000943118239
2003-04-21,33.01,5362000000.0,12293000000.0,2668000000.0,4666931023.099999,0.8703713209809771
2003-04-22,34.1,5362000000.0,12293000000.0,2668000000.0,4821034471.0,0.8991112403953748
2003-04-23,33.96,5362000000.0,12293000000.0,2668000000.0,4801241367.6,0.8954198745990303
2003-04-24,33.7,5362000000.0,12293000000.0,2668000000.0,4764482747.0,0.8885644809772473
2003-04-25,33.65,5362000000.0,12293000000.0,2668000000.0,4757413781.5,0.8872461360499814
2003-04-28,33.9,5362000000.0,12293000000.0,2668000000.0,4792758609.0,0.8938378606863111
2003-04-29,33.6,5362000000.0,12293000000.0,2668000000.0,4750344816.0,0.8859277911227154
2003-04-30,34.32,5476000000.0,12506000000.0,2715000000.0,4852137919.2,0.886073396493791
2003-05-01,34.82,5476000000.0,12506000000.0,2715000000.0,4922827574.2,0.8989823911979546
2003-05-02,34.87,5476000000.0,12506000000.0,2715000000.0,4929896539.7,0.900273290668371
2003-05-05,35.5,5476000000.0,12506000000.0,2715000000.0,5018965505.0,0.9165386239956173
2003-05-06,36.06,5476000000.0,12506000000.0,2715000000.0,5098137918.6,0.9309966980642805
2003-05-07,35.58,5476000000.0,12506000000.0,2715000000.0,5030275849.8,0.9186040631482835
2003-05-08,35.27,5476000000.0,12506000000.0,2715000000.0,4986448263.700001,0.9106004864317021
2003-05-09,35.35,5476000000.0,12506000000.0,2715000000.0,4997758608.5,0.9126659255843681
2003-05-12,35.85,5476000000.0,12506000000.0,2715000000.0,5068448263.5,0.9255749202885317
2003-05-13,35.48,5476000000.0,12506000000.0,2715000000.0,5016137918.799999,0.9160222642074506
2003-05-14,35.53,5476000000.0,12506000000.0,2715000000.0,5023206884.3,0.9173131636778671
2003-05-15,35.83,5476000000.0,12506000000.0,2715000000.0,5065620677.3,0.9250585605003653
2003-05-16,36.8,5476000000.0,12506000000.0,2715000000.0,5202758608.0,0.9501020102264427
2003-05-19,36.45,5476000000.0,12506000000.0,2715000000.0,5153275849.5,0.9410657139335281
2003-05-20,37.33,5476000000.0,12506000000.0,2715000000.0,5277689642.3,0.9637855446128561
2003-05-21,37.51,5476000000.0,12506000000.0,2715000000.0,5303137918.099999,0.9684327827063549
2003-05-22,37.5,5476000000.0,12506000000.0,2715000000.0,5301724125.0,0.9681746028122717
2003-05-23,37.33,5476000000.0,12506000000.0,2715000000.0,5277689642.3,0.9637855446128561
2003-05-27,37.42,5476000000.0,12506000000.0,2715000000.0,5290413780.2,0.9661091636596055
2003-05-28,37.12,5476000000.0,12506000000.0,2715000000.0,5247999987.2,0.9583637668371073
2003-05-29,36.79,5476000000.0,12506000000.0,2715000000.0,5201344814.9,0.9498438303323593
2003-05-30,36.67,5476000000.0,12506000000.0,2715000000.0,5184379297.7,0.9467456716033601
2003-06-02,36.24,5476000000.0,12506000000.0,2715000000.0,5123586194.400001,0.9356439361577795
2003-06-03,36.19,5476000000.0,12506000000.0,2715000000.0,5116517228.9,0.9343530366873629
2003-06-04,36.4,5476000000.0,12506000000.0,2715000000.0,5146206884.0,0.9397748144631117
2003-06-05,37.03,5476000000.0,12506000000.0,2715000000.0,5235275849.3,0.956040147790358
2003-06-06,37.08,5476000000.0,12506000000.0,2715000000.0,5242344814.8,0.9573310472607743
2003-06-09,36.58,5476000000.0,12506000000.0,2715000000.0,5171655159.8,0.9444220525566107
2003-06-10,37.19,5476000000.0,12506000000.0,2715000000.0,5257896538.9,0.9601710260956902
2003-06-11,38.46,5476000000.0,12506000000.0,2715000000.0,5437448262.6,0.992959872644266
2003-06-12,38.17,5476000000.0,12506000000.0,2715000000.0,5396448262.7,0.985472655715851
2003-06-13,38.21,5476000000.0,12506000000.0,2715000000.0,5402103435.1,0.9865053752921842
2003-06-16,39.52,5476000000.0,12506000000.0,2715000000.0,5587310331.200001,1.020326941417093
2003-06-17,40.43,5476000000.0,12506000000.0,2715000000.0,5715965503.3,1.0438213117786705
2003-06-18,41.01,5476000000.0,12506000000.0,2715000000.0,5797965503.099999,1.0587957456355002
2003-06-19,39.58,5476000000.0,12506000000.0,2715000000.0,5595793089.8,1.0218760207815925
2003-06-20,39.65,5476000000.0,12506000000.0,2715000000.0,5605689641.5,1.0236832800401754
2003-06-23,38.94,5476000000.0,12506000000.0,2715000000.0,5505310331.4,1.005352507560263
2003-06-24,39.41,5476000000.0,12506000000.0,2715000000.0,5571758607.099999,1.0174869625821767
2003-06-25,38.82,5476000000.0,12506000000.0,2715000000.0,5488344814.2,1.0022543488312636
2003-06-26,39.45,5476000000.0,12506000000.0,2715000000.0,5577413779.5,1.0185196821585099
2003-06-27,38.95,5476000000.0,12506000000.0,2715000000.0,5506724124.5,1.0056106874543462
2003-06-30,38.58,5476000000.0,12506000000.0,2715000000.0,5454413779.8,0.9960580313732652
2003-07-01,38.2,5476000000.0,12506000000.0,2715000000.0,155946495800.0,28.47817673484295
2003-07-02,38.79,5476000000.0,12506000000.0,2715000000.0,158355093510.0,28.91802292001461
2003-07-03,38.42,5476000000.0,12506000000.0,2715000000.0,156844616980.0,28.642187176771365
2003-07-07,39.06,5476000000.0,12506000000.0,2715000000.0,159457333140.0,29.1193084623813
2003-07-08,39.49,5476000000.0,12506000000.0,2715000000.0,161212751810.0,29.439874326150473
2003-07-09,39.88,5476000000.0,12506000000.0,2715000000.0,162804875720.0,29.730620109569028
2003-07-10,39.13,5476000000.0,12506000000.0,2715000000.0,159743098970.0,29.171493602994886
2003-07-11,39.75,5476000000.0,12506000000.0,2715000000.0,162274167750.0,29.63370484842951
2003-07-14,39.08,5476000000.0,12506000000.0,2715000000.0,159538980520.0,29.13421850255661
