date,close price,TWTR_SHE,TWTR_TA,TWTR_TL,market cap,PB Ratio
2014-02-27,55.77,,,,,
2014-02-28,54.91,,,,,
2014-03-03,53.71,,,,,
2014-03-04,54.28,,,,,
2014-03-05,54.38,,,,,
2014-03-06,54.83,2950006000.0,3366240000.0,416234000.0,,
2014-03-07,53.53,2950006000.0,3366240000.0,416234000.0,,
2014-03-10,53.88,2950006000.0,3366240000.0,416234000.0,,
2014-03-11,54.02,2950006000.0,3366240000.0,416234000.0,,
2014-03-12,54.5,2950006000.0,3366240000.0,416234000.0,,
2014-03-13,53.57,2950006000.0,3366240000.0,416234000.0,,
2014-03-14,51.92,2950006000.0,3366240000.0,416234000.0,,
2014-03-17,52.05,2950006000.0,3366240000.0,416234000.0,,
2014-03-18,51.13,2950006000.0,3366240000.0,416234000.0,,
2014-03-19,51.24,2950006000.0,3366240000.0,416234000.0,,
2014-03-20,50.12,2950006000.0,3366240000.0,416234000.0,,
2014-03-21,50.92,2950006000.0,3366240000.0,416234000.0,,
2014-03-24,48.77,2950006000.0,3366240000.0,416234000.0,,
2014-03-25,47.88,2950006000.0,3366240000.0,416234000.0,,
2014-03-26,44.43,2950006000.0,3366240000.0,416234000.0,,
2014-03-27,46.32,2950006000.0,3366240000.0,416234000.0,,
2014-03-28,47.3,2950006000.0,3366240000.0,416234000.0,,
2014-03-31,46.67,2950006000.0,3366240000.0,416234000.0,27430759200.0,9.298543528386045
2014-04-01,46.98,2950006000.0,3366240000.0,416234000.0,27612964800.0,9.360308012932855
2014-04-02,45.73,2950006000.0,3366240000.0,416234000.0,26878264800.0,9.111257672018294
2014-04-03,44.05,2950006000.0,3366240000.0,416234000.0,25890828000.0,8.776534013829124
2014-04-04,43.14,2950006000.0,3366240000.0,416234000.0,25355966400.0,8.595225365643325
2014-04-07,42.45,2950006000.0,3366240000.0,416234000.0,24950412000.0,8.457749577458486
2014-04-08,41.78,2950006000.0,3366240000.0,416234000.0,24556612800.0,8.324258594728281
2014-04-09,42.49,2950006000.0,3366240000.0,416234000.0,24973922400.0,8.465719188367752
2014-04-10,41.34,2950006000.0,3366240000.0,416234000.0,24297998400.000004,8.236592874726357
2014-04-11,40.05,2950006000.0,3366240000.0,416234000.0,23539788000.0,7.97957292290253
2014-04-14,40.87,2950006000.0,3366240000.0,416234000.0,24021751200.0,8.142949946542481
2014-04-15,45.52,2950006000.0,3366240000.0,416234000.0,26754835200.0,9.069417214744648
2014-04-16,44.42,2950006000.0,3366240000.0,416234000.0,26108299200.0,8.850252914739835
2014-04-17,45.01,2950006000.0,3366240000.0,416234000.0,26455077600.0,8.967804675651507
2014-04-21,46.13,2950006000.0,3366240000.0,416234000.0,27113368800.0,9.190953781110954
2014-04-22,46.02,2950006000.0,3366240000.0,416234000.0,27048715200.0,9.169037351110472
2014-04-23,45.95,2950006000.0,3366240000.0,416234000.0,27007572000.0,9.155090532019257
2014-04-24,44.82,2950006000.0,3366240000.0,416234000.0,26343403200.0,8.929949023832494
2014-04-25,41.61,2950006000.0,3366240000.0,416234000.0,24456693600.0,8.290387748363901
2014-04-28,40.73,2950006000.0,3366240000.0,416234000.0,23939464800.0,8.115056308360051
2014-04-29,42.62,2950006000.0,3366240000.0,416234000.0,25050331200.0,8.491620423822868
2014-04-30,38.97,2950006000.0,3366240000.0,416234000.0,22905007200.0,7.764393428352349
2014-05-01,39.09,2950006000.0,3366240000.0,416234000.0,22975538400.000004,7.7883022610801484
2014-05-02,39.02,2950006000.0,3366240000.0,416234000.0,22934395200.0,7.774355441988932
2014-05-05,38.75,2950006000.0,3366240000.0,416234000.0,22775700000.0,7.720560568351386
2014-05-06,31.85,2950006000.0,3366240000.0,416234000.0,18720156000.0,6.345802686503011
2014-05-07,30.66,2950006000.0,3366240000.0,416234000.0,18020721600.0,6.108706761952349
2014-05-08,31.96,2936846000.0,3356209000.0,419363000.0,18784809600.0,6.396252850847474
2014-05-09,32.05,2936846000.0,3356209000.0,419363000.0,18837708000.0,6.414264826960624
2014-05-12,33.94,2936846000.0,3356209000.0,419363000.0,19948574400.0,6.792516325336773
2014-05-13,33.39,2936846000.0,3356209000.0,419363000.0,19625306400.0,6.682443137978634
2014-05-14,32.85,2936846000.0,3356209000.0,419363000.0,19307916000.0,6.574371281299735
2014-05-15,32.77,2936846000.0,3356209000.0,419363000.0,19260895200.0,6.5583606358658235
2014-05-16,32.26,2936846000.0,3356209000.0,419363000.0,18961137600.0,6.45629277122464
2014-05-19,32.07,2936846000.0,3356209000.0,419363000.0,18849463200.0,6.418267488319102
2014-05-20,31.77,2936846000.0,3356209000.0,419363000.0,18673135200.0,6.358227567941935
2014-05-21,31.75,2936846000.0,3356209000.0,419363000.0,18661380000.0,6.3542249065834575
2014-05-22,31.52,2936846000.0,3356209000.0,419363000.0,18526195200.0,6.308194300960963
2014-05-23,30.5,2936846000.0,3356209000.0,419363000.0,17926680000.0,6.104058571678597
2014-05-27,30.51,2936846000.0,3356209000.0,419363000.0,17932557600.0,6.106059902357836
2014-05-28,33.77,2936846000.0,3356209000.0,419363000.0,19848655200.0,6.7584937037897115
2014-05-29,34.0,2936846000.0,3356209000.0,419363000.0,19983840000.0,6.804524309412206
2014-05-30,32.44,2936846000.0,3356209000.0,419363000.0,19066934400.0,6.49231672345094
2014-06-02,31.75,2936846000.0,3356209000.0,419363000.0,18661380000.0,6.3542249065834575
2014-06-03,32.58,2936846000.0,3356209000.0,419363000.0,19149220800.0,6.520335352960284
2014-06-04,32.9,2936846000.0,3356209000.0,419363000.0,19337304000.0,6.584377934695929
2014-06-05,33.89,2936846000.0,3356209000.0,419363000.0,19919186400.0,6.782509671940579
2014-06-06,33.33,2936846000.0,3356209000.0,419363000.0,19590040800.0,6.670435153903201
2014-06-09,34.47,2936846000.0,3356209000.0,419363000.0,20260087200.0,6.898586851336434
2014-06-10,35.37,2936846000.0,3356209000.0,419363000.0,20789071200.0,7.078706612467934
2014-06-11,35.54,2936846000.0,3356209000.0,419363000.0,20888990400.0,7.112729234014994
2014-06-12,36.79,2936846000.0,3356209000.0,419363000.0,21623690400.0,7.362895568919855
2014-06-13,36.9,2936846000.0,3356209000.0,419363000.0,21688344000.0,7.384910206391482
2014-06-16,38.02,2936846000.0,3356209000.0,419363000.0,22346635200.0,7.6090592424662375
2014-06-17,38.02,2936846000.0,3356209000.0,419363000.0,22346635200.0,7.6090592424662375
2014-06-18,38.74,2936846000.0,3356209000.0,419363000.0,22769822400.0,7.753155051371437
2014-06-19,38.9,2936846000.0,3356209000.0,419363000.0,22863864000.0,7.785176342239259
2014-06-20,39.24,2936846000.0,3356209000.0,419363000.0,23063702400.0,7.853221585333381
2014-06-23,39.52,2936846000.0,3356209000.0,419363000.0,23228275200.0,7.90925884435207
2014-06-24,38.48,2936846000.0,3356209000.0,419363000.0,22617004800.0,7.701120453711226
2014-06-25,39.46,2936846000.0,3356209000.0,419363000.0,23193009600.0,7.897250860276637
2014-06-26,41.44,2936846000.0,3356209000.0,419363000.0,24356774400.0,8.293514334765936
2014-06-27,40.93,2936846000.0,3356209000.0,419363000.0,24057016800.0,8.191446470124752
2014-06-30,40.97,2936846000.0,3356209000.0,419363000.0,24080527200.0,8.199451792841709
2014-07-01,42.05,2936846000.0,3356209000.0,419363000.0,25092160100.0,8.543914151440013
2014-07-02,41.77,2936846000.0,3356209000.0,419363000.0,24925077940.0,8.487022451977394
2014-07-03,41.33,2936846000.0,3356209000.0,419363000.0,24662520260.0,8.397621209964704
2014-07-07,40.23,2936846000.0,3356209000.0,419363000.0,24006126060.0,8.17411810493298
2014-07-08,37.41,2936846000.0,3356209000.0,419363000.0,22323370019.999996,7.601137417488012
2014-07-09,38.06,2936846000.0,3356209000.0,419363000.0,22711239320.0,7.733207434097668
2014-07-10,37.84,2936846000.0,3356209000.0,419363000.0,22579960480.000004,7.688506813091324
2014-07-11,38.33,2936846000.0,3356209000.0,419363000.0,22872354260.0,7.788067287150909
2014-07-14,38.31,2936846000.0,3356209000.0,419363000.0,22860419820.0,7.784003594332151
2014-07-15,37.88,2936846000.0,3356209000.0,419363000.0,22603829360.0,7.69663419872884
2014-07-16,37.43,2936846000.0,3356209000.0,419363000.0,22335304460.0,7.605201110306771
2014-07-17,36.87,2936846000.0,3356209000.0,419363000.0,22001140140.0,7.49141771138153
2014-07-18,37.05,2936846000.0,3356209000.0,419363000.0,22108550100.0,7.527990946750357
2014-07-21,38.05,2936846000.0,3356209000.0,419363000.0,22705272100.0,7.731175587688289
2014-07-22,37.65,2936846000.0,3356209000.0,419363000.0,22466583300.0,7.649901731313117
2014-07-23,37.75,2936846000.0,3356209000.0,419363000.0,22526255500.0,7.670220195406909
2014-07-24,38.71,2936846000.0,3356209000.0,419363000.0,23099108620.0,7.865277450707324
2014-07-25,38.16,2936846000.0,3356209000.0,419363000.0,22770911519.999996,7.75352589819146
2014-07-28,37.93,2936846000.0,3356209000.0,419363000.0,22633665460.0,7.706793430775737
2014-07-29,38.59,2936846000.0,3356209000.0,419363000.0,23027501980.000004,7.840895293794773
2014-07-30,46.3,2936846000.0,3356209000.0,419363000.0,27628228600.0,9.407448875426223
2014-07-31,45.19,2936846000.0,3356209000.0,419363000.0,26965867180.0,9.18191392398512
2014-08-01,44.13,2936846000.0,3356209000.0,419363000.0,26333341860.0,8.966538204590911
2014-08-04,43.47,2936846000.0,3356209000.0,419363000.0,25939505340.0,8.832436341571876
2014-08-05,43.83,2936846000.0,3356209000.0,419363000.0,26154325260.0,8.905582812309532
2014-08-06,43.46,2936846000.0,3356209000.0,419363000.0,25933538120.0,8.830404495162497
2014-08-07,43.0,2936846000.0,3356209000.0,419363000.0,25659046000.0,8.736939560331049
2014-08-08,43.13,2936846000.0,3356209000.0,419363000.0,25736619860.0,8.76335356365298
2014-08-11,43.27,3046593000.0,3584817000.0,538224000.0,25820160940.0,8.475093634102095
2014-08-12,43.81,3046593000.0,3584817000.0,538224000.0,26142390820.0,8.580860922348341
2014-08-13,44.15,3046593000.0,3584817000.0,538224000.0,26345276300.0,8.647455140873756
2014-08-14,45.33,3046593000.0,3584817000.0,538224000.0,27049408260.0,8.878576252226667
2014-08-15,44.76,3046593000.0,3584817000.0,538224000.0,26709276720.0,8.766933003522295
2014-08-18,45.12,3046593000.0,3584817000.0,538224000.0,26924096640.0,8.837444529019793
2014-08-19,45.09,3046593000.0,3584817000.0,538224000.0,26906194980.000004,8.83156856856167
2014-08-20,45.06,3046593000.0,3584817000.0,538224000.0,26888293320.0,8.825692608103545
2014-08-21,45.11,3046593000.0,3584817000.0,538224000.0,26918129420.0,8.835485875533752
2014-08-22,45.98,3046593000.0,3584817000.0,538224000.0,27437277560.0,9.005888728819373
2014-08-25,46.1,3046593000.0,3584817000.0,538224000.0,27508884200.0,9.029392570651872
2014-08-26,48.17,3046593000.0,3584817000.0,538224000.0,28744098740.0,9.434833842262488
2014-08-27,48.06,3046593000.0,3584817000.0,538224000.0,28678459320.0,9.41328865391603
2014-08-28,49.43,3046593000.0,3584817000.0,538224000.0,29495968460.0,9.681624181503732
2014-08-29,49.75,3046593000.0,3584817000.0,538224000.0,29686919500.0,9.744301093057064
2014-09-02,51.02,3046593000.0,3584817000.0,538224000.0,30444756440.0,9.99305008578435
2014-09-03,49.33,3046593000.0,3584817000.0,538224000.0,29436296260.0,9.662037646643316
2014-09-04,50.24,3046593000.0,3584817000.0,538224000.0,29979313280.0,9.840275113873103
2014-09-05,50.7,3046593000.0,3584817000.0,538224000.0,30253805400.0,9.930373174231018
2014-09-08,52.0,3046593000.0,3584817000.0,538224000.0,31029544000.0,10.18499812741643
2014-09-09,50.61,3046593000.0,3584817000.0,538224000.0,30200100420.0,9.912745292856643
2014-09-10,52.91,3046593000.0,3584817000.0,538224000.0,31572561019.999996,10.363235594646214
2014-09-11,52.64,3046593000.0,3584817000.0,538224000.0,31411446080.0,10.310351950523092
2014-09-12,52.11,3046593000.0,3584817000.0,538224000.0,31095183420.0,10.206543315762886
2014-09-15,49.38,3046593000.0,3584817000.0,538224000.0,29466132360.0,9.671830914073524
2014-09-16,50.83,3046593000.0,3584817000.0,538224000.0,30331379260.0,9.95583566954956
2014-09-17,50.7,3046593000.0,3584817000.0,538224000.0,30253805400.0,9.930373174231018
2014-09-18,50.88,3046593000.0,3584817000.0,538224000.0,30361215360.0,9.965628936979767
2014-09-19,53.0,3046593000.0,3584817000.0,538224000.0,31626266000.0,10.380863476020592
2014-09-22,51.94,3046593000.0,3584817000.0,538224000.0,30993740680.0,10.17324620650018
2014-09-23,52.17,3046593000.0,3584817000.0,538224000.0,31130986740.0,10.218295236679136
2014-09-24,52.96,3046593000.0,3584817000.0,538224000.0,31602397120.0,10.373028862076424
2014-09-25,51.45,3046593000.0,3584817000.0,538224000.0,30701346900.0,10.077272185684139
2014-09-26,51.89,3046593000.0,3584817000.0,538224000.0,30963904580.0,10.163452939069971
2014-09-29,51.74,3046593000.0,3584817000.0,538224000.0,30874396280.0,10.134073136779346
2014-09-30,51.58,3046593000.0,3584817000.0,538224000.0,30778920760.0,10.10273468100268
2014-10-01,50.06,3046593000.0,3584817000.0,538224000.0,30285799400.0,9.940874741063213
2014-10-02,51.85,3046593000.0,3584817000.0,538224000.0,31368731500.0,10.296331508672147
2014-10-03,53.94,3046593000.0,3584817000.0,538224000.0,32633160600.0,10.711362036215537
2014-10-06,53.49,3046593000.0,3584817000.0,538224000.0,32360915100.0,10.62200139631385
2014-10-07,53.53,3046593000.0,3584817000.0,538224000.0,32385114700.0,10.629944564305111
2014-10-08,55.42,3046593000.0,3584817000.0,538224000.0,33528545800.0,11.005259251892195
2014-10-09,55.29,3046593000.0,3584817000.0,538224000.0,33449897100.0,10.979443955920598
2014-10-10,50.4,3046593000.0,3584817000.0,538224000.0,30491496000.0,10.008391668988933
2014-10-13,48.49,3046593000.0,3584817000.0,538224000.0,29335965100.0,9.629105397406217
2014-10-14,48.58,3046593000.0,3584817000.0,538224000.0,29390414200.0,9.646977525386555
2014-10-15,49.99,3046593000.0,3584817000.0,538224000.0,30243450100.0,9.926974197078508
2014-10-16,48.23,3046593000.0,3584817000.0,538224000.0,29178667700.0,9.577474805463021
2014-10-17,48.77,3046593000.0,3584817000.0,538224000.0,29505362300.0,9.684707573345046
2014-10-20,50.7,3046593000.0,3584817000.0,538224000.0,30672993000.0,10.06796542892339
2014-10-21,50.63,3046593000.0,3584817000.0,538224000.0,30630643700.0,10.054064884938684
2014-10-22,49.08,3046593000.0,3584817000.0,538224000.0,29692909200.0,9.746267125277319
2014-10-23,49.67,3046593000.0,3584817000.0,538224000.0,30049853300.0,9.863428853148418
2014-10-24,49.95,3046593000.0,3584817000.0,538224000.0,30219250500.0,9.919031029087247
2014-10-27,48.56,3046593000.0,3584817000.0,538224000.0,29378314400.0,9.643005941390925
2014-10-28,43.78,3046593000.0,3584817000.0,538224000.0,26486462200.0,8.693797366435227
2014-10-29,42.08,3046593000.0,3584817000.0,538224000.0,25457979200.0,8.356212726806634
2014-10-30,41.8,3046593000.0,3584817000.0,538224000.0,25288582000.0,8.300610550867805
2014-10-31,41.47,3046593000.0,3584817000.0,538224000.0,25088935300.0,8.235079414939902
2014-11-03,40.21,3046593000.0,3584817000.0,538224000.0,24326647900.0,7.984869623215179
2014-11-04,40.9,3046593000.0,3584817000.0,538224000.0,24744091000.0,8.12188927106443
2014-11-05,40.37,3046593000.0,3584817000.0,538224000.0,24423446300.0,8.016642295180223
2014-11-06,40.84,3525038000.0,5448654000.0,1923616000.0,24707791600.000004,7.009227021098781
2014-11-07,40.31,3525038000.0,5448654000.0,1923616000.0,24387146900.0,6.918264966221641
2014-11-10,39.59,3525038000.0,5448654000.0,1923616000.0,23951554100.000004,6.7946938728036415
2014-11-11,39.59,3525038000.0,5448654000.0,1923616000.0,23951554100.000004,6.7946938728036415
2014-11-12,42.54,3525038000.0,5448654000.0,1923616000.0,25736274600.0,7.300992102780168
2014-11-13,40.04,3525038000.0,5448654000.0,1923616000.0,24223799600.0,6.871925806189891
2014-11-14,41.85,3525038000.0,5448654000.0,1923616000.0,25318831500.0,7.182569804921252
2014-11-17,40.47,3525038000.0,5448654000.0,1923616000.0,24483945300.0,6.9457252092034185
2014-11-18,40.61,3525038000.0,5448654000.0,1923616000.0,24568643900.0,6.969752921812474
2014-11-19,39.71,3525038000.0,5448654000.0,1923616000.0,24024152900.0,6.815289055039974
2014-11-20,39.81,3525038000.0,5448654000.0,1923616000.0,24084651900.0,6.832451706903585
2014-11-21,40.03,3525038000.0,5448654000.0,1923616000.0,24217749700.0,6.87020954100353
2014-11-24,40.19,3525038000.0,5448654000.0,1923616000.0,24314548100.0,6.897669783985307
2014-11-25,39.76,3525038000.0,5448654000.0,1923616000.0,24054402400.0,6.82387038097178
2014-11-26,41.13,3525038000.0,5448654000.0,1923616000.0,24883238700.0,7.058998711503252
2014-11-28,41.74,3525038000.0,5448654000.0,1923616000.0,25252282600.0,7.1636908878712795
2014-12-01,39.04,3525038000.0,5448654000.0,1923616000.0,23618809600.0,6.700299287553779
2014-12-02,38.91,3525038000.0,5448654000.0,1923616000.0,23540160899.999996,6.677987840131084
2014-12-03,39.06,3525038000.0,5448654000.0,1923616000.0,23630909400.0,6.703731817926502
2014-12-04,38.79,3525038000.0,5448654000.0,1923616000.0,23467562100.0,6.657392657894752
2014-12-05,38.49,3525038000.0,5448654000.0,1923616000.0,23286065100.0,6.605904702303919
2014-12-08,36.29,3525038000.0,5448654000.0,1923616000.0,21955087100.0,6.2283263613044735
2014-12-09,37.05,3525038000.0,5448654000.0,1923616000.0,22414879500.0,6.358762515467919
2014-12-10,36.35,3525038000.0,5448654000.0,1923616000.0,21991386500.0,6.238623952422641
2014-12-11,36.7,3525038000.0,5448654000.0,1923616000.0,22203133000.0,6.298693233945279
2014-12-12,37.1,3525038000.0,5448654000.0,1923616000.0,22445129000.0,6.367343841399724
2014-12-15,36.85,3525038000.0,5448654000.0,1923616000.0,22293881500.0,6.324437211740696
2014-12-16,35.13,3525038000.0,5448654000.0,1923616000.0,21253298700.0,6.029239599686585
2014-12-17,35.57,3525038000.0,5448654000.0,1923616000.0,21519494300.0,6.104755267886474
2014-12-18,36.73,3525038000.0,5448654000.0,1923616000.0,22221282700.0,6.303842029504363
2014-12-19,37.08,3525038000.0,5448654000.0,1923616000.0,22433029200.0,6.363911311027001
2014-12-22,38.43,3525038000.0,5448654000.0,1923616000.0,23249765700.0,6.5956071111857515
2014-12-23,37.57,3525038000.0,5448654000.0,1923616000.0,22729474300.0,6.448008305158696
2014-12-24,37.61,3525038000.0,5448654000.0,1923616000.0,22753673900.0,6.454873365904141
2014-12-26,37.6,3525038000.0,5448654000.0,1923616000.0,22747624000.0,6.45315710071778
2014-12-29,36.42,3525038000.0,5448654000.0,1923616000.0,22033735800.0,6.250637808727168
2014-12-30,35.86,3525038000.0,5448654000.0,1923616000.0,21694941400.0,6.154526958290946
2014-12-31,35.87,3525038000.0,5448654000.0,1923616000.0,21700991300.0,6.156243223477307
2015-01-02,36.56,3525038000.0,5448654000.0,1923616000.0,23415363840.0,6.642584800504278
2015-01-05,36.38,3525038000.0,5448654000.0,1923616000.0,23300080320.0,6.609880608379258
2015-01-06,38.76,3525038000.0,5448654000.0,1923616000.0,24824384640.0,7.042302704254536
2015-01-07,37.28,3525038000.0,5448654000.0,1923616000.0,23876497920.0,6.7734015690043625
2015-01-08,39.09,3525038000.0,5448654000.0,1923616000.0,25035737760.000004,7.102260389817076
2015-01-09,40.17,3525038000.0,5448654000.0,1923616000.0,25727438880.0,7.2984855425672
2015-01-12,39.37,3525038000.0,5448654000.0,1923616000.0,25215067680.0,7.153133577567107
2015-01-13,39.65,3525038000.0,5448654000.0,1923616000.0,25394397600.0,7.20400676531714
2015-01-14,39.85,3525038000.0,5448654000.0,1923616000.0,25522490400.0,7.240344756567163
2015-01-15,36.93,3525038000.0,5448654000.0,1923616000.0,23652335520.0,6.709810084316821
2015-01-16,37.31,3525038000.0,5448654000.0,1923616000.0,23895711840.0,6.778852267691866
2015-01-20,37.57,3525038000.0,5448654000.0,1923616000.0,24062232480.0,6.826091656316897
2015-01-21,37.83,3525038000.0,5448654000.0,1923616000.0,24228753120.0,6.873331044941927
2015-01-22,39.07,3525038000.0,5448654000.0,1923616000.0,25022928480.0,7.098626590692072
2015-01-23,39.42,3525038000.0,5448654000.0,1923616000.0,25247090880.0,7.162218075379613
2015-01-26,40.1,3525038000.0,5448654000.0,1923616000.0,25682606400.0,7.2857672456296925
2015-01-27,38.92,3525038000.0,5448654000.0,1923616000.0,24926858880.0,7.071373097254554
2015-01-28,37.15,3525038000.0,5448654000.0,1923616000.0,23793237600.0,6.749781874691847
2015-01-29,36.68,3525038000.0,5448654000.0,1923616000.0,23492219520.0,6.664387595254293
2015-01-30,37.53,3525038000.0,5448654000.0,1923616000.0,24036613920.0,6.818824058066892
2015-02-02,37.46,3525038000.0,5448654000.0,1923616000.0,23991781440.0,6.806105761129383
2015-02-03,39.79,3525038000.0,5448654000.0,1923616000.0,25484062560.0,7.229443359192156
2015-02-04,40.72,3525038000.0,5448654000.0,1923616000.0,26079694080.0,7.398415018504765
2015-02-05,41.26,3525038000.0,5448654000.0,1923616000.0,26425544640.0,7.4965275948798284
2015-02-06,48.01,3525038000.0,5448654000.0,1923616000.0,30748676640.0,8.722934799568119
2015-02-09,47.32,3525038000.0,5448654000.0,1923616000.0,30306756480.0,8.597568729755537
2015-02-10,46.26,3525038000.0,5448654000.0,1923616000.0,29627864640.0,8.404977376130413
2015-02-11,47.5,3525038000.0,5448654000.0,1923616000.0,30422040000.0,8.63027292188056
2015-02-12,47.95,3525038000.0,5448654000.0,1923616000.0,30710248800.0,8.71203340219311
2015-02-13,48.5,3525038000.0,5448654000.0,1923616000.0,31062504000.0,8.811962878130675
2015-02-17,48.03,3525038000.0,5448654000.0,1923616000.0,30761485920.0,8.72656859869312
2015-02-18,47.82,3525038000.0,5448654000.0,1923616000.0,30626988480.0,8.688413707880596
2015-02-19,48.7,3525038000.0,5448654000.0,1923616000.0,31190596800.0,8.848300869380699
2015-02-20,49.11,3525038000.0,5448654000.0,1923616000.0,31453187040.0,8.922793751443248
2015-02-23,48.47,3525038000.0,5448654000.0,1923616000.0,31043290080.0,8.806512179443171
2015-02-24,48.69,3525038000.0,5448654000.0,1923616000.0,31184192160.0,8.846483969818198
2015-02-25,48.55,3525038000.0,5448654000.0,1923616000.0,31094527200.0,8.82104737594318
2015-02-26,49.41,3525038000.0,5448654000.0,1923616000.0,31645326239.999996,8.97730073831828
2015-02-27,48.08,3525038000.0,5448654000.0,1923616000.0,30793509120.0,8.735653096505626
2015-03-02,48.15,3626403000.0,5583082000.0,1956679000.0,30838341600.0,8.503837438916745
2015-03-03,47.71,3626403000.0,5583082000.0,1956679000.0,30556537440.0,8.426128436359665
2015-03-04,47.57,3626403000.0,5583082000.0,1956679000.0,30466872480.0,8.401402844636959
2015-03-05,47.35,3626403000.0,5583082000.0,1956679000.0,30325970400.0,8.36254834335842
2015-03-06,46.75,3626403000.0,5583082000.0,1956679000.0,29941692000.0,8.256581521689675
2015-03-09,47.59,3626403000.0,5583082000.0,1956679000.0,30479681760.000004,8.404935072025918
2015-03-10,45.84,3626403000.0,5583082000.0,1956679000.0,29358869760.000004,8.09586517549208
2015-03-11,46.27,3626403000.0,5583082000.0,1956679000.0,29634269280.000004,8.17180806435468
2015-03-12,47.07,3626403000.0,5583082000.0,1956679000.0,30146640480.0,8.313097159913005
2015-03-13,46.66,3626403000.0,5583082000.0,1956679000.0,29884050239.999996,8.240686498439361
2015-03-16,46.43,3626403000.0,5583082000.0,1956679000.0,29736743520.0,8.200065883466344
2015-03-17,46.93,3626403000.0,5583082000.0,1956679000.0,30056975520.0,8.288371568190298
2015-03-18,47.2,3626403000.0,5583082000.0,1956679000.0,30229900800.0,8.336056637941233
2015-03-19,47.93,3626403000.0,5583082000.0,1956679000.0,30697439520.0,8.464982937638204
2015-03-20,48.44,3626403000.0,5583082000.0,1956679000.0,31024076160.0,8.555054736056638
2015-03-23,48.46,3626403000.0,5583082000.0,1956679000.0,31036885440.0,8.558586963445595
2015-03-24,51.47,3626403000.0,5583082000.0,1956679000.0,32964682080.0,9.090187185483797
2015-03-25,49.5,3626403000.0,5583082000.0,1956679000.0,31702968000.0,8.74226278767142
2015-03-26,49.92,3626403000.0,5583082000.0,1956679000.0,31971962880.0,8.816439562839541
2015-03-27,50.01,3626403000.0,5583082000.0,1956679000.0,32029604640.0,8.832334586089853
2015-03-30,49.89,3626403000.0,5583082000.0,1956679000.0,31952748960.0,8.811141221756104
2015-03-31,50.08,3626403000.0,5583082000.0,1956679000.0,32074437120.0,8.844697381951207
2015-04-01,50.47,3626403000.0,5583082000.0,1956679000.0,32711777210.0,9.020447316528251
2015-04-02,50.42,3626403000.0,5583082000.0,1956679000.0,32679370060.0,9.011510871792241
2015-04-06,50.84,3626403000.0,5583082000.0,1956679000.0,32951590120.000004,9.086577007574725
2015-04-07,52.87,3626403000.0,5583082000.0,1956679000.0,34267320410.0,9.449396663856719
2015-04-08,52.3,3626403000.0,5583082000.0,1956679000.0,33897878900.0,9.347521193866209
2015-04-09,52.17,3626403000.0,5583082000.0,1956679000.0,33813620310.0,9.324286437552583
