date,close price,MAR_SHE,MAR_TA,MAR_TL,market cap,PB Ratio
1994-03-23,6.23,2406000000.0,5481000000.0,3075000000.0,,
1994-03-24,6.05,2406000000.0,5481000000.0,3075000000.0,,
1994-03-25,6.14,2406000000.0,5481000000.0,3075000000.0,,
1994-03-28,5.99,2406000000.0,5481000000.0,3075000000.0,,
1994-03-29,5.68,2406000000.0,5481000000.0,3075000000.0,,
1994-03-30,5.65,2406000000.0,5481000000.0,3075000000.0,,
1994-03-31,5.78,2406000000.0,5481000000.0,3075000000.0,,
1994-04-04,5.6,2406000000.0,5481000000.0,3075000000.0,,
1994-04-05,5.86,2406000000.0,5481000000.0,3075000000.0,,
1994-04-06,5.91,2406000000.0,5481000000.0,3075000000.0,,
1994-04-07,5.91,2406000000.0,5481000000.0,3075000000.0,,
1994-04-08,5.89,2406000000.0,5481000000.0,3075000000.0,,
1994-04-11,5.73,2406000000.0,5481000000.0,3075000000.0,,
1994-04-12,5.42,2406000000.0,5481000000.0,3075000000.0,,
1994-04-13,5.29,2406000000.0,5481000000.0,3075000000.0,,
1994-04-14,5.37,2406000000.0,5481000000.0,3075000000.0,,
1994-04-15,5.53,2406000000.0,5481000000.0,3075000000.0,,
1994-04-18,5.29,2406000000.0,5481000000.0,3075000000.0,,
1994-04-19,5.11,2406000000.0,5481000000.0,3075000000.0,,
1994-04-20,5.11,2406000000.0,5481000000.0,3075000000.0,,
1994-04-21,5.24,2406000000.0,5481000000.0,3075000000.0,,
1994-04-22,5.19,2406000000.0,5481000000.0,3075000000.0,,
1994-04-25,5.32,2406000000.0,5481000000.0,3075000000.0,,
1994-04-26,5.27,2406000000.0,5481000000.0,3075000000.0,,
1994-04-28,5.35,2406000000.0,5481000000.0,3075000000.0,,
1994-04-29,5.47,2406000000.0,5481000000.0,3075000000.0,,
1994-05-02,5.55,2406000000.0,5481000000.0,3075000000.0,,
1994-05-03,5.58,2406000000.0,5481000000.0,3075000000.0,,
1994-05-04,5.68,2406000000.0,5481000000.0,3075000000.0,,
1994-05-05,5.73,2406000000.0,5481000000.0,3075000000.0,,
1994-05-06,5.55,2406000000.0,5481000000.0,3075000000.0,,
1994-05-09,5.4,2406000000.0,5481000000.0,3075000000.0,,
1994-05-10,5.65,2406000000.0,5481000000.0,3075000000.0,,
1994-05-11,5.55,2406000000.0,5481000000.0,3075000000.0,,
1994-05-12,5.65,2406000000.0,5481000000.0,3075000000.0,,
1994-05-13,5.81,2406000000.0,5481000000.0,3075000000.0,,
1994-05-16,5.76,2406000000.0,5481000000.0,3075000000.0,,
1994-05-17,5.81,2406000000.0,5481000000.0,3075000000.0,,
1994-05-18,6.14,2406000000.0,5481000000.0,3075000000.0,,
1994-05-19,5.99,2406000000.0,5481000000.0,3075000000.0,,
1994-05-20,5.99,2406000000.0,5481000000.0,3075000000.0,,
1994-05-23,5.91,2406000000.0,5481000000.0,3075000000.0,,
1994-05-24,5.83,2406000000.0,5481000000.0,3075000000.0,,
1994-05-25,5.96,2406000000.0,5481000000.0,3075000000.0,,
1994-05-26,5.91,2406000000.0,5481000000.0,3075000000.0,,
1994-05-27,5.81,2406000000.0,5481000000.0,3075000000.0,,
1994-05-31,5.81,2406000000.0,5481000000.0,3075000000.0,,
1994-06-01,5.83,2406000000.0,5481000000.0,3075000000.0,,
1994-06-02,5.76,2406000000.0,5481000000.0,3075000000.0,,
1994-06-03,5.73,2406000000.0,5481000000.0,3075000000.0,,
1994-06-06,5.86,2406000000.0,5481000000.0,3075000000.0,,
1994-06-07,5.76,2406000000.0,5481000000.0,3075000000.0,,
1994-06-08,5.65,2406000000.0,5481000000.0,3075000000.0,,
1994-06-09,5.68,2406000000.0,5481000000.0,3075000000.0,,
1994-06-10,5.68,2406000000.0,5481000000.0,3075000000.0,,
1994-06-13,5.71,2406000000.0,5481000000.0,3075000000.0,,
1994-06-14,5.71,2406000000.0,5481000000.0,3075000000.0,,
1994-06-15,5.73,2406000000.0,5481000000.0,3075000000.0,,
1994-06-16,5.78,2406000000.0,5481000000.0,3075000000.0,,
1994-06-17,5.96,2406000000.0,5481000000.0,3075000000.0,,
1994-06-20,5.91,2406000000.0,5481000000.0,3075000000.0,,
1994-06-21,5.71,2406000000.0,5481000000.0,3075000000.0,,
1994-06-22,5.76,2406000000.0,5481000000.0,3075000000.0,,
1994-06-23,5.71,2406000000.0,5481000000.0,3075000000.0,,
1994-06-24,5.65,2406000000.0,5481000000.0,3075000000.0,,
1994-06-27,5.54,2406000000.0,5481000000.0,3075000000.0,,
1994-06-28,5.41,2406000000.0,5481000000.0,3075000000.0,,
1994-06-29,5.54,2406000000.0,5481000000.0,3075000000.0,,
1994-06-30,5.49,2406000000.0,5481000000.0,3075000000.0,,
1994-07-01,5.49,2406000000.0,5481000000.0,3075000000.0,,
1994-07-05,5.33,2406000000.0,5481000000.0,3075000000.0,,
1994-07-06,5.36,2406000000.0,5481000000.0,3075000000.0,,
1994-07-07,5.54,2406000000.0,5481000000.0,3075000000.0,,
1994-07-08,5.59,2406000000.0,5481000000.0,3075000000.0,,
1994-07-11,5.54,2406000000.0,5481000000.0,3075000000.0,,
1994-07-12,5.49,2406000000.0,5481000000.0,3075000000.0,,
1994-07-13,5.49,2406000000.0,5481000000.0,3075000000.0,,
1994-07-14,5.82,2406000000.0,5481000000.0,3075000000.0,,
1994-07-15,5.69,2406000000.0,5481000000.0,3075000000.0,,
1994-07-18,5.51,2406000000.0,5481000000.0,3075000000.0,,
1994-07-19,5.51,2406000000.0,5481000000.0,3075000000.0,,
1994-07-20,5.44,2406000000.0,5481000000.0,3075000000.0,,
1994-07-21,5.33,2406000000.0,5481000000.0,3075000000.0,,
1994-07-22,5.54,2406000000.0,5481000000.0,3075000000.0,,
1994-07-25,5.64,2406000000.0,5481000000.0,3075000000.0,,
1994-07-26,5.69,2406000000.0,5481000000.0,3075000000.0,,
1994-07-27,5.69,2406000000.0,5481000000.0,3075000000.0,,
1994-07-28,5.75,2406000000.0,5481000000.0,3075000000.0,,
1994-07-29,5.72,2406000000.0,5481000000.0,3075000000.0,,
1994-08-01,5.69,2406000000.0,5481000000.0,3075000000.0,,
1994-08-02,5.59,2406000000.0,5481000000.0,3075000000.0,,
1994-08-03,5.54,2406000000.0,5481000000.0,3075000000.0,,
1994-08-04,5.62,2406000000.0,5481000000.0,3075000000.0,,
1994-08-05,5.54,2406000000.0,5481000000.0,3075000000.0,,
1994-08-08,5.67,2406000000.0,5481000000.0,3075000000.0,,
1994-08-09,5.72,2406000000.0,5481000000.0,3075000000.0,,
1994-08-10,5.93,2406000000.0,5481000000.0,3075000000.0,,
1994-08-11,6.08,2406000000.0,5481000000.0,3075000000.0,,
1994-08-12,6.06,2406000000.0,5481000000.0,3075000000.0,,
1994-08-15,6.11,2406000000.0,5481000000.0,3075000000.0,,
1994-08-16,6.08,2406000000.0,5481000000.0,3075000000.0,,
1994-08-17,6.18,2406000000.0,5481000000.0,3075000000.0,,
1994-08-18,6.06,2406000000.0,5481000000.0,3075000000.0,,
1994-08-19,6.08,2406000000.0,5481000000.0,3075000000.0,,
1994-08-22,6.11,2406000000.0,5481000000.0,3075000000.0,,
1994-08-23,6.13,2406000000.0,5481000000.0,3075000000.0,,
1994-08-24,6.13,2406000000.0,5481000000.0,3075000000.0,,
1994-08-25,6.11,2406000000.0,5481000000.0,3075000000.0,,
1994-08-26,6.26,2406000000.0,5481000000.0,3075000000.0,,
1994-08-29,6.26,2406000000.0,5481000000.0,3075000000.0,,
1994-08-30,6.16,2406000000.0,5481000000.0,3075000000.0,,
1994-08-31,6.08,2406000000.0,5481000000.0,3075000000.0,,
1994-09-01,6.13,2406000000.0,5481000000.0,3075000000.0,,
1994-09-02,6.08,2406000000.0,5481000000.0,3075000000.0,,
1994-09-06,6.11,2406000000.0,5481000000.0,3075000000.0,,
1994-09-07,6.08,2406000000.0,5481000000.0,3075000000.0,,
1994-09-08,6.16,2406000000.0,5481000000.0,3075000000.0,,
1994-09-09,6.0,2406000000.0,5481000000.0,3075000000.0,,
1994-09-12,5.9,2406000000.0,5481000000.0,3075000000.0,,
1994-09-13,5.77,2406000000.0,5481000000.0,3075000000.0,,
1994-09-14,5.8,2406000000.0,5481000000.0,3075000000.0,,
1994-09-15,5.93,2406000000.0,5481000000.0,3075000000.0,,
1994-09-16,5.85,2406000000.0,5481000000.0,3075000000.0,,
1994-09-19,5.85,2406000000.0,5481000000.0,3075000000.0,,
1994-09-20,5.84,2406000000.0,5481000000.0,3075000000.0,,
1994-09-21,5.68,2406000000.0,5481000000.0,3075000000.0,,
1994-09-22,5.79,2406000000.0,5481000000.0,3075000000.0,,
1994-09-23,5.79,2406000000.0,5481000000.0,3075000000.0,,
1994-09-26,6.12,2406000000.0,5481000000.0,3075000000.0,,
1994-09-27,5.94,2406000000.0,5481000000.0,3075000000.0,,
1994-09-28,5.99,2406000000.0,5481000000.0,3075000000.0,,
1994-09-29,5.81,2406000000.0,5481000000.0,3075000000.0,,
1994-09-30,5.97,2406000000.0,5481000000.0,3075000000.0,,
1994-10-03,5.81,2406000000.0,5481000000.0,3075000000.0,,
1994-10-04,5.76,2406000000.0,5481000000.0,3075000000.0,,
1994-10-05,5.63,2406000000.0,5481000000.0,3075000000.0,,
1994-10-06,5.68,2406000000.0,5481000000.0,3075000000.0,,
1994-10-07,5.76,2406000000.0,5481000000.0,3075000000.0,,
1994-10-10,5.79,2406000000.0,5481000000.0,3075000000.0,,
1994-10-11,5.97,2406000000.0,5481000000.0,3075000000.0,,
1994-10-12,5.97,2406000000.0,5481000000.0,3075000000.0,,
1994-10-13,6.12,2406000000.0,5481000000.0,3075000000.0,,
1994-10-14,6.15,2406000000.0,5481000000.0,3075000000.0,,
1994-10-17,6.1,2406000000.0,5481000000.0,3075000000.0,,
1994-10-18,6.15,2406000000.0,5481000000.0,3075000000.0,,
1994-10-19,6.07,2406000000.0,5481000000.0,3075000000.0,,
1994-10-20,6.1,2406000000.0,5481000000.0,3075000000.0,,
1994-10-21,6.12,2406000000.0,5481000000.0,3075000000.0,,
1994-10-24,6.07,2406000000.0,5481000000.0,3075000000.0,,
1994-10-25,5.92,2406000000.0,5481000000.0,3075000000.0,,
1994-10-26,5.86,2406000000.0,5481000000.0,3075000000.0,,
1994-10-27,5.92,2406000000.0,5481000000.0,3075000000.0,,
1994-10-28,6.04,2406000000.0,5481000000.0,3075000000.0,,
1994-10-31,6.04,2406000000.0,5481000000.0,3075000000.0,,
1994-11-01,5.97,2406000000.0,5481000000.0,3075000000.0,,
1994-11-02,5.89,2406000000.0,5481000000.0,3075000000.0,,
1994-11-03,6.07,2406000000.0,5481000000.0,3075000000.0,,
1994-11-04,6.02,2406000000.0,5481000000.0,3075000000.0,,
1994-11-07,5.99,2406000000.0,5481000000.0,3075000000.0,,
1994-11-08,6.07,2406000000.0,5481000000.0,3075000000.0,,
1994-11-09,6.02,2406000000.0,5481000000.0,3075000000.0,,
1994-11-10,6.1,2406000000.0,5481000000.0,3075000000.0,,
1994-11-11,6.04,2406000000.0,5481000000.0,3075000000.0,,
1994-11-14,6.04,2406000000.0,5481000000.0,3075000000.0,,
1994-11-15,5.92,2406000000.0,5481000000.0,3075000000.0,,
1994-11-16,5.92,2406000000.0,5481000000.0,3075000000.0,,
1994-11-17,5.94,2406000000.0,5481000000.0,3075000000.0,,
1994-11-18,5.97,2406000000.0,5481000000.0,3075000000.0,,
1994-11-21,5.86,2406000000.0,5481000000.0,3075000000.0,,
1994-11-22,5.73,2406000000.0,5481000000.0,3075000000.0,,
1994-11-23,5.55,2406000000.0,5481000000.0,3075000000.0,,
1994-11-25,5.58,2406000000.0,5481000000.0,3075000000.0,,
1994-11-28,5.58,2406000000.0,5481000000.0,3075000000.0,,
1994-11-29,5.53,2406000000.0,5481000000.0,3075000000.0,,
1994-11-30,5.42,2406000000.0,5481000000.0,3075000000.0,,
1994-12-01,5.45,2406000000.0,5481000000.0,3075000000.0,,
1994-12-02,5.5,2406000000.0,5481000000.0,3075000000.0,,
1994-12-05,5.55,2406000000.0,5481000000.0,3075000000.0,,
1994-12-06,5.5,2406000000.0,5481000000.0,3075000000.0,,
1994-12-07,5.53,2406000000.0,5481000000.0,3075000000.0,,
1994-12-08,5.48,2406000000.0,5481000000.0,3075000000.0,,
1994-12-09,5.42,2406000000.0,5481000000.0,3075000000.0,,
1994-12-12,5.48,2406000000.0,5481000000.0,3075000000.0,,
1994-12-13,5.5,2406000000.0,5481000000.0,3075000000.0,,
1994-12-14,5.63,2406000000.0,5481000000.0,3075000000.0,,
1994-12-15,5.79,2406000000.0,5481000000.0,3075000000.0,,
1994-12-16,5.89,2406000000.0,5481000000.0,3075000000.0,,
1994-12-19,5.71,2406000000.0,5481000000.0,3075000000.0,,
1994-12-20,5.68,2406000000.0,5481000000.0,3075000000.0,,
1994-12-21,5.63,2406000000.0,5481000000.0,3075000000.0,,
1994-12-22,5.65,2406000000.0,5481000000.0,3075000000.0,,
1994-12-23,5.62,2406000000.0,5481000000.0,3075000000.0,,
1994-12-27,5.67,2406000000.0,5481000000.0,3075000000.0,,
1994-12-28,5.75,2406000000.0,5481000000.0,3075000000.0,,
1994-12-29,5.77,2406000000.0,5481000000.0,3075000000.0,,
1994-12-30,5.83,2406000000.0,5481000000.0,3075000000.0,,
1995-01-03,5.9,2406000000.0,5481000000.0,3075000000.0,,
1995-01-04,5.85,2406000000.0,5481000000.0,3075000000.0,,
1995-01-05,5.96,2406000000.0,5481000000.0,3075000000.0,,
1995-01-06,6.01,2406000000.0,5481000000.0,3075000000.0,,
1995-01-09,5.93,2406000000.0,5481000000.0,3075000000.0,,
1995-01-10,5.88,2406000000.0,5481000000.0,3075000000.0,,
1995-01-11,5.9,2406000000.0,5481000000.0,3075000000.0,,
1995-01-12,5.93,2406000000.0,5481000000.0,3075000000.0,,
1995-01-13,6.09,2406000000.0,5481000000.0,3075000000.0,,
1995-01-16,6.06,2406000000.0,5481000000.0,3075000000.0,,
1995-01-17,6.16,2406000000.0,5481000000.0,3075000000.0,,
1995-01-18,6.09,2406000000.0,5481000000.0,3075000000.0,,
1995-01-19,6.01,2406000000.0,5481000000.0,3075000000.0,,
1995-01-20,5.98,2406000000.0,5481000000.0,3075000000.0,,
1995-01-23,5.93,2406000000.0,5481000000.0,3075000000.0,,
1995-01-24,5.9,2406000000.0,5481000000.0,3075000000.0,,
1995-01-25,5.96,2406000000.0,5481000000.0,3075000000.0,,
1995-01-26,6.03,2406000000.0,5481000000.0,3075000000.0,,
1995-01-27,6.14,2406000000.0,5481000000.0,3075000000.0,,
1995-01-30,6.11,2406000000.0,5481000000.0,3075000000.0,,
1995-01-31,6.27,2406000000.0,5481000000.0,3075000000.0,,
1995-02-01,6.32,2406000000.0,5481000000.0,3075000000.0,,
1995-02-02,6.37,2406000000.0,5481000000.0,3075000000.0,,
1995-02-03,6.63,2406000000.0,5481000000.0,3075000000.0,,
1995-02-06,6.55,2406000000.0,5481000000.0,3075000000.0,,
1995-02-07,6.4,2406000000.0,5481000000.0,3075000000.0,,
1995-02-08,6.27,2406000000.0,5481000000.0,3075000000.0,,
1995-02-09,6.27,2406000000.0,5481000000.0,3075000000.0,,
1995-02-10,6.34,2406000000.0,5481000000.0,3075000000.0,,
1995-02-13,6.32,2406000000.0,5481000000.0,3075000000.0,,
1995-02-14,6.37,2406000000.0,5481000000.0,3075000000.0,,
1995-02-15,6.37,2406000000.0,5481000000.0,3075000000.0,,
1995-02-16,6.5,2406000000.0,5481000000.0,3075000000.0,,
1995-02-17,6.45,2406000000.0,5481000000.0,3075000000.0,,
1995-02-21,6.45,2406000000.0,5481000000.0,3075000000.0,,
1995-02-22,6.37,2406000000.0,5481000000.0,3075000000.0,,
1995-02-23,6.34,2406000000.0,5481000000.0,3075000000.0,,
1995-02-24,6.4,2406000000.0,5481000000.0,3075000000.0,,
1995-02-27,6.45,2406000000.0,5481000000.0,3075000000.0,,
1995-02-28,6.42,2406000000.0,5481000000.0,3075000000.0,,
1995-03-01,6.45,2406000000.0,5481000000.0,3075000000.0,,
1995-03-02,6.45,2406000000.0,5481000000.0,3075000000.0,,
1995-03-03,6.47,2406000000.0,5481000000.0,3075000000.0,,
1995-03-06,6.76,2406000000.0,5481000000.0,3075000000.0,,
1995-03-07,6.68,2406000000.0,5481000000.0,3075000000.0,,
1995-03-08,6.73,2406000000.0,5481000000.0,3075000000.0,,
1995-03-09,6.73,2406000000.0,5481000000.0,3075000000.0,,
1995-03-10,6.78,2406000000.0,5481000000.0,3075000000.0,,
1995-03-13,6.86,2406000000.0,5481000000.0,3075000000.0,,
1995-03-14,6.89,2406000000.0,5481000000.0,3075000000.0,,
1995-03-15,7.02,2406000000.0,5481000000.0,3075000000.0,,
1995-03-16,7.04,2406000000.0,5481000000.0,3075000000.0,,
1995-03-17,7.04,2406000000.0,5481000000.0,3075000000.0,,
1995-03-20,6.99,2406000000.0,5481000000.0,3075000000.0,,
1995-03-21,7.12,2406000000.0,5481000000.0,3075000000.0,,
1995-03-22,7.07,2406000000.0,5481000000.0,3075000000.0,,
1995-03-23,6.97,2406000000.0,5481000000.0,3075000000.0,,
1995-03-24,7.16,2406000000.0,5481000000.0,3075000000.0,,
1995-03-27,7.19,2406000000.0,5481000000.0,3075000000.0,,
1995-03-28,7.19,2406000000.0,5481000000.0,3075000000.0,,
1995-03-29,7.14,2406000000.0,5481000000.0,3075000000.0,,
1995-03-30,7.24,2406000000.0,5481000000.0,3075000000.0,,
1995-03-31,7.21,2406000000.0,5481000000.0,3075000000.0,,
1995-04-03,7.19,2406000000.0,5481000000.0,3075000000.0,,
1995-04-04,7.14,2406000000.0,5481000000.0,3075000000.0,,
1995-04-05,7.03,2406000000.0,5481000000.0,3075000000.0,,
1995-04-06,6.95,2406000000.0,5481000000.0,3075000000.0,,
1995-04-07,7.14,2406000000.0,5481000000.0,3075000000.0,,
1995-04-10,7.32,2406000000.0,5481000000.0,3075000000.0,,
1995-04-11,7.27,2406000000.0,5481000000.0,3075000000.0,,
1995-04-12,7.27,2406000000.0,5481000000.0,3075000000.0,,
1995-04-13,7.32,2406000000.0,5481000000.0,3075000000.0,,
1995-04-17,7.16,2406000000.0,5481000000.0,3075000000.0,,
1995-04-18,7.06,2406000000.0,5481000000.0,3075000000.0,,
1995-04-19,7.06,2406000000.0,5481000000.0,3075000000.0,,
1995-04-20,7.24,2406000000.0,5481000000.0,3075000000.0,,
1995-04-21,7.19,2406000000.0,5481000000.0,3075000000.0,,
1995-04-24,7.24,2406000000.0,5481000000.0,3075000000.0,,
1995-04-25,7.34,2406000000.0,5481000000.0,3075000000.0,,
1995-04-26,7.47,2406000000.0,5481000000.0,3075000000.0,,
1995-04-27,7.53,2406000000.0,5481000000.0,3075000000.0,,
1995-04-28,7.47,2406000000.0,5481000000.0,3075000000.0,,
1995-05-01,7.5,2406000000.0,5481000000.0,3075000000.0,,
1995-05-02,7.53,2406000000.0,5481000000.0,3075000000.0,,
1995-05-03,7.6,2406000000.0,5481000000.0,3075000000.0,,
1995-05-04,7.6,2406000000.0,5481000000.0,3075000000.0,,
1995-05-05,7.55,2406000000.0,5481000000.0,3075000000.0,,
1995-05-08,7.55,2406000000.0,5481000000.0,3075000000.0,,
1995-05-09,7.34,2406000000.0,5481000000.0,3075000000.0,,
1995-05-10,7.24,2406000000.0,5481000000.0,3075000000.0,,
1995-05-11,7.37,2406000000.0,5481000000.0,3075000000.0,,
1995-05-12,7.45,2406000000.0,5481000000.0,3075000000.0,,
1995-05-15,7.68,2406000000.0,5481000000.0,3075000000.0,,
1995-05-16,7.58,2406000000.0,5481000000.0,3075000000.0,,
1995-05-17,7.63,2406000000.0,5481000000.0,3075000000.0,,
1995-05-18,7.42,2406000000.0,5481000000.0,3075000000.0,,
1995-05-19,7.32,2406000000.0,5481000000.0,3075000000.0,,
1995-05-22,7.5,2406000000.0,5481000000.0,3075000000.0,,
1995-05-23,7.4,2406000000.0,5481000000.0,3075000000.0,,
1995-05-24,7.37,2406000000.0,5481000000.0,3075000000.0,,
