date,CI,CI_SHE,PB Ratio
2019-04-04,61765454079.99999,41028000000.0,1.505446380033148
2019-04-05,63544060480.0,41028000000.0,1.548797418348445
2019-04-08,64029830400.0,41028000000.0,1.5606373793506874
2019-04-09,64691548480.0,41028000000.0,1.5767658301647656
2019-04-10,64335827199.99999,41028000000.0,1.568095622501706
2019-04-11,62733168960.0,41028000000.0,1.5290330739982452
2019-04-12,61428857600.0,41028000000.0,1.4972423125670273
2019-04-15,62660494720.0,41028000000.0,1.5272617412498781
2019-04-16,57772195840.0,41028000000.0,1.4081163069123526
2019-04-17,55649343040.0,41028000000.0,1.3563747450521595
2019-04-18,56991904000.0,41028000000.0,1.3890977868772545
2019-04-22,56605583040.0,41028000000.0,1.3796817548990934
2019-04-23,58835534720.0,41028000000.0,1.434033701862143
2019-04-24,58988533120.0,41028000000.0,1.4377628234376523
2019-04-25,59979197760.0,41028000000.0,1.4619088856390758
2019-04-26,61558906240.0,41028000000.0,1.5004120659062103
2019-04-29,61455632319.99999,41028000000.0,1.4978949088427413
2019-04-30,60755664640.0,41028000000.0,1.480834177634786
2019-05-01,61964352000.0,41028000000.0,1.5102942380813102
2019-05-02,60518517120.0,42408000000.0,1.4270542614601018
2019-05-03,58456863680.00001,42408000000.0,1.3784395321637428
2019-05-06,60740364800.00001,42408000000.0,1.432285531031881
2019-05-07,59348079360.0,42408000000.0,1.39945480475382
2019-05-08,59864448960.0,42408000000.0,1.4116310356536503
2019-05-09,59615826560.00001,42408000000.0,1.4057684059611395
2019-05-10,60602666240.0,42408000000.0,1.4290385361252593
2019-05-13,60174270720.0,42408000000.0,1.4189367741935484
2019-05-14,59397803840.0,42408000000.0,1.4006273306923223
2019-05-15,59390153920.00001,42408000000.0,1.400446942086399
2019-05-16,58824059840.0,42408000000.0,1.3870981852480664
2019-05-17,59233330560.00001,42408000000.0,1.3967489756649691
2019-05-20,58778160319.99999,42408000000.0,1.3860158536125258
2019-05-21,59156831360.0,42408000000.0,1.3949450896057347
2019-05-22,58456863680.00001,42408000000.0,1.3784395321637428
2019-05-23,57378224960.0,42408000000.0,1.3530047387285418
2019-05-24,57175502079.99999,42408000000.0,1.3482244406715713
2019-05-28,56031839040.0,42408000000.0,1.3212563440860214
2019-05-29,56766231360.0,42408000000.0,1.338573650254669
2019-05-30,56605583040.0,42408000000.0,1.3347854895302773
2019-05-31,56617057920.00001,42408000000.0,1.3350560724391627
2019-06-03,57531223360.0,42408000000.0,1.35661251084701
2019-06-04,58923508800.00001,42408000000.0,1.389443237125071
2019-06-05,58831709760.0,42408000000.0,1.38727857385399
2019-06-06,58797285120.0,42408000000.0,1.3864668251273344
2019-06-07,60231645120.0,42408000000.0,1.420289688737974
2019-06-10,59879748800.00001,42408000000.0,1.4119918128654974
2019-06-11,59807074560.00001,42408000000.0,1.4102781211092248
2019-06-12,59696150720.0,42408000000.0,1.4076624863233351
2019-06-13,60476442560.00001,42408000000.0,1.4260621241275233
2019-06-14,60591191360.0,42408000000.0,1.4287679532163742
2019-06-17,60858938560.00001,42408000000.0,1.435081554423694
2019-06-18,61138160640.0,42408000000.0,1.441665738539898
2019-06-19,61275859199.99999,42408000000.0,1.4449127334465193
2019-06-20,61103736000.0,42408000000.0,1.4408539898132429
2019-06-21,61639230400.0,42408000000.0,1.4534811922278816
2019-06-24,61375308160.0,42408000000.0,1.4472577853235238
2019-06-25,61229959680.00001,42408000000.0,1.4438304018109793
2019-06-26,60017447360.0,42408000000.0,1.4152388077721185
2019-06-27,60392293439.99999,42408000000.0,1.4240778494623654
2019-06-28,60262244800.00001,42408000000.0,1.4210112431616677
2019-07-01,60498196250.0,42408000000.0,1.4265750860686663
2019-07-02,61664334710.0,42408000000.0,1.4540731633182418
2019-07-03,62815229530.00001,42408000000.0,1.481211788577627
2019-07-05,62285513040.0,42408000000.0,1.4687208319185059
2019-07-08,61633847429.99999,42408000000.0,1.4533542593378606
2019-07-09,60871665429.99999,42408000000.0,1.435381659828334
2019-07-10,61168916410.0,42408000000.0,1.4423909736370497
2019-07-11,66820495940.0,42408000000.0,1.5756577990001885
2019-07-12,68295318110.0,42408000000.0,1.6104347790511224
2019-07-15,67464539730.0,42408000000.0,1.5908446455857386
2019-07-16,68581136360.0,42408000000.0,1.617174503867195
2019-07-17,68017121679.99999,42408000000.0,1.6038747802301452
2019-07-18,67430241540.0,42408000000.0,1.59003587860781
2019-07-19,66191695790.0,42408000000.0,1.5608304044048293
2019-07-22,65017935510.00001,42408000000.0,1.5331526011601586
2019-07-23,65585761100.0,42408000000.0,1.5465421877947556
2019-07-24,65273266480.0,42408000000.0,1.53917342199585
2019-07-25,63470706050.00001,42408000000.0,1.4966682241558198
2019-07-26,63756524300.00001,42408000000.0,1.5034079489718923
2019-07-29,65639113840.0,42408000000.0,1.5478002697604225
2019-07-30,65642924750.0,42408000000.0,1.5478901327579702
2019-07-31,64754982719.99999,42408000000.0,1.5269520543293715
2019-08-01,63855607960.0,43815000000.0,1.457391486020769
2019-08-02,62719956780.00001,43815000000.0,1.431472253337898
2019-08-05,60593469000.0,43815000000.0,1.382938925025676
2019-08-06,62392218520.0,43815000000.0,1.4239922063220358
2019-08-07,63444029679.99999,43815000000.0,1.4479979386055002
2019-08-08,63489760600.0,43815000000.0,1.4490416660960859
2019-08-09,64747360900.0,43815000000.0,1.4777441720871847
2019-08-12,63112480510.00001,43815000000.0,1.4404309142987564
2019-08-13,64583491770.0,43815000000.0,1.4740041485792537
2019-08-14,61043156380.0,43815000000.0,1.393202245349766
2019-08-15,60860232699.99999,43815000000.0,1.3890273353874243
2019-08-16,61447112840.0,43815000000.0,1.4024218381832705
2019-08-19,62110211179.99999,43815000000.0,1.417555886796759
2019-08-20,61412814650.0,43815000000.0,1.4016390425653316
2019-08-21,61866312940.0,43815000000.0,1.4119893401803036
2019-08-22,59366355980.0,43815000000.0,1.3549322373616342
2019-08-23,58421250300.00001,43815000000.0,1.333361869222869
2019-08-26,58272624810.0,43815000000.0,1.3299697548784664
2019-08-27,55742180570.00001,43815000000.0,1.2722168337327402
2019-08-28,56191867949.99999,43815000000.0,1.2824801540568296
2019-08-29,58116377500.0,43815000000.0,1.3264036859522994
2019-08-30,58676581270.0,43815000000.0,1.3391893477119707
2019-09-03,59065294090.0,43815000000.0,1.3480610313819468
2019-09-04,58284057540.0,43815000000.0,1.3302306867511127
2019-09-05,57544741000.0,43815000000.0,1.3133570923199818
2019-09-06,58611795800.00001,43815000000.0,1.337710733766975
2019-09-09,61797716560.0,43815000000.0,1.4104237489444253
2019-09-10,62876204090.0,43815000000.0,1.4350383222640648
2019-09-11,61694821989.99999,43815000000.0,1.4080753620906081
2019-09-12,60585847179.99999,43815000000.0,1.3827649704439118
2019-09-13,61298487350.0,43815000000.0,1.399029723838868
2019-09-16,63070560500.0,43815000000.0,1.439474164099053
2019-09-17,61546196500.0,43815000000.0,1.4046832477462057
2019-09-18,61142240040.0,43815000000.0,1.395463654912701
2019-09-19,62769498610.0,43815000000.0,1.4326029581193656
2019-09-20,61500465580.0,43815000000.0,1.4036395202556202
2019-09-23,61031723650.0,43815000000.0,1.3929413134771198
2019-09-24,60178079810.0,43815000000.0,1.3734584003195254
2019-09-25,59152945020.0,43815000000.0,1.3500615090722354
2019-09-26,57083620890.0,43815000000.0,1.3028328401232454
2019-09-27,56965482679.99999,43815000000.0,1.3001365441058996
2019-09-30,57845802890.0,43815000000.0,1.3202282982996691
2019-10-01,57135871310.0,43815000000.0,1.3040253636882346
2019-10-02,56683889080.0,43815000000.0,1.2937096674654798
2019-10-03,56444604370.00001,43815000000.0,1.2882484165240216
2019-10-04,57253614580.0,43815000000.0,1.3067126458975238
2019-10-07,56668696399.99999,43815000000.0,1.2933629213739586
2019-10-08,55905264230.0,43815000000.0,1.27593893027502
2019-10-09,56816825030.0,43815000000.0,1.2967436957662901
2019-10-10,57287798110.00001,43815000000.0,1.3074928246034465
2019-10-11,57884110800.0,43815000000.0,1.321102608695652
2019-10-14,57572660860.00001,43815000000.0,1.3139943138194683
2019-10-15,60831490720.0,43815000000.0,1.3883713504507589
2019-10-16,61329050990.0,43815000000.0,1.399727284948077
2019-10-17,62582447090.00001,43815000000.0,1.4283338374985737
2019-10-18,63383860960.0,43815000000.0,1.4466246938263152
2019-10-21,63330686580.0,43815000000.0,1.4454110825059912
2019-10-22,64713220460.0,43815000000.0,1.4769649768344175
2019-10-23,65674157470.0,43815000000.0,1.4988966671231314
2019-10-24,64610669870.00001,43815000000.0,1.4746244407166498
2019-10-25,65134817330.0,43815000000.0,1.4865871808741298
2019-10-28,66388213430.0,43815000000.0,1.5151937334246264
2019-10-29,67599829659.99999,43815000000.0,1.5428467342234393
2019-10-30,67014911480.0,43815000000.0,1.5294970096998746
2019-10-31,67782141820.0,44696000000.0,1.5165147176481117
2019-11-01,68180949670.0,44696000000.0,1.5254373919366386
2019-11-04,69552089040.0,44696000000.0,1.556114395919098
2019-11-05,69069721450.0,44696000000.0,1.5453222089224987
2019-11-06,69555887210.0,44696000000.0,1.5561993737694648
2019-11-07,70395282780.0,44696000000.0,1.5749794787005549
2019-11-08,71481559400.0,44696000000.0,1.5992831439054949
2019-11-11,71086549720.0,44696000000.0,1.5904454474673348
2019-11-12,71774018490.0,44696000000.0,1.605826438383748
2019-11-13,72260184250.0,44696000000.0,1.616703603230714
2019-11-14,72051284900.0,44696000000.0,1.6120298214605333
2019-11-15,74447930170.0,44696000000.0,1.665650845042062
2019-11-18,75348096460.0,44696000000.0,1.6857905955790227
2019-11-19,75970996340.0,44696000000.0,1.6997269630391982
2019-11-20,75929216470.0,44696000000.0,1.698792206685162
2019-11-21,76422978570.0,44696000000.0,1.709839327232862
2019-11-22,76666061450.0,44696000000.0,1.715277909656345
2019-11-25,77433291790.0,44696000000.0,1.7324434354304636
2019-11-26,76103932290.0,44696000000.0,1.7027011878020404
2019-11-27,75974794510.0,44696000000.0,1.699811940889565
2019-11-29,75933014640.0,44696000000.0,1.6988771845355288
2019-12-02,74801159980.0,44696000000.0,1.6735537851261857
2019-12-03,74189654610.0,44696000000.0,1.6598723512171112
2019-12-04,74725196580.0,44696000000.0,1.6718542281188473
2019-12-05,74288407030.0,44696000000.0,1.6620817753266512
2019-12-06,75556995810.0,44696000000.0,1.6904643773492034
2019-12-09,74425141150.0,44696000000.0,1.6651409779398605
2019-12-10,72814717070.0,44696000000.0,1.629110369384285
2019-12-11,72829909750.0,44696000000.0,1.6294502807857527
2019-12-12,73517378520.0,44696000000.0,1.6448312717021658
2019-12-13,72115853790.0,44696000000.0,1.613474444916771
2019-12-16,74113691210.0,44696000000.0,1.6581727942097726
2019-12-17,73502185840.0,44696000000.0,1.644491360300698
2019-12-18,75279729400.0,44696000000.0,1.684260994272418
2019-12-19,75477234240.0,44696000000.0,1.6886798424914982
2019-12-20,77706760030.0,44696000000.0,1.7385618406568821
2019-12-23,78420815990.0,44696000000.0,1.7545376765258636
2019-12-24,77486466170.0,44696000000.0,1.7336331253356005
2019-12-26,77626998460.0,44696000000.0,1.7367773057991767
2019-12-27,77482668000.0,44696000000.0,1.7335481474852337
2019-12-30,77091456490.0,44696000000.0,1.7247954288974405
2019-12-31,77668778330.0,44696000000.0,1.7377120621532127
2020-01-02,77040839860.0,44696000000.0,1.7236629644710937
2020-01-03,76379222420.0,44696000000.0,1.7088603548415966
2020-01-06,77785159480.0,44696000000.0,1.7403159003042779
2020-01-07,78164837670.0,44696000000.0,1.7488105796939324
2020-01-08,79473035790.0,44696000000.0,1.7780793760068014
2020-01-09,79262521150.0,44696000000.0,1.7733694547610523
2020-01-10,79048247320.0,44696000000.0,1.7685754277787722
2020-01-13,76503275690.0,44696000000.0,1.7116358441471273
2020-01-14,77134819610.0,44696000000.0,1.7257656078843744
2020-01-15,78277613370.0,44696000000.0,1.7513337517898693
2020-01-16,79300113050.0,44696000000.0,1.7742105121263647
2020-01-17,79890305880.0,44696000000.0,1.7874151127617683
2020-01-21,80070747000.0,44696000000.0,1.7914521881152676
2020-01-22,79416647940.0,44696000000.0,1.776817789958833
2020-01-23,79957971300.0,44696000000.0,1.7889290160193305
2020-01-24,77443073190.0,44696000000.0,1.7326622782799355
2020-01-27,75165004050.0,44696000000.0,1.6816942019420082
2020-01-28,77187448270.0,44696000000.0,1.7269430881958117
2020-01-29,76138634260.0,44696000000.0,1.7034775877035977
2020-01-30,74052283810.0,44696000000.0,1.6567989039287632
2020-01-31,72319297220.0,44696000000.0,1.6180261593878646
2020-02-03,72089986630.0,44696000000.0,1.6128957094594594
2020-02-04,74003414340.0,44696000000.0,1.6557055293538572
2020-02-05,77619755120.0,44696000000.0,1.7366152478969035
2020-02-06,79642199340.0,44696000000.0,1.781864134150707
2020-02-07,78536997480.0,44696000000.0,1.7571370476105244
2020-02-10,79063284080.0,44696000000.0,1.768911850724897
2020-02-11,80890250420.0,44696000000.0,1.8097872386790765
2020-02-12,83664532640.0,44696000000.0,1.8718572722391265
2020-02-13,83412666910.0,44696000000.0,1.866222187891534
2020-02-14,82829992460.0,44696000000.0,1.8531857987291929
2020-02-18,83435222050.0,44696000000.0,1.8667268223107214
2020-02-19,83243503360.0,44696000000.0,1.8624374297476285
2020-02-20,82856306790.0,44696000000.0,1.8537745388849114
2020-02-21,81645847610.0,44696000000.0,1.8266924917218543
2020-02-24,75319130840.0,44696000000.0,1.6851425371397888
2020-02-25,72086227440.0,44696000000.0,1.6128116037229283
2020-02-26,71018617480.0,44696000000.0,1.588925574548058
2020-02-27,68390943670.0,45338000000.0,1.5084684739070977
2020-02-28,68770621860.0,45338000000.0,1.5168428660284972
2020-03-02,73056098460.0,45338000000.0,1.6113657077947858
2020-03-03,71142670750.0,45338000000.0,1.5691620880938726
2020-03-04,78770067260.0,45338000000.0,1.737396163483171
2020-03-05,75533404670.0,45338000000.0,1.666006543517579
2020-03-06,73499682880.0,45338000000.0,1.6211496510653316
2020-03-09,68266890400.0,45338000000.0,1.5057322863822842
2020-03-10,74345500630.0,45338000000.0,1.6398054750981517
2020-03-11,70383314370.0,45338000000.0,1.5524133038510741
2020-03-12,61752214130.00001,45338000000.0,1.3620409839428296
2020-03-13,67616550530.0,45338000000.0,1.4913880305703824
2020-03-16,56647234110.0,45338000000.0,1.249442721558075
2020-03-17,58301277710.0,45338000000.0,1.2859252218889232
2020-03-18,53722584290.0,45338000000.0,1.1849350277912567
2020-03-19,55079651880.00001,45338000000.0,1.2148672610172484
2020-03-20,53414330710.0,45338000000.0,1.1781360163659624
2020-03-23,48892025140.0,45338000000.0,1.078389543870484
2020-03-24,55335276799.99999,45338000000.0,1.2205054656138337
2020-03-25,58951617580.0,45338000000.0,1.300269477700825
2020-03-26,63733307260.0,45338000000.0,1.4057370695663682
2020-03-27,60631975510.0,45338000000.0,1.3373323814460276
2020-03-30,67011320940.0,45338000000.0,1.4780387520402312
2020-03-31,66378538020.0,45338000000.0,1.4640817420265562
2020-04-01,64838771730.0,45338000000.0,1.430119805240637
2020-04-02,63242809590.0,45338000000.0,1.3949183817107063
2020-04-03,61380853760.0,45338000000.0,1.3538500542591203
2020-04-06,64996120110.0,45338000000.0,1.4335903681238695
2020-04-07,66374791629.99999,45338000000.0,1.4639991095769551
2020-04-08,69765274580.0,45338000000.0,1.538781476465658
2020-04-09,68120609370.00001,45338000000.0,1.5025058310909172
2020-04-13,66490929719.99999,45338000000.0,1.4665607155145792
2020-04-14,69540491180.0,45338000000.0,1.5338235294896114
2020-04-15,68409081400.0,45338000000.0,1.508868529710177
2020-04-16,73185728650.0,45338000000.0,1.6142249029511668
2020-04-17,72728669070.0,45338000000.0,1.604143744099872
2020-04-20,70694379300.0,45338000000.0,1.5592743239666504
2020-04-21,66652024490.0,45338000000.0,1.4701139108474128
2020-04-22,68405335010.0,45338000000.0,1.508785897260576
2020-04-23,69038474920.0,45338000000.0,1.5227507812431074
2020-04-24,70507059800.0,45338000000.0,1.5551427014866117
2020-04-27,72234145590.0,45338000000.0,1.5932362607525696
2020-04-28,71027808010.0,45338000000.0,1.5666286119811197
2020-04-29,73380540930.0,45338000000.0,1.6185217903304072
2020-04-30,73346823420.0,45338000000.0,1.6177780982840002
2020-05-01,70091210510.0,45338000000.0,1.5459704995809256
2020-05-04,69162105790.0,45338000000.0,1.525477652079933
2020-05-05,71327519210.0,45338000000.0,1.5732392079491817
2020-05-06,68720031770.0,45338000000.0,1.5157270230270414
2020-05-07,69001011020.0,45079000000.0,1.5306686266332439
2020-05-08,70907923530.0,45079000000.0,1.5729701974311763
2020-05-11,70803024610.0,45079000000.0,1.5706431955012312
2020-05-12,71016568840.0,45079000000.0,1.5753803065729053
2020-05-13,67813405390.0,45079000000.0,1.5043236404977927
2020-05-14,69105909940.0,45079000000.0,1.5329956285631892
2020-05-15,71237605850.0,45079000000.0,1.580283632068147
2020-05-18,72496392890.0,45079000000.0,1.6082076552274895
2020-05-19,71848267420.0,45079000000.0,1.5938301075888994
2020-05-20,70533284530.0,45079000000.0,1.5646594762528006
2020-05-21,70686886520.0,45079000000.0,1.5680668719359347
2020-05-22,70806771000.0,45079000000.0,1.570726302713015
2020-05-26,73399272880.0,45079000000.0,1.628236493267375
2020-05-27,74725494940.0,45079000000.0,1.6576564462388252
2020-05-28,75141344230.0,45079000000.0,1.6668813467468222
2020-05-29,73923767480.0,45079000000.0,1.6398715029171012
2020-06-01,74215985900.0,45079000000.0,1.6463538654362342
2020-06-02,75418577090.0,45079000000.0,1.6730312804188203
2020-06-03,75437309040.0,45079000000.0,1.6734468164777392
2020-06-04,75823187210.0,45079000000.0,1.682006859291466
2020-06-05,78479377720.0,45079000000.0,1.7409298724461502
2020-06-10,78299551000.0,45079000000.0,1.7369407262805296
2020-06-15,70106196070.0,45079000000.0,1.5551852541094522
2020-06-16,72312819780.0,45079000000.0,1.6041354018500853
2020-06-17,71855760200.0,45079000000.0,1.593996322012467
2020-06-18,71173917220.0,45079000000.0,1.5788708094678232
2020-06-19,71705904600.0,45079000000.0,1.5906720335411166
2020-06-22,71323772820.0,45079000000.0,1.5821950979391735
2020-06-23,72046826090.0,45079000000.0,1.5982347898134386
2020-06-24,68922336830.0,45079000000.0,1.528923375185785
2020-06-25,69488041720.0,45079000000.0,1.5414725641651323
2020-06-26,69330693340.0,45079000000.0,1.5379820612702144
2020-06-29,70263544450.0,45079000000.0,1.55867575700437
2020-06-30,70301008350.0,45079000000.0,1.5595068291222076
2020-07-01,71368729500.0,45079000000.0,1.5831923844805786
2020-07-02,71364983110.0,45079000000.0,1.5831092772687947
2020-07-06,70930401870.0,45079000000.0,1.5734688407018789
2020-07-07,68203029950.00001,45079000000.0,1.5129667905233037
2020-07-08,67464991120.00001,45079000000.0,1.4965946698019035
2020-07-09,65149722100.0,45079000000.0,1.4452344129195414
2020-07-10,65764127437.527,45079000000.0,1.4588639374770291
2020-07-13,66449717556.80499,45079000000.0,1.474072573854899
2020-07-14,68247985880.722,45079000000.0,1.5139640604432663
2020-07-15,67824641937.527,45079000000.0,1.5045729039580957
2020-07-16,67435020000.0,45079000000.0,1.4959298121076332
2020-07-17,67363837840.722,45079000000.0,1.4943507584622995
2020-07-20,65884014914.63901,45079000000.0,1.4615234347398791
2020-07-21,66798134823.917,45079000000.0,1.481801611036558
2020-07-22,66284875647.527,45079000000.0,1.4704158399149716
2020-07-23,67105335806.80499,45079000000.0,1.4886163359170566
2020-07-24,67817153278.556,45079000000.0,1.5044067809524613
2020-07-27,65749144500.0,45079000000.0,1.4585315668049423
2020-07-28,65842804250.0,45079000000.0,1.4606092470995364
2020-07-29,68109371323.917,45079000000.0,1.510889135160873
2020-07-30,66861822704.639,45079000000.0,1.4832144170154395
2020-07-31,64696409659.278,45079000000.0,1.435178456915149
2020-08-03,64812547000.0,45079000000.0,1.4377547638590031
2020-08-04,64999866500.0,45079000000.0,1.4419101244481909
2020-08-05,65513120056.80499,45079000000.0,1.4532957709089596
2020-08-06,63848640842.426,45079000000.0,1.416372165363606
