date,close price,AEE_SHE,AEE_TA,AEE_TL,market cap,PB Ratio
1998-05-27,38.25,3207000000.0,8797000000.0,5591000000.0,,
1998-05-28,38.69,3207000000.0,8797000000.0,5591000000.0,,
1998-05-29,39.13,3207000000.0,8797000000.0,5591000000.0,,
1998-06-01,40.56,3207000000.0,8797000000.0,5591000000.0,,
1998-06-02,40.38,3207000000.0,8797000000.0,5591000000.0,,
1998-06-03,40.5,3207000000.0,8797000000.0,5591000000.0,,
1998-06-04,40.31,3207000000.0,8797000000.0,5591000000.0,,
1998-06-05,40.88,3207000000.0,8797000000.0,5591000000.0,,
1998-06-08,39.81,3207000000.0,8797000000.0,5591000000.0,,
1998-06-09,39.38,3207000000.0,8797000000.0,5591000000.0,,
1998-06-10,40.13,3207000000.0,8797000000.0,5591000000.0,,
1998-06-11,40.31,3207000000.0,8797000000.0,5591000000.0,,
1998-06-12,40.13,3207000000.0,8797000000.0,5591000000.0,,
1998-06-15,39.81,3207000000.0,8797000000.0,5591000000.0,,
1998-06-16,39.81,3207000000.0,8797000000.0,5591000000.0,,
1998-06-17,39.56,3207000000.0,8797000000.0,5591000000.0,,
1998-06-18,40.19,3207000000.0,8797000000.0,5591000000.0,,
1998-06-19,39.69,3207000000.0,8797000000.0,5591000000.0,,
1998-06-22,39.69,3207000000.0,8797000000.0,5591000000.0,,
1998-06-23,39.75,3207000000.0,8797000000.0,5591000000.0,,
1998-06-24,39.63,3207000000.0,8797000000.0,5591000000.0,,
1998-06-25,39.38,3207000000.0,8797000000.0,5591000000.0,,
1998-06-26,39.44,3207000000.0,8797000000.0,5591000000.0,,
1998-06-29,39.88,3207000000.0,8797000000.0,5591000000.0,,
1998-06-30,39.75,3207000000.0,8797000000.0,5591000000.0,,
1998-07-01,40.31,3207000000.0,8797000000.0,5591000000.0,,
1998-07-02,40.38,3207000000.0,8797000000.0,5591000000.0,,
1998-07-06,40.19,3207000000.0,8797000000.0,5591000000.0,,
1998-07-07,40.25,3207000000.0,8797000000.0,5591000000.0,,
1998-07-08,40.31,3207000000.0,8797000000.0,5591000000.0,,
1998-07-09,40.13,3207000000.0,8797000000.0,5591000000.0,,
1998-07-10,39.88,3207000000.0,8797000000.0,5591000000.0,,
1998-07-13,39.44,3207000000.0,8797000000.0,5591000000.0,,
1998-07-14,39.63,3207000000.0,8797000000.0,5591000000.0,,
1998-07-15,39.5,3207000000.0,8797000000.0,5591000000.0,,
1998-07-16,39.31,3207000000.0,8797000000.0,5591000000.0,,
1998-07-17,39.31,3207000000.0,8797000000.0,5591000000.0,,
1998-07-20,39.06,3207000000.0,8797000000.0,5591000000.0,,
1998-07-21,39.0,3207000000.0,8797000000.0,5591000000.0,,
1998-07-22,39.5,3207000000.0,8797000000.0,5591000000.0,,
1998-07-23,39.0,3207000000.0,8797000000.0,5591000000.0,,
1998-07-24,38.88,3207000000.0,8797000000.0,5591000000.0,,
1998-07-27,38.94,3207000000.0,8797000000.0,5591000000.0,,
1998-07-28,38.5,3207000000.0,8797000000.0,5591000000.0,,
1998-07-29,38.31,3207000000.0,8797000000.0,5591000000.0,,
1998-07-30,38.5,3207000000.0,8797000000.0,5591000000.0,,
1998-07-31,37.81,3207000000.0,8797000000.0,5591000000.0,,
1998-08-03,38.31,3207000000.0,8797000000.0,5591000000.0,,
1998-08-04,37.38,3207000000.0,8797000000.0,5591000000.0,,
1998-08-05,37.75,3207000000.0,8797000000.0,5591000000.0,,
1998-08-06,37.63,3207000000.0,8797000000.0,5591000000.0,,
1998-08-07,38.06,3207000000.0,8797000000.0,5591000000.0,,
1998-08-10,38.13,3207000000.0,8797000000.0,5591000000.0,,
1998-08-11,37.88,3207000000.0,8797000000.0,5591000000.0,,
1998-08-12,39.06,3207000000.0,8797000000.0,5591000000.0,,
1998-08-13,38.56,3203000000.0,8880000000.0,5677000000.0,,
1998-08-14,38.69,3203000000.0,8880000000.0,5677000000.0,,
1998-08-17,39.13,3203000000.0,8880000000.0,5677000000.0,,
1998-08-18,39.0,3203000000.0,8880000000.0,5677000000.0,,
1998-08-19,38.81,3203000000.0,8880000000.0,5677000000.0,,
1998-08-20,38.75,3203000000.0,8880000000.0,5677000000.0,,
1998-08-21,39.5,3203000000.0,8880000000.0,5677000000.0,,
1998-08-24,39.94,3203000000.0,8880000000.0,5677000000.0,,
1998-08-25,39.88,3203000000.0,8880000000.0,5677000000.0,,
1998-08-26,40.13,3203000000.0,8880000000.0,5677000000.0,,
1998-08-27,39.63,3203000000.0,8880000000.0,5677000000.0,,
1998-08-28,39.5,3203000000.0,8880000000.0,5677000000.0,,
1998-08-31,39.56,3203000000.0,8880000000.0,5677000000.0,,
1998-09-01,39.88,3203000000.0,8880000000.0,5677000000.0,,
1998-09-02,39.0,3203000000.0,8880000000.0,5677000000.0,,
1998-09-03,38.81,3203000000.0,8880000000.0,5677000000.0,,
1998-09-04,39.0,3203000000.0,8880000000.0,5677000000.0,,
1998-09-08,39.19,3203000000.0,8880000000.0,5677000000.0,,
1998-09-09,39.13,3203000000.0,8880000000.0,5677000000.0,,
1998-09-10,39.0,3203000000.0,8880000000.0,5677000000.0,,
1998-09-11,39.5,3203000000.0,8880000000.0,5677000000.0,,
1998-09-14,39.56,3203000000.0,8880000000.0,5677000000.0,,
1998-09-15,39.94,3203000000.0,8880000000.0,5677000000.0,,
1998-09-16,40.31,3203000000.0,8880000000.0,5677000000.0,,
1998-09-17,40.0,3203000000.0,8880000000.0,5677000000.0,,
1998-09-18,40.31,3203000000.0,8880000000.0,5677000000.0,,
1998-09-21,40.44,3203000000.0,8880000000.0,5677000000.0,,
1998-09-22,41.19,3203000000.0,8880000000.0,5677000000.0,,
1998-09-23,41.38,3203000000.0,8880000000.0,5677000000.0,,
1998-09-24,40.75,3203000000.0,8880000000.0,5677000000.0,,
1998-09-25,40.81,3203000000.0,8880000000.0,5677000000.0,,
1998-09-28,41.31,3203000000.0,8880000000.0,5677000000.0,,
1998-09-29,41.88,3203000000.0,8880000000.0,5677000000.0,,
1998-09-30,41.94,3203000000.0,8880000000.0,5677000000.0,,
1998-10-01,42.56,3203000000.0,8880000000.0,5677000000.0,,
1998-10-02,43.25,3203000000.0,8880000000.0,5677000000.0,,
1998-10-05,43.94,3203000000.0,8880000000.0,5677000000.0,,
1998-10-06,43.81,3203000000.0,8880000000.0,5677000000.0,,
1998-10-07,43.44,3203000000.0,8880000000.0,5677000000.0,,
1998-10-08,43.19,3203000000.0,8880000000.0,5677000000.0,,
1998-10-09,42.0,3203000000.0,8880000000.0,5677000000.0,,
1998-10-12,39.81,3203000000.0,8880000000.0,5677000000.0,,
1998-10-13,40.13,3203000000.0,8880000000.0,5677000000.0,,
1998-10-14,41.06,3203000000.0,8880000000.0,5677000000.0,,
1998-10-15,41.88,3203000000.0,8880000000.0,5677000000.0,,
1998-10-16,40.88,3203000000.0,8880000000.0,5677000000.0,,
1998-10-19,40.69,3203000000.0,8880000000.0,5677000000.0,,
1998-10-20,39.88,3203000000.0,8880000000.0,5677000000.0,,
1998-10-21,39.81,3203000000.0,8880000000.0,5677000000.0,,
1998-10-22,40.06,3203000000.0,8880000000.0,5677000000.0,,
1998-10-23,39.44,3203000000.0,8880000000.0,5677000000.0,,
1998-10-26,39.56,3203000000.0,8880000000.0,5677000000.0,,
1998-10-27,39.63,3203000000.0,8880000000.0,5677000000.0,,
1998-10-28,39.94,3203000000.0,8880000000.0,5677000000.0,,
1998-10-29,39.88,3203000000.0,8880000000.0,5677000000.0,,
1998-10-30,39.94,3203000000.0,8880000000.0,5677000000.0,,
1998-11-02,40.38,3203000000.0,8880000000.0,5677000000.0,,
1998-11-03,40.5,3203000000.0,8880000000.0,5677000000.0,,
1998-11-04,40.38,3203000000.0,8880000000.0,5677000000.0,,
1998-11-05,40.75,3203000000.0,8880000000.0,5677000000.0,,
1998-11-06,40.75,3203000000.0,8880000000.0,5677000000.0,,
1998-11-09,40.69,3203000000.0,8880000000.0,5677000000.0,,
1998-11-10,41.31,3203000000.0,8880000000.0,5677000000.0,,
1998-11-11,40.88,3203000000.0,8880000000.0,5677000000.0,,
1998-11-12,40.94,3203000000.0,8880000000.0,5677000000.0,,
1998-11-13,41.19,3203000000.0,8880000000.0,5677000000.0,,
1998-11-16,41.69,3353000000.0,9122000000.0,5770000000.0,,
1998-11-17,41.63,3353000000.0,9122000000.0,5770000000.0,,
1998-11-18,41.5,3353000000.0,9122000000.0,5770000000.0,,
1998-11-19,41.19,3353000000.0,9122000000.0,5770000000.0,,
1998-11-20,41.44,3353000000.0,9122000000.0,5770000000.0,,
1998-11-23,41.38,3353000000.0,9122000000.0,5770000000.0,,
1998-11-24,41.44,3353000000.0,9122000000.0,5770000000.0,,
1998-11-25,41.69,3353000000.0,9122000000.0,5770000000.0,,
1998-11-27,41.69,3353000000.0,9122000000.0,5770000000.0,,
1998-11-30,41.19,3353000000.0,9122000000.0,5770000000.0,,
1998-12-01,41.19,3353000000.0,9122000000.0,5770000000.0,,
1998-12-02,41.5,3353000000.0,9122000000.0,5770000000.0,,
1998-12-03,41.5,3353000000.0,9122000000.0,5770000000.0,,
1998-12-04,42.0,3353000000.0,9122000000.0,5770000000.0,,
1998-12-07,41.88,3353000000.0,9122000000.0,5770000000.0,,
1998-12-08,41.75,3353000000.0,9122000000.0,5770000000.0,,
1998-12-09,41.94,3353000000.0,9122000000.0,5770000000.0,,
1998-12-10,41.56,3353000000.0,9122000000.0,5770000000.0,,
1998-12-11,42.0,3353000000.0,9122000000.0,5770000000.0,,
1998-12-14,41.75,3353000000.0,9122000000.0,5770000000.0,,
1998-12-15,41.69,3353000000.0,9122000000.0,5770000000.0,,
1998-12-16,42.0,3353000000.0,9122000000.0,5770000000.0,,
1998-12-17,42.81,3353000000.0,9122000000.0,5770000000.0,,
1998-12-18,43.06,3353000000.0,9122000000.0,5770000000.0,,
1998-12-21,43.13,3353000000.0,9122000000.0,5770000000.0,,
1998-12-22,42.56,3353000000.0,9122000000.0,5770000000.0,,
1998-12-23,42.56,3353000000.0,9122000000.0,5770000000.0,,
1998-12-24,42.31,3353000000.0,9122000000.0,5770000000.0,,
1998-12-28,42.38,3353000000.0,9122000000.0,5770000000.0,,
1998-12-29,42.5,3353000000.0,9122000000.0,5770000000.0,,
1998-12-30,42.38,3353000000.0,9122000000.0,5770000000.0,,
1998-12-31,42.69,3353000000.0,9122000000.0,5770000000.0,,
1999-01-04,42.69,3353000000.0,9122000000.0,5770000000.0,,
1999-01-05,42.31,3353000000.0,9122000000.0,5770000000.0,,
1999-01-06,42.25,3353000000.0,9122000000.0,5770000000.0,,
1999-01-07,41.88,3353000000.0,9122000000.0,5770000000.0,,
1999-01-08,41.5,3353000000.0,9122000000.0,5770000000.0,,
1999-01-11,40.63,3353000000.0,9122000000.0,5770000000.0,,
1999-01-12,40.81,3353000000.0,9122000000.0,5770000000.0,,
1999-01-13,40.75,3353000000.0,9122000000.0,5770000000.0,,
1999-01-14,40.19,3353000000.0,9122000000.0,5770000000.0,,
1999-01-15,40.5,3353000000.0,9122000000.0,5770000000.0,,
1999-01-19,40.06,3353000000.0,9122000000.0,5770000000.0,,
1999-01-20,39.5,3353000000.0,9122000000.0,5770000000.0,,
1999-01-21,39.56,3353000000.0,9122000000.0,5770000000.0,,
1999-01-22,39.88,3353000000.0,9122000000.0,5770000000.0,,
1999-01-25,40.19,3353000000.0,9122000000.0,5770000000.0,,
1999-01-26,39.69,3353000000.0,9122000000.0,5770000000.0,,
1999-01-27,39.19,3353000000.0,9122000000.0,5770000000.0,,
1999-01-28,39.56,3353000000.0,9122000000.0,5770000000.0,,
1999-01-29,39.25,3353000000.0,9122000000.0,5770000000.0,,
1999-02-01,38.44,3353000000.0,9122000000.0,5770000000.0,,
1999-02-02,38.31,3353000000.0,9122000000.0,5770000000.0,,
1999-02-03,38.31,3353000000.0,9122000000.0,5770000000.0,,
1999-02-04,37.56,3353000000.0,9122000000.0,5770000000.0,,
1999-02-05,37.63,3353000000.0,9122000000.0,5770000000.0,,
1999-02-08,37.63,3353000000.0,9122000000.0,5770000000.0,,
1999-02-09,37.5,3353000000.0,9122000000.0,5770000000.0,,
1999-02-10,37.56,3353000000.0,9122000000.0,5770000000.0,,
1999-02-11,37.31,3353000000.0,9122000000.0,5770000000.0,,
1999-02-12,36.63,3353000000.0,9122000000.0,5770000000.0,,
1999-02-16,37.06,3353000000.0,9122000000.0,5770000000.0,,
1999-02-17,37.56,3353000000.0,9122000000.0,5770000000.0,,
1999-02-18,38.44,3353000000.0,9122000000.0,5770000000.0,,
1999-02-19,37.63,3353000000.0,9122000000.0,5770000000.0,,
1999-02-22,37.81,3353000000.0,9122000000.0,5770000000.0,,
1999-02-23,37.75,3353000000.0,9122000000.0,5770000000.0,,
1999-02-24,37.31,3353000000.0,9122000000.0,5770000000.0,,
1999-02-25,37.06,3353000000.0,9122000000.0,5770000000.0,,
1999-02-26,37.31,3353000000.0,9122000000.0,5770000000.0,,
1999-03-01,37.31,3353000000.0,9122000000.0,5770000000.0,,
1999-03-02,37.63,3353000000.0,9122000000.0,5770000000.0,,
1999-03-03,38.13,3353000000.0,9122000000.0,5770000000.0,,
1999-03-04,38.69,3353000000.0,9122000000.0,5770000000.0,,
1999-03-05,39.19,3353000000.0,9122000000.0,5770000000.0,,
1999-03-08,38.25,3353000000.0,9122000000.0,5770000000.0,,
1999-03-09,37.5,3353000000.0,9122000000.0,5770000000.0,,
1999-03-10,37.06,3353000000.0,9122000000.0,5770000000.0,,
1999-03-11,37.63,3353000000.0,9122000000.0,5770000000.0,,
1999-03-12,38.13,3353000000.0,9122000000.0,5770000000.0,,
1999-03-15,37.56,3353000000.0,9122000000.0,5770000000.0,,
1999-03-16,37.69,3353000000.0,9122000000.0,5770000000.0,,
1999-03-17,37.69,3353000000.0,9122000000.0,5770000000.0,,
1999-03-18,38.06,3353000000.0,9122000000.0,5770000000.0,,
1999-03-19,37.5,3353000000.0,9122000000.0,5770000000.0,,
1999-03-22,37.63,3353000000.0,9122000000.0,5770000000.0,,
1999-03-23,37.06,3353000000.0,9122000000.0,5770000000.0,,
1999-03-24,38.06,3353000000.0,9122000000.0,5770000000.0,,
1999-03-25,37.88,3353000000.0,9122000000.0,5770000000.0,,
1999-03-26,37.44,3353000000.0,9122000000.0,5770000000.0,,
1999-03-29,37.38,3353000000.0,9122000000.0,5770000000.0,,
1999-03-30,36.56,3353000000.0,9122000000.0,5770000000.0,,
1999-03-31,36.19,3353000000.0,9122000000.0,5770000000.0,,
1999-04-01,36.63,3353000000.0,9122000000.0,5770000000.0,,
1999-04-05,37.0,3353000000.0,9122000000.0,5770000000.0,,
1999-04-06,36.31,3353000000.0,9122000000.0,5770000000.0,,
1999-04-07,36.13,3353000000.0,9122000000.0,5770000000.0,,
1999-04-08,36.81,3353000000.0,9122000000.0,5770000000.0,,
1999-04-09,36.31,3353000000.0,9122000000.0,5770000000.0,,
1999-04-12,36.69,3353000000.0,9122000000.0,5770000000.0,,
1999-04-13,36.38,3353000000.0,9122000000.0,5770000000.0,,
1999-04-14,36.19,3353000000.0,9122000000.0,5770000000.0,,
1999-04-15,36.25,3353000000.0,9122000000.0,5770000000.0,,
1999-04-16,36.5,3353000000.0,9122000000.0,5770000000.0,,
1999-04-19,37.38,3353000000.0,9122000000.0,5770000000.0,,
1999-04-20,38.63,3353000000.0,9122000000.0,5770000000.0,,
1999-04-21,38.94,3353000000.0,9122000000.0,5770000000.0,,
1999-04-22,38.5,3353000000.0,9122000000.0,5770000000.0,,
1999-04-23,38.31,3353000000.0,9122000000.0,5770000000.0,,
1999-04-26,38.31,3353000000.0,9122000000.0,5770000000.0,,
1999-04-27,38.19,3353000000.0,9122000000.0,5770000000.0,,
1999-04-28,38.38,3353000000.0,9122000000.0,5770000000.0,,
1999-04-29,38.75,3353000000.0,9122000000.0,5770000000.0,,
1999-04-30,38.69,3353000000.0,9122000000.0,5770000000.0,,
1999-05-03,39.38,3353000000.0,9122000000.0,5770000000.0,,
1999-05-04,39.13,3353000000.0,9122000000.0,5770000000.0,,
1999-05-05,39.5,3353000000.0,9122000000.0,5770000000.0,,
1999-05-06,39.19,3353000000.0,9122000000.0,5770000000.0,,
1999-05-07,39.25,3353000000.0,9122000000.0,5770000000.0,,
1999-05-10,39.44,3353000000.0,9122000000.0,5770000000.0,,
1999-05-11,39.31,3353000000.0,9122000000.0,5770000000.0,,
1999-05-12,39.38,3353000000.0,9122000000.0,5770000000.0,,
1999-05-13,39.94,3353000000.0,9122000000.0,5770000000.0,,
1999-05-14,39.25,3353000000.0,9122000000.0,5770000000.0,,
1999-05-17,39.69,3259000000.0,8813000000.0,5555000000.0,,
1999-05-18,39.5,3259000000.0,8813000000.0,5555000000.0,,
1999-05-19,39.81,3259000000.0,8813000000.0,5555000000.0,,
1999-05-20,39.88,3259000000.0,8813000000.0,5555000000.0,,
1999-05-21,40.13,3259000000.0,8813000000.0,5555000000.0,,
1999-05-24,40.38,3259000000.0,8813000000.0,5555000000.0,,
1999-05-25,40.69,3259000000.0,8813000000.0,5555000000.0,,
1999-05-26,40.69,3259000000.0,8813000000.0,5555000000.0,,
1999-05-27,40.25,3259000000.0,8813000000.0,5555000000.0,,
1999-05-28,40.94,3259000000.0,8813000000.0,5555000000.0,,
1999-06-01,40.31,3259000000.0,8813000000.0,5555000000.0,,
1999-06-02,40.31,3259000000.0,8813000000.0,5555000000.0,,
1999-06-03,40.5,3259000000.0,8813000000.0,5555000000.0,,
1999-06-04,40.5,3259000000.0,8813000000.0,5555000000.0,,
1999-06-07,40.06,3259000000.0,8813000000.0,5555000000.0,,
1999-06-08,39.75,3259000000.0,8813000000.0,5555000000.0,,
1999-06-09,39.69,3259000000.0,8813000000.0,5555000000.0,,
1999-06-10,38.81,3259000000.0,8813000000.0,5555000000.0,,
1999-06-11,39.0,3259000000.0,8813000000.0,5555000000.0,,
1999-06-14,39.38,3259000000.0,8813000000.0,5555000000.0,,
1999-06-15,39.75,3259000000.0,8813000000.0,5555000000.0,,
1999-06-16,40.13,3259000000.0,8813000000.0,5555000000.0,,
1999-06-17,39.69,3259000000.0,8813000000.0,5555000000.0,,
1999-06-18,39.69,3259000000.0,8813000000.0,5555000000.0,,
1999-06-21,39.13,3259000000.0,8813000000.0,5555000000.0,,
1999-06-22,39.56,3259000000.0,8813000000.0,5555000000.0,,
1999-06-23,39.5,3259000000.0,8813000000.0,5555000000.0,,
1999-06-24,39.44,3259000000.0,8813000000.0,5555000000.0,,
1999-06-25,39.56,3259000000.0,8813000000.0,5555000000.0,,
1999-06-28,39.81,3259000000.0,8813000000.0,5555000000.0,,
1999-06-29,39.38,3259000000.0,8813000000.0,5555000000.0,,
1999-06-30,38.38,3259000000.0,8813000000.0,5555000000.0,,
1999-07-01,38.94,3259000000.0,8813000000.0,5555000000.0,,
1999-07-02,38.94,3259000000.0,8813000000.0,5555000000.0,,
1999-07-06,39.0,3259000000.0,8813000000.0,5555000000.0,,
1999-07-07,39.0,3259000000.0,8813000000.0,5555000000.0,,
1999-07-08,38.81,3259000000.0,8813000000.0,5555000000.0,,
1999-07-09,39.0,3259000000.0,8813000000.0,5555000000.0,,
1999-07-12,38.75,3259000000.0,8813000000.0,5555000000.0,,
1999-07-13,39.06,3259000000.0,8813000000.0,5555000000.0,,
1999-07-14,38.94,3259000000.0,8813000000.0,5555000000.0,,
1999-07-15,39.06,3259000000.0,8813000000.0,5555000000.0,,
1999-07-16,38.88,3259000000.0,8813000000.0,5555000000.0,,
1999-07-19,38.75,3259000000.0,8813000000.0,5555000000.0,,
1999-07-20,39.19,3259000000.0,8813000000.0,5555000000.0,,
1999-07-21,39.38,3259000000.0,8813000000.0,5555000000.0,,
1999-07-22,39.38,3259000000.0,8813000000.0,5555000000.0,,
1999-07-23,39.38,3259000000.0,8813000000.0,5555000000.0,,
1999-07-26,39.56,3259000000.0,8813000000.0,5555000000.0,,
1999-07-27,39.75,3259000000.0,8813000000.0,5555000000.0,,
1999-07-28,39.38,3259000000.0,8813000000.0,5555000000.0,,
1999-07-29,38.94,3259000000.0,8813000000.0,5555000000.0,,
1999-07-30,39.25,3259000000.0,8813000000.0,5555000000.0,,
1999-08-02,39.38,3259000000.0,8813000000.0,5555000000.0,,
1999-08-03,39.63,3259000000.0,8813000000.0,5555000000.0,,
1999-08-04,39.5,3259000000.0,8813000000.0,5555000000.0,,
1999-08-05,39.56,3259000000.0,8813000000.0,5555000000.0,,
1999-08-06,39.19,3259000000.0,8813000000.0,5555000000.0,,
1999-08-09,39.31,3259000000.0,8813000000.0,5555000000.0,,
1999-08-10,39.06,3259000000.0,8813000000.0,5555000000.0,,
1999-08-11,38.81,3259000000.0,8813000000.0,5555000000.0,,
1999-08-12,38.69,3259000000.0,8813000000.0,5555000000.0,,
1999-08-13,38.75,3259000000.0,8813000000.0,5555000000.0,,
