date,HPE,HPE_SHE,PB Ratio
2015-11-02,14970760000.0,,
2015-11-03,14846300000.0,,
2015-11-04,14117320000.0,,
2015-11-05,13726160000.0,,
2015-11-06,14881859999.999998,,
2015-11-09,14668500000.0,,
2015-11-10,14899640000.000002,,
2015-11-11,14579599999.999998,,
2015-11-12,14152880000.0,,
2015-11-13,13832840000.0,,
2015-11-16,13832840000.0,,
2015-11-17,13655040000.0,,
2015-11-18,14099540000.0,,
2015-11-19,14241780000.0,,
2015-11-20,14686280000.0,,
2015-11-23,14312900000.000002,,
2015-11-24,14152880000.0,,
2015-11-25,14597380000.000002,,
2015-11-27,14828520000.0,,
2015-11-30,15361920000.000002,,
2015-12-01,16126460000.0,,
2015-12-02,15450820000.0,,
2015-12-03,15113000000.0,,
2015-12-04,15735300000.0,,
2015-12-07,15966440000.0,,
2015-12-08,15681960000.0,,
2015-12-09,15344140000.000002,,
2015-12-10,15219680000.0,,
2015-12-11,14650720000.0,,
2015-12-14,14917420000.000002,,
2015-12-15,15041880000.000002,,
2015-12-16,15184119999.999998,,
2015-12-17,14792960000.0,33535000000.0,0.44112002385567317
2015-12-18,14632940000.0,33535000000.0,0.4363482928283883
2015-12-21,14490700000.0,33535000000.0,0.4321067541374683
2015-12-22,14526260000.0,33535000000.0,0.4331671388101983
2015-12-23,15415260000.0,33535000000.0,0.4596767556284479
2015-12-24,15521940000.0,33535000000.0,0.46285790964663787
2015-12-28,15735300000.0,33535000000.0,0.46922021768301775
2015-12-29,15699740000.0,33535000000.0,0.46815983301028774
2015-12-30,15788640000.000002,33535000000.0,0.4708107946921128
2015-12-31,15699740000.0,33535000000.0,0.46815983301028774
2016-01-04,15628619999.999998,33535000000.0,0.4660390636648277
2016-01-05,15539720000.0,33535000000.0,0.46338810198300284
2016-01-06,15290800000.0,33535000000.0,0.45596540927389295
2016-01-07,14170660000.0,33535000000.0,0.42256329208289845
2016-01-08,13992860000.0,33535000000.0,0.41726136871924857
2016-01-11,13708380000.0,33535000000.0,0.4087782913374087
2016-01-12,13708380000.0,33535000000.0,0.4087782913374087
2016-01-13,13174980000.0,33535000000.0,0.39287252124645894
2016-01-14,13441680000.0,33535000000.0,0.4008254062919338
2016-01-15,12961620000.0,33535000000.0,0.386510213210079
2016-01-19,12730480000.0,33535000000.0,0.37961771283733414
2016-01-20,12463780000.0,33535000000.0,0.3716648277918593
2016-01-21,12819380000.0,33535000000.0,0.3822686745191591
2016-01-22,13797280000.0,33535000000.0,0.4114292530192336
2016-01-25,13779500000.0,33535000000.0,0.41089906068286863
2016-01-26,14046200000.0,33535000000.0,0.4188519457283435
2016-01-27,13832840000.0,33535000000.0,0.4124896376919636
2016-01-28,13637260000.0,33535000000.0,0.4066575219919487
2016-01-29,14224000000.0,33535000000.0,0.42415386909199343
2016-02-01,14137650000.0,33535000000.0,0.42157894736842105
2016-02-02,13802300000.0,33535000000.0,0.41157894736842104
2016-02-03,13714050000.0,33535000000.0,0.4089473684210526
2016-02-04,14208250000.000002,33535000000.0,0.42368421052631583
2016-02-05,13537550000.0,33535000000.0,0.4036842105263158
2016-02-08,12831550000.0,33535000000.0,0.38263157894736843
2016-02-09,13043350000.0,33535000000.0,0.38894736842105265
2016-02-10,13184550000.0,33535000000.0,0.3931578947368421
2016-02-11,12725650000.0,33535000000.0,0.3794736842105263
2016-02-12,12602100000.0,33535000000.0,0.3757894736842105
2016-02-16,12655050000.0,33535000000.0,0.3773684210526316
2016-02-17,13361050000.0,33535000000.0,0.39842105263157895
2016-02-18,13872900000.0,33535000000.0,0.41368421052631577
2016-02-19,14031750000.0,33535000000.0,0.41842105263157897
2016-02-22,14155300000.0,33535000000.0,0.42210526315789476
2016-02-23,13431650000.0,33535000000.0,0.4005263157894737
2016-02-24,13872900000.0,33535000000.0,0.41368421052631577
2016-02-25,14031750000.0,33535000000.0,0.41842105263157897
2016-02-26,13784650000.0,33535000000.0,0.4110526315789474
2016-02-29,13608150000.0,33535000000.0,0.40578947368421053
2016-03-01,13625800000.0,33535000000.0,0.4063157894736842
2016-03-02,14261200000.0,33535000000.0,0.42526315789473684
2016-03-03,13943500000.0,33535000000.0,0.41578947368421054
2016-03-04,15832050000.000002,33535000000.0,0.4721052631578948
2016-03-07,16379199999.999998,33535000000.0,0.48842105263157887
2016-03-08,15620250000.0,33535000000.0,0.46578947368421053
2016-03-09,15885000000.0,33535000000.0,0.47368421052631576
2016-03-10,16308600000.0,31249000000.0,0.5218919005408174
2016-03-11,16749850000.0,31249000000.0,0.5360123523952767
2016-03-14,16838099999.999998,31249000000.0,0.5388364427661685
2016-03-15,17208750000.0,31249000000.0,0.5506976223239144
2016-03-16,17632350000.0,31249000000.0,0.5642532561041953
2016-03-17,17597050000.0,31249000000.0,0.5631236199558386
2016-03-18,17773550000.0,31249000000.0,0.5687718006976223
2016-03-21,18161850000.0,31249000000.0,0.5811977983295465
2016-03-22,17967700000.0,31249000000.0,0.5749847995135844
2016-03-23,17914750000.0,31249000000.0,0.5732903452910493
2016-03-24,18020650000.0,31249000000.0,0.5766792537361195
2016-03-28,17967700000.0,31249000000.0,0.5749847995135844
2016-03-29,18108900000.0,31249000000.0,0.5795033441070114
2016-03-30,18356000000.0,31249000000.0,0.5874107971455087
2016-03-31,18179500000.0,31249000000.0,0.581762616403725
2016-04-01,18867850000.0,31249000000.0,0.6037905212966815
2016-04-04,18497200000.0,31249000000.0,0.5919293417389356
2016-04-05,18073600000.0,31249000000.0,0.5783737079586547
2016-04-06,18426600000.0,31249000000.0,0.5896700694422221
2016-04-07,18197150000.0,31249000000.0,0.5823274344779032
2016-04-08,18356000000.0,31249000000.0,0.5874107971455087
2016-04-11,18179500000.0,31249000000.0,0.581762616403725
2016-04-12,17685300000.0,31249000000.0,0.5659477103267304
2016-04-13,17950050000.0,31249000000.0,0.5744199814394061
2016-04-14,17702950000.0,31249000000.0,0.5665125284009088
2016-04-15,17844150000.0,31249000000.0,0.5710310729943359
2016-04-18,17897100000.0,31249000000.0,0.572725527216871
2016-04-19,17685300000.0,31249000000.0,0.5659477103267304
2016-04-20,17844150000.0,31249000000.0,0.5710310729943359
2016-04-21,17914750000.0,31249000000.0,0.5732903452910493
2016-04-22,17950050000.0,31249000000.0,0.5744199814394061
2016-04-25,17650000000.0,31249000000.0,0.5648180741783737
2016-04-26,17808850000.0,31249000000.0,0.569901436845979
2016-04-27,17755900000.0,31249000000.0,0.5682069826234439
2016-04-28,17473500000.0,31249000000.0,0.55916989343659
2016-04-29,17085200000.0,31249000000.0,0.5467438958046658
2016-05-02,16658439999.999998,31249000000.0,0.5330871387884412
2016-05-03,16186480000.0,31249000000.0,0.5179839354859356
2016-05-04,16186480000.0,31249000000.0,0.5179839354859356
2016-05-05,15976720000.000002,31249000000.0,0.511271400684822
2016-05-06,16029160000.0,31249000000.0,0.5129495343851003
2016-05-09,16116560000.000002,31249000000.0,0.5157464238855644
2016-05-10,16151520000.0,31249000000.0,0.51686517968575
2016-05-11,16273880000.0,31249000000.0,0.5207808249863995
2016-05-12,16151520000.0,31249000000.0,0.51686517968575
2016-05-13,16029160000.0,31249000000.0,0.5129495343851003
2016-05-16,16221439999.999998,31249000000.0,0.5191026912861211
2016-05-17,16064120000.0,31249000000.0,0.5140682901852859
2016-05-18,15924279999.999998,31249000000.0,0.5095932669845434
2016-05-19,16029160000.0,31249000000.0,0.5129495343851003
2016-05-20,16116560000.000002,31249000000.0,0.5157464238855644
2016-05-23,16326320000.0,31249000000.0,0.522458958686678
2016-05-24,16501120000.0,31249000000.0,0.528052737687606
2016-05-25,17619840000.0,31249000000.0,0.5638529232935454
2016-05-26,17672280000.0,31249000000.0,0.5655310569938238
2016-05-27,18546280000.0,31249000000.0,0.593499951998464
2016-05-31,18756040000.0,31249000000.0,0.6002124867995776
2016-06-01,18581240000.0,31249000000.0,0.5946187077986496
2016-06-02,18791000000.0,31249000000.0,0.6013312425997632
2016-06-03,18651160000.0,31249000000.0,0.5968562193990208
2016-06-06,19193040000.0,31249000000.0,0.6141969343018977
2016-06-07,19472720000.0,31249000000.0,0.6231469807033825
2016-06-08,19665000000.0,31634000000.0,0.6216412720490612
2016-06-09,19857280000.0,31634000000.0,0.627719542264652
2016-06-10,19420280000.0,31634000000.0,0.6139052917746728
2016-06-13,18895880000.0,31634000000.0,0.5973281911866979
2016-06-14,18598720000.0,31634000000.0,0.5879345008535121
2016-06-15,19105640000.0,31634000000.0,0.6039590314218879
2016-06-16,18965800000.0,31634000000.0,0.5995384712650945
2016-06-17,19245480000.0,31634000000.0,0.6083795915786812
2016-06-20,19682480000.0,31634000000.0,0.6221938420686604
2016-06-21,20067040000.0,31634000000.0,0.634350382499842
2016-06-22,19507680000.0,31634000000.0,0.6166681418726686
2016-06-23,19962160000.0,31634000000.0,0.631034962382247
2016-06-24,18441400000.0,31634000000.0,0.5829613706771195
2016-06-27,17480000000.0,31634000000.0,0.5525700195991654
2016-06-28,17672280000.0,31634000000.0,0.5586482898147562
2016-06-29,18056840000.0,31634000000.0,0.5708048302459379
2016-06-30,18563760000.0,31634000000.0,0.5868293608143137
2016-07-01,18791000000.0,31634000000.0,0.5940127710691029
2016-07-05,18493840000.0,31634000000.0,0.5846190807359171
2016-07-06,18686120000.0,31634000000.0,0.5906973509515079
2016-07-07,18756040000.0,31634000000.0,0.5929076310299045
2016-07-08,19350360000.0,31634000000.0,0.6116950116962762
2016-07-11,19647520000.0,31634000000.0,0.621088702029462
2016-07-12,19997120000.0,31634000000.0,0.6321401024214452
2016-07-13,19804840000.0,31634000000.0,0.6260618322058544
