date,close price,ULTA_SHE,ULTA_TA,ULTA_TL,market cap,PB Ratio
2008-01-04,14.49,0.0,503052000.0,305309000.0,,
2008-01-07,12.52,0.0,503052000.0,305309000.0,,
2008-01-08,13.55,0.0,503052000.0,305309000.0,,
2008-01-09,14.5,0.0,503052000.0,305309000.0,,
2008-01-10,16.07,0.0,503052000.0,305309000.0,,
2008-01-11,15.8,0.0,503052000.0,305309000.0,,
2008-01-14,16.05,0.0,503052000.0,305309000.0,,
2008-01-15,15.61,0.0,503052000.0,305309000.0,,
2008-01-16,15.91,0.0,503052000.0,305309000.0,,
2008-01-17,14.76,0.0,503052000.0,305309000.0,,
2008-01-18,12.5,0.0,503052000.0,305309000.0,,
2008-01-22,12.58,0.0,503052000.0,305309000.0,,
2008-01-23,14.25,0.0,503052000.0,305309000.0,,
2008-01-24,14.3,0.0,503052000.0,305309000.0,,
2008-01-25,15.19,0.0,503052000.0,305309000.0,,
2008-01-28,15.5,0.0,503052000.0,305309000.0,,
2008-01-29,16.35,0.0,503052000.0,305309000.0,,
2008-01-30,15.55,0.0,503052000.0,305309000.0,,
2008-01-31,15.24,0.0,503052000.0,305309000.0,,
2008-02-01,14.75,0.0,503052000.0,305309000.0,,
2008-02-04,14.03,0.0,503052000.0,305309000.0,827489400.0,inf
2008-02-05,14.0,0.0,503052000.0,305309000.0,825720000.0,inf
2008-02-06,14.2,0.0,503052000.0,305309000.0,837516000.0,inf
2008-02-07,15.92,0.0,503052000.0,305309000.0,938961600.0,inf
2008-02-08,15.55,0.0,503052000.0,305309000.0,917139000.0,inf
2008-02-11,15.09,0.0,503052000.0,305309000.0,890008200.0,inf
2008-02-12,14.91,0.0,503052000.0,305309000.0,879391800.0,inf
2008-02-13,14.93,0.0,503052000.0,305309000.0,880571400.0,inf
2008-02-14,14.79,0.0,503052000.0,305309000.0,872314200.0,inf
2008-02-15,14.79,0.0,503052000.0,305309000.0,872314200.0,inf
2008-02-19,14.78,0.0,503052000.0,305309000.0,871724400.0,inf
2008-02-20,14.92,0.0,503052000.0,305309000.0,879981600.0,inf
2008-02-21,14.78,0.0,503052000.0,305309000.0,871724400.0,inf
2008-02-22,14.0,0.0,503052000.0,305309000.0,825720000.0,inf
2008-02-25,14.15,0.0,503052000.0,305309000.0,834567000.0,inf
2008-02-26,15.17,0.0,503052000.0,305309000.0,894726600.0,inf
2008-02-27,14.82,0.0,503052000.0,305309000.0,874083600.0,inf
2008-02-28,14.62,0.0,503052000.0,305309000.0,862287600.0,inf
2008-02-29,14.01,0.0,503052000.0,305309000.0,826309800.0,inf
2008-03-03,14.75,0.0,503052000.0,305309000.0,869955000.0,inf
2008-03-04,14.32,0.0,503052000.0,305309000.0,844593600.0,inf
2008-03-05,14.44,0.0,503052000.0,305309000.0,851671200.0,inf
2008-03-06,14.3,0.0,503052000.0,305309000.0,843414000.0,inf
2008-03-07,13.48,0.0,503052000.0,305309000.0,795050400.0,inf
2008-03-10,12.69,0.0,503052000.0,305309000.0,748456200.0,inf
2008-03-11,12.82,0.0,503052000.0,305309000.0,756123600.0,inf
2008-03-12,12.22,0.0,503052000.0,305309000.0,720735600.0,inf
2008-03-13,10.49,0.0,503052000.0,305309000.0,618700200.0,inf
2008-03-14,10.7,0.0,503052000.0,305309000.0,631086000.0,inf
2008-03-17,11.28,0.0,503052000.0,305309000.0,665294400.0,inf
2008-03-18,11.8,0.0,503052000.0,305309000.0,695964000.0,inf
2008-03-19,11.5,0.0,503052000.0,305309000.0,678270000.0,inf
2008-03-20,12.78,0.0,503052000.0,305309000.0,753764400.0,inf
2008-03-24,13.99,0.0,503052000.0,305309000.0,825130200.0,inf
2008-03-25,15.02,0.0,503052000.0,305309000.0,885879600.0,inf
2008-03-26,14.65,0.0,503052000.0,305309000.0,864057000.0,inf
2008-03-27,14.47,0.0,503052000.0,305309000.0,853440600.0,inf
2008-03-28,14.02,0.0,503052000.0,305309000.0,826899600.0,inf
2008-03-31,14.04,0.0,503052000.0,305309000.0,828079200.0,inf
2008-04-01,14.32,0.0,503052000.0,305309000.0,844593600.0,inf
2008-04-02,13.98,0.0,503052000.0,305309000.0,824540400.0,inf
2008-04-03,14.07,0.0,503052000.0,305309000.0,829848600.0,inf
2008-04-04,13.82,0.0,503052000.0,305309000.0,815103600.0,inf
2008-04-07,13.52,0.0,503052000.0,305309000.0,797409600.0,inf
2008-04-08,14.18,0.0,503052000.0,305309000.0,836336400.0,inf
2008-04-09,13.73,0.0,503052000.0,305309000.0,809795400.0,inf
2008-04-10,14.91,0.0,503052000.0,305309000.0,879391800.0,inf
2008-04-11,14.3,0.0,503052000.0,305309000.0,843414000.0,inf
2008-04-14,14.41,0.0,503052000.0,305309000.0,849901800.0,inf
2008-04-15,14.22,0.0,503052000.0,305309000.0,838695600.0,inf
2008-04-16,14.12,0.0,469413000.0,257910000.0,832797600.0,inf
2008-04-17,14.0,0.0,469413000.0,257910000.0,825720000.0,inf
2008-04-18,14.1,0.0,469413000.0,257910000.0,831618000.0,inf
2008-04-21,14.04,0.0,469413000.0,257910000.0,828079200.0,inf
2008-04-22,13.27,0.0,469413000.0,257910000.0,782664600.0,inf
2008-04-23,13.29,0.0,469413000.0,257910000.0,783844200.0,inf
2008-04-24,13.4,0.0,469413000.0,257910000.0,790332000.0,inf
2008-04-25,13.88,0.0,469413000.0,257910000.0,818642400.0,inf
2008-04-28,13.81,0.0,469413000.0,257910000.0,814513800.0,inf
2008-04-29,14.17,0.0,469413000.0,257910000.0,835746600.0,inf
2008-04-30,14.15,0.0,469413000.0,257910000.0,834567000.0,inf
2008-05-01,14.96,0.0,469413000.0,257910000.0,882340800.0,inf
2008-05-02,14.85,0.0,469413000.0,257910000.0,875853000.0,inf
2008-05-05,14.55,0.0,469413000.0,257910000.0,858450000.0,inf
2008-05-06,14.37,0.0,469413000.0,257910000.0,847830000.0,inf
2008-05-07,14.5,0.0,469413000.0,257910000.0,855500000.0,inf
2008-05-08,14.35,0.0,469413000.0,257910000.0,846650000.0,inf
2008-05-09,14.21,0.0,469413000.0,257910000.0,838390000.0,inf
2008-05-12,14.27,0.0,469413000.0,257910000.0,841930000.0,inf
2008-05-13,14.6,0.0,469413000.0,257910000.0,861400000.0,inf
2008-05-14,14.69,0.0,469413000.0,257910000.0,866710000.0,inf
2008-05-15,14.92,0.0,469413000.0,257910000.0,880280000.0,inf
2008-05-16,14.62,0.0,469413000.0,257910000.0,862580000.0,inf
2008-05-19,14.16,0.0,469413000.0,257910000.0,835440000.0,inf
2008-05-20,13.92,0.0,469413000.0,257910000.0,821280000.0,inf
2008-05-21,14.34,0.0,469413000.0,257910000.0,846060000.0,inf
2008-05-22,14.29,0.0,469413000.0,257910000.0,843110000.0,inf
2008-05-23,13.76,0.0,469413000.0,257910000.0,811840000.0,inf
2008-05-27,14.37,0.0,469413000.0,257910000.0,847830000.0,inf
2008-05-28,14.99,0.0,469413000.0,257910000.0,884410000.0,inf
2008-05-29,14.9,0.0,469413000.0,257910000.0,879100000.0,inf
2008-05-30,14.26,0.0,469413000.0,257910000.0,841340000.0,inf
2008-06-02,14.29,0.0,469413000.0,257910000.0,843110000.0,inf
2008-06-03,13.98,0.0,469413000.0,257910000.0,824820000.0,inf
2008-06-04,13.33,0.0,469413000.0,257910000.0,786470000.0,inf
2008-06-05,14.31,0.0,469413000.0,257910000.0,844290000.0,inf
2008-06-06,13.84,0.0,469413000.0,257910000.0,816560000.0,inf
2008-06-09,13.35,0.0,469413000.0,257910000.0,787650000.0,inf
2008-06-10,14.02,0.0,469413000.0,257910000.0,827180000.0,inf
2008-06-11,13.08,0.0,469413000.0,257910000.0,771720000.0,inf
2008-06-12,12.58,0.0,469413000.0,257910000.0,742220000.0,inf
2008-06-13,12.95,0.0,469413000.0,257910000.0,764050000.0,inf
2008-06-16,13.45,0.0,469413000.0,257910000.0,793550000.0,inf
2008-06-17,13.05,0.0,526839000.0,307943000.0,769950000.0,inf
2008-06-18,12.22,0.0,526839000.0,307943000.0,720980000.0,inf
2008-06-19,12.23,0.0,526839000.0,307943000.0,721570000.0,inf
2008-06-20,12.66,0.0,526839000.0,307943000.0,746940000.0,inf
2008-06-23,11.58,0.0,526839000.0,307943000.0,683220000.0,inf
2008-06-24,11.62,0.0,526839000.0,307943000.0,685580000.0,inf
2008-06-25,11.29,0.0,526839000.0,307943000.0,666110000.0,inf
2008-06-26,10.49,0.0,526839000.0,307943000.0,618910000.0,inf
2008-06-27,11.27,0.0,526839000.0,307943000.0,664930000.0,inf
2008-06-30,11.24,0.0,526839000.0,307943000.0,663160000.0,inf
2008-07-01,11.3,0.0,526839000.0,307943000.0,666700000.0,inf
2008-07-02,10.79,0.0,526839000.0,307943000.0,636610000.0,inf
2008-07-03,10.08,0.0,526839000.0,307943000.0,594720000.0,inf
2008-07-07,9.62,0.0,526839000.0,307943000.0,567580000.0,inf
2008-07-08,10.05,0.0,526839000.0,307943000.0,592950000.0,inf
2008-07-09,9.75,0.0,526839000.0,307943000.0,575250000.0,inf
2008-07-10,9.75,0.0,526839000.0,307943000.0,575250000.0,inf
2008-07-11,9.44,0.0,526839000.0,307943000.0,556960000.0,inf
2008-07-14,9.57,0.0,526839000.0,307943000.0,564630000.0,inf
2008-07-15,9.59,0.0,526839000.0,307943000.0,565810000.0,inf
2008-07-16,10.0,0.0,526839000.0,307943000.0,590000000.0,inf
2008-07-17,10.35,0.0,526839000.0,307943000.0,610650000.0,inf
2008-07-18,9.89,0.0,526839000.0,307943000.0,583510000.0,inf
2008-07-21,10.36,0.0,526839000.0,307943000.0,611240000.0,inf
2008-07-22,10.73,0.0,526839000.0,307943000.0,633070000.0,inf
2008-07-23,11.49,0.0,526839000.0,307943000.0,677910000.0,inf
2008-07-24,11.46,0.0,526839000.0,307943000.0,676140000.0,inf
2008-07-25,11.39,0.0,526839000.0,307943000.0,672010000.0,inf
2008-07-28,10.6,0.0,526839000.0,307943000.0,625400000.0,inf
2008-07-29,11.04,0.0,526839000.0,307943000.0,651360000.0,inf
2008-07-30,10.93,0.0,526839000.0,307943000.0,644870000.0,inf
2008-07-31,9.43,0.0,526839000.0,307943000.0,556370000.0,inf
2008-08-01,9.45,0.0,526839000.0,307943000.0,557550000.0,inf
2008-08-04,9.38,0.0,526839000.0,307943000.0,553466900.0,inf
2008-08-05,9.5,0.0,526839000.0,307943000.0,560547500.0,inf
2008-08-06,9.87,0.0,526839000.0,307943000.0,582379350.0,inf
2008-08-07,10.22,0.0,526839000.0,307943000.0,603031100.0,inf
2008-08-08,11.11,0.0,526839000.0,307943000.0,655545550.0,inf
2008-08-11,11.58,0.0,526839000.0,307943000.0,683277900.0,inf
2008-08-12,11.76,0.0,526839000.0,307943000.0,693898800.0,inf
2008-08-13,11.91,0.0,526839000.0,307943000.0,702749550.0,inf
2008-08-14,11.98,0.0,526839000.0,307943000.0,706879900.0,inf
2008-08-15,12.17,0.0,526839000.0,307943000.0,718090850.0,inf
2008-08-18,12.23,0.0,526839000.0,307943000.0,721631150.0,inf
2008-08-19,11.88,0.0,526839000.0,307943000.0,700979400.0,inf
2008-08-20,12.01,0.0,526839000.0,307943000.0,708650050.0,inf
2008-08-21,11.6,0.0,526839000.0,307943000.0,684458000.0,inf
2008-08-22,12.03,0.0,526839000.0,307943000.0,709830150.0,inf
2008-08-25,11.44,0.0,526839000.0,307943000.0,675017200.0,inf
2008-08-26,11.95,0.0,526839000.0,307943000.0,705109750.0,inf
2008-08-27,11.2,0.0,526839000.0,307943000.0,660856000.0,inf
2008-08-28,11.45,0.0,526839000.0,307943000.0,675607250.0,inf
2008-08-29,10.88,0.0,526839000.0,307943000.0,641974400.0,inf
2008-09-02,11.46,0.0,526839000.0,307943000.0,676197300.0,inf
2008-09-03,11.38,0.0,526839000.0,307943000.0,671476900.0,inf
2008-09-04,11.06,0.0,526839000.0,307943000.0,652595300.0,inf
2008-09-05,12.63,0.0,526839000.0,307943000.0,745233150.0,inf
2008-09-08,13.76,0.0,526839000.0,307943000.0,811908800.0,inf
2008-09-09,13.44,0.0,526839000.0,307943000.0,793027200.0,inf
2008-09-10,13.7,0.0,533667000.0,309316000.0,808368500.0,inf
2008-09-11,13.92,0.0,533667000.0,309316000.0,821349600.0,inf
2008-09-12,14.0,0.0,533667000.0,309316000.0,826070000.0,inf
2008-09-15,13.73,0.0,533667000.0,309316000.0,810138650.0,inf
2008-09-16,13.93,0.0,533667000.0,309316000.0,821939650.0,inf
2008-09-17,13.86,0.0,533667000.0,309316000.0,817809300.0,inf
2008-09-18,13.95,0.0,533667000.0,309316000.0,823119750.0,inf
2008-09-19,14.7,0.0,533667000.0,309316000.0,867373500.0,inf
2008-09-22,12.84,0.0,533667000.0,309316000.0,757624200.0,inf
2008-09-23,12.69,0.0,533667000.0,309316000.0,748773450.0,inf
2008-09-24,12.17,0.0,533667000.0,309316000.0,718090850.0,inf
2008-09-25,12.58,0.0,533667000.0,309316000.0,742282900.0,inf
2008-09-26,13.09,0.0,533667000.0,309316000.0,772375450.0,inf
2008-09-29,13.08,0.0,533667000.0,309316000.0,771785400.0,inf
2008-09-30,13.28,0.0,533667000.0,309316000.0,783586400.0,inf
2008-10-01,13.16,0.0,533667000.0,309316000.0,776505800.0,inf
2008-10-02,12.62,0.0,533667000.0,309316000.0,744643100.0,inf
2008-10-03,12.16,0.0,533667000.0,309316000.0,717500800.0,inf
2008-10-06,11.79,0.0,533667000.0,309316000.0,695668950.0,inf
2008-10-07,10.9,0.0,533667000.0,309316000.0,643154500.0,inf
2008-10-08,11.1,0.0,533667000.0,309316000.0,654955500.0,inf
2008-10-09,10.34,0.0,533667000.0,309316000.0,610111700.0,inf
2008-10-10,11.89,0.0,533667000.0,309316000.0,701569450.0,inf
2008-10-13,11.45,0.0,533667000.0,309316000.0,675607250.0,inf
2008-10-14,11.53,0.0,533667000.0,309316000.0,680327650.0,inf
2008-10-15,10.31,0.0,533667000.0,309316000.0,608341550.0,inf
2008-10-16,10.45,0.0,533667000.0,309316000.0,616602250.0,inf
2008-10-17,10.57,0.0,533667000.0,309316000.0,623682850.0,inf
2008-10-20,10.6,0.0,533667000.0,309316000.0,625453000.0,inf
2008-10-21,10.23,0.0,533667000.0,309316000.0,603621150.0,inf
2008-10-22,9.38,0.0,533667000.0,309316000.0,553466900.0,inf
2008-10-23,9.32,0.0,533667000.0,309316000.0,549926600.0,inf
2008-10-24,8.97,0.0,533667000.0,309316000.0,529274850.00000006,inf
2008-10-27,8.05,0.0,533667000.0,309316000.0,474990250.00000006,inf
2008-10-28,9.15,0.0,533667000.0,309316000.0,539895750.0,inf
2008-10-29,9.88,0.0,533667000.0,309316000.0,582969400.0,inf
2008-10-30,9.28,0.0,533667000.0,309316000.0,547566400.0,inf
2008-10-31,8.82,0.0,533667000.0,309316000.0,520424100.0,inf
2008-11-03,9.0,0.0,533667000.0,309316000.0,531045000.0,inf
2008-11-04,10.04,0.0,533667000.0,309316000.0,592410200.0,inf
2008-11-05,8.84,0.0,533667000.0,309316000.0,521604200.0,inf
2008-11-06,8.63,0.0,533667000.0,309316000.0,509213150.00000006,inf
2008-11-07,8.74,0.0,533667000.0,309316000.0,515703700.0,inf
2008-11-10,9.04,0.0,533667000.0,309316000.0,533405199.99999994,inf
2008-11-11,8.5,0.0,533667000.0,309316000.0,501542500.0,inf
2008-11-12,7.98,0.0,533667000.0,309316000.0,470859900.0,inf
2008-11-13,8.05,0.0,533667000.0,309316000.0,474990250.00000006,inf
2008-11-14,7.6,0.0,533667000.0,309316000.0,448438000.0,inf
2008-11-17,7.79,0.0,533667000.0,309316000.0,459648950.0,inf
2008-11-18,7.57,0.0,533667000.0,309316000.0,446667850.0,inf
2008-11-19,7.53,0.0,533667000.0,309316000.0,444307650.0,inf
2008-11-20,7.18,0.0,533667000.0,309316000.0,423655900.0,inf
2008-11-21,7.42,0.0,533667000.0,309316000.0,437817100.0,inf
2008-11-24,8.74,0.0,533667000.0,309316000.0,515703700.0,inf
2008-11-25,7.03,0.0,533667000.0,309316000.0,414805150.0,inf
2008-11-26,7.07,0.0,533667000.0,309316000.0,417165350.0,inf
2008-11-28,7.18,0.0,533667000.0,309316000.0,423655900.0,inf
2008-12-01,5.76,0.0,533667000.0,309316000.0,339868800.0,inf
2008-12-02,6.28,0.0,533667000.0,309316000.0,370551400.0,inf
2008-12-03,6.99,0.0,533667000.0,309316000.0,412444950.0,inf
2008-12-04,7.6,0.0,533667000.0,309316000.0,448438000.0,inf
2008-12-05,8.47,0.0,533667000.0,309316000.0,499772350.00000006,inf
2008-12-08,9.78,0.0,533667000.0,309316000.0,577068900.0,inf
2008-12-09,9.67,0.0,533667000.0,309316000.0,570578350.0,inf
2008-12-10,8.49,0.0,623312000.0,392204000.0,500952450.0,inf
2008-12-11,8.34,0.0,623312000.0,392204000.0,492101700.0,inf
2008-12-12,9.21,0.0,623312000.0,392204000.0,543436050.0,inf
2008-12-15,9.01,0.0,623312000.0,392204000.0,531635050.0,inf
2008-12-16,9.67,0.0,623312000.0,392204000.0,570578350.0,inf
2008-12-17,9.51,0.0,623312000.0,392204000.0,561137550.0,inf
2008-12-18,9.88,0.0,623312000.0,392204000.0,582969400.0,inf
2008-12-19,10.3,0.0,623312000.0,392204000.0,607751500.0,inf
2008-12-22,9.67,0.0,623312000.0,392204000.0,570578350.0,inf
2008-12-23,9.27,0.0,623312000.0,392204000.0,546976350.0,inf
2008-12-24,9.13,0.0,623312000.0,392204000.0,538715650.0,inf
2008-12-26,9.06,0.0,623312000.0,392204000.0,534585300.0,inf
2008-12-29,7.7,0.0,623312000.0,392204000.0,454338500.0,inf
2008-12-30,8.06,0.0,623312000.0,392204000.0,475580300.0,inf
2008-12-31,8.28,0.0,623312000.0,392204000.0,488561399.99999994,inf
2009-01-02,8.3,0.0,623312000.0,392204000.0,489741500.00000006,inf
2009-01-05,8.75,0.0,623312000.0,392204000.0,516293750.0,inf
2009-01-06,8.99,0.0,623312000.0,392204000.0,530454950.0,inf
2009-01-07,8.78,0.0,623312000.0,392204000.0,518063899.99999994,inf
2009-01-08,6.97,0.0,623312000.0,392204000.0,411264850.0,inf
2009-01-09,6.91,0.0,623312000.0,392204000.0,407724550.0,inf
2009-01-12,6.78,0.0,623312000.0,392204000.0,400053900.0,inf
2009-01-13,6.8,0.0,623312000.0,392204000.0,401234000.0,inf
2009-01-14,6.47,0.0,623312000.0,392204000.0,381762350.0,inf
2009-01-15,6.11,0.0,623312000.0,392204000.0,360520550.0,inf
2009-01-16,6.05,0.0,623312000.0,392204000.0,356980250.0,inf
2009-01-20,5.94,0.0,623312000.0,392204000.0,350489700.0,inf
2009-01-21,6.5,0.0,623312000.0,392204000.0,383532500.0,inf
2009-01-22,6.54,0.0,623312000.0,392204000.0,385892700.0,inf
2009-01-23,6.5,0.0,623312000.0,392204000.0,383532500.0,inf
2009-01-26,6.51,0.0,623312000.0,392204000.0,384122550.0,inf
2009-01-27,6.59,0.0,623312000.0,392204000.0,388842950.0,inf
2009-01-28,6.89,0.0,623312000.0,392204000.0,406544450.0,inf
2009-01-29,6.43,0.0,623312000.0,392204000.0,379402150.0,inf
2009-01-30,5.83,0.0,623312000.0,392204000.0,343999150.0,inf
2009-02-02,6.15,0.0,623312000.0,392204000.0,361312500.0,inf
2009-02-03,6.1,0.0,623312000.0,392204000.0,358375000.0,inf
2009-02-04,5.92,0.0,623312000.0,392204000.0,347800000.0,inf
2009-02-05,6.17,0.0,623312000.0,392204000.0,362487500.0,inf
2009-02-06,6.75,0.0,623312000.0,392204000.0,396562500.0,inf
2009-02-09,6.69,0.0,623312000.0,392204000.0,393037500.0,inf
2009-02-10,6.51,0.0,623312000.0,392204000.0,382462500.0,inf
2009-02-11,6.18,0.0,623312000.0,392204000.0,363075000.0,inf
2009-02-12,6.2,0.0,623312000.0,392204000.0,364250000.0,inf
2009-02-13,6.3,0.0,623312000.0,392204000.0,370125000.0,inf
2009-02-17,5.96,0.0,623312000.0,392204000.0,350150000.0,inf
2009-02-18,6.34,0.0,623312000.0,392204000.0,372475000.0,inf
2009-02-19,5.89,0.0,623312000.0,392204000.0,346037500.0,inf
2009-02-20,5.51,0.0,623312000.0,392204000.0,323712500.0,inf
2009-02-23,5.58,0.0,623312000.0,392204000.0,327825000.0,inf
2009-02-24,5.89,0.0,623312000.0,392204000.0,346037500.0,inf
2009-02-25,5.67,0.0,623312000.0,392204000.0,333112500.0,inf
2009-02-26,5.37,0.0,623312000.0,392204000.0,315487500.0,inf
2009-02-27,5.6,0.0,623312000.0,392204000.0,329000000.0,inf
2009-03-02,5.47,0.0,623312000.0,392204000.0,321362500.0,inf
2009-03-03,5.16,0.0,623312000.0,392204000.0,303150000.0,inf
2009-03-04,4.92,0.0,623312000.0,392204000.0,289050000.0,inf
2009-03-05,4.62,0.0,623312000.0,392204000.0,271425000.0,inf
2009-03-06,4.4,0.0,623312000.0,392204000.0,258500000.00000003,inf
2009-03-09,4.29,0.0,623312000.0,392204000.0,252037500.0,inf
2009-03-10,4.51,0.0,623312000.0,392204000.0,264962500.0,inf
2009-03-11,4.67,0.0,623312000.0,392204000.0,274362500.0,inf
2009-03-12,5.45,0.0,623312000.0,392204000.0,320187500.0,inf
2009-03-13,5.62,0.0,623312000.0,392204000.0,330175000.0,inf
2009-03-16,5.55,0.0,623312000.0,392204000.0,326062500.0,inf
2009-03-17,6.16,0.0,623312000.0,392204000.0,361900000.0,inf
2009-03-18,6.45,0.0,623312000.0,392204000.0,378937500.0,inf
2009-03-19,6.28,0.0,623312000.0,392204000.0,368950000.0,inf
2009-03-20,6.27,0.0,623312000.0,392204000.0,368362500.0,inf
2009-03-23,6.48,0.0,623312000.0,392204000.0,380700000.0,inf
2009-03-24,6.29,0.0,623312000.0,392204000.0,369537500.0,inf
2009-03-25,6.47,0.0,623312000.0,392204000.0,380112500.0,inf
2009-03-26,6.97,0.0,623312000.0,392204000.0,409487500.0,inf
2009-03-27,6.95,0.0,623312000.0,392204000.0,408312500.0,inf
2009-03-30,6.62,0.0,623312000.0,392204000.0,388925000.0,inf
2009-03-31,6.62,0.0,623312000.0,392204000.0,388925000.0,inf
2009-04-01,6.72,0.0,623312000.0,392204000.0,394800000.0,inf
2009-04-02,6.63,244968000.0,568932000.0,323964000.0,389512500.0,1.5900546193788576
2009-04-03,7.02,244968000.0,568932000.0,323964000.0,412425000.0,1.6835872440482023
2009-04-06,6.93,244968000.0,568932000.0,323964000.0,407137500.0,1.6620027922014304
2009-04-07,6.58,244968000.0,568932000.0,323964000.0,386575000.0,1.578063257241762
2009-04-08,6.8,244968000.0,568932000.0,323964000.0,399500000.0,1.6308252506449823
2009-04-09,7.13,244968000.0,568932000.0,323964000.0,418887500.0,1.7099682407498122
2009-04-13,7.94,244968000.0,568932000.0,323964000.0,466475000.0,1.9042283073707587
2009-04-14,7.47,244968000.0,568932000.0,323964000.0,438862500.0,1.7915095032820614
2009-04-15,7.57,244968000.0,568932000.0,323964000.0,444737500.0,1.8154922275562522
2009-04-16,7.69,244968000.0,568932000.0,323964000.0,451787500.0,1.8442714966852813
2009-04-17,8.03,244968000.0,568932000.0,323964000.0,471762499.99999994,1.9258127592175303
2009-04-20,7.68,244968000.0,568932000.0,323964000.0,451200000.0,1.8418732242578622
2009-04-21,8.21,244968000.0,568932000.0,323964000.0,482337500.00000006,1.9689816629110743
2009-04-22,8.55,244968000.0,568932000.0,323964000.0,502312500.00000006,2.0505229254433233
2009-04-23,8.36,244968000.0,568932000.0,323964000.0,491149999.99999994,2.0049557493223604
2009-04-24,8.35,244968000.0,568932000.0,323964000.0,490562500.0,2.0025574768949412
2009-04-27,8.19,244968000.0,568932000.0,323964000.0,481162500.0,1.964185118056236
2009-04-28,8.27,244968000.0,568932000.0,323964000.0,485862500.0,1.9833712974755886
2009-04-29,8.56,244968000.0,568932000.0,323964000.0,502900000.0,2.0529211978707425
2009-04-30,8.75,244968000.0,568932000.0,323964000.0,514062500.0,2.098488373991705
2009-05-01,8.56,244968000.0,568932000.0,323964000.0,502900000.0,2.0529211978707425
2009-05-04,8.85,244968000.0,568932000.0,323964000.0,521388900.0,2.1283959537572255
2009-05-05,8.92,244968000.0,568932000.0,323964000.0,525512880.0,2.1452307240129325
2009-05-06,8.84,244968000.0,568932000.0,323964000.0,520799760.0,2.125990986577839
2009-05-07,8.36,244968000.0,568932000.0,323964000.0,492521039.99999994,2.0105525619672773
2009-05-08,8.84,244968000.0,568932000.0,323964000.0,520799760.0,2.125990986577839
2009-05-11,8.93,244968000.0,568932000.0,323964000.0,526102020.0,2.147635691192319
2009-05-12,8.72,244968000.0,568932000.0,323964000.0,513730080.00000006,2.0971313804251985
2009-05-13,8.36,244968000.0,568932000.0,323964000.0,492521039.99999994,2.0105525619672773
2009-05-14,8.51,244968000.0,568932000.0,323964000.0,501358140.0,2.046627069658078
2009-05-15,8.52,244968000.0,568932000.0,323964000.0,501947280.0,2.0490320368374646
2009-05-18,9.02,244968000.0,568932000.0,323964000.0,531404280.0,2.1692803958067994
2009-05-19,8.9,244968000.0,568932000.0,323964000.0,524334600.0,2.1404207896541587
2009-05-20,9.02,244968000.0,568932000.0,323964000.0,531404280.0,2.1692803958067994
2009-05-21,8.87,244968000.0,568932000.0,323964000.0,522567179.99999994,2.1332058881159988
2009-05-22,8.58,244968000.0,568932000.0,323964000.0,505482120.0,2.0634618399137845
2009-05-26,8.94,244968000.0,568932000.0,323964000.0,526691160.0,2.1500406583717058
2009-05-27,8.65,244968000.0,568932000.0,323964000.0,509606100.0,2.0802966101694915
2009-05-28,8.4,244968000.0,568932000.0,323964000.0,494877600.0,2.0201724306848243
2009-05-29,8.56,244968000.0,568932000.0,323964000.0,504303840.0,2.058651905555011
2009-06-01,9.04,244968000.0,568932000.0,323964000.0,532582559.99999994,2.1740903301655723
