date,close price,MPC_SHE,MPC_TA,MPC_TL,market cap,PB Ratio
2011-11-25,16.14,10049000000.0,25225000000.0,15176000000.0,5761980000.0,0.5733883968554085
2011-11-28,16.64,10049000000.0,25225000000.0,15176000000.0,5940480000.0,0.5911513583441138
2011-11-29,16.58,10049000000.0,25225000000.0,15176000000.0,5919059999.999999,0.5890198029654691
2011-11-30,16.7,10049000000.0,25225000000.0,15176000000.0,5961900000.0,0.5932829137227584
2011-12-01,16.98,10049000000.0,25225000000.0,15176000000.0,6061860000.0,0.6032301721564335
2011-12-02,16.66,10049000000.0,25225000000.0,15176000000.0,5947620000.0,0.5918618768036621
2011-12-05,17.2,10049000000.0,25225000000.0,15176000000.0,6140400000.0,0.6110458752114638
2011-12-06,17.32,10049000000.0,25225000000.0,15176000000.0,6183240000.0,0.6153089859687532
2011-12-07,17.25,10049000000.0,25225000000.0,15176000000.0,6158250000.0,0.6128221713603343
2011-12-08,17.01,10049000000.0,25225000000.0,15176000000.0,6072570000.000001,0.6042959498457559
2011-12-09,17.44,10049000000.0,25225000000.0,15176000000.0,6226080000.0,0.6195720967260424
2011-12-12,17.3,10049000000.0,25225000000.0,15176000000.0,6176100000.0,0.6145984675092049
2011-12-13,16.98,10049000000.0,25225000000.0,15176000000.0,6061860000.0,0.6032301721564335
2011-12-14,16.34,10049000000.0,25225000000.0,15176000000.0,5833380000.0,0.5804935814508906
2011-12-15,16.26,10049000000.0,25225000000.0,15176000000.0,5804820000.000001,0.5776515076126979
2011-12-16,15.98,10049000000.0,25225000000.0,15176000000.0,5704860000.0,0.5677042491790227
2011-12-19,15.97,10049000000.0,25225000000.0,15176000000.0,5701290000.0,0.5673489899492486
2011-12-20,16.1,10049000000.0,25225000000.0,15176000000.0,5747700000.000001,0.5719673599363122
2011-12-21,16.33,10049000000.0,25225000000.0,15176000000.0,5829809999.999999,0.5801383222211164
2011-12-22,16.66,10049000000.0,25225000000.0,15176000000.0,5947620000.0,0.5918618768036621
2011-12-23,16.76,10049000000.0,25225000000.0,15176000000.0,5983320000.000001,0.5954144691014032
2011-12-27,16.83,10049000000.0,25225000000.0,15176000000.0,6008309999.999999,0.5979012837098218
2011-12-28,16.57,10049000000.0,25225000000.0,15176000000.0,5915490000.0,0.5886645437356951
2011-12-29,16.64,10049000000.0,25225000000.0,15176000000.0,5940480000.0,0.5911513583441138
2011-12-30,16.65,10049000000.0,25225000000.0,15176000000.0,5944049999.999999,0.5915066175738879
2012-01-03,16.71,10049000000.0,25225000000.0,15176000000.0,5848500000.0,0.5819982087769927
2012-01-04,16.88,10049000000.0,25225000000.0,15176000000.0,5908000000.0,0.5879191959398945
2012-01-05,15.96,10049000000.0,25225000000.0,15176000000.0,5586000000.0,0.5558762065877202
2012-01-06,15.83,10049000000.0,25225000000.0,15176000000.0,5540500000.0,0.5513483928749129
2012-01-09,15.48,10049000000.0,25225000000.0,15176000000.0,5418000000.0,0.5391581251865857
2012-01-10,15.92,10049000000.0,25225000000.0,15176000000.0,5572000000.0,0.5544830331376256
2012-01-11,16.45,10049000000.0,25225000000.0,15176000000.0,5757500000.0,0.5729425813513782
2012-01-12,16.32,10049000000.0,25225000000.0,15176000000.0,5712000000.0,0.568414767638571
2012-01-13,16.51,10049000000.0,25225000000.0,15176000000.0,5778500000.000001,0.5750323415265202
2012-01-17,16.77,10049000000.0,25225000000.0,15176000000.0,5869500000.0,0.5840879689521346
2012-01-18,17.73,10049000000.0,25225000000.0,15176000000.0,6205500000.0,0.6175241317544035
2012-01-19,17.92,10049000000.0,25225000000.0,15176000000.0,6272000000.000001,0.6241417056423526
2012-01-20,18.58,10049000000.0,25225000000.0,15176000000.0,6502999999.999999,0.6471290675689122
2012-01-23,18.93,10049000000.0,25225000000.0,15176000000.0,6625500000.0,0.6593193352572395
2012-01-24,19.52,10049000000.0,25225000000.0,15176000000.0,6832000000.0,0.679868643646134
2012-01-25,19.38,10049000000.0,25225000000.0,15176000000.0,6783000000.0,0.674992536570803
2012-01-26,18.75,10049000000.0,25225000000.0,15176000000.0,6562500000.0,0.6530500547318141
2012-01-27,18.76,10049000000.0,25225000000.0,15176000000.0,6566000000.000001,0.6533983480943378
2012-01-30,18.74,10049000000.0,25225000000.0,15176000000.0,6558999999.999999,0.6527017613692904
2012-01-31,19.11,10049000000.0,25225000000.0,15176000000.0,6688500000.0,0.6655886157826649
2012-02-01,20.94,10049000000.0,25225000000.0,15176000000.0,7329000000.0,0.72932630112449
2012-02-02,21.28,10049000000.0,25225000000.0,15176000000.0,7448000000.0,0.7411682754502935
2012-02-03,21.99,10049000000.0,25225000000.0,15176000000.0,7696499999.999999,0.7658971041894715
2012-02-06,22.21,10049000000.0,25225000000.0,15176000000.0,7773500000.0,0.7735595581649916
2012-02-07,21.96,10049000000.0,25225000000.0,15176000000.0,7686000000.0,0.7648522241019007
2012-02-08,22.48,10049000000.0,25225000000.0,15176000000.0,7868000000.0,0.7829634789531297
2012-02-09,22.42,10049000000.0,25225000000.0,15176000000.0,7847000000.000001,0.780873718777988
2012-02-10,22.04,10049000000.0,25225000000.0,15176000000.0,7714000000.0,0.7676385710020898
2012-02-13,21.74,10049000000.0,25225000000.0,15176000000.0,7608999999.999999,0.7571897701263807
2012-02-14,22.01,10049000000.0,25225000000.0,15176000000.0,7703500000.000001,0.7665936909145189
2012-02-15,21.85,10049000000.0,25225000000.0,15176000000.0,7647500000.000001,0.7610209971141408
2012-02-16,22.05,10049000000.0,25225000000.0,15176000000.0,7717500000.0,0.7679868643646134
2012-02-17,21.72,10049000000.0,25225000000.0,15176000000.0,7602000000.0,0.7564931834013334
2012-02-21,21.91,10049000000.0,25225000000.0,15176000000.0,7668500000.0,0.7631107572892826
2012-02-22,21.76,10049000000.0,25225000000.0,15176000000.0,7616000000.000001,0.7578863568514281
2012-02-23,21.84,10049000000.0,25225000000.0,15176000000.0,7644000000.0,0.7606727037516171
2012-02-24,21.43,10049000000.0,25225000000.0,15176000000.0,7500500000.0,0.7463926758881481
2012-02-27,21.31,10049000000.0,25225000000.0,15176000000.0,7458500000.0,0.7422131555378645
2012-02-28,20.83,10049000000.0,25225000000.0,15176000000.0,7290499999.999999,0.72549507413673
2012-02-29,20.78,9505000000.0,25745000000.0,16240000000.0,7273000000.0,0.765176223040505
2012-03-01,21.36,9505000000.0,25745000000.0,16240000000.0,7476000000.0,0.786533403471857
2012-03-02,21.09,9505000000.0,25745000000.0,16240000000.0,7381500000.0,0.7765912677538138
2012-03-05,21.38,9505000000.0,25745000000.0,16240000000.0,7483000000.0,0.7872698579694898
2012-03-06,21.0,9505000000.0,25745000000.0,16240000000.0,7350000000.0,0.7732772225144661
2012-03-07,21.28,9505000000.0,25745000000.0,16240000000.0,7448000000.0,0.7835875854813256
2012-03-08,21.82,9505000000.0,25745000000.0,16240000000.0,7637000000.0,0.8034718569174119
2012-03-09,21.95,9505000000.0,25745000000.0,16240000000.0,7682500000.0,0.8082588111520252
2012-03-12,21.89,9505000000.0,25745000000.0,16240000000.0,7661500000.0,0.8060494476591268
2012-03-13,22.02,9505000000.0,25745000000.0,16240000000.0,7707000000.0,0.8108364018937402
2012-03-14,21.96,9505000000.0,25745000000.0,16240000000.0,7686000000.0,0.8086270384008417
2012-03-15,21.95,9505000000.0,25745000000.0,16240000000.0,7682500000.0,0.8082588111520252
2012-03-16,22.09,9505000000.0,25745000000.0,16240000000.0,7731500000.0,0.813413992635455
2012-03-19,22.28,9505000000.0,25745000000.0,16240000000.0,7798000000.0,0.8204103103629669
2012-03-20,21.9,9505000000.0,25745000000.0,16240000000.0,7664999999.999999,0.8064176749079431
2012-03-21,21.84,9505000000.0,25745000000.0,16240000000.0,7644000000.0,0.8042083114150447
2012-03-22,21.68,9505000000.0,25745000000.0,16240000000.0,7588000000.0,0.7983166754339821
2012-03-23,22.0,9505000000.0,25745000000.0,16240000000.0,7700000000.0,0.8100999473961074
2012-03-26,22.61,9505000000.0,25745000000.0,16240000000.0,7913500000.0,0.8325618095739085
2012-03-27,22.0,9505000000.0,25745000000.0,16240000000.0,7700000000.0,0.8100999473961074
2012-03-28,21.78,9505000000.0,25745000000.0,16240000000.0,7623000000.0,0.8019989479221462
2012-03-29,21.62,9505000000.0,25745000000.0,16240000000.0,7567000000.0,0.7961073119410836
2012-03-30,21.68,9505000000.0,25745000000.0,16240000000.0,7588000000.0,0.7983166754339821
2012-04-02,21.72,9505000000.0,25745000000.0,16240000000.0,7515120000.0,0.7906491320357707
2012-04-03,21.2,9505000000.0,25745000000.0,16240000000.0,7335200000.0,0.7717201472908995
2012-04-04,21.3,9505000000.0,25745000000.0,16240000000.0,7369800000.0,0.7753603366649132
2012-04-05,21.07,9505000000.0,25745000000.0,16240000000.0,7290220000.0,0.7669879011046817
2012-04-09,21.23,9505000000.0,25745000000.0,16240000000.0,7345580000.0,0.7728122041031036
2012-04-10,20.92,9505000000.0,25745000000.0,16240000000.0,7238320000.000001,0.7615276170436613
2012-04-11,20.75,9505000000.0,25745000000.0,16240000000.0,7179500000.0,0.7553392951078379
2012-04-12,20.88,9505000000.0,25745000000.0,16240000000.0,7224480000.0,0.7600715412940557
2012-04-13,20.81,9505000000.0,25745000000.0,16240000000.0,7200260000.0,0.7575234087322462
2012-04-16,20.0,9505000000.0,25745000000.0,16240000000.0,6920000000.0,0.7280378748027354
2012-04-17,20.0,9505000000.0,25745000000.0,16240000000.0,6920000000.0,0.7280378748027354
2012-04-18,19.93,9505000000.0,25745000000.0,16240000000.0,6895780000.0,0.7254897422409259
2012-04-19,19.87,9505000000.0,25745000000.0,16240000000.0,6875020000.0,0.7233056286165176
2012-04-20,19.95,9505000000.0,25745000000.0,16240000000.0,6902700000.0,0.7262177801157286
2012-04-23,20.0,9505000000.0,25745000000.0,16240000000.0,6920000000.0,0.7280378748027354
2012-04-24,20.13,9505000000.0,25745000000.0,16240000000.0,6964980000.0,0.7327701209889532
2012-04-25,20.06,9505000000.0,25745000000.0,16240000000.0,6940760000.0,0.7302219884271436
2012-04-26,20.33,9505000000.0,25745000000.0,16240000000.0,7034179999.999999,0.7400504997369804
2012-04-27,20.65,9505000000.0,25745000000.0,16240000000.0,7144899999.999999,0.7516991057338243
2012-04-30,20.81,9505000000.0,25745000000.0,16240000000.0,7200260000.0,0.7575234087322462
2012-05-01,20.61,9505000000.0,25745000000.0,16240000000.0,7131060000.0,0.7502430299842189
2012-05-02,20.75,9505000000.0,25745000000.0,16240000000.0,7179500000.0,0.7553392951078379
2012-05-03,20.18,9505000000.0,25745000000.0,16240000000.0,6982280000.0,0.7345902156759601
2012-05-04,19.87,9505000000.0,25745000000.0,16240000000.0,6875020000.0,0.7233056286165176
2012-05-07,19.83,9505000000.0,25745000000.0,16240000000.0,6861179999.999999,0.7218495528669121
2012-05-08,19.26,9505000000.0,25745000000.0,16240000000.0,6663960000.000001,0.7011004734350343
2012-05-09,19.11,9216000000.0,25306000000.0,16090000000.0,6612060000.0,0.7174544270833333
2012-05-10,19.1,9216000000.0,25306000000.0,16090000000.0,6608600000.000001,0.7170789930555557
2012-05-11,18.61,9216000000.0,25306000000.0,16090000000.0,6439060000.0,0.6986827256944445
2012-05-14,17.91,9216000000.0,25306000000.0,16090000000.0,6196860000.0,0.67240234375
2012-05-15,17.65,9216000000.0,25306000000.0,16090000000.0,6106899999.999999,0.6626410590277777
2012-05-16,17.64,9216000000.0,25306000000.0,16090000000.0,6103440000.0,0.662265625
2012-05-17,17.43,9216000000.0,25306000000.0,16090000000.0,6030780000.0,0.6543815104166667
2012-05-18,17.46,9216000000.0,25306000000.0,16090000000.0,6041160000.0,0.6555078125
2012-05-21,17.98,9216000000.0,25306000000.0,16090000000.0,6221080000.0,0.6750303819444444
2012-05-22,17.7,9216000000.0,25306000000.0,16090000000.0,6124200000.0,0.6645182291666667
2012-05-23,17.71,9216000000.0,25306000000.0,16090000000.0,6127660000.0,0.6648936631944444
2012-05-24,17.9,9216000000.0,25306000000.0,16090000000.0,6193399999.999999,0.6720269097222221
2012-05-25,18.44,9216000000.0,25306000000.0,16090000000.0,6380240000.0,0.6923003472222222
2012-05-29,18.62,9216000000.0,25306000000.0,16090000000.0,6442520000.0,0.6990581597222222
2012-05-30,18.29,9216000000.0,25306000000.0,16090000000.0,6328340000.0,0.6866688368055556
2012-05-31,18.04,9216000000.0,25306000000.0,16090000000.0,6241840000.0,0.6772829861111112
2012-06-01,17.62,9216000000.0,25306000000.0,16090000000.0,6096520000.0,0.6615147569444444
2012-06-04,17.14,9216000000.0,25306000000.0,16090000000.0,5930440000.0,0.6434939236111111
2012-06-05,17.6,9216000000.0,25306000000.0,16090000000.0,6089600000.000001,0.660763888888889
2012-06-06,18.16,9216000000.0,25306000000.0,16090000000.0,6283360000.0,0.6817881944444445
2012-06-07,18.62,9216000000.0,25306000000.0,16090000000.0,6442520000.0,0.6990581597222222
2012-06-08,18.68,9216000000.0,25306000000.0,16090000000.0,6463280000.0,0.7013107638888889
2012-06-11,18.94,9216000000.0,25306000000.0,16090000000.0,6553240000.0,0.7110720486111111
2012-06-12,19.54,9216000000.0,25306000000.0,16090000000.0,6760840000.0,0.7335980902777778
2012-06-13,19.38,9216000000.0,25306000000.0,16090000000.0,6705480000.0,0.7275911458333333
2012-06-14,19.7,9216000000.0,25306000000.0,16090000000.0,6816200000.0,0.7396050347222223
2012-06-15,20.08,9216000000.0,25306000000.0,16090000000.0,6947679999.999999,0.7538715277777777
2012-06-18,19.92,9216000000.0,25306000000.0,16090000000.0,6892320000.000001,0.7478645833333334
2012-06-19,20.43,9216000000.0,25306000000.0,16090000000.0,7068780000.0,0.76701171875
2012-06-20,21.4,9216000000.0,25306000000.0,16090000000.0,7404399999.999999,0.8034288194444443
2012-06-21,20.67,9216000000.0,25306000000.0,16090000000.0,7151820000.000001,0.7760221354166668
2012-06-22,20.9,9216000000.0,25306000000.0,16090000000.0,7231399999.999999,0.7846571180555555
2012-06-25,20.67,9216000000.0,25306000000.0,16090000000.0,7151820000.000001,0.7760221354166668
2012-06-26,21.28,9216000000.0,25306000000.0,16090000000.0,7362880000.0,0.7989236111111111
2012-06-27,21.26,9216000000.0,25306000000.0,16090000000.0,7355960000.000001,0.7981727430555556
2012-06-28,22.09,9216000000.0,25306000000.0,16090000000.0,7643140000.0,0.8293337673611111
2012-06-29,22.46,9216000000.0,25306000000.0,16090000000.0,7771160000.0,0.8432248263888888
2012-07-02,23.04,9216000000.0,25306000000.0,16090000000.0,7925760000.0,0.86
2012-07-03,22.68,9216000000.0,25306000000.0,16090000000.0,7801920000.0,0.8465625
2012-07-05,22.1,9216000000.0,25306000000.0,16090000000.0,7602400000.000001,0.8249131944444446
2012-07-06,22.25,9216000000.0,25306000000.0,16090000000.0,7654000000.0,0.8305121527777778
2012-07-09,22.2,9216000000.0,25306000000.0,16090000000.0,7636800000.0,0.8286458333333333
2012-07-10,22.0,9216000000.0,25306000000.0,16090000000.0,7568000000.0,0.8211805555555556
2012-07-11,22.19,9216000000.0,25306000000.0,16090000000.0,7633360000.0,0.8282725694444445
2012-07-12,21.72,9216000000.0,25306000000.0,16090000000.0,7471680000.0,0.8107291666666666
2012-07-13,22.48,9216000000.0,25306000000.0,16090000000.0,7733120000.0,0.8390972222222223
2012-07-16,22.42,9216000000.0,25306000000.0,16090000000.0,7712480000.000001,0.836857638888889
2012-07-17,22.73,9216000000.0,25306000000.0,16090000000.0,7819120000.0,0.8484288194444445
2012-07-18,23.42,9216000000.0,25306000000.0,16090000000.0,8056480000.000001,0.8741840277777779
2012-07-19,22.75,9216000000.0,25306000000.0,16090000000.0,7826000000.0,0.8491753472222222
2012-07-20,22.78,9216000000.0,25306000000.0,16090000000.0,7836320000.0,0.8502951388888889
2012-07-23,22.93,9216000000.0,25306000000.0,16090000000.0,7887920000.0,0.8558940972222222
2012-07-24,22.22,9216000000.0,25306000000.0,16090000000.0,7643680000.0,0.8293923611111111
2012-07-25,22.25,9216000000.0,25306000000.0,16090000000.0,7654000000.0,0.8305121527777778
2012-07-26,22.91,9216000000.0,25306000000.0,16090000000.0,7881040000.0,0.8551475694444445
2012-07-27,23.52,9216000000.0,25306000000.0,16090000000.0,8090880000.0,0.8779166666666667
2012-07-30,23.74,9216000000.0,25306000000.0,16090000000.0,8166559999.999999,0.8861284722222221
2012-07-31,23.65,9216000000.0,25306000000.0,16090000000.0,8135599999.999999,0.8827690972222221
2012-08-01,23.4,9216000000.0,25306000000.0,16090000000.0,8049599999.999999,0.8734374999999999
2012-08-02,24.0,9216000000.0,25306000000.0,16090000000.0,8256000000.0,0.8958333333333334
2012-08-03,24.7,9216000000.0,25306000000.0,16090000000.0,8496800000.0,0.9219618055555555
2012-08-06,24.67,9216000000.0,25306000000.0,16090000000.0,8486480000.000001,0.920842013888889
2012-08-07,25.22,9216000000.0,25306000000.0,16090000000.0,8675680000.0,0.9413715277777778
2012-08-08,24.74,10326000000.0,24681000000.0,14355000000.0,8510559999.999999,0.8241874878946348
2012-08-09,24.4,10326000000.0,24681000000.0,14355000000.0,8393599999.999999,0.8128607398799147
2012-08-10,24.78,10326000000.0,24681000000.0,14355000000.0,8524320000.0,0.825520046484602
2012-08-13,24.78,10326000000.0,24681000000.0,14355000000.0,8524320000.0,0.825520046484602
2012-08-14,24.57,10326000000.0,24681000000.0,14355000000.0,8452080000.0,0.8185241138872749
2012-08-15,24.86,10326000000.0,24681000000.0,14355000000.0,8551840000.0,0.8281851636645361
2012-08-16,24.86,10326000000.0,24681000000.0,14355000000.0,8551840000.0,0.8281851636645361
