date,close price,NOW_SHE,NOW_TA,NOW_TL,market cap,PB Ratio
2012-10-17,34.77,-43128000.0,200472000.0,243600000.0,2569803099.8700004,-59.585492020729
2012-10-18,34.79,-43128000.0,200472000.0,243600000.0,2571281272.49,-59.619766102995726
2012-10-19,34.35,-43128000.0,200472000.0,243600000.0,2538761474.85,-58.86573629312743
2012-10-22,33.44,-43128000.0,200472000.0,243600000.0,2471504620.64,-57.30626554999072
2012-10-23,34.56,-43128000.0,200472000.0,243600000.0,2554282287.36,-59.225614156928216
2012-10-24,35.65,-43128000.0,200472000.0,243600000.0,2634842695.15,-61.09355164046559
2012-10-25,31.39,-43128000.0,200472000.0,243600000.0,2319991927.09,-53.79317211764979
2012-10-26,31.89,-43128000.0,200472000.0,243600000.0,2356946242.59,-54.65002417431831
2012-10-31,30.65,191268000.0,382204000.0,190936000.0,2265299540.15,11.843588787199113
2012-11-01,31.04,191268000.0,382204000.0,190936000.0,2294123906.24,11.994290243218938
2012-11-02,32.14,191268000.0,382204000.0,190936000.0,2375423400.34,12.419345631992806
2012-11-05,32.28,191268000.0,382204000.0,190936000.0,2385770608.6800003,12.473443590564028
2012-11-06,32.95,191268000.0,382204000.0,190936000.0,2435289391.4500003,12.73234096372629
2012-11-07,31.25,191268000.0,382204000.0,190936000.0,2309644718.75,12.075437181075769
2012-11-08,30.9,191268000.0,382204000.0,190936000.0,2283776697.9,11.94019228464772
2012-11-09,30.07,191268000.0,382204000.0,190936000.0,2222432534.17,11.619468673118348
2012-11-12,29.66,191268000.0,382204000.0,190936000.0,2192129995.46,11.461038937302634
2012-11-13,29.48,191268000.0,382204000.0,190936000.0,2178826441.88,11.391484419139637
2012-11-14,28.71,191268000.0,382204000.0,190936000.0,2121916796.01,11.093945646997929
2012-11-15,31.79,191268000.0,382204000.0,190936000.0,2349555379.49,12.284100735564756
2012-11-16,30.35,191268000.0,382204000.0,190936000.0,2243126950.85,11.727664590260785
2012-11-19,31.06,191268000.0,382204000.0,190936000.0,2295602078.86,12.002018523014828
2012-11-20,31.67,191268000.0,382204000.0,190936000.0,2340686343.77,12.237731056789427
2012-11-21,31.18,191268000.0,382204000.0,190936000.0,2304471114.58,12.048388201790157
2012-11-23,30.77,191268000.0,382204000.0,190936000.0,2274168575.87,11.889958465974443
2012-11-26,30.5,191268000.0,382204000.0,190936000.0,2254213245.5,11.78562668872995
2012-11-27,30.3,191268000.0,382204000.0,190936000.0,2239431519.3,11.708343890771065
2012-11-28,31.21,191268000.0,382204000.0,190936000.0,2306688373.51,12.059980621483993
2012-11-29,32.3,191268000.0,382204000.0,190936000.0,2387248781.2999997,12.481171870359912
2012-11-30,32.63,191268000.0,382204000.0,190936000.0,2411638629.53,12.608688486992076
2012-12-03,32.04,191268000.0,382204000.0,190936000.0,2368032537.24,12.380704233013363
2012-12-04,30.19,191268000.0,382204000.0,190936000.0,2231301569.89,11.665838351893678
2012-12-05,29.41,191268000.0,382204000.0,190936000.0,2173652837.71,11.364435439854027
2012-12-06,29.47,191268000.0,382204000.0,190936000.0,2178087355.5699997,11.387620279241691
2012-12-07,29.3,191268000.0,382204000.0,190936000.0,2165522888.3,11.321929900976642
2012-12-10,29.45,191268000.0,382204000.0,190936000.0,2176609182.95,11.379891999445803
2012-12-11,29.83,191268000.0,382204000.0,190936000.0,2204694462.73,11.526729315567685
2012-12-12,30.63,191268000.0,382204000.0,190936000.0,2263821367.5299997,11.835860507403224
2012-12-13,30.33,191268000.0,382204000.0,190936000.0,2241648778.23,11.719936310464897
2012-12-14,30.54,191268000.0,382204000.0,190936000.0,2257169590.74,11.801083248321726
2012-12-17,31.1,191268000.0,382204000.0,190936000.0,2298558424.1,12.017475082606603
2012-12-18,32.63,191268000.0,382204000.0,190936000.0,2411638629.53,12.608688486992076
2012-12-19,32.43,191268000.0,382204000.0,190936000.0,2396856903.33,12.531405689033189
2012-12-20,32.83,191268000.0,382204000.0,190936000.0,2426420355.73,12.68597128495096
2012-12-21,32.49,191268000.0,382204000.0,190936000.0,2401291421.19,12.554590528420855
2012-12-24,31.66,191268000.0,382204000.0,190936000.0,2339947257.46,12.233866916891483
2012-12-26,29.95,191268000.0,382204000.0,190936000.0,2213563498.45,11.573098994343015
2012-12-27,29.52,191268000.0,382204000.0,190936000.0,2181782787.12,11.406940978731413
2012-12-28,29.05,191268000.0,382204000.0,190936000.0,2147045730.55,11.225326403528033
2012-12-31,30.03,191268000.0,382204000.0,190936000.0,2219476188.9300003,11.604012113526572
2013-01-02,30.2,191268000.0,382204000.0,190936000.0,3919417275.7999997,20.491756466319508
2013-01-03,29.69,191268000.0,382204000.0,190936000.0,3853228441.01,20.145703625331997
2013-01-04,29.02,191268000.0,382204000.0,190936000.0,3766274481.58,19.691085187171925
2013-01-07,27.36,191268000.0,382204000.0,190936000.0,3550836313.44,18.56471711650668
2013-01-08,26.2,191268000.0,382204000.0,190936000.0,3400289159.7999997,17.777616537005667
2013-01-09,26.37,191268000.0,382204000.0,190936000.0,3422352104.73,17.892967484001506
2013-01-10,26.46,191268000.0,382204000.0,190936000.0,3434032487.34,17.954035632411067
2013-01-11,27.46,191268000.0,382204000.0,190936000.0,3563814516.34,18.632570614739528
2013-01-14,26.07,191268000.0,382204000.0,190936000.0,3383417496.03,17.68940698930297
2013-01-15,27.22,191268000.0,382204000.0,190936000.0,3532666829.3799996,18.469722218980696
2013-01-16,27.34,191268000.0,382204000.0,190936000.0,3548240672.86,18.551146416860114
2013-01-17,27.6,191268000.0,382204000.0,190936000.0,3581984000.4,18.727565512265514
2013-01-18,27.4,191268000.0,382204000.0,190936000.0,3556027594.6,18.59185851579982
2013-01-22,27.62,191268000.0,382204000.0,190936000.0,3584579640.98,18.74113621191208
2013-01-23,27.93,191268000.0,382204000.0,190936000.0,3624812069.97,18.951482056433903
2013-01-24,29.52,191268000.0,382204000.0,190936000.0,3831165496.08,20.030352678336158
2013-01-25,31.1,191268000.0,382204000.0,190936000.0,4036221101.9,21.102437950415126
2013-01-28,31.25,191268000.0,382204000.0,190936000.0,4055688406.25,21.204218197764394
2013-01-29,30.2,191268000.0,382204000.0,190936000.0,3919417275.7999997,20.491756466319508
2013-01-30,28.97,191268000.0,382204000.0,190936000.0,3759785380.1299996,19.6571584380555
2013-01-31,27.72,191268000.0,382204000.0,190936000.0,3597557843.8799996,18.808989710144925
2013-02-01,28.07,191268000.0,382204000.0,190936000.0,3642981554.03,19.04647695395989
2013-02-04,28.96,191268000.0,382204000.0,190936000.0,3758487559.84,19.650373088232218
2013-02-05,29.78,191268000.0,382204000.0,190936000.0,3864908823.6200004,20.206771773741558
2013-02-06,29.72,191268000.0,382204000.0,190936000.0,3857121901.8799996,20.166059674801847
2013-02-07,29.42,191268000.0,382204000.0,190936000.0,3818187293.1800003,19.96249918010331
2013-02-08,29.83,191268000.0,382204000.0,190936000.0,3871397925.0699997,20.24069852285798
2013-02-11,29.55,191268000.0,382204000.0,190936000.0,3835058956.9500003,20.05070872780601
2013-02-12,29.25,191268000.0,382204000.0,190936000.0,3796124348.25,19.847148233107472
2013-02-13,29.78,191268000.0,382204000.0,190936000.0,3864908823.6200004,20.206771773741558
2013-02-14,32.88,191268000.0,382204000.0,190936000.0,4267233113.5200005,22.310230218959788
2013-02-15,33.86,191268000.0,382204000.0,190936000.0,4394419501.94,22.975194501641674
2013-02-19,33.46,191268000.0,382204000.0,190936000.0,4342506690.34,22.70378050871029
2013-02-20,32.96,191268000.0,382204000.0,190936000.0,4277615675.84,22.364513017546063
2013-02-21,31.54,191268000.0,382204000.0,190936000.0,4093325194.66,21.400993342639648
2013-02-22,33.48,191268000.0,382204000.0,190936000.0,4345102330.919999,22.717351208356856
2013-02-25,32.17,191268000.0,382204000.0,190936000.0,4175087872.9300003,21.82847038150658
2013-02-26,31.25,191268000.0,382204000.0,190936000.0,4055688406.25,21.204218197764394
2013-02-27,32.2,191268000.0,382204000.0,190936000.0,4178981333.8,21.84882643097643
2013-02-28,32.47,191268000.0,382204000.0,190936000.0,4214022481.6299996,22.032030876205113
2013-03-01,32.79,191268000.0,382204000.0,190936000.0,4255552730.91,22.249162070550224
2013-03-04,33.68,191268000.0,382204000.0,190936000.0,4371058736.72,22.853058204822553
2013-03-05,36.57,191268000.0,382204000.0,190936000.0,4746128800.53,24.814024303751804
2013-03-06,36.95,191268000.0,382204000.0,190936000.0,4795445971.55,25.07186759703662
2013-03-07,36.77,191268000.0,382204000.0,190936000.0,4772085206.330001,24.9497313002175
2013-03-08,36.66,243405000.0,478114000.0,234709000.0,4757809183.139999,19.546883519812656
2013-03-11,37.0,243405000.0,478114000.0,234709000.0,4801935073.0,19.72816940079292
2013-03-12,37.83,243405000.0,478114000.0,234709000.0,4909654157.07,20.170720227891785
2013-03-13,37.61,243405000.0,478114000.0,234709000.0,4881102110.69,20.053417599022204
2013-03-14,37.45,243405000.0,478114000.0,234709000.0,4860336986.05,19.968106596207967
2013-03-15,37.1,243405000.0,478114000.0,234709000.0,4814913275.900001,19.781488777551818
2013-03-18,35.63,243405000.0,478114000.0,234709000.0,4624133693.27,18.997693939195994
2013-03-19,34.46,243405000.0,478114000.0,234709000.0,4472288719.34,18.37385723111686
2013-03-20,34.76,243405000.0,478114000.0,234709000.0,4511223328.04,18.53381536139356
2013-03-21,36.0,243405000.0,478114000.0,234709000.0,4672153044.0,19.19497563320392
2013-03-22,36.27,243405000.0,478114000.0,234709000.0,4707194191.830001,19.33893795045295
2013-03-25,36.05,243405000.0,478114000.0,234709000.0,4678642145.45,19.221635321583367
2013-03-26,36.14,243405000.0,478114000.0,234709000.0,4690322528.06,19.26962276066638
2013-03-27,36.21,243405000.0,478114000.0,234709000.0,4699407270.09,19.30694632439761
2013-03-28,36.2,243405000.0,478114000.0,234709000.0,4698109449.8,19.30161438672172
2013-04-01,35.23,243405000.0,478114000.0,234709000.0,4660861886.849999,19.148587279842236
2013-04-02,35.71,243405000.0,478114000.0,234709000.0,4724364972.45,19.409482025636283
2013-04-03,34.53,243405000.0,478114000.0,234709000.0,4568253220.35,18.768115775559256
2013-04-04,35.05,243405000.0,478114000.0,234709000.0,4637048229.75,19.05075175016947
2013-04-05,35.17,243405000.0,478114000.0,234709000.0,4652924001.150001,19.115975436617983
2013-04-08,35.55,243405000.0,478114000.0,234709000.0,4703197277.25,19.322517110371603
2013-04-09,35.76,243405000.0,478114000.0,234709000.0,4730979877.2,19.436658561656497
2013-04-10,35.85,243405000.0,478114000.0,234709000.0,4742886705.75,19.485576326492883
2013-04-11,34.99,243405000.0,478114000.0,234709000.0,4629110344.05,19.018139906945216
2013-04-12,35.19,243405000.0,478114000.0,234709000.0,4655569963.049999,19.126846051026064
2013-04-15,34.94,243405000.0,478114000.0,234709000.0,4622495439.299999,18.990963370924998
2013-04-16,36.35,243405000.0,478114000.0,234709000.0,4809035753.25,19.757341686695014
2013-04-17,35.63,243405000.0,478114000.0,234709000.0,4713781124.85,19.365999568003947
2013-04-18,36.07,243405000.0,478114000.0,234709000.0,4771992286.65,19.60515308498182
2013-04-19,36.29,243405000.0,478114000.0,234709000.0,4801097867.55,19.724729843470758
2013-04-22,36.67,243405000.0,478114000.0,234709000.0,4851371143.650001,19.93127151722438
2013-04-23,37.33,243405000.0,478114000.0,234709000.0,4938687886.349999,20.290001792691193
2013-04-24,37.62,243405000.0,478114000.0,234709000.0,4977054333.9,20.44762570160843
2013-04-25,43.39,243405000.0,478114000.0,234709000.0,5740414342.05,23.583797958341037
2013-04-26,42.51,243405000.0,478114000.0,234709000.0,5623992018.45,23.105490924385283
2013-04-29,42.09,243405000.0,478114000.0,234709000.0,5568426818.55,22.877208021815495
2013-04-30,40.96,243405000.0,478114000.0,234709000.0,5418929971.2,22.263018307758674
2013-05-01,38.8,243405000.0,478114000.0,234709000.0,5133166086.0,21.08899195168546
2013-05-02,39.14,243405000.0,478114000.0,234709000.0,5178147438.3,21.273792396622913
2013-05-03,40.95,243405000.0,478114000.0,234709000.0,5417606990.25,22.257583000554632
2013-05-06,40.4,243405000.0,478114000.0,234709000.0,5344843038.0,21.958641104332287
2013-05-07,39.52,243405000.0,478114000.0,234709000.0,5228420714.400001,21.480334070376536
2013-05-08,39.58,263927000.0,515953000.0,252026000.0,5236358600.099999,19.840177776809494
2013-05-09,38.85,263927000.0,515953000.0,252026000.0,5139780990.75,19.474252315034082
2013-05-10,38.99,263927000.0,515953000.0,252026000.0,5158302724.05,19.544429800854026
2013-05-13,39.47,263927000.0,515953000.0,252026000.0,5221805809.65,19.785038323665255
2013-05-14,40.24,263927000.0,515953000.0,252026000.0,5323675342.8,20.171014495674942
2013-05-15,40.53,263927000.0,515953000.0,252026000.0,5362041790.35,20.316382144873394
2013-05-16,39.9,263927000.0,515953000.0,252026000.0,5278693990.5,20.00058345868365
2013-05-17,40.39,263927000.0,515953000.0,252026000.0,5343520057.05,20.24620465905345
2013-05-20,40.31,263927000.0,515953000.0,252026000.0,5332936209.450001,20.206103238584916
2013-05-21,40.04,263927000.0,515953000.0,252026000.0,5297215723.8,20.070760944503593
2013-05-22,38.42,263927000.0,515953000.0,252026000.0,5082892809.900001,19.258707180015687
2013-05-23,37.65,263927000.0,515953000.0,252026000.0,4981023276.75,18.872731008006003
2013-05-24,37.81,263927000.0,515953000.0,252026000.0,5002190971.950001,18.952933848943083
2013-05-28,37.31,263927000.0,515953000.0,252026000.0,4936041924.450001,18.702299971014714
2013-05-29,36.72,263927000.0,515953000.0,252026000.0,4857986048.4,18.40655199505924
2013-05-30,36.77,263927000.0,515953000.0,252026000.0,4864600953.150001,18.43161538285208
2013-05-31,36.76,263927000.0,515953000.0,252026000.0,4863277972.2,18.426602705293508
2013-06-03,36.75,263927000.0,515953000.0,252026000.0,4861954991.25,18.421590027734943
2013-06-04,36.09,263927000.0,515953000.0,252026000.0,4774638248.55,18.0907533088695
2013-06-05,35.91,263927000.0,515953000.0,252026000.0,4750824591.45,18.000525112815286
2013-06-06,36.74,263927000.0,515953000.0,252026000.0,4860632010.3,18.416577350176375
2013-06-07,39.16,263927000.0,515953000.0,252026000.0,5180793400.2,19.629645319349667
2013-06-10,39.65,263927000.0,515953000.0,252026000.0,5245619466.75,19.875266519719467
2013-06-11,39.95,263927000.0,515953000.0,252026000.0,5285308895.25,20.025646846476487
2013-06-12,38.37,263927000.0,515953000.0,252026000.0,5076277905.15,19.23364379222285
2013-06-13,37.93,263927000.0,515953000.0,252026000.0,5018066743.35,19.01308597964589
2013-06-14,37.25,263927000.0,515953000.0,252026000.0,4928104038.75,18.67222390566331
2013-06-17,38.04,263927000.0,515953000.0,252026000.0,5032619533.8,19.06822543279013
2013-06-18,37.67,263927000.0,515953000.0,252026000.0,4983669238.650001,18.88275636312314
2013-06-19,38.69,263927000.0,515953000.0,252026000.0,5118613295.549999,19.394049474097002
2013-06-20,38.33,263927000.0,515953000.0,252026000.0,5070985981.349999,19.213593081988577
2013-06-21,39.24,263927000.0,515953000.0,252026000.0,5191377247.8,19.66974673981821
2013-06-24,39.43,263927000.0,515953000.0,252026000.0,5216513885.85,19.76498761343099
2013-06-25,39.6,263927000.0,515953000.0,252026000.0,5239004562.0,19.85020313192663
2013-06-26,40.89,263927000.0,515953000.0,252026000.0,5409669104.55,20.49683853698182
2013-06-27,40.93,263927000.0,515953000.0,252026000.0,5414961028.35,20.51688924721609
2013-06-28,40.39,263927000.0,515953000.0,252026000.0,5343520057.05,20.24620465905345
2013-07-01,40.79,263927000.0,515953000.0,252026000.0,5467347448.14,20.715377540532042
2013-07-02,41.21,263927000.0,515953000.0,252026000.0,5523642763.86,20.92867635315826
2013-07-03,41.74,263927000.0,515953000.0,252026000.0,5594682090.84,21.197839140519918
2013-07-05,43.31,263927000.0,515953000.0,252026000.0,5805119342.46,21.99517041628935
2013-07-08,42.87,263927000.0,515953000.0,252026000.0,5746143297.42,21.7717145173476
2013-07-09,43.29,263927000.0,515953000.0,252026000.0,5802438613.14,21.98501332997382
2013-07-10,43.47,263927000.0,515953000.0,252026000.0,5826565177.0199995,22.076427106813625
2013-07-11,44.43,263927000.0,515953000.0,252026000.0,5955240184.38,22.56396724995927
2013-07-12,45.46,263927000.0,515953000.0,252026000.0,6093297744.36,23.08705719520928
2013-07-15,45.26,263927000.0,515953000.0,252026000.0,6066490451.16,22.985486332053938
2013-07-16,43.99,263927000.0,515953000.0,252026000.0,5896264139.34,22.34051135101752
2013-07-17,43.73,263927000.0,515953000.0,252026000.0,5861414658.179999,22.20846922891557
2013-07-18,44.84,263927000.0,515953000.0,252026000.0,6010195135.440001,22.77218751942772
2013-07-19,43.89,263927000.0,515953000.0,252026000.0,5882860492.74,22.289725919439846
2013-07-22,43.83,263927000.0,515953000.0,252026000.0,5874818304.78,22.25925466049324
2013-07-23,43.52,263927000.0,515953000.0,252026000.0,5833267000.320001,22.101819822602465
2013-07-24,44.54,263927000.0,515953000.0,252026000.0,5969984195.64,22.619831224694707
2013-07-25,45.38,263927000.0,515953000.0,252026000.0,6082574827.08,23.046428849947144
2013-07-26,44.14,263927000.0,515953000.0,252026000.0,5916369609.24,22.416689498384024
2013-07-29,43.75,263927000.0,515953000.0,252026000.0,5864095387.5,22.218626315231106
2013-07-30,43.21,263927000.0,515953000.0,252026000.0,5791715695.86,21.94438498471168
2013-07-31,43.58,263927000.0,515953000.0,252026000.0,5841309188.28,22.132291081549063
2013-08-01,46.4,263927000.0,515953000.0,252026000.0,6219292022.4,23.56444025203939
2013-08-02,45.62,263927000.0,515953000.0,252026000.0,6114743578.92,23.168313885733557
2013-08-05,44.01,263927000.0,515953000.0,252026000.0,5898944868.66,22.35066843733305
2013-08-06,42.3,263927000.0,515953000.0,252026000.0,5669742511.799999,21.48223755735487
2013-08-07,41.64,267895000.0,542333000.0,274438000.0,5581278444.24,20.833828344090033
2013-08-08,42.68,267895000.0,542333000.0,274438000.0,5720676368.88,21.35417372059949
2013-08-09,42.49,267895000.0,542333000.0,274438000.0,5695209440.34,21.259110622967956
2013-08-12,42.06,267895000.0,542333000.0,274438000.0,5637573759.96,21.043967823065007
2013-08-13,41.59,267895000.0,542333000.0,274438000.0,5574576620.940001,20.80881173945016
2013-08-14,43.51,267895000.0,542333000.0,274438000.0,5831926635.66,21.769449357621454
2013-08-15,43.61,267895000.0,542333000.0,274438000.0,5845330282.26,21.81948256690121
2013-08-16,44.47,267895000.0,542333000.0,274438000.0,5960601643.0199995,22.249768166707103
2013-08-19,43.88,267895000.0,542333000.0,274438000.0,5881520128.08,21.95457223195655
2013-08-20,44.48,267895000.0,542333000.0,274438000.0,5961942007.679999,22.25477148763508
2013-08-21,45.46,267895000.0,542333000.0,274438000.0,6093297744.36,22.74509693857668
2013-08-22,45.56,267895000.0,542333000.0,274438000.0,6106701390.96,22.795130147856437
2013-08-23,45.74,267895000.0,542333000.0,274438000.0,6130827954.84,22.885189924559995
2013-08-26,47.35,267895000.0,542333000.0,274438000.0,6346626665.1,23.690724593964056
2013-08-27,46.08,267895000.0,542333000.0,274438000.0,6176400353.28,23.055302836111164
2013-08-28,46.43,267895000.0,542333000.0,274438000.0,6223313116.38,23.230419068590308
2013-08-29,47.0,267895000.0,542333000.0,274438000.0,6299713902.0,23.51560836148491
2013-08-30,46.88,267895000.0,542333000.0,274438000.0,6283629526.08,23.455568510349202
2013-09-03,46.9,267895000.0,542333000.0,274438000.0,6286310255.4,23.465575152205155
2013-09-04,47.2,267895000.0,542333000.0,274438000.0,6326521195.200001,23.615674780044422
2013-09-05,47.6,267895000.0,542333000.0,274438000.0,6380135781.6,23.815807617163443
2013-09-06,46.95,267895000.0,542333000.0,274438000.0,6293012078.700001,23.490591756845035
2013-09-09,49.14,267895000.0,542333000.0,274438000.0,6586551939.24,24.58631904007167
2013-09-10,49.88,267895000.0,542333000.0,274438000.0,6685738924.08,24.956564788741858
2013-09-11,49.89,267895000.0,542333000.0,274438000.0,6687079288.74,24.961568109669834
2013-09-12,49.45,267895000.0,542333000.0,274438000.0,6628103243.700001,24.741421988838912
2013-09-13,48.79,267895000.0,542333000.0,274438000.0,6539639176.14,24.411202807592527
2013-09-16,48.75,267895000.0,542333000.0,274438000.0,6534277717.5,24.391189523880623
2013-09-17,49.34,267895000.0,542333000.0,274438000.0,6613359232.440001,24.686385458631182
2013-09-18,51.22,267895000.0,542333000.0,274438000.0,6865347788.5199995,25.627009793090576
2013-09-19,51.57,267895000.0,542333000.0,274438000.0,6912260551.62,25.80212602556972
2013-09-20,52.23,267895000.0,542333000.0,274438000.0,7000724619.179999,26.1323452068161
2013-09-23,51.82,267895000.0,542333000.0,274438000.0,6945769668.12,25.927209048769107
2013-09-24,52.59,267895000.0,542333000.0,274438000.0,7048977746.940001,26.312464760223225
2013-09-25,52.35,267895000.0,542333000.0,274438000.0,7016808995.1,26.19238505795181
2013-09-26,52.39,267895000.0,542333000.0,274438000.0,7022170453.74,26.21239834166371
2013-09-27,52.52,267895000.0,542333000.0,274438000.0,7039595194.320001,26.277441513727396
2013-09-30,51.95,267895000.0,542333000.0,274438000.0,6963194408.700001,25.992252220832793
2013-10-01,51.49,267895000.0,542333000.0,274438000.0,6972560005.41,26.027212174210046
2013-10-02,52.27,267895000.0,542333000.0,274438000.0,7078184336.43,26.421487285802275
2013-10-03,52.15,267895000.0,542333000.0,274438000.0,7061934439.349999,26.360829576326545
2013-10-04,54.43,267895000.0,542333000.0,274438000.0,7370682483.87,27.513326056365365
2013-10-07,53.25,267895000.0,542333000.0,274438000.0,7210891829.25,26.916858579854047
2013-10-08,48.91,267895000.0,542333000.0,274438000.0,6623187218.19,24.723071420481904
2013-10-09,48.08,267895000.0,542333000.0,274438000.0,6510792096.719999,24.30352226327479
2013-10-10,51.6,267895000.0,542333000.0,274438000.0,6987455744.400001,26.0828150745628
2013-10-11,51.59,267895000.0,542333000.0,274438000.0,6986101586.31,26.07776026543982
2013-10-14,51.9,267895000.0,542333000.0,274438000.0,7028080487.099999,26.234459348252113
2013-10-15,49.69,267895000.0,542333000.0,274438000.0,6728811549.21,25.117346532074134
