date,close price,ETFC_SHE,ETFC_TA,ETFC_TL,market cap,PB Ratio
1996-11-21,27.46,6519000000.0,67856000000.0,61337000000.0,,
1996-11-22,26.56,6519000000.0,67856000000.0,61337000000.0,,
1996-11-25,26.88,6519000000.0,67856000000.0,61337000000.0,,
1996-11-26,26.56,6519000000.0,67856000000.0,61337000000.0,,
1996-11-27,26.56,6519000000.0,67856000000.0,61337000000.0,,
1996-11-29,27.34,6519000000.0,67856000000.0,61337000000.0,,
1996-12-02,26.88,6519000000.0,67856000000.0,61337000000.0,,
1996-12-03,28.44,6519000000.0,67856000000.0,61337000000.0,,
1996-12-04,29.38,6519000000.0,67856000000.0,61337000000.0,,
1996-12-05,30.31,6519000000.0,67856000000.0,61337000000.0,,
1996-12-06,28.75,6519000000.0,67856000000.0,61337000000.0,,
1996-12-09,30.94,6519000000.0,67856000000.0,61337000000.0,,
1996-12-10,30.0,6519000000.0,67856000000.0,61337000000.0,,
1996-12-11,29.06,6519000000.0,67856000000.0,61337000000.0,,
1996-12-12,29.69,6519000000.0,67856000000.0,61337000000.0,,
1996-12-13,29.38,6519000000.0,67856000000.0,61337000000.0,,
1996-12-16,28.13,6519000000.0,67856000000.0,61337000000.0,,
1996-12-17,28.44,6519000000.0,67856000000.0,61337000000.0,,
1996-12-18,28.44,6519000000.0,67856000000.0,61337000000.0,,
1996-12-19,28.13,6519000000.0,67856000000.0,61337000000.0,,
1996-12-20,27.5,6519000000.0,67856000000.0,61337000000.0,,
1996-12-23,28.13,6519000000.0,67856000000.0,61337000000.0,,
1996-12-24,27.81,6519000000.0,67856000000.0,61337000000.0,,
1996-12-26,27.81,6519000000.0,67856000000.0,61337000000.0,,
1996-12-27,28.13,6519000000.0,67856000000.0,61337000000.0,,
1996-12-30,28.44,6519000000.0,67856000000.0,61337000000.0,,
1996-12-31,28.75,6519000000.0,67856000000.0,61337000000.0,,
1997-01-02,28.13,6519000000.0,67856000000.0,61337000000.0,,
1997-01-03,27.81,6519000000.0,67856000000.0,61337000000.0,,
1997-01-06,29.69,6519000000.0,67856000000.0,61337000000.0,,
1997-01-07,30.31,6519000000.0,67856000000.0,61337000000.0,,
1997-01-08,29.69,6519000000.0,67856000000.0,61337000000.0,,
1997-01-09,28.75,6519000000.0,67856000000.0,61337000000.0,,
1997-01-10,30.0,6519000000.0,67856000000.0,61337000000.0,,
1997-01-13,30.63,6519000000.0,67856000000.0,61337000000.0,,
1997-01-14,29.69,6519000000.0,67856000000.0,61337000000.0,,
1997-01-15,30.63,6519000000.0,67856000000.0,61337000000.0,,
1997-01-16,31.25,6519000000.0,67856000000.0,61337000000.0,,
1997-01-17,31.56,6519000000.0,67856000000.0,61337000000.0,,
1997-01-20,33.13,6519000000.0,67856000000.0,61337000000.0,,
1997-01-21,40.94,6519000000.0,67856000000.0,61337000000.0,,
1997-01-22,48.44,6519000000.0,67856000000.0,61337000000.0,,
1997-01-23,46.25,6519000000.0,67856000000.0,61337000000.0,,
1997-01-24,47.19,6519000000.0,67856000000.0,61337000000.0,,
1997-01-27,46.25,6519000000.0,67856000000.0,61337000000.0,,
1997-01-28,44.38,6519000000.0,67856000000.0,61337000000.0,,
1997-01-29,44.69,6519000000.0,67856000000.0,61337000000.0,,
1997-01-30,44.69,6519000000.0,67856000000.0,61337000000.0,,
1997-01-31,44.06,6519000000.0,67856000000.0,61337000000.0,,
1997-02-03,44.69,6519000000.0,67856000000.0,61337000000.0,,
1997-02-04,45.0,6519000000.0,67856000000.0,61337000000.0,,
1997-02-05,44.69,6519000000.0,67856000000.0,61337000000.0,,
1997-02-06,42.03,6519000000.0,67856000000.0,61337000000.0,,
1997-02-07,38.75,6519000000.0,67856000000.0,61337000000.0,,
1997-02-10,37.19,6519000000.0,67856000000.0,61337000000.0,,
1997-02-11,35.31,6519000000.0,67856000000.0,61337000000.0,,
1997-02-12,36.88,6519000000.0,67856000000.0,61337000000.0,,
1997-02-13,40.94,6519000000.0,67856000000.0,61337000000.0,,
1997-02-14,42.19,6519000000.0,67856000000.0,61337000000.0,,
1997-02-18,40.63,6519000000.0,67856000000.0,61337000000.0,,
1997-02-19,45.0,6519000000.0,67856000000.0,61337000000.0,,
1997-02-20,45.31,6519000000.0,67856000000.0,61337000000.0,,
1997-02-21,48.44,6519000000.0,67856000000.0,61337000000.0,,
1997-02-24,55.47,6519000000.0,67856000000.0,61337000000.0,,
1997-02-25,50.31,6519000000.0,67856000000.0,61337000000.0,,
1997-02-26,49.69,6519000000.0,67856000000.0,61337000000.0,,
1997-02-27,53.13,6519000000.0,67856000000.0,61337000000.0,,
1997-02-28,60.0,6519000000.0,67856000000.0,61337000000.0,,
1997-03-03,63.13,6519000000.0,67856000000.0,61337000000.0,,
1997-03-04,62.19,6519000000.0,67856000000.0,61337000000.0,,
1997-03-05,63.13,6519000000.0,67856000000.0,61337000000.0,,
1997-03-06,58.75,6519000000.0,67856000000.0,61337000000.0,,
1997-03-07,62.19,6519000000.0,67856000000.0,61337000000.0,,
1997-03-10,60.63,6519000000.0,67856000000.0,61337000000.0,,
1997-03-11,59.38,6519000000.0,67856000000.0,61337000000.0,,
1997-03-12,56.41,6519000000.0,67856000000.0,61337000000.0,,
1997-03-13,54.06,6519000000.0,67856000000.0,61337000000.0,,
1997-03-14,52.19,6519000000.0,67856000000.0,61337000000.0,,
1997-03-17,50.94,6519000000.0,67856000000.0,61337000000.0,,
1997-03-18,50.0,6519000000.0,67856000000.0,61337000000.0,,
1997-03-19,49.06,6519000000.0,67856000000.0,61337000000.0,,
1997-03-20,48.13,6519000000.0,67856000000.0,61337000000.0,,
1997-03-21,47.5,6519000000.0,67856000000.0,61337000000.0,,
1997-03-24,45.16,6519000000.0,67856000000.0,61337000000.0,,
1997-03-25,45.63,6519000000.0,67856000000.0,61337000000.0,,
1997-03-26,45.0,6519000000.0,67856000000.0,61337000000.0,,
1997-03-27,44.69,6519000000.0,67856000000.0,61337000000.0,,
1997-03-31,45.0,6519000000.0,67856000000.0,61337000000.0,,
1997-04-01,46.56,6519000000.0,67856000000.0,61337000000.0,,
1997-04-02,44.22,6519000000.0,67856000000.0,61337000000.0,,
1997-04-03,42.66,6519000000.0,67856000000.0,61337000000.0,,
1997-04-04,43.75,6519000000.0,67856000000.0,61337000000.0,,
1997-04-07,46.56,6519000000.0,67856000000.0,61337000000.0,,
1997-04-08,47.66,6519000000.0,67856000000.0,61337000000.0,,
1997-04-09,48.13,6519000000.0,67856000000.0,61337000000.0,,
1997-04-10,47.5,6519000000.0,67856000000.0,61337000000.0,,
1997-04-11,44.69,6519000000.0,67856000000.0,61337000000.0,,
1997-04-14,43.91,6519000000.0,67856000000.0,61337000000.0,,
1997-04-15,44.06,6519000000.0,67856000000.0,61337000000.0,,
1997-04-16,43.44,6519000000.0,67856000000.0,61337000000.0,,
1997-04-17,39.84,6519000000.0,67856000000.0,61337000000.0,,
1997-04-18,42.66,6519000000.0,67856000000.0,61337000000.0,,
1997-04-21,41.25,6519000000.0,67856000000.0,61337000000.0,,
1997-04-22,40.94,6519000000.0,67856000000.0,61337000000.0,,
1997-04-23,40.78,6519000000.0,67856000000.0,61337000000.0,,
1997-04-24,44.22,6519000000.0,67856000000.0,61337000000.0,,
1997-04-25,39.06,6519000000.0,67856000000.0,61337000000.0,,
1997-04-28,38.44,6519000000.0,67856000000.0,61337000000.0,,
1997-04-29,36.88,6519000000.0,67856000000.0,61337000000.0,,
1997-04-30,37.5,6519000000.0,67856000000.0,61337000000.0,,
1997-05-01,37.81,6519000000.0,67856000000.0,61337000000.0,,
1997-05-02,42.5,6519000000.0,67856000000.0,61337000000.0,,
1997-05-05,45.31,6519000000.0,67856000000.0,61337000000.0,,
1997-05-06,45.0,6519000000.0,67856000000.0,61337000000.0,,
1997-05-07,44.69,6519000000.0,67856000000.0,61337000000.0,,
1997-05-08,44.84,6519000000.0,67856000000.0,61337000000.0,,
1997-05-09,44.69,6519000000.0,67856000000.0,61337000000.0,,
1997-05-12,44.06,6519000000.0,67856000000.0,61337000000.0,,
1997-05-13,42.5,6519000000.0,67856000000.0,61337000000.0,,
1997-05-14,42.19,6519000000.0,67856000000.0,61337000000.0,,
1997-05-15,40.0,6519000000.0,67856000000.0,61337000000.0,,
1997-05-16,39.84,6519000000.0,67856000000.0,61337000000.0,,
1997-05-19,38.75,6519000000.0,67856000000.0,61337000000.0,,
1997-05-20,39.53,6519000000.0,67856000000.0,61337000000.0,,
1997-05-21,40.31,6519000000.0,67856000000.0,61337000000.0,,
1997-05-22,42.19,6519000000.0,67856000000.0,61337000000.0,,
1997-05-23,42.81,6519000000.0,67856000000.0,61337000000.0,,
1997-05-27,43.13,6519000000.0,67856000000.0,61337000000.0,,
1997-05-28,43.44,6519000000.0,67856000000.0,61337000000.0,,
1997-05-29,43.13,6519000000.0,67856000000.0,61337000000.0,,
1997-05-30,44.06,6519000000.0,67856000000.0,61337000000.0,,
1997-06-02,48.75,6519000000.0,67856000000.0,61337000000.0,,
1997-06-03,46.88,6519000000.0,67856000000.0,61337000000.0,,
1997-06-04,46.25,6519000000.0,67856000000.0,61337000000.0,,
1997-06-05,48.75,6519000000.0,67856000000.0,61337000000.0,,
1997-06-06,51.25,6519000000.0,67856000000.0,61337000000.0,,
1997-06-09,52.5,6519000000.0,67856000000.0,61337000000.0,,
1997-06-10,49.69,6519000000.0,67856000000.0,61337000000.0,,
1997-06-11,47.5,6519000000.0,67856000000.0,61337000000.0,,
1997-06-12,48.44,6519000000.0,67856000000.0,61337000000.0,,
1997-06-13,47.81,6519000000.0,67856000000.0,61337000000.0,,
1997-06-16,47.5,6519000000.0,67856000000.0,61337000000.0,,
1997-06-17,46.88,6519000000.0,67856000000.0,61337000000.0,,
1997-06-18,46.88,6519000000.0,67856000000.0,61337000000.0,,
1997-06-19,49.38,6519000000.0,67856000000.0,61337000000.0,,
1997-06-20,49.69,6519000000.0,67856000000.0,61337000000.0,,
1997-06-23,49.06,6519000000.0,67856000000.0,61337000000.0,,
1997-06-24,49.84,6519000000.0,67856000000.0,61337000000.0,,
1997-06-25,49.84,6519000000.0,67856000000.0,61337000000.0,,
1997-06-26,46.88,6519000000.0,67856000000.0,61337000000.0,,
1997-06-27,45.94,6519000000.0,67856000000.0,61337000000.0,,
1997-06-30,49.06,6519000000.0,67856000000.0,61337000000.0,,
1997-07-01,45.78,6519000000.0,67856000000.0,61337000000.0,,
1997-07-02,44.92,6519000000.0,67856000000.0,61337000000.0,,
1997-07-03,45.31,6519000000.0,67856000000.0,61337000000.0,,
1997-07-07,45.31,6519000000.0,67856000000.0,61337000000.0,,
1997-07-08,50.31,6519000000.0,67856000000.0,61337000000.0,,
1997-07-09,61.56,6519000000.0,67856000000.0,61337000000.0,,
1997-07-10,64.06,6519000000.0,67856000000.0,61337000000.0,,
1997-07-11,62.5,6519000000.0,67856000000.0,61337000000.0,,
1997-07-14,61.56,6519000000.0,67856000000.0,61337000000.0,,
1997-07-15,64.53,6519000000.0,67856000000.0,61337000000.0,,
1997-07-16,67.97,6519000000.0,67856000000.0,61337000000.0,,
1997-07-17,69.53,6519000000.0,67856000000.0,61337000000.0,,
1997-07-18,67.34,6519000000.0,67856000000.0,61337000000.0,,
1997-07-21,66.56,6519000000.0,67856000000.0,61337000000.0,,
1997-07-22,65.78,6519000000.0,67856000000.0,61337000000.0,,
1997-07-23,63.44,6519000000.0,67856000000.0,61337000000.0,,
1997-07-24,66.25,6519000000.0,67856000000.0,61337000000.0,,
1997-07-25,65.0,6519000000.0,67856000000.0,61337000000.0,,
1997-07-28,64.69,6519000000.0,67856000000.0,61337000000.0,,
1997-07-29,70.31,6519000000.0,67856000000.0,61337000000.0,,
1997-07-30,73.44,6519000000.0,67856000000.0,61337000000.0,,
1997-07-31,76.25,6519000000.0,67856000000.0,61337000000.0,,
1997-08-01,74.38,6519000000.0,67856000000.0,61337000000.0,,
1997-08-04,72.81,6519000000.0,67856000000.0,61337000000.0,,
1997-08-05,74.69,6519000000.0,67856000000.0,61337000000.0,,
1997-08-06,76.25,6519000000.0,67856000000.0,61337000000.0,,
1997-08-07,75.94,6519000000.0,67856000000.0,61337000000.0,,
1997-08-08,71.41,6519000000.0,67856000000.0,61337000000.0,,
1997-08-11,70.31,6519000000.0,67856000000.0,61337000000.0,,
1997-08-12,65.94,6519000000.0,67856000000.0,61337000000.0,,
1997-08-13,67.97,6519000000.0,67856000000.0,61337000000.0,,
1997-08-14,74.38,6519000000.0,67856000000.0,61337000000.0,,
1997-08-15,71.88,6519000000.0,67856000000.0,61337000000.0,,
1997-08-18,69.06,6519000000.0,67856000000.0,61337000000.0,,
1997-08-19,69.06,6519000000.0,67856000000.0,61337000000.0,,
1997-08-20,70.16,6519000000.0,67856000000.0,61337000000.0,,
1997-08-21,69.69,6519000000.0,67856000000.0,61337000000.0,,
1997-08-22,69.53,6519000000.0,67856000000.0,61337000000.0,,
1997-08-25,70.94,6519000000.0,67856000000.0,61337000000.0,,
1997-08-26,72.19,6519000000.0,67856000000.0,61337000000.0,,
1997-08-27,77.5,6519000000.0,67856000000.0,61337000000.0,,
1997-08-28,75.94,6519000000.0,67856000000.0,61337000000.0,,
1997-08-29,80.31,6519000000.0,67856000000.0,61337000000.0,,
1997-09-02,87.97,6519000000.0,67856000000.0,61337000000.0,,
1997-09-03,91.25,6519000000.0,67856000000.0,61337000000.0,,
1997-09-04,87.19,6519000000.0,67856000000.0,61337000000.0,,
1997-09-05,86.56,6519000000.0,67856000000.0,61337000000.0,,
1997-09-08,94.22,6519000000.0,67856000000.0,61337000000.0,,
1997-09-09,91.88,6519000000.0,67856000000.0,61337000000.0,,
1997-09-10,89.38,6519000000.0,67856000000.0,61337000000.0,,
1997-09-11,91.56,6519000000.0,67856000000.0,61337000000.0,,
1997-09-12,93.28,6519000000.0,67856000000.0,61337000000.0,,
1997-09-15,93.44,6519000000.0,67856000000.0,61337000000.0,,
1997-09-16,90.94,6519000000.0,67856000000.0,61337000000.0,,
1997-09-17,93.59,6519000000.0,67856000000.0,61337000000.0,,
1997-09-18,96.41,6519000000.0,67856000000.0,61337000000.0,,
1997-09-19,101.88,6519000000.0,67856000000.0,61337000000.0,,
1997-09-22,111.56,6519000000.0,67856000000.0,61337000000.0,,
1997-09-23,108.44,6519000000.0,67856000000.0,61337000000.0,,
1997-09-24,115.31,6519000000.0,67856000000.0,61337000000.0,,
1997-09-25,111.25,6519000000.0,67856000000.0,61337000000.0,,
1997-09-26,109.38,6519000000.0,67856000000.0,61337000000.0,,
1997-09-29,110.94,6519000000.0,67856000000.0,61337000000.0,,
1997-09-30,117.5,6519000000.0,67856000000.0,61337000000.0,,
1997-10-01,114.69,6519000000.0,67856000000.0,61337000000.0,,
1997-10-02,113.75,6519000000.0,67856000000.0,61337000000.0,,
1997-10-03,117.19,6519000000.0,67856000000.0,61337000000.0,,
1997-10-06,98.28,6519000000.0,67856000000.0,61337000000.0,,
1997-10-07,85.0,6519000000.0,67856000000.0,61337000000.0,,
1997-10-08,87.81,6519000000.0,67856000000.0,61337000000.0,,
1997-10-09,91.88,6519000000.0,67856000000.0,61337000000.0,,
1997-10-10,93.75,6519000000.0,67856000000.0,61337000000.0,,
1997-10-13,91.25,6519000000.0,67856000000.0,61337000000.0,,
1997-10-14,89.69,6519000000.0,67856000000.0,61337000000.0,,
1997-10-15,82.81,6519000000.0,67856000000.0,61337000000.0,,
1997-10-16,72.81,6519000000.0,67856000000.0,61337000000.0,,
1997-10-17,75.31,6519000000.0,67856000000.0,61337000000.0,,
1997-10-20,84.69,6519000000.0,67856000000.0,61337000000.0,,
1997-10-21,94.84,6519000000.0,67856000000.0,61337000000.0,,
1997-10-22,92.03,6519000000.0,67856000000.0,61337000000.0,,
1997-10-23,86.88,6519000000.0,67856000000.0,61337000000.0,,
1997-10-24,82.66,6519000000.0,67856000000.0,61337000000.0,,
1997-10-27,73.44,6519000000.0,67856000000.0,61337000000.0,,
1997-10-28,80.0,6519000000.0,67856000000.0,61337000000.0,,
1997-10-29,82.5,6519000000.0,67856000000.0,61337000000.0,,
1997-10-30,78.28,6519000000.0,67856000000.0,61337000000.0,,
1997-10-31,77.19,6519000000.0,67856000000.0,61337000000.0,,
1997-11-03,82.03,6519000000.0,67856000000.0,61337000000.0,,
1997-11-04,81.72,6519000000.0,67856000000.0,61337000000.0,,
1997-11-05,84.53,6519000000.0,67856000000.0,61337000000.0,,
1997-11-06,85.0,6519000000.0,67856000000.0,61337000000.0,,
1997-11-07,81.88,6519000000.0,67856000000.0,61337000000.0,,
1997-11-10,73.13,6519000000.0,67856000000.0,61337000000.0,,
1997-11-11,66.25,6519000000.0,67856000000.0,61337000000.0,,
1997-11-12,63.13,6519000000.0,67856000000.0,61337000000.0,,
1997-11-13,56.72,6519000000.0,67856000000.0,61337000000.0,,
1997-11-14,61.25,6519000000.0,67856000000.0,61337000000.0,,
1997-11-17,66.09,6519000000.0,67856000000.0,61337000000.0,,
1997-11-18,64.69,6519000000.0,67856000000.0,61337000000.0,,
1997-11-19,59.38,6519000000.0,67856000000.0,61337000000.0,,
1997-11-20,62.27,6519000000.0,67856000000.0,61337000000.0,,
1997-11-21,60.08,6519000000.0,67856000000.0,61337000000.0,,
1997-11-24,60.31,6519000000.0,67856000000.0,61337000000.0,,
1997-11-25,59.92,6519000000.0,67856000000.0,61337000000.0,,
1997-11-26,59.84,6519000000.0,67856000000.0,61337000000.0,,
1997-11-28,62.66,6519000000.0,67856000000.0,61337000000.0,,
1997-12-01,66.41,6519000000.0,67856000000.0,61337000000.0,,
1997-12-02,58.91,6519000000.0,67856000000.0,61337000000.0,,
1997-12-03,53.13,6519000000.0,67856000000.0,61337000000.0,,
1997-12-04,51.41,6519000000.0,67856000000.0,61337000000.0,,
1997-12-05,50.78,6519000000.0,67856000000.0,61337000000.0,,
1997-12-08,57.19,6519000000.0,67856000000.0,61337000000.0,,
1997-12-09,57.81,6519000000.0,67856000000.0,61337000000.0,,
1997-12-10,53.75,6519000000.0,67856000000.0,61337000000.0,,
1997-12-11,55.31,6519000000.0,67856000000.0,61337000000.0,,
1997-12-12,55.94,6519000000.0,67856000000.0,61337000000.0,,
1997-12-15,50.0,6519000000.0,67856000000.0,61337000000.0,,
1997-12-16,52.58,6519000000.0,67856000000.0,61337000000.0,,
1997-12-17,50.31,6519000000.0,67856000000.0,61337000000.0,,
1997-12-18,46.56,6519000000.0,67856000000.0,61337000000.0,,
1997-12-19,46.48,6519000000.0,67856000000.0,61337000000.0,,
1997-12-22,49.06,6519000000.0,67856000000.0,61337000000.0,,
1997-12-23,48.75,6519000000.0,67856000000.0,61337000000.0,,
1997-12-24,50.0,6519000000.0,67856000000.0,61337000000.0,,
1997-12-26,48.75,6519000000.0,67856000000.0,61337000000.0,,
1997-12-29,49.38,6519000000.0,67856000000.0,61337000000.0,,
1997-12-30,55.31,6519000000.0,67856000000.0,61337000000.0,,
1997-12-31,57.5,6519000000.0,67856000000.0,61337000000.0,,
1998-01-02,57.34,6519000000.0,67856000000.0,61337000000.0,,
1998-01-05,63.28,6519000000.0,67856000000.0,61337000000.0,,
1998-01-06,61.48,6519000000.0,67856000000.0,61337000000.0,,
1998-01-07,62.34,6519000000.0,67856000000.0,61337000000.0,,
1998-01-08,61.09,6519000000.0,67856000000.0,61337000000.0,,
1998-01-09,57.19,6519000000.0,67856000000.0,61337000000.0,,
1998-01-12,56.56,6519000000.0,67856000000.0,61337000000.0,,
1998-01-13,57.11,6519000000.0,67856000000.0,61337000000.0,,
1998-01-14,56.88,6519000000.0,67856000000.0,61337000000.0,,
1998-01-15,56.41,6519000000.0,67856000000.0,61337000000.0,,
1998-01-16,57.19,6519000000.0,67856000000.0,61337000000.0,,
1998-01-20,58.28,6519000000.0,67856000000.0,61337000000.0,,
1998-01-21,59.84,6519000000.0,67856000000.0,61337000000.0,,
1998-01-22,59.22,6519000000.0,67856000000.0,61337000000.0,,
1998-01-23,55.0,6519000000.0,67856000000.0,61337000000.0,,
1998-01-26,50.63,6519000000.0,67856000000.0,61337000000.0,,
1998-01-27,49.77,6519000000.0,67856000000.0,61337000000.0,,
1998-01-28,51.09,6519000000.0,67856000000.0,61337000000.0,,
1998-01-29,50.47,6519000000.0,67856000000.0,61337000000.0,,
1998-01-30,54.53,6519000000.0,67856000000.0,61337000000.0,,
1998-02-02,59.53,6519000000.0,67856000000.0,61337000000.0,,
1998-02-03,61.88,6519000000.0,67856000000.0,61337000000.0,,
1998-02-04,61.41,6519000000.0,67856000000.0,61337000000.0,,
1998-02-05,62.5,6519000000.0,67856000000.0,61337000000.0,,
1998-02-06,57.97,6519000000.0,67856000000.0,61337000000.0,,
1998-02-09,68.44,6519000000.0,67856000000.0,61337000000.0,,
1998-02-10,66.88,6519000000.0,67856000000.0,61337000000.0,,
1998-02-11,66.56,6519000000.0,67856000000.0,61337000000.0,,
1998-02-12,69.38,6519000000.0,67856000000.0,61337000000.0,,
1998-02-13,65.31,6519000000.0,67856000000.0,61337000000.0,,
1998-02-17,65.0,6519000000.0,67856000000.0,61337000000.0,,
1998-02-18,63.75,6519000000.0,67856000000.0,61337000000.0,,
1998-02-19,65.0,6519000000.0,67856000000.0,61337000000.0,,
1998-02-20,64.69,6519000000.0,67856000000.0,61337000000.0,,
1998-02-23,65.7,6519000000.0,67856000000.0,61337000000.0,,
1998-02-24,64.22,6519000000.0,67856000000.0,61337000000.0,,
1998-02-25,62.03,6519000000.0,67856000000.0,61337000000.0,,
1998-02-26,65.94,6519000000.0,67856000000.0,61337000000.0,,
1998-02-27,66.88,6519000000.0,67856000000.0,61337000000.0,,
1998-03-02,65.94,6519000000.0,67856000000.0,61337000000.0,,
1998-03-03,65.47,6519000000.0,67856000000.0,61337000000.0,,
1998-03-04,63.28,6519000000.0,67856000000.0,61337000000.0,,
1998-03-05,57.03,6519000000.0,67856000000.0,61337000000.0,,
1998-03-06,60.63,6519000000.0,67856000000.0,61337000000.0,,
1998-03-09,62.19,6519000000.0,67856000000.0,61337000000.0,,
1998-03-10,64.06,6519000000.0,67856000000.0,61337000000.0,,
1998-03-11,61.88,6519000000.0,67856000000.0,61337000000.0,,
1998-03-12,61.41,6519000000.0,67856000000.0,61337000000.0,,
1998-03-13,53.44,6519000000.0,67856000000.0,61337000000.0,,
1998-03-16,57.5,6519000000.0,67856000000.0,61337000000.0,,
1998-03-17,55.63,6519000000.0,67856000000.0,61337000000.0,,
1998-03-18,57.34,6519000000.0,67856000000.0,61337000000.0,,
1998-03-19,59.06,6519000000.0,67856000000.0,61337000000.0,,
1998-03-20,58.28,6519000000.0,67856000000.0,61337000000.0,,
1998-03-23,59.06,6519000000.0,67856000000.0,61337000000.0,,
1998-03-24,60.16,6519000000.0,67856000000.0,61337000000.0,,
1998-03-25,60.47,6519000000.0,67856000000.0,61337000000.0,,
1998-03-26,59.84,6519000000.0,67856000000.0,61337000000.0,,
1998-03-27,60.94,6519000000.0,67856000000.0,61337000000.0,,
1998-03-30,60.63,6519000000.0,67856000000.0,61337000000.0,,
