date,close price,FANG_SHE,FANG_TA,FANG_TL,market cap,PB Ratio
2013-01-11,21.67,125000000.0,308000000.0,183000000.0,806247302.3000001,6.449978418400001
2013-01-14,21.8,125000000.0,308000000.0,183000000.0,811084042.0,6.488672336
2013-01-15,21.72,125000000.0,308000000.0,183000000.0,808107586.8,6.4648606943999996
2013-01-16,21.28,125000000.0,308000000.0,183000000.0,791737083.2,6.3338966656
2013-01-17,21.12,125000000.0,308000000.0,183000000.0,785784172.8000001,6.286273382400001
2013-01-18,20.54,125000000.0,308000000.0,183000000.0,764204872.6,6.1136389808
2013-01-22,21.79,125000000.0,308000000.0,183000000.0,810711985.1,6.4856958808
2013-01-23,21.43,125000000.0,308000000.0,183000000.0,797317936.7,6.3785434936000005
2013-01-24,21.43,125000000.0,308000000.0,183000000.0,797317936.7,6.3785434936000005
2013-01-25,22.0,125000000.0,308000000.0,183000000.0,818525180.0,6.54820144
2013-01-28,21.64,125000000.0,308000000.0,183000000.0,805131131.6,6.4410490528
2013-01-29,22.13,125000000.0,308000000.0,183000000.0,823361919.6999999,6.5868953576
2013-01-30,22.67,125000000.0,308000000.0,183000000.0,843452992.3000001,6.7476239384
2013-01-31,22.42,125000000.0,308000000.0,183000000.0,834151569.8000001,6.6732125584
2013-02-01,22.7,125000000.0,308000000.0,183000000.0,844569163.0,6.756553304
2013-02-04,22.54,125000000.0,308000000.0,183000000.0,838616252.6,6.7089300208000004
2013-02-05,22.63,125000000.0,308000000.0,183000000.0,841964764.6999999,6.735718117599999
2013-02-06,22.63,125000000.0,308000000.0,183000000.0,841964764.6999999,6.735718117599999
2013-02-07,22.42,125000000.0,308000000.0,183000000.0,834151569.8000001,6.6732125584
2013-02-08,22.05,125000000.0,308000000.0,183000000.0,820385464.5,6.563083716
2013-02-11,21.56,125000000.0,308000000.0,183000000.0,802154676.4,6.4172374111999995
2013-02-12,21.57,125000000.0,308000000.0,183000000.0,802526733.3,6.420213866399999
2013-02-13,21.56,125000000.0,308000000.0,183000000.0,802154676.4,6.4172374111999995
2013-02-14,22.0,125000000.0,308000000.0,183000000.0,818525180.0,6.54820144
2013-02-15,22.3,125000000.0,308000000.0,183000000.0,829686887.0,6.637495096
2013-02-19,22.82,125000000.0,308000000.0,183000000.0,849033845.8,6.7922707664
2013-02-20,21.28,125000000.0,308000000.0,183000000.0,791737083.2,6.3338966656
2013-02-21,20.73,125000000.0,308000000.0,183000000.0,771273953.7,6.170191629600001
2013-02-22,20.98,125000000.0,308000000.0,183000000.0,780575376.2,6.2446030096000005
2013-02-25,19.74,125000000.0,308000000.0,183000000.0,734440320.5999999,5.875522564799999
2013-02-26,20.05,125000000.0,308000000.0,183000000.0,745974084.5,5.967792676
2013-02-27,20.96,125000000.0,308000000.0,183000000.0,779831262.4,6.2386500992
2013-02-28,22.71,125000000.0,308000000.0,183000000.0,844941219.9,6.759529759199999
2013-03-01,22.34,462000000.0,607000000.0,145000000.0,831175114.6,1.7990803346320348
2013-03-04,22.39,462000000.0,607000000.0,145000000.0,833035399.1,1.8031069244588744
2013-03-05,23.7,462000000.0,607000000.0,145000000.0,881774853.0,1.908603577922078
2013-03-06,23.55,462000000.0,607000000.0,145000000.0,876193999.5,1.8965238084415585
2013-03-07,24.51,462000000.0,607000000.0,145000000.0,911911461.9000001,1.9738343331168833
2013-03-08,24.9,462000000.0,607000000.0,145000000.0,926421681.0,2.005241733766234
2013-03-11,24.49,462000000.0,607000000.0,145000000.0,911167348.0999999,1.9722236971861469
2013-03-12,24.93,462000000.0,607000000.0,145000000.0,927537851.7,2.0076576876623378
2013-03-13,25.75,462000000.0,607000000.0,145000000.0,958046517.5,2.073693760822511
2013-03-14,24.86,462000000.0,607000000.0,145000000.0,924933453.4,2.002020461904762
2013-03-15,24.15,462000000.0,607000000.0,145000000.0,898517413.5,1.9448428863636364
2013-03-18,23.99,462000000.0,607000000.0,145000000.0,892564503.0999999,1.9319577989177488
2013-03-19,23.76,462000000.0,607000000.0,145000000.0,884007194.4000001,1.913435485714286
2013-03-20,24.0,462000000.0,607000000.0,145000000.0,892936560.0,1.932763116883117
2013-03-21,24.31,462000000.0,607000000.0,145000000.0,904470323.9,1.9577279738095237
2013-03-22,24.55,462000000.0,607000000.0,145000000.0,913399689.5,1.977055604978355
2013-03-25,25.2,462000000.0,607000000.0,145000000.0,937583388.0,2.0294012727272728
2013-03-26,25.65,462000000.0,607000000.0,145000000.0,954325948.5,2.065640581168831
2013-03-27,26.11,462000000.0,607000000.0,145000000.0,971440565.9,2.1026852075757576
2013-03-28,26.84,462000000.0,607000000.0,145000000.0,998600719.6,2.1614734190476192
2013-04-01,27.4,462000000.0,607000000.0,145000000.0,1054262100.5999999,2.2819525987012983
2013-04-02,27.04,462000000.0,607000000.0,145000000.0,1040410481.76,2.2519707397402597
2013-04-03,24.92,462000000.0,607000000.0,145000000.0,958839837.48,2.0754109036363637
2013-04-04,25.05,462000000.0,607000000.0,145000000.0,963841810.95,2.0862376860389613
2013-04-05,25.18,462000000.0,607000000.0,145000000.0,968843784.42,2.0970644684415585
2013-04-08,26.05,462000000.0,607000000.0,145000000.0,1002318529.95,2.169520627597403
2013-04-09,26.76,462000000.0,607000000.0,145000000.0,1029637000.44,2.2286515161038962
2013-04-10,26.08,462000000.0,607000000.0,145000000.0,1003472831.52,2.1720191158441557
2013-04-11,26.5,462000000.0,607000000.0,145000000.0,1019633053.5,2.2069979512987015
2013-04-12,26.63,462000000.0,607000000.0,145000000.0,1024635026.9699999,2.2178247337012986
2013-04-15,25.8,462000000.0,607000000.0,145000000.0,992699350.2,2.1486998922077922
2013-04-16,26.74,462000000.0,607000000.0,145000000.0,1028867466.06,2.226985857272727
2013-04-17,25.8,462000000.0,607000000.0,145000000.0,992699350.2,2.1486998922077922
2013-04-18,26.51,462000000.0,607000000.0,145000000.0,1020017820.69,2.2078307807142856
2013-04-19,26.22,462000000.0,607000000.0,145000000.0,1008859572.18,2.1836787276623375
2013-04-22,26.98,462000000.0,607000000.0,145000000.0,1038101878.62,2.2469737632467535
2013-04-23,27.49,462000000.0,607000000.0,145000000.0,1057725005.31,2.2894480634415584
2013-04-24,27.1,462000000.0,607000000.0,145000000.0,1042719084.9000001,2.2569677162337665
2013-04-25,27.3,462000000.0,607000000.0,145000000.0,1050414428.7,2.2736243045454545
2013-04-26,26.88,462000000.0,607000000.0,145000000.0,1034254206.7199999,2.238645469090909
2013-04-29,26.04,462000000.0,607000000.0,145000000.0,1001933762.76,2.1686877981818182
2013-04-30,26.26,462000000.0,607000000.0,145000000.0,1010398640.94,2.1870100453246755
2013-05-01,26.44,462000000.0,607000000.0,145000000.0,1017324450.36,2.2020009748051947
2013-05-02,27.1,462000000.0,607000000.0,145000000.0,1042719084.9000001,2.2569677162337665
2013-05-03,27.48,462000000.0,607000000.0,145000000.0,1057340238.12,2.288615234025974
2013-05-06,28.76,462000000.0,607000000.0,145000000.0,1106590438.44,2.3952173992207793
2013-05-07,28.54,462000000.0,607000000.0,145000000.0,1098125560.26,2.376895152077922
2013-05-08,29.53,462000000.0,607000000.0,145000000.0,1136217512.07,2.459345264220779
2013-05-09,28.68,468000000.0,648000000.0,180000000.0,1103512300.92,2.357932266923077
2013-05-10,28.58,468000000.0,648000000.0,180000000.0,1099664629.02,2.349710745769231
2013-05-13,28.66,468000000.0,648000000.0,180000000.0,1102742766.54,2.3562879626923077
2013-05-14,28.87,468000000.0,648000000.0,180000000.0,1110822877.53,2.3735531571153845
2013-05-15,29.48,468000000.0,648000000.0,180000000.0,1134293676.1200001,2.4237044361538462
2013-05-16,29.94,468000000.0,648000000.0,180000000.0,1151992966.8600001,2.461523433461539
2013-05-17,31.43,468000000.0,648000000.0,180000000.0,1209323278.17,2.5840240986538463
2013-05-20,32.03,468000000.0,648000000.0,180000000.0,1232409309.57,2.633353225576923
2013-05-21,31.71,468000000.0,648000000.0,180000000.0,1220096759.49,2.6070443578846154
2013-05-22,32.54,468000000.0,648000000.0,180000000.0,1252032436.26,2.6752829834615386
2013-05-23,33.27,468000000.0,648000000.0,180000000.0,1280120441.13,2.7353000878846156
2013-05-24,34.32,468000000.0,648000000.0,180000000.0,1320520996.08,2.82162606
2013-05-28,34.95,468000000.0,648000000.0,180000000.0,1344761329.0500002,2.873421643269231
2013-05-29,34.96,468000000.0,648000000.0,180000000.0,1345146096.24,2.8742437953846154
2013-05-30,34.95,468000000.0,648000000.0,180000000.0,1344761329.0500002,2.873421643269231
2013-05-31,33.77,468000000.0,648000000.0,180000000.0,1299358800.63,2.776407693653846
2013-06-03,34.6,468000000.0,648000000.0,180000000.0,1331294477.4,2.8446463192307694
2013-06-04,34.08,468000000.0,648000000.0,180000000.0,1311286583.52,2.801894409230769
2013-06-05,33.94,468000000.0,648000000.0,180000000.0,1305899842.86,2.7903842796153846
2013-06-06,34.58,468000000.0,648000000.0,180000000.0,1330524943.02,2.843002015
2013-06-07,35.45,468000000.0,648000000.0,180000000.0,1363999688.5500002,2.9145292490384618
2013-06-10,34.74,468000000.0,648000000.0,180000000.0,1336681218.0600002,2.8561564488461544
2013-06-11,34.46,468000000.0,648000000.0,180000000.0,1325907736.74,2.833136189615385
2013-06-12,34.43,468000000.0,648000000.0,180000000.0,1324753435.17,2.830669733269231
2013-06-13,34.97,468000000.0,648000000.0,180000000.0,1345530863.43,2.8750659475
2013-06-14,34.89,468000000.0,648000000.0,180000000.0,1342452725.91,2.868488730576923
2013-06-17,34.45,468000000.0,648000000.0,180000000.0,1325522969.5500002,2.8323140375
2013-06-18,35.01,468000000.0,648000000.0,180000000.0,1347069932.1899998,2.878354555961538
2013-06-19,34.61,468000000.0,648000000.0,180000000.0,1331679244.59,2.8454684713461535
2013-06-20,32.64,468000000.0,648000000.0,180000000.0,1255880108.16,2.6835045046153847
2013-06-21,33.15,468000000.0,648000000.0,180000000.0,1275503234.85,2.7254342625
2013-06-24,32.02,468000000.0,648000000.0,180000000.0,1232024542.38,2.632531073461539
2013-06-25,32.92,468000000.0,648000000.0,180000000.0,1266653589.48,2.706524763846154
2013-06-26,33.65,468000000.0,648000000.0,180000000.0,1294741594.35,2.7665418682692304
2013-06-27,33.06,468000000.0,648000000.0,180000000.0,1272040330.14,2.718034893461539
2013-06-28,33.32,468000000.0,648000000.0,180000000.0,1282044277.08,2.7394108484615383
2013-07-01,34.27,468000000.0,648000000.0,180000000.0,1388749392.2800002,2.9674132313675217
2013-07-02,34.56,468000000.0,648000000.0,180000000.0,1400501283.8400002,2.992524110769231
2013-07-03,35.2,468000000.0,648000000.0,180000000.0,1426436492.8000002,3.047941223931624
2013-07-05,35.89,468000000.0,648000000.0,180000000.0,1454397889.96,3.1076877990598293
2013-07-08,36.1,468000000.0,648000000.0,180000000.0,1462907880.4,3.1258715393162397
2013-07-09,36.5,468000000.0,648000000.0,180000000.0,1479117386.0,3.160507235042735
2013-07-10,37.16,468000000.0,648000000.0,180000000.0,1505863070.2399998,3.2176561329914524
2013-07-11,37.6,468000000.0,648000000.0,180000000.0,1523693526.4,3.2557553982905985
2013-07-12,37.25,468000000.0,648000000.0,180000000.0,1509510209.0,3.2254491645299144
2013-07-15,37.27,468000000.0,648000000.0,180000000.0,1510320684.2800002,3.2271809493162396
2013-07-16,37.71,468000000.0,648000000.0,180000000.0,1528151140.44,3.2652802146153848
2013-07-17,37.66,468000000.0,648000000.0,180000000.0,1526124952.2399998,3.2609507526495722
2013-07-18,38.08,468000000.0,648000000.0,180000000.0,1543144933.12,3.2973182331623927
2013-07-19,39.36,468000000.0,648000000.0,180000000.0,1595015351.04,3.4081524594871793
2013-07-22,39.47,468000000.0,648000000.0,180000000.0,1599472965.08,3.4176772758119656
2013-07-23,38.79,468000000.0,648000000.0,180000000.0,1571916805.56,3.358796593076923
2013-07-24,37.41,468000000.0,648000000.0,180000000.0,1515994011.2399998,3.2393034428205123
2013-07-25,37.75,468000000.0,648000000.0,180000000.0,1529772091.0,3.2687437841880342
2013-07-26,37.47,468000000.0,648000000.0,180000000.0,1518425437.08,3.244498797179487
2013-07-29,37.67,468000000.0,648000000.0,180000000.0,1526530189.88,3.2618166450427353
2013-07-30,37.83,468000000.0,648000000.0,180000000.0,1533013992.12,3.275670923333333
2013-07-31,38.18,468000000.0,648000000.0,180000000.0,1547197309.52,3.305977157094017
2013-08-01,42.61,468000000.0,648000000.0,180000000.0,1726717584.04,3.689567487264957
2013-08-02,42.65,468000000.0,648000000.0,180000000.0,1728338534.6,3.6930310568376066
2013-08-05,43.1,468000000.0,648000000.0,180000000.0,1746574228.4,3.731996214529915
2013-08-06,42.2,468000000.0,648000000.0,180000000.0,1710102840.8000002,3.6540658991452997
2013-08-07,42.24,468000000.0,648000000.0,180000000.0,1711723791.3600001,3.657529468717949
2013-08-08,42.09,628000000.0,799000000.0,171000000.0,1705645226.7600002,2.7159955840127394
2013-08-09,42.24,628000000.0,799000000.0,171000000.0,1711723791.3600001,2.7256748270063698
2013-08-12,42.08,628000000.0,799000000.0,171000000.0,1705239989.12,2.7153503011464966
2013-08-13,42.09,628000000.0,799000000.0,171000000.0,1705645226.7600002,2.7159955840127394
2013-08-14,40.45,628000000.0,799000000.0,171000000.0,1639186253.8000002,2.610169193949045
2013-08-15,39.79,628000000.0,799000000.0,171000000.0,1612440569.56,2.5675805247770698
2013-08-16,40.5,628000000.0,799000000.0,171000000.0,1641212442.0,2.6133956082802547
2013-08-19,39.35,628000000.0,799000000.0,171000000.0,1594610113.4,2.5391880786624204
2013-08-20,39.28,628000000.0,799000000.0,171000000.0,1591773449.92,2.5346710985987264
2013-08-21,39.22,628000000.0,799000000.0,171000000.0,1589342024.08,2.5307994014012736
2013-08-22,39.35,628000000.0,799000000.0,171000000.0,1594610113.4,2.5391880786624204
2013-08-23,40.12,628000000.0,799000000.0,171000000.0,1625813411.6799998,2.588874859363057
2013-08-26,40.0,628000000.0,799000000.0,171000000.0,1620950560.0,2.581131464968153
2013-08-27,39.89,628000000.0,799000000.0,171000000.0,1616492945.96,2.5740333534394906
2013-08-28,41.5,628000000.0,799000000.0,171000000.0,1681736206.0,2.677923894904459
2013-08-29,40.44,628000000.0,799000000.0,171000000.0,1638781016.1599998,2.6095239110828023
2013-08-30,40.24,628000000.0,799000000.0,171000000.0,1630676263.3600001,2.596618253757962
2013-09-03,41.66,628000000.0,799000000.0,171000000.0,1688220008.2399998,2.6882484207643307
2013-09-04,43.35,628000000.0,799000000.0,171000000.0,1756705169.4,2.7973012251592357
2013-09-05,43.62,628000000.0,799000000.0,171000000.0,1767646585.6799998,2.8147238625477704
2013-09-06,43.42,628000000.0,799000000.0,171000000.0,1759541832.88,2.80181820522293
2013-09-09,44.32,628000000.0,799000000.0,171000000.0,1796013220.48,2.8598936631847134
2013-09-10,44.38,628000000.0,799000000.0,171000000.0,1798444646.3200002,2.863765360382166
2013-09-11,45.53,628000000.0,799000000.0,171000000.0,1845046974.92,2.93797289
2013-09-12,46.63,628000000.0,799000000.0,171000000.0,1889623115.3200002,3.0089540052866246
2013-09-13,46.0,628000000.0,799000000.0,171000000.0,1864093144.0,2.968301184713376
2013-09-16,44.82,628000000.0,799000000.0,171000000.0,1816275102.48,2.892157806496815
2013-09-17,44.59,628000000.0,799000000.0,171000000.0,1806954636.7600002,2.877316300573249
2013-09-18,44.67,628000000.0,799000000.0,171000000.0,1810196537.88,2.882478563503185
2013-09-19,44.02,628000000.0,799000000.0,171000000.0,1783856091.2800002,2.8405351771974527
2013-09-20,42.78,628000000.0,799000000.0,171000000.0,1733606623.92,2.7605201017834395
2013-09-23,43.55,628000000.0,799000000.0,171000000.0,1764809922.1999998,2.810206882484076
2013-09-24,43.63,628000000.0,799000000.0,171000000.0,1768051823.3200002,2.815369145414013
2013-09-25,43.76,628000000.0,799000000.0,171000000.0,1773319912.6399999,2.823757822675159
2013-09-26,43.98,628000000.0,799000000.0,171000000.0,1782235140.7199998,2.837954045732484
2013-09-27,43.15,628000000.0,799000000.0,171000000.0,1748600416.6,2.7843955678343946
2013-09-30,42.64,628000000.0,799000000.0,171000000.0,1727933296.96,2.751486141656051
2013-10-01,43.42,628000000.0,799000000.0,171000000.0,1834712100.0,2.921516082802548
2013-10-02,43.22,628000000.0,799000000.0,171000000.0,1826261100.0,2.908059076433121
2013-10-03,43.83,628000000.0,799000000.0,171000000.0,1852036650.0,2.9491029458598725
2013-10-04,46.01,628000000.0,799000000.0,171000000.0,1944152550.0,3.095784315286624
2013-10-07,45.76,628000000.0,799000000.0,171000000.0,1933588800.0,3.0789630573248408
2013-10-08,44.56,628000000.0,799000000.0,171000000.0,1882882800.0,2.9982210191082803
2013-10-09,43.38,628000000.0,799000000.0,171000000.0,1833021900.0,2.9188246815286623
2013-10-10,43.68,628000000.0,799000000.0,171000000.0,1845698400.0,2.9390101910828026
2013-10-11,44.7,628000000.0,799000000.0,171000000.0,1888798500.0000002,3.0076409235668793
2013-10-14,46.52,628000000.0,799000000.0,171000000.0,1965702600.0000002,3.130099681528663
2013-10-15,46.85,628000000.0,799000000.0,171000000.0,1979646750.0,3.1523037420382165
2013-10-16,49.52,628000000.0,799000000.0,171000000.0,2092467600.0000002,3.331954777070064
2013-10-17,50.18,628000000.0,799000000.0,171000000.0,2120355900.0,3.376362898089172
2013-10-18,52.18,628000000.0,799000000.0,171000000.0,2204865900.0,3.5109329617834395
2013-10-21,52.75,628000000.0,799000000.0,171000000.0,2228951250.0,3.549285429936306
2013-10-22,50.32,628000000.0,799000000.0,171000000.0,2126271600.0,3.3857828025477708
2013-10-23,49.1,628000000.0,799000000.0,171000000.0,2074720500.0,3.3036950636942675
2013-10-24,54.0,628000000.0,799000000.0,171000000.0,2281770000.0,3.633391719745223
2013-10-25,53.32,628000000.0,799000000.0,171000000.0,2253036600.0,3.587637898089172
2013-10-28,53.52,628000000.0,799000000.0,171000000.0,2261487600.0,3.601094904458599
2013-10-29,54.07,628000000.0,799000000.0,171000000.0,2284727850.0,3.6381016719745225
2013-10-30,53.71,628000000.0,799000000.0,171000000.0,2269516050.0,3.613879060509554
2013-10-31,51.65,628000000.0,799000000.0,171000000.0,2182470750.0,3.4752718949044588
2013-11-01,50.64,628000000.0,799000000.0,171000000.0,2139793200.0,3.4073140127388535
2013-11-04,53.16,628000000.0,799000000.0,171000000.0,2246275800.0,3.5768722929936305
2013-11-05,55.14,823000000.0,1466000000.0,643000000.0,2329940700.0,2.8310336573511545
2013-11-06,53.46,823000000.0,1466000000.0,643000000.0,2258952300.0,2.744778007290401
2013-11-07,54.0,823000000.0,1466000000.0,643000000.0,2281770000.0,2.7725030376670716
2013-11-08,53.47,823000000.0,1466000000.0,643000000.0,2259374850.0,2.7452914337788576
2013-11-11,53.29,823000000.0,1466000000.0,643000000.0,2251768950.0,2.736049756986634
2013-11-12,52.5,823000000.0,1466000000.0,643000000.0,2218387500.0,2.695489064398542
2013-11-13,53.15,823000000.0,1466000000.0,643000000.0,2245853250.0,2.7288617861482383
2013-11-14,53.12,823000000.0,1466000000.0,643000000.0,2244585600.0,2.7273215066828675
2013-11-15,53.53,823000000.0,1466000000.0,643000000.0,2261910150.0,2.748371992709599
2013-11-18,50.21,823000000.0,1466000000.0,643000000.0,2121623550.0,2.5779143985419197
2013-11-19,48.82,823000000.0,1466000000.0,643000000.0,2062889100.0,2.5065481166464156
2013-11-20,48.76,823000000.0,1466000000.0,643000000.0,2060353800.0,2.503467557715674
2013-11-21,51.74,823000000.0,1466000000.0,643000000.0,2186273700.0,2.65646865127582
2013-11-22,51.53,823000000.0,1466000000.0,643000000.0,2177400150.0,2.645686695018226
2013-11-25,50.88,823000000.0,1466000000.0,643000000.0,2149934400.0,2.6123139732685297
2013-11-26,51.61,823000000.0,1466000000.0,643000000.0,2180780550.0,2.649794106925881
2013-11-27,50.06,823000000.0,1466000000.0,643000000.0,2115285300.0,2.570213001215067
2013-11-29,49.74,823000000.0,1466000000.0,643000000.0,2101763700.0,2.553783353584447
2013-12-02,50.37,823000000.0,1466000000.0,643000000.0,2128384350.0,2.5861292223572296
2013-12-03,50.23,823000000.0,1466000000.0,643000000.0,2122468649.9999998,2.5789412515188332
2013-12-04,50.45,823000000.0,1466000000.0,643000000.0,2131764750.0000002,2.590236634264885
2013-12-05,49.2,823000000.0,1466000000.0,643000000.0,2078946000.0000002,2.526058323207777
2013-12-06,46.18,823000000.0,1466000000.0,643000000.0,1951335900.0,2.371003523693803
2013-12-09,45.07,823000000.0,1466000000.0,643000000.0,1904432850.0,2.314013183475091
2013-12-10,46.0,823000000.0,1466000000.0,643000000.0,1943730000.0,2.3617618469015795
2013-12-11,45.11,823000000.0,1466000000.0,643000000.0,1906123050.0,2.3160668894289187
2013-12-12,44.96,823000000.0,1466000000.0,643000000.0,1899784800.0,2.3083654921020655
2013-12-13,44.73,823000000.0,1466000000.0,643000000.0,1890066149.9999998,2.2965566828675574
2013-12-16,45.49,823000000.0,1466000000.0,643000000.0,1922179950.0,2.3355770959902795
2013-12-17,46.12,823000000.0,1466000000.0,643000000.0,1948800600.0,2.367922964763062
2013-12-18,46.34,823000000.0,1466000000.0,643000000.0,1958096700.0000002,2.3792183475091133
2013-12-19,49.8,823000000.0,1466000000.0,643000000.0,2104298999.9999998,2.556863912515188
2013-12-20,50.79,823000000.0,1466000000.0,643000000.0,2146131450.0,2.607693134872418
2013-12-23,52.1,823000000.0,1466000000.0,643000000.0,2201485500.0,2.6749520048602675
2013-12-24,52.02,823000000.0,1466000000.0,643000000.0,2198105100.0,2.6708445929526126
2013-12-26,52.73,823000000.0,1466000000.0,643000000.0,2228106150.0,2.70729787363305
2013-12-27,53.34,823000000.0,1466000000.0,643000000.0,2253881700.0,2.7386168894289185
2013-12-30,51.93,823000000.0,1466000000.0,643000000.0,2194302150.0,2.6662237545565004
2013-12-31,52.88,823000000.0,1466000000.0,643000000.0,2234444400.0,2.7149992709599027
2014-01-02,51.16,823000000.0,1466000000.0,643000000.0,2500021344.04,3.037693006123937
2014-01-03,49.18,823000000.0,1466000000.0,643000000.0,2403265240.42,2.920127874143378
2014-01-06,48.57,823000000.0,1466000000.0,643000000.0,2373456541.83,2.8839083132806804
2014-01-07,48.39,823000000.0,1466000000.0,643000000.0,2364660532.41,2.8732205740097205
2014-01-08,47.61,823000000.0,1466000000.0,643000000.0,2326544491.59,2.8269070371688945
2014-01-09,45.52,823000000.0,1466000000.0,643000000.0,2224413048.88,2.702810508967193
2014-01-10,46.97,823000000.0,1466000000.0,643000000.0,2295269791.43,2.7889061864277034
2014-01-13,44.43,823000000.0,1466000000.0,643000000.0,2171148325.17,2.638090310048603
2014-01-14,47.01,823000000.0,1466000000.0,643000000.0,2297224460.19,2.791281239599028
2014-01-15,48.02,823000000.0,1466000000.0,643000000.0,2346579846.38,2.8512513321749697
2014-01-16,48.61,823000000.0,1466000000.0,643000000.0,2375411210.59,2.886283366452005
2014-01-17,48.51,823000000.0,1466000000.0,643000000.0,2370524538.69,2.880345733523694
2014-01-21,49.08,823000000.0,1466000000.0,643000000.0,2398378568.52,2.9141902412150666
2014-01-22,51.22,823000000.0,1466000000.0,643000000.0,2502953347.18,3.0412555858809234
2014-01-23,50.44,823000000.0,1466000000.0,643000000.0,2464837306.3599997,2.994942049040097
2014-01-24,48.87,823000000.0,1466000000.0,643000000.0,2388116557.5299997,2.9017212120656133
2014-01-27,47.54,823000000.0,1466000000.0,643000000.0,2323123821.2599998,2.822750694119076
2014-01-28,49.8,823000000.0,1466000000.0,643000000.0,2433562606.2,2.9569411982989062
2014-01-29,48.59,823000000.0,1466000000.0,643000000.0,2374433876.21,2.885095839866343
2014-01-30,51.37,823000000.0,1466000000.0,643000000.0,2510283355.0299997,3.05016203527339
2014-01-31,51.98,823000000.0,1466000000.0,643000000.0,2540092053.62,3.0863815961360874
