date,SO,SO_SHE,PB Ratio
2004-12-01,33729105.6,10301410000.0,0.0032742222278309475
2004-12-02,33194212.800000004,10301410000.0,0.0032222979960995633
2004-12-03,33543950.4,10301410000.0,0.003256248455308545
2004-12-06,33862828.800000004,10301410000.0,0.003287203285763794
2004-12-07,33657100.8,10301410000.0,0.0032672324274055685
2004-12-08,33513091.2,10301410000.0,0.0032532528265548115
2004-12-09,33615955.2,10301410000.0,0.003263238255733924
2004-12-10,33636528.0,10301410000.0,0.0032652353415697465
2004-12-13,34047984.0,10301410000.0,0.0033051770582861956
2004-12-14,33893688.0,10301410000.0,0.003290198914517527
2004-12-15,33852542.4,10301410000.0,0.003286204742845882
2004-12-16,34150848.0,10301410000.0,0.003315162487465308
2004-12-17,33945120.0,10301410000.0,0.0032951916291070835
2004-12-20,34346289.6,10301410000.0,0.0033341348029056216
2004-12-21,34613736.0,10301410000.0,0.0033600969187713137
2004-12-22,34778318.400000006,10301410000.0,0.003376073605457894
2004-12-23,34737172.800000004,10301410000.0,0.003372079433786249
2004-12-27,34377148.800000004,10301410000.0,0.0033371304316593556
2004-12-28,34603449.6,10301410000.0,0.0033590983758534027
2004-12-29,34562304.0,10301410000.0,0.0033551042041817577
2004-12-30,34891468.800000004,10301410000.0,0.0033870575775549177
2004-12-31,34480012.800000004,10301410000.0,0.003347115860838468
2005-01-03,30929013891.600002,10301410000.0,3.0024058737201997
2005-01-04,30910303054.399998,10301410000.0,3.0005895362285355
2005-01-05,30723194682.4,10301410000.0,2.9824261613118983
2005-01-06,30526730891.800003,10301410000.0,2.9633546176494288
2005-01-07,30667062170.8,10301410000.0,2.9769771488369066
2005-01-10,30910303054.399998,10301410000.0,3.0005895362285355
2005-01-11,30872881380.0,10301410000.0,2.996956861245208
2005-01-12,30788682612.6,10301410000.0,2.988783342532721
2005-01-13,30695128426.600002,10301410000.0,2.9797016550744027
2005-01-14,30816748868.399998,10301410000.0,2.9915078487702167
2005-01-18,31059989752.000004,10301410000.0,3.015120236161846
2005-01-19,30854170542.799995,10301410000.0,2.995140523753544
2005-01-20,30779327194.0,10301410000.0,2.987875173786889
2005-01-21,30769971775.4,10301410000.0,2.9869670050410577
2005-01-24,31181610193.8,10301410000.0,3.02692642985766
2005-01-25,30601574240.600002,10301410000.0,2.970619967616084
2005-01-26,31050634333.399998,10301410000.0,3.0142120674160138
2005-01-27,31321941472.799995,10301410000.0,3.040548961045138
2005-01-28,31340652310.0,10301410000.0,3.042365298536802
2005-01-31,31593248612.200005,10301410000.0,3.0668858546742634
2005-02-01,31883266588.8,10301410000.0,3.0950390857950514
2005-02-02,31761646147.000004,10301410000.0,3.0832328920992373
2005-02-03,31331296891.4,10301410000.0,3.0414571297909707
2005-02-04,31583893193.6,10301410000.0,3.065977685928431
2005-02-07,31518405263.399998,10301410000.0,3.059620504707608
2005-02-08,31452917333.199997,10301410000.0,3.0532633234867843
2005-02-09,31228387286.800003,10301410000.0,3.03146727358682
2005-02-10,31359363147.200005,10301410000.0,3.0441816360284664
2005-02-11,31041278914.8,10301410000.0,3.013303898670182
2005-02-14,31237742705.4,10301410000.0,3.032375442332652
2005-02-15,31162899356.600002,10301410000.0,3.025110092365997
2005-02-16,31013212659.0,10301410000.0,3.0105793924326862
2005-02-17,30844815124.2,10301410000.0,2.994232355007713
2005-02-18,30377044194.2,10301410000.0,2.9488239177161186
2005-02-22,29563122776.0,10301410000.0,2.869813236828745
2005-02-23,29787652822.4,10301410000.0,2.89160928672871
2005-02-24,29825074496.8,10301410000.0,2.8952419617120375
2005-02-25,30377044194.2,10301410000.0,2.9488239177161186
2005-02-28,30049604543.199997,10301410000.0,2.9170380116120023
2005-03-01,30302200845.4,811611000.0,37.33586760825075
2005-03-02,30302200845.4,811611000.0,37.33586760825075
2005-03-03,30068315380.4,811611000.0,37.04769326734113
2005-03-04,30498664636.0,811611000.0,37.577934054614836
2005-03-07,30451887542.999996,811611000.0,37.52029918643291
2005-03-08,30348977938.399998,811611000.0,37.39350247643267
2005-03-09,29675387799.2,811611000.0,36.56356037461296
2005-03-10,30021538287.4,811611000.0,36.9900583991592
2005-03-11,29750231148.0,811611000.0,36.65577616370404
2005-03-14,30330267101.2,811611000.0,37.37044852915991
2005-03-15,30012182868.8,811611000.0,36.97853142552282
2005-03-16,29722164892.2,811611000.0,36.62119524279489
2005-03-17,30096381636.2,811611000.0,37.08227418825028
2005-03-18,30021538287.4,811611000.0,36.9900583991592
2005-03-21,29843785334.0,811611000.0,36.77104590006789
2005-03-22,29469568590.0,811611000.0,36.30996695461249
2005-03-23,29329237311.0,811611000.0,36.13706235006672
2005-03-24,29666032380.600002,811611000.0,36.552033400976576
2005-03-28,29413436078.4,811611000.0,36.240805112794185
2005-03-29,29235683125.0,811611000.0,36.02179261370287
2005-03-30,29591189031.8,811611000.0,36.4598176118855
2005-03-31,29778297403.8,811611000.0,36.6903570846132
2005-04-01,31421681509.5,811611000.0,38.71519916499407
2005-04-04,31411846867.4,811611000.0,38.703081731765586
2005-04-05,31628208993.6,811611000.0,38.96966526279215
2005-04-06,31480689362.1,811611000.0,38.78790376436495
2005-04-07,31608539709.4,811611000.0,38.94543039633519
2005-04-08,31421681509.5,811611000.0,38.71519916499407
2005-04-11,31775728625.100002,811611000.0,39.151426761219355
2005-04-12,32237956803.8,811611000.0,39.72094612295792
2005-04-13,31962586825.0,811611000.0,39.38165799256048
2005-04-14,31687216846.2,811611000.0,39.042369862163035
2005-04-15,31421681509.5,811611000.0,38.71519916499407
2005-04-18,31254492593.8,811611000.0,38.509202800109904
2005-04-19,31962586825.0,811611000.0,39.38165799256048
2005-04-20,32041263961.8,811611000.0,39.478597458388315
2005-04-21,32326468582.699997,811611000.0,39.83000302201424
2005-04-22,32454318930.0,811611000.0,39.98752965398448
2005-04-25,32739523550.899998,811611000.0,40.338935217610405
2005-04-26,32110106456.5,811611000.0,39.56341949098768
2005-04-27,32513326782.600002,811611000.0,40.06023425335537
2005-04-28,31893744330.3,811611000.0,39.296835959961115
2005-04-29,32405145719.500004,811611000.0,39.92694248784208
2005-05-02,32621507845.7,811611000.0,40.193526018868646
2005-05-03,32503492140.499996,811611000.0,40.04811682012688
2005-05-04,32700184982.5,10408060000.0,3.1418136504305316
2005-05-05,32562499993.1,10408060000.0,3.128584961376087
2005-05-06,32651011772.000004,10408060000.0,3.1370891186253735
2005-05-09,32651011772.000004,10408060000.0,3.1370891186253735
2005-05-10,32493657498.399998,10408060000.0,3.121970616848865
2005-05-11,32473988214.200005,10408060000.0,3.120080804126802
2005-05-12,32700184982.5,10408060000.0,3.1418136504305316
2005-05-13,33123074592.8,10408060000.0,3.1824446239548965
2005-05-16,33349271361.1,10408060000.0,3.2041774702586263
2005-05-17,33900011318.7,10408060000.0,3.257092226476404
2005-05-18,33781995613.5,10408060000.0,3.245753350144023
2005-05-19,33762326329.3,10408060000.0,3.2438635374219595
2005-05-20,33752491687.2,10408060000.0,3.242918631060928
2005-05-23,33545964203.1,10408060000.0,3.2230755974792613
2005-05-24,33319767434.800003,10408060000.0,3.2013427511755315
2005-05-25,33211586371.700005,10408060000.0,3.190948781204183
2005-05-26,33329602076.9,10408060000.0,3.202287657536563
2005-05-27,33575468129.4,10408060000.0,3.2259103165623566
2005-05-31,33388609929.500004,10408060000.0,3.2079570957027537
2005-06-01,33841003466.1,10408060000.0,3.2514227883102134
2005-06-02,33919680602.9,10408060000.0,3.2589820391984676
2005-06-03,33860672750.3,10408060000.0,3.253312601032277
2005-06-06,33821334181.9,10408060000.0,3.24953297558815
2005-06-07,33890176676.600002,10408060000.0,3.2561473201153723
2005-06-08,33978688455.499996,10408060000.0,3.2646514773646573
2005-06-09,33919680602.9,10408060000.0,3.2589820391984676
2005-06-10,33880342034.500004,10408060000.0,3.2552024137543407
2005-06-13,33821334181.9,10408060000.0,3.24953297558815
2005-06-14,33890176676.600002,10408060000.0,3.2561473201153723
2005-06-15,33575468129.4,10408060000.0,3.2259103165623566
2005-06-16,33614806697.8,10408060000.0,3.2296899420064835
2005-06-17,33693483834.6,10408060000.0,3.2372491928947373
2005-06-20,33516460276.8,10408060000.0,3.220240878396166
2005-06-21,33722987760.899998,10408060000.0,3.240083911977832
2005-06-22,33978688455.499996,10408060000.0,3.2646514773646573
2005-06-23,33949184529.200005,10408060000.0,3.261816758281563
2005-06-24,33654145266.2,10408060000.0,3.2334695674506104
2005-06-27,34086869518.6,10408060000.0,3.275045447336007
2005-06-28,34332735571.1,10408060000.0,3.2986681063618004
2005-06-29,34204885223.8,10408060000.0,3.2863843236683876
2005-06-30,34096704160.7,10408060000.0,3.2759903536970385
2005-07-01,34499924486.799995,10408060000.0,3.3147315144993397
2005-07-05,34578601623.6,10408060000.0,3.3222907653875935
2005-07-06,34027861666.0,10408060000.0,3.2693760091698163
2005-07-07,34362239497.4,10408060000.0,3.3015028254448957
2005-07-08,35021160518.1,10408060000.0,3.364811551634022
2005-07-11,35326034423.200005,10408060000.0,3.3941036488260066
2005-07-12,35070333728.6,10408060000.0,3.3695360834391805
2005-07-13,35030995160.2,10408060000.0,3.3657564579950536
2005-07-14,34873640886.6,10408060000.0,3.350637956218546
2005-07-15,34981821949.7,10408060000.0,3.3610319261898947
2005-07-18,34716286613.0,10408060000.0,3.3355194544420383
2005-07-19,34785129107.7,10408060000.0,3.34213379896926
2005-07-20,34814633034.0,10408060000.0,3.3449685180523554
2005-07-21,34303231644.800003,10408060000.0,3.2958333872787056
2005-07-22,34755625181.4,10408060000.0,3.3392990798861653
2005-07-25,34627774834.1,10408060000.0,3.3270152971927525
2005-07-26,34617940192.0,10408060000.0,3.326070390831721
2005-07-27,34765459823.5,10408060000.0,3.340243986247197
2005-07-28,34558932339.4,10408060000.0,3.3204009526655307
2005-07-29,34411412707.9,10408060000.0,3.3062273572500542
2005-08-01,34077034876.5,10408060000.0,3.2741005409749753
2005-08-02,34450751276.3,10408060000.0,3.3100069826941816
2005-08-03,34529428413.1,10549438000.0,3.2731059619574046
2005-08-04,34293397002.699997,10549438000.0,3.2507321245643603
2005-08-05,33654145266.2,10549438000.0,3.1901363149582
2005-08-08,33270594224.3,10549438000.0,3.153778829194503
2005-08-09,33595137413.6,10549438000.0,3.1845428556099384
2005-08-10,33467287066.3,10549438000.0,3.1724236936887062
2005-08-11,33742657045.100002,10549438000.0,3.1985265039805912
2005-08-12,33624641339.899998,10549438000.0,3.187339585284069
2005-08-15,33693483834.6,10549438000.0,3.19386528785704
2005-08-16,33201751729.6,10549438000.0,3.1472531266215316
2005-08-17,32916547108.7,10549438000.0,3.120218073104937
2005-08-18,33044397456.0,10549438000.0,3.1323372350261693
2005-08-19,33132909234.899998,10549438000.0,3.1407274240485603
2005-08-22,33182082445.4,10549438000.0,3.145388640172112
2005-08-23,33555798845.199997,10549438000.0,3.1808138827110977
2005-08-24,33408279213.7,10549438000.0,3.1668302343404453
2005-08-25,33762326329.3,10549438000.0,3.2003909904300114
2005-08-26,33359106003.2,10549438000.0,3.1621690182168947
2005-08-29,33506625634.7,10549438000.0,3.176152666587547
2005-08-30,33506625634.7,10549438000.0,3.176152666587547
2005-08-31,33831168824.0,10549438000.0,3.2069166930029827
2005-09-01,34165546655.4,10549438000.0,3.2386129626431286
2005-09-02,34490089844.7,10549438000.0,3.2693769890585638
2005-09-06,34952318023.4,10549438000.0,3.3131924206199423
2005-09-07,34667113402.5,10549438000.0,3.286157367103347
2005-09-08,34549097697.3,10549438000.0,3.274970448406825
2005-09-09,34903144812.9,10549438000.0,3.3085312044963913
2005-09-12,34696617328.8,10549438000.0,3.288954096777478
2005-09-13,34450751276.3,10549438000.0,3.265648016159724
2005-09-14,34588436265.700005,10549438000.0,3.2786994213056664
2005-09-15,34893310170.799995,10549438000.0,3.3075989612716805
2005-09-16,35562065833.6,10549438000.0,3.3709915005519724
2005-09-19,35276861212.7,10549438000.0,3.3439564470353775
2005-09-20,35099837654.9,10549438000.0,3.3271760689905947
2005-09-21,34942483381.3,10549438000.0,3.312260177395232
2005-09-22,34952318023.4,10549438000.0,3.3131924206199423
2005-09-23,35149010865.4,10549438000.0,3.3318372851141453
2005-09-26,35217853360.1,10549438000.0,3.3383629876871166
2005-09-27,35090003012.8,10549438000.0,3.326243825765885
2005-09-28,35149010865.4,10549438000.0,3.3318372851141453
2005-09-29,35385042275.799995,10549438000.0,3.354211122507189
2005-09-30,35168680149.6,10549438000.0,3.3337017715635655
2005-10-03,37018316.37,10549438000.0,0.0035090320801923285
2005-10-04,36730954.89,10549438000.0,0.0034817925741636663
2005-10-05,35807292.99,10549438000.0,0.0033942370190715374
2005-10-06,35602034.79,10549438000.0,0.003374780229051064
2005-10-07,35817555.9,10549438000.0,0.003395209858572561
2005-10-10,35222307.12,10549438000.0,0.0033387851675131886
2005-10-11,35037574.74,10549438000.0,0.0033212740564947632
2005-10-12,34586006.7,10549438000.0,0.0032784691184497223
2005-10-13,34154964.480000004,10549438000.0,0.003237609859406729
2005-10-14,34175490.3,10549438000.0,0.0032395555384087758
2005-10-17,34698898.71,10549438000.0,0.0032891703529609826
2005-10-18,34185753.21,10549438000.0,0.0032405283779097997
2005-10-19,34503903.419999994,10549438000.0,0.0032706864024415324
2005-10-20,34185753.21,10549438000.0,0.0032405283779097997
2005-10-21,34729687.440000005,10549438000.0,0.003292088871464054
2005-10-24,35345462.04,10549438000.0,0.0033504592415254724
2005-10-25,35509668.6,10549438000.0,0.003366024673541851
2005-10-26,35119678.019999996,10549438000.0,0.0033290567725029517
2005-10-27,34739950.35,10549438000.0,0.003293061710965077
2005-10-28,35263358.76,10549438000.0,0.0033426765255172835
2005-10-31,35909922.09,10549438000.0,0.003403965414081774
2005-11-01,35663612.25,10549438000.0,0.003380617266057206
2005-11-02,35848344.63,10549438000.0,0.0033981283770756323
2005-11-03,35417302.41,10816294000.0,0.0032744396934846626
2005-11-04,35417302.41,10816294000.0,0.0032744396934846626
2005-11-07,35109415.11,10816294000.0,0.003245974555610267
2005-11-08,35253095.85,10816294000.0,0.0032592582866183186
2005-11-09,35407039.5,10816294000.0,0.0032734908555555166
2005-11-10,35427565.32,10816294000.0,0.0032753885314138094
2005-11-11,35355724.95,10816294000.0,0.0032687466659097842
2005-11-14,34904156.91,10816294000.0,0.0032269977970273366
2005-11-15,34945208.55,10816294000.0,0.0032307931487439226
2005-11-16,35017048.919999994,10816294000.0,0.003237435014247948
2005-11-17,35345462.04,10816294000.0,0.0032677978279806374
2005-11-18,35704663.89,10816294000.0,0.003301007155500766
2005-11-21,35560983.15,10816294000.0,0.003287723424492714
2005-11-22,35489142.78,10816294000.0,0.003281081558988689
2005-11-23,35755978.440000005,10816294000.0,0.003305751345146499
2005-11-25,35838081.72,10816294000.0,0.0033133420485796706
2005-11-28,35797030.080000006,10816294000.0,0.003309546696863085
2005-11-29,35981762.46,10816294000.0,0.0033266257795877222
2005-11-30,35622560.61,10816294000.0,0.0032934164520675934
2005-12-01,35755978.440000005,10816294000.0,0.003305751345146499
2005-12-02,35961236.64,10816294000.0,0.003324728103729429
2005-12-05,35920185.0,10816294000.0,0.003320932752012843
2005-12-06,35807292.99,10816294000.0,0.0033104955347922314
2005-12-07,35591771.88,10816294000.0,0.0032905699382801542
2005-12-08,35920185.0,10816294000.0,0.003320932752012843
2005-12-09,36135706.11,10816294000.0,0.00334085834852492
2005-12-12,35807292.99,10816294000.0,0.0033104955347922314
2005-12-13,36197283.57,10816294000.0,0.003346551376099799
2005-12-14,36310175.580000006,10816294000.0,0.0033569885933204115
2005-12-15,36197283.57,10816294000.0,0.003346551376099799
2005-12-16,36310175.580000006,10816294000.0,0.0033569885933204115
2005-12-19,36074128.65,10816294000.0,0.0033351653209500406
2005-12-20,36248598.12,10816294000.0,0.0033512955657455314
2005-12-21,35786767.169999994,10816294000.0,0.0033085978589339374
2005-12-22,36063865.74,10816294000.0,0.003334216483020894
2005-12-23,36063865.74,10816294000.0,0.003334216483020894
2005-12-27,36022814.1,10816294000.0,0.003330421131304308
2005-12-28,35889396.269999996,10816294000.0,0.003318086238225403
2005-12-29,35653349.34,10816294000.0,0.0032962629658550334
2005-12-30,35437828.230000004,10816294000.0,0.0032763373693429567
2006-01-03,36787027200.0,10816294000.0,3.4010750077614382
2006-01-04,36703110400.0,10816294000.0,3.3933166387674003
2006-01-05,36608704000.0,10816294000.0,3.3845884736491074
2006-01-06,36818496000.0,10816294000.0,3.4039843961342027
2006-01-09,36629683200.0,10816294000.0,3.386528065897617
2006-01-10,36577235200.0,10816294000.0,3.3816790852763434
2006-01-11,36493318400.0,10816294000.0,3.373920716282305
2006-01-12,36535276800.0,10816294000.0,3.377799900779324
2006-01-13,36629683200.0,10816294000.0,3.386528065897617
2006-01-17,36797516800.0,10816294000.0,3.402044803885693
2006-01-18,36881433600.0,10816294000.0,3.409803172879731
2006-01-19,37374444800.0,10816294000.0,3.455383590719705
2006-01-20,36766048000.0,10816294000.0,3.3991354155129287
2006-01-23,36954860800.0,10816294000.0,3.4165917457495145
2006-01-24,37321996800.0,10816294000.0,3.450534610098431
2006-01-25,37080736000.0,10816294000.0,3.428229299240572
2006-01-26,36849964800.0,10816294000.0,3.406893784506967
2006-01-27,36996819200.0,10816294000.0,3.4204709302465335
2006-01-30,36808006400.0,10816294000.0,3.403014600009948
2006-01-31,36503808000.0,10816294000.0,3.37489051240656
2006-02-01,36398912000.0,10816294000.0,3.365192551164012
2006-02-02,35402400000.0,10816294000.0,3.2730619193598103
2006-02-03,35056243200.0,10816294000.0,3.241058647259403
2006-02-06,35087712000.0,10816294000.0,3.2439680356321676
2006-02-07,34972326400.0,10816294000.0,3.2333002782653653
2006-02-08,34909388800.0,10816294000.0,3.227481501519837
2006-02-09,35014284800.0,10816294000.0,3.237179462762384
2006-02-10,35066732800.0,10816294000.0,3.242028443383658
2006-02-13,35203097600.0,10816294000.0,3.25463579299897
2006-02-14,35213587200.0,10816294000.0,3.2556055891232245
2006-02-15,35077222400.0,10816294000.0,3.2429982395079127
2006-02-16,35454848000.0,10816294000.0,3.277910899981084
2006-02-17,35517785600.0,10816294000.0,3.2837296767266126
2006-02-21,35622681600.0,10816294000.0,3.29342763796916
2006-02-22,35780025600.0,10816294000.0,3.307974579832982
2006-02-23,35675129600.0,10816294000.0,3.298276618590434
2006-02-24,35801004800.0,10816294000.0,3.3099141720814913
2006-02-27,35832473600.0,866343000.0,41.36060844261453
2006-02-28,35696108800.0,866343000.0,41.2032056587287
2006-03-01,35769536000.0,866343000.0,41.287961003898
2006-03-02,35496806400.0,866343000.0,40.97315543612634
2006-03-03,35475827200.0,866343000.0,40.948939623220824
2006-03-06,34930368000.0,866343000.0,40.31932848767752
2006-03-07,34961836800.0,866343000.0,40.35565220703578
2006-03-08,34993305600.0,866343000.0,40.391975926394046
2006-03-09,34794003200.0,866343000.0,40.16192570379169
2006-03-10,34898899200.0,866343000.0,40.283004768319245
2006-03-13,34919878400.0,866343000.0,40.307220581224755
2006-03-14,35276524800.0,866343000.0,40.71888940061846
2006-03-15,35381420800.0,866343000.0,40.83996846514602
2006-03-16,35486316800.0,866343000.0,40.96104752967358
2006-03-17,35454848000.0,866343000.0,40.924723810315314
2006-03-20,35182118400.0,866343000.0,40.60991824254366
2006-03-21,35066732800.0,866343000.0,40.47673127156334
2006-03-22,35014284800.0,866343000.0,40.41619173929956
2006-03-23,34856940800.0,866343000.0,40.23457314250822
2006-03-24,34689107200.0,866343000.0,40.040846639264124
2006-03-27,34626169600.0,866343000.0,39.96819920054759
2006-03-28,34290502399.999996,866343000.0,39.580746194059394
2006-03-29,34542252800.0,866343000.0,39.87133594892554
2006-03-30,33954835199.999996,866343000.0,39.1932931875712
2006-03-31,34374419200.0,866343000.0,39.67760944568145
2006-04-03,36550095670.2,866343000.0,42.18894325942496
2006-04-04,36684842566.68,866343000.0,42.34447853411409
2006-04-05,37190143428.479996,866343000.0,42.9277358141983
2006-04-06,36493951130.0,866343000.0,42.12413689497116
2006-04-07,35887590095.840004,866343000.0,41.42422815887011
2006-04-10,35764072107.4,866343000.0,41.28165415707174
2006-04-11,35371060326.0,866343000.0,40.828009605895126
2006-04-12,35561951762.68,866343000.0,41.04835124503805
2006-04-13,35314915785.799995,866343000.0,40.76320324144132
2006-04-17,35483349406.4,866343000.0,40.95762233480273
2006-04-18,35797758831.52,866343000.0,41.32053797574402
2006-04-19,35831445555.64,866343000.0,41.3594217944163
2006-04-20,35954963544.08,866343000.0,41.501995796214665
2006-04-21,35921276819.96,866343000.0,41.46311197754238
2006-04-24,36314288601.36,866343000.0,41.916756528719
2006-04-25,35606867394.840004,866343000.0,41.100196336601094
2006-04-26,35539493946.6,866343000.0,41.02242869925653
2006-04-27,36011108084.28,866343000.0,41.566802160668466
2006-04-28,36190770612.92,866343000.0,41.774182526920626
2006-05-01,35651783027.0,866343000.0,41.15204142816413
2006-05-02,35853903371.72,866343000.0,41.38534434019782
2006-05-03,35393518142.08,866343000.0,40.853932151676645
2006-05-04,35472120498.36,10723725000.0,3.3078170596840186
2006-05-05,35954963544.08,10723725000.0,3.352842742990892
2006-05-08,35831445555.64,10723725000.0,3.341324544935645
2006-05-09,35674240843.08,10723725000.0,3.3266650201380585
2006-05-10,36033565900.36,10723725000.0,3.360172505389685
2006-05-11,35449662682.28,10723725000.0,3.3057228418557916
