date,close price,CTVA_SHE,CTVA_TA,CTVA_TL,market cap,PB Ratio
2019-07-26,28.48,69600000000.0,101837000000.0,32237000000.0,21342912000.0,0.3066510344827586
2019-07-29,28.78,69600000000.0,101837000000.0,32237000000.0,21567732000.0,0.30988120689655174
2019-07-30,29.13,69600000000.0,101837000000.0,32237000000.0,21830022000.0,0.31364974137931034
2019-07-31,29.5,69600000000.0,101837000000.0,32237000000.0,22107300000.0,0.31763362068965517
2019-08-01,31.25,69600000000.0,101837000000.0,32237000000.0,23418750000.0,0.3364762931034483
2019-08-02,31.46,69600000000.0,101837000000.0,32237000000.0,23576124000.0,0.33873741379310346
2019-08-05,29.9,69600000000.0,101837000000.0,32237000000.0,22407060000.0,0.3219405172413793
2019-08-06,30.05,25886000000.0,43998000000.0,18112000000.0,22519470000.0,0.8699478482577455
2019-08-07,30.64,25886000000.0,43998000000.0,18112000000.0,22961616000.0,0.8870283550954183
2019-08-08,31.61,25886000000.0,43998000000.0,18112000000.0,23688534000.0,0.9151098663370162
2019-08-09,31.63,25886000000.0,43998000000.0,18112000000.0,23703522000.0,0.9156888665688017
2019-08-12,29.63,25886000000.0,43998000000.0,18112000000.0,22204722000.0,0.8577888433902495
2019-08-13,29.6,25886000000.0,43998000000.0,18112000000.0,22182240000.0,0.8569203430425713
2019-08-14,28.34,25886000000.0,43998000000.0,18112000000.0,21237996000.0,0.8204433284400835
2019-08-15,28.42,25886000000.0,43998000000.0,18112000000.0,21297948000.0,0.8227593293672255
2019-08-16,30.24,25886000000.0,43998000000.0,18112000000.0,22661856000.0,0.8754483504597079
2019-08-19,30.57,25886000000.0,43998000000.0,18112000000.0,22909158000.0,0.885001854284169
2019-08-20,30.26,25886000000.0,43998000000.0,18112000000.0,22676844000.0,0.8760273506914935
2019-08-21,30.58,25886000000.0,43998000000.0,18112000000.0,22916652000.0,0.8852913544000618
2019-08-22,30.29,25886000000.0,43998000000.0,18112000000.0,22699326000.0,0.8768958510391718
2019-08-23,29.05,25886000000.0,43998000000.0,18112000000.0,21770070000.0,0.8409978366684694
2019-08-26,29.02,25886000000.0,43998000000.0,18112000000.0,21747588000.0,0.8401293363207911
2019-08-27,28.73,25886000000.0,43998000000.0,18112000000.0,21530262000.0,0.8317338329599011
2019-08-28,29.17,25886000000.0,43998000000.0,18112000000.0,21859998000.0,0.8444718380591826
2019-08-29,29.71,25886000000.0,43998000000.0,18112000000.0,22264674000.0,0.8601048443173916
2019-08-30,29.32,25886000000.0,43998000000.0,18112000000.0,21972408000.0,0.8488143397975739
2019-09-03,28.23,25886000000.0,43998000000.0,18112000000.0,21155562000.0,0.8172588271652631
2019-09-04,28.43,25886000000.0,43998000000.0,18112000000.0,21305442000.0,0.8230488294831183
2019-09-05,28.46,25886000000.0,43998000000.0,18112000000.0,21327924000.0,0.8239173298307966
2019-09-06,28.39,25886000000.0,43998000000.0,18112000000.0,21275466000.0,0.8218908290195472
2019-09-09,28.75,25886000000.0,43998000000.0,18112000000.0,21545250000.0,0.8323128331916866
2019-09-10,28.56,25886000000.0,43998000000.0,18112000000.0,21402864000.0,0.8268123309897242
2019-09-11,29.27,25886000000.0,43998000000.0,18112000000.0,21934938000.0,0.8473668392181102
2019-09-12,29.9,25886000000.0,43998000000.0,18112000000.0,22407060000.0,0.8656053465193541
2019-09-13,30.12,25886000000.0,43998000000.0,18112000000.0,22571928000.0,0.8719743490689948
2019-09-16,29.4,25886000000.0,43998000000.0,18112000000.0,22032360000.0,0.851130340724716
2019-09-17,28.98,25886000000.0,43998000000.0,18112000000.0,21717612000.0,0.8389713358572202
2019-09-18,29.15,25886000000.0,43998000000.0,18112000000.0,21845010000.0,0.8438928378273971
2019-09-19,29.14,25886000000.0,43998000000.0,18112000000.0,21837516000.0,0.8436033377115043
2019-09-20,28.92,25886000000.0,43998000000.0,18112000000.0,21672648000.0,0.8372343351618635
2019-09-23,28.88,25886000000.0,43998000000.0,18112000000.0,21642672000.0,0.8360763346982926
2019-09-24,28.24,25886000000.0,43998000000.0,18112000000.0,21163056000.0,0.8175483272811558
2019-09-25,28.2,25886000000.0,43998000000.0,18112000000.0,21133080000.0,0.8163903268175848
2019-09-26,27.64,25886000000.0,43998000000.0,18112000000.0,20713416000.0,0.8001783203275902
2019-09-27,27.8,25886000000.0,43998000000.0,18112000000.0,20833320000.0,0.8048103221818744
2019-09-30,28.0,25886000000.0,43998000000.0,18112000000.0,20983200000.0,0.8106003244997296
2019-10-01,27.55,25886000000.0,43998000000.0,18112000000.0,20648725000.0,0.7976792474696748
2019-10-02,26.94,25886000000.0,43998000000.0,18112000000.0,20191530000.0,0.7800173839140848
2019-10-03,26.88,25886000000.0,43998000000.0,18112000000.0,20146560000.0,0.7782801514332072
2019-10-04,25.89,25886000000.0,43998000000.0,18112000000.0,19404555000.0,0.7496158154987251
2019-10-07,26.0,25886000000.0,43998000000.0,18112000000.0,19487000000.0,0.7528007417136676
2019-10-08,26.22,25886000000.0,43998000000.0,18112000000.0,19651890000.0,0.7591705941435525
2019-10-09,26.17,25886000000.0,43998000000.0,18112000000.0,19614415000.0,0.7577229004094878
2019-10-10,25.73,25886000000.0,43998000000.0,18112000000.0,19284635000.0,0.744983195549718
2019-10-11,26.66,25886000000.0,43998000000.0,18112000000.0,19981670000.0,0.7719102990033223
2019-10-14,26.33,25886000000.0,43998000000.0,18112000000.0,19734335000.0,0.762355520358495
2019-10-15,26.7,25886000000.0,43998000000.0,18112000000.0,20011650000.0,0.773068453990574
2019-10-16,26.87,25886000000.0,43998000000.0,18112000000.0,20139065000.0,0.7779906126863942
2019-10-17,26.77,25886000000.0,43998000000.0,18112000000.0,20064115000.0,0.7750952252182647
2019-10-18,26.04,25886000000.0,43998000000.0,18112000000.0,19516980000.0,0.7539588967009194
2019-10-21,25.5,25886000000.0,43998000000.0,18112000000.0,19112250000.0,0.7383238043730201
2019-10-22,25.98,25886000000.0,43998000000.0,18112000000.0,19472010000.0,0.7522216642200418
2019-10-23,25.61,25886000000.0,43998000000.0,18112000000.0,19194695000.0,0.7415087305879626
2019-10-24,26.37,25886000000.0,43998000000.0,18112000000.0,19764315000.0,0.7635136753457468
2019-10-25,26.73,25886000000.0,43998000000.0,18112000000.0,20034135000.0,0.7739370702310129
2019-10-28,26.77,25886000000.0,43998000000.0,18112000000.0,20064115000.0,0.7750952252182647
2019-10-29,26.78,25886000000.0,43998000000.0,18112000000.0,20071610000.0,0.7753847639650776
2019-10-30,27.48,25886000000.0,43998000000.0,18112000000.0,20596260000.0,0.7956524762419841
2019-10-31,26.38,25015000000.0,43235000000.0,18220000000.0,19771810000.0,0.790398161103338
2019-11-01,26.18,25015000000.0,43235000000.0,18220000000.0,19621910000.0,0.7844057565460724
2019-11-04,25.74,25015000000.0,43235000000.0,18220000000.0,19292130000.0,0.771222466520088
2019-11-05,25.66,25015000000.0,43235000000.0,18220000000.0,19232170000.0,0.7688255046971817
2019-11-06,26.13,25015000000.0,43235000000.0,18220000000.0,19584435000.0,0.782907655406756
2019-11-07,26.15,25015000000.0,43235000000.0,18220000000.0,19599425000.0,0.7835068958624825
2019-11-08,26.2,25015000000.0,43235000000.0,18220000000.0,19636900000.0,0.7850049970017989
2019-11-11,26.74,25015000000.0,43235000000.0,18220000000.0,20041630000.0,0.8011844893064162
2019-11-12,26.72,25015000000.0,43235000000.0,18220000000.0,20026640000.0,0.8005852488506896
2019-11-13,25.72,25015000000.0,43235000000.0,18220000000.0,19277140000.0,0.7706232260643614
2019-11-14,26.38,25015000000.0,43235000000.0,18220000000.0,19771810000.0,0.790398161103338
2019-11-15,25.48,25015000000.0,43235000000.0,18220000000.0,19097260000.0,0.7634323405956426
2019-11-18,25.48,25015000000.0,43235000000.0,18220000000.0,19097260000.0,0.7634323405956426
2019-11-19,25.7,25015000000.0,43235000000.0,18220000000.0,19262150000.0,0.7700239856086348
2019-11-20,24.98,25015000000.0,43235000000.0,18220000000.0,18722510000.0,0.7484513292024785
2019-11-21,25.11,25015000000.0,43235000000.0,18220000000.0,18819945000.0,0.7523463921647012
2019-11-22,25.54,25015000000.0,43235000000.0,18220000000.0,19142230000.0,0.7652300619628223
2019-11-25,25.93,25015000000.0,43235000000.0,18220000000.0,19434535000.0,0.7769152508494903
2019-11-26,25.88,25015000000.0,43235000000.0,18220000000.0,19397060000.0,0.775417149710174
2019-11-27,26.05,25015000000.0,43235000000.0,18220000000.0,19524475000.0,0.7805106935838497
2019-11-29,26.02,25015000000.0,43235000000.0,18220000000.0,19501990000.0,0.7796118329002598
2019-12-02,25.18,25015000000.0,43235000000.0,18220000000.0,18872410000.0,0.7544437337597442
2019-12-03,24.65,25015000000.0,43235000000.0,18220000000.0,18475175000.0,0.7385638616829902
2019-12-04,24.84,25015000000.0,43235000000.0,18220000000.0,18617580000.0,0.7442566460123926
2019-12-05,24.82,25015000000.0,43235000000.0,18220000000.0,18602590000.0,0.743657405556666
2019-12-06,25.26,25015000000.0,43235000000.0,18220000000.0,18932370000.0,0.7568406955826504
2019-12-09,25.77,25015000000.0,43235000000.0,18220000000.0,19314615000.0,0.7721213272036778
2019-12-10,25.87,25015000000.0,43235000000.0,18220000000.0,19389565000.0,0.7751175294823106
2019-12-11,26.2,25015000000.0,43235000000.0,18220000000.0,19636900000.0,0.7850049970017989
2019-12-12,26.98,25015000000.0,43235000000.0,18220000000.0,20221510000.0,0.8083753747751349
2019-12-13,26.49,25015000000.0,43235000000.0,18220000000.0,19854255000.0,0.7936939836098341
2019-12-16,27.55,25015000000.0,43235000000.0,18220000000.0,20648725000.0,0.825453727763342
2019-12-17,26.77,25015000000.0,43235000000.0,18220000000.0,20064115000.0,0.802083349990006
2019-12-18,27.82,25015000000.0,43235000000.0,18220000000.0,20851090000.0,0.8335434739156506
2019-12-19,27.71,25015000000.0,43235000000.0,18220000000.0,20768645000.0,0.8302476514091545
2019-12-20,28.18,25015000000.0,43235000000.0,18220000000.0,21120910000.0,0.8443298021187288
2019-12-23,28.66,25015000000.0,43235000000.0,18220000000.0,21480670000.0,0.8587115730561663
2019-12-24,28.81,25015000000.0,43235000000.0,18220000000.0,21593095000.0,0.8632058764741155
2019-12-26,29.19,25015000000.0,43235000000.0,18220000000.0,21877905000.0,0.8745914451329202
2019-12-27,29.14,25015000000.0,43235000000.0,18220000000.0,21840430000.0,0.8730933439936038
2019-12-30,28.86,25015000000.0,43235000000.0,18220000000.0,21630570000.0,0.864703977613432
2019-12-31,29.56,25015000000.0,43235000000.0,18220000000.0,22155220000.0,0.8856773935638617
2020-01-02,28.74,25015000000.0,43235000000.0,18220000000.0,,
2020-01-03,28.4,25015000000.0,43235000000.0,18220000000.0,,
2020-01-06,28.36,25015000000.0,43235000000.0,18220000000.0,,
2020-01-07,28.47,25015000000.0,43235000000.0,18220000000.0,,
2020-01-08,28.7,25015000000.0,43235000000.0,18220000000.0,,
2020-01-09,28.73,25015000000.0,43235000000.0,18220000000.0,,
2020-01-10,28.35,25015000000.0,43235000000.0,18220000000.0,,
2020-01-13,28.58,25015000000.0,43235000000.0,18220000000.0,,
2020-01-14,28.64,25015000000.0,43235000000.0,18220000000.0,,
2020-01-15,28.68,25015000000.0,43235000000.0,18220000000.0,,
2020-01-16,29.22,25015000000.0,43235000000.0,18220000000.0,,
2020-01-17,28.3,25015000000.0,43235000000.0,18220000000.0,,
2020-01-21,27.82,25015000000.0,43235000000.0,18220000000.0,,
2020-01-22,28.16,25015000000.0,43235000000.0,18220000000.0,,
2020-01-23,28.45,25015000000.0,43235000000.0,18220000000.0,,
2020-01-24,27.95,25015000000.0,43235000000.0,18220000000.0,,
2020-01-27,27.16,25015000000.0,43235000000.0,18220000000.0,,
2020-01-28,27.56,25015000000.0,43235000000.0,18220000000.0,,
2020-01-29,27.8,25015000000.0,43235000000.0,18220000000.0,,
2020-01-30,29.24,25015000000.0,43235000000.0,18220000000.0,,
2020-01-31,28.92,25015000000.0,43235000000.0,18220000000.0,,
2020-02-03,30.12,25015000000.0,43235000000.0,18220000000.0,,
2020-02-04,30.95,25015000000.0,43235000000.0,18220000000.0,,
2020-02-05,31.71,25015000000.0,43235000000.0,18220000000.0,,
2020-02-06,31.59,25015000000.0,43235000000.0,18220000000.0,,
2020-02-07,31.04,25015000000.0,43235000000.0,18220000000.0,,
2020-02-10,30.6,25015000000.0,43235000000.0,18220000000.0,,
2020-02-11,30.51,25015000000.0,43235000000.0,18220000000.0,,
2020-02-12,30.94,25015000000.0,43235000000.0,18220000000.0,,
2020-02-13,30.6,25015000000.0,43235000000.0,18220000000.0,,
2020-02-14,30.71,24309000000.0,42397000000.0,18088000000.0,,
2020-02-18,31.4,24309000000.0,42397000000.0,18088000000.0,,
2020-02-19,31.52,24309000000.0,42397000000.0,18088000000.0,,
2020-02-20,31.57,24309000000.0,42397000000.0,18088000000.0,,
2020-02-21,31.22,24309000000.0,42397000000.0,18088000000.0,,
2020-02-24,30.66,24309000000.0,42397000000.0,18088000000.0,,
2020-02-25,28.38,24309000000.0,42397000000.0,18088000000.0,,
2020-02-26,28.5,24309000000.0,42397000000.0,18088000000.0,,
2020-02-27,27.29,24309000000.0,42397000000.0,18088000000.0,,
2020-02-28,27.2,24309000000.0,42397000000.0,18088000000.0,,
2020-03-02,28.24,24309000000.0,42397000000.0,18088000000.0,,
2020-03-03,27.92,24309000000.0,42397000000.0,18088000000.0,,
2020-03-04,28.9,24309000000.0,42397000000.0,18088000000.0,,
2020-03-05,27.31,24309000000.0,42397000000.0,18088000000.0,,
2020-03-06,25.3,24309000000.0,42397000000.0,18088000000.0,,
2020-03-09,23.07,24309000000.0,42397000000.0,18088000000.0,,
2020-03-10,25.91,24309000000.0,42397000000.0,18088000000.0,,
2020-03-11,25.0,24309000000.0,42397000000.0,18088000000.0,,
2020-03-12,22.34,24309000000.0,42397000000.0,18088000000.0,,
2020-03-13,24.82,24309000000.0,42397000000.0,18088000000.0,,
2020-03-16,20.74,24309000000.0,42397000000.0,18088000000.0,,
2020-03-17,22.67,24309000000.0,42397000000.0,18088000000.0,,
2020-03-18,21.57,24309000000.0,42397000000.0,18088000000.0,,
2020-03-19,23.26,24309000000.0,42397000000.0,18088000000.0,,
2020-03-20,22.53,24309000000.0,42397000000.0,18088000000.0,,
2020-03-23,21.92,24309000000.0,42397000000.0,18088000000.0,,
2020-03-24,22.33,24309000000.0,42397000000.0,18088000000.0,,
2020-03-25,23.4,24309000000.0,42397000000.0,18088000000.0,,
2020-03-26,24.14,24309000000.0,42397000000.0,18088000000.0,,
2020-03-27,23.21,24309000000.0,42397000000.0,18088000000.0,,
2020-03-30,24.09,24309000000.0,42397000000.0,18088000000.0,,
2020-03-31,23.5,24309000000.0,42397000000.0,18088000000.0,,
2020-04-01,22.51,24309000000.0,42397000000.0,18088000000.0,,
2020-04-02,22.24,24309000000.0,42397000000.0,18088000000.0,,
2020-04-03,22.62,24309000000.0,42397000000.0,18088000000.0,,
2020-04-06,24.26,24309000000.0,42397000000.0,18088000000.0,,
2020-04-07,24.53,24309000000.0,42397000000.0,18088000000.0,,
2020-04-08,26.05,24309000000.0,42397000000.0,18088000000.0,,
2020-04-09,27.93,24309000000.0,42397000000.0,18088000000.0,,
2020-04-13,26.56,24309000000.0,42397000000.0,18088000000.0,,
2020-04-14,26.44,24309000000.0,42397000000.0,18088000000.0,,
2020-04-15,25.51,24309000000.0,42397000000.0,18088000000.0,,
2020-04-16,25.16,24309000000.0,42397000000.0,18088000000.0,,
2020-04-17,25.51,24309000000.0,42397000000.0,18088000000.0,,
2020-04-20,24.63,24309000000.0,42397000000.0,18088000000.0,,
2020-04-21,24.27,24309000000.0,42397000000.0,18088000000.0,,
2020-04-22,24.94,24309000000.0,42397000000.0,18088000000.0,,
2020-04-23,25.4,24309000000.0,42397000000.0,18088000000.0,,
2020-04-24,26.27,24309000000.0,42397000000.0,18088000000.0,,
2020-04-27,25.56,24309000000.0,42397000000.0,18088000000.0,,
2020-04-28,26.19,24309000000.0,42397000000.0,18088000000.0,,
2020-04-29,27.05,24309000000.0,42397000000.0,18088000000.0,,
2020-04-30,26.19,24309000000.0,42397000000.0,18088000000.0,,
2020-05-01,25.49,24309000000.0,42397000000.0,18088000000.0,,
2020-05-04,25.42,24309000000.0,42397000000.0,18088000000.0,19052290000.0,0.7837545764943025
2020-05-05,26.18,24309000000.0,42397000000.0,18088000000.0,19621910000.0,0.8071870500637623
2020-05-06,25.01,24309000000.0,42397000000.0,18088000000.0,18744995000.0,0.7711133736476202
2020-05-07,26.45,23825000000.0,59759000000.0,8404000000.0,19824275000.0,0.8320786988457503
2020-05-08,25.98,23825000000.0,59759000000.0,8404000000.0,19472010000.0,0.8172931794333683
2020-05-11,24.38,23825000000.0,59759000000.0,8404000000.0,18272810000.0,0.7669594963273872
2020-05-12,23.25,23825000000.0,59759000000.0,8404000000.0,17425875000.0,0.731411332633788
2020-05-13,23.27,23825000000.0,59759000000.0,8404000000.0,,
2020-05-14,23.32,23825000000.0,59759000000.0,8404000000.0,,
2020-05-15,22.77,23825000000.0,59759000000.0,8404000000.0,,
2020-05-18,24.01,23825000000.0,59759000000.0,8404000000.0,,
2020-05-19,23.99,23825000000.0,59759000000.0,8404000000.0,,
2020-05-20,25.09,23825000000.0,59759000000.0,8404000000.0,,
2020-05-21,24.55,23825000000.0,59759000000.0,8404000000.0,,
2020-05-22,24.54,23825000000.0,59759000000.0,8404000000.0,,
2020-05-26,25.64,23825000000.0,59759000000.0,8404000000.0,,
2020-05-27,25.8,23825000000.0,59759000000.0,8404000000.0,,
2020-05-28,26.99,23825000000.0,59759000000.0,8404000000.0,,
2020-05-29,27.31,23825000000.0,59759000000.0,8404000000.0,,
2020-06-01,26.82,23825000000.0,59759000000.0,8404000000.0,,
2020-06-02,28.01,23825000000.0,59759000000.0,8404000000.0,,
2020-06-03,28.5,23825000000.0,59759000000.0,8404000000.0,,
2020-06-04,30.17,23825000000.0,59759000000.0,8404000000.0,,
2020-06-05,30.65,23825000000.0,59759000000.0,8404000000.0,,
2020-06-08,30.01,23825000000.0,59759000000.0,8404000000.0,,
2020-06-09,29.59,23825000000.0,59759000000.0,8404000000.0,,
2020-06-10,29.14,23825000000.0,59759000000.0,8404000000.0,,
2020-06-11,27.1,23825000000.0,59759000000.0,8404000000.0,,
2020-06-12,27.54,23825000000.0,59759000000.0,8404000000.0,,
2020-06-15,26.77,23825000000.0,59759000000.0,8404000000.0,,
2020-06-16,27.82,23825000000.0,59759000000.0,8404000000.0,,
2020-06-17,27.35,23825000000.0,59759000000.0,8404000000.0,,
2020-06-18,27.48,23825000000.0,59759000000.0,8404000000.0,,
2020-06-19,27.129999,23825000000.0,59759000000.0,8404000000.0,,
2020-06-22,27.58,23825000000.0,59759000000.0,8404000000.0,,
2020-06-23,27.42,23825000000.0,59759000000.0,8404000000.0,,
2020-06-24,26.07,23825000000.0,59759000000.0,8404000000.0,,
2020-06-25,26.200001,23825000000.0,59759000000.0,8404000000.0,,
2020-06-26,25.92,23825000000.0,59759000000.0,8404000000.0,,
2020-06-29,26.139999,23825000000.0,59759000000.0,8404000000.0,,
2020-06-30,26.790001,23825000000.0,59759000000.0,8404000000.0,,
2020-07-01,27.040001,23825000000.0,59759000000.0,8404000000.0,,
2020-07-02,27.57,23825000000.0,59759000000.0,8404000000.0,,
2020-07-06,27.530001,23825000000.0,59759000000.0,8404000000.0,,
2020-07-07,27.139999,23825000000.0,59759000000.0,8404000000.0,,
2020-07-08,25.860001,23825000000.0,59759000000.0,8404000000.0,,
2020-07-09,25.75,23825000000.0,59759000000.0,8404000000.0,,
2020-07-10,26.620001,23825000000.0,59759000000.0,8404000000.0,,
2020-07-13,26.84,23825000000.0,59759000000.0,8404000000.0,,
2020-07-14,27.08,23825000000.0,59759000000.0,8404000000.0,,
2020-07-15,27.940001,23825000000.0,59759000000.0,8404000000.0,,
2020-07-16,27.92,23825000000.0,59759000000.0,8404000000.0,,
2020-07-17,28.35,23825000000.0,59759000000.0,8404000000.0,,
2020-07-20,27.719999,23825000000.0,59759000000.0,8404000000.0,,
2020-07-21,28.35,23825000000.0,59759000000.0,8404000000.0,,
2020-07-22,28.66,23825000000.0,59759000000.0,8404000000.0,,
2020-07-23,28.67,23825000000.0,59759000000.0,8404000000.0,,
2020-07-24,28.52,23825000000.0,59759000000.0,8404000000.0,,
2020-07-27,28.809999,23825000000.0,59759000000.0,8404000000.0,,
2020-07-28,28.190001,23825000000.0,59759000000.0,8404000000.0,,
2020-07-29,28.809999,23825000000.0,59759000000.0,8404000000.0,,
2020-07-30,28.48,23825000000.0,59759000000.0,8404000000.0,,
2020-07-31,28.559999,23825000000.0,59759000000.0,8404000000.0,,
2020-08-03,28.52,23825000000.0,59759000000.0,8404000000.0,,
2020-08-04,28.709999,23825000000.0,59759000000.0,8404000000.0,,
2020-08-05,28.549999,23825000000.0,59759000000.0,8404000000.0,,
2020-08-06,25.42,23825000000.0,59759000000.0,8404000000.0,,
