date,close price,KMB_SHE,KMB_TA,KMB_TL,market cap,PB Ratio
1980-05-01,2.47,2086000000.0,4923000000.0,2837000000.0,,
1980-05-02,2.47,2086000000.0,4923000000.0,2837000000.0,,
1980-05-05,2.45,2086000000.0,4923000000.0,2837000000.0,,
1980-05-06,2.48,2086000000.0,4923000000.0,2837000000.0,,
1980-05-07,2.47,2086000000.0,4923000000.0,2837000000.0,,
1980-05-08,2.44,2086000000.0,4923000000.0,2837000000.0,,
1980-05-09,2.45,2086000000.0,4923000000.0,2837000000.0,,
1980-05-12,2.47,2086000000.0,4923000000.0,2837000000.0,,
1980-05-13,2.51,2086000000.0,4923000000.0,2837000000.0,,
1980-05-14,2.63,2086000000.0,4923000000.0,2837000000.0,,
1980-05-15,2.69,2086000000.0,4923000000.0,2837000000.0,,
1980-05-16,2.67,2086000000.0,4923000000.0,2837000000.0,,
1980-05-19,2.65,2086000000.0,4923000000.0,2837000000.0,,
1980-05-20,2.66,2086000000.0,4923000000.0,2837000000.0,,
1980-05-21,2.67,2086000000.0,4923000000.0,2837000000.0,,
1980-05-22,2.67,2086000000.0,4923000000.0,2837000000.0,,
1980-05-23,2.68,2086000000.0,4923000000.0,2837000000.0,,
1980-05-27,2.69,2086000000.0,4923000000.0,2837000000.0,,
1980-05-28,2.67,2086000000.0,4923000000.0,2837000000.0,,
1980-05-29,2.65,2086000000.0,4923000000.0,2837000000.0,,
1980-05-30,2.65,2086000000.0,4923000000.0,2837000000.0,,
1980-06-02,2.68,2086000000.0,4923000000.0,2837000000.0,,
1980-06-03,2.69,2086000000.0,4923000000.0,2837000000.0,,
1980-06-04,2.69,2086000000.0,4923000000.0,2837000000.0,,
1980-06-05,2.69,2086000000.0,4923000000.0,2837000000.0,,
1980-06-06,2.7,2086000000.0,4923000000.0,2837000000.0,,
1980-06-09,2.63,2086000000.0,4923000000.0,2837000000.0,,
1980-06-10,2.64,2086000000.0,4923000000.0,2837000000.0,,
1980-06-11,2.65,2086000000.0,4923000000.0,2837000000.0,,
1980-06-12,2.65,2086000000.0,4923000000.0,2837000000.0,,
1980-06-13,2.64,2086000000.0,4923000000.0,2837000000.0,,
1980-06-16,2.7,2086000000.0,4923000000.0,2837000000.0,,
1980-06-17,2.73,2086000000.0,4923000000.0,2837000000.0,,
1980-06-18,2.74,2086000000.0,4923000000.0,2837000000.0,,
1980-06-19,2.73,2086000000.0,4923000000.0,2837000000.0,,
1980-06-20,2.74,2086000000.0,4923000000.0,2837000000.0,,
1980-06-23,2.74,2086000000.0,4923000000.0,2837000000.0,,
1980-06-24,2.76,2086000000.0,4923000000.0,2837000000.0,,
1980-06-25,2.78,2086000000.0,4923000000.0,2837000000.0,,
1980-06-26,2.8,2086000000.0,4923000000.0,2837000000.0,,
1980-06-27,2.79,2086000000.0,4923000000.0,2837000000.0,,
1980-06-30,2.73,2086000000.0,4923000000.0,2837000000.0,,
1980-07-01,2.79,2086000000.0,4923000000.0,2837000000.0,,
1980-07-02,2.8,2086000000.0,4923000000.0,2837000000.0,,
1980-07-03,2.88,2086000000.0,4923000000.0,2837000000.0,,
1980-07-07,2.9,2086000000.0,4923000000.0,2837000000.0,,
1980-07-08,2.92,2086000000.0,4923000000.0,2837000000.0,,
1980-07-09,2.89,2086000000.0,4923000000.0,2837000000.0,,
1980-07-10,2.85,2086000000.0,4923000000.0,2837000000.0,,
1980-07-11,2.85,2086000000.0,4923000000.0,2837000000.0,,
1980-07-14,2.85,2086000000.0,4923000000.0,2837000000.0,,
1980-07-15,2.83,2086000000.0,4923000000.0,2837000000.0,,
1980-07-16,2.75,2086000000.0,4923000000.0,2837000000.0,,
1980-07-17,2.84,2086000000.0,4923000000.0,2837000000.0,,
1980-07-18,2.88,2086000000.0,4923000000.0,2837000000.0,,
1980-07-21,2.89,2086000000.0,4923000000.0,2837000000.0,,
1980-07-22,2.89,2086000000.0,4923000000.0,2837000000.0,,
1980-07-23,2.89,2086000000.0,4923000000.0,2837000000.0,,
1980-07-24,2.87,2086000000.0,4923000000.0,2837000000.0,,
1980-07-25,2.81,2086000000.0,4923000000.0,2837000000.0,,
1980-07-28,2.81,2086000000.0,4923000000.0,2837000000.0,,
1980-07-29,2.86,2086000000.0,4923000000.0,2837000000.0,,
1980-07-30,2.91,2086000000.0,4923000000.0,2837000000.0,,
1980-07-31,2.91,2086000000.0,4923000000.0,2837000000.0,,
1980-08-01,2.93,2086000000.0,4923000000.0,2837000000.0,,
1980-08-04,2.89,2086000000.0,4923000000.0,2837000000.0,,
1980-08-05,2.88,2086000000.0,4923000000.0,2837000000.0,,
1980-08-06,2.85,2086000000.0,4923000000.0,2837000000.0,,
1980-08-07,2.93,2086000000.0,4923000000.0,2837000000.0,,
1980-08-08,2.93,2086000000.0,4923000000.0,2837000000.0,,
1980-08-11,2.95,2086000000.0,4923000000.0,2837000000.0,,
1980-08-12,3.0,2086000000.0,4923000000.0,2837000000.0,,
1980-08-13,3.05,2086000000.0,4923000000.0,2837000000.0,,
1980-08-14,3.03,2086000000.0,4923000000.0,2837000000.0,,
1980-08-15,3.09,2086000000.0,4923000000.0,2837000000.0,,
1980-08-18,3.09,2086000000.0,4923000000.0,2837000000.0,,
1980-08-19,3.06,2086000000.0,4923000000.0,2837000000.0,,
1980-08-20,3.09,2086000000.0,4923000000.0,2837000000.0,,
1980-08-21,3.08,2086000000.0,4923000000.0,2837000000.0,,
1980-08-22,3.09,2086000000.0,4923000000.0,2837000000.0,,
1980-08-25,3.15,2086000000.0,4923000000.0,2837000000.0,,
1980-08-26,3.15,2086000000.0,4923000000.0,2837000000.0,,
1980-08-27,3.16,2086000000.0,4923000000.0,2837000000.0,,
1980-08-28,3.09,2086000000.0,4923000000.0,2837000000.0,,
1980-08-29,3.11,2086000000.0,4923000000.0,2837000000.0,,
1980-09-02,3.18,2086000000.0,4923000000.0,2837000000.0,,
1980-09-03,3.18,2086000000.0,4923000000.0,2837000000.0,,
1980-09-04,3.18,2086000000.0,4923000000.0,2837000000.0,,
1980-09-05,3.17,2086000000.0,4923000000.0,2837000000.0,,
1980-09-08,3.08,2086000000.0,4923000000.0,2837000000.0,,
1980-09-09,3.08,2086000000.0,4923000000.0,2837000000.0,,
1980-09-10,3.07,2086000000.0,4923000000.0,2837000000.0,,
1980-09-11,3.01,2086000000.0,4923000000.0,2837000000.0,,
1980-09-12,3.0,2086000000.0,4923000000.0,2837000000.0,,
1980-09-15,3.03,2086000000.0,4923000000.0,2837000000.0,,
1980-09-16,3.03,2086000000.0,4923000000.0,2837000000.0,,
1980-09-17,3.07,2086000000.0,4923000000.0,2837000000.0,,
1980-09-18,3.13,2086000000.0,4923000000.0,2837000000.0,,
1980-09-19,3.22,2086000000.0,4923000000.0,2837000000.0,,
1980-09-22,3.24,2086000000.0,4923000000.0,2837000000.0,,
1980-09-23,3.24,2086000000.0,4923000000.0,2837000000.0,,
1980-09-24,3.18,2086000000.0,4923000000.0,2837000000.0,,
1980-09-25,3.12,2086000000.0,4923000000.0,2837000000.0,,
1980-09-26,2.96,2086000000.0,4923000000.0,2837000000.0,,
1980-09-29,2.97,2086000000.0,4923000000.0,2837000000.0,,
1980-09-30,3.01,2086000000.0,4923000000.0,2837000000.0,,
1980-10-01,3.0,2086000000.0,4923000000.0,2837000000.0,,
1980-10-02,3.17,2086000000.0,4923000000.0,2837000000.0,,
1980-10-03,3.3,2086000000.0,4923000000.0,2837000000.0,,
1980-10-06,3.3,2086000000.0,4923000000.0,2837000000.0,,
1980-10-07,3.28,2086000000.0,4923000000.0,2837000000.0,,
1980-10-08,3.23,2086000000.0,4923000000.0,2837000000.0,,
1980-10-09,3.19,2086000000.0,4923000000.0,2837000000.0,,
1980-10-10,3.17,2086000000.0,4923000000.0,2837000000.0,,
1980-10-13,3.16,2086000000.0,4923000000.0,2837000000.0,,
1980-10-14,3.17,2086000000.0,4923000000.0,2837000000.0,,
1980-10-15,3.16,2086000000.0,4923000000.0,2837000000.0,,
1980-10-16,3.15,2086000000.0,4923000000.0,2837000000.0,,
1980-10-17,3.08,2086000000.0,4923000000.0,2837000000.0,,
1980-10-20,3.09,2086000000.0,4923000000.0,2837000000.0,,
1980-10-21,3.1,2086000000.0,4923000000.0,2837000000.0,,
1980-10-22,3.08,2086000000.0,4923000000.0,2837000000.0,,
1980-10-23,3.04,2086000000.0,4923000000.0,2837000000.0,,
1980-10-24,3.02,2086000000.0,4923000000.0,2837000000.0,,
1980-10-27,2.99,2086000000.0,4923000000.0,2837000000.0,,
1980-10-28,2.99,2086000000.0,4923000000.0,2837000000.0,,
1980-10-29,2.97,2086000000.0,4923000000.0,2837000000.0,,
1980-10-30,2.96,2086000000.0,4923000000.0,2837000000.0,,
1980-10-31,2.93,2086000000.0,4923000000.0,2837000000.0,,
1980-11-03,2.91,2086000000.0,4923000000.0,2837000000.0,,
1980-11-05,2.98,2086000000.0,4923000000.0,2837000000.0,,
1980-11-06,2.96,2086000000.0,4923000000.0,2837000000.0,,
1980-11-07,3.0,2086000000.0,4923000000.0,2837000000.0,,
1980-11-10,3.01,2086000000.0,4923000000.0,2837000000.0,,
1980-11-11,3.03,2086000000.0,4923000000.0,2837000000.0,,
1980-11-12,3.03,2086000000.0,4923000000.0,2837000000.0,,
1980-11-13,3.06,2086000000.0,4923000000.0,2837000000.0,,
1980-11-14,3.1,2086000000.0,4923000000.0,2837000000.0,,
1980-11-17,3.09,2086000000.0,4923000000.0,2837000000.0,,
1980-11-18,3.16,2086000000.0,4923000000.0,2837000000.0,,
1980-11-19,3.11,2086000000.0,4923000000.0,2837000000.0,,
1980-11-20,3.06,2086000000.0,4923000000.0,2837000000.0,,
1980-11-21,3.1,2086000000.0,4923000000.0,2837000000.0,,
1980-11-24,3.09,2086000000.0,4923000000.0,2837000000.0,,
1980-11-25,3.03,2086000000.0,4923000000.0,2837000000.0,,
1980-11-26,3.02,2086000000.0,4923000000.0,2837000000.0,,
1980-11-28,2.94,2086000000.0,4923000000.0,2837000000.0,,
1980-12-01,2.9,2086000000.0,4923000000.0,2837000000.0,,
1980-12-02,2.91,2086000000.0,4923000000.0,2837000000.0,,
1980-12-03,2.96,2086000000.0,4923000000.0,2837000000.0,,
1980-12-04,2.97,2086000000.0,4923000000.0,2837000000.0,,
1980-12-05,2.99,2086000000.0,4923000000.0,2837000000.0,,
1980-12-08,2.96,2086000000.0,4923000000.0,2837000000.0,,
1980-12-09,2.99,2086000000.0,4923000000.0,2837000000.0,,
1980-12-10,3.06,2086000000.0,4923000000.0,2837000000.0,,
1980-12-11,3.05,2086000000.0,4923000000.0,2837000000.0,,
1980-12-12,3.09,2086000000.0,4923000000.0,2837000000.0,,
1980-12-15,3.06,2086000000.0,4923000000.0,2837000000.0,,
1980-12-16,3.06,2086000000.0,4923000000.0,2837000000.0,,
1980-12-17,3.07,2086000000.0,4923000000.0,2837000000.0,,
1980-12-18,3.03,2086000000.0,4923000000.0,2837000000.0,,
1980-12-19,3.01,2086000000.0,4923000000.0,2837000000.0,,
1980-12-22,2.95,2086000000.0,4923000000.0,2837000000.0,,
1980-12-23,3.03,2086000000.0,4923000000.0,2837000000.0,,
1980-12-24,3.06,2086000000.0,4923000000.0,2837000000.0,,
1980-12-26,3.09,2086000000.0,4923000000.0,2837000000.0,,
1980-12-29,3.14,2086000000.0,4923000000.0,2837000000.0,,
1980-12-30,3.15,2086000000.0,4923000000.0,2837000000.0,,
1980-12-31,3.19,2086000000.0,4923000000.0,2837000000.0,,
1981-01-02,3.2,2086000000.0,4923000000.0,2837000000.0,,
1981-01-05,3.24,2086000000.0,4923000000.0,2837000000.0,,
1981-01-06,3.3,2086000000.0,4923000000.0,2837000000.0,,
1981-01-07,3.28,2086000000.0,4923000000.0,2837000000.0,,
1981-01-08,3.32,2086000000.0,4923000000.0,2837000000.0,,
1981-01-09,3.4,2086000000.0,4923000000.0,2837000000.0,,
1981-01-12,3.36,2086000000.0,4923000000.0,2837000000.0,,
1981-01-13,3.34,2086000000.0,4923000000.0,2837000000.0,,
1981-01-14,3.36,2086000000.0,4923000000.0,2837000000.0,,
1981-01-15,3.33,2086000000.0,4923000000.0,2837000000.0,,
1981-01-16,3.35,2086000000.0,4923000000.0,2837000000.0,,
1981-01-19,3.33,2086000000.0,4923000000.0,2837000000.0,,
1981-01-20,3.33,2086000000.0,4923000000.0,2837000000.0,,
1981-01-21,3.42,2086000000.0,4923000000.0,2837000000.0,,
1981-01-22,3.42,2086000000.0,4923000000.0,2837000000.0,,
1981-01-23,3.45,2086000000.0,4923000000.0,2837000000.0,,
1981-01-26,3.43,2086000000.0,4923000000.0,2837000000.0,,
1981-01-27,3.49,2086000000.0,4923000000.0,2837000000.0,,
1981-01-28,3.48,2086000000.0,4923000000.0,2837000000.0,,
1981-01-29,3.52,2086000000.0,4923000000.0,2837000000.0,,
1981-01-30,3.47,2086000000.0,4923000000.0,2837000000.0,,
1981-02-02,3.42,2086000000.0,4923000000.0,2837000000.0,,
1981-02-03,3.45,2086000000.0,4923000000.0,2837000000.0,,
1981-02-04,3.42,2086000000.0,4923000000.0,2837000000.0,,
1981-02-05,3.45,2086000000.0,4923000000.0,2837000000.0,,
1981-02-06,3.46,2086000000.0,4923000000.0,2837000000.0,,
1981-02-09,3.43,2086000000.0,4923000000.0,2837000000.0,,
1981-02-10,3.42,2086000000.0,4923000000.0,2837000000.0,,
1981-02-11,3.48,2086000000.0,4923000000.0,2837000000.0,,
1981-02-12,3.54,2086000000.0,4923000000.0,2837000000.0,,
1981-02-13,3.54,2086000000.0,4923000000.0,2837000000.0,,
1981-02-17,3.61,2086000000.0,4923000000.0,2837000000.0,,
1981-02-18,3.68,2086000000.0,4923000000.0,2837000000.0,,
1981-02-19,3.66,2086000000.0,4923000000.0,2837000000.0,,
1981-02-20,3.66,2086000000.0,4923000000.0,2837000000.0,,
1981-02-23,3.71,2086000000.0,4923000000.0,2837000000.0,,
1981-02-24,3.67,2086000000.0,4923000000.0,2837000000.0,,
1981-02-25,3.62,2086000000.0,4923000000.0,2837000000.0,,
1981-02-26,3.71,2086000000.0,4923000000.0,2837000000.0,,
1981-02-27,3.78,2086000000.0,4923000000.0,2837000000.0,,
1981-03-02,3.77,2086000000.0,4923000000.0,2837000000.0,,
1981-03-03,3.79,2086000000.0,4923000000.0,2837000000.0,,
1981-03-04,3.78,2086000000.0,4923000000.0,2837000000.0,,
1981-03-05,3.77,2086000000.0,4923000000.0,2837000000.0,,
1981-03-06,3.77,2086000000.0,4923000000.0,2837000000.0,,
1981-03-09,3.79,2086000000.0,4923000000.0,2837000000.0,,
1981-03-10,3.84,2086000000.0,4923000000.0,2837000000.0,,
1981-03-11,3.81,2086000000.0,4923000000.0,2837000000.0,,
1981-03-12,3.87,2086000000.0,4923000000.0,2837000000.0,,
1981-03-13,3.84,2086000000.0,4923000000.0,2837000000.0,,
1981-03-16,3.83,2086000000.0,4923000000.0,2837000000.0,,
1981-03-17,3.82,2086000000.0,4923000000.0,2837000000.0,,
1981-03-18,3.84,2086000000.0,4923000000.0,2837000000.0,,
1981-03-19,3.83,2086000000.0,4923000000.0,2837000000.0,,
1981-03-20,3.83,2086000000.0,4923000000.0,2837000000.0,,
1981-03-23,3.87,2086000000.0,4923000000.0,2837000000.0,,
1981-03-24,3.87,2086000000.0,4923000000.0,2837000000.0,,
1981-03-25,3.95,2086000000.0,4923000000.0,2837000000.0,,
1981-03-26,3.96,2086000000.0,4923000000.0,2837000000.0,,
1981-03-27,3.95,2086000000.0,4923000000.0,2837000000.0,,
1981-03-30,3.95,2086000000.0,4923000000.0,2837000000.0,,
1981-03-31,3.95,2086000000.0,4923000000.0,2837000000.0,,
1981-04-01,3.88,2086000000.0,4923000000.0,2837000000.0,,
1981-04-02,3.88,2086000000.0,4923000000.0,2837000000.0,,
1981-04-03,3.81,2086000000.0,4923000000.0,2837000000.0,,
1981-04-06,3.75,2086000000.0,4923000000.0,2837000000.0,,
1981-04-07,3.71,2086000000.0,4923000000.0,2837000000.0,,
1981-04-08,3.67,2086000000.0,4923000000.0,2837000000.0,,
1981-04-09,3.7,2086000000.0,4923000000.0,2837000000.0,,
1981-04-10,3.78,2086000000.0,4923000000.0,2837000000.0,,
1981-04-13,3.76,2086000000.0,4923000000.0,2837000000.0,,
1981-04-14,3.72,2086000000.0,4923000000.0,2837000000.0,,
1981-04-15,3.71,2086000000.0,4923000000.0,2837000000.0,,
1981-04-16,3.68,2086000000.0,4923000000.0,2837000000.0,,
1981-04-20,3.72,2086000000.0,4923000000.0,2837000000.0,,
1981-04-21,3.78,2086000000.0,4923000000.0,2837000000.0,,
1981-04-22,3.81,2086000000.0,4923000000.0,2837000000.0,,
1981-04-23,3.81,2086000000.0,4923000000.0,2837000000.0,,
1981-04-24,3.83,2086000000.0,4923000000.0,2837000000.0,,
1981-04-27,3.84,2086000000.0,4923000000.0,2837000000.0,,
1981-04-28,3.81,2086000000.0,4923000000.0,2837000000.0,,
1981-04-29,3.82,2086000000.0,4923000000.0,2837000000.0,,
1981-04-30,3.81,2086000000.0,4923000000.0,2837000000.0,,
1981-05-01,3.84,2086000000.0,4923000000.0,2837000000.0,,
1981-05-04,3.92,2086000000.0,4923000000.0,2837000000.0,,
1981-05-05,3.87,2086000000.0,4923000000.0,2837000000.0,,
1981-05-06,3.84,2086000000.0,4923000000.0,2837000000.0,,
1981-05-07,3.81,2086000000.0,4923000000.0,2837000000.0,,
1981-05-08,3.75,2086000000.0,4923000000.0,2837000000.0,,
1981-05-11,3.63,2086000000.0,4923000000.0,2837000000.0,,
1981-05-12,3.67,2086000000.0,4923000000.0,2837000000.0,,
1981-05-13,3.76,2086000000.0,4923000000.0,2837000000.0,,
1981-05-14,3.8,2086000000.0,4923000000.0,2837000000.0,,
1981-05-15,3.8,2086000000.0,4923000000.0,2837000000.0,,
1981-05-18,3.82,2086000000.0,4923000000.0,2837000000.0,,
1981-05-19,3.83,2086000000.0,4923000000.0,2837000000.0,,
1981-05-20,3.87,2086000000.0,4923000000.0,2837000000.0,,
1981-05-21,3.88,2086000000.0,4923000000.0,2837000000.0,,
1981-05-22,3.8,2086000000.0,4923000000.0,2837000000.0,,
1981-05-26,3.84,2086000000.0,4923000000.0,2837000000.0,,
1981-05-27,3.92,2086000000.0,4923000000.0,2837000000.0,,
1981-05-28,3.98,2086000000.0,4923000000.0,2837000000.0,,
1981-05-29,4.04,2086000000.0,4923000000.0,2837000000.0,,
1981-06-01,4.13,2086000000.0,4923000000.0,2837000000.0,,
1981-06-02,4.1,2086000000.0,4923000000.0,2837000000.0,,
1981-06-03,4.09,2086000000.0,4923000000.0,2837000000.0,,
1981-06-04,4.07,2086000000.0,4923000000.0,2837000000.0,,
1981-06-05,4.08,2086000000.0,4923000000.0,2837000000.0,,
1981-06-08,4.07,2086000000.0,4923000000.0,2837000000.0,,
1981-06-09,4.07,2086000000.0,4923000000.0,2837000000.0,,
1981-06-10,4.06,2086000000.0,4923000000.0,2837000000.0,,
1981-06-11,4.13,2086000000.0,4923000000.0,2837000000.0,,
1981-06-12,4.19,2086000000.0,4923000000.0,2837000000.0,,
1981-06-15,4.21,2086000000.0,4923000000.0,2837000000.0,,
1981-06-16,4.21,2086000000.0,4923000000.0,2837000000.0,,
1981-06-17,4.25,2086000000.0,4923000000.0,2837000000.0,,
1981-06-18,4.23,2086000000.0,4923000000.0,2837000000.0,,
1981-06-19,4.21,2086000000.0,4923000000.0,2837000000.0,,
1981-06-22,4.19,2086000000.0,4923000000.0,2837000000.0,,
1981-06-23,4.28,2086000000.0,4923000000.0,2837000000.0,,
1981-06-24,4.22,2086000000.0,4923000000.0,2837000000.0,,
1981-06-25,4.23,2086000000.0,4923000000.0,2837000000.0,,
1981-06-26,4.25,2086000000.0,4923000000.0,2837000000.0,,
1981-06-29,4.23,2086000000.0,4923000000.0,2837000000.0,,
1981-06-30,4.22,2086000000.0,4923000000.0,2837000000.0,,
1981-07-01,4.13,2086000000.0,4923000000.0,2837000000.0,,
1981-07-02,4.15,2086000000.0,4923000000.0,2837000000.0,,
1981-07-06,4.13,2086000000.0,4923000000.0,2837000000.0,,
1981-07-07,4.13,2086000000.0,4923000000.0,2837000000.0,,
1981-07-08,4.11,2086000000.0,4923000000.0,2837000000.0,,
1981-07-09,4.22,2086000000.0,4923000000.0,2837000000.0,,
1981-07-10,4.24,2086000000.0,4923000000.0,2837000000.0,,
1981-07-13,4.17,2086000000.0,4923000000.0,2837000000.0,,
1981-07-14,4.15,2086000000.0,4923000000.0,2837000000.0,,
1981-07-15,4.2,2086000000.0,4923000000.0,2837000000.0,,
1981-07-16,4.22,2086000000.0,4923000000.0,2837000000.0,,
1981-07-17,4.25,2086000000.0,4923000000.0,2837000000.0,,
1981-07-20,4.16,2086000000.0,4923000000.0,2837000000.0,,
1981-07-21,4.14,2086000000.0,4923000000.0,2837000000.0,,
1981-07-22,4.13,2086000000.0,4923000000.0,2837000000.0,,
1981-07-23,4.15,2086000000.0,4923000000.0,2837000000.0,,
1981-07-24,4.21,2086000000.0,4923000000.0,2837000000.0,,
1981-07-27,4.21,2086000000.0,4923000000.0,2837000000.0,,
1981-07-28,4.25,2086000000.0,4923000000.0,2837000000.0,,
1981-07-29,4.25,2086000000.0,4923000000.0,2837000000.0,,
1981-07-30,4.28,2086000000.0,4923000000.0,2837000000.0,,
1981-07-31,4.35,2086000000.0,4923000000.0,2837000000.0,,
1981-08-03,4.35,2086000000.0,4923000000.0,2837000000.0,,
1981-08-04,4.31,2086000000.0,4923000000.0,2837000000.0,,
1981-08-05,4.32,2086000000.0,4923000000.0,2837000000.0,,
1981-08-06,4.28,2086000000.0,4923000000.0,2837000000.0,,
1981-08-07,4.21,2086000000.0,4923000000.0,2837000000.0,,
1981-08-10,4.19,2086000000.0,4923000000.0,2837000000.0,,
1981-08-11,4.23,2086000000.0,4923000000.0,2837000000.0,,
1981-08-12,4.18,2086000000.0,4923000000.0,2837000000.0,,
1981-08-13,4.16,2086000000.0,4923000000.0,2837000000.0,,
1981-08-14,4.14,2086000000.0,4923000000.0,2837000000.0,,
1981-08-17,4.07,2086000000.0,4923000000.0,2837000000.0,,
1981-08-18,4.01,2086000000.0,4923000000.0,2837000000.0,,
1981-08-19,4.0,2086000000.0,4923000000.0,2837000000.0,,
1981-08-20,4.01,2086000000.0,4923000000.0,2837000000.0,,
1981-08-21,3.98,2086000000.0,4923000000.0,2837000000.0,,
1981-08-24,3.9,2086000000.0,4923000000.0,2837000000.0,,
1981-08-25,3.88,2086000000.0,4923000000.0,2837000000.0,,
1981-08-26,3.88,2086000000.0,4923000000.0,2837000000.0,,
1981-08-27,3.83,2086000000.0,4923000000.0,2837000000.0,,
1981-08-28,3.8,2086000000.0,4923000000.0,2837000000.0,,
1981-08-31,3.72,2086000000.0,4923000000.0,2837000000.0,,
1981-09-01,3.73,2086000000.0,4923000000.0,2837000000.0,,
1981-09-02,3.77,2086000000.0,4923000000.0,2837000000.0,,
1981-09-03,3.78,2086000000.0,4923000000.0,2837000000.0,,
1981-09-04,3.78,2086000000.0,4923000000.0,2837000000.0,,
1981-09-08,3.7,2086000000.0,4923000000.0,2837000000.0,,
1981-09-09,3.75,2086000000.0,4923000000.0,2837000000.0,,
1981-09-10,3.75,2086000000.0,4923000000.0,2837000000.0,,
1981-09-11,3.78,2086000000.0,4923000000.0,2837000000.0,,
1981-09-14,3.8,2086000000.0,4923000000.0,2837000000.0,,
1981-09-15,3.84,2086000000.0,4923000000.0,2837000000.0,,
1981-09-16,3.81,2086000000.0,4923000000.0,2837000000.0,,
1981-09-17,3.76,2086000000.0,4923000000.0,2837000000.0,,
1981-09-18,3.75,2086000000.0,4923000000.0,2837000000.0,,
1981-09-21,3.71,2086000000.0,4923000000.0,2837000000.0,,
1981-09-22,3.62,2086000000.0,4923000000.0,2837000000.0,,
1981-09-23,3.58,2086000000.0,4923000000.0,2837000000.0,,
1981-09-24,3.54,2086000000.0,4923000000.0,2837000000.0,,
1981-09-25,3.46,2086000000.0,4923000000.0,2837000000.0,,
1981-09-28,3.51,2086000000.0,4923000000.0,2837000000.0,,
1981-09-29,3.54,2086000000.0,4923000000.0,2837000000.0,,
1981-09-30,3.58,2086000000.0,4923000000.0,2837000000.0,,
1981-10-01,3.68,2086000000.0,4923000000.0,2837000000.0,,
1981-10-02,3.67,2086000000.0,4923000000.0,2837000000.0,,
1981-10-05,3.71,2086000000.0,4923000000.0,2837000000.0,,
1981-10-06,3.69,2086000000.0,4923000000.0,2837000000.0,,
1981-10-07,3.68,2086000000.0,4923000000.0,2837000000.0,,
1981-10-08,3.64,2086000000.0,4923000000.0,2837000000.0,,
1981-10-09,3.6,2086000000.0,4923000000.0,2837000000.0,,
1981-10-12,3.56,2086000000.0,4923000000.0,2837000000.0,,
1981-10-13,3.56,2086000000.0,4923000000.0,2837000000.0,,
1981-10-14,3.57,2086000000.0,4923000000.0,2837000000.0,,
1981-10-15,3.58,2086000000.0,4923000000.0,2837000000.0,,
1981-10-16,3.54,2086000000.0,4923000000.0,2837000000.0,,
1981-10-19,3.53,2086000000.0,4923000000.0,2837000000.0,,
1981-10-20,3.51,2086000000.0,4923000000.0,2837000000.0,,
1981-10-21,3.49,2086000000.0,4923000000.0,2837000000.0,,
1981-10-22,3.47,2086000000.0,4923000000.0,2837000000.0,,
1981-10-23,3.39,2086000000.0,4923000000.0,2837000000.0,,
1981-10-26,3.36,2086000000.0,4923000000.0,2837000000.0,,
