date,close price,COG_SHE,COG_TA,COG_TL,market cap,PB Ratio
1990-04-04,1.32,185000000.0,289500000.0,104500000.0,,
1990-04-05,1.3,185000000.0,289500000.0,104500000.0,,
1990-04-06,1.31,185000000.0,289500000.0,104500000.0,,
1990-04-09,1.33,185000000.0,289500000.0,104500000.0,,
1990-04-10,1.33,185000000.0,289500000.0,104500000.0,,
1990-04-11,1.31,185000000.0,289500000.0,104500000.0,,
1990-04-12,1.29,185000000.0,289500000.0,104500000.0,,
1990-04-16,1.28,185000000.0,289500000.0,104500000.0,,
1990-04-17,1.28,185000000.0,289500000.0,104500000.0,,
1990-04-18,1.25,185000000.0,289500000.0,104500000.0,,
1990-04-19,1.24,185000000.0,289500000.0,104500000.0,,
1990-04-20,1.23,185000000.0,289500000.0,104500000.0,,
1990-04-23,1.2,185000000.0,289500000.0,104500000.0,,
1990-04-24,1.17,185000000.0,289500000.0,104500000.0,,
1990-04-25,1.19,185000000.0,289500000.0,104500000.0,,
1990-04-26,1.21,185000000.0,289500000.0,104500000.0,,
1990-04-27,1.19,185000000.0,289500000.0,104500000.0,,
1990-04-30,1.19,185000000.0,289500000.0,104500000.0,,
1990-05-01,1.19,185000000.0,289500000.0,104500000.0,,
1990-05-02,1.19,185000000.0,289500000.0,104500000.0,,
1990-05-03,1.2,185000000.0,289500000.0,104500000.0,,
1990-05-04,1.19,185000000.0,289500000.0,104500000.0,,
1990-05-07,1.21,185000000.0,289500000.0,104500000.0,,
1990-05-08,1.2,185000000.0,289500000.0,104500000.0,,
1990-05-09,1.21,185000000.0,289500000.0,104500000.0,,
1990-05-10,1.21,185000000.0,289500000.0,104500000.0,,
1990-05-11,1.22,185000000.0,289500000.0,104500000.0,,
1990-05-14,1.25,185000000.0,289500000.0,104500000.0,,
1990-05-15,1.24,185000000.0,289500000.0,104500000.0,,
1990-05-16,1.28,185000000.0,289500000.0,104500000.0,,
1990-05-17,1.31,185000000.0,289500000.0,104500000.0,,
1990-05-18,1.31,185000000.0,289500000.0,104500000.0,,
1990-05-21,1.33,185000000.0,289500000.0,104500000.0,,
1990-05-22,1.33,185000000.0,289500000.0,104500000.0,,
1990-05-23,1.33,185000000.0,289500000.0,104500000.0,,
1990-05-24,1.33,185000000.0,289500000.0,104500000.0,,
1990-05-25,1.31,185000000.0,289500000.0,104500000.0,,
1990-05-29,1.32,185000000.0,289500000.0,104500000.0,,
1990-05-30,1.33,185000000.0,289500000.0,104500000.0,,
1990-05-31,1.33,185000000.0,289500000.0,104500000.0,,
1990-06-01,1.33,185000000.0,289500000.0,104500000.0,,
1990-06-04,1.35,185000000.0,289500000.0,104500000.0,,
1990-06-05,1.36,185000000.0,289500000.0,104500000.0,,
1990-06-06,1.36,185000000.0,289500000.0,104500000.0,,
1990-06-07,1.35,185000000.0,289500000.0,104500000.0,,
1990-06-08,1.36,185000000.0,289500000.0,104500000.0,,
1990-06-11,1.38,185000000.0,289500000.0,104500000.0,,
1990-06-12,1.4,185000000.0,289500000.0,104500000.0,,
1990-06-13,1.39,185000000.0,289500000.0,104500000.0,,
1990-06-14,1.39,185000000.0,289500000.0,104500000.0,,
1990-06-15,1.39,185000000.0,289500000.0,104500000.0,,
1990-06-18,1.4,185000000.0,289500000.0,104500000.0,,
1990-06-19,1.4,185000000.0,289500000.0,104500000.0,,
1990-06-20,1.38,185000000.0,289500000.0,104500000.0,,
1990-06-21,1.39,185000000.0,289500000.0,104500000.0,,
1990-06-22,1.4,185000000.0,289500000.0,104500000.0,,
1990-06-25,1.4,185000000.0,289500000.0,104500000.0,,
1990-06-26,1.36,185000000.0,289500000.0,104500000.0,,
1990-06-27,1.36,185000000.0,289500000.0,104500000.0,,
1990-06-28,1.34,185000000.0,289500000.0,104500000.0,,
1990-06-29,1.36,185000000.0,289500000.0,104500000.0,,
1990-07-02,1.36,185000000.0,289500000.0,104500000.0,,
1990-07-03,1.35,185000000.0,289500000.0,104500000.0,,
1990-07-05,1.35,185000000.0,289500000.0,104500000.0,,
1990-07-06,1.35,185000000.0,289500000.0,104500000.0,,
1990-07-09,1.36,185000000.0,289500000.0,104500000.0,,
1990-07-10,1.36,185000000.0,289500000.0,104500000.0,,
1990-07-11,1.36,185000000.0,289500000.0,104500000.0,,
1990-07-12,1.35,185000000.0,289500000.0,104500000.0,,
1990-07-13,1.4,185000000.0,289500000.0,104500000.0,,
1990-07-16,1.41,185000000.0,289500000.0,104500000.0,,
1990-07-17,1.42,185000000.0,289500000.0,104500000.0,,
1990-07-18,1.41,185000000.0,289500000.0,104500000.0,,
1990-07-19,1.39,185000000.0,289500000.0,104500000.0,,
1990-07-20,1.39,185000000.0,289500000.0,104500000.0,,
1990-07-23,1.36,185000000.0,289500000.0,104500000.0,,
1990-07-24,1.38,185000000.0,289500000.0,104500000.0,,
1990-07-25,1.39,185000000.0,289500000.0,104500000.0,,
1990-07-26,1.36,185000000.0,289500000.0,104500000.0,,
1990-07-27,1.36,185000000.0,289500000.0,104500000.0,,
1990-07-30,1.38,185000000.0,289500000.0,104500000.0,,
1990-07-31,1.43,185000000.0,289500000.0,104500000.0,,
1990-08-01,1.44,185000000.0,289500000.0,104500000.0,,
1990-08-02,1.49,185000000.0,289500000.0,104500000.0,,
1990-08-03,1.49,185000000.0,289500000.0,104500000.0,,
1990-08-06,1.49,185000000.0,289500000.0,104500000.0,,
1990-08-07,1.47,185000000.0,289500000.0,104500000.0,,
1990-08-08,1.46,185000000.0,289500000.0,104500000.0,,
1990-08-09,1.45,185000000.0,289500000.0,104500000.0,,
1990-08-10,1.44,185000000.0,289500000.0,104500000.0,,
1990-08-13,1.43,185000000.0,289500000.0,104500000.0,,
1990-08-14,1.41,185000000.0,289500000.0,104500000.0,,
1990-08-15,1.42,185000000.0,289500000.0,104500000.0,,
1990-08-16,1.38,185000000.0,289500000.0,104500000.0,,
1990-08-17,1.4,185000000.0,289500000.0,104500000.0,,
1990-08-20,1.41,185000000.0,289500000.0,104500000.0,,
1990-08-21,1.41,185000000.0,289500000.0,104500000.0,,
1990-08-22,1.41,185000000.0,289500000.0,104500000.0,,
1990-08-23,1.39,185000000.0,289500000.0,104500000.0,,
1990-08-24,1.4,185000000.0,289500000.0,104500000.0,,
1990-08-27,1.42,185000000.0,289500000.0,104500000.0,,
1990-08-28,1.42,185000000.0,289500000.0,104500000.0,,
1990-08-29,1.42,185000000.0,289500000.0,104500000.0,,
1990-08-30,1.42,185000000.0,289500000.0,104500000.0,,
1990-08-31,1.43,185000000.0,289500000.0,104500000.0,,
1990-09-04,1.45,185000000.0,289500000.0,104500000.0,,
1990-09-05,1.49,185000000.0,289500000.0,104500000.0,,
1990-09-06,1.48,185000000.0,289500000.0,104500000.0,,
1990-09-07,1.5,185000000.0,289500000.0,104500000.0,,
1990-09-10,1.48,185000000.0,289500000.0,104500000.0,,
1990-09-11,1.49,185000000.0,289500000.0,104500000.0,,
1990-09-12,1.52,185000000.0,289500000.0,104500000.0,,
1990-09-13,1.52,185000000.0,289500000.0,104500000.0,,
1990-09-14,1.5,185000000.0,289500000.0,104500000.0,,
1990-09-17,1.5,185000000.0,289500000.0,104500000.0,,
1990-09-18,1.49,185000000.0,289500000.0,104500000.0,,
1990-09-19,1.5,185000000.0,289500000.0,104500000.0,,
1990-09-20,1.49,185000000.0,289500000.0,104500000.0,,
1990-09-21,1.5,185000000.0,289500000.0,104500000.0,,
1990-09-24,1.52,185000000.0,289500000.0,104500000.0,,
1990-09-25,1.52,185000000.0,289500000.0,104500000.0,,
1990-09-26,1.5,185000000.0,289500000.0,104500000.0,,
1990-09-27,1.51,185000000.0,289500000.0,104500000.0,,
1990-09-28,1.51,185000000.0,289500000.0,104500000.0,,
1990-10-01,1.51,185000000.0,289500000.0,104500000.0,,
1990-10-02,1.5,185000000.0,289500000.0,104500000.0,,
1990-10-03,1.52,185000000.0,289500000.0,104500000.0,,
1990-10-04,1.54,185000000.0,289500000.0,104500000.0,,
1990-10-05,1.5,185000000.0,289500000.0,104500000.0,,
1990-10-08,1.52,185000000.0,289500000.0,104500000.0,,
1990-10-09,1.49,185000000.0,289500000.0,104500000.0,,
1990-10-10,1.49,185000000.0,289500000.0,104500000.0,,
1990-10-11,1.47,185000000.0,289500000.0,104500000.0,,
1990-10-12,1.49,185000000.0,289500000.0,104500000.0,,
1990-10-15,1.49,185000000.0,289500000.0,104500000.0,,
1990-10-16,1.48,185000000.0,289500000.0,104500000.0,,
1990-10-17,1.48,185000000.0,289500000.0,104500000.0,,
1990-10-18,1.46,185000000.0,289500000.0,104500000.0,,
1990-10-19,1.47,185000000.0,289500000.0,104500000.0,,
1990-10-22,1.46,185000000.0,289500000.0,104500000.0,,
1990-10-23,1.46,185000000.0,289500000.0,104500000.0,,
1990-10-24,1.41,185000000.0,289500000.0,104500000.0,,
1990-10-25,1.41,185000000.0,289500000.0,104500000.0,,
1990-10-26,1.41,185000000.0,289500000.0,104500000.0,,
1990-10-29,1.44,185000000.0,289500000.0,104500000.0,,
1990-10-30,1.42,185000000.0,289500000.0,104500000.0,,
1990-10-31,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-01,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-02,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-05,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-06,1.41,185000000.0,289500000.0,104500000.0,,
1990-11-07,1.44,185000000.0,289500000.0,104500000.0,,
1990-11-08,1.45,185000000.0,289500000.0,104500000.0,,
1990-11-09,1.44,185000000.0,289500000.0,104500000.0,,
1990-11-12,1.44,185000000.0,289500000.0,104500000.0,,
1990-11-13,1.43,185000000.0,289500000.0,104500000.0,,
1990-11-14,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-15,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-16,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-19,1.43,185000000.0,289500000.0,104500000.0,,
1990-11-20,1.44,185000000.0,289500000.0,104500000.0,,
1990-11-21,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-23,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-26,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-27,1.42,185000000.0,289500000.0,104500000.0,,
1990-11-28,1.39,185000000.0,289500000.0,104500000.0,,
1990-11-29,1.39,185000000.0,289500000.0,104500000.0,,
1990-11-30,1.42,185000000.0,289500000.0,104500000.0,,
1990-12-03,1.42,185000000.0,289500000.0,104500000.0,,
1990-12-04,1.38,185000000.0,289500000.0,104500000.0,,
1990-12-05,1.38,185000000.0,289500000.0,104500000.0,,
1990-12-06,1.38,185000000.0,289500000.0,104500000.0,,
1990-12-07,1.35,185000000.0,289500000.0,104500000.0,,
1990-12-10,1.33,185000000.0,289500000.0,104500000.0,,
1990-12-11,1.33,185000000.0,289500000.0,104500000.0,,
1990-12-12,1.33,185000000.0,289500000.0,104500000.0,,
1990-12-13,1.32,185000000.0,289500000.0,104500000.0,,
1990-12-14,1.32,185000000.0,289500000.0,104500000.0,,
1990-12-17,1.32,185000000.0,289500000.0,104500000.0,,
1990-12-18,1.32,185000000.0,289500000.0,104500000.0,,
1990-12-19,1.33,185000000.0,289500000.0,104500000.0,,
1990-12-20,1.31,185000000.0,289500000.0,104500000.0,,
1990-12-21,1.32,185000000.0,289500000.0,104500000.0,,
1990-12-24,1.32,185000000.0,289500000.0,104500000.0,,
1990-12-26,1.31,185000000.0,289500000.0,104500000.0,,
1990-12-27,1.28,185000000.0,289500000.0,104500000.0,,
1990-12-28,1.32,185000000.0,289500000.0,104500000.0,,
1990-12-31,1.32,185000000.0,289500000.0,104500000.0,,
1991-01-02,1.3,185000000.0,289500000.0,104500000.0,,
1991-01-03,1.3,185000000.0,289500000.0,104500000.0,,
1991-01-04,1.31,185000000.0,289500000.0,104500000.0,,
1991-01-07,1.26,185000000.0,289500000.0,104500000.0,,
1991-01-08,1.25,185000000.0,289500000.0,104500000.0,,
1991-01-09,1.27,185000000.0,289500000.0,104500000.0,,
1991-01-10,1.26,185000000.0,289500000.0,104500000.0,,
1991-01-11,1.22,185000000.0,289500000.0,104500000.0,,
1991-01-14,1.18,185000000.0,289500000.0,104500000.0,,
1991-01-15,1.19,185000000.0,289500000.0,104500000.0,,
1991-01-16,1.17,185000000.0,289500000.0,104500000.0,,
1991-01-17,1.19,185000000.0,289500000.0,104500000.0,,
1991-01-18,1.19,185000000.0,289500000.0,104500000.0,,
1991-01-21,1.16,185000000.0,289500000.0,104500000.0,,
1991-01-22,1.16,185000000.0,289500000.0,104500000.0,,
1991-01-23,1.16,185000000.0,289500000.0,104500000.0,,
1991-01-24,1.15,185000000.0,289500000.0,104500000.0,,
1991-01-25,1.17,185000000.0,289500000.0,104500000.0,,
1991-01-28,1.16,185000000.0,289500000.0,104500000.0,,
1991-01-29,1.16,185000000.0,289500000.0,104500000.0,,
1991-01-30,1.16,185000000.0,289500000.0,104500000.0,,
1991-01-31,1.15,185000000.0,289500000.0,104500000.0,,
1991-02-01,1.15,185000000.0,289500000.0,104500000.0,,
1991-02-04,1.14,185000000.0,289500000.0,104500000.0,,
1991-02-05,1.13,185000000.0,289500000.0,104500000.0,,
1991-02-06,1.15,185000000.0,289500000.0,104500000.0,,
1991-02-07,1.19,185000000.0,289500000.0,104500000.0,,
1991-02-08,1.23,185000000.0,289500000.0,104500000.0,,
1991-02-11,1.24,185000000.0,289500000.0,104500000.0,,
1991-02-12,1.23,185000000.0,289500000.0,104500000.0,,
1991-02-13,1.24,185000000.0,289500000.0,104500000.0,,
1991-02-14,1.22,185000000.0,289500000.0,104500000.0,,
1991-02-15,1.23,185000000.0,289500000.0,104500000.0,,
1991-02-19,1.22,185000000.0,289500000.0,104500000.0,,
1991-02-20,1.22,185000000.0,289500000.0,104500000.0,,
1991-02-21,1.22,185000000.0,289500000.0,104500000.0,,
1991-02-22,1.23,185000000.0,289500000.0,104500000.0,,
1991-02-25,1.25,185000000.0,289500000.0,104500000.0,,
1991-02-26,1.22,185000000.0,289500000.0,104500000.0,,
1991-02-27,1.28,185000000.0,289500000.0,104500000.0,,
1991-02-28,1.28,185000000.0,289500000.0,104500000.0,,
1991-03-01,1.27,185000000.0,289500000.0,104500000.0,,
1991-03-04,1.32,185000000.0,289500000.0,104500000.0,,
1991-03-05,1.31,185000000.0,289500000.0,104500000.0,,
1991-03-06,1.32,185000000.0,289500000.0,104500000.0,,
1991-03-07,1.3,185000000.0,289500000.0,104500000.0,,
1991-03-08,1.31,185000000.0,289500000.0,104500000.0,,
1991-03-11,1.31,185000000.0,289500000.0,104500000.0,,
1991-03-12,1.33,185000000.0,289500000.0,104500000.0,,
1991-03-13,1.34,185000000.0,289500000.0,104500000.0,,
1991-03-14,1.34,185000000.0,289500000.0,104500000.0,,
1991-03-15,1.33,185000000.0,289500000.0,104500000.0,,
1991-03-18,1.33,185000000.0,289500000.0,104500000.0,,
1991-03-19,1.32,185000000.0,289500000.0,104500000.0,,
1991-03-20,1.32,185000000.0,289500000.0,104500000.0,,
1991-03-21,1.31,185000000.0,289500000.0,104500000.0,,
1991-03-22,1.31,185000000.0,289500000.0,104500000.0,,
1991-03-25,1.31,185000000.0,289500000.0,104500000.0,,
1991-03-26,1.29,185000000.0,289500000.0,104500000.0,,
1991-03-27,1.26,185000000.0,289500000.0,104500000.0,,
1991-03-28,1.25,185000000.0,289500000.0,104500000.0,,
1991-04-01,1.26,185000000.0,289500000.0,104500000.0,,
1991-04-02,1.26,185000000.0,289500000.0,104500000.0,,
1991-04-03,1.26,185000000.0,289500000.0,104500000.0,,
1991-04-04,1.29,185000000.0,289500000.0,104500000.0,,
1991-04-05,1.33,185000000.0,289500000.0,104500000.0,,
1991-04-08,1.33,185000000.0,289500000.0,104500000.0,,
1991-04-09,1.35,185000000.0,289500000.0,104500000.0,,
1991-04-10,1.38,185000000.0,289500000.0,104500000.0,,
1991-04-11,1.38,185000000.0,289500000.0,104500000.0,,
1991-04-12,1.38,185000000.0,289500000.0,104500000.0,,
1991-04-15,1.4,185000000.0,289500000.0,104500000.0,,
1991-04-16,1.44,185000000.0,289500000.0,104500000.0,,
1991-04-17,1.49,185000000.0,289500000.0,104500000.0,,
1991-04-18,1.5,185000000.0,289500000.0,104500000.0,,
1991-04-19,1.42,185000000.0,289500000.0,104500000.0,,
1991-04-22,1.41,185000000.0,289500000.0,104500000.0,,
1991-04-23,1.39,185000000.0,289500000.0,104500000.0,,
1991-04-24,1.39,185000000.0,289500000.0,104500000.0,,
1991-04-25,1.35,185000000.0,289500000.0,104500000.0,,
1991-04-26,1.32,185000000.0,289500000.0,104500000.0,,
1991-04-29,1.32,185000000.0,289500000.0,104500000.0,,
1991-04-30,1.32,185000000.0,289500000.0,104500000.0,,
1991-05-01,1.36,185000000.0,289500000.0,104500000.0,,
1991-05-02,1.35,185000000.0,289500000.0,104500000.0,,
1991-05-03,1.34,185000000.0,289500000.0,104500000.0,,
1991-05-06,1.35,185000000.0,289500000.0,104500000.0,,
1991-05-07,1.38,185000000.0,289500000.0,104500000.0,,
1991-05-08,1.34,185000000.0,289500000.0,104500000.0,,
1991-05-09,1.34,185000000.0,289500000.0,104500000.0,,
1991-05-10,1.34,185000000.0,289500000.0,104500000.0,,
1991-05-13,1.34,185000000.0,289500000.0,104500000.0,,
1991-05-14,1.33,185000000.0,289500000.0,104500000.0,,
1991-05-15,1.35,185000000.0,289500000.0,104500000.0,,
1991-05-16,1.38,185000000.0,289500000.0,104500000.0,,
1991-05-17,1.38,185000000.0,289500000.0,104500000.0,,
1991-05-20,1.35,185000000.0,289500000.0,104500000.0,,
1991-05-21,1.33,185000000.0,289500000.0,104500000.0,,
1991-05-22,1.31,185000000.0,289500000.0,104500000.0,,
1991-05-23,1.29,185000000.0,289500000.0,104500000.0,,
1991-05-24,1.31,185000000.0,289500000.0,104500000.0,,
1991-05-28,1.33,185000000.0,289500000.0,104500000.0,,
1991-05-29,1.34,185000000.0,289500000.0,104500000.0,,
1991-05-30,1.32,185000000.0,289500000.0,104500000.0,,
1991-05-31,1.38,185000000.0,289500000.0,104500000.0,,
1991-06-03,1.38,185000000.0,289500000.0,104500000.0,,
1991-06-04,1.38,185000000.0,289500000.0,104500000.0,,
1991-06-05,1.38,185000000.0,289500000.0,104500000.0,,
1991-06-06,1.38,185000000.0,289500000.0,104500000.0,,
1991-06-07,1.38,185000000.0,289500000.0,104500000.0,,
1991-06-10,1.38,185000000.0,289500000.0,104500000.0,,
1991-06-11,1.36,185000000.0,289500000.0,104500000.0,,
1991-06-12,1.35,185000000.0,289500000.0,104500000.0,,
1991-06-13,1.35,185000000.0,289500000.0,104500000.0,,
1991-06-14,1.38,185000000.0,289500000.0,104500000.0,,
1991-06-17,1.35,185000000.0,289500000.0,104500000.0,,
1991-06-18,1.38,185000000.0,289500000.0,104500000.0,,
1991-06-19,1.36,185000000.0,289500000.0,104500000.0,,
1991-06-20,1.35,185000000.0,289500000.0,104500000.0,,
1991-06-21,1.36,185000000.0,289500000.0,104500000.0,,
1991-06-24,1.33,185000000.0,289500000.0,104500000.0,,
1991-06-25,1.29,185000000.0,289500000.0,104500000.0,,
1991-06-26,1.23,185000000.0,289500000.0,104500000.0,,
1991-06-27,1.24,185000000.0,289500000.0,104500000.0,,
1991-06-28,1.24,185000000.0,289500000.0,104500000.0,,
1991-07-01,1.23,185000000.0,289500000.0,104500000.0,,
1991-07-02,1.23,185000000.0,289500000.0,104500000.0,,
1991-07-03,1.22,185000000.0,289500000.0,104500000.0,,
1991-07-05,1.22,185000000.0,289500000.0,104500000.0,,
1991-07-08,1.23,185000000.0,289500000.0,104500000.0,,
1991-07-09,1.23,185000000.0,289500000.0,104500000.0,,
1991-07-10,1.25,185000000.0,289500000.0,104500000.0,,
1991-07-11,1.33,185000000.0,289500000.0,104500000.0,,
1991-07-12,1.31,185000000.0,289500000.0,104500000.0,,
1991-07-15,1.35,185000000.0,289500000.0,104500000.0,,
1991-07-16,1.39,185000000.0,289500000.0,104500000.0,,
1991-07-17,1.41,185000000.0,289500000.0,104500000.0,,
1991-07-18,1.38,185000000.0,289500000.0,104500000.0,,
1991-07-19,1.35,185000000.0,289500000.0,104500000.0,,
1991-07-22,1.35,185000000.0,289500000.0,104500000.0,,
1991-07-23,1.32,185000000.0,289500000.0,104500000.0,,
1991-07-24,1.34,185000000.0,289500000.0,104500000.0,,
1991-07-25,1.35,185000000.0,289500000.0,104500000.0,,
1991-07-26,1.34,185000000.0,289500000.0,104500000.0,,
1991-07-29,1.36,185000000.0,289500000.0,104500000.0,,
1991-07-30,1.35,185000000.0,289500000.0,104500000.0,,
1991-07-31,1.39,185000000.0,289500000.0,104500000.0,,
1991-08-01,1.35,185000000.0,289500000.0,104500000.0,,
1991-08-02,1.35,185000000.0,289500000.0,104500000.0,,
1991-08-05,1.36,185000000.0,289500000.0,104500000.0,,
1991-08-06,1.35,185000000.0,289500000.0,104500000.0,,
1991-08-07,1.38,185000000.0,289500000.0,104500000.0,,
1991-08-08,1.35,185000000.0,289500000.0,104500000.0,,
1991-08-09,1.34,185000000.0,289500000.0,104500000.0,,
1991-08-12,1.35,185000000.0,289500000.0,104500000.0,,
1991-08-13,1.36,185000000.0,289500000.0,104500000.0,,
1991-08-14,1.35,185000000.0,289500000.0,104500000.0,,
1991-08-15,1.35,185000000.0,289500000.0,104500000.0,,
1991-08-16,1.35,185000000.0,289500000.0,104500000.0,,
1991-08-19,1.36,185000000.0,289500000.0,104500000.0,,
1991-08-20,1.38,185000000.0,289500000.0,104500000.0,,
1991-08-21,1.42,185000000.0,289500000.0,104500000.0,,
1991-08-22,1.42,185000000.0,289500000.0,104500000.0,,
1991-08-23,1.41,185000000.0,289500000.0,104500000.0,,
1991-08-26,1.41,185000000.0,289500000.0,104500000.0,,
1991-08-27,1.42,185000000.0,289500000.0,104500000.0,,
1991-08-28,1.43,185000000.0,289500000.0,104500000.0,,
1991-08-29,1.44,185000000.0,289500000.0,104500000.0,,
1991-08-30,1.46,185000000.0,289500000.0,104500000.0,,
1991-09-03,1.45,185000000.0,289500000.0,104500000.0,,
1991-09-04,1.45,185000000.0,289500000.0,104500000.0,,
1991-09-05,1.45,185000000.0,289500000.0,104500000.0,,
1991-09-06,1.46,185000000.0,289500000.0,104500000.0,,
1991-09-09,1.46,185000000.0,289500000.0,104500000.0,,
1991-09-10,1.45,185000000.0,289500000.0,104500000.0,,
1991-09-11,1.44,185000000.0,289500000.0,104500000.0,,
1991-09-12,1.44,185000000.0,289500000.0,104500000.0,,
1991-09-13,1.42,185000000.0,289500000.0,104500000.0,,
1991-09-16,1.36,185000000.0,289500000.0,104500000.0,,
1991-09-17,1.36,185000000.0,289500000.0,104500000.0,,
1991-09-18,1.36,185000000.0,289500000.0,104500000.0,,
1991-09-19,1.35,185000000.0,289500000.0,104500000.0,,
1991-09-20,1.34,185000000.0,289500000.0,104500000.0,,
1991-09-23,1.35,185000000.0,289500000.0,104500000.0,,
1991-09-24,1.38,185000000.0,289500000.0,104500000.0,,
1991-09-25,1.39,185000000.0,289500000.0,104500000.0,,
1991-09-26,1.38,185000000.0,289500000.0,104500000.0,,
1991-09-27,1.36,185000000.0,289500000.0,104500000.0,,
1991-09-30,1.39,185000000.0,289500000.0,104500000.0,,
1991-10-01,1.39,185000000.0,289500000.0,104500000.0,,
1991-10-02,1.39,185000000.0,289500000.0,104500000.0,,
1991-10-03,1.38,185000000.0,289500000.0,104500000.0,,
1991-10-04,1.35,185000000.0,289500000.0,104500000.0,,
1991-10-07,1.32,185000000.0,289500000.0,104500000.0,,
1991-10-08,1.32,185000000.0,289500000.0,104500000.0,,
1991-10-09,1.31,185000000.0,289500000.0,104500000.0,,
1991-10-10,1.34,185000000.0,289500000.0,104500000.0,,
1991-10-11,1.33,185000000.0,289500000.0,104500000.0,,
1991-10-14,1.35,185000000.0,289500000.0,104500000.0,,
1991-10-15,1.36,185000000.0,289500000.0,104500000.0,,
1991-10-16,1.38,185000000.0,289500000.0,104500000.0,,
1991-10-17,1.35,185000000.0,289500000.0,104500000.0,,
1991-10-18,1.4,185000000.0,289500000.0,104500000.0,,
1991-10-21,1.35,185000000.0,289500000.0,104500000.0,,
1991-10-22,1.36,185000000.0,289500000.0,104500000.0,,
1991-10-23,1.31,185000000.0,289500000.0,104500000.0,,
1991-10-24,1.25,185000000.0,289500000.0,104500000.0,,
1991-10-25,1.27,185000000.0,289500000.0,104500000.0,,
1991-10-28,1.3,185000000.0,289500000.0,104500000.0,,
1991-10-29,1.31,185000000.0,289500000.0,104500000.0,,
1991-10-30,1.32,185000000.0,289500000.0,104500000.0,,
1991-10-31,1.29,185000000.0,289500000.0,104500000.0,,
1991-11-01,1.32,185000000.0,289500000.0,104500000.0,,
1991-11-04,1.27,185000000.0,289500000.0,104500000.0,,
1991-11-05,1.3,185000000.0,289500000.0,104500000.0,,
1991-11-06,1.3,185000000.0,289500000.0,104500000.0,,
1991-11-07,1.3,185000000.0,289500000.0,104500000.0,,
1991-11-08,1.29,185000000.0,289500000.0,104500000.0,,
1991-11-11,1.29,185000000.0,289500000.0,104500000.0,,
1991-11-12,1.29,185000000.0,289500000.0,104500000.0,,
1991-11-13,1.29,185000000.0,289500000.0,104500000.0,,
1991-11-14,1.29,185000000.0,289500000.0,104500000.0,,
