date,L,L_SHE,PB Ratio
2010-03-25,15717044000.0,18439000000.0,0.8523804978578013
2010-03-26,15776353600.0,18439000000.0,0.8555970280383969
2010-03-29,15827190400.0,18439000000.0,0.8583540539074788
2010-03-30,15772117199.999998,18439000000.0,0.8553672758826399
2010-03-31,15793299200.0,18439000000.0,0.8565160366614242
2010-04-01,15961447599.999998,18439000000.0,0.8656352079830792
2010-04-05,16201691199.999998,18439000000.0,0.8786643093443244
2010-04-06,16134254400.0,18439000000.0,0.8750070177341505
2010-04-07,16041528800.000002,18439000000.0,0.8699782417701611
2010-04-08,16033099200.0,18439000000.0,0.8695210803188893
2010-04-09,16201691199.999998,18439000000.0,0.8786643093443244
2010-04-12,16210120800.0,18439000000.0,0.8791214707955963
2010-04-13,16226980000.0,18439000000.0,0.8800357936981398
2010-04-14,16408216400.0,18439000000.0,0.8898647649004827
2010-04-15,16357638800.000002,18439000000.0,0.8871217961928523
2010-04-16,15931943999.999998,18439000000.0,0.864035142903628
2010-04-19,16100536000.000002,18439000000.0,0.8731783719290636
2010-04-20,16298631600.0,18439000000.0,0.8839216660339497
2010-04-21,16256483600.0,18439000000.0,0.881635858777591
2010-04-22,16028884400.0,18439000000.0,0.8692924995932534
2010-04-23,16172187599.999998,18439000000.0,0.8770642442648733
2010-04-26,16226980000.0,18439000000.0,0.8800357936981398
2010-04-27,15754922400.000002,18439000000.0,0.8544347524269214
2010-04-28,15704344800.0,18439000000.0,0.8516917837192907
2010-04-29,15940373600.0,18439000000.0,0.8644923043549
2010-04-30,15695915200.0,18439000000.0,0.8512346222680188
2010-05-03,15780211199.999998,18439000000.0,0.8558062367807364
2010-05-04,15198568800.000002,17546000000.0,0.8662127436452753
2010-05-05,15101628400.0,17546000000.0,0.8606878148865839
2010-05-06,14296601600.0,17546000000.0,0.8148068847600592
2010-05-07,14161728000.0,17546000000.0,0.8071200273566624
2010-05-10,14743370399.999998,17546000000.0,0.840269599908811
2010-05-11,14718081600.0,17546000000.0,0.8388283141456743
2010-05-12,14903532800.0,17546000000.0,0.8493977430753448
2010-05-13,14705437200.0,17546000000.0,0.8381076712641058
2010-05-14,14372468000.0,17546000000.0,0.81913074204947
2010-05-17,14305031199.999998,17546000000.0,0.8152873133477715
2010-05-18,13988921199.999998,17546000000.0,0.7972712413085602
2010-05-19,13959417599.999998,17546000000.0,0.7955897412515672
2010-05-20,13196538800.0,17546000000.0,0.7521109540636043
2010-05-21,13474715600.0,17546000000.0,0.7679650974581101
2010-05-24,13230257200.0,17546000000.0,0.7540326684144535
2010-05-25,13272405200.0,17546000000.0,0.7564348113530149
2010-05-26,13268190400.0,17546000000.0,0.7561945970591588
2010-05-27,13896195600.0,17546000000.0,0.7919865268437251
2010-05-28,13702314800.0,17546000000.0,0.7809366693263422
2010-06-01,13432567600.0,17546000000.0,0.7655629545195486
2010-06-02,13752892400.000002,17546000000.0,0.7838192408526161
2010-06-03,13719173999.999998,17546000000.0,0.7818975265017667
2010-06-04,13318768000.0,17546000000.0,0.7590771685854326
2010-06-07,13209183200.0,17546000000.0,0.7528315969451727
2010-06-08,13192324000.0,17546000000.0,0.751870739769748
2010-06-09,13116457600.0,17546000000.0,0.7475468824803374
2010-06-10,13668596400.0,17546000000.0,0.779014954975493
2010-06-11,13719173999.999998,17546000000.0,0.7818975265017667
2010-06-14,13799255200.0,17546000000.0,0.7864615980850336
2010-06-15,14182802000.0,17546000000.0,0.8083210988259433
2010-06-16,14199661199.999998,17546000000.0,0.8092819560013678
2010-06-17,14275527599.999998,17546000000.0,0.8136058132907784
2010-06-18,14288172000.0,17546000000.0,0.814326456172347
2010-06-21,14233379600.000002,17546000000.0,0.8112036703522172
2010-06-22,14229164800.0,17546000000.0,0.8109634560583608
2010-06-23,14195446400.0,17546000000.0,0.8090417417075116
2010-06-24,14056358000.0,17546000000.0,0.8011146700102587
2010-06-25,14279742400.000002,17546000000.0,0.8138460275846348
2010-06-28,14199661199.999998,17546000000.0,0.8092819560013678
2010-06-29,14018424800.0,17546000000.0,0.7989527413655534
2010-06-30,14039498800.000002,17546000000.0,0.8001538128348342
2010-07-01,14148815500.0,17546000000.0,0.806384104639234
2010-07-02,14115177900.0,17546000000.0,0.8044669953265702
2010-07-06,14237114200.0,17546000000.0,0.8114165165849766
2010-07-07,14708040599.999998,17546000000.0,0.8382560469622705
2010-07-08,14909866200.0,17546000000.0,0.8497587028382537
2010-07-09,15010779000.000002,17546000000.0,0.8555100307762454
2010-07-12,14939299100.0,17546000000.0,0.8514361734868346
2010-07-13,15166352900.0,17546000000.0,0.8643766613473156
2010-07-14,15212604600.0,17546000000.0,0.8670126866522284
2010-07-15,15321926799.999998,17546000000.0,0.8732432919183859
2010-07-16,14951913200.000002,17546000000.0,0.8521550894790837
2010-07-19,14981346100.000002,17546000000.0,0.8538325601276645
2010-07-20,15279879800.000002,17546000000.0,0.8708469052775563
2010-07-21,15132715300.0,17546000000.0,0.8624595520346517
2010-07-22,15506933600.000002,17546000000.0,0.8837873931380372
2010-07-23,15628869900.0,17546000000.0,0.8907369143964436
2010-07-26,15612051100.000002,17546000000.0,0.8897783597401118
2010-07-27,15628869900.0,17546000000.0,0.8907369143964436
2010-07-28,15548980599.999998,17546000000.0,0.8861837797788669
2010-07-29,15637279299.999998,17546000000.0,0.8912161917246095
2010-07-30,15620460500.0,17546000000.0,0.8902576370682777
2010-08-02,15801262600.0,17546000000.0,0.9005620996238459
2010-08-03,15780239100.0,17546000000.0,0.899363906303431
2010-08-04,15998883499.999998,18205000000.0,0.8788180994232353
2010-08-05,16061954000.000002,18205000000.0,0.8822825597363363
2010-08-06,15969450599.999998,18205000000.0,0.8772013512771215
2010-08-09,16209118499.999998,18205000000.0,0.8903663004669046
2010-08-10,15956836500.000002,18205000000.0,0.8765084592145016
2010-08-11,15557390000.0,18205000000.0,0.8545668772315298
2010-08-12,15515343000.0,18205000000.0,0.852257237022796
2010-08-13,15578413499.999998,18205000000.0,0.8557216973358966
2010-08-16,15506933600.000002,18205000000.0,0.8517953089810493
2010-08-17,15763420300.0,18205000000.0,0.8658841142543258
2010-08-18,15595232300.000002,18205000000.0,0.8566455534193904
2010-08-19,15363973800.0,18205000000.0,0.8439425322713541
2010-08-20,15258856300.0,18205000000.0,0.8381684317495194
2010-08-23,15078054200.0,18205000000.0,0.8282369788519638
2010-08-24,14863614500.0,18205000000.0,0.816457813787421
2010-08-25,14821567500.0,18205000000.0,0.8141481735786872
2010-08-26,14687017100.0,18205000000.0,0.8067573249107388
2010-08-27,15120101200.0,18205000000.0,0.8305466190606976
2010-08-30,14779520500.0,18205000000.0,0.8118385333699533
2010-08-31,14775315800.0,18205000000.0,0.81160756934908
2010-09-01,15216809299.999998,18205000000.0,0.8358587915407854
2010-09-02,15242037500.0,18205000000.0,0.8372445756660258
2010-09-03,15515343000.0,18205000000.0,0.852257237022796
2010-09-07,15313517400.0,18205000000.0,0.8411709640208734
2010-09-08,15300903300.0,18205000000.0,0.8404780719582532
2010-09-09,15284084500.0,18205000000.0,0.8395542158747596
2010-09-10,15351359700.0,18205000000.0,0.8432496402087338
2010-09-13,15498524200.0,18205000000.0,0.8513333809393024
2010-09-14,15401816100.000002,18205000000.0,0.8460212084592146
2010-09-15,15502728899.999998,18205000000.0,0.8515643449601756
2010-09-16,15565799400.000002,18205000000.0,0.8550288052732766
2010-09-17,15654098099.999998,18205000000.0,0.8598790497116175
2010-09-20,15923198899.999998,18205000000.0,0.8746607470475143
2010-09-21,15902175400.0,18205000000.0,0.8735059269431474
2010-09-22,15763420300.0,18205000000.0,0.8658841142543258
2010-09-23,15502728899.999998,18205000000.0,0.8515643449601756
2010-09-24,15818081399.999998,18205000000.0,0.8688866465256797
2010-09-27,15691940400.0,18205000000.0,0.8619577258994782
2010-09-28,15864333099.999998,18205000000.0,0.8714272507552869
2010-09-29,15961041200.0,18205000000.0,0.8767394232353749
2010-09-30,15935813000.0,18205000000.0,0.8753536391101345
2010-10-01,15950150400.000002,18205000000.0,0.8761411919802253
2010-10-04,15799123199.999998,18205000000.0,0.8678452732765722
2010-10-05,16143129599.999998,18205000000.0,0.8867415325460037
2010-10-06,16260595200.0,18205000000.0,0.893193913759956
2010-10-07,16180886400.0,18205000000.0,0.888815512221917
2010-10-08,16323523199.999998,18205000000.0,0.8966505465531447
2010-10-11,16289961600.0,18205000000.0,0.8948070090634441
2010-10-12,16562649599.999998,18205000000.0,0.9097857511672617
2010-10-13,16726262399.999998,18205000000.0,0.9187729964295522
2010-10-14,16696895999.999998,18205000000.0,0.9171599011260642
2010-10-15,16638163199.999998,18205000000.0,0.913933710519088
2010-10-18,16709481600.0,18205000000.0,0.917851227684702
2010-10-19,16482940800.0,18205000000.0,0.9054073496292228
2010-10-20,16671724800.0,18205000000.0,0.9157772480087888
2010-10-21,16684310400.000002,18205000000.0,0.9164685745674266
2010-10-22,16654944000.000002,18205000000.0,0.9148554792639386
2010-10-25,16633968000.0,18205000000.0,0.9137032683328756
2010-10-26,16684310400.000002,18205000000.0,0.9164685745674266
2010-10-27,16541673600.0,18205000000.0,0.9086335402361988
2010-10-28,16558454400.0,18205000000.0,0.9095553089810492
2010-10-29,16566844800.0,18205000000.0,0.9100161933534743
2010-11-01,16579430400.000002,18205000000.0,0.9107075199121122
2010-11-02,16730457600.000002,18205000000.0,0.9190034386157651
2010-11-03,16684310400.000002,18859000000.0,0.8846869081075349
2010-11-04,16810166400.0,18859000000.0,0.8913604326846598
2010-11-05,16814361600.0,18859000000.0,0.8915828835038974
2010-11-08,16726262399.999998,18859000000.0,0.8869114162999098
2010-11-09,16474550400.000002,18859000000.0,0.87356436714566
2010-11-10,16646553600.0,18859000000.0,0.8826848507343974
2010-11-11,16499721600.0,18859000000.0,0.8748990720610849
2010-11-12,16457769599.999998,18859000000.0,0.8726745638687098
2010-11-15,16470355200.0,18859000000.0,0.8733419163264224
2010-11-16,16109568000.0,18859000000.0,0.8542111458719974
2010-11-17,15975321600.0,18859000000.0,0.8470927196563974
2010-11-18,16252204800.0,18859000000.0,0.8617744737260724
2010-11-19,16067615999.999998,18859000000.0,0.8519866376796223
2010-11-22,16067615999.999998,18859000000.0,0.8519866376796223
2010-11-23,15778147200.0,18859000000.0,0.836637531152235
2010-11-24,15945955200.0,18859000000.0,0.845535563921735
2010-11-26,15748780800.0,18859000000.0,0.8350803754175725
2010-11-29,15799123199.999998,18859000000.0,0.8377497852484224
2010-11-30,15694243199.999998,18859000000.0,0.8321885147674849
2010-12-01,15904003199.999998,18859000000.0,0.8433110557293599
2010-12-02,16034054400.0,18859000000.0,0.8502070311257225
2010-12-03,15996297600.000002,18859000000.0,0.8482049737525851
2010-12-06,15954345600.0,18859000000.0,0.84598046556021
2010-12-07,15912393600.0,18859000000.0,0.843755957367835
2010-12-08,16084396800.000002,18859000000.0,0.8528764409565726
2010-12-09,16138934400.0,18859000000.0,0.85576830160666
2010-12-10,16264790400.000002,18859000000.0,0.8624418261837851
2010-12-13,16239619200.0,18859000000.0,0.86110712126836
2010-12-14,16168300800.0,18859000000.0,0.8573254573413225
2010-12-15,16117958400.0,18859000000.0,0.8546560475104724
2010-12-16,16210252800.0,18859000000.0,0.8595499655336974
2010-12-17,16214448000.0,18859000000.0,0.8597724163529349
2010-12-20,16277375999.999998,18859000000.0,0.8631091786414973
2010-12-21,16352889599.999998,18859000000.0,0.8671132933877723
2010-12-22,16445184000.000002,18859000000.0,0.8720072114109975
2010-12-23,16352889599.999998,18859000000.0,0.8671132933877723
2010-12-27,16436793600.0,18859000000.0,0.8715623097725224
2010-12-28,16365475200.0,18859000000.0,0.8677806458454849
2010-12-29,16361280000.0,18859000000.0,0.8675581950262474
2010-12-30,16336108799.999998,18859000000.0,0.8662234901108223
2010-12-31,16323523199.999998,18859000000.0,0.8655561376531098
2011-01-03,16304.901999999998,18859000000.0,8.645687470173391e-07
2011-01-04,16263.518999999998,18859000000.0,8.623744100959753e-07
2011-01-05,16395.9446,18859000000.0,8.693962882443395e-07
2011-01-06,16449.7425,18859000000.0,8.722489262421125e-07
2011-01-07,16544.9234,18859000000.0,8.772959011612492e-07
2011-01-10,16557.3383,18859000000.0,8.779542022376584e-07
2011-01-11,16598.721299999997,18859000000.0,8.801485391590221e-07
2011-01-12,16884.264,18859000000.0,8.952894639164324e-07
2011-01-13,16747.7001,18859000000.0,8.880481520759318e-07
2011-01-14,16698.0405,18859000000.0,8.854149477702953e-07
2011-01-18,16735.2852,18859000000.0,8.873898509995227e-07
2011-01-19,16470.433999999997,18859000000.0,8.733460947027942e-07
2011-01-20,16569.7532,18859000000.0,8.786125033140675e-07
2011-01-21,16648.380899999996,18859000000.0,8.827817434646585e-07
2011-01-24,16755.9767,18859000000.0,8.884870194602046e-07
2011-01-25,16842.881,18859000000.0,8.930951269950688e-07
2011-01-26,16714.5937,18859000000.0,8.86292682538841e-07
2011-01-27,16842.881,18859000000.0,8.930951269950688e-07
2011-01-28,16536.6468,18859000000.0,8.768570337769765e-07
2011-01-31,16573.891499999998,18859000000.0,8.788319370062039e-07
2011-02-01,17078.7641,18859000000.0,9.056028474468424e-07
2011-02-02,17087.040699999998,18859000000.0,9.06041714831115e-07
2011-02-03,17082.9024,18859000000.0,9.058222811389786e-07
2011-02-04,17132.561999999998,18859000000.0,9.084554854446152e-07
2011-02-07,17906.4241,18859000000.0,9.494895858741185e-07
2011-02-08,17807.1049,18859000000.0,9.442231772628452e-07
2011-02-09,17794.69,18859000000.0,9.435648761864361e-07
2011-02-10,17794.69,18859000000.0,9.435648761864361e-07
2011-02-11,17807.1049,18859000000.0,9.442231772628452e-07
2011-02-14,17823.6581,18859000000.0,9.451009120313909e-07
2011-02-15,17794.69,18859000000.0,9.435648761864361e-07
2011-02-16,17852.6262,18859000000.0,9.466369478763454e-07
2011-02-17,17894.0092,18859000000.0,9.488312847977094e-07
2011-02-18,17873.3177,18859000000.0,9.477341163370273e-07
2011-02-22,17740.892099999997,18859000000.0,9.407122381886631e-07
2011-02-23,17745.0304,18450000000.0,9.617902655826557e-07
2011-02-24,17724.3389,18450000000.0,9.606687750677507e-07
2011-02-25,17757.4453,18450000000.0,9.62463159891599e-07
2011-02-28,17898.1475,18450000000.0,9.700892953929539e-07
2011-03-01,17653.9878,18450000000.0,9.56855707317073e-07
2011-03-02,17600.1899,18450000000.0,9.5393983197832e-07
2011-03-03,17807.1049,18450000000.0,9.651547371273712e-07
2011-03-04,17699.5091,18450000000.0,9.593229864498645e-07
2011-03-07,17538.1154,18450000000.0,9.505753604336042e-07
2011-03-08,17769.8602,18450000000.0,9.631360542005419e-07
2011-03-09,17695.370799999997,18450000000.0,9.590986883468832e-07
2011-03-10,17302.2323,18450000000.0,9.377903685636856e-07
2011-03-11,17368.445099999997,18450000000.0,9.41379138211382e-07
2011-03-14,17285.6791,18450000000.0,9.368931761517616e-07
2011-03-15,17190.498199999998,18450000000.0,9.317343197831978e-07
2011-03-16,17128.4237,18450000000.0,9.283698482384823e-07
2011-03-17,17318.785499999998,18450000000.0,9.386875609756097e-07
2011-03-18,17438.7962,18450000000.0,9.451922059620597e-07
2011-03-21,17769.8602,18450000000.0,9.631360542005419e-07
2011-03-22,17794.69,18450000000.0,9.64481842818428e-07
2011-03-23,17773.9985,18450000000.0,9.633603523035232e-07
2011-03-24,17794.69,18450000000.0,9.64481842818428e-07
2011-03-25,17811.243199999997,18450000000.0,9.65379035230352e-07
2011-03-28,17658.1261,18450000000.0,9.570800054200543e-07
2011-03-29,17794.69,18450000000.0,9.64481842818428e-07
2011-03-30,17807.1049,18450000000.0,9.651547371273712e-07
2011-03-31,17831.9347,18450000000.0,9.665005257452576e-07
2011-04-01,17894.357699999997,18450000000.0,9.698838861788616e-07
2011-04-04,17960.1609,18450000000.0,9.734504552845527e-07
2011-04-05,17849.118,18450000000.0,9.67431869918699e-07
2011-04-06,17960.1609,18450000000.0,9.734504552845527e-07
2011-04-07,17824.4418,18450000000.0,9.66094406504065e-07
2011-04-08,17684.61,18450000000.0,9.585154471544715e-07
2011-04-11,17692.8354,18450000000.0,9.589612682926829e-07
2011-04-12,17483.0877,18450000000.0,9.475928292682927e-07
2011-04-13,17429.6226,18450000000.0,9.446949918699186e-07
2011-04-14,17359.7067,18450000000.0,9.409055121951219e-07
2011-04-15,17470.7496,18450000000.0,9.469240975609756e-07
2011-04-18,17318.5797,18450000000.0,9.386764065040649e-07
2011-04-19,17322.6924,18450000000.0,9.388993170731707e-07
2011-04-20,17614.694099999997,18450000000.0,9.547259674796746e-07
2011-04-21,17799.7656,18450000000.0,9.647569430894308e-07
2011-04-25,17738.075100000002,18450000000.0,9.614132845528456e-07
2011-04-26,17775.089399999997,18450000000.0,9.634194796747966e-07
2011-04-27,17803.8783,18450000000.0,9.649798536585365e-07
2011-04-28,18120.5562,18450000000.0,9.821439674796748e-07
2011-04-29,18202.8102,18450000000.0,9.866021788617885e-07
2011-05-02,17696.9481,18450000000.0,9.591841788617887e-07
2011-05-03,17470.7496,18686000000.0,9.349646580327518e-07
2011-05-04,17380.2702,18686000000.0,9.301225623461415e-07
2011-05-05,17100.6066,18686000000.0,9.15156084769346e-07
2011-05-06,17158.1844,18686000000.0,9.18237418388098e-07
2011-05-09,17195.1987,18686000000.0,9.202182757144386e-07
2011-05-10,17343.2559,18686000000.0,9.281417050198009e-07
2011-05-11,17092.3812,18686000000.0,9.147158942523815e-07
2011-05-12,17244.5511,18686000000.0,9.228594188162261e-07
2011-05-13,17129.3955,18686000000.0,9.166967515787219e-07
2011-05-16,17075.9304,18686000000.0,9.138355132184523e-07
2011-05-17,17117.057399999998,18686000000.0,9.16036465803275e-07
2011-05-18,17248.6638,18686000000.0,9.230795140747082e-07
2011-05-19,17306.241599999998,18686000000.0,9.261608476934602e-07
2011-05-20,17166.4098,18686000000.0,9.186776089050627e-07
2011-05-23,17096.493899999998,18686000000.0,9.149359895108636e-07
2011-05-24,17096.493899999998,18686000000.0,9.149359895108636e-07
2011-05-25,17145.846299999997,18686000000.0,9.175771326126511e-07
2011-05-26,17269.2273,18686000000.0,9.241799903671197e-07
2011-05-27,17207.5368,18686000000.0,9.208785614898855e-07
2011-05-31,17281.5654,18686000000.0,9.248402761425666e-07
2011-06-01,16964.8875,18686000000.0,9.078929412394306e-07
2011-06-02,17075.9304,18686000000.0,9.138355132184523e-07
2011-06-03,16989.5637,18686000000.0,9.092135127903242e-07
2011-06-06,16837.393799999998,18686000000.0,9.010699882264796e-07
2011-06-07,16812.7176,18686000000.0,8.99749416675586e-07
2011-06-08,16788.0414,18686000000.0,8.984288451246922e-07
2011-06-09,16931.9859,18686000000.0,9.061321791715723e-07
2011-06-10,16738.689000000002,18686000000.0,8.95787702022905e-07
2011-06-13,16742.8017,18686000000.0,8.960077972813871e-07
2011-06-14,16874.4081,18686000000.0,9.030508455528204e-07
2011-06-15,16574.180999999997,18686000000.0,8.869838916836132e-07
2011-06-16,16549.5048,18686000000.0,8.856633201327197e-07
2011-06-17,16681.1112,18686000000.0,8.927063684041528e-07
2011-06-20,16796.2668,18686000000.0,8.988690356416569e-07
2011-06-21,17026.577999999998,18686000000.0,9.111943701166648e-07
2011-06-22,17030.6907,18686000000.0,9.114144653751471e-07
2011-06-23,17006.0145,18686000000.0,9.100938938242535e-07
2011-06-24,16775.703299999997,18686000000.0,8.977685593492453e-07
2011-06-27,16948.4367,18686000000.0,9.070125602055014e-07
2011-06-28,17162.2971,18686000000.0,9.184575136465803e-07
2011-06-29,17330.9178,18686000000.0,9.27481419244354e-07
2011-06-30,17310.3543,18686000000.0,9.263809429519426e-07
2011-07-01,17187066000.0,18686000000.0,0.9197830461307931
2011-07-05,17113617000.0,18686000000.0,0.9158523493524564
2011-07-06,17199307500.0,18686000000.0,0.9204381622605159
2011-07-07,17395171500.0,18686000000.0,0.9309200203360805
2011-07-08,17284998000.0,18686000000.0,0.9250239751685754
2011-07-11,16836143000.0,18686000000.0,0.9010030504120732
2011-07-12,16860626000.0,18686000000.0,0.9023132826715188
2011-07-13,16844304000.0,18686000000.0,0.901439794498555
2011-07-14,16652520500.0,18686000000.0,0.8911763084662314
2011-07-15,16636198500.000002,18686000000.0,0.8903028202932678
2011-07-18,16366885500.0,18686000000.0,0.8758902654393663
2011-07-19,16570910500.0,18686000000.0,0.8868088676014129
2011-07-20,16513783500.0,18686000000.0,0.8837516589960398
2011-07-21,16754533000.0,18686000000.0,0.8966356095472546
2011-07-22,16689245000.0,18686000000.0,0.8931416568553998
2011-07-25,16574990999.999998,18686000000.0,0.8870272396446537
2011-07-26,16489300499.999998,18686000000.0,0.8824414267365941
2011-07-27,16370965999.999998,18686000000.0,0.8761086374826071
2011-07-28,16334241500.0,18686000000.0,0.874143289093439
2011-07-29,16268953499.999998,18686000000.0,0.8706493364015839
2011-08-01,15958835500.0,18686000000.0,0.8540530611152735
2011-08-02,15599751499.999998,18686000000.0,0.8348363213100716
2011-08-03,15640556500.0,18953000000.0,0.8252285390175698
2011-08-04,15305955500.0,18953000000.0,0.8075742890307603
2011-08-05,15334519000.0,18953000000.0,0.8090813591515855
2011-08-08,14428648000.0,18953000000.0,0.761285706748272
2011-08-09,14877503000.0,18953000000.0,0.7849682372183823
2011-08-10,14094047000.0,18953000000.0,0.7436314567614626
2011-08-11,14897905500.0,18953000000.0,0.7860447158761146
2011-08-12,14795893000.0,18953000000.0,0.7806623225874532
2011-08-15,15134574500.000002,18953000000.0,0.7985318683058092
2011-08-16,15032562000.000002,18953000000.0,0.7931494750171478
2011-08-17,15069286500.0,18953000000.0,0.7950871366010658
2011-08-18,14510258000.0,18953000000.0,0.7655916213792012
2011-08-19,14383762500.0,18953000000.0,0.7589174537012611
2011-08-22,14338877000.0,18953000000.0,0.75654920065425
2011-08-23,14579626499.999998,18953000000.0,0.7692516488154908
2011-08-24,14746927000.0,18953000000.0,0.7780787738088957
2011-08-25,14510258000.0,18953000000.0,0.7655916213792012
2011-08-26,14640834000.000002,18953000000.0,0.7724810847886879
2011-08-29,15163137999.999998,18953000000.0,0.8000389384266342
2011-08-30,15126413500.0,18953000000.0,0.7981012768427161
2011-08-31,15350840999.999998,18953000000.0,0.8099425420777713
2011-09-01,15048884000.000002,18953000000.0,0.7940106579433336
2011-09-02,14718363500.0,18953000000.0,0.7765717036880705
2011-09-06,14510258000.0,18953000000.0,0.7655916213792012
2011-09-07,15069286500.0,18953000000.0,0.7950871366010658
2011-09-08,14873422500.000002,18953000000.0,0.7847529414868359
2011-09-09,14673478000.0,18953000000.0,0.7742034506410594
2011-09-12,14828537000.000002,18953000000.0,0.7823846884398249
2011-09-13,14881583500.0,18953000000.0,0.7851835329499288
2011-09-14,15024401000.0,18953000000.0,0.7927188835540547
2011-09-15,15277392000.0,18953000000.0,0.8060672189099352
2011-09-16,15330438500.0,18953000000.0,0.8088660634200391
2011-09-19,15101930500.0,18953000000.0,0.7968095024534374
2011-09-20,15085608500.0,18953000000.0,0.7959483195272516
2011-09-21,14396004000.0,18953000000.0,0.7595633408959004
2011-09-22,13979793000.0,18953000000.0,0.7376031762781617
2011-09-23,14036920000.0,18953000000.0,0.7406173165198122
2011-09-26,14461292000.0,18953000000.0,0.7630080726006437
2011-09-27,14489855500.0,18953000000.0,0.7645151427214689
2011-09-28,14126690999.999998,18953000000.0,0.7453538226138341
2011-09-29,14375601499.999998,18953000000.0,0.758486862238168
2011-09-30,14098127499.999998,18953000000.0,0.7438467524930089
2011-10-03,13578220000.0,18953000000.0,0.7164153432174326
2011-10-04,13825465200.0,18953000000.0,0.7294605181237799
2011-10-05,14182146800.0,18953000000.0,0.7482797868411333
2011-10-06,14352381199.999998,18953000000.0,0.7572617105471429
2011-10-07,14052444400.0,18953000000.0,0.7414364163984594
2011-10-10,14627998800.000002,18953000000.0,0.7718038727378252
2011-10-11,14595573200.0,18953000000.0,0.7700930301271567
2011-10-12,14623945600.0,18953000000.0,0.7715900174114916
2011-10-13,14579360400.0,18953000000.0,0.7692376088218223
2011-10-14,14818499200.0,18953000000.0,0.7818550730755025
2011-10-17,14401019600.0,18953000000.0,0.7598279744631457
2011-10-18,14931988800.000002,18953000000.0,0.7878430222128424
2011-10-19,14769860800.0,18953000000.0,0.7792888091594998
2011-10-20,15207606400.000002,18953000000.0,0.8023851844035246
2011-10-21,15669671199.999998,18953000000.0,0.8267646916055504
2011-10-24,15957448399.999998,18953000000.0,0.8419484197752334
2011-10-25,15706150000.0,18953000000.0,0.8286893895425527
2011-10-26,16002033599.999998,18953000000.0,0.8443008283649025
2011-10-27,16788354400.0,18953000000.0,0.8857887616736136
2011-10-28,16731609600.0,18953000000.0,0.8827947871049439
2011-10-31,16091204000.000002,18953000000.0,0.8490056455442411
2011-11-01,15467011199.999998,18974000000.0,0.8151687150837987
2011-11-02,15762894800.0,18974000000.0,0.8307628755138611
2011-11-03,15953395200.0,18974000000.0,0.8408029514071887
2011-11-04,15920969600.0,18974000000.0,0.8390940023189628
2011-11-07,15993927200.0,18974000000.0,0.8429391377674713
2011-11-08,16156055200.0,18974000000.0,0.8514838832086012
2011-11-09,15535915600.0,18974000000.0,0.8188002318962792
2011-11-10,15681830800.0,18974000000.0,0.8264905027932961
2011-11-11,16010140000.0,18974000000.0,0.8437936123115842
2011-11-14,15779107600.0,18974000000.0,0.8316173500579741
2011-11-15,15908810000.0,18974000000.0,0.8384531464108781
2011-11-16,15576447600.0,18974000000.0,0.8209364182565616
2011-11-17,15292723599.999998,18974000000.0,0.8059831137345841
2011-11-18,15475117600.0,18974000000.0,0.8155959523558554
2011-11-21,15073850800.0,18974000000.0,0.7944477073890587
2011-11-22,14960361199.999998,18974000000.0,0.7884663855802676
2011-11-23,14518562400.0,18974000000.0,0.7651819542531886
2011-11-25,14530722000.0,18974000000.0,0.7658228101612733
2011-11-28,14867137600.0,18974000000.0,0.783553156951618
2011-11-29,14875244000.000002,18974000000.0,0.7839803942236746
2011-11-30,15576447600.0,18974000000.0,0.8209364182565616
2011-12-01,15535915600.0,18974000000.0,0.8188002318962792
2011-12-02,15503490000.0,18974000000.0,0.8170912828080531
2011-12-05,15787214000.000002,18974000000.0,0.8320445873300306
2011-12-06,15864224800.0,18974000000.0,0.8361033414145673
2011-12-07,15868278000.0,18974000000.0,0.8363169600505955
2011-12-08,15333255600.0,18974000000.0,0.8081193000948667
2011-12-09,15637245600.0,18974000000.0,0.8241406977969854
2011-12-12,15304883200.0,18974000000.0,0.8066239696426689
2011-12-13,15154914800.0,18974000000.0,0.7987200801096237
2011-12-14,15114382800.0,18974000000.0,0.7965838937493412
2011-12-15,15073850800.0,18974000000.0,0.7944477073890587
2011-12-16,14980627200.0,18974000000.0,0.7895344787604089
2011-12-19,14806339600.0,18974000000.0,0.7803488774111943
2011-12-20,15183287200.0,18974000000.0,0.8002154105618214
2011-12-21,15296776800.0,18974000000.0,0.8061967323706124
2011-12-22,15369734400.0,18974000000.0,0.8100418678191209
2011-12-23,15491330400.0,18974000000.0,0.8164504268999684
2011-12-27,15442692000.0,18974000000.0,0.8138870032676294
2011-12-28,15219765999.999998,18974000000.0,0.8021379782860756
2011-12-29,15369734400.0,18974000000.0,0.8100418678191209
2011-12-30,15260298000.0,18974000000.0,0.8042741646463581
2012-01-03,15289516800.0,18974000000.0,0.8058141035100664
2012-01-04,15102720000.0,18974000000.0,0.795969221039317
2012-01-05,15122591999.999998,18974000000.0,0.797016548961737
2012-01-06,14991436800.0,18974000000.0,0.7901041846737641
2012-01-09,15039129600.000002,18974000000.0,0.7926177716875725
2012-01-10,15293491199.999998,18974000000.0,0.8060235690945503
2012-01-11,15237849600.000002,18974000000.0,0.8030910509117741
2012-01-12,15309388800.000002,18974000000.0,0.8068614314324867
2012-01-13,15194131199.999998,18974000000.0,0.8007869294824496
