date,close price,SYF_SHE,SYF_TA,SYF_TL,market cap,PB Ratio
2014-09-19,25.41,6393000000.0,63175000000.0,56782000000.0,18574710000.0,2.905476302205537
2014-09-22,24.84,6393000000.0,63175000000.0,56782000000.0,18158040000.0,2.84030032848428
2014-09-23,24.58,6393000000.0,63175000000.0,56782000000.0,17967980000.0,2.8105709369623026
2014-09-24,24.92,6393000000.0,63175000000.0,56782000000.0,18216520000.0,2.849447833567965
2014-09-25,24.63,6393000000.0,63175000000.0,56782000000.0,18004530000.0,2.8162881276396057
2014-09-26,24.77,6393000000.0,63175000000.0,56782000000.0,18106870000.0,2.832296261536055
2014-09-29,24.7,6393000000.0,63175000000.0,56782000000.0,18055700000.0,2.8242921945878305
2014-09-30,24.55,6393000000.0,63175000000.0,56782000000.0,17946050000.0,2.8071406225559206
2014-10-01,24.22,6393000000.0,63175000000.0,56782000000.0,18349072000.0,2.8701817613014233
2014-10-02,24.58,6393000000.0,63175000000.0,56782000000.0,18621808000.0,2.912843422493352
2014-10-03,24.83,6393000000.0,63175000000.0,56782000000.0,18811208000.0,2.942469576098858
2014-10-06,25.0,6393000000.0,63175000000.0,56782000000.0,18940000000.0,2.9626153605506023
2014-10-07,24.85,6393000000.0,63175000000.0,56782000000.0,18826360000.0,2.944839668387299
2014-10-08,25.02,6393000000.0,63175000000.0,56782000000.0,18955152000.0,2.9649854528390427
2014-10-09,24.55,6393000000.0,63175000000.0,56782000000.0,18599080000.0,2.9092882840606915
2014-10-10,24.2,6393000000.0,63175000000.0,56782000000.0,18333920000.0,2.867811669012983
2014-10-13,24.46,6393000000.0,63175000000.0,56782000000.0,18530896000.0,2.8986228687627094
2014-10-14,24.85,6393000000.0,63175000000.0,56782000000.0,18826360000.0,2.944839668387299
2014-10-15,24.52,6393000000.0,63175000000.0,56782000000.0,18576352000.0,2.9057331456280306
2014-10-16,24.6,6393000000.0,63175000000.0,56782000000.0,18636960000.0,2.915213514781793
2014-10-17,24.78,6393000000.0,63175000000.0,56782000000.0,18773328000.0,2.936544345377757
2014-10-20,24.71,6393000000.0,63175000000.0,56782000000.0,18720296000.0,2.9282490223682154
2014-10-21,25.17,6393000000.0,63175000000.0,56782000000.0,19068792000.0,2.982761145002346
2014-10-22,25.38,6393000000.0,63175000000.0,56782000000.0,19227888000.0,3.0076471140309713
2014-10-23,25.81,6393000000.0,63175000000.0,56782000000.0,19553656000.0,3.0586040982324416
2014-10-24,26.11,6393000000.0,63175000000.0,56782000000.0,19780936000.0,3.094155482559049
2014-10-27,26.53,6393000000.0,63175000000.0,56782000000.0,20099128000.0,3.1439274206162993
2014-10-28,26.85,6393000000.0,63175000000.0,56782000000.0,20341560000.0,3.181848897231347
2014-10-29,27.0,6393000000.0,63175000000.0,56782000000.0,20455200000.0,3.1996245893946504
2014-10-30,26.79,6393000000.0,63175000000.0,56782000000.0,20296104000.0,3.1747386203660253
2014-10-31,27.02,9941000000.0,73469000000.0,63528000000.0,20470352000.0,2.0591843878885423
2014-11-03,27.34,9941000000.0,73469000000.0,63528000000.0,20712784000.0,2.083571471682929
2014-11-04,27.01,9941000000.0,73469000000.0,63528000000.0,20462776000.0,2.058422291519968
2014-11-05,27.47,9941000000.0,73469000000.0,63528000000.0,20811272000.0,2.093478724474399
2014-11-06,27.58,9941000000.0,73469000000.0,63528000000.0,20894608000.0,2.1018617845287193
2014-11-07,28.15,9941000000.0,73469000000.0,63528000000.0,21326440000.0,2.145301277537471
2014-11-10,28.77,9941000000.0,73469000000.0,63528000000.0,21796152000.0,2.1925512523890958
2014-11-11,29.11,9941000000.0,73469000000.0,63528000000.0,22053736000.0,2.218462528920632
2014-11-12,29.03,9941000000.0,73469000000.0,63528000000.0,21993128000.0,2.212365757972035
2014-11-13,28.99,9941000000.0,73469000000.0,63528000000.0,21962824000.0,2.2093173724977366
2014-11-14,29.05,9941000000.0,73469000000.0,63528000000.0,22008280000.0,2.2138899507091843
2014-11-17,29.13,9941000000.0,73469000000.0,63528000000.0,22068888000.0,2.219986721657781
2014-11-18,28.95,9941000000.0,73469000000.0,63528000000.0,21932520000.0,2.206268987023438
2014-11-19,28.94,9941000000.0,73469000000.0,63528000000.0,21924944000.0,2.205506890654864
2014-11-20,29.24,9941000000.0,73469000000.0,63528000000.0,22152224000.0,2.2283697817121015
2014-11-21,29.17,9941000000.0,73469000000.0,63528000000.0,22099192000.0,2.223035107132079
2014-11-24,28.97,9941000000.0,73469000000.0,63528000000.0,21947672000.0,2.2077931797605874
2014-11-25,28.66,9941000000.0,73469000000.0,63528000000.0,21712816000.0,2.1841681923347753
2014-11-26,28.8,9941000000.0,73469000000.0,63528000000.0,21818880000.0,2.1948375414948194
2014-11-28,29.01,9941000000.0,73469000000.0,63528000000.0,21977976000.0,2.210841565234886
2014-12-01,28.88,9941000000.0,73469000000.0,63528000000.0,21879488000.0,2.200934312443416
2014-12-02,29.05,9941000000.0,73469000000.0,63528000000.0,22008280000.0,2.2138899507091843
2014-12-03,29.0,9941000000.0,73469000000.0,63528000000.0,21970400000.0,2.210079468866311
2014-12-04,29.15,9941000000.0,73469000000.0,63528000000.0,22084040000.0,2.22151091439493
2014-12-05,29.25,9941000000.0,73469000000.0,63528000000.0,22159800000.0,2.229131878080676
2014-12-08,29.51,9941000000.0,73469000000.0,63528000000.0,22356776000.0,2.248946383663615
2014-12-09,29.52,9941000000.0,73469000000.0,63528000000.0,22364352000.0,2.24970848003219
2014-12-10,29.65,9941000000.0,73469000000.0,63528000000.0,22462840000.0,2.2596157328236597
2014-12-11,29.52,9941000000.0,73469000000.0,63528000000.0,22364352000.0,2.24970848003219
2014-12-12,29.0,9941000000.0,73469000000.0,63528000000.0,21970400000.0,2.210079468866311
2014-12-15,28.63,9941000000.0,73469000000.0,63528000000.0,21690088000.0,2.1818819032290513
2014-12-16,28.44,9941000000.0,73469000000.0,63528000000.0,21546144000.0,2.167402072226134
2014-12-17,28.9,9941000000.0,73469000000.0,63528000000.0,21894640000.0,2.2024585051805654
2014-12-18,29.75,9941000000.0,73469000000.0,63528000000.0,22538600000.0,2.2672366965094053
2014-12-19,30.0,9941000000.0,73469000000.0,63528000000.0,22728000000.0,2.28628910572377
2014-12-22,29.85,9941000000.0,73469000000.0,63528000000.0,22614360000.0,2.2748576601951513
2014-12-23,30.0,9941000000.0,73469000000.0,63528000000.0,22728000000.0,2.28628910572377
2014-12-24,30.11,9941000000.0,73469000000.0,63528000000.0,22811336000.0,2.2946721657780906
2014-12-26,30.5,9941000000.0,73469000000.0,63528000000.0,23106800000.0,2.3243939241524996
2014-12-29,30.46,9941000000.0,73469000000.0,63528000000.0,23076496000.0,2.3213455386782016
2014-12-30,30.0,9941000000.0,73469000000.0,63528000000.0,22728000000.0,2.28628910572377
2014-12-31,29.75,9941000000.0,73469000000.0,63528000000.0,22538600000.0,2.2672366965094053
2015-01-02,29.48,9941000000.0,73469000000.0,63528000000.0,24615800000.0,2.476189518157127
2015-01-05,29.25,9941000000.0,73469000000.0,63528000000.0,24423750000.0,2.456870536163364
2015-01-06,28.85,9941000000.0,73469000000.0,63528000000.0,24089750000.0,2.423272306608993
2015-01-07,29.2,9941000000.0,73469000000.0,63528000000.0,24382000000.0,2.4526707574690674
2015-01-08,29.98,9941000000.0,73469000000.0,63528000000.0,25033300000.0,2.5181873051000907
2015-01-09,29.7,9941000000.0,73469000000.0,63528000000.0,24799500000.0,2.494668544412031
2015-01-12,29.53,9941000000.0,73469000000.0,63528000000.0,24657550000.0,2.4803892968514236
2015-01-13,29.71,9941000000.0,73469000000.0,63528000000.0,24807850000.0,2.49550850015089
2015-01-14,29.15,9941000000.0,73469000000.0,63528000000.0,24340250000.0,2.448470978774771
2015-01-15,28.52,9941000000.0,73469000000.0,63528000000.0,23814200000.0,2.3955537672266374
2015-01-16,28.99,9941000000.0,73469000000.0,63528000000.0,24206650000.0,2.435031686953023
2015-01-20,29.1,9941000000.0,73469000000.0,63528000000.0,24298500000.0,2.444271200080475
2015-01-21,29.18,9941000000.0,73469000000.0,63528000000.0,24365300000.0,2.450990845991349
2015-01-22,29.05,9941000000.0,73469000000.0,63528000000.0,24256750000.0,2.4400714213861785
2015-01-23,30.97,9941000000.0,73469000000.0,63528000000.0,25859950000.0,2.601342923247158
2015-01-26,31.33,9941000000.0,73469000000.0,63528000000.0,26160550000.0,2.631581329846092
2015-01-27,31.32,9941000000.0,73469000000.0,63528000000.0,26152200000.0,2.6307413741072327
2015-01-28,31.25,9941000000.0,73469000000.0,63528000000.0,26093750000.0,2.624861683935218
2015-01-29,31.23,9941000000.0,73469000000.0,63528000000.0,26077050000.0,2.623181772457499
2015-01-30,30.86,9941000000.0,73469000000.0,63528000000.0,25768100000.0,2.5921034101197065
2015-02-02,31.16,9941000000.0,73469000000.0,63528000000.0,26018600000.0,2.617302082285484
2015-02-03,31.13,9941000000.0,73469000000.0,63528000000.0,25993550000.0,2.6147822150689066
2015-02-04,31.25,9941000000.0,73469000000.0,63528000000.0,26093750000.0,2.624861683935218
2015-02-05,32.0,9941000000.0,73469000000.0,63528000000.0,26720000000.0,2.687858364349663
2015-02-06,32.14,9941000000.0,73469000000.0,63528000000.0,26836900000.0,2.699617744693693
2015-02-09,32.4,9941000000.0,73469000000.0,63528000000.0,27054000000.0,2.721456593904034
2015-02-10,33.11,9941000000.0,73469000000.0,63528000000.0,27646850000.0,2.781093451363042
2015-02-11,33.55,9941000000.0,73469000000.0,63528000000.0,28014249999.999996,2.8180515038728493
2015-02-12,33.61,9941000000.0,73469000000.0,63528000000.0,28064350000.0,2.8230912383060054
2015-02-13,32.8,9941000000.0,73469000000.0,63528000000.0,27387999999.999996,2.755054823458404
2015-02-17,31.92,9941000000.0,73469000000.0,63528000000.0,26653200000.0,2.6811387184387887
2015-02-18,31.91,9941000000.0,73469000000.0,63528000000.0,26644850000.0,2.6802987626999295
2015-02-19,31.88,9941000000.0,73469000000.0,63528000000.0,26619800000.0,2.677778895483352
2015-02-20,32.59,9941000000.0,73469000000.0,63528000000.0,27212650000.000004,2.7374157529423604
2015-02-23,32.62,10478000000.0,75707000000.0,65229000000.0,27237699999.999996,2.5995132658904367
2015-02-24,32.36,10478000000.0,75707000000.0,65229000000.0,27020600000.0,2.5787936629127697
2015-02-25,32.29,10478000000.0,75707000000.0,65229000000.0,26962150000.0,2.573215308264936
2015-02-26,32.45,10478000000.0,75707000000.0,65229000000.0,27095750000.000004,2.5859658331742703
2015-02-27,31.95,10478000000.0,75707000000.0,65229000000.0,26678250000.0,2.546120442832602
2015-03-02,31.96,10478000000.0,75707000000.0,65229000000.0,26686600000.0,2.546917350639435
2015-03-03,32.14,10478000000.0,75707000000.0,65229000000.0,26836900000.0,2.5612616911624357
2015-03-04,31.89,10478000000.0,75707000000.0,65229000000.0,26628150000.0,2.5413389959916013
2015-03-05,31.96,10478000000.0,75707000000.0,65229000000.0,26686600000.0,2.546917350639435
2015-03-06,31.2,10478000000.0,75707000000.0,65229000000.0,26052000000.0,2.4863523573200994
2015-03-09,31.98,10478000000.0,75707000000.0,65229000000.0,26703300000.0,2.548511166253102
2015-03-10,31.1,10478000000.0,75707000000.0,65229000000.0,25968500000.0,2.4783832792517657
2015-03-11,31.55,10478000000.0,75707000000.0,65229000000.0,26344250000.0,2.514244130559267
2015-03-12,31.89,10478000000.0,75707000000.0,65229000000.0,26628150000.0,2.5413389959916013
2015-03-13,31.82,10478000000.0,75707000000.0,65229000000.0,26569700000.0,2.535760641343768
2015-03-16,31.95,10478000000.0,75707000000.0,65229000000.0,26678250000.0,2.546120442832602
2015-03-17,32.23,10478000000.0,75707000000.0,65229000000.0,26912049999.999996,2.5684338614239355
2015-03-18,31.92,10478000000.0,75707000000.0,65229000000.0,26653200000.0,2.5437297194121014
2015-03-19,32.37,10478000000.0,75707000000.0,65229000000.0,27028949999.999996,2.5795905707196027
2015-03-20,32.25,10478000000.0,75707000000.0,65229000000.0,26928750000.0,2.5700276770376025
2015-03-23,31.78,10478000000.0,75707000000.0,65229000000.0,26536300000.0,2.5325730101164345
2015-03-24,31.65,10478000000.0,75707000000.0,65229000000.0,26427750000.0,2.522213208627601
2015-03-25,30.92,10478000000.0,75707000000.0,65229000000.0,25818200000.0,2.464038938728765
2015-03-26,30.61,10478000000.0,75707000000.0,65229000000.0,25559350000.0,2.4393347967169308
2015-03-27,30.06,10478000000.0,75707000000.0,65229000000.0,25100100000.0,2.3955048673410957
2015-03-30,30.29,10478000000.0,75707000000.0,65229000000.0,25292150000.0,2.413833746898263
2015-03-31,30.35,10478000000.0,75707000000.0,65229000000.0,25342250000.0,2.4186151937392633
2015-04-01,30.41,10478000000.0,75707000000.0,65229000000.0,25392350000.0,2.4233966405802634
2015-04-02,30.61,10478000000.0,75707000000.0,65229000000.0,25559350000.0,2.4393347967169308
2015-04-06,29.84,10478000000.0,75707000000.0,65229000000.0,24916400000.0,2.3779728955907617
2015-04-07,29.76,10478000000.0,75707000000.0,65229000000.0,24849600000.0,2.3715976331360946
2015-04-08,29.97,10478000000.0,75707000000.0,65229000000.0,25024950000.0,2.3883326970795955
2015-04-09,30.14,10478000000.0,75707000000.0,65229000000.0,25166900000.0,2.4018801297957624
2015-04-10,30.59,10478000000.0,75707000000.0,65229000000.0,25542650000.0,2.4377409811032638
2015-04-13,30.64,10478000000.0,75707000000.0,65229000000.0,25584400000.0,2.441725520137431
2015-04-14,30.52,10478000000.0,75707000000.0,65229000000.0,25484200000.0,2.4321626264554306
2015-04-15,30.68,10478000000.0,75707000000.0,65229000000.0,25617800000.0,2.4449131513647644
2015-04-16,30.77,10478000000.0,75707000000.0,65229000000.0,25692950000.0,2.4520853216262646
2015-04-17,30.52,10478000000.0,75707000000.0,65229000000.0,25484200000.0,2.4321626264554306
2015-04-20,30.9,10478000000.0,75707000000.0,65229000000.0,25801500000.0,2.4624451231150983
2015-04-21,31.2,10478000000.0,75707000000.0,65229000000.0,26052000000.0,2.4863523573200994
2015-04-22,31.04,10478000000.0,75707000000.0,65229000000.0,25918400000.0,2.4736018324107656
2015-04-23,30.96,10478000000.0,75707000000.0,65229000000.0,25851600000.0,2.4672265699560985
2015-04-24,30.82,10478000000.0,75707000000.0,65229000000.0,25734700000.0,2.456069860660431
2015-04-27,30.62,10478000000.0,75707000000.0,65229000000.0,25567700000.0,2.4401317045237643
2015-04-28,30.66,10478000000.0,75707000000.0,65229000000.0,25601100000.0,2.4433193357510974
2015-04-29,30.74,10478000000.0,75707000000.0,65229000000.0,25667900000.0,2.4496945982057645
2015-04-30,31.15,10478000000.0,75707000000.0,65229000000.0,26010250000.0,2.4823678182859323
2015-05-01,31.52,11036000000.0,72721000000.0,61685000000.0,26319200000.0,2.384849583182312
2015-05-04,31.71,11036000000.0,72721000000.0,61685000000.0,26477850000.0,2.399225262776368
2015-05-05,31.94,11036000000.0,72721000000.0,61685000000.0,26669900000.0,2.4166274012323306
2015-05-06,32.09,11036000000.0,72721000000.0,61685000000.0,26795150000.000004,2.42797662196448
2015-05-07,32.65,11036000000.0,72721000000.0,61685000000.0,27262750000.0,2.4703470460311707
2015-05-08,33.2,11036000000.0,72721000000.0,61685000000.0,27722000000.000004,2.511960855382385
2015-05-11,32.89,11036000000.0,72721000000.0,61685000000.0,27463150000.0,2.48850579920261
2015-05-12,33.12,11036000000.0,72721000000.0,61685000000.0,27655199999.999996,2.505907937658572
2015-05-13,32.9,11036000000.0,72721000000.0,61685000000.0,27471500000.0,2.489262413918086
2015-05-14,32.77,11036000000.0,72721000000.0,61685000000.0,27362950000.000004,2.4794264226168905
2015-05-15,31.81,11036000000.0,72721000000.0,61685000000.0,26561350000.0,2.4067914099311345
2015-05-18,31.84,11036000000.0,72721000000.0,61685000000.0,26586400000.0,2.409061254077564
2015-05-19,32.06,11036000000.0,72721000000.0,61685000000.0,26770100000.0,2.42570677781805
2015-05-20,32.65,11036000000.0,72721000000.0,61685000000.0,27262750000.0,2.4703470460311707
2015-05-21,32.47,11036000000.0,72721000000.0,61685000000.0,27112450000.0,2.4567279811525915
2015-05-22,32.5,11036000000.0,72721000000.0,61685000000.0,27137500000.0,2.4589978252990212
2015-05-26,32.12,11036000000.0,72721000000.0,61685000000.0,26820199999.999996,2.4302464661109093
2015-05-27,32.46,11036000000.0,72721000000.0,61685000000.0,27104100000.0,2.4559713664371148
2015-05-28,32.53,11036000000.0,72721000000.0,61685000000.0,27162550000.0,2.4612676694454514
2015-05-29,32.29,11036000000.0,72721000000.0,61685000000.0,26962150000.0,2.4431089162740123
2015-06-01,32.41,11036000000.0,72721000000.0,61685000000.0,27062349999.999996,2.4521882928597316
2015-06-02,32.65,11036000000.0,72721000000.0,61685000000.0,27262750000.0,2.4703470460311707
2015-06-03,33.18,11036000000.0,72721000000.0,61685000000.0,27705300000.0,2.5104476259514317
2015-06-04,32.75,11036000000.0,72721000000.0,61685000000.0,27346250000.0,2.477913193185937
2015-06-05,32.8,11036000000.0,72721000000.0,61685000000.0,27387999999.999996,2.48169626676332
2015-06-08,32.65,11036000000.0,72721000000.0,61685000000.0,27262750000.0,2.4703470460311707
2015-06-09,32.86,11036000000.0,72721000000.0,61685000000.0,27438100000.0,2.4862359550561797
2015-06-10,33.3,11036000000.0,72721000000.0,61685000000.0,27805499999.999996,2.519527002537151
2015-06-11,33.22,11036000000.0,72721000000.0,61685000000.0,27738700000.0,2.513474084813338
2015-06-12,33.12,11036000000.0,72721000000.0,61685000000.0,27655199999.999996,2.505907937658572
2015-06-15,32.97,11036000000.0,72721000000.0,61685000000.0,27529950000.0,2.4945587169264227
2015-06-16,32.5,11036000000.0,72721000000.0,61685000000.0,27137500000.0,2.4589978252990212
2015-06-17,32.75,11036000000.0,72721000000.0,61685000000.0,27346250000.0,2.477913193185937
2015-06-18,32.82,11036000000.0,72721000000.0,61685000000.0,27404700000.0,2.4832094961942732
2015-06-19,32.92,11036000000.0,72721000000.0,61685000000.0,27488200000.0,2.4907756433490396
2015-06-22,32.91,11036000000.0,72721000000.0,61685000000.0,27479849999.999996,2.4900190286335624
2015-06-23,32.99,11036000000.0,72721000000.0,61685000000.0,27546650000.0,2.4960719463573757
2015-06-24,32.76,11036000000.0,72721000000.0,61685000000.0,27354600000.0,2.4786698079014133
2015-06-25,32.81,11036000000.0,72721000000.0,61685000000.0,27396350000.0,2.4824528814787965
2015-06-26,32.7,11036000000.0,72721000000.0,61685000000.0,27304500000.000004,2.4741301196085543
2015-06-29,32.23,11036000000.0,72721000000.0,61685000000.0,26912049999.999996,2.4385692279811524
2015-06-30,32.93,11036000000.0,72721000000.0,61685000000.0,27496550000.0,2.4915322580645163
2015-07-01,33.32,11036000000.0,72721000000.0,61685000000.0,27822200000.0,2.5210402319681045
2015-07-02,33.14,11036000000.0,72721000000.0,61685000000.0,27671900000.0,2.5074211670895252
2015-07-06,32.5,11036000000.0,72721000000.0,61685000000.0,27137500000.0,2.4589978252990212
2015-07-07,32.5,11036000000.0,72721000000.0,61685000000.0,27137500000.0,2.4589978252990212
2015-07-08,32.01,11036000000.0,72721000000.0,61685000000.0,26728350000.0,2.4219237042406667
2015-07-09,32.6,11036000000.0,72721000000.0,61685000000.0,27221000000.0,2.4665639724537876
2015-07-10,33.07,11036000000.0,72721000000.0,61685000000.0,27613450000.0,2.5021248640811886
2015-07-13,33.35,11036000000.0,72721000000.0,61685000000.0,27847250000.0,2.523310076114534
2015-07-14,33.77,11036000000.0,72721000000.0,61685000000.0,28197950000.000004,2.5550878941645525
2015-07-15,34.14,11036000000.0,72721000000.0,61685000000.0,28506900000.0,2.5830826386371872
2015-07-16,34.13,11036000000.0,72721000000.0,61685000000.0,28498550000.000004,2.582326023921711
2015-07-17,35.08,11036000000.0,72721000000.0,61685000000.0,29291800000.0,2.65420442189199
2015-07-20,35.99,11036000000.0,72721000000.0,61685000000.0,30051650000.0,2.7230563610003626
2015-07-21,35.61,11036000000.0,72721000000.0,61685000000.0,29734350000.0,2.6943050018122507
2015-07-22,35.68,11036000000.0,72721000000.0,61685000000.0,29792800000.0,2.6996013048205874
2015-07-23,35.63,11036000000.0,72721000000.0,61685000000.0,29751050000.000004,2.695818231243204
2015-07-24,34.68,11036000000.0,72721000000.0,61685000000.0,28957800000.0,2.623939833272925
2015-07-27,34.62,11036000000.0,72721000000.0,61685000000.0,28907699999.999996,2.619400144980065
2015-07-28,34.23,11036000000.0,72721000000.0,61685000000.0,28582049999.999996,2.589892171076477
2015-07-29,34.48,11036000000.0,72721000000.0,61685000000.0,28790799999.999996,2.6088075389633922
2015-07-30,34.6,11036000000.0,72721000000.0,61685000000.0,28891000000.0,2.617886915549112
2015-07-31,34.36,11578000000.0,75750000000.0,64172000000.0,28690600000.0,2.478027293142166
2015-08-03,34.36,11578000000.0,75750000000.0,64172000000.0,28690600000.0,2.478027293142166
2015-08-04,34.41,11578000000.0,75750000000.0,64172000000.0,28732349999.999996,2.4816332699948176
2015-08-05,34.56,11578000000.0,75750000000.0,64172000000.0,28857600000.0,2.4924512005527726
2015-08-06,34.13,11578000000.0,75750000000.0,64172000000.0,28498550000.000004,2.4614397996199693
2015-08-07,33.98,11578000000.0,75750000000.0,64172000000.0,28373299999.999996,2.450621869062014
2015-08-10,34.62,11578000000.0,75750000000.0,64172000000.0,28907699999.999996,2.496778372775954
2015-08-11,34.67,11578000000.0,75750000000.0,64172000000.0,28949450000.0,2.500384349628606
2015-08-12,34.96,11578000000.0,75750000000.0,64172000000.0,29191600000.0,2.521299015373985
2015-08-13,35.16,11578000000.0,75750000000.0,64172000000.0,29358599999.999996,2.535722922784591
2015-08-14,35.14,11578000000.0,75750000000.0,64172000000.0,29341900000.0,2.534280532043531
2015-08-17,35.32,11578000000.0,75750000000.0,64172000000.0,29492200000.0,2.5472620487130766
2015-08-18,35.14,11578000000.0,75750000000.0,64172000000.0,29341900000.0,2.534280532043531
2015-08-19,34.96,11578000000.0,75750000000.0,64172000000.0,29191600000.0,2.521299015373985
2015-08-20,34.36,11578000000.0,75750000000.0,64172000000.0,28690600000.0,2.478027293142166
2015-08-21,33.72,11578000000.0,75750000000.0,64172000000.0,28156200000.0,2.431870789428226
2015-08-24,33.15,11578000000.0,75750000000.0,64172000000.0,27680250000.0,2.390762653307998
2015-08-25,32.99,11578000000.0,75750000000.0,64172000000.0,27546650000.0,2.379223527379513
2015-08-26,32.67,11578000000.0,75750000000.0,64172000000.0,27279450000.0,2.3561452755225427
2015-08-27,32.33,11578000000.0,75750000000.0,64172000000.0,26995550000.0,2.331624632924512
2015-08-28,32.65,11578000000.0,75750000000.0,64172000000.0,27262750000.0,2.354702884781482
2015-08-31,32.95,11578000000.0,75750000000.0,64172000000.0,27513250000.000004,2.376338745897392
2015-09-01,31.71,11578000000.0,75750000000.0,64172000000.0,26477850000.0,2.286910519951632
2015-09-02,31.79,11578000000.0,75750000000.0,64172000000.0,26544650000.0,2.292680082915875
2015-09-03,32.19,11578000000.0,75750000000.0,64172000000.0,26878650000.0,2.3215278977370875
2015-09-04,31.6,11578000000.0,75750000000.0,64172000000.0,26386000000.0,2.2789773708757988
2015-09-08,32.28,11578000000.0,75750000000.0,64172000000.0,26953800000.0,2.3280186560718605
2015-09-09,32.13,11578000000.0,75750000000.0,64172000000.0,26828550000.000004,2.317200725513906
2015-09-10,32.09,11578000000.0,75750000000.0,64172000000.0,26795150000.000004,2.314315944031785
2015-09-11,31.33,11578000000.0,75750000000.0,64172000000.0,26160550000.0,2.2595050958714804
2015-09-14,31.17,11578000000.0,75750000000.0,64172000000.0,26026950000.0,2.2479659699429955
2015-09-15,31.12,11578000000.0,75750000000.0,64172000000.0,25985200000.0,2.244359993090344
2015-09-16,30.88,11578000000.0,75750000000.0,64172000000.0,25784800000.0,2.2270513041976163
2015-09-17,30.77,11578000000.0,75750000000.0,64172000000.0,25692950000.0,2.219118155121783
2015-09-18,30.56,11578000000.0,75750000000.0,64172000000.0,25517600000.0,2.203973052340646
2015-09-21,30.87,11578000000.0,75750000000.0,64172000000.0,25776450000.0,2.226330108827086
2015-09-22,30.58,11578000000.0,75750000000.0,64172000000.0,25534300000.0,2.205415443081707
2015-09-23,31.06,11578000000.0,75750000000.0,64172000000.0,25935100000.0,2.240032820867162
2015-09-24,30.83,11578000000.0,75750000000.0,64172000000.0,25743050000.0,2.223445327344965
2015-09-25,31.03,11578000000.0,75750000000.0,64172000000.0,25910050000.0,2.237869234755571
2015-09-28,31.16,11578000000.0,75750000000.0,64172000000.0,26018600000.0,2.247244774572465
2015-09-29,31.04,11578000000.0,75750000000.0,64172000000.0,25918400000.0,2.2385904301261013
2015-09-30,31.3,11578000000.0,75750000000.0,64172000000.0,26135500000.0,2.2573415097598892
2015-10-01,31.38,11578000000.0,75750000000.0,64172000000.0,26217990000.0,2.2644662290551043
2015-10-02,31.82,11578000000.0,75750000000.0,64172000000.0,26585610000.0,2.2962178269131113
2015-10-05,33.31,11578000000.0,75750000000.0,64172000000.0,27830505000.0,2.403740283295906
2015-10-06,32.8,11578000000.0,75750000000.0,64172000000.0,27404399999.999996,2.36693729486958
2015-10-07,32.13,11578000000.0,75750000000.0,64172000000.0,26844615000.000004,2.318588270858525
2015-10-08,32.36,11578000000.0,75750000000.0,64172000000.0,27036780000.0,2.335185697011574
2015-10-09,32.39,11578000000.0,75750000000.0,64172000000.0,27061845000.0,2.3373505786837105
2015-10-12,32.34,11578000000.0,75750000000.0,64172000000.0,27020070000.000004,2.3337424425634827
2015-10-13,31.82,11578000000.0,75750000000.0,64172000000.0,26585610000.0,2.2962178269131113
2015-10-14,31.53,11578000000.0,75750000000.0,64172000000.0,26343315000.0,2.2752906374157886
