date,close price,QRVO_SHE,QRVO_TA,QRVO_TL,market cap,PB Ratio
2015-06-16,84.75,6173160000.0,6892379000.0,719219000.0,13090569750.0,2.1205621999105806
2015-06-17,84.56,6173160000.0,6892379000.0,719219000.0,13061222160.0,2.1158081371615185
2015-06-18,84.65,6173160000.0,6892379000.0,719219000.0,13075123650.0,2.1180600616216005
2015-06-19,85.25,6173160000.0,6892379000.0,719219000.0,13167800250.0,2.133072891355481
2015-06-22,87.81,6173160000.0,6892379000.0,719219000.0,13563220410.0,2.1971276315533697
2015-06-23,85.31,6173160000.0,6892379000.0,719219000.0,13177067910.0,2.134574174328869
2015-06-24,84.59,6173160000.0,6892379000.0,719219000.0,13065855990.0,2.1165587786482125
2015-06-25,84.98,6173160000.0,6892379000.0,719219000.0,13126095780.0,2.1263171179752347
2015-06-26,80.41,6173160000.0,6892379000.0,719219000.0,12420209010.0,2.011969398168847
2015-06-29,79.06,6173160000.0,6892379000.0,719219000.0,12061551720.0,1.9538699337130416
2015-06-30,80.27,6173160000.0,6892379000.0,719219000.0,12246151740.0,1.9837735843555002
2015-07-01,80.36,6173160000.0,6892379000.0,719219000.0,12259882320.0,1.9859978228330386
2015-07-02,81.36,6173160000.0,6892379000.0,719219000.0,12412444320.0,2.0107115836945746
2015-07-06,79.99,6173160000.0,6892379000.0,719219000.0,12203434380.0,1.9768537313142702
2015-07-07,79.95,6173160000.0,6892379000.0,719219000.0,12197331900.0,1.9758651808798087
2015-07-08,74.68,6173160000.0,6892379000.0,719219000.0,11393330160.000002,1.845623661139514
2015-07-09,74.63,6173160000.0,6892379000.0,719219000.0,11385702060.0,1.8443879730964368
2015-07-10,76.16,6173160000.0,6892379000.0,719219000.0,11619121920.0,1.8822000272145871
2015-07-13,76.61,6173160000.0,6892379000.0,719219000.0,11687774820.0,1.8933212196022782
2015-07-14,77.96,6173160000.0,6892379000.0,719219000.0,11893733519.999998,1.9266847967653515
2015-07-15,77.88,6173160000.0,6892379000.0,719219000.0,11881528560.0,1.924707695896429
2015-07-16,80.24,6173160000.0,6892379000.0,719219000.0,12241574880.0,1.9830321715296542
2015-07-17,78.86,6173160000.0,6892379000.0,719219000.0,12031039320.0,1.9489271815407343
2015-07-20,76.7,6173160000.0,6892379000.0,719219000.0,11701505400.0,1.8955454580798166
2015-07-21,77.45,6173160000.0,6892379000.0,719219000.0,11815926900.0,1.9140807787259686
2015-07-22,74.17,6173160000.0,6892379000.0,719219000.0,11315523540.0,1.8330196431001302
2015-07-23,75.24,6173160000.0,6892379000.0,719219000.0,11478764880.0,1.8594633672219738
2015-07-24,72.28,6173160000.0,6892379000.0,719219000.0,11027181360.0,1.786310635071827
2015-07-27,69.94,6173160000.0,6892379000.0,719219000.0,10670186280.0,1.7284804346558327
2015-07-28,70.75,6173160000.0,6892379000.0,719219000.0,10793761500.0,1.7484985809536768
2015-07-29,70.47,6173160000.0,6892379000.0,719219000.0,10751044140.0,1.7415787279124468
2015-07-30,60.49,6173160000.0,6892379000.0,719219000.0,9228475380.0,1.494935394514317
2015-07-31,57.95,6173160000.0,6892379000.0,719219000.0,8840967900.0,1.4321624419260153
2015-08-03,57.52,6173160000.0,6892379000.0,719219000.0,8775366240.0,1.4215355247555548
2015-08-04,55.06,6173160000.0,6892379000.0,719219000.0,8400063720.0,1.360739673036176
2015-08-05,54.83,6178191000.0,6909870000.0,731679000.0,8364974460.0,1.3539520646092036
2015-08-06,51.83,6178191000.0,6909870000.0,731679000.0,7907288460.0,1.2798711564598764
2015-08-07,52.2,6178191000.0,6909870000.0,731679000.0,7963736400.0,1.2890078017982933
2015-08-10,54.53,6178191000.0,6909870000.0,731679000.0,8319205860.0,1.3465439737942708
2015-08-11,53.86,6178191000.0,6909870000.0,731679000.0,8216989320.0,1.329999237640921
2015-08-12,56.96,6178191000.0,6909870000.0,731679000.0,8689931520.0,1.4065495093952258
2015-08-13,58.32,6178191000.0,6909870000.0,731679000.0,8897415840.0,1.4401328544229208
2015-08-14,58.24,6178191000.0,6909870000.0,731679000.0,8885210880.0,1.4381573635389389
2015-08-17,58.28,6178191000.0,6909870000.0,731679000.0,8891313360.0,1.43914510898093
2015-08-18,55.93,6178191000.0,6909870000.0,731679000.0,8532792660.0,1.381115064263957
2015-08-19,55.59,6178191000.0,6909870000.0,731679000.0,8480921580.000001,1.3727192280070333
2015-08-20,52.36,6178191000.0,6909870000.0,731679000.0,7988146320.0,1.2929587835662575
2015-08-21,49.99,6178191000.0,6909870000.0,731679000.0,7626574380.0,1.234434866128289
2015-08-24,48.5,6178191000.0,6909870000.0,731679000.0,7399257000.0,1.197641348414123
2015-08-25,49.81,6178191000.0,6909870000.0,731679000.0,7599113220.0,1.2299900116393294
2015-08-26,52.75,6178191000.0,6909870000.0,731679000.0,8047645500.0,1.30258930162567
2015-08-27,54.74,6178191000.0,6909870000.0,731679000.0,8351243880.0,1.3517296373647238
2015-08-28,55.79,6178191000.0,6909870000.0,731679000.0,8511433980.0,1.3776579552169883
2015-08-31,55.51,6178191000.0,6909870000.0,731679000.0,8468716620.0,1.370743737123051
2015-09-01,53.45,6178191000.0,6909870000.0,731679000.0,8154438900.0,1.319874846860513
2015-09-02,54.82,6178191000.0,6909870000.0,731679000.0,8363448840.0,1.3537051282487058
2015-09-03,56.57,6178191000.0,6909870000.0,731679000.0,8630432340.0,1.3969189913358133
2015-09-04,55.79,6178191000.0,6909870000.0,731679000.0,8511433980.0,1.3776579552169883
2015-09-08,58.19,6178191000.0,6909870000.0,731679000.0,8877582780.0,1.43692268173645
2015-09-09,56.55,6178191000.0,6909870000.0,731679000.0,8627381100.0,1.3964251186148178
2015-09-10,53.98,6178191000.0,6909870000.0,731679000.0,8235296759.999999,1.332962473966894
2015-09-11,53.52,6178191000.0,6909870000.0,731679000.0,8165118240.000001,1.3216034013839975
2015-09-14,53.49,6178191000.0,6909870000.0,731679000.0,8160541380.0,1.3208625923025041
2015-09-15,52.73,6178191000.0,6909870000.0,731679000.0,8044594259.999999,1.3020954289046744
2015-09-16,51.74,6178191000.0,6909870000.0,731679000.0,7893557880.0,1.2776487292153966
2015-09-17,51.39,6178191000.0,6909870000.0,731679000.0,7840161180.0,1.269005956597975
2015-09-18,50.73,6178191000.0,6909870000.0,731679000.0,7739470259.999999,1.2527081568051228
2015-09-21,49.9,6178191000.0,6909870000.0,731679000.0,7612843800.0,1.2322124388838092
2015-09-22,47.37,6178191000.0,6909870000.0,731679000.0,7226861940.0,1.1697375396778766
2015-09-23,48.06,6178191000.0,6909870000.0,731679000.0,7332129720.0,1.186776148552222
2015-09-24,46.77,6178191000.0,6909870000.0,731679000.0,7135324740.000001,1.1549213580480113
2015-09-25,47.68,6178191000.0,6909870000.0,731679000.0,7274156160.0,1.177392566853307
2015-09-28,43.25,6178191000.0,6909870000.0,731679000.0,6598306500.0,1.0679997591528005
2015-09-29,43.57,6178191000.0,6909870000.0,731679000.0,6647126340.0,1.0759017226887289
2015-09-30,45.05,6178191000.0,6909870000.0,731679000.0,6872918100.0,1.112448304042397
2015-10-01,43.63,6178191000.0,6909870000.0,731679000.0,6656280060.0,1.0773833408517153
2015-10-02,44.96,6178191000.0,6909870000.0,731679000.0,6859187520.0,1.110225876797917
2015-10-05,44.77,6178191000.0,6909870000.0,731679000.0,6488784720.0,1.0502725992122937
2015-10-06,44.28,6178191000.0,6909870000.0,731679000.0,6417766080.0,1.0387775450775154
2015-10-07,45.55,6178191000.0,6909870000.0,731679000.0,6601834800.0,1.0685708486513286
2015-10-08,45.26,6178191000.0,6909870000.0,731679000.0,6559803360.0,1.061767653347072
2015-10-09,45.66,6178191000.0,6909870000.0,731679000.0,6617777759.999999,1.0711513710081153
2015-10-12,46.43,6178191000.0,6909870000.0,731679000.0,6729378480.0,1.0892150275056243
2015-10-13,44.14,6178191000.0,6909870000.0,731679000.0,6397475040.0,1.0354932438961502
2015-10-14,46.5,6178191000.0,6909870000.0,731679000.0,6739524000.0,1.0908571780963068
2015-10-15,48.31,6178191000.0,6909870000.0,731679000.0,7001858160.0,1.1333185005125286
2015-10-16,47.32,6178191000.0,6909870000.0,731679000.0,6858371520.0,1.110093799301446
2015-10-19,46.85,6178191000.0,6909870000.0,731679000.0,6790251600.0,1.09906793104972
2015-10-20,48.2,6178191000.0,6909870000.0,731679000.0,6985915200.0,1.1307379781557416
2015-10-21,48.5,6178191000.0,6909870000.0,731679000.0,7029396000.0,1.1377757664015242
2015-10-22,49.55,6178191000.0,6909870000.0,731679000.0,7181578800.0,1.1624080252617635
2015-10-23,51.5,6178191000.0,6909870000.0,731679000.0,7464204000.0,1.2081536488593505
2015-10-26,46.76,6178191000.0,6909870000.0,731679000.0,6777207360.0,1.0969565945759852
2015-10-27,45.89,6178191000.0,6909870000.0,731679000.0,6651113040.0,1.0765470086632154
2015-10-28,45.17,6178191000.0,6909870000.0,731679000.0,6546759120.0,1.0596563168733373
2015-10-29,43.81,6178191000.0,6909870000.0,731679000.0,6349646160.0,1.0277516768257893
2015-10-30,43.93,6178191000.0,6909870000.0,731679000.0,6367038480.0,1.0305667921241024
2015-11-02,45.27,6178191000.0,6909870000.0,731679000.0,6561252720.0,1.062002246288598
2015-11-03,45.71,6178191000.0,6909870000.0,731679000.0,6625024560.0,1.072324335715746
2015-11-04,46.57,6178191000.0,6909870000.0,731679000.0,6749669520.0,1.0924993286869895
2015-11-05,45.08,6178191000.0,6909870000.0,731679000.0,6533714880.0,1.0575449803996024
2015-11-06,55.55,6178191000.0,6909870000.0,731679000.0,8051194800.0,1.303163790177416
2015-11-09,54.09,6178191000.0,6909870000.0,731679000.0,7839588240.000001,1.2689132207146074
2015-11-10,52.29,6178191000.0,6909870000.0,731679000.0,7578703440.0,1.2266864912399116
2015-11-11,52.2,6178191000.0,6909870000.0,731679000.0,7565659200.0,1.2245751547661767
2015-11-12,50.97,5712098000.0,6532097000.0,819999000.0,7387387920.0,1.293288021318962
2015-11-13,51.0,5712098000.0,6532097000.0,819999000.0,7391736000.0,1.2940492267464598
2015-11-16,51.84,5712098000.0,6532097000.0,819999000.0,7513482240.000001,1.3153629787164018
2015-11-17,54.74,5712098000.0,6532097000.0,819999000.0,7933796640.0,1.3889461700412002
2015-11-18,56.34,5712098000.0,6532097000.0,819999000.0,8165694240.000001,1.4295437928410895
2015-11-19,55.77,5712098000.0,6532097000.0,819999000.0,8083080720.0,1.4150808897186289
2015-11-20,54.78,5712098000.0,6532097000.0,819999000.0,7939594080.0,1.3899611106111975
2015-11-23,54.85,5712098000.0,6532097000.0,819999000.0,7949739600.0,1.3917372566086927
2015-11-24,55.75,5712098000.0,6532097000.0,819999000.0,8080182000.0,1.4145734194336301
2015-11-25,57.34,5712098000.0,6532097000.0,819999000.0,8310630240.000001,1.45491730709102
2015-11-27,57.51,5712098000.0,6532097000.0,819999000.0,8335269360.0,1.459230804513508
2015-11-30,58.07,5712098000.0,6532097000.0,819999000.0,8416433520.0,1.473439972493469
2015-12-01,58.04,5712098000.0,6532097000.0,819999000.0,8412085440.0,1.4726787670659711
2015-12-02,58.48,5712098000.0,6532097000.0,819999000.0,8475857280.0,1.4838431133359407
2015-12-03,58.09,5712098000.0,6532097000.0,819999000.0,8419332240.000001,1.473947442778468
2015-12-04,59.54,5712098000.0,6532097000.0,819999000.0,8629489440.0,1.510739038440867
2015-12-07,57.63,5712098000.0,6532097000.0,819999000.0,8352661680.0,1.4622756262234997
2015-12-08,57.28,5712098000.0,6532097000.0,819999000.0,8301934080.0,1.453394896236024
2015-12-09,56.15,5712098000.0,6532097000.0,819999000.0,8138156400.0,1.4247228251336024
2015-12-10,57.5,5712098000.0,6532097000.0,819999000.0,8333820000.0,1.4589770693710087
2015-12-11,56.19,5712098000.0,6532097000.0,819999000.0,8143953840.0,1.4257377657035997
2015-12-14,52.48,5712098000.0,6532097000.0,819999000.0,7606241280.0,1.3316020278363572
2015-12-15,51.69,5712098000.0,6532097000.0,819999000.0,7491741840.0,1.311556951578912
2015-12-16,53.23,5712098000.0,6532097000.0,819999000.0,7714943280.0,1.350632163523805
2015-12-17,52.75,5712098000.0,6532097000.0,819999000.0,7645374000.0,1.3384528766838384
2015-12-18,51.63,5712098000.0,6532097000.0,819999000.0,7483045680.0,1.3100345407239162
2015-12-21,53.35,5712098000.0,6532097000.0,819999000.0,7732335600.0,1.3536769852337969
2015-12-22,52.41,5712098000.0,6532097000.0,819999000.0,7596095759.999999,1.3298258818388617
2015-12-23,54.41,5712098000.0,6532097000.0,819999000.0,7885967759.999999,1.380572910338723
2015-12-24,54.21,5712098000.0,6532097000.0,819999000.0,7856980560.0,1.375498207488737
2015-12-28,52.89,5712098000.0,6532097000.0,819999000.0,7665665040.0,1.3420051686788288
2015-12-29,52.99,5712098000.0,6532097000.0,819999000.0,7680158640.0,1.3445425201038217
2015-12-30,51.66,5712098000.0,6532097000.0,819999000.0,7487393759.999999,1.310795746151414
2015-12-31,50.9,5712098000.0,6532097000.0,819999000.0,7377242400.0,1.2915118753214667
2016-01-04,50.72,5712098000.0,6532097000.0,819999000.0,7199044640.0,1.2603153237216869
2016-01-05,47.53,5712098000.0,6532097000.0,819999000.0,6746265610.0,1.181048646224207
2016-01-06,44.62,5712098000.0,6532097000.0,819999000.0,6333228940.0,1.1087395454349698
2016-01-07,45.64,5712098000.0,6532097000.0,819999000.0,6478004680.0,1.1340850034435683
2016-01-08,44.49,5712098000.0,6532097000.0,819999000.0,6314777130.0,1.1055092419632857
2016-01-11,44.22,5712098000.0,6532097000.0,819999000.0,6276454140.0,1.0988001501374802
2016-01-12,44.78,5712098000.0,6532097000.0,819999000.0,6355938860.0,1.1127153035539656
2016-01-13,40.39,5712098000.0,6532097000.0,819999000.0,5732835430.0,1.0036304401640168
2016-01-14,39.42,5712098000.0,6532097000.0,819999000.0,5595156540.0,0.9795274065676044
2016-01-15,36.6,5712098000.0,6532097000.0,819999000.0,5194894200.0,0.9094546697203024
2016-01-19,36.29,5712098000.0,6532097000.0,819999000.0,5150893730.0,0.9017516383647479
2016-01-20,37.05,5712098000.0,6532097000.0,819999000.0,5258765850.0,0.9206364894299782
2016-01-21,37.84,5712098000.0,6532097000.0,819999000.0,5370896080.000001,0.9402667951425204
2016-01-22,41.06,5712098000.0,6532097000.0,819999000.0,5827933220.0,1.0202789272873118
2016-01-25,39.76,5712098000.0,6532097000.0,819999000.0,5643415120.0,0.9879758925704706
2016-01-26,39.76,5712098000.0,6532097000.0,819999000.0,5643415120.0,0.9879758925704706
2016-01-27,37.02,5712098000.0,6532097000.0,819999000.0,5254507740.0,0.9198910347826665
2016-01-28,36.67,5712098000.0,6532097000.0,819999000.0,5204829790.0,0.9111940638973631
2016-01-29,39.6,5712098000.0,6532097000.0,819999000.0,5620705200.0,0.9840001344514747
2016-02-01,39.97,5712098000.0,6532097000.0,819999000.0,5673221890.0,0.9931940751016527
2016-02-02,37.15,5712098000.0,6532097000.0,819999000.0,5272959550.0,0.9231213382543507
2016-02-03,37.06,5712098000.0,6532097000.0,819999000.0,5260185220.0,0.9208849743124156
2016-02-04,38.78,5712098000.0,6532097000.0,819999000.0,5504316860.0,0.9636243740916209
2016-02-05,37.25,5712098000.0,6532097000.0,819999000.0,5287153250.0,0.9256061870787231
2016-02-08,36.42,5712098000.0,6532097000.0,819999000.0,5169345540.0,0.9049819418364321
2016-02-09,35.14,5712098000.0,6532097000.0,819999000.0,4987666180.0,0.8731758768844652
2016-02-10,35.36,5494072000.0,7011110000.0,1517038000.0,5018892320.0,0.9135104745624011
2016-02-11,34.53,5494072000.0,7011110000.0,1517038000.0,4901084610.0,0.8920677795995393
2016-02-12,37.55,5494072000.0,7011110000.0,1517038000.0,5329734350.0,0.9700881877776629
2016-02-16,40.78,5494072000.0,7011110000.0,1517038000.0,5788190860.0,1.053533856127113
2016-02-17,41.59,5494072000.0,7011110000.0,1517038000.0,5903159830.000001,1.0744598596450867
2016-02-18,40.41,5494072000.0,7011110000.0,1517038000.0,5735674169.999999,1.0439750643966805
2016-02-19,41.85,5494072000.0,7011110000.0,1517038000.0,5940063450.0,1.0811768484286337
2016-02-22,41.96,5494072000.0,7011110000.0,1517038000.0,5955676520.0,1.084018651375519
2016-02-23,41.49,5494072000.0,7011110000.0,1517038000.0,5888966130.0,1.0718764024206453
2016-02-24,42.17,5494072000.0,7011110000.0,1517038000.0,5985483290.0,1.0894439115468455
2016-02-25,42.67,5494072000.0,7011110000.0,1517038000.0,6056451790.0,1.1023611976690513
2016-02-26,43.46,5494072000.0,7011110000.0,1517038000.0,6168582020.0,1.1227705097421365
2016-02-29,45.08,5494072000.0,7011110000.0,1517038000.0,6398519960.0,1.1646225167780837
2016-03-01,47.36,5494072000.0,7011110000.0,1517038000.0,6722136320.0,1.2235253414953426
2016-03-02,47.65,5494072000.0,7011110000.0,1517038000.0,6763298050.0,1.2310173674462221
2016-03-03,49.11,5494072000.0,7011110000.0,1517038000.0,6970526070.0,1.2687358429230633
2016-03-04,49.9,5494072000.0,7011110000.0,1517038000.0,7082656300.0,1.2891451549961486
2016-03-07,49.06,5494072000.0,7011110000.0,1517038000.0,6963429220.0,1.2674441143108426
2016-03-08,47.09,5494072000.0,7011110000.0,1517038000.0,6683813330.000001,1.2165500069893516
2016-03-09,48.18,5494072000.0,7011110000.0,1517038000.0,6838524660.0,1.2447096907357602
2016-03-10,47.4,5494072000.0,7011110000.0,1517038000.0,6727813800.0,1.224558724385119
2016-03-11,48.64,5494072000.0,7011110000.0,1517038000.0,6903815680.0,1.2565935939681898
2016-03-14,48.73,5494072000.0,7011110000.0,1517038000.0,6916590010.0,1.2589187054701867
2016-03-15,49.27,5494072000.0,7011110000.0,1517038000.0,6993235990.0,1.272869374482169
2016-03-16,48.99,5494072000.0,7011110000.0,1517038000.0,6953493630.0,1.265635694253734
2016-03-17,49.2,5494072000.0,7011110000.0,1517038000.0,6983300400.0,1.2710609544250604
