date,FLIR,FLIR_SHE,PB Ratio
2002-03-12,,104848000.0,
2002-04-01,109886029.05000001,104848000.0,1.0480507882839922
2002-04-02,108456617.29,104848000.0,1.034417607298184
2002-04-03,109886029.05000001,104848000.0,1.0480507882839922
2002-04-04,104347058.48,104848000.0,0.995222211963986
2002-04-05,106848529.06,104848000.0,1.01908027868915
2002-04-08,112387499.63,104848000.0,1.071908855009156
2002-04-09,113102205.51,104848000.0,1.0787254455020603
2002-04-10,114174264.33,104848000.0,1.0889503312414162
2002-04-11,112208823.16000001,104848000.0,1.0702047073859302
2002-04-12,110243381.99,104848000.0,1.051459083530444
2002-04-15,109528676.11,104848000.0,1.04464249303754
2002-04-16,115246323.15,104848000.0,1.0991752169807723
2002-04-17,111494117.28,104848000.0,1.0633881168930261
2002-04-18,111315440.81,104848000.0,1.0616839692698001
2002-04-19,111136764.33999999,104848000.0,1.059979821646574
2002-04-22,106669852.58999999,104848000.0,1.017376131065924
2002-04-23,107741911.41000001,104848000.0,1.02760101680528
2002-04-24,105597793.77,115429000.0,0.9148289751275676
2002-04-25,99880146.73,115429000.0,0.8652950881494252
2002-04-26,97378676.15,115429000.0,0.8436240125964879
2002-04-29,94519852.63,115429000.0,0.8188570691074166
2002-04-30,88980882.06,115429000.0,0.7708711160973413
2002-05-01,87730146.77,115429000.0,0.7600355783208725
2002-05-02,84871323.25,115429000.0,0.7352686348318014
2002-05-03,88623529.12,115429000.0,0.7677752481612073
2002-05-06,90052940.88,115429000.0,0.7801587199057429
2002-05-07,88266176.18,115429000.0,0.7646793802250735
2002-05-08,92911764.4,115429000.0,0.8049256633948142
2002-05-09,94162499.69,115429000.0,0.8157612011712828
2002-05-10,100773529.08,115429000.0,0.8730347579897599
2002-05-13,103453676.13,115429000.0,0.8962537675107641
2002-05-14,105597793.77,115429000.0,0.9148289751275676
2002-05-15,102917646.72,115429000.0,0.8916099656065634
2002-05-16,102738970.25,115429000.0,0.8900620316384964
2002-05-17,102738970.25,115429000.0,0.8900620316384964
2002-05-20,101130882.02,115429000.0,0.8761306259258939
2002-05-21,101488234.96,115429000.0,0.8792264938620277
2002-05-22,100594852.61,115429000.0,0.871486824021693
2002-05-23,99522793.79,115429000.0,0.8621992202132913
2002-05-24,98272058.5,115429000.0,0.8513636824368226
2002-05-28,99344117.32,115429000.0,0.8606512862452242
2002-05-29,99344117.32,115429000.0,0.8606512862452242
2002-05-30,98272058.5,115429000.0,0.8513636824368226
2002-05-31,98808087.91000001,115429000.0,0.8560074843410236
2002-06-03,99165440.85,115429000.0,0.8591033522771573
2002-06-04,95770587.92,115429000.0,0.8296926068838854
2002-06-05,93805146.75,115429000.0,0.8126653332351489
2002-06-06,92911764.4,115429000.0,0.8049256633948142
2002-06-07,97736029.08999999,115429000.0,0.8467198805326217
2002-06-10,98986764.38,115429000.0,0.8575554183090904
2002-06-11,95591911.44999999,115429000.0,0.8281446729158183
2002-06-12,95413234.98,115429000.0,0.8265967389477514
2002-06-13,94162499.69,115429000.0,0.8157612011712828
2002-06-14,96127940.86,115429000.0,0.8327884748200193
2002-06-17,98986764.38,115429000.0,0.8575554183090904
2002-06-18,98093382.03,115429000.0,0.8498157484687557
2002-06-19,99701470.26,115429000.0,0.8637471541813583
2002-06-20,98450734.97,115429000.0,0.8529116164048895
2002-06-21,95591911.44999999,115429000.0,0.8281446729158183
2002-06-24,90410293.82,115429000.0,0.7832545878418767
2002-06-25,89695587.94,115429000.0,0.777062851969609
2002-06-26,89159558.53,115429000.0,0.7724190500654082
2002-06-27,89874264.41000001,115429000.0,0.7786107859376761
2002-06-28,93805146.75,115429000.0,0.8126653332351489
2002-07-01,88047872.64,115429000.0,0.7627881437073872
2002-07-02,82522601.28,115429000.0,0.7149208715314176
2002-07-03,86978465.28,115429000.0,0.753523510383006
2002-07-05,88939045.44,115429000.0,0.7705086714777049
2002-07-08,88404341.76,115429000.0,0.7658763548155143
2002-07-09,88582576.32,115429000.0,0.7674204603695778
2002-07-10,85196119.68,115429000.0,0.7380824548423707
2002-07-11,86265527.03999999,115429000.0,0.7473470881667518
2002-07-12,84839650.56,115429000.0,0.7349942437342436
2002-07-15,87869638.08,115429000.0,0.7612440381533236
2002-07-16,91612563.83999999,115429000.0,0.7936702547886578
2002-07-17,93929613.11999999,115429000.0,0.8137436269914838
2002-07-18,92860205.76,115429000.0,0.8044789936671027
2002-07-19,92325502.08,115429000.0,0.7998466770049121
2002-07-22,89651983.68,115429000.0,0.7766850936939591
2002-07-23,88226107.2,115429000.0,0.7643322492614508
2002-07-24,91256094.72,115429000.0,0.7905820436805309
2002-07-25,93929613.11999999,115429000.0,0.8137436269914838
2002-07-26,89651983.68,115429000.0,0.7766850936939591
2002-07-29,92503736.64,115429000.0,0.8013907825589757
2002-07-30,95355489.6,115429000.0,0.8260964714239922
2002-07-31,91077860.16000001,115429000.0,0.7890379381264675
2002-08-01,89830218.24,115429000.0,0.7782291992480226
2002-08-02,86800230.72,115429000.0,0.7519794048289424
2002-08-05,86978465.28,115429000.0,0.753523510383006
2002-08-06,89830218.24,128368000.0,0.6997866932568864
2002-08-07,90899625.6,128368000.0,0.7081174872242303
2002-08-08,88047872.64,128368000.0,0.6859020366446467
2002-08-09,90364921.92,128368000.0,0.7039520902405584
2002-08-12,89117280.0,128368000.0,0.6942328306119905
2002-08-13,88047872.64,128368000.0,0.6859020366446467
2002-08-14,85196119.68,128368000.0,0.663686586065063
2002-08-15,84839650.56,128368000.0,0.660909654742615
2002-08-16,86800230.72,128368000.0,0.6761827770160788
2002-08-19,86443761.6,128368000.0,0.6734058456936307
2002-08-20,85374354.24,128368000.0,0.6650750517262869
2002-08-21,88226107.2,128368000.0,0.6872905023058706
2002-08-22,90008452.8,128368000.0,0.7011751589181104
2002-08-23,90008452.8,128368000.0,0.7011751589181104
2002-08-26,92860205.76,128368000.0,0.7233906094976942
2002-08-27,91612563.83999999,128368000.0,0.7136713498691262
2002-08-28,90543156.48,128368000.0,0.7053405559017825
2002-08-29,87156699.83999999,128368000.0,0.6789597083385267
2002-08-30,84483181.44,128368000.0,0.658132723420167
