date,close price,BMY_SHE,BMY_TA,BMY_TL,market cap,PB Ratio
1972-08-07,2.05,5084000000.0,8497000000.0,3413000000.0,4286345000.0,0.8431048387096775
1972-08-08,2.06,5084000000.0,8497000000.0,3413000000.0,4307254000.0,0.8472175452399685
1972-08-09,2.08,5084000000.0,8497000000.0,3413000000.0,4349072000.0,0.8554429583005507
1972-08-10,2.15,5084000000.0,8497000000.0,3413000000.0,4495435000.0,0.8842319040125886
1972-08-11,2.14,5084000000.0,8497000000.0,3413000000.0,4474526000.0,0.8801191974822974
1972-08-14,2.09,5084000000.0,8497000000.0,3413000000.0,4369981000.0,0.8595556648308419
1972-08-15,2.08,5084000000.0,8497000000.0,3413000000.0,4349072000.0,0.8554429583005507
1972-08-16,2.06,5084000000.0,8497000000.0,3413000000.0,4307254000.0,0.8472175452399685
1972-08-17,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1972-08-18,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1972-08-21,2.03,5084000000.0,8497000000.0,3413000000.0,4244527000.0,0.8348794256490952
1972-08-22,2.06,5084000000.0,8497000000.0,3413000000.0,4307254000.0,0.8472175452399685
1972-08-23,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1972-08-24,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1972-08-25,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1972-08-28,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1972-08-29,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1972-08-30,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1972-08-31,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1972-09-01,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1972-09-05,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1972-09-06,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1972-09-07,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1972-09-08,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1972-09-11,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1972-09-12,1.97,5084000000.0,8497000000.0,3413000000.0,4119073000.0,0.8102031864673486
1972-09-13,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1972-09-14,1.97,5084000000.0,8497000000.0,3413000000.0,4119073000.0,0.8102031864673486
1972-09-15,1.97,5084000000.0,8497000000.0,3413000000.0,4119073000.0,0.8102031864673486
1972-09-18,1.97,5084000000.0,8497000000.0,3413000000.0,4119073000.0,0.8102031864673486
1972-09-19,1.98,5084000000.0,8497000000.0,3413000000.0,4139982000.0,0.8143158929976396
1972-09-20,1.98,5084000000.0,8497000000.0,3413000000.0,4139982000.0,0.8143158929976396
1972-09-21,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1972-09-22,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1972-09-25,1.92,5084000000.0,8497000000.0,3413000000.0,4014528000.0,0.789639653815893
1972-09-26,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1972-09-27,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1972-09-28,1.94,5084000000.0,8497000000.0,3413000000.0,4056346000.0,0.7978650668764752
1972-09-29,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1972-10-02,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1972-10-03,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1972-10-04,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1972-10-05,1.85,5084000000.0,8497000000.0,3413000000.0,3868165000.0,0.7608507081038552
1972-10-06,1.87,5084000000.0,8497000000.0,3413000000.0,3909983000.0,0.7690761211644375
1972-10-09,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1972-10-10,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1972-10-11,1.89,5084000000.0,8497000000.0,3413000000.0,3951801000.0,0.7773015342250197
1972-10-12,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1972-10-13,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1972-10-16,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1972-10-17,1.97,5084000000.0,8497000000.0,3413000000.0,4119073000.0,0.8102031864673486
1972-10-18,1.98,5084000000.0,8497000000.0,3413000000.0,4139982000.0,0.8143158929976396
1972-10-19,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1972-10-20,1.94,5084000000.0,8497000000.0,3413000000.0,4056346000.0,0.7978650668764752
1972-10-23,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1972-10-24,2.01,5084000000.0,8497000000.0,3413000000.0,4202709000.0,0.826654012588513
1972-10-25,2.03,5084000000.0,8497000000.0,3413000000.0,4244527000.0,0.8348794256490952
1972-10-26,2.05,5084000000.0,8497000000.0,3413000000.0,4286345000.0,0.8431048387096775
1972-10-27,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1972-10-30,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1972-10-31,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1972-11-01,2.05,5084000000.0,8497000000.0,3413000000.0,4286345000.0,0.8431048387096775
1972-11-02,2.03,5084000000.0,8497000000.0,3413000000.0,4244527000.0,0.8348794256490952
1972-11-03,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1972-11-06,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1972-11-08,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1972-11-09,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1972-11-10,1.97,5084000000.0,8497000000.0,3413000000.0,4119073000.0,0.8102031864673486
1972-11-13,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1972-11-14,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1972-11-15,1.92,5084000000.0,8497000000.0,3413000000.0,4014528000.0,0.789639653815893
1972-11-16,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1972-11-17,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1972-11-20,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1972-11-21,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1972-11-22,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1972-11-24,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1972-11-27,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1972-11-28,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1972-11-29,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1972-11-30,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1972-12-01,1.94,5084000000.0,8497000000.0,3413000000.0,4056346000.0,0.7978650668764752
1972-12-04,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1972-12-05,1.97,5084000000.0,8497000000.0,3413000000.0,4119073000.0,0.8102031864673486
1972-12-06,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1972-12-07,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1972-12-08,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1972-12-11,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1972-12-12,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1972-12-13,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1972-12-14,2.01,5084000000.0,8497000000.0,3413000000.0,4202709000.0,0.826654012588513
1972-12-15,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1972-12-18,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1972-12-19,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1972-12-20,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1972-12-21,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1972-12-22,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1972-12-26,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1972-12-27,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1972-12-29,2.05,5084000000.0,8497000000.0,3413000000.0,4286345000.0,0.8431048387096775
1973-01-02,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1973-01-03,2.05,5084000000.0,8497000000.0,3413000000.0,4286345000.0,0.8431048387096775
1973-01-04,2.1,5084000000.0,8497000000.0,3413000000.0,4390890000.0,0.863668371361133
1973-01-05,2.11,5084000000.0,8497000000.0,3413000000.0,4411799000.0,0.8677810778914241
1973-01-08,2.09,5084000000.0,8497000000.0,3413000000.0,4369981000.0,0.8595556648308419
1973-01-09,2.12,5084000000.0,8497000000.0,3413000000.0,4432708000.0,0.8718937844217152
1973-01-10,2.11,5084000000.0,8497000000.0,3413000000.0,4411799000.0,0.8677810778914241
1973-01-11,2.11,5084000000.0,8497000000.0,3413000000.0,4411799000.0,0.8677810778914241
1973-01-12,2.05,5084000000.0,8497000000.0,3413000000.0,4286345000.0,0.8431048387096775
1973-01-15,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1973-01-16,2.05,5084000000.0,8497000000.0,3413000000.0,4286345000.0,0.8431048387096775
1973-01-17,2.07,5084000000.0,8497000000.0,3413000000.0,4328163000.0,0.8513302517702597
1973-01-18,2.08,5084000000.0,8497000000.0,3413000000.0,4349072000.0,0.8554429583005507
1973-01-19,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1973-01-22,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1973-01-23,2.06,5084000000.0,8497000000.0,3413000000.0,4307254000.0,0.8472175452399685
1973-01-24,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1973-01-26,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1973-01-29,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1973-01-30,2.03,5084000000.0,8497000000.0,3413000000.0,4244527000.0,0.8348794256490952
1973-01-31,2.04,5084000000.0,8497000000.0,3413000000.0,4265436000.0,0.8389921321793863
1973-02-01,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1973-02-02,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1973-02-05,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1973-02-06,2.06,5084000000.0,8497000000.0,3413000000.0,4307254000.0,0.8472175452399685
1973-02-07,2.0,5084000000.0,8497000000.0,3413000000.0,4181800000.0,0.8225413060582218
1973-02-08,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1973-02-09,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1973-02-12,2.07,5084000000.0,8497000000.0,3413000000.0,4328163000.0,0.8513302517702597
1973-02-13,2.06,5084000000.0,8497000000.0,3413000000.0,4307254000.0,0.8472175452399685
1973-02-14,2.05,5084000000.0,8497000000.0,3413000000.0,4286345000.0,0.8431048387096775
1973-02-15,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1973-02-16,2.01,5084000000.0,8497000000.0,3413000000.0,4202709000.0,0.826654012588513
1973-02-20,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
1973-02-21,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1973-02-22,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1973-02-23,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1973-02-26,1.94,5084000000.0,8497000000.0,3413000000.0,4056346000.0,0.7978650668764752
1973-02-27,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1973-02-28,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1973-03-01,1.86,5084000000.0,8497000000.0,3413000000.0,3889074000.0,0.7649634146341463
1973-03-02,1.87,5084000000.0,8497000000.0,3413000000.0,3909983000.0,0.7690761211644375
1973-03-05,1.87,5084000000.0,8497000000.0,3413000000.0,3909983000.0,0.7690761211644375
1973-03-06,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1973-03-07,1.94,5084000000.0,8497000000.0,3413000000.0,4056346000.0,0.7978650668764752
1973-03-08,1.92,5084000000.0,8497000000.0,3413000000.0,4014528000.0,0.789639653815893
1973-03-09,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1973-03-12,1.87,5084000000.0,8497000000.0,3413000000.0,3909983000.0,0.7690761211644375
1973-03-13,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1973-03-14,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-03-15,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-03-16,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1973-03-19,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-03-20,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1973-03-21,1.89,5084000000.0,8497000000.0,3413000000.0,3951801000.0,0.7773015342250197
1973-03-22,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1973-03-23,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1973-03-26,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1973-03-27,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-03-28,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-03-29,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1973-03-30,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-04-02,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1973-04-03,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-04-04,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-04-05,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1973-04-06,1.87,5084000000.0,8497000000.0,3413000000.0,3909983000.0,0.7690761211644375
1973-04-09,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1973-04-10,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1973-04-11,1.92,5084000000.0,8497000000.0,3413000000.0,4014528000.0,0.789639653815893
1973-04-12,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-04-13,1.92,5084000000.0,8497000000.0,3413000000.0,4014528000.0,0.789639653815893
1973-04-16,1.92,5084000000.0,8497000000.0,3413000000.0,4014528000.0,0.789639653815893
1973-04-17,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1973-04-18,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1973-04-19,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1973-04-23,1.92,5084000000.0,8497000000.0,3413000000.0,4014528000.0,0.789639653815893
1973-04-24,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1973-04-25,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1973-04-26,1.94,5084000000.0,8497000000.0,3413000000.0,4056346000.0,0.7978650668764752
1973-04-27,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1973-04-30,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-05-01,1.92,5084000000.0,8497000000.0,3413000000.0,4014528000.0,0.789639653815893
1973-05-02,1.93,5084000000.0,8497000000.0,3413000000.0,4035437000.0,0.7937523603461841
1973-05-03,1.94,5084000000.0,8497000000.0,3413000000.0,4056346000.0,0.7978650668764752
1973-05-04,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1973-05-07,1.94,5084000000.0,8497000000.0,3413000000.0,4056346000.0,0.7978650668764752
1973-05-08,1.94,5084000000.0,8497000000.0,3413000000.0,4056346000.0,0.7978650668764752
1973-05-09,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1973-05-10,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1973-05-11,1.95,5084000000.0,8497000000.0,3413000000.0,4077255000.0,0.8019777734067663
1973-05-14,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-05-15,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1973-05-16,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1973-05-17,1.85,5084000000.0,8497000000.0,3413000000.0,3868165000.0,0.7608507081038552
1973-05-18,1.78,5084000000.0,8497000000.0,3413000000.0,3721802000.0,0.7320617623918174
1973-05-21,1.75,5084000000.0,8497000000.0,3413000000.0,3659075000.0,0.7197236428009441
1973-05-22,1.72,5084000000.0,8497000000.0,3413000000.0,3596348000.0,0.7073855232100709
1973-05-23,1.76,5084000000.0,8497000000.0,3413000000.0,3679984000.0,0.7238363493312352
1973-05-24,1.84,5084000000.0,8497000000.0,3413000000.0,3847256000.0,0.7567380015735641
1973-05-25,1.81,5084000000.0,8497000000.0,3413000000.0,3784529000.0,0.7443998819826908
1973-05-29,1.8,5084000000.0,8497000000.0,3413000000.0,3763620000.0,0.7402871754523996
1973-05-30,1.79,5084000000.0,8497000000.0,3413000000.0,3742711000.0,0.7361744689221086
1973-05-31,1.78,5084000000.0,8497000000.0,3413000000.0,3721802000.0,0.7320617623918174
1973-06-01,1.77,5084000000.0,8497000000.0,3413000000.0,3700893000.0,0.7279490558615264
1973-06-04,1.76,5084000000.0,8497000000.0,3413000000.0,3679984000.0,0.7238363493312352
1973-06-05,1.77,5084000000.0,8497000000.0,3413000000.0,3700893000.0,0.7279490558615264
1973-06-06,1.77,5084000000.0,8497000000.0,3413000000.0,3700893000.0,0.7279490558615264
1973-06-07,1.78,5084000000.0,8497000000.0,3413000000.0,3721802000.0,0.7320617623918174
1973-06-08,1.78,5084000000.0,8497000000.0,3413000000.0,3721802000.0,0.7320617623918174
1973-06-11,1.79,5084000000.0,8497000000.0,3413000000.0,3742711000.0,0.7361744689221086
1973-06-12,1.84,5084000000.0,8497000000.0,3413000000.0,3847256000.0,0.7567380015735641
1973-06-13,1.82,5084000000.0,8497000000.0,3413000000.0,3805438000.0,0.7485125885129819
1973-06-14,1.78,5084000000.0,8497000000.0,3413000000.0,3721802000.0,0.7320617623918174
1973-06-15,1.75,5084000000.0,8497000000.0,3413000000.0,3659075000.0,0.7197236428009441
1973-06-18,1.72,5084000000.0,8497000000.0,3413000000.0,3596348000.0,0.7073855232100709
1973-06-19,1.72,5084000000.0,8497000000.0,3413000000.0,3596348000.0,0.7073855232100709
1973-06-20,1.71,5084000000.0,8497000000.0,3413000000.0,3575439000.0,0.7032728166797797
1973-06-21,1.7,5084000000.0,8497000000.0,3413000000.0,3554530000.0,0.6991601101494886
1973-06-22,1.69,5084000000.0,8497000000.0,3413000000.0,3533621000.0,0.6950474036191975
1973-06-25,1.63,5084000000.0,8497000000.0,3413000000.0,3408167000.0,0.6703711644374508
1973-06-26,1.65,5084000000.0,8497000000.0,3413000000.0,3449985000.0,0.678596577498033
1973-06-27,1.69,5084000000.0,8497000000.0,3413000000.0,3533621000.0,0.6950474036191975
1973-06-28,1.69,5084000000.0,8497000000.0,3413000000.0,3533621000.0,0.6950474036191975
1973-06-29,1.71,5084000000.0,8497000000.0,3413000000.0,3575439000.0,0.7032728166797797
1973-07-02,1.72,5084000000.0,8497000000.0,3413000000.0,3596348000.0,0.7073855232100709
1973-07-03,1.71,5084000000.0,8497000000.0,3413000000.0,3575439000.0,0.7032728166797797
1973-07-05,1.72,5084000000.0,8497000000.0,3413000000.0,3596348000.0,0.7073855232100709
1973-07-06,1.69,5084000000.0,8497000000.0,3413000000.0,3533621000.0,0.6950474036191975
1973-07-09,1.75,5084000000.0,8497000000.0,3413000000.0,3659075000.0,0.7197236428009441
1973-07-10,1.75,5084000000.0,8497000000.0,3413000000.0,3659075000.0,0.7197236428009441
1973-07-11,1.78,5084000000.0,8497000000.0,3413000000.0,3721802000.0,0.7320617623918174
1973-07-12,1.81,5084000000.0,8497000000.0,3413000000.0,3784529000.0,0.7443998819826908
1973-07-13,1.8,5084000000.0,8497000000.0,3413000000.0,3763620000.0,0.7402871754523996
1973-07-16,1.81,5084000000.0,8497000000.0,3413000000.0,3784529000.0,0.7443998819826908
1973-07-17,1.88,5084000000.0,8497000000.0,3413000000.0,3930892000.0,0.7731888276947285
1973-07-18,1.9,5084000000.0,8497000000.0,3413000000.0,3972710000.0,0.7814142407553107
1973-07-19,1.91,5084000000.0,8497000000.0,3413000000.0,3993619000.0,0.7855269472856019
1973-07-20,1.97,5084000000.0,8497000000.0,3413000000.0,4119073000.0,0.8102031864673486
1973-07-23,1.96,5084000000.0,8497000000.0,3413000000.0,4098164000.0,0.8060904799370574
1973-07-24,1.98,5084000000.0,8497000000.0,3413000000.0,4139982000.0,0.8143158929976396
1973-07-25,1.99,5084000000.0,8497000000.0,3413000000.0,4160891000.0,0.8184285995279308
1973-07-26,2.02,5084000000.0,8497000000.0,3413000000.0,4223618000.0,0.8307667191188041
