date,close price,BR_SHE,BR_TA,BR_TL,market cap,PB Ratio
2007-07-20,20.05,425500000.0,2326300000.0,1900800000.0,2786950000.0,6.549823736780258
2007-07-23,20.01,425500000.0,2326300000.0,1900800000.0,2781390000.0,6.536756756756756
2007-07-24,19.31,425500000.0,2326300000.0,1900800000.0,2684090000.0,6.308084606345476
2007-07-25,19.14,425500000.0,2326300000.0,1900800000.0,2660460000.0,6.252549941245594
2007-07-26,18.61,425500000.0,2326300000.0,1900800000.0,2586790000.0,6.079412455934195
2007-07-27,17.97,425500000.0,2326300000.0,1900800000.0,2497830000.0,5.870340775558167
2007-07-30,17.87,425500000.0,2326300000.0,1900800000.0,2483930000.0,5.837673325499413
2007-07-31,17.59,425500000.0,2326300000.0,1900800000.0,2445010000.0,5.7462044653349
2007-08-01,17.06,425500000.0,2326300000.0,1900800000.0,2371340000.0,5.573066980023502
2007-08-02,17.18,425500000.0,2326300000.0,1900800000.0,2388020000.0,5.612267920094007
2007-08-03,17.05,425500000.0,2326300000.0,1900800000.0,2369950000.0,5.5698002350176266
2007-08-06,17.57,425500000.0,2326300000.0,1900800000.0,2442230000.0,5.73967097532315
2007-08-07,17.55,425500000.0,2326300000.0,1900800000.0,2439450000.0,5.733137485311398
2007-08-08,18.18,425500000.0,2326300000.0,1900800000.0,2527020000.0,5.938942420681551
2007-08-09,17.99,425500000.0,2326300000.0,1900800000.0,2500610000.0,5.876874265569918
2007-08-10,18.33,425500000.0,2326300000.0,1900800000.0,2547870000.0,5.987943595769683
2007-08-13,17.79,425500000.0,2326300000.0,1900800000.0,2472810000.0,5.811539365452409
2007-08-14,18.11,425500000.0,2326300000.0,1900800000.0,2517290000.0,5.916075205640423
2007-08-15,17.61,425500000.0,2326300000.0,1900800000.0,2447790000.0,5.752737955346651
2007-08-16,17.45,425500000.0,2326300000.0,1900800000.0,2425550000.0,5.700470035252644
2007-08-17,17.5,425500000.0,2326300000.0,1900800000.0,2432500000.0,5.716803760282021
2007-08-20,17.33,425500000.0,2326300000.0,1900800000.0,2408870000.0,5.6612690951821385
2007-08-21,17.84,425500000.0,2326300000.0,1900800000.0,2479760000.0,5.827873090481786
2007-08-22,16.92,425500000.0,2326300000.0,1900800000.0,2351880000.0,5.527332549941246
2007-08-23,16.29,531100000.0,2678200000.0,2147100000.0,2264310000.0,4.263434381472416
2007-08-24,17.9,531100000.0,2678200000.0,2147100000.0,2488100000.0,4.684805121446056
2007-08-27,17.78,531100000.0,2678200000.0,2147100000.0,2471420000.0,4.653398606665411
2007-08-28,17.6,531100000.0,2678200000.0,2147100000.0,2446400000.0,4.606288834494445
2007-08-29,17.87,531100000.0,2678200000.0,2147100000.0,2483930000.0,4.6769534927508944
2007-08-30,18.13,531100000.0,2678200000.0,2147100000.0,2520070000.0,4.74500094144229
2007-08-31,18.17,531100000.0,2678200000.0,2147100000.0,2525630000.0,4.755469779702504
2007-09-04,18.51,531100000.0,2678200000.0,2147100000.0,2572890000.0,4.844454904914329
2007-09-05,17.41,531100000.0,2678200000.0,2147100000.0,2419990000.0,4.556561852758426
2007-09-06,17.13,531100000.0,2678200000.0,2147100000.0,2381070000.0,4.483279984936924
2007-09-07,16.71,531100000.0,2678200000.0,2147100000.0,2322690000.0,4.37335718320467
2007-09-10,17.46,531100000.0,2678200000.0,2147100000.0,2426940000.0,4.5696479005836945
2007-09-11,17.23,531100000.0,2678200000.0,2147100000.0,2394970000.0,4.50945208058746
2007-09-12,17.89,531100000.0,2678200000.0,2147100000.0,2486710000.0,4.682187911881002
2007-09-13,18.64,531100000.0,2678200000.0,2147100000.0,2590960000.0,4.878478629260027
2007-09-14,18.65,531100000.0,2678200000.0,2147100000.0,2592350000.0,4.88109583882508
2007-09-17,18.08,531100000.0,2678200000.0,2147100000.0,2513120000.0,4.731914893617021
2007-09-18,18.84,531100000.0,2678200000.0,2147100000.0,2618760000.0,4.9308228205611
2007-09-19,18.95,531100000.0,2678200000.0,2147100000.0,2634050000.0,4.95961212577669
2007-09-20,19.15,531100000.0,2678200000.0,2147100000.0,2661850000.0,5.011956317077763
2007-09-21,19.12,531100000.0,2678200000.0,2147100000.0,2657680000.0,5.004104688382602
2007-09-24,18.36,531100000.0,2678200000.0,2147100000.0,2552040000.0,4.805196761438524
2007-09-25,18.54,531100000.0,2678200000.0,2147100000.0,2577060000.0,4.8523065336094895
2007-09-26,18.88,531100000.0,2678200000.0,2147100000.0,2624320000.0,4.9412916588213145
2007-09-27,19.0,531100000.0,2678200000.0,2147100000.0,2641000000.0,4.972698173601958
2007-09-28,18.95,531100000.0,2678200000.0,2147100000.0,2634050000.0,4.95961212577669
2007-10-01,19.0,531100000.0,2678200000.0,2147100000.0,2660000000.0,5.008472980606289
2007-10-02,18.92,531100000.0,2678200000.0,2147100000.0,2648800000.0000005,4.987384673319527
2007-10-03,19.32,531100000.0,2678200000.0,2147100000.0,2704800000.0,5.092826209753342
2007-10-04,19.67,531100000.0,2678200000.0,2147100000.0,2753800000.0000005,5.185087554132933
2007-10-05,19.47,531100000.0,2678200000.0,2147100000.0,2725800000.0,5.132366785916023
2007-10-08,19.43,531100000.0,2678200000.0,2147100000.0,2720200000.0,5.121822632272642
2007-10-09,19.56,531100000.0,2678200000.0,2147100000.0,2738400000.0,5.156091131613632
2007-10-10,19.57,531100000.0,2678200000.0,2147100000.0,2739800000.0,5.158727170024478
2007-10-11,19.49,531100000.0,2678200000.0,2147100000.0,2728600000.0,5.137638862737714
2007-10-12,19.58,531100000.0,2678200000.0,2147100000.0,2741199999.9999995,5.161363208435322
2007-10-15,19.79,531100000.0,2678200000.0,2147100000.0,2770600000.0,5.216720015063077
2007-10-16,19.28,531100000.0,2678200000.0,2147100000.0,2699200000.0,5.08228205610996
2007-10-17,19.35,531100000.0,2678200000.0,2147100000.0,2709000000.0,5.100734324985878
2007-10-18,19.78,531100000.0,2678200000.0,2147100000.0,2769200000.0,5.2140839766522316
2007-10-19,19.61,531100000.0,2678200000.0,2147100000.0,2745400000.0,5.169271323667859
2007-10-22,19.74,531100000.0,2678200000.0,2147100000.0,2763600000.0,5.20353982300885
2007-10-23,19.47,531100000.0,2678200000.0,2147100000.0,2725800000.0,5.132366785916023
2007-10-24,19.46,531100000.0,2678200000.0,2147100000.0,2724400000.0,5.129730747505178
2007-10-25,19.21,531100000.0,2678200000.0,2147100000.0,2689400000.0,5.0638297872340425
2007-10-26,19.46,531100000.0,2678200000.0,2147100000.0,2724400000.0,5.129730747505178
2007-10-29,19.57,531100000.0,2678200000.0,2147100000.0,2739800000.0,5.158727170024478
2007-10-30,19.76,531100000.0,2678200000.0,2147100000.0,2766400000.0,5.208811899830541
2007-10-31,20.0,531100000.0,2678200000.0,2147100000.0,2800000000.0,5.27207682169083
2007-11-01,19.5,531100000.0,2678200000.0,2147100000.0,2730000000.0,5.14027490114856
2007-11-02,18.92,531100000.0,2678200000.0,2147100000.0,2648800000.0000005,4.987384673319527
2007-11-05,18.46,531100000.0,2678200000.0,2147100000.0,2584400000.0,4.866126906420637
2007-11-06,18.23,531100000.0,2678200000.0,2147100000.0,2552200000.0,4.805498022971192
2007-11-07,20.68,565200000.0,2574900000.0,2009700000.0,2895200000.0,5.122434536447275
2007-11-08,22.0,565200000.0,2574900000.0,2009700000.0,3080000000.0,5.4493984430290165
2007-11-09,22.15,565200000.0,2574900000.0,2009700000.0,3101000000.0,5.486553432413305
2007-11-12,21.1,565200000.0,2574900000.0,2009700000.0,2954000000.0,5.2264685067232834
2007-11-13,21.65,565200000.0,2574900000.0,2009700000.0,3031000000.0,5.362703467799009
2007-11-14,21.42,565200000.0,2574900000.0,2009700000.0,2998800000.0000005,5.305732484076434
2007-11-15,22.18,565200000.0,2574900000.0,2009700000.0,3105200000.0,5.493984430290163
2007-11-16,21.91,565200000.0,2574900000.0,2009700000.0,3067400000.0,5.427105449398443
2007-11-19,21.96,565200000.0,2574900000.0,2009700000.0,3074400000.0,5.439490445859873
2007-11-20,22.18,565200000.0,2574900000.0,2009700000.0,3105200000.0,5.493984430290163
2007-11-21,21.44,565200000.0,2574900000.0,2009700000.0,3001600000.0,5.310686482661005
2007-11-23,21.14,565200000.0,2574900000.0,2009700000.0,2959600000.0,5.236376503892427
2007-11-26,20.84,565200000.0,2574900000.0,2009700000.0,2917600000.0,5.16206652512385
2007-11-27,21.2,565200000.0,2574900000.0,2009700000.0,2968000000.0,5.251238499646143
2007-11-28,22.07,565200000.0,2574900000.0,2009700000.0,3089800000.0,5.466737438075017
2007-11-29,22.42,565200000.0,2574900000.0,2009700000.0,3138800000.0000005,5.553432413305026
2007-11-30,22.77,565200000.0,2574900000.0,2009700000.0,3187800000.0,5.640127388535032
2007-12-03,22.38,565200000.0,2574900000.0,2009700000.0,3133200000.0,5.543524416135881
2007-12-04,22.93,565200000.0,2574900000.0,2009700000.0,3210200000.0,5.679759377211607
2007-12-05,23.02,565200000.0,2574900000.0,2009700000.0,3222800000.0,5.70205237084218
2007-12-06,23.48,565200000.0,2574900000.0,2009700000.0,3287200000.0,5.815994338287332
2007-12-07,23.7,565200000.0,2574900000.0,2009700000.0,3318000000.0,5.870488322717622
2007-12-10,23.94,565200000.0,2574900000.0,2009700000.0,3351600000.0,5.929936305732484
2007-12-11,23.24,565200000.0,2574900000.0,2009700000.0,3253600000.0,5.75654635527247
2007-12-12,23.96,565200000.0,2574900000.0,2009700000.0,3354400000.0,5.934890304317056
2007-12-13,23.95,565200000.0,2574900000.0,2009700000.0,3353000000.0,5.93241330502477
2007-12-14,23.72,565200000.0,2574900000.0,2009700000.0,3320800000.0,5.875442321302194
2007-12-17,22.93,565200000.0,2574900000.0,2009700000.0,3210200000.0,5.679759377211607
2007-12-18,22.93,565200000.0,2574900000.0,2009700000.0,3210200000.0,5.679759377211607
2007-12-19,22.57,565200000.0,2574900000.0,2009700000.0,3159800000.0,5.590587402689313
2007-12-20,22.71,565200000.0,2574900000.0,2009700000.0,3179400000.0,5.6252653927813165
2007-12-21,22.89,565200000.0,2574900000.0,2009700000.0,3204600000.0,5.669851380042463
2007-12-24,22.89,565200000.0,2574900000.0,2009700000.0,3204600000.0,5.669851380042463
2007-12-26,22.91,565200000.0,2574900000.0,2009700000.0,3207400000.0,5.674805378627035
2007-12-27,22.68,565200000.0,2574900000.0,2009700000.0,3175200000.0,5.617834394904459
2007-12-28,22.47,565200000.0,2574900000.0,2009700000.0,3145800000.0,5.565817409766455
2007-12-31,22.43,565200000.0,2574900000.0,2009700000.0,3140200000.0,5.555909412597311
2008-01-02,22.25,565200000.0,2574900000.0,2009700000.0,3115000000.0,5.5113234253361645
2008-01-03,22.64,565200000.0,2574900000.0,2009700000.0,3169600000.0,5.607926397735315
2008-01-04,22.74,565200000.0,2574900000.0,2009700000.0,3183600000.0,5.632696390658174
2008-01-07,22.82,565200000.0,2574900000.0,2009700000.0,3194800000.0,5.652512384996461
2008-01-08,23.1,565200000.0,2574900000.0,2009700000.0,3234000000.0,5.721868365180467
2008-01-09,23.05,565200000.0,2574900000.0,2009700000.0,3227000000.0,5.709483368719037
2008-01-10,23.34,565200000.0,2574900000.0,2009700000.0,3267600000.0,5.781316348195329
2008-01-11,23.52,565200000.0,2574900000.0,2009700000.0,3292800000.0,5.825902335456475
2008-01-14,23.31,565200000.0,2574900000.0,2009700000.0,3263400000.0,5.773885350318471
2008-01-15,22.87,565200000.0,2574900000.0,2009700000.0,3201800000.0,5.664897381457891
2008-01-16,22.66,565200000.0,2574900000.0,2009700000.0,3172400000.0,5.612880396319887
2008-01-17,22.26,565200000.0,2574900000.0,2009700000.0,3116400000.0,5.51380042462845
2008-01-18,22.35,565200000.0,2574900000.0,2009700000.0,3129000000.0,5.536093418259023
2008-01-22,21.78,565200000.0,2574900000.0,2009700000.0,3049200000.0,5.3949044585987265
2008-01-23,21.58,565200000.0,2574900000.0,2009700000.0,3021199999.9999995,5.3453644727530065
2008-01-24,22.39,565200000.0,2574900000.0,2009700000.0,3134600000.0,5.546001415428167
2008-01-25,22.43,565200000.0,2574900000.0,2009700000.0,3140200000.0,5.555909412597311
2008-01-28,21.97,565200000.0,2574900000.0,2009700000.0,3075800000.0,5.441967445152159
2008-01-29,21.8,565200000.0,2574900000.0,2009700000.0,3052000000.0,5.399858457183298
2008-01-30,21.13,565200000.0,2574900000.0,2009700000.0,2958200000.0,5.233899504600141
2008-01-31,21.66,565200000.0,2574900000.0,2009700000.0,3032400000.0,5.365180467091295
2008-02-01,22.52,565200000.0,2574900000.0,2009700000.0,3152800000.0,5.578202406227884
2008-02-04,21.87,565200000.0,2574900000.0,2009700000.0,3061800000.0,5.417197452229299
2008-02-05,21.96,565200000.0,2574900000.0,2009700000.0,3074400000.0,5.439490445859873
2008-02-06,23.0,565200000.0,2574900000.0,2009700000.0,3220000000.0,5.697098372257608
2008-02-07,21.51,609800000.0,2911300000.0,2301500000.0,3011400000.0,4.938340439488357
2008-02-08,21.63,609800000.0,2911300000.0,2301500000.0,3028200000.0,4.965890455887176
2008-02-11,21.55,609800000.0,2911300000.0,2301500000.0,3017000000.0,4.947523778287963
2008-02-12,21.22,609800000.0,2911300000.0,2301500000.0,2970800000.0,4.871761233191211
2008-02-13,21.2,609800000.0,2911300000.0,2301500000.0,2968000000.0,4.867169563791407
2008-02-14,20.18,609800000.0,2911300000.0,2301500000.0,2825200000.0,4.632994424401443
2008-02-15,20.05,609800000.0,2911300000.0,2301500000.0,2807000000.0,4.603148573302723
2008-02-19,19.29,609800000.0,2911300000.0,2301500000.0,2700600000.0,4.4286651361102
2008-02-20,19.46,609800000.0,2911300000.0,2301500000.0,2724400000.0,4.467694326008528
2008-02-21,19.02,609800000.0,2911300000.0,2301500000.0,2662800000.0,4.366677599212856
2008-02-22,19.6,609800000.0,2911300000.0,2301500000.0,2744000000.0,4.49983601180715
2008-02-25,18.97,609800000.0,2911300000.0,2301500000.0,2655800000.0,4.355198425713349
2008-02-26,20.5,609800000.0,2911300000.0,2301500000.0,2870000000.0,4.706461134798294
2008-02-27,19.79,609800000.0,2911300000.0,2301500000.0,2770600000.0,4.54345687110528
2008-02-28,19.93,609800000.0,2911300000.0,2301500000.0,2790200000.0,4.575598556903903
2008-02-29,19.15,609800000.0,2911300000.0,2301500000.0,2681000000.0,4.3965234503115775
2008-03-03,19.86,609800000.0,2911300000.0,2301500000.0,2780400000.0,4.559527714004592
2008-03-04,19.54,609800000.0,2911300000.0,2301500000.0,2735600000.0,4.48606100360774
2008-03-05,19.69,609800000.0,2911300000.0,2301500000.0,2756600000.0,4.520498524106264
2008-03-06,18.62,609800000.0,2911300000.0,2301500000.0,2606800000.0,4.274844211216792
2008-03-07,19.03,609800000.0,2911300000.0,2301500000.0,2664200000.0,4.368973433912759
2008-03-10,18.45,609800000.0,2911300000.0,2301500000.0,2583000000.0,4.235815021318465
2008-03-11,18.65,609800000.0,2911300000.0,2301500000.0,2611000000.0,4.281731715316497
2008-03-12,18.75,609800000.0,2911300000.0,2301500000.0,2625000000.0,4.3046900623155135
2008-03-13,18.5,609800000.0,2911300000.0,2301500000.0,2590000000.0,4.247294194817973
2008-03-14,17.95,609800000.0,2911300000.0,2301500000.0,2513000000.0,4.121023286323385
2008-03-17,17.08,609800000.0,2911300000.0,2301500000.0,2391199999.9999995,3.921285667431944
2008-03-18,17.55,609800000.0,2911300000.0,2301500000.0,2457000000.0,4.029189898327321
2008-03-19,17.45,609800000.0,2911300000.0,2301500000.0,2443000000.0,4.006231551328304
2008-03-20,18.22,609800000.0,2911300000.0,2301500000.0,2550800000.0,4.183010823220728
2008-03-24,17.93,609800000.0,2911300000.0,2301500000.0,2510200000.0,4.116431616923581
2008-03-25,18.05,609800000.0,2911300000.0,2301500000.0,2527000000.0,4.143981633322401
2008-03-26,18.04,609800000.0,2911300000.0,2301500000.0,2525600000.0,4.1416857986224995
2008-03-27,17.92,609800000.0,2911300000.0,2301500000.0,2508800000.0000005,4.114135782223681
2008-03-28,17.72,609800000.0,2911300000.0,2301500000.0,2480800000.0,4.068219088225648
2008-03-31,17.6,609800000.0,2911300000.0,2301500000.0,2464000000.0,4.040669071826828
2008-04-01,18.5,609800000.0,2911300000.0,2301500000.0,2608500000.0,4.277632010495244
2008-04-02,18.58,609800000.0,2911300000.0,2301500000.0,2619779999.9999995,4.2961298786487365
2008-04-03,18.62,609800000.0,2911300000.0,2301500000.0,2625420000.0,4.3053788127254835
2008-04-04,18.44,609800000.0,2911300000.0,2301500000.0,2600040000.0,4.263758609380124
2008-04-07,18.32,609800000.0,2911300000.0,2301500000.0,2583120000.0,4.236011807149885
2008-04-08,16.9,609800000.0,2911300000.0,2301500000.0,2382900000.0,3.9076746474253854
2008-04-09,17.17,609800000.0,2911300000.0,2301500000.0,2420970000.0000005,3.9701049524434247
2008-04-10,17.18,609800000.0,2911300000.0,2301500000.0,2422380000.0,3.9724171859626107
2008-04-11,16.76,609800000.0,2911300000.0,2301500000.0,2363160000.0,3.8753033781567727
2008-04-14,17.0,609800000.0,2911300000.0,2301500000.0,2397000000.0,3.9307969826172515
2008-04-15,17.59,609800000.0,2911300000.0,2301500000.0,2480190000.0,4.067218760249262
2008-04-16,18.0,609800000.0,2911300000.0,2301500000.0,2538000000.0,4.162020334535914
2008-04-17,17.95,609800000.0,2911300000.0,2301500000.0,2530950000.0,4.150459166939981
2008-04-18,17.94,609800000.0,2911300000.0,2301500000.0,2529540000.0,4.148146933420794
2008-04-21,17.97,609800000.0,2911300000.0,2301500000.0,2533770000.0,4.155083633978354
2008-04-22,17.44,609800000.0,2911300000.0,2301500000.0,2459040000.0,4.032535257461463
2008-04-23,17.69,609800000.0,2911300000.0,2301500000.0,2494290000.0,4.090341095441128
2008-04-24,17.62,609800000.0,2911300000.0,2301500000.0,2484420000.0,4.074155460806822
2008-04-25,18.12,609800000.0,2911300000.0,2301500000.0,2554920000.0,4.189767136766153
2008-04-28,18.48,609800000.0,2911300000.0,2301500000.0,2605680000.0,4.273007543456871
2008-04-29,18.96,609800000.0,2911300000.0,2301500000.0,2673360000.0,4.383994752377829
2008-04-30,18.62,609800000.0,2911300000.0,2301500000.0,2625420000.0,4.3053788127254835
2008-05-01,18.9,609800000.0,2911300000.0,2301500000.0,2664900000.0,4.370121351262709
2008-05-02,19.0,609800000.0,2911300000.0,2301500000.0,2679000000.0,4.393243686454575
2008-05-05,18.45,609800000.0,2911300000.0,2301500000.0,2601450000.0,4.266070842899311
2008-05-06,18.47,609800000.0,2911300000.0,2301500000.0,2604270000.0,4.270695309937684
2008-05-07,18.57,609800000.0,2911300000.0,2301500000.0,2618370000.0,4.29381764512955
2008-05-08,19.82,640800000.0,3237000000.0,2596200000.0,2794620000.0,4.361142322097378
2008-05-09,19.6,640800000.0,3237000000.0,2596200000.0,2763600000.0,4.312734082397004
2008-05-12,19.86,640800000.0,3237000000.0,2596200000.0,2800260000.0,4.369943820224719
2008-05-13,20.97,640800000.0,3237000000.0,2596200000.0,2956770000.0,4.614185393258427
2008-05-14,21.46,640800000.0,3237000000.0,2596200000.0,3025860000.0,4.722003745318352
2008-05-15,21.31,640800000.0,3237000000.0,2596200000.0,3004710000.0,4.688998127340824
2008-05-16,21.68,640800000.0,3237000000.0,2596200000.0,3056880000.0,4.770411985018726
2008-05-19,21.95,640800000.0,3237000000.0,2596200000.0,3094950000.0,4.829822097378277
2008-05-20,21.98,640800000.0,3237000000.0,2596200000.0,3099180000.0,4.836423220973783
2008-05-21,22.29,640800000.0,3237000000.0,2596200000.0,3142890000.0,4.904634831460674
2008-05-22,22.59,640800000.0,3237000000.0,2596200000.0,3185190000.0,4.97064606741573
2008-05-23,22.27,640800000.0,3237000000.0,2596200000.0,3140070000.0,4.900234082397004
2008-05-27,21.91,640800000.0,3237000000.0,2596200000.0,3089310000.0,4.821020599250937
2008-05-28,22.63,640800000.0,3237000000.0,2596200000.0,3190830000.0,4.979447565543071
2008-05-29,22.42,640800000.0,3237000000.0,2596200000.0,3161220000.0000005,4.933239700374533
2008-05-30,22.54,640800000.0,3237000000.0,2596200000.0,3178140000.0,4.959644194756554
2008-06-02,22.36,640800000.0,3237000000.0,2596200000.0,3152760000.0,4.920037453183521
2008-06-03,22.59,640800000.0,3237000000.0,2596200000.0,3185190000.0,4.97064606741573
2008-06-04,22.35,640800000.0,3237000000.0,2596200000.0,3151350000.0,4.917837078651686
2008-06-05,22.9,640800000.0,3237000000.0,2596200000.0,3228900000.0,5.038857677902621
2008-06-06,22.36,640800000.0,3237000000.0,2596200000.0,3152760000.0,4.920037453183521
2008-06-09,22.63,640800000.0,3237000000.0,2596200000.0,3190830000.0,4.979447565543071
2008-06-10,22.28,640800000.0,3237000000.0,2596200000.0,3141480000.0,4.902434456928839
2008-06-11,22.26,640800000.0,3237000000.0,2596200000.0,3138660000.0,4.898033707865168
2008-06-12,22.4,640800000.0,3237000000.0,2596200000.0,3158400000.0,4.928838951310861
2008-06-13,22.39,640800000.0,3237000000.0,2596200000.0,3156990000.0,4.926638576779026
2008-06-16,22.55,640800000.0,3237000000.0,2596200000.0,3179550000.0,4.96184456928839
2008-06-17,22.64,640800000.0,3237000000.0,2596200000.0,3192240000.0,4.9816479400749065
2008-06-18,22.33,640800000.0,3237000000.0,2596200000.0,3148529999.9999995,4.913436329588015
2008-06-19,22.68,640800000.0,3237000000.0,2596200000.0,3197880000.0,4.990449438202247
2008-06-20,22.71,640800000.0,3237000000.0,2596200000.0,3202110000.0,4.997050561797753
2008-06-23,22.55,640800000.0,3237000000.0,2596200000.0,3179550000.0,4.96184456928839
2008-06-24,22.27,640800000.0,3237000000.0,2596200000.0,3140070000.0,4.900234082397004
2008-06-25,22.6,640800000.0,3237000000.0,2596200000.0,3186600000.0,4.972846441947565
2008-06-26,22.17,640800000.0,3237000000.0,2596200000.0,3125970000.0000005,4.878230337078652
2008-06-27,21.62,640800000.0,3237000000.0,2596200000.0,3048420000.0,4.757209737827715
2008-06-30,21.05,640800000.0,3237000000.0,2596200000.0,2968050000.0,4.631788389513108
2008-07-01,20.88,640800000.0,3237000000.0,2596200000.0,2964960000.0,4.626966292134831
2008-07-02,20.39,640800000.0,3237000000.0,2596200000.0,2895380000.0,4.518383270911361
2008-07-03,20.49,640800000.0,3237000000.0,2596200000.0,2909580000.0,4.540543071161049
