date,close price,CRM_SHE,CRM_TA,CRM_TL,market cap,PB Ratio
2005-02-14,3.41,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-02-15,3.57,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-02-16,3.5,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-02-17,3.53,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-02-18,3.99,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-02-22,3.98,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-02-23,3.92,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-02-24,4.05,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-02-25,4.12,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-02-28,4.02,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-01,4.13,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-02,4.23,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-03,4.21,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-04,4.15,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-07,4.12,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-08,4.2,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-09,4.07,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-10,3.87,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-11,3.88,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-14,3.89,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-15,3.82,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-16,3.74,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-17,3.88,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-18,3.75,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-21,3.84,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-22,3.78,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-23,3.7,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-24,3.68,137355000.0,246703000.0,109348000.0,0.0,0.0
2005-03-25,,145131000.0,280499000.0,135368000.0,,
2005-03-28,3.61,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-03-29,3.57,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-03-30,3.63,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-03-31,3.75,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-01,3.75,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-04,3.74,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-05,3.82,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-06,3.82,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-07,3.86,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-08,3.84,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-11,3.83,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-12,3.91,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-13,3.86,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-14,3.77,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-15,3.61,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-18,3.73,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-19,3.63,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-20,3.61,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-21,3.77,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-22,3.64,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-25,3.5,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-26,3.6,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-27,3.69,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-28,3.62,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-04-29,3.61,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-02,3.58,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-03,3.62,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-04,3.75,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-05,3.75,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-06,3.84,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-09,3.86,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-10,3.88,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-11,3.82,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-12,3.75,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-13,3.72,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-16,3.76,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-17,3.92,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-18,3.96,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-19,4.43,145131000.0,280499000.0,135368000.0,0.0,0.0
2005-05-20,4.62,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-05-23,4.81,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-05-24,4.9,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-05-25,4.97,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-05-26,5.04,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-05-27,4.97,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-05-31,5.06,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-01,5.04,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-02,5.24,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-03,5.14,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-06,5.03,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-07,4.94,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-08,4.97,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-09,5.04,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-10,4.94,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-13,5.12,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-14,5.15,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-15,5.02,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-16,4.96,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-17,5.12,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-20,5.22,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-21,5.01,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-22,4.99,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-23,4.97,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-24,5.2,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-27,5.06,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-28,5.17,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-29,5.21,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-06-30,5.12,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-01,4.88,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-05,4.88,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-06,4.88,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-07,4.86,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-08,4.88,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-11,4.95,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-12,4.98,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-13,5.19,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-14,5.67,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-15,5.7,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-18,5.56,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-19,5.73,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-20,5.75,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-21,5.7,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-22,5.65,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-25,5.62,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-26,5.66,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-27,5.65,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-28,5.95,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-07-29,5.89,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-01,6.02,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-02,5.91,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-03,5.96,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-04,5.91,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-05,5.92,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-08,5.92,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-09,6.06,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-10,6.13,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-11,5.99,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-12,5.88,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-15,5.54,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-16,5.5,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-17,5.55,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-18,5.08,152998000.0,294634000.0,141636000.0,0.0,0.0
2005-08-19,5.12,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-08-22,5.04,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-08-23,4.99,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-08-24,4.95,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-08-25,4.93,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-08-26,4.81,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-08-29,4.81,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-08-30,4.78,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-08-31,4.83,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-01,4.81,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-02,4.84,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-06,5.09,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-07,5.21,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-08,5.43,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-09,5.49,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-12,5.42,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-13,5.91,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-14,5.88,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-15,5.78,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-16,5.9,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-19,5.78,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-20,5.9,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-21,5.75,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-22,5.64,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-23,5.78,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-26,5.9,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-27,5.89,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-28,5.85,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-29,5.73,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-09-30,5.78,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-03,6.0,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-04,5.95,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-05,5.84,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-06,5.76,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-07,5.7,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-10,5.56,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-11,5.44,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-12,5.3,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-13,5.46,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-14,5.56,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-17,5.72,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-18,5.66,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-19,5.73,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-20,5.93,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-21,6.14,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-24,6.32,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-25,6.3,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-26,6.36,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-27,6.06,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-28,6.15,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-10-31,6.25,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-01,6.42,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-02,6.73,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-03,6.63,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-04,6.68,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-07,6.61,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-08,6.56,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-09,6.63,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-10,6.73,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-11,6.87,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-14,7.09,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-15,6.87,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-16,6.73,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-17,7.31,165402000.0,323675000.0,158273000.0,0.0,0.0
2005-11-18,7.19,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-11-21,7.31,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-11-22,7.6,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-11-23,7.86,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-11-25,7.86,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-11-28,7.81,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-11-29,7.64,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-11-30,7.96,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-01,8.24,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-02,7.9,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-05,8.0,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-06,8.35,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-07,8.35,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-08,8.37,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-09,8.88,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-12,8.78,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-13,8.91,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-14,8.61,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-15,8.8,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-16,8.76,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-19,8.63,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-20,8.28,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-21,8.21,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-22,8.29,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-23,8.45,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-27,8.15,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-28,8.35,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-29,8.19,181979000.0,359440000.0,177461000.0,0.0,0.0
2005-12-30,8.01,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-03,8.56,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-04,8.99,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-05,9.02,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-06,9.96,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-09,9.63,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-10,9.56,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-11,9.57,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-12,9.56,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-13,9.53,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-17,9.75,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-18,10.4,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-19,10.33,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-20,9.98,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-23,9.98,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-24,9.99,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-25,9.88,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-26,10.05,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-27,10.4,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-30,10.66,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-01-31,10.26,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-02-01,10.03,181979000.0,359440000.0,177461000.0,0.0,0.0
2006-02-02,9.87,181979000.0,359440000.0,177461000.0,0.0,0.0
