date,close price,EXPE_SHE,EXPE_TA,EXPE_TL,market cap,PB Ratio
2006-02-10,48.48,5752580000.0,7776176000.0,7776176000.0,17703344.64,0.003077461702401357
2006-02-13,48.4,5752580000.0,7776176000.0,7776176000.0,17674131.2,0.0030723833827604307
2006-02-14,47.66,5752580000.0,7776176000.0,7776176000.0,17403906.88,0.003025408926081862
2006-02-15,48.5,5752580000.0,7776176000.0,7776176000.0,17710648.0,0.003078731282311589
2006-02-16,39.64,5752580000.0,7776176000.0,7776176000.0,14475259.52,0.0025163073820789975
2006-02-17,40.24,5752580000.0,7776176000.0,7776176000.0,14694360.32,0.0025543947793859453
2006-02-21,39.96,5752580000.0,7776176000.0,7776176000.0,14592113.280000001,0.002536620660642703
2006-02-22,40.6,5752580000.0,7776176000.0,7776176000.0,14825820.8,0.0025772472177701135
2006-02-23,40.04,5752580000.0,7776176000.0,7776176000.0,14621326.719999999,0.0025416989802836292
2006-02-24,39.04,5752580000.0,7776176000.0,7776176000.0,14256158.719999999,0.0024782199847720498
2006-02-27,39.02,5752580000.0,7776176000.0,7776176000.0,14248855.360000001,0.002476950404861819
2006-02-28,37.94,5752580000.0,7776176000.0,7776176000.0,13854473.92,0.002408393089709313
2006-03-01,38.8,5752580000.0,7776176000.0,7776176000.0,14168518.399999999,0.0024629850258492706
2006-03-02,38.32,5752580000.0,7776176000.0,7776176000.0,13993237.76,0.0024325151080037133
2006-03-03,38.8,5752580000.0,7776176000.0,7776176000.0,14168518.399999999,0.0024629850258492706
2006-03-06,38.72,5752580000.0,7776176000.0,7776176000.0,14139304.959999999,0.0024579067062083446
2006-03-07,38.26,5752580000.0,7776176000.0,7776176000.0,13971327.68,0.0024287063682730185
2006-03-08,37.54,5752580000.0,7776176000.0,7776176000.0,13708406.719999999,0.002383001491504681
2006-03-09,37.14,5752580000.0,7776176000.0,7776176000.0,13562339.52,0.0023576098933000495
2006-03-10,36.94,5752580000.0,7776176000.0,7776176000.0,13489305.92,0.002344914094197734
2006-03-13,37.3,5752580000.0,7776176000.0,7776176000.0,13620766.399999999,0.002367766532581902
2006-03-14,37.2,5752580000.0,7776176000.0,7776176000.0,13584249.600000001,0.0023614186330307447
2006-03-15,37.4,5752580000.0,7776176000.0,7776176000.0,13657283.2,0.0023741144321330603
2006-03-16,36.28,5752580000.0,7776176000.0,7776176000.0,13248295.040000001,0.0023030179571600917
2006-03-17,36.36,5752580000.0,7776176000.0,7776176000.0,13277508.48,0.0023080962768010182
2006-03-20,36.24,5752580000.0,7776176000.0,7776176000.0,13233688.32,0.0023004787973396287
2006-03-21,35.24,5752580000.0,7776176000.0,7776176000.0,12868520.32,0.002236999801828049
2006-03-22,37.0,5752580000.0,7776176000.0,7776176000.0,13511216.0,0.0023487228339284286
2006-03-23,36.98,5752580000.0,7776176000.0,7776176000.0,13503912.639999999,0.002347453254018197
2006-03-24,36.98,5752580000.0,7776176000.0,7776176000.0,13503912.639999999,0.002347453254018197
2006-03-27,36.56,5752580000.0,7776176000.0,7776176000.0,13350542.08,0.002320792075903334
2006-03-28,36.54,5752580000.0,7776176000.0,7776176000.0,13343238.719999999,0.002319522495993102
2006-03-29,37.44,5752580000.0,7776176000.0,7776176000.0,13671889.92,0.0023766535919535234
2006-03-30,39.62,5752580000.0,7776176000.0,7776176000.0,14467956.159999998,0.002515037802168766
2006-03-31,40.54,5733763000.0,7756892000.0,7756892000.0,14803910.719999999,0.002581883959975325
2006-04-03,39.1,5733763000.0,7756892000.0,7756892000.0,14159283.0,0.0024694573179951805
2006-04-04,40.86,5733763000.0,7756892000.0,7756892000.0,14796631.799999999,0.002580614476043045
2006-04-05,40.2,5733763000.0,7756892000.0,7756892000.0,14557626.000000002,0.0025389305417750966
2006-04-06,40.24,5733763000.0,7756892000.0,7756892000.0,14572111.200000001,0.0025414568408216385
2006-04-07,39.52,5733763000.0,7756892000.0,7756892000.0,14311377.600000001,0.002495983457983876
2006-04-10,38.52,5733763000.0,7756892000.0,7756892000.0,13949247.600000001,0.002432825981820316
2006-04-11,39.48,5733763000.0,7756892000.0,7756892000.0,14296892.399999999,0.002493457158937333
2006-04-12,39.64,5733763000.0,7756892000.0,7756892000.0,14354833.200000001,0.002503562355123503
2006-04-13,38.76,5733763000.0,7756892000.0,7756892000.0,14036158.799999999,0.00244798377609957
2006-04-17,38.02,5733763000.0,7756892000.0,7756892000.0,13768182.600000001,0.0024012472437385363
2006-04-18,37.32,5733763000.0,7756892000.0,7756892000.0,13514691.6,0.002357037010424044
2006-04-19,36.88,5733763000.0,7756892000.0,7756892000.0,13355354.4,0.0023292477209120783
2006-04-20,36.66,5733763000.0,7756892000.0,7756892000.0,13275685.799999999,0.002315353076156095
2006-04-21,36.8,5733763000.0,7756892000.0,7756892000.0,13326383.999999998,0.002324195122818993
2006-04-24,37.14,5733763000.0,7756892000.0,7756892000.0,13449508.200000001,0.0023456686647146036
2006-04-25,36.74,5733763000.0,7756892000.0,7756892000.0,13304656.200000001,0.00232040567424918
2006-04-26,37.76,5733763000.0,7756892000.0,7756892000.0,13674028.799999999,0.0023848262999360105
2006-04-27,37.2,5733763000.0,7756892000.0,7756892000.0,13471236.000000002,0.0023494581132844175
2006-04-28,37.3,5733763000.0,7756892000.0,7756892000.0,13507448.999999998,0.002355773860900773
2006-05-01,36.96,5733763000.0,7756892000.0,7756892000.0,13384324.8,0.002334300319005163
2006-05-02,36.62,5733763000.0,7756892000.0,7756892000.0,13261200.6,0.0023128267771095525
2006-05-03,36.36,5733763000.0,7756892000.0,7756892000.0,13167046.799999999,0.002296405833307027
2006-05-04,37.98,5733763000.0,7756892000.0,7756892000.0,13753697.399999999,0.0023987209446919935
2006-05-05,39.24,5733763000.0,7756892000.0,7756892000.0,14209981.200000001,0.002478299364658079
2006-05-08,39.94,5733763000.0,7756892000.0,7756892000.0,14463472.2,0.0025225095979725704
2006-05-09,39.48,5733763000.0,7756892000.0,7756892000.0,14296892.399999999,0.002493457158937333
2006-05-10,39.58,5733763000.0,7756892000.0,7756892000.0,14333105.399999999,0.002499772906553689
2006-05-11,39.32,5733763000.0,7756892000.0,7756892000.0,14238951.6,0.0024833519627511635
2006-05-12,29.02,5733763000.0,7756892000.0,7756892000.0,10509012.6,0.0018328299582664996
2006-05-15,29.0,5852750000.0,8024044000.0,8024044000.0,10501770.0,0.0017943308701037974
2006-05-16,29.28,5852750000.0,8024044000.0,8024044000.0,10603166.4,0.001811655444022041
2006-05-17,28.56,5852750000.0,8024044000.0,8024044000.0,10342432.799999999,0.001767106539660843
2006-05-18,28.4,5852750000.0,8024044000.0,8024044000.0,10284492.0,0.0017572067831361326
2006-05-19,27.7,5852750000.0,8024044000.0,8024044000.0,10031001.0,0.0017138953483405237
2006-05-22,27.74,5852750000.0,8024044000.0,8024044000.0,10045486.2,0.0017163702874717012
2006-05-23,27.24,5852750000.0,8024044000.0,8024044000.0,9864421.2,0.0016854335483319806
2006-05-24,27.14,5852750000.0,8024044000.0,8024044000.0,9828208.200000001,0.0016792462005040367
2006-05-25,28.04,5852750000.0,8024044000.0,8024044000.0,10154125.2,0.0017349323309555336
2006-05-26,27.98,5852750000.0,8024044000.0,8024044000.0,10132397.4,0.0017312199222587674
2006-05-30,27.7,5852750000.0,8024044000.0,8024044000.0,10031001.0,0.0017138953483405237
2006-05-31,28.42,5852750000.0,8024044000.0,8024044000.0,10291734.600000001,0.0017584442527017216
2006-06-01,28.72,5852750000.0,8024044000.0,8024044000.0,10400373.6,0.0017770062961855538
2006-06-02,28.6,5852750000.0,8024044000.0,8024044000.0,10356918.0,0.001769581478792021
2006-06-05,29.14,5852750000.0,8024044000.0,8024044000.0,10552468.200000001,0.0018029931570629192
2006-06-06,29.24,5852750000.0,8024044000.0,8024044000.0,10588681.2,0.0018091805048908631
2006-06-07,29.06,5852750000.0,8024044000.0,8024044000.0,10523497.799999999,0.0017980432788005636
2006-06-08,29.86,5852750000.0,8024044000.0,8024044000.0,10813201.799999999,0.0018475420614241166
2006-06-09,29.8,5852750000.0,8024044000.0,8024044000.0,10791474.0,0.0018438296527273504
2006-06-12,29.98,5852750000.0,8024044000.0,8024044000.0,10856657.4,0.00185496687881765
2006-06-13,30.42,5852750000.0,8024044000.0,8024044000.0,11015994.600000001,0.0018821912092606041
2006-06-14,30.28,5852750000.0,8024044000.0,8024044000.0,10965296.4,0.0018735289223014823
2006-06-15,30.68,5852750000.0,8024044000.0,8024044000.0,11110148.4,0.0018982783136132588
2006-06-16,30.12,5852750000.0,8024044000.0,8024044000.0,10907355.6,0.0018636291657767715
2006-06-19,29.94,5852750000.0,8024044000.0,8024044000.0,10842172.200000001,0.0018524919396864725
2006-06-20,30.0,5852750000.0,8024044000.0,8024044000.0,10863900.0,0.0018562043483832387
2006-06-21,30.5,5852750000.0,8024044000.0,8024044000.0,11044965.0,0.0018871410875229593
2006-06-22,30.06,5852750000.0,8024044000.0,8024044000.0,10885627.799999999,0.001859916757080005
2006-06-23,29.9,5852750000.0,8024044000.0,8024044000.0,10827687.0,0.0018500170005552945
2006-06-26,29.84,5852750000.0,8024044000.0,8024044000.0,10805959.2,0.001846304591858528
2006-06-27,29.3,5852750000.0,8024044000.0,8024044000.0,10610409.0,0.0018128929135876298
2006-06-28,29.16,5852750000.0,8024044000.0,8024044000.0,10559710.8,0.0018042306266285082
2006-06-29,29.88,5852750000.0,8024044000.0,8024044000.0,10820444.4,0.0018487795309897058
2006-06-30,29.98,5852750000.0,8024044000.0,8024044000.0,10856657.4,0.00185496687881765
2006-07-03,30.08,5852750000.0,8024044000.0,8024044000.0,10680656.0,0.0018248953056255607
2006-07-05,29.36,5852750000.0,8024044000.0,8024044000.0,10425002.0,0.0017812143009696296
2006-07-06,29.46,5852750000.0,8024044000.0,8024044000.0,10460509.5,0.0017872811071718423
2006-07-07,29.16,5852750000.0,8024044000.0,8024044000.0,10353987.0,0.0017690806885652043
2006-07-10,28.98,5852750000.0,8024044000.0,8024044000.0,10290073.5,0.0017581604374012217
2006-07-11,28.54,5852750000.0,8024044000.0,8024044000.0,10133840.5,0.001731466490111486
2006-07-12,27.8,5852750000.0,8024044000.0,8024044000.0,9871085.0,0.0016865721242151125
2006-07-13,27.22,5852750000.0,8024044000.0,8024044000.0,9665141.5,0.0016513846482422792
2006-07-14,27.18,5852750000.0,8024044000.0,8024044000.0,9650938.5,0.0016489579257613941
2006-07-17,26.74,5852750000.0,8024044000.0,8024044000.0,9494705.5,0.0016222639784716586
2006-07-18,26.92,5852750000.0,8024044000.0,8024044000.0,9558619.0,0.0016331842296356414
2006-07-19,27.36,5852750000.0,8024044000.0,8024044000.0,9714852.0,0.001659878176925377
2006-07-20,27.16,5852750000.0,8024044000.0,8024044000.0,9643837.0,0.0016477445645209517
2006-07-21,27.12,5852750000.0,8024044000.0,8024044000.0,9629634.0,0.0016453178420400667
2006-07-24,27.18,5852750000.0,8024044000.0,8024044000.0,9650938.5,0.0016489579257613941
2006-07-25,27.34,5852750000.0,8024044000.0,8024044000.0,9707750.5,0.0016586648156849343
2006-07-26,27.44,5852750000.0,8024044000.0,8024044000.0,9743258.0,0.001664731621887147
2006-07-27,27.0,5852750000.0,8024044000.0,8024044000.0,9587025.0,0.0016380376745974115
2006-07-28,26.62,5852750000.0,8024044000.0,8024044000.0,9452096.5,0.0016149838110290035
2006-07-31,26.8,5852750000.0,8024044000.0,8024044000.0,9516010.0,0.0016259040621929863
2006-08-01,26.1,5852750000.0,8024044000.0,8024044000.0,9267457.5,0.0015834364187774978
2006-08-02,26.74,5852750000.0,8024044000.0,8024044000.0,9494705.5,0.0016222639784716586
2006-08-03,27.38,5852750000.0,8024044000.0,8024044000.0,9721953.5,0.0016610915381658196
2006-08-04,26.76,5852750000.0,8024044000.0,8024044000.0,9501807.0,0.0016234773397121012
2006-08-07,27.18,5852750000.0,8024044000.0,8024044000.0,9650938.5,0.0016489579257613941
2006-08-08,26.98,5852750000.0,8024044000.0,8024044000.0,9579923.5,0.001636824313356969
2006-08-09,27.64,5852750000.0,8024044000.0,8024044000.0,9814273.0,0.0016768652342915723
2006-08-10,29.3,5852750000.0,8024044000.0,8024044000.0,10403697.5,0.0017775742172483021
2006-08-11,29.18,5827557000.0,8149980000.0,8149980000.0,10361088.5,0.001777947174090275
2006-08-14,29.72,5827557000.0,8149980000.0,8149980000.0,10552829.0,0.0018108495549678878
2006-08-15,30.78,5827557000.0,8149980000.0,8149980000.0,10929208.5,0.0018754357100239432
2006-08-16,30.9,5827557000.0,8149980000.0,8149980000.0,10971817.5,0.0018827473502189683
2006-08-17,31.0,5827557000.0,8149980000.0,8149980000.0,11007325.0,0.0018888403837148224
2006-08-18,30.36,5827557000.0,8149980000.0,8149980000.0,10780077.0,0.0018498449693413552
2006-08-21,30.68,5827557000.0,8149980000.0,8149980000.0,10893701.0,0.001869342676528089
2006-08-22,31.4,5827557000.0,8149980000.0,8149980000.0,11149355.0,0.0019132125176982396
2006-08-23,31.46,5827557000.0,8149980000.0,8149980000.0,11170659.5,0.001916868337795752
2006-08-24,31.88,5827557000.0,8149980000.0,8149980000.0,11319791.0,0.00194245907847834
2006-08-25,31.84,5827557000.0,8149980000.0,8149980000.0,11305588.0,0.0019400218650799984
2006-08-28,31.98,5827557000.0,8149980000.0,8149980000.0,11355298.5,0.0019485521119741943
2006-08-29,31.88,5827557000.0,8149980000.0,8149980000.0,11319791.0,0.00194245907847834
2006-08-30,31.42,5827557000.0,8149980000.0,8149980000.0,11156456.5,0.0019144311243974104
2006-08-31,32.64,5827557000.0,8149980000.0,8149980000.0,11589648.0,0.0019887661330468326
2006-09-01,33.68,5827557000.0,8149980000.0,8149980000.0,11958926.0,0.0020521336814037167
2006-09-05,33.38,5827557000.0,8149980000.0,8149980000.0,11852403.5,0.002033854580916154
2006-09-06,33.88,5827557000.0,8149980000.0,8149980000.0,12029941.0,0.0020643197483954253
2006-09-07,33.32,5827557000.0,8149980000.0,8149980000.0,11831099.0,0.0020301987608186416
2006-09-08,32.4,5827557000.0,8149980000.0,8149980000.0,11504430.0,0.0019741428526567823
2006-09-11,31.92,5827557000.0,8149980000.0,8149980000.0,11333994.0,0.0019448962918766817
2006-09-12,32.06,5827557000.0,8149980000.0,8149980000.0,11383704.5,0.0019534265387708776
2006-09-13,32.06,5827557000.0,8149980000.0,8149980000.0,11383704.5,0.0019534265387708776
2006-09-14,32.04,5827557000.0,8149980000.0,8149980000.0,11376603.0,0.001952207932071707
2006-09-15,32.0,5827557000.0,8149980000.0,8149980000.0,11362400.0,0.0019497707186733652
2006-09-18,32.5,5827557000.0,8149980000.0,8149980000.0,11539937.5,0.0019802358861526364
2006-09-19,32.0,5827557000.0,8149980000.0,8149980000.0,11362400.0,0.0019497707186733652
2006-09-20,31.72,5827557000.0,8149980000.0,8149980000.0,11262979.0,0.0019327102248849733
2006-09-21,31.54,5827557000.0,8149980000.0,8149980000.0,11199065.5,0.0019217427645924355
2006-09-22,31.42,5827557000.0,8149980000.0,8149980000.0,11156456.5,0.0019144311243974104
2006-09-25,31.98,5827557000.0,8149980000.0,8149980000.0,11355298.5,0.0019485521119741943
2006-09-26,31.5,5827557000.0,8149980000.0,8149980000.0,11184862.5,0.001919305551194094
2006-09-27,31.26,5827557000.0,8149980000.0,8149980000.0,11099644.5,0.0019046822708040437
2006-09-28,31.84,5827557000.0,8149980000.0,8149980000.0,11305588.0,0.0019400218650799984
2006-09-29,31.36,5827557000.0,8149980000.0,8149980000.0,11135152.0,0.001910775304299898
2006-10-02,31.26,5827557000.0,8149980000.0,8149980000.0,11009178.06,0.0018891583660185563
2006-10-03,31.78,5827557000.0,8149980000.0,8149980000.0,11192312.18,0.0019205839050566128
2006-10-04,32.18,5827557000.0,8149980000.0,8149980000.0,11333184.58,0.0019447573966243487
2006-10-05,32.1,5827557000.0,8149980000.0,8149980000.0,11305010.1,0.0019399226983108015
2006-10-06,32.0,5827557000.0,8149980000.0,8149980000.0,11269792.0,0.0019338793254188675
2006-10-09,32.04,5827557000.0,8149980000.0,8149980000.0,11283879.24,0.0019362966745756413
2006-10-10,32.48,5827557000.0,8149980000.0,8149980000.0,11438838.879999999,0.0019628875153001506
2006-10-11,32.12,5827557000.0,8149980000.0,8149980000.0,11312053.719999999,0.001941131372889188
2006-10-12,32.84,5827557000.0,8149980000.0,8149980000.0,11565624.040000001,0.001984643657711113
2006-10-13,32.6,5827557000.0,8149980000.0,8149980000.0,11481100.6,0.0019701395627704714
2006-10-16,33.16,5827557000.0,8149980000.0,8149980000.0,11678321.959999999,0.0020039824509653016
2006-10-17,32.6,5827557000.0,8149980000.0,8149980000.0,11481100.6,0.0019701395627704714
2006-10-18,32.34,5827557000.0,8149980000.0,8149980000.0,11389533.540000001,0.0019544267932514433
2006-10-19,32.78,5827557000.0,8149980000.0,8149980000.0,11544493.18,0.0019810176339759523
2006-10-20,32.54,5827557000.0,8149980000.0,8149980000.0,11459969.74,0.001966513539035311
2006-10-23,33.16,5827557000.0,8149980000.0,8149980000.0,11678321.959999999,0.0020039824509653016
2006-10-24,32.88,5827557000.0,8149980000.0,8149980000.0,11579711.280000001,0.0019870610068678865
2006-10-25,33.16,5827557000.0,8149980000.0,8149980000.0,11678321.959999999,0.0020039824509653016
2006-10-26,33.2,5827557000.0,8149980000.0,8149980000.0,11692409.200000001,0.0020063998001220752
2006-10-27,32.9,5827557000.0,8149980000.0,8149980000.0,11586754.9,0.0019882696814462735
2006-10-30,32.6,5827557000.0,8149980000.0,8149980000.0,11481100.6,0.0019701395627704714
2006-10-31,32.5,5827557000.0,8149980000.0,8149980000.0,11445882.5,0.0019640961898785376
2006-11-01,32.44,5827557000.0,8149980000.0,8149980000.0,11424751.639999999,0.001960470166143377
2006-11-02,32.7,5827557000.0,8149980000.0,8149980000.0,11516318.700000001,0.0019761829356624056
2006-11-03,32.82,5827557000.0,8149980000.0,8149980000.0,11558580.42,0.001983434983132726
2006-11-06,33.24,5827557000.0,8149980000.0,8149980000.0,11706496.440000001,0.002008817149278849
2006-11-07,32.9,5827557000.0,8149980000.0,8149980000.0,11586754.9,0.0019882696814462735
2006-11-08,33.06,5827557000.0,8149980000.0,8149980000.0,11643103.860000001,0.001997939078073368
2006-11-09,33.88,5827557000.0,8149980000.0,8149980000.0,11931892.280000001,0.0020474947357872262
2006-11-10,33.68,5827557000.0,8149980000.0,8149980000.0,11861456.08,0.0020354079900033583
2006-11-13,33.2,5827557000.0,8149980000.0,8149980000.0,11692409.200000001,0.0020063998001220752
2006-11-14,33.32,5794453000.0,8384232000.0,8384232000.0,11734670.92,0.002025155941380489
2006-11-15,34.16,5794453000.0,8384232000.0,8384232000.0,12030502.959999999,0.0020762102928438626
2006-11-16,34.62,5794453000.0,8384232000.0,8384232000.0,12192506.219999999,0.0021041686281690437
2006-11-17,35.2,5794453000.0,8384232000.0,8384232000.0,12396771.200000001,0.002139420442274707
2006-11-20,35.72,5794453000.0,8384232000.0,8384232000.0,12579905.32,0.0021710255169901283
2006-11-21,36.12,5794453000.0,8384232000.0,8384232000.0,12720777.719999999,0.002195337112925068
2006-11-22,36.52,5794453000.0,8384232000.0,8384232000.0,12861650.120000001,0.0022196487088600083
2006-11-24,36.66,5794453000.0,8384232000.0,8384232000.0,12910955.459999999,0.0022281577674372367
2006-11-27,36.72,5794453000.0,8384232000.0,8384232000.0,12932086.32,0.002231804506827478
2006-11-28,36.34,5794453000.0,8384232000.0,8384232000.0,12798257.540000001,0.0022087084906892854
2006-11-29,36.76,5794453000.0,8384232000.0,8384232000.0,12946173.559999999,0.0022342356664209716
2006-11-30,36.32,5794453000.0,8384232000.0,8384232000.0,12791213.92,0.002207492910892538
2006-12-01,36.64,5794453000.0,8384232000.0,8384232000.0,12903911.84,0.00222694218764049
2006-12-04,36.94,5794453000.0,8384232000.0,8384232000.0,13009566.139999999,0.0022451758845916945
2006-12-05,37.42,5794453000.0,8384232000.0,8384232000.0,13178613.020000001,0.0022743497997136227
2006-12-06,37.56,5794453000.0,8384232000.0,8384232000.0,13227918.360000001,0.002282858858290852
2006-12-07,37.24,5794453000.0,8384232000.0,8384232000.0,13115220.440000001,0.0022634095815429
2006-12-08,40.92,5794453000.0,8384232000.0,8384232000.0,14411246.520000001,0.0024870762641443465
