date,MAA,MAA_SHE,PB Ratio
2004-09-27,0.0,361294000.0,0.0
2004-09-28,0.0,361294000.0,0.0
2004-09-29,0.0,361294000.0,0.0
2004-09-30,0.0,361294000.0,0.0
2004-10-01,0.0,361294000.0,0.0
2004-10-04,0.0,361294000.0,0.0
2004-10-05,0.0,361294000.0,0.0
2004-10-06,0.0,361294000.0,0.0
2004-10-07,0.0,361294000.0,0.0
2004-10-08,0.0,361294000.0,0.0
2004-10-11,0.0,361294000.0,0.0
2004-10-12,0.0,361294000.0,0.0
2004-10-13,0.0,361294000.0,0.0
2004-10-14,0.0,361294000.0,0.0
2004-10-15,0.0,361294000.0,0.0
2004-10-18,0.0,361294000.0,0.0
2004-10-19,0.0,361294000.0,0.0
2004-10-20,0.0,361294000.0,0.0
2004-10-21,0.0,361294000.0,0.0
2004-10-22,0.0,361294000.0,0.0
2004-10-25,0.0,361294000.0,0.0
2004-10-26,0.0,361294000.0,0.0
2004-10-27,0.0,361294000.0,0.0
2004-10-28,0.0,361294000.0,0.0
2004-10-29,0.0,361294000.0,0.0
2004-11-01,0.0,361294000.0,0.0
2004-11-02,0.0,361294000.0,0.0
2004-11-03,0.0,361294000.0,0.0
2004-11-04,0.0,361294000.0,0.0
2004-11-05,0.0,361294000.0,0.0
2004-11-08,0.0,361294000.0,0.0
2004-11-09,0.0,361294000.0,0.0
2004-11-10,0.0,361294000.0,0.0
2004-11-11,0.0,361294000.0,0.0
2004-11-12,0.0,361294000.0,0.0
2004-11-15,0.0,361294000.0,0.0
2004-11-16,0.0,361294000.0,0.0
2004-11-17,0.0,361294000.0,0.0
2004-11-18,0.0,361294000.0,0.0
2004-11-19,0.0,361294000.0,0.0
2004-11-22,0.0,361294000.0,0.0
2004-11-23,0.0,361294000.0,0.0
2004-11-24,0.0,361294000.0,0.0
2004-11-26,0.0,361294000.0,0.0
2004-11-29,0.0,361294000.0,0.0
2004-11-30,0.0,361294000.0,0.0
2004-12-01,0.0,361294000.0,0.0
2004-12-02,0.0,361294000.0,0.0
2004-12-03,0.0,361294000.0,0.0
2004-12-06,0.0,361294000.0,0.0
2004-12-07,0.0,361294000.0,0.0
2004-12-08,0.0,361294000.0,0.0
2004-12-09,0.0,361294000.0,0.0
2004-12-10,0.0,361294000.0,0.0
2004-12-13,0.0,361294000.0,0.0
2004-12-14,0.0,361294000.0,0.0
2004-12-15,0.0,361294000.0,0.0
2004-12-16,0.0,361294000.0,0.0
2004-12-17,0.0,361294000.0,0.0
2004-12-20,0.0,361294000.0,0.0
2004-12-21,0.0,361294000.0,0.0
2004-12-22,0.0,361294000.0,0.0
2004-12-23,0.0,361294000.0,0.0
2004-12-27,0.0,361294000.0,0.0
2004-12-28,0.0,361294000.0,0.0
2004-12-29,0.0,361294000.0,0.0
2004-12-30,0.0,361294000.0,0.0
2004-12-31,0.0,361294000.0,0.0
2005-01-03,855118080.0,361294000.0,2.366820594861802
2005-01-04,851978880.0,361294000.0,2.358131826158198
2005-01-05,820377600.0,361294000.0,2.2706648878752484
2005-01-06,837120000.0,361294000.0,2.3170049876278047
2005-01-07,836282880.0,361294000.0,2.3146879826401765
2005-01-10,826865280.0,361294000.0,2.288621676529364
2005-01-11,832097280.0,361294000.0,2.3031029577020377
2005-01-12,833143680.0,361294000.0,2.3059992139365724
2005-01-13,833562240.0,361294000.0,2.3071577164303863
2005-01-14,833352960.0,361294000.0,2.3065784651834793
2005-01-18,840259200.0,361294000.0,2.325693756331409
2005-01-19,844444800.0,361294000.0,2.3372787812695477
2005-01-20,822679680.0,361294000.0,2.277036651591225
2005-01-21,824563200.0,361294000.0,2.2822499128133873
2005-01-24,819540479.9999999,361294000.0,2.2683478828876202
2005-01-25,807402240.0,361294000.0,2.2347513105670176
2005-01-26,810122880.0,361294000.0,2.242281576776808
2005-01-27,791078400.0,361294000.0,2.189569713308275
2005-01-28,791915520.0000001,361294000.0,2.1918867182959034
2005-01-31,791496960.0,361294000.0,2.190728215802089
2005-02-01,772871040.0,361294000.0,2.1391748548273704
2005-02-02,805728000.0,361294000.0,2.230117300591762
2005-02-03,803635200.0,361294000.0,2.224324788122692
2005-02-04,812843520.0000001,361294000.0,2.2498118429865985
2005-02-07,807820800.0,361294000.0,2.2359098130608315
2005-02-08,813262080.0,361294000.0,2.250970345480412
2005-02-09,808657920.0,361294000.0,2.2382268180484592
2005-02-10,816819840.0,361294000.0,2.2608176166778304
2005-02-11,818703360.0,361294000.0,2.266030877899993
2005-02-14,809285760.0,361294000.0,2.23996457178918
2005-02-15,806565120.0,361294000.0,2.23243430557939
2005-02-16,812215680.0,361294000.0,2.2480740892458773
2005-02-17,806983680.0,361294000.0,2.2335928080732037
2005-02-18,797356800.0,361294000.0,2.206947250715484
2005-02-22,784800000.0,361294000.0,2.1721921759010665
2005-02-23,776638080.0,361294000.0,2.1496013772716958
2005-02-24,783125760.0,361294000.0,2.167558165925811
2005-02-25,792543360.0,361294000.0,2.193624472036624
2005-02-28,786055680.0,361294000.0,2.1756676833825086
2005-03-01,790869120.0,361294000.0,2.1889904620613683
2005-03-02,794845439.9999999,361294000.0,2.1999962357526
2005-03-03,794008320.0,361294000.0,2.1976792307649724
2005-03-04,809913600.0,361294000.0,2.241702325529901
2005-03-07,810960000.0,361294000.0,2.2445985817644356
2005-03-08,805728000.0,361294000.0,2.230117300591762
2005-03-09,778521600.0,361294000.0,2.1548146384938582
2005-03-10,785846400.0,361294000.0,2.1750884321356017
2005-03-11,771196800.0,361294000.0,2.134540844852115
2005-03-14,784381439.9999999,361294000.0,2.1710336734072526
2005-03-15,779777280.0,357325000.0,2.1822634296508783
2005-03-16,776638080.0,357325000.0,2.173478150143427
2005-03-17,772243200.0,357325000.0,2.161178758832995
2005-03-18,773708160.0,357325000.0,2.1652785559364722
2005-03-21,770778240.0,357325000.0,2.157078961729518
2005-03-22,763034880.0,357325000.0,2.135408605611138
2005-03-23,758640000.0,357325000.0,2.1231092143007064
2005-03-24,764918400.0,357325000.0,2.140679773315609
2005-03-28,758430720.0,357325000.0,2.12252352900021
2005-03-29,770150400.0,357325000.0,2.1553219058280275
2005-03-30,771196800.0,357325000.0,2.1582503323305113
2005-03-31,779311500.0,357325000.0,2.1809599104456727
2005-04-01,773333220.0,357325000.0,2.1642292590778704
2005-04-04,784649250.0,357325000.0,2.1958979920240678
2005-04-05,785716799.9999999,357325000.0,2.1988856083397463
2005-04-06,787424880.0,357325000.0,2.203665794444833
2005-04-07,791695080.0,357325000.0,2.215616259707549
2005-04-08,785503290.0,357325000.0,2.198288085076611
2005-04-11,778030440.0,357325000.0,2.177374770866858
2005-04-12,797459850.0,357325000.0,2.231749387812216
2005-04-13,793403159.9999999,357325000.0,2.2203964458126353
2005-04-14,784008720.0,357325000.0,2.1941054222346605
2005-04-15,775468320.0,357325000.0,2.1702044917092285
2005-04-18,772265670.0,357325000.0,2.1612416427621914
2005-04-19,777389909.9999999,357325000.0,2.17558220107745
2005-04-20,783154680.0,357325000.0,2.191715329182117
2005-04-21,797673360.0,357325000.0,2.2323469110753518
2005-04-22,795324750.0,357325000.0,2.225774155180858
2005-04-25,804505680.0,357325000.0,2.251467655495697
2005-04-26,803865150.0,357325000.0,2.24967508570629
2005-04-27,819664890.0,357325000.0,2.293891807178339
2005-04-28,808348860.0,357325000.0,2.2622230742321414
2005-04-29,816248729.9999999,357325000.0,2.284331434968166
2005-05-02,817529790.0,357325000.0,2.287916574546981
2005-05-03,823294560.0,357325000.0,2.3040497026516475
2005-05-04,829486350.0,357325000.0,2.3213778772825857
2005-05-05,840802380.0,360847000.0,2.3300800062076172
2005-05-06,838026750.0,360847000.0,2.322388020407541
2005-05-09,861085830.0,360847000.0,2.3862906716697103
2005-05-10,872188350.0,360847000.0,2.417058614870014
2005-05-11,874323450.0000001,360847000.0,2.4229755270239193
2005-05-12,861726360.0,360847000.0,2.388065745315882
2005-05-13,856175100.0,360847000.0,2.3726817737157297
2005-05-16,857029140.0,360847000.0,2.3750485385772917
2005-05-17,860445299.9999999,360847000.0,2.3845155980235386
2005-05-18,869199210.0,360847000.0,2.408774937854548
2005-05-19,871974840.0000001,360847000.0,2.416466923654624
2005-05-20,867064110.0,360847000.0,2.402858025700643
2005-05-23,874109940.0,360847000.0,2.422383835808528
2005-05-24,872828880.0,360847000.0,2.4188336885161856
2005-05-25,854040000.0,360847000.0,2.3667648615618253
2005-05-26,859591260.0,360847000.0,2.382148833161977
2005-05-27,869199210.0,360847000.0,2.408774937854548
2005-05-31,864715500.0,360847000.0,2.3963494223313484
2005-06-01,878166630.0,360847000.0,2.4336259689009467
2005-06-02,875391000.0,360847000.0,2.425933983100871
2005-06-03,875391000.0,360847000.0,2.425933983100871
2005-06-06,880728750.0,360847000.0,2.4407262634856326
2005-06-07,888415110.0,360847000.0,2.462027147239689
2005-06-08,894606900.0,360847000.0,2.479186192486012
2005-06-09,904214850.0,360847000.0,2.505812297178583
2005-06-10,903147299.9999999,360847000.0,2.50285384110163
2005-06-13,907203990.0,360847000.0,2.514095974194049
2005-06-14,927700950.0000001,360847000.0,2.570898330871533
2005-06-15,941792610.0,360847000.0,2.609949951087303
2005-06-16,955884270.0000001,360847000.0,2.6490015713030735
2005-06-17,975527190.0,360847000.0,2.703437163118995
2005-06-20,982359510.0,360847000.0,2.7223712820114896
2005-06-21,990472890.0,360847000.0,2.744855548196327
2005-06-22,974459640.0,360847000.0,2.7004787070420426
2005-06-23,970616460.0,360847000.0,2.6898282651650147
2005-06-24,939444000.0,360847000.0,2.603441347718008
2005-06-27,941579100.0,360847000.0,2.6093582598719123
2005-06-28,960795000.0,360847000.0,2.6626104692570536
2005-06-29,960581490.0,360847000.0,2.662018778041663
2005-06-30,969762420.0,360847000.0,2.6874615003034528
2005-07-01,970402950.0000001,360847000.0,2.6892365739496245
2005-07-05,998372760.0,360847000.0,2.766748123165774
2005-07-06,1002215940.0,360847000.0,2.777398565042802
2005-07-07,1004564549.9999999,360847000.0,2.783907168412097
2005-07-08,1013745479.9999999,360847000.0,2.8093498906738863
2005-07-11,1029118200.0000001,360847000.0,2.8519516581819997
2005-07-12,1027837140.0,360847000.0,2.8484015108896568
2005-07-13,1014813030.0,360847000.0,2.812308346750839
2005-07-14,999013290.0,360847000.0,2.768523196811945
2005-07-15,989191830.0,360847000.0,2.7413054009039843
2005-07-18,988764810.0,360847000.0,2.7401220184732034
2005-07-19,994956600.0,360847000.0,2.7572810637195264
2005-07-20,1001361900.0,360847000.0,2.77503180018124
2005-07-21,991967460.0,360847000.0,2.74899738670406
2005-07-22,999226799.9999999,360847000.0,2.7691148880273353
2005-07-25,1003497000.0,360847000.0,2.7809487123351446
2005-07-26,1018442700.0000001,360847000.0,2.822367097412477
2005-07-27,1015026540.0,360847000.0,2.8129000379662297
2005-07-28,1028477670.0,360847000.0,2.850176584535828
2005-07-29,1028050650.0,360847000.0,2.8489932021050475
2005-08-01,1029545220.0,360847000.0,2.8531350406127807
2005-08-02,1029118200.0000001,360847000.0,2.8519516581819997
2005-08-03,1026342570.0,360847000.0,2.8442596723819236
2005-08-04,994743090.0000001,0.0,inf
2005-08-05,949265460.0,0.0,inf
2005-08-08,916598430.0,0.0,inf
2005-08-09,920228100.0,0.0,inf
2005-08-10,929409030.0,0.0,inf
2005-08-11,938589960.0,0.0,inf
2005-08-12,949692479.9999999,0.0,inf
2005-08-15,961222020.0000001,0.0,inf
2005-08-16,959300430.0,0.0,inf
2005-08-17,955670760.0,0.0,inf
2005-08-18,951187049.9999999,0.0,inf
2005-08-19,952468110.0,0.0,inf
2005-08-22,957378840.0000001,0.0,inf
2005-08-23,929409030.0,0.0,inf
2005-08-24,931544130.0,0.0,inf
2005-08-25,934960290.0,0.0,inf
2005-08-26,935173799.9999999,0.0,inf
2005-08-29,932825190.0,0.0,inf
2005-08-30,932184659.9999999,0.0,inf
2005-08-31,956524799.9999999,0.0,inf
2005-09-01,966986790.0,0.0,inf
2005-09-02,978943350.0,0.0,inf
2005-09-06,1000507860.0,0.0,inf
2005-09-07,1003710510.0,0.0,inf
2005-09-08,997091700.0000001,0.0,inf
2005-09-09,1005205080.0,0.0,inf
2005-09-12,1016307600.0,0.0,inf
2005-09-13,1014172500.0,0.0,inf
2005-09-14,1012037400.0,0.0,inf
2005-09-15,1010969850.0,0.0,inf
2005-09-16,1007767200.0000001,0.0,inf
2005-09-19,992180970.0,0.0,inf
2005-09-20,984281100.0,0.0,inf
2005-09-21,978943350.0,0.0,inf
2005-09-22,983640570.0,0.0,inf
2005-09-23,984494610.0,0.0,inf
2005-09-26,996024150.0,0.0,inf
2005-09-27,995597130.0,0.0,inf
2005-09-28,985562159.9999999,0.0,inf
2005-09-29,989405340.0000001,0.0,inf
2005-09-30,993035010.0,0.0,inf
2005-10-03,0.0,0.0,
2005-10-04,0.0,0.0,
2005-10-05,0.0,0.0,
2005-10-06,0.0,0.0,
2005-10-07,0.0,0.0,
2005-10-10,0.0,0.0,
2005-10-11,0.0,0.0,
2005-10-12,0.0,0.0,
2005-10-13,0.0,0.0,
2005-10-14,0.0,0.0,
2005-10-17,0.0,0.0,
2005-10-18,0.0,0.0,
2005-10-19,0.0,0.0,
2005-10-20,0.0,0.0,
2005-10-21,0.0,0.0,
2005-10-24,0.0,0.0,
2005-10-25,0.0,0.0,
2005-10-26,0.0,0.0,
2005-10-27,0.0,0.0,
2005-10-28,0.0,0.0,
2005-10-31,0.0,346494000.0,0.0
2005-11-01,0.0,346494000.0,0.0
2005-11-02,0.0,346494000.0,0.0
2005-11-03,0.0,346494000.0,0.0
2005-11-04,0.0,346494000.0,0.0
2005-11-07,0.0,346494000.0,0.0
2005-11-08,0.0,346494000.0,0.0
2005-11-09,0.0,346494000.0,0.0
2005-11-10,0.0,346494000.0,0.0
2005-11-11,0.0,346494000.0,0.0
2005-11-14,0.0,346494000.0,0.0
2005-11-15,0.0,346494000.0,0.0
2005-11-16,0.0,346494000.0,0.0
2005-11-17,0.0,346494000.0,0.0
2005-11-18,0.0,346494000.0,0.0
2005-11-21,0.0,346494000.0,0.0
2005-11-22,0.0,346494000.0,0.0
2005-11-23,0.0,346494000.0,0.0
2005-11-25,0.0,346494000.0,0.0
2005-11-28,0.0,346494000.0,0.0
2005-11-29,0.0,346494000.0,0.0
2005-11-30,0.0,346494000.0,0.0
2005-12-01,0.0,346494000.0,0.0
2005-12-02,0.0,346494000.0,0.0
2005-12-05,0.0,346494000.0,0.0
2005-12-06,0.0,346494000.0,0.0
2005-12-07,0.0,346494000.0,0.0
2005-12-08,0.0,346494000.0,0.0
2005-12-09,0.0,346494000.0,0.0
2005-12-12,0.0,346494000.0,0.0
2005-12-13,0.0,346494000.0,0.0
2005-12-14,0.0,346494000.0,0.0
2005-12-15,0.0,346494000.0,0.0
2005-12-16,0.0,346494000.0,0.0
2005-12-19,0.0,346494000.0,0.0
2005-12-20,0.0,346494000.0,0.0
2005-12-21,0.0,346494000.0,0.0
2005-12-22,0.0,346494000.0,0.0
2005-12-23,0.0,346494000.0,0.0
2005-12-27,0.0,346494000.0,0.0
2005-12-28,0.0,346494000.0,0.0
2005-12-29,0.0,346494000.0,0.0
2005-12-30,0.0,346494000.0,0.0
2006-01-03,1106700000.0,346494000.0,3.193994701206947
2006-01-04,1094083620.0,346494000.0,3.157583161613188
2006-01-05,1104486600.0,346494000.0,3.1876067118045333
2006-01-06,1115996280.0,346494000.0,3.2208242566970857
2006-01-09,1117767000.0,346494000.0,3.2259346482190168
2006-01-10,1134367500.0,346494000.0,3.273844568737121
2006-01-11,1119759060.0,346494000.0,3.2316838386811892
2006-01-12,1114225560.0,346494000.0,3.2157138651751547
2006-01-13,1122857820.0,346494000.0,3.240627023844569
2006-01-17,1112454840.0,346494000.0,3.2106034736532236
2006-01-18,1092312900.0,346494000.0,3.152472770091257
2006-01-19,1098953100.0,346494000.0,3.1716367382984987
2006-01-20,1106257320.0,346494000.0,3.1927171033264647
2006-01-23,1101609180.0,346494000.0,3.1793023255813955
2006-01-24,1107142680.0,346494000.0,3.19527229908743
2006-01-25,1112233500.0,346494000.0,3.209964674712982
2006-01-26,1120201740.0,346494000.0,3.232961436561672
2006-01-27,1124849880.0,346494000.0,3.2463762143067414
2006-01-30,1126620600.0,346494000.0,3.2514866058286724
2006-01-31,1129940700.0,346494000.0,3.261068589932293
2006-02-01,1136580900.0,346494000.0,3.280232558139535
2006-02-02,1142557080.0,346494000.0,3.2974801295260523
2006-02-03,1152074700.0,346494000.0,3.3249484839564323
2006-02-06,1152074700.0,346494000.0,3.3249484839564323
2006-02-07,1140565020.0,346494000.0,3.29173093906388
2006-02-08,1145434500.0,346494000.0,3.3057845157491905
2006-02-09,1151189340.0,346494000.0,3.3223932881954665
2006-02-10,1160042940.0,346494000.0,3.347945245805122
2006-02-13,1157608200.0,346494000.0,3.340918457462467
2006-02-14,1170003240.0,346494000.0,3.3766911981159846
2006-02-15,1184169000.0,346494000.0,3.4175743302914334
2006-02-16,1190366520.0,346494000.0,3.4354607006181923
2006-02-17,1202761560.0,346494000.0,3.4712334412717105
2006-02-21,1202761560.0,346494000.0,3.4712334412717105
2006-02-22,1225116900.0,346494000.0,3.5357521342360907
2006-02-23,1229101020.0,346494000.0,3.5472505151604357
2006-02-24,1212721860.0,346494000.0,3.499979393582573
2006-02-27,1209623100.0,346494000.0,3.4910362084191933
2006-02-28,1201876200.0,346494000.0,3.4686782455107448
2006-03-01,1201876200.0,362526000.0,3.315282765925754
2006-03-02,1198113420.0,362526000.0,3.3049034276162264
2006-03-03,1191473220.0,362526000.0,3.2865869482464705
2006-03-06,1216041960.0,362526000.0,3.3543579219145663
2006-03-07,1222460820.0,362526000.0,3.3720638519719963
2006-03-08,1230650400.0,362526000.0,3.3946541765280283
2006-03-09,1227330300.0,362526000.0,3.3854959368431508
2006-03-10,1236183900.0,362526000.0,3.409917909336158
2006-03-13,1230429060.0,362526000.0,3.3940436272157033
2006-03-14,1252784400.0,362526000.0,3.455709107760547
2006-03-15,1278681180.0,362526000.0,3.5271433773025933
2006-03-16,1293289620.0,362526000.0,3.5674396319160557
2006-03-17,1284878700.0,362526000.0,3.544238758047699
2006-03-20,1273811700.0,362526000.0,3.5137112924314393
2006-03-21,1247029560.0,362526000.0,3.439834825640092
2006-03-22,1256104500.0,362526000.0,3.464867347445425
2006-03-23,1250571000.0,362526000.0,3.449603614637295
2006-03-24,1249464300.0,362526000.0,3.446550868075669
2006-03-27,1240610700.0,362526000.0,3.4221288955826616
2006-03-28,1245037500.0,362526000.0,3.4343398818291653
2006-03-29,1266286140.0,362526000.0,3.492952615812383
2006-03-30,1239504000.0,362526000.0,3.4190761490210355
2006-03-31,1267572000.0,362526000.0,3.4964995614107677
2006-04-03,1223814720.0,362526000.0,3.3757984806606975
2006-04-04,1224509280.0,362526000.0,3.3777143708313333
2006-04-05,1232149440.0,362526000.0,3.3987891627083298
2006-04-06,1217795200.0,362526000.0,3.3591940991818516
2006-04-07,1185845440.0,362526000.0,3.2710631513325943
2006-04-10,1208302880.0,362526000.0,3.333010266849826
2006-04-11,1207145280.0,362526000.0,3.3298171165654327
2006-04-12,1214785440.0,362526000.0,3.350891908442429
2006-04-13,1203209440.0,362526000.0,3.318960405598495
2006-04-17,1180983520.0,362526000.0,3.2576519201381418
2006-04-18,1188855200.0,362526000.0,3.279365342072017
2006-04-19,1257153600.0,362526000.0,3.4677612088512273
2006-04-20,1256690560.0,362526000.0,3.4664839487374697
2006-04-21,1250208000.0,362526000.0,3.448602307144867
2006-04-24,1225435360.0,362526000.0,3.380268891058848
2006-04-25,1212007200.0,362526000.0,3.3432283477598848
2006-04-26,1207145280.0,362526000.0,3.3298171165654327
2006-04-27,1223583200.0,362526000.0,3.375159850603819
2006-04-28,1227056000.0,362526000.0,3.384739301456999
2006-05-01,1220804960.0,362526000.0,3.3674962899212746
2006-05-02,1234001600.0,362526000.0,3.4038982031633593
2006-05-03,1237705920.0,362526000.0,3.414116284073418
