date,close price,AVB_SHE,AVB_TA,AVB_TL,market cap,PB Ratio
1994-10-10,20.75,,,,,
1994-10-11,20.88,,,,,
1994-10-12,20.88,,,,,
1994-10-13,20.75,,,,,
1994-10-14,20.25,,,,,
1994-10-17,20.38,,,,,
1994-10-18,20.38,,,,,
1994-10-19,20.38,,,,,
1994-10-20,20.25,,,,,
1994-10-21,20.25,,,,,
1994-10-24,20.0,,,,,
1994-10-25,20.38,,,,,
1994-10-26,20.25,,,,,
1994-10-27,20.13,,,,,
1994-10-28,19.88,,,,,
1994-10-31,19.5,,,,,
1994-11-01,19.38,,,,,
1994-11-02,18.75,,,,,
1994-11-03,18.25,,,,,
1994-11-04,18.38,,,,,
1994-11-07,18.63,,,,,
1994-11-08,18.38,,,,,
1994-11-09,18.38,,,,,
1994-11-10,18.38,,,,,
1994-11-11,18.5,,,,,
1994-11-14,18.5,,,,,
1994-11-15,18.38,,,,,
1994-11-16,18.38,,,,,
1994-11-17,18.38,,,,,
1994-11-18,18.25,,,,,
1994-11-21,18.25,,,,,
1994-11-22,18.0,,,,,
1994-11-23,18.0,,,,,
1994-11-25,18.13,,,,,
1994-11-28,18.0,,,,,
1994-11-29,17.75,,,,,
1994-11-30,18.0,,,,,
1994-12-01,18.13,,,,,
1994-12-02,18.0,,,,,
1994-12-05,18.0,,,,,
1994-12-06,17.75,,,,,
1994-12-07,17.88,,,,,
1994-12-08,18.0,,,,,
1994-12-09,17.75,,,,,
1994-12-12,18.13,,,,,
1994-12-13,18.25,,,,,
1994-12-14,18.75,,,,,
1994-12-15,18.88,,,,,
1994-12-16,20.0,,,,,
1994-12-19,21.0,,,,,
1994-12-20,20.75,,,,,
1994-12-21,20.75,,,,,
1994-12-22,20.13,,,,,
1994-12-23,20.13,,,,,
1994-12-27,20.0,,,,,
1994-12-28,20.13,,,,,
1994-12-29,20.13,,,,,
1994-12-30,20.13,,,,,
1995-01-03,20.0,,,,,
1995-01-04,20.13,,,,,
1995-01-05,20.63,,,,,
1995-01-06,20.25,,,,,
1995-01-09,20.5,,,,,
1995-01-10,20.5,,,,,
1995-01-11,20.38,,,,,
1995-01-12,20.38,,,,,
1995-01-13,20.25,,,,,
1995-01-16,20.38,,,,,
1995-01-17,20.13,,,,,
1995-01-18,19.88,,,,,
1995-01-19,20.13,,,,,
1995-01-20,20.0,,,,,
1995-01-23,19.75,,,,,
1995-01-24,19.63,,,,,
1995-01-25,19.63,,,,,
1995-01-26,19.5,,,,,
1995-01-27,19.38,,,,,
1995-01-30,19.75,,,,,
1995-01-31,19.88,,,,,
1995-02-01,20.0,,,,,
1995-02-02,20.0,,,,,
1995-02-03,19.75,,,,,
1995-02-06,19.88,,,,,
1995-02-07,19.75,,,,,
1995-02-08,19.63,,,,,
1995-02-09,19.5,,,,,
1995-02-10,19.75,,,,,
1995-02-13,19.5,,,,,
1995-02-14,19.5,,,,,
1995-02-15,19.5,,,,,
1995-02-16,19.25,,,,,
1995-02-17,19.13,,,,,
1995-02-21,19.25,,,,,
1995-02-22,19.0,,,,,
1995-02-23,18.75,,,,,
1995-02-24,18.5,,,,,
1995-02-27,18.75,,,,,
1995-02-28,18.88,,,,,
1995-03-01,19.0,,,,,
1995-03-02,19.25,,,,,
1995-03-03,19.13,,,,,
1995-03-06,19.13,,,,,
1995-03-07,19.13,,,,,
1995-03-08,19.0,,,,,
1995-03-09,18.88,,,,,
1995-03-10,19.13,,,,,
1995-03-13,18.88,,,,,
1995-03-14,19.0,,,,,
1995-03-15,19.0,,,,,
1995-03-16,18.75,,,,,
1995-03-17,18.5,,,,,
1995-03-20,18.5,,,,,
1995-03-21,18.5,,,,,
1995-03-22,18.75,,,,,
1995-03-23,19.0,,,,,
1995-03-24,19.25,,,,,
1995-03-27,19.0,,,,,
1995-03-28,19.13,,,,,
1995-03-29,18.88,,,,,
1995-03-30,18.75,,,,,
1995-03-31,18.38,,,,,
1995-04-03,18.25,,,,,
1995-04-04,18.5,,,,,
1995-04-05,18.38,,,,,
1995-04-06,18.38,,,,,
1995-04-07,18.38,,,,,
1995-04-10,18.38,,,,,
1995-04-11,18.25,,,,,
1995-04-12,18.25,,,,,
1995-04-13,18.0,,,,,
1995-04-17,18.13,,,,,
1995-04-18,18.0,,,,,
1995-04-19,17.75,,,,,
1995-04-20,17.38,,,,,
1995-04-21,17.75,,,,,
1995-04-24,17.38,,,,,
1995-04-25,17.0,,,,,
1995-04-26,17.13,,,,,
1995-04-27,17.75,,,,,
1995-04-28,18.0,,,,,
1995-05-01,17.88,,,,,
1995-05-02,17.75,,,,,
1995-05-03,18.0,,,,,
1995-05-04,17.88,,,,,
1995-05-05,18.0,,,,,
1995-05-08,18.5,,,,,
1995-05-09,19.25,,,,,
1995-05-10,19.13,,,,,
1995-05-11,19.25,,,,,
1995-05-12,19.25,,,,,
1995-05-15,18.63,,,,,
