date,XOM,XOM_SHE,PB Ratio
2004-03-05,278488674678.83,83764000000.0,3.324682138852371
2004-03-08,278947469859.52,83764000000.0,3.3301593746659663
2004-03-09,280389397570.26,83764000000.0,3.3473735443658374
2004-03-10,278095421666.81,83764000000.0,3.3199873652978606
2004-03-11,271016867450.45,83764000000.0,3.2354814413166757
2004-03-12,275473734920.01,83764000000.0,3.2886888749344587
2004-03-15,273835180703.26,89915000000.0,3.0454894144832343
2004-03-16,275735903594.69,89915000000.0,3.06662852243441
2004-03-17,276850120462.08,89915000000.0,3.079020413302341
2004-03-18,278292048172.82,89915000000.0,3.0950569779549575
2004-03-19,271999999980.5,89915000000.0,3.0250792412889953
2004-03-22,268329638534.97998,89915000000.0,2.984258894900517
2004-03-23,267149879498.91998,89915000000.0,2.971138069275649
2004-03-24,262824096366.7,89915000000.0,2.9230283753178004
2004-03-25,263807228896.75,89915000000.0,2.933962396671857
2004-03-26,267018795161.58002,89915000000.0,2.969680199761775
2004-03-29,269312771065.03003,89915000000.0,2.9951929162545743
2004-03-30,272327710823.84998,89915000000.0,3.02872391507368
2004-03-31,272589879498.53003,89915000000.0,3.0316396541014297
2004-04-01,272131084317.84003,89915000000.0,3.02653711080287
2004-04-02,274687228895.96997,89915000000.0,3.0549655663234163
2004-04-05,276915662630.75,89915000000.0,3.0797493480592784
2004-04-06,276522409618.73,89915000000.0,3.0753757395176553
2004-04-07,274621686727.3,89915000000.0,3.0542366315664795
2004-04-08,278226506004.15,89915000000.0,3.0943280431980207
2004-04-12,282552289136.37,89915000000.0,3.1424377371558694
2004-04-13,280651566244.94,89915000000.0,3.121298629204693
2004-04-14,283797590341.1,89915000000.0,3.156287497537674
2004-04-15,286288192750.56,89915000000.0,3.1839870183012846
2004-04-16,287467951786.62,89915000000.0,3.1971078439261524
2004-04-19,286615903593.91,89915000000.0,3.18763169208597
2004-04-20,283797590341.1,89915000000.0,3.156287497537674
2004-04-21,281503614437.65,89915000000.0,3.130774781044876
2004-04-22,283797590341.1,89915000000.0,3.156287497537674
2004-04-23,281634698774.99,89915000000.0,3.1322326505587497
2004-04-26,281896867449.67,89915000000.0,3.135148389586498
2004-04-27,286746987931.25,89915000000.0,3.1890895615998445
2004-04-28,282617831305.04,89915000000.0,3.143166671912806
2004-04-29,278816385522.18,89915000000.0,3.100888456010454
2004-04-30,278881927690.85,89915000000.0,3.101617390767391
2004-05-03,286288192750.56,89915000000.0,3.1839870183012846
2004-05-04,285239518051.84,89915000000.0,3.1723240621902913
2004-05-05,288319999979.33,89915000000.0,3.206583995766335
2004-05-06,287271325280.61,89915000000.0,3.194921039655341
2004-05-07,283469879497.75,91681000000.0,3.0919152223225095
2004-05-10,275604819257.35,91681000000.0,3.0061279791598037
2004-05-11,279209638534.2,91681000000.0,3.045447132276044
2004-05-12,281831325281.0,91681000000.0,3.074042879996946
2004-05-13,280061686726.91,91681000000.0,3.0547407502853368
2004-05-14,283600963835.09,91681000000.0,3.093345009708555
2004-05-17,282159036124.35,91681000000.0,3.0776173484620584
2004-05-18,279799518052.23,91681000000.0,3.051881175513247
2004-05-19,279209638534.2,91681000000.0,3.045447132276044
2004-05-20,280061686726.91,91681000000.0,3.0547407502853368
2004-05-21,279209638534.2,91681000000.0,3.045447132276044
2004-05-24,280520481907.6,91681000000.0,3.059745006136495
2004-05-25,287205783111.94,91681000000.0,3.1326641628247947
2004-05-26,285436144557.85,91681000000.0,3.1133620331131855
2004-05-27,284256385521.79,91681000000.0,3.10049394663878
2004-05-28,283469879497.75,91681000000.0,3.0919152223225095
2004-06-01,286419277087.9,91681000000.0,3.1240854385085246
2004-06-02,286943614437.26,91681000000.0,3.129804588052705
2004-06-03,285436144557.85,91681000000.0,3.1133620331131855
2004-06-04,284256385521.79,91681000000.0,3.10049394663878
2004-06-07,288385542148.0,91681000000.0,3.1455322492992006
2004-06-08,287664578292.63,91681000000.0,3.1376684186759527
2004-06-09,284780722871.15,91681000000.0,3.1062130961829606
2004-06-10,288254457810.66,91681000000.0,3.144102461913155
2004-06-14,287402409617.95,91681000000.0,3.1348088439038624
2004-06-15,288909879497.36,91681000000.0,3.151251398843381
2004-06-16,293170120460.91,91681000000.0,3.197719488889846
2004-06-17,293432289135.59,91681000000.0,3.200579063661937
2004-06-18,294808674677.66,91681000000.0,3.2155918312154097
2004-06-21,293170120460.91,91681000000.0,3.197719488889846
2004-06-22,294284337328.3,91681000000.0,3.2098726816712295
2004-06-23,297954698773.82,91681000000.0,3.249906728480492
2004-06-24,296709397569.09,91681000000.0,3.236323748313064
2004-06-25,290024096364.75,91681000000.0,3.163404591624764
2004-06-28,290876144557.46,91681000000.0,3.1726982096340572
2004-06-29,292121445762.19,91681000000.0,3.186281189801486
2004-06-30,291072771063.47,91681000000.0,3.1748428907131245
2004-07-01,287808181793.86005,91681000000.0,3.139234757407315
2004-07-02,288647272702.88,91681000000.0,3.148387045329785
2004-07-06,291099999975.4,91681000000.0,3.1751398869493137
2004-07-07,292842727247.98,91681000000.0,3.194148484942136
2004-07-08,292519999975.28,91681000000.0,3.190628374202725
2004-07-09,293359090884.30005,91681000000.0,3.1997806621251956
2004-07-12,293294545429.76,91681000000.0,3.1990766399773127
2004-07-13,291809999975.34,91681000000.0,3.1828841305760194
2004-07-14,293423636338.84,91681000000.0,3.2004846842730776
2004-07-15,292519999975.28,91681000000.0,3.190628374202725
2004-07-16,295811818156.82,91681000000.0,3.2265335037447236
2004-07-19,296263636338.6,91681000000.0,3.2314616587798994
2004-07-20,296263636338.6,91681000000.0,3.2314616587798994
2004-07-21,291551818157.18,91681000000.0,3.1800680419844896
2004-07-22,292971818157.06,91681000000.0,3.195556529237901
2004-07-23,292519999975.28,91681000000.0,3.190628374202725
2004-07-26,292584545429.82,91681000000.0,3.191332396350607
2004-07-27,293100909066.13995,91681000000.0,3.196964573533665
2004-07-28,295682727247.74,91681000000.0,3.2251254594489587
2004-07-29,297102727247.62,91681000000.0,3.24061394670237
2004-07-30,298845454520.19995,91681000000.0,3.2596225446951927
2004-08-02,298522727247.5,91681000000.0,3.2561024339557814
2004-08-03,302653636338.06,91681000000.0,3.3011598514202505
2004-08-04,298458181792.96,91681000000.0,3.2553984118078994
2004-08-05,295811818156.82,91681000000.0,3.2265335037447236
2004-08-06,291229090884.48,93535000000.0,3.113584122355054
2004-08-09,294069090884.24,93535000000.0,3.14394708808724
2004-08-10,292326363611.66,93535000000.0,3.125315268206126
2004-08-11,291293636339.02,93535000000.0,3.1142741897580586
2004-08-12,287614545430.24,93535000000.0,3.074940347786818
2004-08-13,289938181793.68,93535000000.0,3.0997827742949697
2004-08-16,291035454520.86005,93535000000.0,3.111513920146042
2004-08-17,286323636339.44,93535000000.0,3.0611389997267335
2004-08-18,289228181793.74,93535000000.0,3.0921920328619232
2004-08-19,291035454520.86005,93535000000.0,3.111513920146042
2004-08-20,292068181793.5,93535000000.0,3.1225549985941092
2004-08-23,290389999975.46,93535000000.0,3.1046132461159996
2004-08-24,289486363611.9,93535000000.0,3.0949523024739407
2004-08-25,291680909066.26,93535000000.0,3.118414594176084
2004-08-26,292068181793.5,93535000000.0,3.1225549985941092
2004-08-27,293294545429.76,93535000000.0,3.1356662792511893
2004-08-30,291293636339.02,93535000000.0,3.1142741897580586
2004-08-31,297554545429.4,93535000000.0,3.1812107278494683
2004-09-01,299749090883.76,93535000000.0,3.204673019551612
2004-09-02,303234545428.92,93535000000.0,3.2419366593138395
2004-09-03,303750909065.24,93535000000.0,3.2474571985378735
2004-09-07,304331818156.1,93535000000.0,3.2536678051649113
2004-09-08,303815454519.78,93535000000.0,3.248147265940878
2004-09-09,306461818155.92,93535000000.0,3.2764400294640508
2004-09-10,305751818155.98,93535000000.0,3.2688492880310043
2004-09-13,306590909065.0,93535000000.0,3.2778201642700595
2004-09-14,306397272701.38,93535000000.0,3.2757499620610466
2004-09-15,306139090883.22,93535000000.0,3.2729896924490296
2004-09-16,306913636337.69995,93535000000.0,3.28127050128508
2004-09-17,312206363609.98,93535000000.0,3.3378560283314265
2004-09-20,311173636337.34,93535000000.0,3.3268149498833592
2004-09-21,319435454518.46,93535000000.0,3.4151435774678998
2004-09-22,315369090882.44,93535000000.0,3.3716693310786336
2004-09-23,308269090883.04,93535000000.0,3.295761916748169
2004-09-24,308720909064.82,93535000000.0,3.3005923885691986
2004-09-27,309559999973.84,93535000000.0,3.309563264808254
2004-09-28,313239090882.62,93535000000.0,3.348897106779494
2004-09-29,310786363610.1,93535000000.0,3.3226745454653335
2004-09-30,311948181791.82,93535000000.0,3.33509575871941
2004-10-01,316722173885.41003,93535000000.0,3.38613539194323
2004-10-04,316916521711.48004,93535000000.0,3.3882132005290004
2004-10-05,319507826059.08,93535000000.0,3.4159173150059337
2004-10-06,324107391276.07,93535000000.0,3.465092118202491
2004-10-07,322228695624.06,93535000000.0,3.445006635206714
2004-10-08,322876521710.96,93535000000.0,3.4519326638259478
2004-10-11,322552608667.51,93535000000.0,3.4484696495163307
2004-10-12,319831739102.52997,93535000000.0,3.41938032931555
2004-10-13,314066086929.12,93535000000.0,3.3577386746043727
2004-10-14,315556086928.99,93535000000.0,3.3736685404286093
2004-10-15,317564347798.38,93535000000.0,3.395139229148233
2004-10-18,315815217363.75,93535000000.0,3.376438951876303
2004-10-19,312964782581.39,93535000000.0,3.345964425951676
2004-10-20,316592608668.02997,93535000000.0,3.384750186219383
2004-10-21,316203913015.89,93535000000.0,3.3805945690478434
2004-10-22,315491304320.30005,93535000000.0,3.372975937566687
2004-10-25,316203913015.89,93535000000.0,3.3805945690478434
2004-10-26,319961304319.91003,93535000000.0,3.4207655350393975
2004-10-27,317110869537.55005,93535000000.0,3.39029100911477
2004-10-28,314908260842.08997,93535000000.0,3.3667425118093757
2004-10-29,318859999972.18,93535000000.0,3.4089912863867
2004-11-01,316268695624.58,93535000000.0,3.381287171909767
2004-11-02,313742173885.67,93535000000.0,3.3542756602947557
2004-11-03,319183913015.63,93535000000.0,3.412454300696317
2004-11-04,325143913015.11,93535000000.0,3.4761737639932644
2004-11-05,326439565188.91003,93535000000.0,3.4900258212317317
2004-11-08,325014347797.73004,95442000000.0,3.4053597765944765
2004-11-09,319443043450.39,95442000000.0,3.3469860590766123
2004-11-10,321775217363.23004,95442000000.0,3.3714215687352533
2004-11-11,321710434754.54,95442000000.0,3.370742804578068
2004-11-12,326633913014.98004,95442000000.0,3.4223288805240886
2004-11-15,321192173885.01996,95442000000.0,3.365312691320592
2004-11-16,320090869537.29,95442000000.0,3.3537737006484565
2004-11-17,323913043450.0,95442000000.0,3.3938207859223404
2004-11-18,324236956493.44995,95442000000.0,3.3972146067082623
2004-11-19,326374782580.22003,95442000000.0,3.41961382389535
2004-11-22,329808260840.79,95442000000.0,3.4555883242261265
2004-11-23,331686956492.80005,95442000000.0,3.475272484784477
2004-11-24,333565652144.81,95442000000.0,3.494956645342826
2004-11-26,334602173883.85,95442000000.0,3.5058168718577774
2004-11-29,332788260840.52997,95442000000.0,3.486811475456612
2004-11-30,332010869536.25,95442000000.0,3.478666305570399
2004-12-01,331363043449.35,95442000000.0,3.4718786639985537
2004-12-02,325014347797.73004,95442000000.0,3.4053597765944765
2004-12-03,325662173884.63,95442000000.0,3.412147418166321
2004-12-06,324819999971.66003,95442000000.0,3.403323484122923
2004-12-07,321969565189.30005,95442000000.0,3.373457861206807
2004-12-08,324042608667.38,95442000000.0,3.395178314236709
2004-12-09,325986086928.08,95442000000.0,3.4155412389522435
2004-12-10,324884782580.35,95442000000.0,3.404002248280107
2004-12-13,328253478232.23004,95442000000.0,3.4392979844537
2004-12-14,328188695623.54,95442000000.0,3.438619220296515
2004-12-15,327216956493.19,95442000000.0,3.4284377579387484
2004-12-16,324560869536.9,95442000000.0,3.400608427494185
2004-12-17,322617391276.19995,95442000000.0,3.38024550277865
2004-12-20,330779999971.14,95442000000.0,3.465769786583894
2004-12-21,334861304318.61,95442000000.0,3.5085319284865153
2004-12-22,332269999971.01,95442000000.0,3.4813813621991367
2004-12-23,336675217361.93,95442000000.0,3.5275373248876805
2004-12-27,329613913014.72003,95442000000.0,3.453552031754574
2004-12-28,330715217362.44995,95442000000.0,3.465091022426709
2004-12-29,331233478231.97003,95442000000.0,3.4705211356841854
2004-12-30,330585652145.07,95442000000.0,3.4637334941123408
2004-12-31,332075652144.94,95442000000.0,3.479345069727583
2005-01-03,320087317051.18,95442000000.0,3.353736479235347
2005-01-04,317914634124.5,95442000000.0,3.3309720471542925
2005-01-05,316253170709.98004,95442000000.0,3.3135639520334865
2005-01-06,320279024368.24,95442000000.0,3.35574510559544
2005-01-07,318170243880.58,95442000000.0,3.333650215634417
2005-01-10,319384390221.95996,95442000000.0,3.3463715159150054
2005-01-11,318553658514.7,95442000000.0,3.337667468354603
2005-01-12,323282439002.18,95442000000.0,3.3872135852368976
2005-01-13,323026829246.1,95442000000.0,3.3845354167567736
2005-01-14,326349756075.14,95442000000.0,3.4193516069983865
2005-01-18,329097560953.0,95442000000.0,3.44814191815972
2005-01-19,326221951197.1,95442000000.0,3.4180125227583242
2005-01-20,324113170709.44,95442000000.0,3.395917632797301
2005-01-21,322323902416.88,95442000000.0,3.377170453436433
2005-01-24,326733170709.26,95442000000.0,3.4233688597185727
2005-01-25,328011219489.66,95442000000.0,3.4367597021191925
2005-01-26,330375609733.4,95442000000.0,3.4615327605603405
2005-01-27,330695121928.5,95442000000.0,3.4648804711604955
2005-01-28,327627804855.54004,95442000000.0,3.432742449399007
2005-01-31,329736585343.2,95442000000.0,3.4548373393600302
2005-02-01,340408292659.54004,95442000000.0,3.56665087340521
2005-02-02,344625853634.86,95442000000.0,3.6108406533272563
2005-02-03,348396097537.04004,95442000000.0,3.6503436384090864
2005-02-04,353316585341.58,95442000000.0,3.7018983816514743
2005-02-07,354019512170.8,95442000000.0,3.709263344971815
2005-02-08,356447804853.56,95442000000.0,3.7347059455329936
2005-02-09,354914146317.08,95442000000.0,3.71863693465225
2005-02-10,360026341438.68,95442000000.0,3.7722003042547305
2005-02-11,358556585341.22,95442000000.0,3.756800835494017
2005-02-14,363157560950.66,95442000000.0,3.80500786813625
2005-02-15,363732682901.84,95442000000.0,3.8110337472165297
2005-02-16,373701463388.95996,95442000000.0,3.915482317941367
2005-02-17,371464878023.26,95442000000.0,3.892048343740282
2005-02-18,379644390217.82,95442000000.0,3.977749735104252
2005-02-22,372231707291.5,95442000000.0,3.900082849180654
2005-02-23,379708292656.84,95442000000.0,3.9784192772242832
2005-02-24,390635609729.26,95442000000.0,4.092910979749586
2005-02-25,404246829240.51996,95442000000.0,4.235523451316191
2005-02-28,404566341435.62,101756000000.0,3.975847531699556
2005-03-01,396834146314.2,101756000000.0,3.8998599228959474
2005-03-02,400540487777.36,101756000000.0,3.9362837353803215
2005-03-03,402904878021.1,101756000000.0,3.959519615758284
2005-03-04,406227804850.14,101756000000.0,3.992175447640827
2005-03-07,402585365826.0,101756000000.0,3.956379631923425
2005-03-08,403224390216.2,101756000000.0,3.9626595995931444
2005-03-09,388462926802.58,101756000000.0,3.817592346422619
2005-03-10,385779024363.74,101756000000.0,3.791216482209796
2005-03-11,390124390217.1,101756000000.0,3.8339202623638897
2005-03-14,391594146314.56,101756000000.0,3.8483641880042456
2005-03-15,385651219485.7,101756000000.0,3.789960488675852
2005-03-16,385267804851.58,101756000000.0,3.7861925080740204
2005-03-17,392936097533.98004,101756000000.0,3.861552120110657
2005-03-18,400348780460.3,101756000000.0,3.9343997450794057
2005-03-21,397153658509.3,101756000000.0,3.9029999067308068
2005-03-22,389165853631.8,101756000000.0,3.8245003108593103
2005-03-23,383989756071.18,101756000000.0,3.7736325727345807
2005-03-24,377024390218.0,101756000000.0,3.705180925134636
2005-03-28,376321463388.78,101756000000.0,3.6982729606979445
2005-03-29,372359512169.54004,101756000000.0,3.6593371611456824
2005-03-30,378558048754.48004,101756000000.0,3.7202528475419636
2005-03-31,380858536559.2,101756000000.0,3.742860731152954
2005-04-01,382315702432.3,101756000000.0,3.757180927240654
2005-04-04,382947107390.89996,101756000000.0,3.7633860154772196
2005-04-05,379221818135.16003,101756000000.0,3.7267759948814816
2005-04-06,384525619787.39996,101756000000.0,3.7788987360686344
2005-04-07,384209917308.10004,101756000000.0,3.775796191950352
2005-04-08,378906115655.86,101756000000.0,3.723673450763198
2005-04-11,380674049539.94,101756000000.0,3.7410476978255827
2005-04-12,381558016481.98,101756000000.0,3.7497348213567747
2005-04-13,373476033011.89996,101756000000.0,3.6703096919287312
2005-04-14,370950413177.5,101756000000.0,3.645489338982468
2005-04-15,354786446237.33997,101756000000.0,3.4866390801263805
2005-04-18,361479338798.5,101756000000.0,3.5524130154339795
2005-04-19,370192727227.18,101756000000.0,3.6380432330985886
2005-04-20,360784793344.04,101756000000.0,3.545587418373757
2005-04-21,374296859458.08,101756000000.0,3.678376306636267
2005-04-22,375180826400.12,101756000000.0,3.687063430167459
2005-04-25,378590413176.56,101756000000.0,3.720570906644915
2005-04-26,374233718962.22003,101756000000.0,3.677755797812611
2005-04-27,368614214830.68,101756000000.0,3.622530512507174
2005-04-28,353586776816.0,101756000000.0,3.4748494124769054
2005-04-29,360090247889.58,101756000000.0,3.5387618213135346
2005-05-02,364573223095.64,101756000000.0,3.5828179477931523
2005-05-03,356743801609.0,101756000000.0,3.505874853659735
2005-05-04,361353057806.77997,101756000000.0,3.551171997786666
2005-05-05,364952066070.8,103698000000.0,3.5193742026924335
2005-05-06,363689256153.60004,103698000000.0,3.507196437285194
2005-05-09,366278016483.86,103698000000.0,3.532160856370036
2005-05-10,361353057806.77997,103698000000.0,3.4846675712817987
2005-05-11,361731900781.94,103698000000.0,3.4883209009039713
2005-05-12,346136198304.52,103698000000.0,3.3379254981245543
2005-05-13,339064462768.2,103698000000.0,3.2697300118440085
2005-05-16,336854545413.10004,103698000000.0,3.2484189223813384
2005-05-17,340074710701.96,103698000000.0,3.279472224169801
2005-05-18,338748760288.89996,103698000000.0,3.266685570492198
2005-05-19,346199338800.38,103698000000.0,3.338534386394916
2005-05-20,341021818139.86,103698000000.0,3.288605548225231
2005-05-23,345694214833.5,103698000000.0,3.33366328023202
2005-05-24,347525289213.44,103698000000.0,3.351321040072518
2005-05-25,351566280948.48,103698000000.0,3.390289889375687
2005-05-26,354975867724.92,103698000000.0,3.4231698559752357
2005-05-27,358638016484.8,103698000000.0,3.4584853756562324
2005-05-31,354849586733.2,103698000000.0,3.421952079434512
2005-06-01,360847933839.89996,103698000000.0,3.4797964651189024
2005-06-02,361921322269.52,103698000000.0,3.4901475657150574
2005-06-03,360847933839.89996,103698000000.0,3.4797964651189024
2005-06-06,363689256153.60004,103698000000.0,3.507196437285194
2005-06-07,362742148715.7,103698000000.0,3.4980631132297635
2005-06-08,358196033013.77997,103698000000.0,3.454223157763698
2005-06-09,368993057805.83997,103698000000.0,3.5583430519956023
2005-06-10,368614214830.68,103698000000.0,3.5546897223734306
2005-06-13,369056198301.7,103698000000.0,3.5589519402659646
2005-06-14,369687603260.3,103698000000.0,3.5650408229695847
2005-06-15,374107437970.5,103698000000.0,3.6076630018949256
2005-06-16,379600661110.32,103698000000.0,3.6606362814164206
2005-06-17,384462479291.54,103698000000.0,3.7075206782342955
2005-06-20,384209917308.10004,103698000000.0,3.705085125152848
2005-06-21,375749090862.86,103698000000.0,3.623494096924338
2005-06-22,376759338796.62,103698000000.0,3.63323630925013
2005-06-23,372655206565.72003,103698000000.0,3.5936585716766
2005-06-24,367161983425.89996,103698000000.0,3.540685292155104
2005-06-27,374423140449.8,103698000000.0,3.6107074432467354
2005-06-28,373097190036.74005,103698000000.0,3.597920789569134
2005-06-29,368993057805.83997,103698000000.0,3.5583430519956023
2005-06-30,362868429707.42,103698000000.0,3.4992808897704872
2005-07-01,361522000000.0,103698000000.0,3.4862967463210475
2005-07-05,372868000000.0,103698000000.0,3.5957106212270245
2005-07-06,366482000000.0,103698000000.0,3.534127948465737
2005-07-07,369024000000.0,103698000000.0,3.5586414395648904
2005-07-08,368280000000.0,103698000000.0,3.551466759243187
2005-07-11,371814000000.0,103698000000.0,3.585546490771278
2005-07-12,371318000000.0,103698000000.0,3.5807633705568094
2005-07-13,370512000000.0,103698000000.0,3.5729908002082973
2005-07-14,363258000000.0,103698000000.0,3.503037667071689
2005-07-15,360592000000.0,103698000000.0,3.4773283959189185
2005-07-18,360530000000.0,103698000000.0,3.47673050589211
2005-07-19,364436000000.0,103698000000.0,3.5143975775810525
2005-07-20,365800000000.0,103698000000.0,3.527551158170842
2005-07-21,358918000000.0,103698000000.0,3.4611853651950857
2005-07-22,368900000000.0,103698000000.0,3.557445659511273
2005-07-25,371628000000.0,103698000000.0,3.583752820690852
2005-07-26,369520000000.0,103698000000.0,3.5634245597793592
2005-07-27,369520000000.0,103698000000.0,3.5634245597793592
2005-07-28,372000000000.0,103698000000.0,3.587340160851704
2005-07-29,364250000000.0,103698000000.0,3.512603907500627
2005-08-01,367226000000.0,103698000000.0,3.5413026287874403
2005-08-02,370822000000.0,103698000000.0,3.57598025034234
2005-08-03,365800000000.0,103698000000.0,3.527551158170842
2005-08-04,362824000000.0,104596000000.0,3.4688133389422156
2005-08-05,360158000000.0,104596000000.0,3.4433247925350874
2005-08-08,364870000000.0,104596000000.0,3.488374316417454
