date,DD,DD_SHE,PB Ratio
2018-02-02,235530870000.0,102946000000.0,2.2879069609309735
2018-02-05,225376665000.0,102946000000.0,2.189270734171313
2018-02-06,238845575999.99997,102946000000.0,2.3201054533444716
2018-02-07,234550464000.0,102946000000.0,2.2783834631748685
2018-02-08,226613844000.0,102946000000.0,2.2012884813397315
2018-02-09,230838927000.0,102946000000.0,2.2423302216696133
2018-02-12,238682175000.0,102946000000.0,2.318518203718454
2018-02-13,235064010000.0,102946000000.0,2.283371961999495
2018-02-14,236978136000.0,102946000000.0,2.3019654576185573
2018-02-15,238705518000.0,100330000000.0,2.379203807435463
2018-02-16,239032320000.0,100330000000.0,2.3824610784411444
2018-02-20,237935199000.00003,100330000000.0,2.371525954350643
2018-02-21,235764300000.0,100330000000.0,2.349888368384332
2018-02-22,238985634000.0,100330000000.0,2.3819957540117613
2018-02-23,243397461000.0,100330000000.0,2.4259689125884583
2018-02-26,246058563000.0,100330000000.0,2.4524924050632912
2018-02-27,240409557000.0,100330000000.0,2.3961881491079438
2018-02-28,233570058000.0,100330000000.0,2.328018120203329
2018-03-01,228434598000.0,100330000000.0,2.276832432971195
2018-03-02,227337477000.0,100330000000.0,2.2658973088806937
2018-03-05,231422502000.0,100330000000.0,2.306613196451709
2018-03-06,235180725000.0,100330000000.0,2.344071813017044
2018-03-07,233126541000.0,100330000000.0,2.32359753812419
2018-03-08,234480435000.0,100330000000.0,2.3370919465762983
2018-03-09,239966040000.0,100330000000.0,2.391767567028805
2018-03-12,237024822000.0,100330000000.0,2.3624521279776736
2018-03-13,234457092000.0,100330000000.0,2.3368592843616067
2018-03-14,229204917000.0,100330000000.0,2.2845102860560154
2018-03-15,225516723000.0,100330000000.0,2.247749656134755
2018-03-16,225796839000.0,100330000000.0,2.2505416027110536
2018-03-19,221128239000.0,100330000000.0,2.20400915977275
2018-03-20,220568007000.0,100330000000.0,2.1984252666201534
2018-03-21,224022771000.0,100330000000.0,2.232859274394498
2018-03-22,218000277000.0,100330000000.0,2.1728324230040865
2018-03-23,209503425000.0,100330000000.0,2.0881433768563737
2018-03-26,214218711000.0,100330000000.0,2.1351411442240606
2018-03-27,211440894000.0,100330000000.0,2.10745434067577
2018-03-28,207355869000.0,100330000000.0,2.066738453104754
2018-03-29,211674324000.00003,100330000000.0,2.1097809628226853
2018-04-02,205650700000.0,100330000000.0,2.0497428485996214
2018-04-03,209889480000.0,100330000000.0,2.091991228944483
2018-04-04,211123850000.0,100330000000.0,2.10429432871524
2018-04-05,216923060000.0,100330000000.0,2.1620956842420016
2018-04-06,211193720000.00003,100330000000.0,2.1049907305890563
2018-04-09,211123850000.0,100330000000.0,2.10429432871524
2018-04-10,218413620000.0,100330000000.0,2.176952257550085
2018-04-11,214570770000.0,100330000000.0,2.1386501544901826
2018-04-12,220323400000.0,100330000000.0,2.1959872421010664
2018-04-13,219345220000.00003,100330000000.0,2.186237615867637
2018-04-16,222116730000.0,100330000000.0,2.213861556862354
2018-04-17,223910060000.0,100330000000.0,2.231735871623642
2018-04-18,225610230000.0,100330000000.0,2.2486816505531744
2018-04-19,220533010000.0,100330000000.0,2.198076447722516
2018-04-20,218902710000.0,100330000000.0,2.1818270706667997
2018-04-23,217458730000.0,100330000000.0,2.167434765274594
2018-04-24,209423680000.0,100330000000.0,2.087348549785707
2018-04-25,210960820000.0,100330000000.0,2.102669391009668
2018-04-26,212288350000.0,100330000000.0,2.1159010266121796
2018-04-27,213196660000.0,100330000000.0,2.124954250971793
2018-04-30,209633290000.0,100330000000.0,2.0894377554071566
2018-05-01,209027750000.0,100330000000.0,2.0834022725007477
2018-05-02,210448440000.0,100330000000.0,2.0975624439350145
2018-05-03,210378570000.0,100330000000.0,2.096866042061198
2018-05-04,213709040000.0,101260000000.0,2.110498123642109
2018-05-07,215199600000.0,101260000000.0,2.125218250049378
2018-05-08,212917180000.0,101260000000.0,2.102678056488248
2018-05-09,218879420000.0,101260000000.0,2.161558562117322
2018-05-10,221930410000.0,101260000000.0,2.191688820857199
2018-05-11,221860540000.0,101260000000.0,2.1909988149318584
2018-05-14,223840190000.0,101260000000.0,2.210548982816512
2018-05-15,222582529999.99997,101260000000.0,2.198128876160379
2018-05-16,225517070000.0,101260000000.0,2.227109125024689
2018-05-17,225936290000.0,101260000000.0,2.2312491605767333
2018-05-18,223979930000.0,101260000000.0,2.2119289946671934
2018-05-21,227496720000.00003,101260000000.0,2.2466592929093427
2018-05-22,223653870000.0,101260000000.0,2.2087089670156033
2018-05-23,222233180000.0,101260000000.0,2.1946788465336757
2018-05-24,220043920000.0,101260000000.0,2.173058660873
2018-05-25,217808080000.0,101260000000.0,2.1509784712620976
2018-05-29,211939000000.0,101260000000.0,2.093017973533478
2018-05-30,214757090000.0,101260000000.0,2.12084821252222
2018-05-31,212521250000.0,101260000000.0,2.0987680229113175
2018-06-01,219345220000.00003,101260000000.0,2.1661586016195935
2018-06-04,222512660000.0,101260000000.0,2.1974388702350387
2018-06-05,225051270000.0,101260000000.0,2.2225090855224177
2018-06-06,232178010000.0,101260000000.0,2.29288968990717
2018-06-07,230105200000.0,101260000000.0,2.272419514122062
2018-06-08,230338100000.0,101260000000.0,2.274719533873198
2018-06-11,230338100000.0,101260000000.0,2.274719533873198
2018-06-12,231316279999.99997,101260000000.0,2.2843796168279673
2018-06-13,227287110000.0,101260000000.0,2.24458927513332
2018-06-14,226658279999.99997,101260000000.0,2.2383792218052534
2018-06-15,224585470000.00003,101260000000.0,2.2179090460201465
2018-06-18,224701920000.0,101260000000.0,2.219059055895714
2018-06-19,219974050000.0,101260000000.0,2.1723686549476593
2018-06-20,218413620000.0,101260000000.0,2.1569585226150503
2018-06-21,216387390000.0,101260000000.0,2.1369483507801696
2018-06-22,222093440000.0,101260000000.0,2.1932988346829942
2018-06-25,218716390000.0,101260000000.0,2.159948548291527
2018-06-26,219811020000.0,101260000000.0,2.1707586411218647
2018-06-27,217482020000.0,101260000000.0,2.1477584436105075
2018-06-28,219275350000.0,101260000000.0,2.1654685956942523
2018-06-29,218506779999.99997,101260000000.0,2.157878530515504
2018-07-02,217465391000.0,101260000000.0,2.1475942227928106
2018-07-03,215421063000.0,101260000000.0,2.1274053229310685
2018-07-05,218464324000.0,101260000000.0,2.157459253407071
2018-07-06,217999704000.0,101260000000.0,2.152870867074857
2018-07-09,220694500000.0,101260000000.0,2.1794835078016987
2018-07-10,224202381000.0,101260000000.0,2.214125824609915
2018-07-11,219207716000.0,101260000000.0,2.1648006715386137
2018-07-12,219045099000.0,101260000000.0,2.1631947363223385
2018-07-13,219416795000.0,101260000000.0,2.16686544538811
2018-07-16,217302774000.0,101260000000.0,2.1459882875765355
2018-07-17,221716664000.0,101260000000.0,2.1895779577325696
2018-07-18,220183418000.0,101260000000.0,2.174436282836263
2018-07-19,218696634000.0,101260000000.0,2.159753446573178
2018-07-20,217628008000.00003,101260000000.0,2.149200158009086
2018-07-23,217233081000.0,101260000000.0,2.1453000296267035
2018-07-24,221275275000.0,101260000000.0,2.185218990716966
2018-07-25,223273141000.0,101260000000.0,2.204949051945487
2018-07-26,225665934000.0,101260000000.0,2.2285792415563894
2018-07-27,226060861000.0,101260000000.0,2.2324793699387713
2018-07-30,224992235000.0,101260000000.0,2.221926081374679
2018-07-31,227385028000.0,101260000000.0,2.2455562709855816
2018-08-01,224713463000.0,101260000000.0,2.2191730495753506
2018-08-02,219672336000.0,101260000000.0,2.1693890578708275
2018-08-03,220926810000.0,98262000000.0,2.2483443243573302
2018-08-06,224039764000.0,98262000000.0,2.2800244652052677
2018-08-07,225294238000.0,98262000000.0,2.292791089129063
2018-08-08,223714530000.0,98262000000.0,2.276714599743543
2018-08-09,228198113000.0,98262000000.0,2.3223434593230343
2018-08-10,223970071000.0,98262000000.0,2.2793152083206123
2018-08-13,220183418000.0,98262000000.0,2.2407789175876736
2018-08-14,223389296000.0,98262000000.0,2.273404734281818
2018-08-15,219742029000.0,98262000000.0,2.2362869573181903
2018-08-16,221786357000.0,98262000000.0,2.257091825934746
2018-08-17,224132688000.0,98262000000.0,2.2809701410514744
2018-08-20,226432557000.0,98262000000.0,2.3043756182451
2018-08-21,227570876000.0,98262000000.0,2.3159601473611366
2018-08-22,227338566000.0,98262000000.0,2.3135959577456187
2018-08-23,225201314000.0,98262000000.0,2.291845413282856
2018-08-24,228825350000.0,98262000000.0,2.328726771284932
2018-08-27,234122018000.0,98262000000.0,2.3826302945187354
2018-08-28,233889708000.00003,98262000000.0,2.3802661049032183
2018-08-29,236212808000.00003,98262000000.0,2.403908001058395
2018-08-30,232100921000.0,98262000000.0,2.3620618448637316
2018-08-31,231868611000.0,98262000000.0,2.359697655248214
2018-09-04,230521213000.0,98262000000.0,2.3459853554782115
2018-09-05,231613070000.0,98262000000.0,2.3570970466711443
2018-09-06,231705994000.0,98262000000.0,2.3580427225173515
2018-09-07,231450453000.0,98262000000.0,2.355442113940282
2018-09-10,231636301000.0,98262000000.0,2.357333465632696
2018-09-11,231705994000.0,98262000000.0,2.3580427225173515
2018-09-12,228941505000.0,98262000000.0,2.329908866092691
2018-09-13,227872879000.0,98262000000.0,2.3190335938613096
2018-09-14,226757791000.0,98262000000.0,2.3076854837068246
2018-09-17,227547645000.0,98262000000.0,2.315723728399585
2018-09-18,224945773000.0,98262000000.0,2.2892448047057865
2018-09-19,227245641999.99997,98262000000.0,2.3126502818994115
2018-09-20,231543377000.0,98262000000.0,2.3563877897864893
2018-09-21,230428289000.0,98262000000.0,2.3450396796320043
2018-09-24,225503316999.99997,98262000000.0,2.294918859783029
2018-09-25,224667001000.0,98262000000.0,2.2864077771671654
2018-09-26,221159120000.0,98262000000.0,2.250708513972848
2018-09-27,216001838000.0,98262000000.0,2.198223504508355
2018-09-28,212633343000.0,98262000000.0,2.1639427550833488
2018-10-01,213628030000.0,98262000000.0,2.174065559422768
2018-10-02,213628030000.0,98262000000.0,2.174065559422768
2018-10-03,212192420000.0,98262000000.0,2.159455537237182
2018-10-04,210942050000.0,98262000000.0,2.1467306792045755
2018-10-05,208256070000.0,98262000000.0,2.119395798986383
2018-10-08,208140295000.0,98262000000.0,2.1182175713907716
2018-10-09,200499145000.0,98262000000.0,2.0404545500803972
2018-10-10,195497665000.00003,98262000000.0,1.9895551179499709
2018-10-11,194363070000.0,98262000000.0,1.9780084875129755
2018-10-12,196609105000.0,98262000000.0,2.000866102867843
2018-10-15,194247295000.0,98262000000.0,1.9768302599173637
2018-10-16,198600435000.0,98262000000.0,2.021131617512365
2018-10-17,196308090000.0,98262000000.0,1.9978027111192527
2018-10-18,193066390000.0,98262000000.0,1.964812338442124
2018-10-19,189454209999.99997,98262000000.0,1.9280516374590377
2018-10-22,184776900000.0,98262000000.0,1.880451242596324
2018-10-23,180192209999.99997,98262000000.0,1.8337934298100993
2018-10-24,173616190000.0,98262000000.0,1.7668701023793532
2018-10-25,174403459999.99997,98262000000.0,1.7748820500295126
2018-10-26,171370155000.0,98262000000.0,1.7440124870244855
2018-10-29,171601705000.0,98262000000.0,1.746368942215709
2018-10-30,173454105000.0,98262000000.0,1.7652205837454968
2018-10-31,177691470000.0,98262000000.0,1.8083437137448861
2018-11-01,192024415000.00003,98262000000.0,1.954208290081619
2018-11-02,190264635000.0,98090000000.0,1.9396945152411051
2018-11-05,189917310000.0,98090000000.0,1.9361536344173718
2018-11-06,191213990000.0,98090000000.0,1.9493729228259762
2018-11-07,197164825000.0,98090000000.0,2.0100400142726067
2018-11-08,195891300000.0,98090000000.0,1.9970567845855847
2018-11-09,193390560000.0,98090000000.0,1.971562442654705
2018-11-12,190148860000.0,98090000000.0,1.938514221633194
2018-11-13,189407900000.0,98090000000.0,1.930960342542563
2018-11-14,191075060000.0,98090000000.0,1.9479565704964827
2018-11-15,193552645000.0,98090000000.0,1.9732148537057803
2018-11-16,195057720000.0,98090000000.0,1.9885586706086247
2018-11-19,190473030000.0,98090000000.0,1.941819043735345
2018-11-20,185772565000.0,98090000000.0,1.8938991232541544
2018-11-21,187740740000.0,98090000000.0,1.913964114588643
2018-11-23,185980959999.99997,98090000000.0,1.896023651748394
2018-11-26,190033084999.99997,98090000000.0,1.9373339280252826
2018-11-27,188435390000.0,98090000000.0,1.9210458762361098
2018-11-28,188574320000.0,98090000000.0,1.922462228565603
2018-11-29,188643785000.0,98090000000.0,1.9231704047303497
2018-11-30,190658270000.0,98090000000.0,1.9437075135080029
2018-12-03,194965100000.0,98090000000.0,1.9876144357222958
2018-12-04,186166200000.0,98090000000.0,1.8979121215210522
2018-12-06,184290645000.0,98090000000.0,1.8787913650728922
2018-12-07,177135750000.0,98090000000.0,1.8058492201039862
2018-12-10,177297834999.99997,98090000000.0,1.8075016311550614
2018-12-11,175514900000.0,98090000000.0,1.7893251095932308
2018-12-12,179103925000.0,98090000000.0,1.8259142114384748
2018-12-13,177228370000.0,98090000000.0,1.806793454990315
2018-12-14,173940360000.0,98090000000.0,1.7732731165256397
2018-12-17,170305025000.0,98090000000.0,1.7362118972372311
2018-12-18,172319510000.0,98090000000.0,1.7567490060148843
2018-12-19,171902720000.0,98090000000.0,1.7524999490264044
2018-12-20,168197920000.0,98090000000.0,1.714730553573249
2018-12-21,166716000000.0,98090000000.0,1.699622795391987
2018-12-24,161783985000.0,98090000000.0,1.649342287694974
2018-12-26,172134270000.0,98090000000.0,1.7548605362422265
2018-12-27,175746450000.0,98090000000.0,1.7916856968090529
2018-12-28,174727630000.0,98090000000.0,1.7812991130594351
2018-12-31,176255860000.0,98090000000.0,1.7968789886838619
2019-01-02,175313920000.0,98090000000.0,1.7872761749413804
2019-01-03,168852608000.0,98090000000.0,1.7214049138546232
2019-01-04,175991680000.0,98090000000.0,1.7941857477826486
2019-01-07,176082048000.0,98090000000.0,1.7951070241614844
2019-01-08,178092736000.0,98090000000.0,1.81560542359058
2019-01-09,178838272000.0,98090000000.0,1.823205953715975
2019-01-10,179041600000.0,98090000000.0,1.8252788255683556
2019-01-11,177753856000.00003,98090000000.0,1.8121506371699463
2019-01-14,178070143999.99997,98090000000.0,1.8153751044958708
2019-01-15,176872768000.0,98090000000.0,1.8031681924762972
2019-01-16,178137920000.0,98090000000.0,1.816066061779998
2019-01-17,183401856000.00003,98090000000.0,1.8697304108471815
2019-01-18,186700288000.0,98090000000.0,1.9033569986746866
2019-01-22,180826368000.0,98090000000.0,1.843474034050362
2019-01-23,181458943999.99997,98090000000.0,1.8499229687022118
2019-01-24,181120064000.0,98090000000.0,1.846468182281578
2019-01-25,185728832000.0,98090000000.0,1.8934532776022022
2019-01-28,186903616000.0,98090000000.0,1.905429870527067
2019-01-29,188168768000.0,98090000000.0,1.9183277398307677
2019-01-30,190608704000.0,98090000000.0,1.9432022020593334
2019-01-31,173032128000.0,98090000000.0,1.7640139463757774
2019-02-01,171925120000.0,98090000000.0,1.7527283107350393
2019-02-04,170840704000.0,98090000000.0,1.7416729941890101
2019-02-05,174478016000.0,98090000000.0,1.7787543684371496
2019-02-06,171089216000.0,98090000000.0,1.7442065042308084
2019-02-07,167790784000.0,98090000000.0,1.710579916403303
2019-02-08,166277120000.0,98090000000.0,1.695148537057804
2019-02-11,167203392000.0,94571000000.0,1.768019710059109
2019-02-12,171586240000.0,94571000000.0,1.8143642342790074
2019-02-13,170863296000.0,94571000000.0,1.806719776675725
2019-02-14,169327040000.0,94571000000.0,1.7904753042687505
2019-02-15,174410240000.0,94571000000.0,1.8442253967918283
2019-02-19,175539840000.0,94571000000.0,1.8561698617969569
2019-02-20,180826368000.0,94571000000.0,1.9120699580209577
2019-02-21,177686080000.0,94571000000.0,1.8788643453067009
2019-02-22,176759808000.0,94571000000.0,1.8690698840024955
2019-02-25,180329343999.99997,94571000000.0,1.906814393418701
2019-02-26,179674176000.0,94571000000.0,1.8998866037157267
2019-02-27,175946496000.0,94571000000.0,1.860469869198803
2019-02-28,171156992000.0,94571000000.0,1.8098253375770585
2019-03-01,171518464000.0,94571000000.0,1.8136475663786995
2019-03-04,174432832000.0,94571000000.0,1.844464286091931
2019-03-05,172602880000.0,94571000000.0,1.8251142527836228
2019-03-06,175155776000.0,94571000000.0,1.852108743695213
2019-03-07,175313920000.0,94571000000.0,1.853780968795931
2019-03-08,175810943999.99997,94571000000.0,1.8590365333981873
2019-03-11,178725312000.0,94571000000.0,1.889853253111419
2019-03-12,178680128000.0,94571000000.0,1.889375474511214
2019-03-13,179741952000.0,94571000000.0,1.9006032716160346
2019-03-14,176940543999.99997,94571000000.0,1.8709809984033157
2019-03-15,177753856000.00003,94571000000.0,1.8795810132070088
2019-03-18,177527936000.0,94571000000.0,1.877192120205983
2019-03-19,177098688000.0,94571000000.0,1.872653223504034
2019-03-20,176872768000.0,94571000000.0,1.8702643305030082
2019-03-21,179809728000.0,94571000000.0,1.9013199395163423
2019-03-22,173371008000.0,94571000000.0,1.8332364889871102
2019-03-25,171292543999.99997,94571000000.0,1.8112586733776737
2019-03-26,170998848000.0,94571000000.0,1.8081531124763406
2019-03-27,169327040000.0,94571000000.0,1.7904753042687505
2019-03-28,169507776000.0,94571000000.0,1.792386418669571
2019-03-29,171405504000.0,94571000000.0,1.8124531198781868
2019-04-01,58056520000.0,94571000000.0,0.6138934768586565
2019-04-02,57891608000.0,94571000000.0,0.6121496864789417
2019-04-03,59255880000.0,94571000000.0,0.6265755887111271
2019-04-04,59938015999.99999,94571000000.0,0.6337885398272197
2019-04-05,60125415999.99999,94571000000.0,0.6357701198041682
2019-04-08,60507712000.0,94571000000.0,0.6398125429571433
2019-04-09,60635144000.0,94571000000.0,0.6411600173414683
2019-04-10,61077408000.0,94571000000.0,0.6458365460870669
2019-04-11,61699576000.0,94571000000.0,0.652415391610536
2019-04-12,62614088000.0,94571000000.0,0.6620855018980448
2019-04-15,61714568000.0,94571000000.0,0.6525739180086919
2019-04-16,62111856000.0,94571000000.0,0.6567748675598227
2019-04-17,62186815999.99999,94571000000.0,0.6575674995506021
2019-04-18,61871984000.00001,94571000000.0,0.6542384451893287
2019-04-22,60792559999.99999,94571000000.0,0.642824544522105
2019-04-23,60732592000.0,94571000000.0,0.6421904389294816
2019-04-24,60747584000.00001,94571000000.0,0.6423489653276375
2019-04-25,59653168000.0,94571000000.0,0.630776538262258
2019-04-26,60282832000.0,94571000000.0,0.6374346469848051
2019-04-29,60222864000.0,94571000000.0,0.6368005413921816
2019-04-30,61002448000.0,94571000000.0,0.6450439140962875
2019-05-01,59188415999.99999,94571000000.0,0.6258622199194256
2019-05-02,55005648000.0,94571000000.0,0.5816333548339343
2019-05-03,55350464000.0,92444000000.0,0.5987458785859547
2019-05-06,53334040000.00001,92444000000.0,0.5769334948725716
2019-05-07,50987792000.0,92444000000.0,0.5515532863138765
2019-05-08,50260680000.0,92444000000.0,0.5436878542685302
2019-05-09,49166264000.0,92444000000.0,0.5318491627363593
2019-05-10,49938352000.0,92444000000.0,0.5402011163515209
2019-05-13,47974400000.0,92444000000.0,0.5189563411362554
2019-05-14,48798959999.99999,92444000000.0,0.5278759032495348
2019-05-15,47749520000.0,92444000000.0,0.5165237332871793
2019-05-16,48866424000.0,92444000000.0,0.5286056856042577
2019-05-17,49128784000.00001,92444000000.0,0.5314437280948467
2019-05-20,49226232000.0,92444000000.0,0.5324978581627796
2019-05-21,50747920000.0,92444000000.0,0.5489585046081953
2019-05-22,50320648000.0,92444000000.0,0.5443365496949505
2019-05-23,49083808000.0,92444000000.0,0.5309572065250314
2019-05-24,49308688000.0,92444000000.0,0.5333898143741076
2019-05-28,48813952000.0,92444000000.0,0.5280380771061399
2019-05-29,49323680000.0,92444000000.0,0.5335519882307126
2019-05-30,49451112000.0,92444000000.0,0.5349304660118558
2019-05-31,48416664000.0,92444000000.0,0.5237404699061053
2019-06-03,57044559999.99999,92444000000.0,0.6170715243823287
2019-06-04,55552856000.0,92444000000.0,0.6009352256501234
2019-06-05,56115056000.0,92444000000.0,0.6070167452728138
2019-06-06,54465936000.0,92444000000.0,0.589177621046255
2019-06-07,55200544000.0,92444000000.0,0.597124140019904
2019-06-10,55283000000.0,92444000000.0,0.5980160962312319
2019-06-11,55268008000.0,92444000000.0,0.5978539223746268
2019-06-12,55065615999.99999,92444000000.0,0.5956645753104581
2019-06-13,56092568000.0,92444000000.0,0.6067734844879062
2019-06-14,56279968000.0,92444000000.0,0.6088006576954696
2019-06-17,56032600000.0,92444000000.0,0.6061247890614859
2019-06-18,55657800000.0,92444000000.0,0.6020704426463589
2019-06-19,54698312000.0,92444000000.0,0.5916913158236338
2019-06-20,56205008000.0,92444000000.0,0.6079897884124443
2019-06-21,55950144000.0,92444000000.0,0.6052328328501579
2019-06-24,55995120000.0,92444000000.0,0.6057193544199732
2019-06-25,55567848000.0,92444000000.0,0.6010973995067284
2019-06-26,55350464000.0,92444000000.0,0.5987458785859547
2019-06-27,55342968000.0,92444000000.0,0.5986647916576522
2019-06-28,56272471999.99999,92444000000.0,0.6087195707671671
2019-07-01,56728523999.99999,92444000000.0,0.6136528492925446
2019-07-02,55995288000.0,92444000000.0,0.6057211717364026
2019-07-03,55501476000.00001,92444000000.0,0.6003794297087968
2019-07-05,55172267999.99999,92444000000.0,0.5968182683570593
2019-07-08,53952702000.0,92444000000.0,0.5836257842585781
2019-07-09,52374000000.0,92444000000.0,0.5665483968672926
2019-07-10,52112130000.00001,92444000000.0,0.5637156548829563
2019-07-11,51999900000.0,92444000000.0,0.5625016226039549
2019-07-12,53511264000.0,92444000000.0,0.5788505906278396
2019-07-15,53825508000.0,92444000000.0,0.5822498810090433
2019-07-16,54109823999.99999,92444000000.0,0.58532542944918
2019-07-17,53346660000.0,92444000000.0,0.5770700099519709
2019-07-18,53556156000.0,92444000000.0,0.57933620353944
2019-07-19,53548673999.99999,92444000000.0,0.5792552680541733
2019-07-22,53847954000.0,92444000000.0,0.5824926874648436
2019-07-23,54798167999.99999,92444000000.0,0.5927714940937215
2019-07-24,55538886000.0,92444000000.0,0.6007841071351304
2019-07-25,54730830000.00001,92444000000.0,0.5920430747263209
2019-07-26,54775721999.99999,92444000000.0,0.5925286876379212
2019-07-29,54685938000.0,92444000000.0,0.5915574618147202
2019-07-30,54917880000.00001,92444000000.0,0.5940664618579898
2019-07-31,53990112000.0,92444000000.0,0.5840304616849119
2019-08-01,53638458000.0,92444000000.0,0.5802264938773745
2019-08-02,51663210000.0,92444000000.0,0.5588595257669507
2019-08-05,49426092000.0,92444000000.0,0.5346598156721908
2019-08-06,51274146000.0,42006000000.0,1.2206386230538495
2019-08-07,52201914000.0,42006000000.0,1.2427251821168404
2019-08-08,52942632000.00001,42006000000.0,1.2603588058848738
2019-08-09,51655728000.00001,42006000000.0,1.2297226110555637
2019-08-12,50802780000.00001,42006000000.0,1.2094172261105558
2019-08-13,51236736000.0,42006000000.0,1.2197480359948578
2019-08-14,49216596000.0,42006000000.0,1.171656334809313
2019-08-15,48760194000.0,42006000000.0,1.1607911726896158
2019-08-16,49470984000.0,42006000000.0,1.1777123268104557
2019-08-19,50451126000.00001,42006000000.0,1.201045707756035
2019-08-20,50204219999.99999,42006000000.0,1.1951678331666904
2019-08-21,50698032000.00001,42006000000.0,1.2069235823453794
2019-08-22,50630694000.0,42006000000.0,1.2053205256391943
2019-08-23,49381200000.0,42006000000.0,1.175574917868876
2019-08-26,48079332000.00001,42006000000.0,1.1445824882159694
2019-08-27,47854872000.0,42006000000.0,1.1392389658620197
