date,close price,FB_SHE,FB_TA,FB_TL,market cap,PB Ratio
2012-09-17,21.52,13309000000.0,14928000000.0,1619000000.0,40543680000.0,3.0463355624013824
2012-09-18,21.87,13309000000.0,14928000000.0,1619000000.0,41203080000.0,3.0958809827935982
2012-09-19,23.29,13309000000.0,14928000000.0,1619000000.0,43878360000.0,3.296893831242017
2012-09-20,22.59,13309000000.0,14928000000.0,1619000000.0,42559560000.0,3.197802990457585
2012-09-21,22.86,13309000000.0,14928000000.0,1619000000.0,43068240000.0,3.23602374333158
2012-09-24,20.79,13309000000.0,14928000000.0,1619000000.0,39168360000.0,2.942997971297618
2012-09-25,20.28,13309000000.0,14928000000.0,1619000000.0,38207520000.0,2.870803215868961
2012-09-26,20.62,13309000000.0,14928000000.0,1619000000.0,38848080000.0,2.9189330528213993
2012-09-27,20.32,13309000000.0,14928000000.0,1619000000.0,38282880000.0,2.876465549628071
2012-09-28,21.66,13309000000.0,14928000000.0,1619000000.0,40807440000.0,3.066153730558269
2012-10-01,21.99,13309000000.0,14928000000.0,1619000000.0,47630340000.0,3.578806822450973
2012-10-02,22.27,13309000000.0,14928000000.0,1619000000.0,48236820000.0,3.624375986174769
2012-10-03,21.83,13309000000.0,14928000000.0,1619000000.0,47283780000.0,3.5527673003230897
2012-10-04,21.95,13309000000.0,14928000000.0,1619000000.0,47543700000.0,3.572296941919002
2012-10-05,20.91,13309000000.0,14928000000.0,1619000000.0,45291060000.0,3.4030400480877603
2012-10-08,20.4,13309000000.0,14928000000.0,1619000000.0,44186400000.0,3.320039071305132
2012-10-09,20.23,13309000000.0,14928000000.0,1619000000.0,43818180000.0,3.292372079044256
2012-10-10,19.64,13309000000.0,14928000000.0,1619000000.0,42540240000.0,3.1963513411976856
2012-10-11,19.75,13309000000.0,14928000000.0,1619000000.0,42778500000.0,3.2142535126606058
2012-10-12,19.52,13309000000.0,14928000000.0,1619000000.0,42280320000.0,3.1768216996017733
2012-10-15,19.52,13309000000.0,14928000000.0,1619000000.0,42280320000.0,3.1768216996017733
2012-10-16,19.48,13309000000.0,14928000000.0,1619000000.0,42193680000.0,3.1703118190698025
2012-10-17,19.88,13309000000.0,14928000000.0,1619000000.0,43060080000.0,3.2354106243895107
2012-10-18,18.98,13309000000.0,14928000000.0,1619000000.0,41110680000.0,3.088938312420167
2012-10-19,19.0,13309000000.0,14928000000.0,1619000000.0,41154000000.0,3.0921932526861524
2012-10-22,19.32,13309000000.0,14928000000.0,1619000000.0,41847120000.0,3.144272296941919
2012-10-23,19.5,13309000000.0,14928000000.0,1619000000.0,42237000000.0,3.1735667593357877
2012-10-24,23.23,14174000000.0,16038000000.0,1864000000.0,50316180000.0,3.549892761394102
2012-10-25,22.56,14174000000.0,16038000000.0,1864000000.0,48864960000.0,3.4475067024128685
2012-10-26,21.94,14174000000.0,16038000000.0,1864000000.0,47522040000.0,3.3527613941018766
2012-10-31,21.11,14174000000.0,16038000000.0,1864000000.0,45724260000.0,3.2259249329758712
2012-11-01,21.21,14174000000.0,16038000000.0,1864000000.0,45940860000.0,3.241206434316354
2012-11-02,21.18,14174000000.0,16038000000.0,1864000000.0,45875880000.0,3.236621983914209
2012-11-05,21.25,14174000000.0,16038000000.0,1864000000.0,46027500000.0,3.247319034852547
2012-11-06,21.17,14174000000.0,16038000000.0,1864000000.0,45854220000.0,3.235093833780161
2012-11-07,20.47,14174000000.0,16038000000.0,1864000000.0,44338020000.0,3.1281233243967828
2012-11-08,19.99,14174000000.0,16038000000.0,1864000000.0,43298340000.0,3.0547721179624663
2012-11-09,19.21,14174000000.0,16038000000.0,1864000000.0,41608860000.0,2.9355764075067023
2012-11-12,20.07,14174000000.0,16038000000.0,1864000000.0,43471620000.0,3.0669973190348525
2012-11-13,19.86,14174000000.0,16038000000.0,1864000000.0,43016760000.0,3.034906166219839
2012-11-14,22.36,14174000000.0,16038000000.0,1864000000.0,48431760000.0,3.4169436997319034
2012-11-15,22.17,14174000000.0,16038000000.0,1864000000.0,48020220000.0,3.3879088471849865
2012-11-16,23.56,14174000000.0,16038000000.0,1864000000.0,51030960000.0,3.6003217158176946
2012-11-19,22.92,14174000000.0,16038000000.0,1864000000.0,49644720000.0,3.502520107238606
2012-11-20,23.1,14174000000.0,16038000000.0,1864000000.0,50034600000.0,3.5300268096514746
2012-11-21,24.32,14174000000.0,16038000000.0,1864000000.0,52677120000.0,3.716461126005362
2012-11-23,24.0,14174000000.0,16038000000.0,1864000000.0,51984000000.0,3.6675603217158175
2012-11-26,25.94,14174000000.0,16038000000.0,1864000000.0,56186040000.0,3.9640214477211795
2012-11-27,26.15,14174000000.0,16038000000.0,1864000000.0,56640900000.0,3.996112600536193
2012-11-28,26.36,14174000000.0,16038000000.0,1864000000.0,57095760000.0,4.028203753351207
2012-11-29,27.32,14174000000.0,16038000000.0,1864000000.0,59175120000.0,4.174906166219839
2012-11-30,28.0,14174000000.0,16038000000.0,1864000000.0,60648000000.0,4.278820375335121
2012-12-03,27.04,14174000000.0,16038000000.0,1864000000.0,58568640000.0,4.132117962466488
2012-12-04,27.46,14174000000.0,16038000000.0,1864000000.0,59478360000.0,4.196300268096515
2012-12-05,27.71,14174000000.0,16038000000.0,1864000000.0,60019860000.0,4.234504021447721
2012-12-06,26.97,14174000000.0,16038000000.0,1864000000.0,58417020000.0,4.12142091152815
2012-12-07,27.49,14174000000.0,16038000000.0,1864000000.0,59543340000.0,4.200884718498659
2012-12-10,27.84,14174000000.0,16038000000.0,1864000000.0,60301440000.0,4.254369973190348
2012-12-11,27.98,14174000000.0,16038000000.0,1864000000.0,60604680000.0,4.275764075067024
2012-12-12,27.58,14174000000.0,16038000000.0,1864000000.0,59738280000.0,4.214638069705094
2012-12-13,28.24,14174000000.0,16038000000.0,1864000000.0,61167840000.0,4.315495978552279
2012-12-14,26.81,14174000000.0,16038000000.0,1864000000.0,58070460000.0,4.096970509383378
2012-12-17,26.75,14174000000.0,16038000000.0,1864000000.0,57940500000.0,4.087801608579088
2012-12-18,27.71,14174000000.0,16038000000.0,1864000000.0,60019860000.0,4.234504021447721
2012-12-19,27.41,14174000000.0,16038000000.0,1864000000.0,59370060000.0,4.188659517426274
2012-12-20,27.36,14174000000.0,16038000000.0,1864000000.0,59261760000.0,4.181018766756032
2012-12-21,26.26,14174000000.0,16038000000.0,1864000000.0,56879160000.0,4.012922252010724
2012-12-24,26.93,14174000000.0,16038000000.0,1864000000.0,58330380000.0,4.115308310991957
2012-12-26,26.51,14174000000.0,16038000000.0,1864000000.0,57420660000.0,4.0511260053619305
2012-12-27,26.05,14174000000.0,16038000000.0,1864000000.0,56424300000.0,3.9808310991957105
2012-12-28,25.91,14174000000.0,16038000000.0,1864000000.0,56121060000.0,3.9594369973190346
2012-12-31,26.62,14174000000.0,16038000000.0,1864000000.0,57658920000.0,4.067935656836461
2013-01-02,28.0,14174000000.0,16038000000.0,1864000000.0,69972000000.0,4.9366445604628195
2013-01-03,27.77,14174000000.0,16038000000.0,1864000000.0,69397230000.0,4.896093551573303
2013-01-04,28.76,14174000000.0,16038000000.0,1864000000.0,71871240000.0,5.0706391985325245
2013-01-07,29.42,14174000000.0,16038000000.0,1864000000.0,73520580000.0,5.187002963172005
2013-01-08,29.06,14174000000.0,16038000000.0,1864000000.0,72620940000.0,5.1235318188231975
2013-01-09,30.59,14174000000.0,16038000000.0,1864000000.0,76444410000.0,5.39328418230563
2013-01-10,31.3,14174000000.0,16038000000.0,1864000000.0,78218700000.0,5.518463383660223
2013-01-11,31.72,14174000000.0,16038000000.0,1864000000.0,79268280000.0,5.592513052067165
2013-01-14,30.95,14174000000.0,16038000000.0,1864000000.0,77344050000.0,5.456755326654438
2013-01-15,30.1,14174000000.0,16038000000.0,1864000000.0,75219900000.0,5.30689290249753
2013-01-16,29.85,14174000000.0,16038000000.0,1864000000.0,74595150000.0,5.26281571892197
2013-01-17,30.14,14174000000.0,16038000000.0,1864000000.0,75319860000.0,5.313945251869621
2013-01-18,29.66,14174000000.0,16038000000.0,1864000000.0,74120340000.0,5.2293170594045435
2013-01-22,30.73,14174000000.0,16038000000.0,1864000000.0,76794270000.0,5.4179674051079445
2013-01-23,30.82,14174000000.0,16038000000.0,1864000000.0,77019180000.0,5.433835191195146
2013-01-24,31.08,14174000000.0,16038000000.0,1864000000.0,77668920000.0,5.47967546211373
2013-01-25,31.54,14174000000.0,16038000000.0,1864000000.0,78818460000.0,5.560777479892762
2013-01-28,32.47,14174000000.0,16038000000.0,1864000000.0,81142530000.0,5.724744602793848
2013-01-29,30.79,14174000000.0,16038000000.0,1864000000.0,76944210000.0,5.428545929166079
2013-01-30,31.24,14174000000.0,16038000000.0,1864000000.0,78068760000.0,5.507884859602088
2013-01-31,30.98,14174000000.0,16038000000.0,1864000000.0,77419020000.0,5.462044588683505
2013-02-01,29.73,11755000000.0,15103000000.0,3348000000.0,74295270000.0,6.320312207571246
2013-02-04,28.11,11755000000.0,15103000000.0,3348000000.0,70246890000.0,5.975915780518928
2013-02-05,28.64,11755000000.0,15103000000.0,3348000000.0,71571360000.0,6.088588685665674
2013-02-06,29.05,11755000000.0,15103000000.0,3348000000.0,72595950000.0,6.1757507443641
2013-02-07,28.65,11755000000.0,15103000000.0,3348000000.0,71596350000.0,6.0907145895363675
2013-02-08,28.55,11755000000.0,15103000000.0,3348000000.0,71346450000.0,6.069455550829434
2013-02-11,28.26,11755000000.0,15103000000.0,3348000000.0,70621740000.0,6.007804338579328
2013-02-12,27.37,11755000000.0,15103000000.0,3348000000.0,68397630000.0,5.818598894087622
2013-02-13,27.91,11755000000.0,15103000000.0,3348000000.0,69747090000.0,5.9333977031050615
2013-02-14,28.5,11755000000.0,15103000000.0,3348000000.0,71221500000.0,6.058826031475967
2013-02-15,28.32,11755000000.0,15103000000.0,3348000000.0,70771680000.0,6.020559761803488
2013-02-19,28.93,11755000000.0,15103000000.0,3348000000.0,72296070000.0,6.150239897915781
2013-02-20,28.46,11755000000.0,15103000000.0,3348000000.0,71121540000.0,6.050322415993194
2013-02-21,27.28,11755000000.0,15103000000.0,3348000000.0,68172720000.0,5.799465759251382
2013-02-22,27.13,11755000000.0,15103000000.0,3348000000.0,67797870000.0,5.767577201190982
2013-02-25,27.27,11755000000.0,15103000000.0,3348000000.0,68147730000.0,5.797339855380689
2013-02-26,27.39,11755000000.0,15103000000.0,3348000000.0,68447610000.0,5.822850701829009
2013-02-27,26.87,11755000000.0,15103000000.0,3348000000.0,67148130000.0,5.712303700552956
2013-02-28,27.25,11755000000.0,15103000000.0,3348000000.0,68097750000.0,5.793088047639302
2013-03-01,27.78,11755000000.0,15103000000.0,3348000000.0,69422220000.0,5.905760952786048
2013-03-04,27.72,11755000000.0,15103000000.0,3348000000.0,69272280000.0,5.893005529561888
2013-03-05,27.52,11755000000.0,15103000000.0,3348000000.0,68772480000.0,5.850487452148022
2013-03-06,27.45,11755000000.0,15103000000.0,3348000000.0,68597550000.0,5.835606125053169
2013-03-07,28.58,11755000000.0,15103000000.0,3348000000.0,71421420000.0,6.075833262441514
2013-03-08,27.96,11755000000.0,15103000000.0,3348000000.0,69872040000.0,5.944027222458528
2013-03-11,28.14,11755000000.0,15103000000.0,3348000000.0,70321860000.0,5.982293492131008
2013-03-12,27.83,11755000000.0,15103000000.0,3348000000.0,69547170000.0,5.916390472139515
2013-03-13,27.08,11755000000.0,15103000000.0,3348000000.0,67672919999.99999,5.756947681837516
2013-03-14,27.04,11755000000.0,15103000000.0,3348000000.0,67572960000.0,5.748444066354742
2013-03-15,26.65,11755000000.0,15103000000.0,3348000000.0,66598350000.0,5.665533815397703
2013-03-18,26.49,11755000000.0,15103000000.0,3348000000.0,66198509999.99999,5.63151935346661
2013-03-19,26.55,11755000000.0,15103000000.0,3348000000.0,66348450000.0,5.64427477669077
2013-03-20,25.86,11755000000.0,15103000000.0,3348000000.0,64624140000.0,5.4975874096129305
2013-03-21,25.74,11755000000.0,15103000000.0,3348000000.0,64324259999.99999,5.47207656316461
2013-03-22,25.73,11755000000.0,15103000000.0,3348000000.0,64299270000.0,5.469950659293917
2013-03-25,25.13,11755000000.0,15103000000.0,3348000000.0,62799870000.0,5.342396427052318
2013-03-26,25.21,11755000000.0,15103000000.0,3348000000.0,62999790000.0,5.359403658017865
2013-03-27,26.09,11755000000.0,15103000000.0,3348000000.0,65198910000.0,5.546483198638877
2013-03-28,25.58,11755000000.0,15103000000.0,3348000000.0,63924419999.99999,5.438062101233517
2013-04-01,25.53,11755000000.0,15103000000.0,3348000000.0,63799470000.0,5.427432581880051
2013-04-02,25.42,11755000000.0,15103000000.0,3348000000.0,63524580000.00001,5.4040476393024255
2013-04-03,26.25,11755000000.0,15103000000.0,3348000000.0,65598750000.0,5.5804976605699705
2013-04-04,27.07,11755000000.0,15103000000.0,3348000000.0,67647930000.0,5.754821777966822
2013-04-05,27.39,11755000000.0,15103000000.0,3348000000.0,68447610000.0,5.822850701829009
2013-04-08,26.85,11755000000.0,15103000000.0,3348000000.0,67098150000.0,5.70805189281157
2013-04-09,26.59,11755000000.0,15103000000.0,3348000000.0,66448410000.0,5.652778392173543
2013-04-10,27.57,11755000000.0,15103000000.0,3348000000.0,68897430000.0,5.861116971501489
2013-04-11,28.02,11755000000.0,15103000000.0,3348000000.0,70021980000.0,5.956782645682688
2013-04-12,27.4,11755000000.0,15103000000.0,3348000000.0,68472600000.0,5.824976605699702
2013-04-15,26.52,11755000000.0,15103000000.0,3348000000.0,66273480000.0,5.63789706507869
2013-04-16,26.92,11755000000.0,15103000000.0,3348000000.0,67273080000.00001,5.722933219906423
2013-04-17,26.63,11755000000.0,15103000000.0,3348000000.0,66548370000.0,5.661282007656316
2013-04-18,25.69,11755000000.0,15103000000.0,3348000000.0,64199310000.0,5.461447043811144
2013-04-19,25.73,11755000000.0,15103000000.0,3348000000.0,64299270000.0,5.469950659293917
2013-04-22,25.97,11755000000.0,15103000000.0,3348000000.0,64899030000.0,5.520972352190557
2013-04-23,25.98,11755000000.0,15103000000.0,3348000000.0,64924020000.0,5.5230982560612505
2013-04-24,26.11,11755000000.0,15103000000.0,3348000000.0,65248890000.0,5.550735006380264
2013-04-25,26.14,11755000000.0,15103000000.0,3348000000.0,65323860000.0,5.557112717992344
2013-04-26,26.85,11755000000.0,15103000000.0,3348000000.0,67098150000.0,5.70805189281157
2013-04-29,26.98,11755000000.0,15103000000.0,3348000000.0,67423020000.0,5.735688643130583
2013-04-30,27.77,11755000000.0,15103000000.0,3348000000.0,69397230000.0,5.903635048915355
2013-05-01,27.43,11755000000.0,15103000000.0,3348000000.0,68547570000.0,5.831354317311782
2013-05-02,28.97,11824000000.0,15163000000.0,3339000000.0,72396030000.0,6.122803619756428
2013-05-03,28.31,11824000000.0,15163000000.0,3339000000.0,70746690000.0,5.983312753721245
2013-05-06,27.57,11824000000.0,15163000000.0,3339000000.0,68897430000.0,5.826913903924222
2013-05-07,26.89,11824000000.0,15163000000.0,3339000000.0,67198110000.0,5.683196041948579
2013-05-08,27.12,11824000000.0,15163000000.0,3339000000.0,67772880000.0,5.7318064952638705
2013-05-09,27.04,11824000000.0,15163000000.0,3339000000.0,67572960000.0,5.71489851150203
2013-05-10,26.68,11824000000.0,15163000000.0,3339000000.0,66673320000.0,5.638812584573748
2013-05-13,26.82,11824000000.0,15163000000.0,3339000000.0,67023180000.0,5.668401556156969
2013-05-14,27.07,11824000000.0,15163000000.0,3339000000.0,67647930000.0,5.72123900541272
2013-05-15,26.6,11824000000.0,15163000000.0,3339000000.0,66473400000.0,5.621904600811908
2013-05-16,26.13,11824000000.0,15163000000.0,3339000000.0,65298870000.0,5.522570196211096
2013-05-17,26.25,11824000000.0,15163000000.0,3339000000.0,65598750000.0,5.547932171853857
2013-05-20,25.76,11824000000.0,15163000000.0,3339000000.0,64374240000.00001,5.4443707713125855
2013-05-21,25.66,11824000000.0,15163000000.0,3339000000.0,64124340000.0,5.423235791610284
2013-05-22,25.16,11824000000.0,15163000000.0,3339000000.0,62874840000.0,5.317560893098782
2013-05-23,25.06,11824000000.0,15163000000.0,3339000000.0,62624940000.0,5.296425913396482
2013-05-24,24.31,11824000000.0,15163000000.0,3339000000.0,60750690000.0,5.137913565629229
2013-05-28,24.1,11824000000.0,15163000000.0,3339000000.0,60225900000.0,5.093530108254398
2013-05-29,23.32,11824000000.0,15163000000.0,3339000000.0,58276680000.0,4.928677266576455
2013-05-30,24.55,11824000000.0,15163000000.0,3339000000.0,61350450000.0,5.18863751691475
2013-05-31,24.35,11824000000.0,15163000000.0,3339000000.0,60850650000.0,5.146367557510149
2013-06-03,23.85,11824000000.0,15163000000.0,3339000000.0,59601150000.0,5.040692658998647
2013-06-04,23.52,11824000000.0,15163000000.0,3339000000.0,58776480000.0,4.970947225981056
2013-06-05,22.9,11824000000.0,15163000000.0,3339000000.0,57227100000.0,4.839910351826793
2013-06-06,22.97,11824000000.0,15163000000.0,3339000000.0,57402030000.0,4.854704837618403
2013-06-07,23.29,11824000000.0,15163000000.0,3339000000.0,58201710000.0,4.922336772665765
2013-06-10,24.33,11824000000.0,15163000000.0,3339000000.0,60800669999.99999,5.142140561569688
2013-06-11,24.03,11824000000.0,15163000000.0,3339000000.0,60050970000.0,5.078735622462788
2013-06-12,23.77,11824000000.0,15163000000.0,3339000000.0,59401230000.0,5.023784675236806
2013-06-13,23.73,11824000000.0,15163000000.0,3339000000.0,59301270000.0,5.015330683355886
2013-06-14,23.63,11824000000.0,15163000000.0,3339000000.0,59051370000.0,4.994195703653586
2013-06-17,24.02,11824000000.0,15163000000.0,3339000000.0,60025980000.0,5.076622124492557
2013-06-18,24.21,11824000000.0,15163000000.0,3339000000.0,60500790000.0,5.116778585926928
2013-06-19,24.31,11824000000.0,15163000000.0,3339000000.0,60750690000.0,5.137913565629229
2013-06-20,23.9,11824000000.0,15163000000.0,3339000000.0,59726100000.0,5.0512601488497975
2013-06-21,24.53,11824000000.0,15163000000.0,3339000000.0,61300470000.0,5.184410520974289
2013-06-24,23.94,11824000000.0,15163000000.0,3339000000.0,59826060000.0,5.059714140730717
2013-06-25,24.25,11824000000.0,15163000000.0,3339000000.0,60600750000.0,5.125232577807848
2013-06-26,24.16,11824000000.0,15163000000.0,3339000000.0,60375840000.0,5.1062110960757785
2013-06-27,24.66,11824000000.0,15163000000.0,3339000000.0,61625340000.0,5.21188599458728
2013-06-28,24.88,11824000000.0,15163000000.0,3339000000.0,62175120000.0,5.258382949932341
2013-07-01,24.81,11824000000.0,15163000000.0,3339000000.0,62124240000.0,5.254079837618403
2013-07-02,24.41,11824000000.0,15163000000.0,3339000000.0,61122640000.0,5.169370771312584
2013-07-03,24.52,11824000000.0,15163000000.0,3339000000.0,61398080000.0,5.1926657645466845
2013-07-05,24.37,11824000000.0,15163000000.0,3339000000.0,61022480000.0,5.160899864682003
2013-07-08,24.71,11824000000.0,15163000000.0,3339000000.0,61873840000.0,5.232902571041949
2013-07-09,25.48,11824000000.0,15163000000.0,3339000000.0,63801920000.0,5.39596752368065
2013-07-10,25.8,11824000000.0,15163000000.0,3339000000.0,64603200000.0,5.463734776725304
2013-07-11,25.81,11824000000.0,15163000000.0,3339000000.0,64628240000.0,5.46585250338295
2013-07-12,25.91,11824000000.0,15163000000.0,3339000000.0,64878640000.0,5.487029769959404
2013-07-15,26.28,11824000000.0,15163000000.0,3339000000.0,65805120000.0,5.565385656292287
2013-07-16,26.32,11824000000.0,15163000000.0,3339000000.0,65905280000.0,5.5738565629228685
2013-07-17,26.65,11824000000.0,15163000000.0,3339000000.0,66731600000.0,5.643741542625169
2013-07-18,26.18,11824000000.0,15163000000.0,3339000000.0,65554720000.0,5.544208389715832
2013-07-19,25.88,11824000000.0,15163000000.0,3339000000.0,64803520000.0,5.4806765899864684
2013-07-22,26.05,11824000000.0,15163000000.0,3339000000.0,65229200000.0,5.5166779431664414
2013-07-23,26.13,11824000000.0,15163000000.0,3339000000.0,65429520000.0,5.533619756427605
2013-07-24,26.51,11824000000.0,15163000000.0,3339000000.0,66381040000.00001,5.614093369418133
2013-07-25,34.36,12349000000.0,15724000000.0,3375000000.0,86037440000.0,6.967158474370394
2013-07-26,34.01,12349000000.0,15724000000.0,3375000000.0,85161040000.0,6.896189165114584
2013-07-29,35.43,12349000000.0,15724000000.0,3375000000.0,88716720000.0,7.184121791238157
2013-07-30,37.63,12349000000.0,15724000000.0,3375000000.0,94225520000.0,7.630214592274678
2013-07-31,36.8,12349000000.0,15724000000.0,3375000000.0,92147200000.0,7.4619159446109
2013-08-01,37.49,12349000000.0,15724000000.0,3375000000.0,93874960000.0,7.6018268685723545
