date,RL,RL_SHE,PB Ratio
2002-11-12,,1057987000.0,
2002-12-30,2130850758.48,1057987000.0,2.01406138117009
2002-12-31,2140688481.2800002,1057987000.0,2.0233599101690287
2003-01-02,2183974461.6,1057987000.0,2.064273437764358
2003-01-03,2150526204.08,1057987000.0,2.032658439167967
2003-01-06,2187909550.72,1057987000.0,2.0679928493639332
2003-01-07,2167250332.84,1057987000.0,2.0484659384661628
2003-01-08,2171185421.96,1057987000.0,2.052185350065738
2003-01-09,2175120511.08,1057987000.0,2.0559047616653134
2003-01-10,2183974461.6,1057987000.0,2.064273437764358
2003-01-13,2199714818.08,1057987000.0,2.07915108416266
2003-01-14,2189877095.28,1057987000.0,2.0698525551637217
2003-01-15,2139704709.0,1057987000.0,2.0224300572691347
2003-01-16,2165282788.28,1057987000.0,2.046606232666375
2003-01-17,2101337590.08,1057987000.0,1.9861657941732742
2003-01-21,2056084065.1999998,1057987000.0,1.9433925607781568
2003-01-22,2057067837.48,1057987000.0,1.9443224136780508
2003-01-23,2121996807.96,1057987000.0,2.0056927050710454
2003-01-24,2067889332.56,1057987000.0,1.9545507955768833
2003-01-27,2028538441.3600001,1057987000.0,1.9173566795811292
2003-01-28,2006895451.1999998,1057987000.0,1.896899915783464
2003-01-29,2060019154.3200002,1057987000.0,1.9471119723777326
2003-01-30,2023619579.96,1057987000.0,1.9127074150816599
2003-01-31,2007879223.48,1057987000.0,1.897829768683358
2003-02-03,2078710827.6399999,1057987000.0,1.9647791774757155
2003-02-04,2074775738.52,1057987000.0,1.9610597658761402
2003-02-05,2036408619.6,1057987000.0,1.9247955027802799
2003-02-06,2075759510.8000002,1057987000.0,1.9619896187760344
2003-02-07,2036408619.6,1057987000.0,1.9247955027802799
2003-02-10,2002960362.08,1057987000.0,1.8931805041838887
2003-02-11,1969512104.56,1121068000.0,1.756817699336704
2003-02-12,1956723064.92,1121068000.0,1.745409792198154
2003-02-13,1942950253.0,1121068000.0,1.733124353741254
2003-02-14,1968528332.2800002,1121068000.0,1.7559401680183542
2003-02-18,1962625698.6,1121068000.0,1.7506749801082537
2003-02-19,1968528332.2800002,1121068000.0,1.7559401680183542
2003-02-20,1989187550.1599998,1121068000.0,1.7743683257037037
2003-02-21,2001976589.8000002,1121068000.0,1.7857762328422542
2003-02-24,1971479649.12,1121068000.0,1.7585727619734037
2003-02-25,2009846768.04,1121068000.0,1.792796483389054
2003-02-26,1997057728.4,1121068000.0,1.7813885762505042
2003-02-27,1984268688.7600002,1121068000.0,1.7699806691119542
2003-02-28,1986236233.3200002,1121068000.0,1.7717357317486542
2003-03-03,1987220005.6,1121068000.0,1.772613263067004
2003-03-04,1977382282.8000002,1121068000.0,1.7638379498835042
2003-03-05,1953771748.08,1121068000.0,1.7427771982431037
2003-03-06,1967544560.0,1121068000.0,1.755062636700004
2003-03-07,2013781857.1599998,1121068000.0,1.796306608662454
2003-03-10,1967544560.0,1121068000.0,1.755062636700004
2003-03-11,1966560787.7199998,1121068000.0,1.7541851053816537
2003-03-12,2025587124.52,1121068000.0,1.806836984482654
2003-03-13,2050181431.52,1121068000.0,1.8287752674414042
2003-03-14,2029522213.6399999,1121068000.0,1.810347109756054
2003-03-17,2062970471.1599998,1121068000.0,1.840183174579954
2003-03-18,2083629689.04,1121068000.0,1.8586113322653042
2003-03-19,2085597233.6,1121068000.0,1.8603663949020042
2003-03-20,2056084065.1999998,1121068000.0,1.834040455351504
2003-03-21,2110191540.6,1121068000.0,1.8823046778607542
2003-03-24,2030505985.92,1121068000.0,1.8112246410744042
2003-03-25,2009846768.04,1121068000.0,1.792796483389054
2003-03-26,2069856877.12,1121068000.0,1.846325893808404
2003-03-27,2188893323.0,1121068000.0,1.9525071833287544
2003-03-28,2198731045.8,1121068000.0,1.9612824965122546
2003-03-31,2252838521.2,1121068000.0,2.0095467190215044
2003-04-01,2218406491.4,1121068000.0,1.9788331228792546
2003-04-02,2254806065.76,1121068000.0,2.011301781658205
2003-04-03,2313832402.56,1121068000.0,2.0639536607592044
2003-04-04,2292189412.4,1121068000.0,2.044647971755505
2003-04-07,2259724927.16,1121068000.0,2.015689438249954
2003-04-08,2237098164.72,1121068000.0,1.9955062179279042
2003-04-09,2204633679.48,1121068000.0,1.9665476844223544
2003-04-10,2262676244.0,1121068000.0,2.0183220322050044
2003-04-11,2232179303.32,1121068000.0,1.9911185613361546
2003-04-14,2276449055.92,1121068000.0,2.0306074706619044
2003-04-15,2275465283.64,1121068000.0,2.0297299393435546
2003-04-16,2213487630.0,1121068000.0,1.9744454662875044
2003-04-17,2246935887.52,1121068000.0,2.0042815311114044
2003-04-21,2233163075.6,1121068000.0,1.9919960926545044
2003-04-22,2253822293.48,1121068000.0,2.0104242503398546
2003-04-23,2260708699.44,1121068000.0,2.0165669695683044
2003-04-24,2231195531.04,1121068000.0,1.9902410300178044
2003-04-25,2221357808.24,1121068000.0,1.9814657168343042
2003-04-28,2281367917.32,1121068000.0,2.0349951272536546
2003-04-29,2302027135.2,1121068000.0,2.0534232849390044
2003-04-30,2306945996.6,1121068000.0,2.0578109415307546
2003-05-01,2274481511.36,1121068000.0,2.028852408025205
2003-05-02,2261692471.72,1121068000.0,2.017444500886654
2003-05-05,2263660016.28,1121068000.0,2.0191995635233546
2003-05-06,2287270551.0,1121068000.0,2.0402603151637546
2003-05-07,2278416600.48,1121068000.0,2.0323625332986044
2003-05-08,2252838521.2,1121068000.0,2.0095467190215044
2003-05-09,2248903432.08,1121068000.0,2.0060365937481044
2003-05-12,2274481511.36,1121068000.0,2.028852408025205
2003-05-13,2272513966.8,1121068000.0,2.027097345388505
2003-05-14,2302027135.2,1121068000.0,2.0534232849390044
2003-05-15,2313832402.56,1121068000.0,2.0639536607592044
2003-05-16,2312848630.28,1121068000.0,2.0630761294408546
2003-05-19,2248903432.08,1121068000.0,2.0060365937481044
2003-05-20,2297108273.8,1121068000.0,2.0490356283472546
2003-05-21,2263660016.28,1121068000.0,2.0191995635233546
2003-05-22,2375810056.2,1121068000.0,2.1192381338152546
2003-05-23,2483041234.72,1121068000.0,2.214889047515405
2003-05-27,2577483373.6,1121068000.0,2.2991320540770053
2003-05-28,2550921522.04,1121068000.0,2.275438708481555
2003-05-29,2529278531.88,1121068000.0,2.256133019477855
2003-05-30,2604045225.16,1121068000.0,2.322825399672455
2003-06-02,2664055334.24,1121068000.0,2.3763548100918053
2003-06-03,2557807928.0,1121068000.0,2.2815814277100053
2003-06-04,2639461027.24,1121068000.0,2.354416527133055
2003-06-05,2623720670.76,1121068000.0,2.3403760260394555
2003-06-06,2571580739.92,1121068000.0,2.2938668661669053
2003-06-09,2495830274.36,1121068000.0,2.226296954653955
2003-06-10,2571580739.92,1121068000.0,2.2938668661669053
2003-06-11,2587321096.4,1121068000.0,2.3079073672605053
2003-06-12,2587321096.4,1121068000.0,2.3079073672605053
2003-06-13,2550921522.04,1121068000.0,2.275438708481555
2003-06-16,2632574621.28,1121068000.0,2.3482738079046053
